id,index,period,timestamp,minute,second,possession,duration,type_id,type_name,possession_team_id,possession_team_name,play_pattern_id,play_pattern_name,team_id,team_name,tactics_formation,tactics_lineup,related_events,off_camera,location,player_id,player_name,position_id,position_name,pass_recipient_id,pass_recipient_name,pass_length,pass_angle,pass_height_id,pass_height_name,pass_end_location,pass_body_part_id,pass_body_part_name,pass_type_id,pass_type_name,pass_outcome_id,pass_outcome_name,carry_end_location,ball_receipt_outcome_id,ball_receipt_outcome_name,interception_outcome_id,interception_outcome_name,under_pressure,clearance_body_part_id,clearance_body_part_name,clearance_right_foot,out,counterpress,duel_type_id,duel_type_name,pass_aerial_won,pass_cut_back,dribble_outcome_id,dribble_outcome_name,duel_outcome_id,duel_outcome_name,clearance_left_foot,pass_cross,goalkeeper_type_id,goalkeeper_type_name,goalkeeper_outcome_id,goalkeeper_outcome_name,foul_won_defensive,ball_recovery_recovery_failure,foul_committed_advantage,foul_won_advantage,pass_assisted_shot_id,pass_shot_assist,shot_statsbomb_xg,shot_end_location,shot_key_pass_id,shot_outcome_id,shot_outcome_name,shot_type_id,shot_type_name,shot_body_part_id,shot_body_part_name,shot_technique_id,shot_technique_name,shot_freeze_frame,goalkeeper_end_location,goalkeeper_position_id,goalkeeper_position_name,shot_first_time,goalkeeper_technique_id,goalkeeper_technique_name,goalkeeper_body_part_id,goalkeeper_body_part_name,shot_aerial_won,clearance_head,pass_switch,bad_behaviour_card_id,bad_behaviour_card_name,pass_goal_assist,pass_technique_id,pass_technique_name,pass_outswinging,block_offensive,foul_committed_offensive,dribble_nutmeg,foul_committed_card_id,foul_committed_card_name,clearance_aerial_won,dribble_overrun,miscontrol_aerial_won,pass_miscommunication,pass_inswinging,substitution_outcome_id,substitution_outcome_name,substitution_replacement_id,substitution_replacement_name,pass_deflected,shot_saved_off_target,goalkeeper_shot_saved_off_target,pass_straight,50_50_outcome_id,50_50_outcome_name,pass_no_touch,injury_stoppage_in_chain,timestamp_seconds
fe782ef0-842e-4117-858e-ad2bfbb7797a,1,1,00:00:00.000,0,0,1,0.0,35,Starting XI,1049,Granada,1,Regular Play,1049,Granada,433.0,"[{'player': {'id': 8697, 'name': 'Andrés Eduardo Fernández Moreno'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'jersey_number': 13}, {'player': {'id': 4546, 'name': 'Dimitri Foulquier'}, 'position': {'id': 2, 'name': 'Right Back'}, 'jersey_number': 22}, {'player': {'id': 4498, 'name': 'Jean-Sylvain Claude Babin'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'jersey_number': 6}, {'player': {'id': 6702, 'name': 'David Rodríguez Lombán'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'jersey_number': 2}, {'player': {'id': 7158, 'name': 'Cristiano Biraghi'}, 'position': {'id': 6, 'name': 'Left Back'}, 'jersey_number': 3}, {'player': {'id': 25707, 'name': 'Francisco Manuel Rico Castro'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'jersey_number': 4}, {'player': {'id': 6680, 'name': 'Rubén Rochina Naixes'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'jersey_number': 23}, {'player': {'id': 6599, 'name': 'Rubén Salvador Pérez Del Mármol'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'jersey_number': 20}, {'player': {'id': 6918, 'name': 'Isaac Ajayi Success'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'jersey_number': 11}, {'player': {'id': 6847, 'name': 'Adalberto Peñaranda Maestre'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'jersey_number': 27}, {'player': {'id': 27109, 'name': 'Youssef El-Arabi'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'jersey_number': 9}]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
038a5785-31e9-4bf7-8e1a-ec7c43190504,2,1,00:00:00.000,0,0,1,0.0,35,Starting XI,1049,Granada,1,Regular Play,212,Atlético Madrid,433.0,"[{'player': {'id': 6378, 'name': 'Jan Oblak'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'jersey_number': 13}, {'player': {'id': 6375, 'name': 'Juan Francisco Torres Belén'}, 'position': {'id': 2, 'name': 'Right Back'}, 'jersey_number': 20}, {'player': {'id': 5259, 'name': 'José María Giménez de Vargas'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'jersey_number': 24}, {'player': {'id': 5249, 'name': 'Diego Roberto Godín Leal'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'jersey_number': 2}, {'player': {'id': 6320, 'name': 'Filipe Luís Kasmirski'}, 'position': {'id': 6, 'name': 'Left Back'}, 'jersey_number': 3}, {'player': {'id': 6381, 'name': 'Saúl Ñíguez Esclapez'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'jersey_number': 17}, {'player': {'id': 6384, 'name': 'Gabriel Fernández Arenas'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'jersey_number': 14}, {'player': {'id': 5199, 'name': 'Jorge Resurrección Merodio'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'jersey_number': 6}, {'player': {'id': 5487, 'name': 'Antoine Griezmann'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'jersey_number': 7}, {'player': {'id': 5633, 'name': 'Yannick Ferreira Carrasco'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'jersey_number': 21}, {'player': {'id': 6382, 'name': 'Fernando José Torres Sanz'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'jersey_number': 9}]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
a1753a35-3836-46f6-9e0a-3924c2904a72,3,1,00:00:00.000,0,0,1,0.0,18,Half Start,1049,Granada,1,Regular Play,1049,Granada,,,['e9f2373b-2302-48fe-92ed-7edb3432d521'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
e9f2373b-2302-48fe-92ed-7edb3432d521,4,1,00:00:00.000,0,0,1,0.0,18,Half Start,1049,Granada,1,Regular Play,212,Atlético Madrid,,,['a1753a35-3836-46f6-9e0a-3924c2904a72'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
3471204a-2740-439c-86c9-608f333af394,5,1,00:00:00.341,0,0,2,1.139634,30,Pass,1049,Granada,9,From Kick Off,1049,Granada,,,['513b324b-60eb-42d3-a88c-c46b7baaa0b2'],True,"[61.0, 40.1]",27109.0,Youssef El-Arabi,23.0,Center Forward,6847.0,Adalberto Peñaranda Maestre,3.1144824,-2.4016178,1.0,Ground Pass,"[58.7, 38.0]",38.0,Left Foot,65.0,Kick Off,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.341
513b324b-60eb-42d3-a88c-c46b7baaa0b2,6,1,00:00:01.480,0,1,2,,42,Ball Receipt*,1049,Granada,9,From Kick Off,1049,Granada,,,['3471204a-2740-439c-86c9-608f333af394'],,"[58.7, 38.0]",6847.0,Adalberto Peñaranda Maestre,21.0,Left Wing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.48
7274fd55-267e-4197-9c32-e16a73f33cfe,7,1,00:00:01.564,0,1,2,1.650457,30,Pass,1049,Granada,9,From Kick Off,1049,Granada,,,['734280d0-c536-4bf4-a7fc-7518bd7422c3'],True,"[59.0, 37.4]",6847.0,Adalberto Peñaranda Maestre,21.0,Left Wing,6702.0,David Rodríguez Lombán,21.612034,-2.946012,1.0,Ground Pass,"[37.8, 33.2]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.564
734280d0-c536-4bf4-a7fc-7518bd7422c3,8,1,00:00:03.215,0,3,2,,42,Ball Receipt*,1049,Granada,9,From Kick Off,1049,Granada,,,['7274fd55-267e-4197-9c32-e16a73f33cfe'],,"[37.8, 33.2]",6702.0,David Rodríguez Lombán,5.0,Left Center Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.215
a0923fc6-db9d-44d9-a3bd-1e99bcc5d701,9,1,00:00:04.520,0,4,2,5.121698,30,Pass,1049,Granada,9,From Kick Off,1049,Granada,,,['b569e299-eb01-40f7-8b01-f32bc7ed70b3'],,"[37.8, 31.4]",6702.0,David Rodríguez Lombán,5.0,Left Center Back,,,75.55084,0.25011507,3.0,High Pass,"[111.0, 50.1]",40.0,Right Foot,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.52
b569e299-eb01-40f7-8b01-f32bc7ed70b3,10,1,00:00:09.642,0,9,3,0.0,2,Ball Recovery,212,Atlético Madrid,1,Regular Play,212,Atlético Madrid,,,['a0923fc6-db9d-44d9-a3bd-1e99bcc5d701'],,"[9.1, 30.0]",6378.0,Jan Oblak,1.0,Goalkeeper,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.642
e421cb8c-1d3d-49b2-97ce-040cd71eee88,11,1,00:00:09.642,0,9,3,8.808896,43,Carry,212,Atlético Madrid,1,Regular Play,212,Atlético Madrid,,,"['051a2370-b73d-4c53-8185-c350f53de88d', 'b569e299-eb01-40f7-8b01-f32bc7ed70b3']",,"[9.1, 30.0]",6378.0,Jan Oblak,1.0,Goalkeeper,,,,,,,,,,,,,,"[20.3, 38.5]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.642
051a2370-b73d-4c53-8185-c350f53de88d,12,1,00:00:18.451,0,18,3,4.510803,30,Pass,212,Atlético Madrid,1,Regular Play,212,Atlético Madrid,,,['f375b06f-9673-48c5-9d0a-53c238da364b'],,"[20.3, 38.5]",6378.0,Jan Oblak,1.0,Goalkeeper,5633.0,Yannick Ferreira Carrasco,71.437874,-0.22732346,3.0,High Pass,"[89.9, 22.4]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.451
f375b06f-9673-48c5-9d0a-53c238da364b,13,1,00:00:22.961,0,22,3,,42,Ball Receipt*,212,Atlético Madrid,1,Regular Play,212,Atlético Madrid,,,['051a2370-b73d-4c53-8185-c350f53de88d'],,"[89.9, 22.4]",5633.0,Yannick Ferreira Carrasco,21.0,Left Wing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.961
3b5e21a4-fcdd-4ee5-bb3a-9b68041352f9,14,1,00:00:22.961,0,22,3,0.192428,43,Carry,212,Atlético Madrid,1,Regular Play,212,Atlético Madrid,,,"['bfa60d0c-e798-4e5a-b8eb-7eba5b09aa35', 'f375b06f-9673-48c5-9d0a-53c238da364b']",,"[89.9, 22.4]",5633.0,Yannick Ferreira Carrasco,21.0,Left Wing,,,,,,,,,,,,,,"[90.2, 24.2]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.961
bfa60d0c-e798-4e5a-b8eb-7eba5b09aa35,15,1,00:00:23.154,0,23,3,0.698602,30,Pass,212,Atlético Madrid,1,Regular Play,212,Atlético Madrid,,,['59129343-d8e9-43c7-a3fe-d6c166d2700e'],,"[90.2, 24.2]",5633.0,Yannick Ferreira Carrasco,21.0,Left Wing,6382.0,Fernando José Torres Sanz,10.004499,3.1116016,1.0,Ground Pass,"[80.2, 24.5]",38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.154
59129343-d8e9-43c7-a3fe-d6c166d2700e,16,1,00:00:23.852,0,23,3,,42,Ball Receipt*,212,Atlético Madrid,1,Regular Play,212,Atlético Madrid,,,['bfa60d0c-e798-4e5a-b8eb-7eba5b09aa35'],,"[80.2, 24.5]",6382.0,Fernando José Torres Sanz,23.0,Center Forward,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.852
a84d1aec-36ec-470b-bfbe-562a3d4e58e1,17,1,00:00:23.852,0,23,3,0.498198,43,Carry,212,Atlético Madrid,1,Regular Play,212,Atlético Madrid,,,"['59129343-d8e9-43c7-a3fe-d6c166d2700e', 'f4240cb0-9dbb-4217-98e0-63c1c670779a']",,"[80.2, 24.5]",6382.0,Fernando José Torres Sanz,23.0,Center Forward,,,,,,,,,,,,,,"[80.8, 25.4]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.852
f4240cb0-9dbb-4217-98e0-63c1c670779a,18,1,00:00:24.351,0,24,3,0.709114,30,Pass,212,Atlético Madrid,1,Regular Play,212,Atlético Madrid,,,"['2643f378-e6c2-4d2e-b6b6-36a8ef41e3fc', '510b64b8-d406-473d-bf8e-75afe5c84b29']",,"[80.8, 25.4]",6382.0,Fernando José Torres Sanz,23.0,Center Forward,5199.0,Jorge Resurrección Merodio,17.09415,-0.70672274,1.0,Ground Pass,"[93.8, 14.3]",40.0,Right Foot,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.351
510b64b8-d406-473d-bf8e-75afe5c84b29,19,1,00:00:25.060,0,25,3,,42,Ball Receipt*,212,Atlético Madrid,1,Regular Play,212,Atlético Madrid,,,['f4240cb0-9dbb-4217-98e0-63c1c670779a'],,"[94.4, 15.2]",5199.0,Jorge Resurrección Merodio,15.0,Left Center Midfield,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.06
2643f378-e6c2-4d2e-b6b6-36a8ef41e3fc,20,1,00:00:25.060,0,25,3,0.0,10,Interception,212,Atlético Madrid,1,Regular Play,1049,Granada,,,['f4240cb0-9dbb-4217-98e0-63c1c670779a'],,"[26.3, 65.8]",4546.0,Dimitri Foulquier,2.0,Right Back,,,,,,,,,,,,,,,,,13.0,Lost In Play,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.06
194942c2-3088-4354-8234-e1f330d1fabc,21,1,00:00:27.114,0,27,3,2.037547,30,Pass,212,Atlético Madrid,1,Regular Play,212,Atlético Madrid,,,"['a5657681-279e-4ffe-8ca6-e6fb34280956', 'e4ebb211-5d1a-4eec-bbe4-e5ce8288a228']",,"[89.6, 27.3]",6384.0,Gabriel Fernández Arenas,13.0,Right Center Midfield,5199.0,Jorge Resurrección Merodio,17.729355,-0.24497867,1.0,Ground Pass,"[106.8, 23.0]",40.0,Right Foot,66.0,Recovery,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.114
afbde5b7-fd8a-481b-af81-5265d556c8d1,22,1,00:00:28.645,0,28,3,0.477381,17,Pressure,212,Atlético Madrid,1,Regular Play,212,Atlético Madrid,,,,,"[105.6, 21.5]",5199.0,Jorge Resurrección Merodio,15.0,Left Center Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.645
a5657681-279e-4ffe-8ca6-e6fb34280956,23,1,00:00:29.152,0,29,3,,42,Ball Receipt*,212,Atlético Madrid,1,Regular Play,212,Atlético Madrid,,,['194942c2-3088-4354-8234-e1f330d1fabc'],,"[102.9, 20.6]",5199.0,Jorge Resurrección Merodio,15.0,Left Center Midfield,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.152
e4ebb211-5d1a-4eec-bbe4-e5ce8288a228,24,1,00:00:29.152,0,29,3,0.0,10,Interception,212,Atlético Madrid,1,Regular Play,1049,Granada,,,['194942c2-3088-4354-8234-e1f330d1fabc'],,"[13.3, 57.1]",4546.0,Dimitri Foulquier,2.0,Right Back,,,,,,,,,,,,,,,,,14.0,Lost Out,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.152
0c1ec8d7-bb52-4ae5-b7d6-73c22a537fa3,25,1,00:00:36.809,0,36,4,0.856262,30,Pass,212,Atlético Madrid,4,From Throw In,212,Atlético Madrid,,,['fcb9fae6-fb46-438d-8b85-6c5da62ad25f'],,"[97.4, 0.1]",6320.0,Filipe Luís Kasmirski,6.0,Left Back,5633.0,Yannick Ferreira Carrasco,10.374006,1.2673364,2.0,Low Pass,"[100.5, 10.0]",,,67.0,Throw-in,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36.809
fcb9fae6-fb46-438d-8b85-6c5da62ad25f,26,1,00:00:37.666,0,37,4,,42,Ball Receipt*,212,Atlético Madrid,4,From Throw In,212,Atlético Madrid,,,['0c1ec8d7-bb52-4ae5-b7d6-73c22a537fa3'],,"[100.5, 10.0]",5633.0,Yannick Ferreira Carrasco,21.0,Left Wing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.666
0a6a3765-4c1e-466f-9239-278960514fe6,27,1,00:00:37.666,0,37,4,0.068789,43,Carry,212,Atlético Madrid,4,From Throw In,212,Atlético Madrid,,,"['8f549c32-c923-4463-9c48-a4c32f328c77', 'fcb9fae6-fb46-438d-8b85-6c5da62ad25f']",,"[100.5, 10.0]",5633.0,Yannick Ferreira Carrasco,21.0,Left Wing,,,,,,,,,,,,,,"[101.1, 10.0]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.666
8f549c32-c923-4463-9c48-a4c32f328c77,28,1,00:00:37.734,0,37,4,0.786813,30,Pass,212,Atlético Madrid,4,From Throw In,212,Atlético Madrid,,,['0175c0e9-93c5-4fa5-9ac7-35bb4ef6bb1b'],,"[101.1, 10.0]",5633.0,Yannick Ferreira Carrasco,21.0,Left Wing,6320.0,Filipe Luís Kasmirski,7.0035706,-1.3986055,2.0,Low Pass,"[102.3, 3.1]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.734
0175c0e9-93c5-4fa5-9ac7-35bb4ef6bb1b,29,1,00:00:38.521,0,38,4,,42,Ball Receipt*,212,Atlético Madrid,4,From Throw In,212,Atlético Madrid,,,['8f549c32-c923-4463-9c48-a4c32f328c77'],,"[102.3, 3.1]",6320.0,Filipe Luís Kasmirski,6.0,Left Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38.521
70acceec-275e-49d7-9d31-bbf11dea560c,30,1,00:00:38.521,0,38,4,1.738501,43,Carry,212,Atlético Madrid,4,From Throw In,212,Atlético Madrid,,,"['0175c0e9-93c5-4fa5-9ac7-35bb4ef6bb1b', 'cb7e0b09-217c-4a83-8bd1-0ea8c4102636']",,"[102.3, 3.1]",6320.0,Filipe Luís Kasmirski,6.0,Left Back,,,,,,,,,,,,,,"[101.7, 3.1]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38.521
cb7e0b09-217c-4a83-8bd1-0ea8c4102636,31,1,00:00:40.260,0,40,4,0.579628,30,Pass,212,Atlético Madrid,4,From Throw In,212,Atlético Madrid,,,['4f15312a-6770-4486-90e8-7deecd95182d'],,"[101.7, 3.1]",6320.0,Filipe Luís Kasmirski,6.0,Left Back,5633.0,Yannick Ferreira Carrasco,10.837435,0.844154,2.0,Low Pass,"[108.9, 11.2]",38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40.26
4f15312a-6770-4486-90e8-7deecd95182d,32,1,00:00:40.839,0,40,4,,42,Ball Receipt*,212,Atlético Madrid,4,From Throw In,212,Atlético Madrid,,,['cb7e0b09-217c-4a83-8bd1-0ea8c4102636'],,"[108.9, 11.2]",5633.0,Yannick Ferreira Carrasco,21.0,Left Wing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40.839
b41e2d9f-04f3-460c-9585-47cb38e7bddd,33,1,00:00:40.839,0,40,4,0.412449,43,Carry,212,Atlético Madrid,4,From Throw In,212,Atlético Madrid,,,"['43860d2d-86d1-46bc-8ed8-ab35bbbf59c8', '4f15312a-6770-4486-90e8-7deecd95182d', '753b4a04-712f-4d22-9926-ce519715b688']",,"[108.9, 11.2]",5633.0,Yannick Ferreira Carrasco,21.0,Left Wing,,,,,,,,,,,,,,"[110.8, 15.2]",,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40.839
753b4a04-712f-4d22-9926-ce519715b688,34,1,00:00:41.150,0,41,4,0.582571,17,Pressure,212,Atlético Madrid,4,From Throw In,1049,Granada,,,"['43860d2d-86d1-46bc-8ed8-ab35bbbf59c8', 'b41e2d9f-04f3-460c-9585-47cb38e7bddd', 'e8817368-5e65-4fd2-888b-521b42a37229']",,"[9.3, 64.9]",6599.0,Rubén Salvador Pérez Del Mármol,15.0,Left Center Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41.15
43860d2d-86d1-46bc-8ed8-ab35bbbf59c8,35,1,00:00:41.252,0,41,4,0.0,38,Miscontrol,212,Atlético Madrid,4,From Throw In,212,Atlético Madrid,,,['753b4a04-712f-4d22-9926-ce519715b688'],,"[110.8, 15.2]",5633.0,Yannick Ferreira Carrasco,21.0,Left Wing,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41.252
e8817368-5e65-4fd2-888b-521b42a37229,36,1,00:00:41.429,0,41,4,0.328144,17,Pressure,212,Atlético Madrid,4,From Throw In,212,Atlético Madrid,,,['753b4a04-712f-4d22-9926-ce519715b688'],,"[110.8, 15.2]",5633.0,Yannick Ferreira Carrasco,21.0,Left Wing,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41.429
146708c2-eb5f-46c1-b294-a3b5e304a01f,37,1,00:00:41.828,0,41,4,0.0,9,Clearance,212,Atlético Madrid,4,From Throw In,1049,Granada,,,,,"[9.3, 64.9]",6599.0,Rubén Salvador Pérez Del Mármol,15.0,Left Center Midfield,,,,,,,,,,,,,,,,,,,True,40.0,Right Foot,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41.828
f16995bd-1349-47ee-b4f2-8ef6c521122e,38,1,00:00:41.966,0,41,4,0.0,6,Block,212,Atlético Madrid,4,From Throw In,212,Atlético Madrid,,,,,"[110.8, 15.2]",5633.0,Yannick Ferreira Carrasco,21.0,Left Wing,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41.966
75654871-fda8-4590-b0dc-c175749ae7d6,39,1,00:01:02.163,1,2,5,0.882148,30,Pass,1049,Granada,4,From Throw In,1049,Granada,,,['ddaa8157-5f39-49a8-809a-11fd5f7c1d80'],True,"[9.3, 80.0]",4546.0,Dimitri Foulquier,2.0,Right Back,6918.0,Isaac Ajayi Success,16.513025,-0.29493704,3.0,High Pass,"[25.1, 75.2]",,,67.0,Throw-in,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62.163
ddaa8157-5f39-49a8-809a-11fd5f7c1d80,40,1,00:01:03.045,1,3,5,,42,Ball Receipt*,1049,Granada,4,From Throw In,1049,Granada,,,['75654871-fda8-4590-b0dc-c175749ae7d6'],,"[25.1, 75.2]",6918.0,Isaac Ajayi Success,17.0,Right Wing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63.045
69140113-808c-4049-8f8f-225b0df240b8,41,1,00:01:03.045,1,3,5,0.0,38,Miscontrol,1049,Granada,4,From Throw In,1049,Granada,,,,,"[25.1, 75.2]",6918.0,Isaac Ajayi Success,17.0,Right Wing,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63.045
