id,index,period,timestamp,minute,second,possession,duration,type_id,type_name,possession_team_id,possession_team_name,play_pattern_id,play_pattern_name,team_id,team_name,tactics_formation,tactics_lineup,related_events,off_camera,location,player_id,player_name,position_id,position_name,pass_recipient_id,pass_recipient_name,pass_length,pass_angle,pass_height_id,pass_height_name,pass_end_location,pass_body_part_id,pass_body_part_name,pass_type_id,pass_type_name,pass_switch,pass_outcome_id,pass_outcome_name,under_pressure,duel_type_id,duel_type_name,out,clearance_aerial_won,clearance_head,clearance_body_part_id,clearance_body_part_name,carry_end_location,duel_outcome_id,duel_outcome_name,counterpress,interception_outcome_id,interception_outcome_name,ball_receipt_outcome_id,ball_receipt_outcome_name,dribble_outcome_id,dribble_outcome_name,pass_through_ball,pass_technique_id,pass_technique_name,goalkeeper_outcome_id,goalkeeper_outcome_name,goalkeeper_type_id,goalkeeper_type_name,pass_cross,clearance_right_foot,pass_aerial_won,pass_assisted_shot_id,pass_shot_assist,shot_statsbomb_xg,shot_end_location,shot_key_pass_id,shot_outcome_id,shot_outcome_name,shot_technique_id,shot_technique_name,shot_aerial_won,shot_body_part_id,shot_body_part_name,shot_type_id,shot_type_name,shot_freeze_frame,goalkeeper_end_location,goalkeeper_position_id,goalkeeper_position_name,injury_stoppage_in_chain,dribble_nutmeg,pass_cut_back,shot_first_time,ball_recovery_recovery_failure,clearance_left_foot,pass_no_touch,dribble_overrun,foul_committed_advantage,foul_won_advantage,pass_outswinging,foul_won_defensive,foul_committed_type_id,foul_committed_type_name,foul_committed_offensive,pass_inswinging,goalkeeper_technique_id,goalkeeper_technique_name,goalkeeper_body_part_id,goalkeeper_body_part_name,substitution_outcome_id,substitution_outcome_name,substitution_replacement_id,substitution_replacement_name,miscontrol_aerial_won,shot_saved_to_post,goalkeeper_shot_saved_to_post,bad_behaviour_card_id,bad_behaviour_card_name,50_50_outcome_id,50_50_outcome_name,block_offensive,shot_one_on_one,foul_committed_card_id,foul_committed_card_name,timestamp_seconds
812792fd-d1bc-4926-aa51-62b75b8ef9a9,497,1,00:11:32.338,11,32,28,,42,Ball Receipt*,214,Espanyol,1,Regular Play,214,Espanyol,,,['10663ed4-e190-4c08-aca6-808df3a36aae'],,"[32.6, 58.9]",6762.0,Álvaro González Soberón,3.0,Right Center Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,692.338
15d466cf-1e45-40d4-886e-c3493060c8a8,498,1,00:11:32.338,11,32,28,0.632554,43,Carry,214,Espanyol,1,Regular Play,214,Espanyol,,,"['812792fd-d1bc-4926-aa51-62b75b8ef9a9', 'e828c941-579e-47b7-97b1-4c74137ecfcd']",,"[32.6, 58.9]",6762.0,Álvaro González Soberón,3.0,Right Center Back,,,,,,,,,,,,,,,,,,,,,,,"[32.6, 58.9]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,692.338
e828c941-579e-47b7-97b1-4c74137ecfcd,499,1,00:11:32.971,11,32,28,2.303888,30,Pass,214,Espanyol,1,Regular Play,214,Espanyol,,,['b975e8bf-a890-40ef-b38f-f7eb7b7d0ff6'],,"[32.6, 58.9]",6762.0,Álvaro González Soberón,3.0,Right Center Back,16456.0,Enzo Pablo Roco Roco,33.076427,-1.9355825,1.0,Ground Pass,"[20.8, 28.0]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,692.971
b975e8bf-a890-40ef-b38f-f7eb7b7d0ff6,500,1,00:11:35.275,11,35,28,,42,Ball Receipt*,214,Espanyol,1,Regular Play,214,Espanyol,,,['e828c941-579e-47b7-97b1-4c74137ecfcd'],,"[20.8, 28.0]",16456.0,Enzo Pablo Roco Roco,5.0,Left Center Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,695.275
a978cf6c-ace1-42af-922c-f986737e2d40,501,1,00:11:35.275,11,35,28,2.234211,30,Pass,214,Espanyol,1,Regular Play,214,Espanyol,,,['37dd0730-426c-4f2e-98da-e9a41af4537b'],,"[20.8, 28.0]",16456.0,Enzo Pablo Roco Roco,5.0,Left Center Back,6792.0,Pau López Sabata,19.055971,2.173354,1.0,Ground Pass,"[10.0, 43.7]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,695.275
37dd0730-426c-4f2e-98da-e9a41af4537b,502,1,00:11:37.509,11,37,28,,42,Ball Receipt*,214,Espanyol,1,Regular Play,214,Espanyol,,,['a978cf6c-ace1-42af-922c-f986737e2d40'],,"[10.0, 43.7]",6792.0,Pau López Sabata,1.0,Goalkeeper,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,697.509
74c68c1f-0919-45cf-b56a-60107d100567,503,1,00:11:37.509,11,37,28,1.280429,43,Carry,214,Espanyol,1,Regular Play,214,Espanyol,,,"['37dd0730-426c-4f2e-98da-e9a41af4537b', 'c7fed8d2-1ad0-4ccb-ac97-7a6a170f8c89']",,"[10.0, 43.7]",6792.0,Pau López Sabata,1.0,Goalkeeper,,,,,,,,,,,,,,,,,,,,,,,"[11.0, 43.9]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,697.509
c7fed8d2-1ad0-4ccb-ac97-7a6a170f8c89,504,1,00:11:38.789,11,38,28,1.940551,30,Pass,214,Espanyol,1,Regular Play,214,Espanyol,,,['6f604d54-ed1f-412e-890c-fd1eef9f6fa6'],,"[11.0, 43.9]",6792.0,Pau López Sabata,1.0,Goalkeeper,16456.0,Enzo Pablo Roco Roco,26.294487,-1.1888775,1.0,Ground Pass,"[20.8, 19.5]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,698.789
6f604d54-ed1f-412e-890c-fd1eef9f6fa6,505,1,00:11:40.730,11,40,28,,42,Ball Receipt*,214,Espanyol,1,Regular Play,214,Espanyol,,,['c7fed8d2-1ad0-4ccb-ac97-7a6a170f8c89'],,"[20.8, 19.5]",16456.0,Enzo Pablo Roco Roco,5.0,Left Center Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,700.73
794d170f-ff28-4862-b9c9-5855a2b8f3bc,506,1,00:11:40.730,11,40,28,3.400092,43,Carry,214,Espanyol,1,Regular Play,214,Espanyol,,,"['6f604d54-ed1f-412e-890c-fd1eef9f6fa6', 'df3f4cd6-54d7-413a-a5d9-0b933fe9b889']",,"[20.8, 19.5]",16456.0,Enzo Pablo Roco Roco,5.0,Left Center Back,,,,,,,,,,,,,,,,,,,,,,,"[29.9, 5.7]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,700.73
df3f4cd6-54d7-413a-a5d9-0b933fe9b889,507,1,00:11:44.130,11,44,28,1.686109,30,Pass,214,Espanyol,1,Regular Play,214,Espanyol,,,['5e11d73f-ff41-4179-9d6d-15673a1eb6b3'],,"[29.9, 5.7]",16456.0,Enzo Pablo Roco Roco,5.0,Left Center Back,5598.0,Óscar Esau Duarte Gaitán,19.758543,1.943784,1.0,Ground Pass,"[22.7, 24.1]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,704.13
5e11d73f-ff41-4179-9d6d-15673a1eb6b3,508,1,00:11:45.816,11,45,28,,42,Ball Receipt*,214,Espanyol,1,Regular Play,214,Espanyol,,,['df3f4cd6-54d7-413a-a5d9-0b933fe9b889'],,"[22.7, 24.1]",5598.0,Óscar Esau Duarte Gaitán,10.0,Center Defensive Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,705.816
945d7347-35bc-4459-9ebf-990983908c2e,509,1,00:11:45.816,11,45,28,8.860048,43,Carry,214,Espanyol,1,Regular Play,214,Espanyol,,,"['00e94f8f-256d-4bbf-9a29-08db226c9097', '5e11d73f-ff41-4179-9d6d-15673a1eb6b3']",,"[22.7, 24.1]",5598.0,Óscar Esau Duarte Gaitán,10.0,Center Defensive Midfield,,,,,,,,,,,,,,,,,,,,,,,"[37.7, 20.5]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,705.816
00e94f8f-256d-4bbf-9a29-08db226c9097,510,1,00:11:54.676,11,54,28,1.943406,30,Pass,214,Espanyol,1,Regular Play,214,Espanyol,,,['caba2c75-f5c1-4cdd-af7e-1e4468e69033'],,"[37.7, 20.5]",5598.0,Óscar Esau Duarte Gaitán,10.0,Center Defensive Midfield,6762.0,Álvaro González Soberón,39.069168,1.3854483,3.0,High Pass,"[44.9, 58.9]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,714.676
caba2c75-f5c1-4cdd-af7e-1e4468e69033,511,1,00:11:56.620,11,56,28,,42,Ball Receipt*,214,Espanyol,1,Regular Play,214,Espanyol,,,['00e94f8f-256d-4bbf-9a29-08db226c9097'],,"[44.9, 58.9]",6762.0,Álvaro González Soberón,3.0,Right Center Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,716.62
001d5c02-514e-4e20-b942-a2ea91710de0,512,1,00:11:56.620,11,56,28,1.386338,43,Carry,214,Espanyol,1,Regular Play,214,Espanyol,,,"['070d49ed-b379-4a28-8846-a75007529002', '30f1ac12-574a-4107-af4d-f8f7208769b1', 'caba2c75-f5c1-4cdd-af7e-1e4468e69033']",,"[44.9, 58.9]",6762.0,Álvaro González Soberón,3.0,Right Center Back,,,,,,,,,,,,,,,True,,,,,,,,"[47.2, 57.4]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,716.62
070d49ed-b379-4a28-8846-a75007529002,513,1,00:11:57.000,11,57,28,0.617825,17,Pressure,214,Espanyol,1,Regular Play,213,Sevilla,,,['001d5c02-514e-4e20-b942-a2ea91710de0'],,"[72.9, 21.2]",3497.0,Vicente Iborra De La Fuente,19.0,Center Attacking Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,717.0
0e257346-9718-46ec-9264-b59bf74f30b2,514,1,00:11:58.006,11,58,28,0.0,22,Foul Committed,214,Espanyol,1,Regular Play,213,Sevilla,,,['30f1ac12-574a-4107-af4d-f8f7208769b1'],,"[72.9, 22.7]",3497.0,Vicente Iborra De La Fuente,19.0,Center Attacking Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,718.006
30f1ac12-574a-4107-af4d-f8f7208769b1,515,1,00:11:58.006,11,58,28,0.0,21,Foul Won,214,Espanyol,1,Regular Play,214,Espanyol,,,['0e257346-9718-46ec-9264-b59bf74f30b2'],,"[47.2, 57.4]",6762.0,Álvaro González Soberón,3.0,Right Center Back,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,718.006
fbc233af-f1de-4a64-bb63-8099385efb83,516,1,00:12:11.230,12,11,29,1.867008,30,Pass,214,Espanyol,3,From Free Kick,214,Espanyol,,,"['6ad236a1-bfc4-4184-812c-915a6c526bf7', 'a6d0ede7-dd33-4833-8abd-d929885de58b']",,"[44.7, 56.6]",6762.0,Álvaro González Soberón,3.0,Right Center Back,23974.0,Roberto Antonio Correa Silva,29.298464,0.56149364,3.0,High Pass,"[69.5, 72.2]",40.0,Right Foot,62.0,Free Kick,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,731.23
a6d0ede7-dd33-4833-8abd-d929885de58b,517,1,00:12:13.097,12,13,29,,42,Ball Receipt*,214,Espanyol,3,From Free Kick,214,Espanyol,,,['fbc233af-f1de-4a64-bb63-8099385efb83'],,"[68.7, 74.1]",23974.0,Roberto Antonio Correa Silva,2.0,Right Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,733.097
6ad236a1-bfc4-4184-812c-915a6c526bf7,518,1,00:12:13.097,12,13,29,2.953013,30,Pass,214,Espanyol,3,From Free Kick,213,Sevilla,,,"['498120df-318f-479d-8cb8-dcdd119afe87', '7f3f207c-8504-4d9e-83b0-ad8b5d3a46d9', 'fbc233af-f1de-4a64-bb63-8099385efb83']",,"[50.6, 7.9]",23972.0,José Joaquín Matos García,6.0,Left Back,3486.0,Fernando Llorente Torres,50.92426,0.7631796,3.0,High Pass,"[87.4, 43.1]",38.0,Left Foot,64.0,Interception,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,733.097
498120df-318f-479d-8cb8-dcdd119afe87,519,1,00:12:16.050,12,16,29,,42,Ball Receipt*,214,Espanyol,3,From Free Kick,213,Sevilla,,,['6ad236a1-bfc4-4184-812c-915a6c526bf7'],,"[80.4, 43.1]",3486.0,Fernando Llorente Torres,23.0,Center Forward,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,736.05
7f3f207c-8504-4d9e-83b0-ad8b5d3a46d9,520,1,00:12:16.050,12,16,29,2.620424,30,Pass,214,Espanyol,3,From Free Kick,214,Espanyol,,,"['459ab089-a6da-49e1-958a-86f19438ef65', '6ad236a1-bfc4-4184-812c-915a6c526bf7']",,"[32.7, 37.0]",5598.0,Óscar Esau Duarte Gaitán,10.0,Center Defensive Midfield,6792.0,Pau López Sabata,17.81011,-3.1078975,2.0,Low Pass,"[14.9, 36.4]",37.0,Head,66.0,Recovery,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,736.05
459ab089-a6da-49e1-958a-86f19438ef65,521,1,00:12:18.671,12,18,29,,42,Ball Receipt*,214,Espanyol,3,From Free Kick,214,Espanyol,,,['7f3f207c-8504-4d9e-83b0-ad8b5d3a46d9'],,"[14.9, 36.4]",6792.0,Pau López Sabata,1.0,Goalkeeper,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,738.671
d599dad1-0415-4707-bb28-51ecd1fbb1d3,522,1,00:12:18.671,12,18,29,9.326313,43,Carry,214,Espanyol,3,From Free Kick,214,Espanyol,,,"['459ab089-a6da-49e1-958a-86f19438ef65', '7a1369ff-212d-49bb-a475-422b8851bc52']",,"[14.9, 36.4]",6792.0,Pau López Sabata,1.0,Goalkeeper,,,,,,,,,,,,,,,,,,,,,,,"[26.4, 36.6]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,738.671
7a1369ff-212d-49bb-a475-422b8851bc52,523,1,00:12:27.997,12,27,29,3.486596,30,Pass,214,Espanyol,3,From Free Kick,214,Espanyol,,,['f97771ba-a0e3-461f-8a6f-7c95a9581c11'],,"[26.4, 36.6]",6792.0,Pau López Sabata,1.0,Goalkeeper,7781.0,Felipe Salvador Caicedo Corozo,59.66875,0.3524938,3.0,High Pass,"[82.4, 57.2]",38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,747.997
f97771ba-a0e3-461f-8a6f-7c95a9581c11,524,1,00:12:31.484,12,31,29,,42,Ball Receipt*,214,Espanyol,3,From Free Kick,214,Espanyol,,,['7a1369ff-212d-49bb-a475-422b8851bc52'],,"[82.4, 57.2]",7781.0,Felipe Salvador Caicedo Corozo,23.0,Center Forward,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,751.484
23b15c66-c927-43b3-86e6-42743be86fc3,525,1,00:12:31.484,12,31,29,0.063228,30,Pass,214,Espanyol,3,From Free Kick,214,Espanyol,,,"['51bcee62-142a-45b9-bde7-9d533be2bb51', 'fcad8d3e-07ab-43c3-92c7-ee1df1c025fb']",,"[82.8, 57.2]",7781.0,Felipe Salvador Caicedo Corozo,23.0,Center Forward,,,2.1470912,0.48447794,3.0,High Pass,"[84.7, 58.2]",,,,,,9.0,Incomplete,True,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,751.484
51bcee62-142a-45b9-bde7-9d533be2bb51,526,1,00:12:31.484,12,31,29,0.0,4,Duel,214,Espanyol,3,From Free Kick,213,Sevilla,,,['23b15c66-c927-43b3-86e6-42743be86fc3'],,"[37.3, 22.9]",10476.0,Timothée Kolodziejczak,5.0,Left Center Back,,,,,,,,,,,,,,,True,10.0,Aerial Lost,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,751.484
fcad8d3e-07ab-43c3-92c7-ee1df1c025fb,527,1,00:12:31.547,12,31,29,0.0,6,Block,214,Espanyol,3,From Free Kick,213,Sevilla,,,['23b15c66-c927-43b3-86e6-42743be86fc3'],,"[35.4, 21.9]",10476.0,Timothée Kolodziejczak,5.0,Left Center Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,751.547
c2f0b62c-73f7-4972-a86d-6108239b9fac,528,1,00:12:33.841,12,33,29,1.846421,17,Pressure,214,Espanyol,3,From Free Kick,213,Sevilla,,,"['75983ea9-b323-4cf5-9bea-1f9aa1f2b7f7', '76e153a5-9470-40a0-a43f-55eeb045bf37']",,"[10.8, 20.6]",23972.0,José Joaquín Matos García,6.0,Left Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,753.841
75983ea9-b323-4cf5-9bea-1f9aa1f2b7f7,529,1,00:12:34.070,12,34,29,0.0,2,Ball Recovery,214,Espanyol,3,From Free Kick,214,Espanyol,,,['c2f0b62c-73f7-4972-a86d-6108239b9fac'],,"[111.2, 61.8]",23974.0,Roberto Antonio Correa Silva,2.0,Right Back,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,754.07
76e153a5-9470-40a0-a43f-55eeb045bf37,530,1,00:12:34.070,12,34,29,1.684678,43,Carry,214,Espanyol,3,From Free Kick,214,Espanyol,,,"['75983ea9-b323-4cf5-9bea-1f9aa1f2b7f7', 'c2f0b62c-73f7-4972-a86d-6108239b9fac', 'cd1b8829-bed0-4512-b112-d52084b6362f']",,"[111.2, 61.8]",23974.0,Roberto Antonio Correa Silva,2.0,Right Back,,,,,,,,,,,,,,,True,,,,,,,,"[116.6, 71.4]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,754.07
cd1b8829-bed0-4512-b112-d52084b6362f,531,1,00:12:35.755,12,35,29,0.0,38,Miscontrol,214,Espanyol,3,From Free Kick,214,Espanyol,,,,,"[116.6, 71.4]",23974.0,Roberto Antonio Correa Silva,2.0,Right Back,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,755.755
eed9e056-9cfe-4232-9b52-ce9aee9e6acf,532,1,00:12:50.907,12,50,30,2.461423,30,Pass,213,Sevilla,7,From Goal Kick,213,Sevilla,,,"['7a3f0414-c53e-46e8-b431-61d3f9c8bc7b', 'a5ba0ada-71e5-450a-9738-b191ae78df79']",,"[7.0, 44.1]",6823.0,Sergio Rico González,1.0,Goalkeeper,23972.0,José Joaquín Matos García,49.21077,-0.89192975,3.0,High Pass,"[37.9, 5.8]",40.0,Right Foot,63.0,Goal Kick,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,770.907
a5ba0ada-71e5-450a-9738-b191ae78df79,533,1,00:12:53.368,12,53,30,,42,Ball Receipt*,213,Sevilla,7,From Goal Kick,213,Sevilla,,,['eed9e056-9cfe-4232-9b52-ce9aee9e6acf'],,"[38.3, 5.6]",23972.0,José Joaquín Matos García,6.0,Left Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,773.368
7a3f0414-c53e-46e8-b431-61d3f9c8bc7b,534,1,00:12:53.368,12,53,31,2.10593,30,Pass,214,Espanyol,1,Regular Play,214,Espanyol,,,"['d0c6fbb5-b476-4877-9294-768090a4f51b', 'eed9e056-9cfe-4232-9b52-ce9aee9e6acf']",,"[82.2, 74.3]",6838.0,Hernán Arsenio Pérez González,12.0,Right Midfield,6867.0,Papa Kouly Diop,30.088535,-1.7512443,2.0,Low Pass,"[76.8, 44.7]",37.0,Head,64.0,Interception,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,773.368
d0c6fbb5-b476-4877-9294-768090a4f51b,535,1,00:12:55.474,12,55,31,,42,Ball Receipt*,214,Espanyol,1,Regular Play,214,Espanyol,,,['7a3f0414-c53e-46e8-b431-61d3f9c8bc7b'],,"[76.8, 44.7]",6867.0,Papa Kouly Diop,15.0,Left Center Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,775.474
47b79354-32d8-4180-bced-e0cf001f3b8e,536,1,00:12:55.474,12,55,31,2.782202,43,Carry,214,Espanyol,1,Regular Play,214,Espanyol,,,"['ce0d73a9-1779-4df3-b592-74a28c9c94c0', 'd0c6fbb5-b476-4877-9294-768090a4f51b', 'dd97ac95-a495-49bf-8070-e075de8eb7ac']",,"[76.8, 44.7]",6867.0,Papa Kouly Diop,15.0,Left Center Midfield,,,,,,,,,,,,,,,True,,,,,,,,"[76.2, 43.4]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,775.474
dd97ac95-a495-49bf-8070-e075de8eb7ac,537,1,00:12:56.386,12,56,31,2.156405,17,Pressure,214,Espanyol,1,Regular Play,213,Sevilla,,,"['47b79354-32d8-4180-bced-e0cf001f3b8e', 'ce0d73a9-1779-4df3-b592-74a28c9c94c0']",,"[38.3, 39.6]",10476.0,Timothée Kolodziejczak,5.0,Left Center Back,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,776.386
ec1661b0-f521-429e-bb3b-4f81f2367916,538,1,00:12:58.256,12,58,31,0.0,22,Foul Committed,214,Espanyol,1,Regular Play,213,Sevilla,,,['ce0d73a9-1779-4df3-b592-74a28c9c94c0'],,"[43.9, 36.7]",10476.0,Timothée Kolodziejczak,5.0,Left Center Back,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,778.256
ce0d73a9-1779-4df3-b592-74a28c9c94c0,539,1,00:12:58.256,12,58,31,0.0,21,Foul Won,214,Espanyol,1,Regular Play,214,Espanyol,,,"['dd97ac95-a495-49bf-8070-e075de8eb7ac', 'ec1661b0-f521-429e-bb3b-4f81f2367916']",,"[76.2, 43.4]",6867.0,Papa Kouly Diop,15.0,Left Center Midfield,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,778.256
5bfef0b1-f10b-4e0a-8433-a25b4a45939b,540,1,00:13:29.085,13,29,32,2.177797,30,Pass,214,Espanyol,3,From Free Kick,214,Espanyol,,,['2a242e2b-08c8-41bf-8887-433ded6f5fd0'],,"[77.0, 43.9]",6758.0,Víctor Sánchez Mata,13.0,Right Center Midfield,16456.0,Enzo Pablo Roco Roco,42.858486,-0.3800731,3.0,High Pass,"[116.8, 28.0]",40.0,Right Foot,62.0,Free Kick,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,809.085
2a242e2b-08c8-41bf-8887-433ded6f5fd0,541,1,00:13:31.263,13,31,32,,42,Ball Receipt*,214,Espanyol,3,From Free Kick,214,Espanyol,,,['5bfef0b1-f10b-4e0a-8433-a25b4a45939b'],,"[116.8, 28.0]",16456.0,Enzo Pablo Roco Roco,5.0,Left Center Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,811.263
