id,index,period,timestamp,minute,second,possession,duration,type_id,type_name,possession_team_id,possession_team_name,play_pattern_id,play_pattern_name,team_id,team_name,tactics_formation,tactics_lineup,related_events,location,player_id,player_name,position_id,position_name,pass_recipient_id,pass_recipient_name,pass_length,pass_angle,pass_height_id,pass_height_name,pass_end_location,pass_body_part_id,pass_body_part_name,pass_type_id,pass_type_name,carry_end_location,under_pressure,pass_outcome_id,pass_outcome_name,ball_receipt_outcome_id,ball_receipt_outcome_name,duel_type_id,duel_type_name,pass_aerial_won,ball_recovery_recovery_failure,counterpress,pass_switch,out,off_camera,pass_assisted_shot_id,pass_shot_assist,shot_statsbomb_xg,shot_end_location,shot_key_pass_id,shot_outcome_id,shot_outcome_name,shot_technique_id,shot_technique_name,shot_body_part_id,shot_body_part_name,shot_type_id,shot_type_name,shot_freeze_frame,goalkeeper_end_location,goalkeeper_position_id,goalkeeper_position_name,goalkeeper_type_id,goalkeeper_type_name,duel_outcome_id,duel_outcome_name,interception_outcome_id,interception_outcome_name,clearance_left_foot,clearance_body_part_id,clearance_body_part_name,dribble_outcome_id,dribble_outcome_name,pass_cross,shot_first_time,pass_through_ball,pass_technique_id,pass_technique_name,goalkeeper_outcome_id,goalkeeper_outcome_name,goalkeeper_body_part_id,goalkeeper_body_part_name,foul_committed_advantage,foul_won_advantage,clearance_right_foot,pass_inswinging,pass_outswinging,clearance_aerial_won,clearance_head,shot_saved_off_target,goalkeeper_shot_saved_off_target,goalkeeper_technique_id,goalkeeper_technique_name,foul_won_defensive,pass_goal_assist,miscontrol_aerial_won,dribble_overrun,foul_committed_offensive,shot_one_on_one,ball_recovery_offensive,foul_committed_type_id,foul_committed_type_name,pass_cut_back,foul_committed_penalty,foul_committed_card_id,foul_committed_card_name,foul_won_penalty,block_offensive,pass_straight,dribble_nutmeg,substitution_outcome_id,substitution_outcome_name,substitution_replacement_id,substitution_replacement_name,pass_no_touch,shot_open_goal,timestamp_seconds
318847e6-43d9-411c-984d-46d2f927bb92,509,1,00:12:17.381,12,17,30,,42,Ball Receipt*,207,Valencia,1,Regular Play,207,Valencia,,,['b4d0b9d2-e4e3-4522-a00d-5dc33ce341cb'],"[69.2, 16.8]",6402.0,Francisco Alcácer García,23.0,Center Forward,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,737.381
7ace7279-318f-448a-bc75-26df8d77dad5,510,1,00:12:17.381,12,17,30,0.119999,43,Carry,207,Valencia,1,Regular Play,207,Valencia,,,"['318847e6-43d9-411c-984d-46d2f927bb92', 'e1018abb-e6f5-4f7b-808c-fcbfcee477a1']","[69.2, 16.8]",6402.0,Francisco Alcácer García,23.0,Center Forward,,,,,,,,,,,,"[69.2, 16.8]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,737.381
e1018abb-e6f5-4f7b-808c-fcbfcee477a1,511,1,00:12:17.501,12,17,30,0.0,38,Miscontrol,207,Valencia,1,Regular Play,207,Valencia,,,,"[69.2, 16.8]",6402.0,Francisco Alcácer García,23.0,Center Forward,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,737.501
8f98d9d4-0878-431d-8e6c-20362156b065,512,1,00:12:19.697,12,19,30,0.0,2,Ball Recovery,207,Valencia,1,Regular Play,207,Valencia,,,,"[64.2, 17.9]",7797.0,Rodrigo Javier De Paul,21.0,Left Wing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,739.697
a5ef9ddf-effa-45d5-af22-912fa160ec4e,513,1,00:12:19.697,12,19,30,2.02938,43,Carry,207,Valencia,1,Regular Play,207,Valencia,,,"['8f98d9d4-0878-431d-8e6c-20362156b065', 'b3fb3d1d-00bd-47f3-9046-2adac151c87e']","[64.2, 17.9]",7797.0,Rodrigo Javier De Paul,21.0,Left Wing,,,,,,,,,,,,"[69.6, 15.3]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,739.697
b3fb3d1d-00bd-47f3-9046-2adac151c87e,514,1,00:12:21.726,12,21,30,1.508238,30,Pass,207,Valencia,1,Regular Play,207,Valencia,,,['265afb9a-2b43-46f8-833c-bffb1bf6cf0b'],"[69.6, 15.3]",7797.0,Rodrigo Javier De Paul,21.0,Left Wing,10037.0,Danilo Barbosa da Silva,14.301398,1.6899476,1.0,Ground Pass,"[67.9, 29.5]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,741.726
265afb9a-2b43-46f8-833c-bffb1bf6cf0b,515,1,00:12:23.234,12,23,30,,42,Ball Receipt*,207,Valencia,1,Regular Play,207,Valencia,,,['b3fb3d1d-00bd-47f3-9046-2adac151c87e'],"[67.9, 29.5]",10037.0,Danilo Barbosa da Silva,15.0,Left Center Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,743.234
27e75f0b-6510-46a1-800c-312bf73d6929,516,1,00:12:23.234,12,23,30,1.749634,43,Carry,207,Valencia,1,Regular Play,207,Valencia,,,"['265afb9a-2b43-46f8-833c-bffb1bf6cf0b', '8a9d3dc6-c493-4f0a-81ac-335816881776']","[67.9, 29.5]",10037.0,Danilo Barbosa da Silva,15.0,Left Center Midfield,,,,,,,,,,,,"[76.4, 33.9]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,743.234
8a9d3dc6-c493-4f0a-81ac-335816881776,517,1,00:12:24.984,12,24,30,1.734157,30,Pass,207,Valencia,1,Regular Play,207,Valencia,,,['607d5afe-d37e-4342-8e43-f53267e761ee'],"[76.4, 33.9]",10037.0,Danilo Barbosa da Silva,15.0,Left Center Midfield,6663.0,Antonio Barragán Fernández,38.255066,1.4344445,1.0,Ground Pass,"[81.6, 71.8]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,744.984
607d5afe-d37e-4342-8e43-f53267e761ee,518,1,00:12:26.718,12,26,30,,42,Ball Receipt*,207,Valencia,1,Regular Play,207,Valencia,,,['8a9d3dc6-c493-4f0a-81ac-335816881776'],"[81.6, 71.8]",6663.0,Antonio Barragán Fernández,2.0,Right Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,746.718
bff6ac81-1aae-4794-a6ba-78339f195c82,519,1,00:12:26.718,12,26,30,0.522451,43,Carry,207,Valencia,1,Regular Play,207,Valencia,,,"['4abfe04d-0d8a-46a1-9748-a3c363ac06cc', '607d5afe-d37e-4342-8e43-f53267e761ee']","[81.6, 71.8]",6663.0,Antonio Barragán Fernández,2.0,Right Back,,,,,,,,,,,,"[81.3, 72.0]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,746.718
4abfe04d-0d8a-46a1-9748-a3c363ac06cc,520,1,00:12:27.241,12,27,30,0.845188,30,Pass,207,Valencia,1,Regular Play,207,Valencia,,,['ea804bf4-232e-49b7-8823-a43935ab6865'],"[81.3, 72.0]",6663.0,Antonio Barragán Fernández,2.0,Right Back,7005.0,João Pedro Cavaco Cancelo,10.707474,-0.03736578,1.0,Ground Pass,"[92.0, 71.6]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,747.241
ea804bf4-232e-49b7-8823-a43935ab6865,521,1,00:12:28.086,12,28,30,,42,Ball Receipt*,207,Valencia,1,Regular Play,207,Valencia,,,['4abfe04d-0d8a-46a1-9748-a3c363ac06cc'],"[92.0, 71.6]",7005.0,João Pedro Cavaco Cancelo,17.0,Right Wing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,748.086
eec777d0-4b0d-4cec-90b6-b604d8ecbb4d,522,1,00:12:28.086,12,28,30,2.015608,43,Carry,207,Valencia,1,Regular Play,207,Valencia,,,"['bf8ed56f-1c9d-4c8f-af32-d61637208353', 'ea804bf4-232e-49b7-8823-a43935ab6865']","[92.0, 71.6]",7005.0,João Pedro Cavaco Cancelo,17.0,Right Wing,,,,,,,,,,,,"[96.1, 71.8]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,748.086
bf8ed56f-1c9d-4c8f-af32-d61637208353,523,1,00:12:30.101,12,30,30,0.904306,30,Pass,207,Valencia,1,Regular Play,207,Valencia,,,['240ec6b2-b077-430a-a5ff-dab49f80b5d6'],"[96.1, 71.8]",7005.0,João Pedro Cavaco Cancelo,17.0,Right Wing,6663.0,Antonio Barragán Fernández,7.902531,-0.02531105,1.0,Ground Pass,"[104.0, 71.6]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,750.101
240ec6b2-b077-430a-a5ff-dab49f80b5d6,524,1,00:12:31.006,12,31,30,,42,Ball Receipt*,207,Valencia,1,Regular Play,207,Valencia,,,['bf8ed56f-1c9d-4c8f-af32-d61637208353'],"[104.0, 71.6]",6663.0,Antonio Barragán Fernández,2.0,Right Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,751.006
c4fea776-ba61-494f-a10d-7edf383d1d12,525,1,00:12:31.006,12,31,30,0.527874,43,Carry,207,Valencia,1,Regular Play,207,Valencia,,,"['240ec6b2-b077-430a-a5ff-dab49f80b5d6', '3734d89a-4214-4911-a32f-805c94996466']","[104.0, 71.6]",6663.0,Antonio Barragán Fernández,2.0,Right Back,,,,,,,,,,,,"[104.0, 71.6]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,751.006
3734d89a-4214-4911-a32f-805c94996466,526,1,00:12:31.534,12,31,30,1.454522,30,Pass,207,Valencia,1,Regular Play,207,Valencia,,,['c0b77a35-37a0-4aed-ad2f-c4e6eedb4aa7'],"[104.0, 71.6]",6663.0,Antonio Barragán Fernández,2.0,Right Back,7005.0,João Pedro Cavaco Cancelo,13.705838,-3.1124039,1.0,Ground Pass,"[90.3, 71.2]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,751.534
c0b77a35-37a0-4aed-ad2f-c4e6eedb4aa7,527,1,00:12:32.988,12,32,30,,42,Ball Receipt*,207,Valencia,1,Regular Play,207,Valencia,,,['3734d89a-4214-4911-a32f-805c94996466'],"[90.3, 71.2]",7005.0,João Pedro Cavaco Cancelo,17.0,Right Wing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,752.988
cb52daa9-6575-4e96-941a-cf4f4d035547,528,1,00:12:32.988,12,32,30,0.239999,43,Carry,207,Valencia,1,Regular Play,207,Valencia,,,"['4bb092bd-5010-4910-93f7-c0ded4b6997a', 'c0b77a35-37a0-4aed-ad2f-c4e6eedb4aa7']","[90.3, 71.2]",7005.0,João Pedro Cavaco Cancelo,17.0,Right Wing,,,,,,,,,,,,"[91.0, 72.9]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,752.988
4bb092bd-5010-4910-93f7-c0ded4b6997a,529,1,00:12:33.228,12,33,30,1.077797,30,Pass,207,Valencia,1,Regular Play,207,Valencia,,,['8d2751fb-2236-4822-ac73-0505c7ebbe54'],"[91.0, 72.9]",7005.0,João Pedro Cavaco Cancelo,17.0,Right Wing,10802.0,André Filipe Tavares Gomes,14.041723,-2.2299657,1.0,Ground Pass,"[82.4, 61.8]",38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,753.228
8d2751fb-2236-4822-ac73-0505c7ebbe54,530,1,00:12:34.306,12,34,30,,42,Ball Receipt*,207,Valencia,1,Regular Play,207,Valencia,,,['4bb092bd-5010-4910-93f7-c0ded4b6997a'],"[82.4, 61.8]",10802.0,André Filipe Tavares Gomes,13.0,Right Center Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,754.306
38c7de34-8125-4cb5-820b-91ecdbafea60,531,1,00:12:34.306,12,34,30,2.78568,43,Carry,207,Valencia,1,Regular Play,207,Valencia,,,"['14f177bf-5817-4983-a9ed-4f3654bfecb8', '70e9dd10-521d-471c-b221-04eb29889a59', '8d2751fb-2236-4822-ac73-0505c7ebbe54']","[82.4, 61.8]",10802.0,André Filipe Tavares Gomes,13.0,Right Center Midfield,,,,,,,,,,,,"[82.0, 57.3]",True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,754.306
70e9dd10-521d-471c-b221-04eb29889a59,532,1,00:12:35.101,12,35,30,0.045129,17,Pressure,207,Valencia,1,Regular Play,220,Real Madrid,,,['38c7de34-8125-4cb5-820b-91ecdbafea60'],"[36.4, 17.9]",5574.0,Toni Kroos,10.0,Center Defensive Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,755.101
14f177bf-5817-4983-a9ed-4f3654bfecb8,533,1,00:12:37.092,12,37,30,1.20385,30,Pass,207,Valencia,1,Regular Play,207,Valencia,,,['f1815436-2efe-4171-b777-beebe426f088'],"[82.0, 57.3]",10802.0,André Filipe Tavares Gomes,13.0,Right Center Midfield,10037.0,Danilo Barbosa da Silva,10.430724,-0.5667292,1.0,Ground Pass,"[90.8, 51.7]",38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,757.092
f1815436-2efe-4171-b777-beebe426f088,534,1,00:12:38.295,12,38,30,,42,Ball Receipt*,207,Valencia,1,Regular Play,207,Valencia,,,['14f177bf-5817-4983-a9ed-4f3654bfecb8'],"[90.8, 51.7]",10037.0,Danilo Barbosa da Silva,15.0,Left Center Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,758.295
c0ea3ec5-a7b3-44cd-ac37-64be9cc56d47,535,1,00:12:38.295,12,38,30,0.929883,43,Carry,207,Valencia,1,Regular Play,207,Valencia,,,"['33b80a99-d7b2-4d81-bf00-39f6b45aa167', 'd9f06862-d6fe-4650-afa5-1f0ec688b60b', 'f1815436-2efe-4171-b777-beebe426f088']","[90.8, 51.7]",10037.0,Danilo Barbosa da Silva,15.0,Left Center Midfield,,,,,,,,,,,,"[91.0, 51.9]",True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,758.295
d9f06862-d6fe-4650-afa5-1f0ec688b60b,536,1,00:12:38.452,12,38,30,0.153241,17,Pressure,207,Valencia,1,Regular Play,220,Real Madrid,,,['c0ea3ec5-a7b3-44cd-ac37-64be9cc56d47'],"[27.8, 27.1]",5201.0,Sergio Ramos García,5.0,Left Center Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,758.452
33b80a99-d7b2-4d81-bf00-39f6b45aa167,537,1,00:12:39.225,12,39,30,1.685891,30,Pass,207,Valencia,1,Regular Play,207,Valencia,,,['15ed5cf8-de3d-4fe4-945b-0a152715f6ac'],"[91.0, 51.9]",10037.0,Danilo Barbosa da Silva,15.0,Left Center Midfield,10802.0,André Filipe Tavares Gomes,10.121264,-2.0874915,1.0,Ground Pass,"[86.0, 43.1]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,759.225
1869aeea-ded1-4b2c-9a6c-28f503942226,538,1,00:12:40.402,12,40,30,0.817451,17,Pressure,207,Valencia,1,Regular Play,220,Real Madrid,,,"['15ed5cf8-de3d-4fe4-945b-0a152715f6ac', '6a7e7d8c-7a4f-4109-aab2-3f91a3661ea8']","[33.0, 39.3]",5463.0,Luka Modrić,13.0,Right Center Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,760.402
15ed5cf8-de3d-4fe4-945b-0a152715f6ac,539,1,00:12:40.911,12,40,30,,42,Ball Receipt*,207,Valencia,1,Regular Play,207,Valencia,,,"['1869aeea-ded1-4b2c-9a6c-28f503942226', '33b80a99-d7b2-4d81-bf00-39f6b45aa167']","[86.0, 43.1]",10802.0,André Filipe Tavares Gomes,13.0,Right Center Midfield,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,760.9110000000001
6a7e7d8c-7a4f-4109-aab2-3f91a3661ea8,540,1,00:12:40.911,12,40,30,2.720125,43,Carry,207,Valencia,1,Regular Play,207,Valencia,,,"['15ed5cf8-de3d-4fe4-945b-0a152715f6ac', '1869aeea-ded1-4b2c-9a6c-28f503942226', 'f8670277-41b5-4a62-b648-fba8c2096aa0']","[86.0, 43.1]",10802.0,André Filipe Tavares Gomes,13.0,Right Center Midfield,,,,,,,,,,,,"[77.3, 29.5]",True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,760.9110000000001
f8670277-41b5-4a62-b648-fba8c2096aa0,541,1,00:12:43.631,12,43,30,1.536343,30,Pass,207,Valencia,1,Regular Play,207,Valencia,,,['d1a0eedd-a9c5-4e2f-ad61-9d058a00e363'],"[77.3, 29.5]",10802.0,André Filipe Tavares Gomes,13.0,Right Center Midfield,27480.0,Lucas Alfonso Orbán Alegre,15.086749,-1.8736812,1.0,Ground Pass,"[72.8, 15.1]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,763.631
d1a0eedd-a9c5-4e2f-ad61-9d058a00e363,542,1,00:12:45.168,12,45,30,,42,Ball Receipt*,207,Valencia,1,Regular Play,207,Valencia,,,['f8670277-41b5-4a62-b648-fba8c2096aa0'],"[72.8, 15.1]",27480.0,Lucas Alfonso Orbán Alegre,6.0,Left Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,765.168
aeb3f108-4574-4ee1-8e11-06bcf9f8f946,543,1,00:12:45.168,12,45,30,1.00639,43,Carry,207,Valencia,1,Regular Play,207,Valencia,,,"['5cf07bdc-8560-44a7-bf8f-3f2f6c88e261', 'd1a0eedd-a9c5-4e2f-ad61-9d058a00e363']","[72.8, 15.1]",27480.0,Lucas Alfonso Orbán Alegre,6.0,Left Back,,,,,,,,,,,,"[72.8, 15.1]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,765.168
5cf07bdc-8560-44a7-bf8f-3f2f6c88e261,544,1,00:12:46.174,12,46,30,1.249187,30,Pass,207,Valencia,1,Regular Play,207,Valencia,,,['0dc20d6e-3895-4d7a-8c68-f62279a54054'],"[72.8, 15.1]",27480.0,Lucas Alfonso Orbán Alegre,6.0,Left Back,10802.0,André Filipe Tavares Gomes,7.3824115,1.4212366,1.0,Ground Pass,"[73.9, 22.4]",38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,766.174
0dc20d6e-3895-4d7a-8c68-f62279a54054,545,1,00:12:47.423,12,47,30,,42,Ball Receipt*,207,Valencia,1,Regular Play,207,Valencia,,,['5cf07bdc-8560-44a7-bf8f-3f2f6c88e261'],"[73.9, 22.4]",10802.0,André Filipe Tavares Gomes,13.0,Right Center Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,767.423
bb37d4e6-c7a3-47e8-ab9a-d26e52ef4d10,546,1,00:12:47.423,12,47,30,2.039969,43,Carry,207,Valencia,1,Regular Play,207,Valencia,,,"['0dc20d6e-3895-4d7a-8c68-f62279a54054', '2e12cc5f-7611-4116-87b4-c45139dc9dd9']","[73.9, 22.4]",10802.0,André Filipe Tavares Gomes,13.0,Right Center Midfield,,,,,,,,,,,,"[80.1, 27.5]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,767.423
2e12cc5f-7611-4116-87b4-c45139dc9dd9,547,1,00:12:49.463,12,49,30,0.89329,30,Pass,207,Valencia,1,Regular Play,207,Valencia,,,['ec8dff67-5993-4b40-9236-43faf89efb6b'],"[80.1, 27.5]",10802.0,André Filipe Tavares Gomes,13.0,Right Center Midfield,10037.0,Danilo Barbosa da Silva,17.270206,1.2710203,1.0,Ground Pass,"[85.2, 44.0]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,769.463
ec8dff67-5993-4b40-9236-43faf89efb6b,548,1,00:12:50.357,12,50,30,,42,Ball Receipt*,207,Valencia,1,Regular Play,207,Valencia,,,['2e12cc5f-7611-4116-87b4-c45139dc9dd9'],"[85.2, 44.0]",10037.0,Danilo Barbosa da Silva,15.0,Left Center Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,770.357
6d319798-266d-46ef-b146-675fabded720,549,1,00:12:50.357,12,50,30,1.878744,43,Carry,207,Valencia,1,Regular Play,207,Valencia,,,"['6311f585-ff68-4ce9-80e7-c2c250b90736', 'ec8dff67-5993-4b40-9236-43faf89efb6b', 'f09c4457-f1ca-488a-b97e-eb01ded67ab7']","[85.2, 44.0]",10037.0,Danilo Barbosa da Silva,15.0,Left Center Midfield,,,,,,,,,,,,"[90.5, 42.7]",True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,770.357
f09c4457-f1ca-488a-b97e-eb01ded67ab7,550,1,00:12:50.901,12,50,30,0.305241,17,Pressure,207,Valencia,1,Regular Play,220,Real Madrid,,,['6d319798-266d-46ef-b146-675fabded720'],"[31.9, 36.5]",5574.0,Toni Kroos,10.0,Center Defensive Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,770.901
455322f9-23ef-43b8-8544-d9d4732d3c10,551,1,00:12:52.235,12,52,30,0.0,22,Foul Committed,207,Valencia,1,Regular Play,220,Real Madrid,,,['6311f585-ff68-4ce9-80e7-c2c250b90736'],"[29.6, 37.4]",5574.0,Toni Kroos,10.0,Center Defensive Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,772.235
6311f585-ff68-4ce9-80e7-c2c250b90736,552,1,00:12:52.235,12,52,30,0.0,21,Foul Won,207,Valencia,1,Regular Play,207,Valencia,,,['455322f9-23ef-43b8-8544-d9d4732d3c10'],"[90.5, 42.7]",10037.0,Danilo Barbosa da Silva,15.0,Left Center Midfield,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,772.235
