id,index,period,timestamp,minute,second,possession,duration,type_id,type_name,possession_team_id,possession_team_name,play_pattern_id,play_pattern_name,team_id,team_name,tactics_formation,tactics_lineup,related_events,location,player_id,player_name,position_id,position_name,pass_recipient_id,pass_recipient_name,pass_length,pass_angle,pass_height_id,pass_height_name,pass_end_location,pass_body_part_id,pass_body_part_name,pass_type_id,pass_type_name,carry_end_location,under_pressure,pass_outcome_id,pass_outcome_name,counterpress,foul_won_defensive,off_camera,dribble_outcome_id,dribble_outcome_name,dribble_overrun,duel_type_id,duel_type_name,duel_outcome_id,duel_outcome_name,ball_receipt_outcome_id,ball_receipt_outcome_name,pass_assisted_shot_id,pass_shot_assist,shot_statsbomb_xg,shot_end_location,shot_key_pass_id,shot_first_time,shot_outcome_id,shot_outcome_name,shot_technique_id,shot_technique_name,shot_body_part_id,shot_body_part_name,shot_type_id,shot_type_name,shot_freeze_frame,goalkeeper_end_location,goalkeeper_type_id,goalkeeper_type_name,goalkeeper_position_id,goalkeeper_position_name,out,clearance_left_foot,clearance_body_part_id,clearance_body_part_name,pass_cross,interception_outcome_id,interception_outcome_name,block_offensive,pass_switch,pass_aerial_won,ball_recovery_recovery_failure,pass_outswinging,pass_technique_id,pass_technique_name,shot_aerial_won,foul_committed_advantage,foul_won_advantage,goalkeeper_outcome_id,goalkeeper_outcome_name,goalkeeper_body_part_id,goalkeeper_body_part_name,goalkeeper_technique_id,goalkeeper_technique_name,clearance_right_foot,clearance_head,shot_one_on_one,goalkeeper_punched_out,foul_committed_offensive,foul_committed_card_id,foul_committed_card_name,pass_inswinging,pass_cut_back,clearance_aerial_won,substitution_outcome_id,substitution_outcome_name,substitution_replacement_id,substitution_replacement_name,pass_no_touch,pass_deflected,block_deflection,pass_through_ball,timestamp_seconds
220865d8-dce5-4180-a0dd-d557d54f6b93,1115,1,00:25:49.553,25,49,57,0.730312,30,Pass,214,Espanyol,1,Regular Play,214,Espanyol,,,"['9c0c3ea8-a15a-43e1-8a3a-b4f7de85f1b3', 'cd47d2e1-5075-442c-b2a5-7c978a09ce6e']","[56.6, 38.2]",16456.0,Enzo Pablo Roco Roco,5.0,Left Center Back,24072.0,Salvador Sevilla López,11.317685,-0.48735857,1.0,Ground Pass,"[66.6, 32.9]",40.0,Right Foot,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1549.5529999999999
cd47d2e1-5075-442c-b2a5-7c978a09ce6e,1116,1,00:25:50.284,25,50,57,,42,Ball Receipt*,214,Espanyol,1,Regular Play,214,Espanyol,,,['220865d8-dce5-4180-a0dd-d557d54f6b93'],"[66.6, 32.9]",24072.0,Salvador Sevilla López,19.0,Center Attacking Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1550.284
8741c424-12ff-4a66-a34b-1937bf57c856,1117,1,00:25:50.284,25,50,57,1.708185,43,Carry,214,Espanyol,1,Regular Play,214,Espanyol,,,"['77efc7af-0d2d-43c2-9d4c-25b53f2bbb9f', 'a11efd71-6467-4561-bf86-ffbfafdaf699', 'cd47d2e1-5075-442c-b2a5-7c978a09ce6e']","[66.6, 32.9]",24072.0,Salvador Sevilla López,19.0,Center Attacking Midfield,,,,,,,,,,,,"[65.7, 29.2]",True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1550.284
77efc7af-0d2d-43c2-9d4c-25b53f2bbb9f,1118,1,00:25:51.033,25,51,57,1.086236,17,Pressure,214,Espanyol,1,Regular Play,213,Sevilla,,,"['8741c424-12ff-4a66-a34b-1937bf57c856', 'a11efd71-6467-4561-bf86-ffbfafdaf699']","[52.0, 43.5]",3497.0,Vicente Iborra De La Fuente,11.0,Left Defensive Midfield,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1551.033
a11efd71-6467-4561-bf86-ffbfafdaf699,1119,1,00:25:51.992,25,51,57,2.505183,30,Pass,214,Espanyol,1,Regular Play,214,Espanyol,,,"['77efc7af-0d2d-43c2-9d4c-25b53f2bbb9f', '798cddad-7d3c-4f68-8179-419b3ac89df5']","[65.7, 29.2]",24072.0,Salvador Sevilla López,19.0,Center Attacking Midfield,6838.0,Hernán Arsenio Pérez González,23.221542,-1.4325533,1.0,Ground Pass,"[68.9, 6.2]",38.0,Left Foot,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1551.992
798cddad-7d3c-4f68-8179-419b3ac89df5,1120,1,00:25:54.497,25,54,57,,42,Ball Receipt*,214,Espanyol,1,Regular Play,214,Espanyol,,,['a11efd71-6467-4561-bf86-ffbfafdaf699'],"[68.9, 6.2]",6838.0,Hernán Arsenio Pérez González,21.0,Left Wing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1554.497
66cb3fc2-8dda-45d8-969b-101945a5d75e,1121,1,00:25:54.497,25,54,57,0.715105,43,Carry,214,Espanyol,1,Regular Play,214,Espanyol,,,"['798cddad-7d3c-4f68-8179-419b3ac89df5', 'b3daf906-6bc0-424e-ba36-2923255b823d']","[68.9, 6.2]",6838.0,Hernán Arsenio Pérez González,21.0,Left Wing,,,,,,,,,,,,"[69.0, 8.6]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1554.497
b3daf906-6bc0-424e-ba36-2923255b823d,1122,1,00:25:55.212,25,55,57,0.887705,30,Pass,214,Espanyol,1,Regular Play,214,Espanyol,,,['98c788de-95df-4176-b88a-e6c07ef00af6'],"[69.0, 8.6]",6838.0,Hernán Arsenio Pérez González,21.0,Left Wing,18407.0,José Alberto Cañas Ruiz Herrera,19.866806,2.1881201,1.0,Ground Pass,"[57.5, 24.8]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1555.212
98c788de-95df-4176-b88a-e6c07ef00af6,1123,1,00:25:56.100,25,56,57,,42,Ball Receipt*,214,Espanyol,1,Regular Play,214,Espanyol,,,['b3daf906-6bc0-424e-ba36-2923255b823d'],"[57.5, 24.8]",18407.0,José Alberto Cañas Ruiz Herrera,11.0,Left Defensive Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1556.1
bed44556-2853-414d-8b48-09559f4def54,1124,1,00:25:56.100,25,56,57,1.642611,43,Carry,214,Espanyol,1,Regular Play,214,Espanyol,,,"['81a16b59-4059-40b5-8710-08ab7ef1d4a8', '98c788de-95df-4176-b88a-e6c07ef00af6']","[57.5, 24.8]",18407.0,José Alberto Cañas Ruiz Herrera,11.0,Left Defensive Midfield,,,,,,,,,,,,"[55.4, 27.3]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1556.1
81a16b59-4059-40b5-8710-08ab7ef1d4a8,1125,1,00:25:57.743,25,57,57,1.153176,30,Pass,214,Espanyol,1,Regular Play,214,Espanyol,,,['88dfb4d9-3deb-43ee-bf9c-0045ad0a4d1b'],"[55.4, 27.3]",18407.0,José Alberto Cañas Ruiz Herrera,11.0,Left Defensive Midfield,6762.0,Álvaro González Soberón,18.026924,1.7888635,1.0,Ground Pass,"[51.5, 44.9]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1557.743
88dfb4d9-3deb-43ee-bf9c-0045ad0a4d1b,1126,1,00:25:58.896,25,58,57,,42,Ball Receipt*,214,Espanyol,1,Regular Play,214,Espanyol,,,['81a16b59-4059-40b5-8710-08ab7ef1d4a8'],"[51.5, 44.9]",6762.0,Álvaro González Soberón,3.0,Right Center Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1558.896
c68cdb17-2380-44f5-9334-0ea58cc08610,1127,1,00:25:58.896,25,58,57,1.975548,43,Carry,214,Espanyol,1,Regular Play,214,Espanyol,,,"['501713a5-2cb0-4705-8772-573676250eba', '88dfb4d9-3deb-43ee-bf9c-0045ad0a4d1b']","[51.5, 44.9]",6762.0,Álvaro González Soberón,3.0,Right Center Back,,,,,,,,,,,,"[50.4, 48.4]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1558.896
501713a5-2cb0-4705-8772-573676250eba,1128,1,00:26:00.871,26,0,57,1.50545,30,Pass,214,Espanyol,1,Regular Play,214,Espanyol,,,['75b6d1f7-b1be-40aa-a86a-52ae8a0eb9fa'],"[50.4, 48.4]",6762.0,Álvaro González Soberón,3.0,Right Center Back,6791.0,Javier López Rodríguez,29.042383,1.0717244,1.0,Ground Pass,"[64.3, 73.9]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1560.871
75b6d1f7-b1be-40aa-a86a-52ae8a0eb9fa,1129,1,00:26:02.377,26,2,57,,42,Ball Receipt*,214,Espanyol,1,Regular Play,214,Espanyol,,,['501713a5-2cb0-4705-8772-573676250eba'],"[64.3, 73.9]",6791.0,Javier López Rodríguez,2.0,Right Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1562.377
b1c824ba-4647-4098-84be-60ca7cc7ab97,1130,1,00:26:02.377,26,2,57,1.561767,43,Carry,214,Espanyol,1,Regular Play,214,Espanyol,,,"['24bf489f-c6a9-477a-9494-f4187669abcc', '75b6d1f7-b1be-40aa-a86a-52ae8a0eb9fa']","[64.3, 73.9]",6791.0,Javier López Rodríguez,2.0,Right Back,,,,,,,,,,,,"[70.3, 71.0]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1562.377
24bf489f-c6a9-477a-9494-f4187669abcc,1131,1,00:26:03.938,26,3,57,0.723893,30,Pass,214,Espanyol,1,Regular Play,214,Espanyol,,,['6d7e60ed-8560-4828-be7b-d1ca864a716e'],"[70.3, 71.0]",6791.0,Javier López Rodríguez,2.0,Right Back,5719.0,Marco Asensio Willemsen,7.3539104,1.1801893,1.0,Ground Pass,"[73.1, 77.8]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1563.938
6d7e60ed-8560-4828-be7b-d1ca864a716e,1132,1,00:26:04.662,26,4,57,,42,Ball Receipt*,214,Espanyol,1,Regular Play,214,Espanyol,,,['24bf489f-c6a9-477a-9494-f4187669abcc'],"[73.1, 77.8]",5719.0,Marco Asensio Willemsen,17.0,Right Wing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1564.662
fb7d136e-d397-432b-8ade-7c097a8995f9,1133,1,00:26:04.662,26,4,57,0.152066,43,Carry,214,Espanyol,1,Regular Play,214,Espanyol,,,"['15e2c7a2-a7c7-4258-8aab-3d2a5459e234', '6d7e60ed-8560-4828-be7b-d1ca864a716e']","[73.1, 77.8]",5719.0,Marco Asensio Willemsen,17.0,Right Wing,,,,,,,,,,,,"[73.1, 77.8]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1564.662
15e2c7a2-a7c7-4258-8aab-3d2a5459e234,1134,1,00:26:04.814,26,4,57,0.972588,30,Pass,214,Espanyol,1,Regular Play,214,Espanyol,,,['f2722348-bbeb-415d-b55c-180c31eda837'],"[73.1, 77.8]",5719.0,Marco Asensio Willemsen,17.0,Right Wing,6758.0,Víctor Sánchez Mata,12.961867,-1.9584659,1.0,Ground Pass,"[68.2, 65.8]",38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1564.814
f2722348-bbeb-415d-b55c-180c31eda837,1135,1,00:26:05.787,26,5,57,,42,Ball Receipt*,214,Espanyol,1,Regular Play,214,Espanyol,,,['15e2c7a2-a7c7-4258-8aab-3d2a5459e234'],"[68.2, 65.8]",6758.0,Víctor Sánchez Mata,9.0,Right Defensive Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1565.787
c136c2f0-d246-4910-b98b-cc813ec44dd1,1136,1,00:26:05.787,26,5,57,0.195563,43,Carry,214,Espanyol,1,Regular Play,214,Espanyol,,,"['15c2f4d0-11c5-4254-9f53-06a09844c7eb', 'f2722348-bbeb-415d-b55c-180c31eda837']","[68.2, 65.8]",6758.0,Víctor Sánchez Mata,9.0,Right Defensive Midfield,,,,,,,,,,,,"[68.2, 65.8]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1565.787
15c2f4d0-11c5-4254-9f53-06a09844c7eb,1137,1,00:26:05.983,26,5,57,1.278433,30,Pass,214,Espanyol,1,Regular Play,214,Espanyol,,,['f28c8e59-e6a4-453e-ba5a-095eeca5ed21'],"[68.2, 65.8]",6758.0,Víctor Sánchez Mata,9.0,Right Defensive Midfield,5719.0,Marco Asensio Willemsen,11.085576,1.7982713,1.0,Ground Pass,"[65.7, 76.6]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1565.983
f28c8e59-e6a4-453e-ba5a-095eeca5ed21,1138,1,00:26:07.261,26,7,57,,42,Ball Receipt*,214,Espanyol,1,Regular Play,214,Espanyol,,,['15c2f4d0-11c5-4254-9f53-06a09844c7eb'],"[65.7, 76.6]",5719.0,Marco Asensio Willemsen,17.0,Right Wing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1567.261
f8767074-adcb-4dd6-adb3-152796205e27,1139,1,00:26:07.261,26,7,57,2.490446,43,Carry,214,Espanyol,1,Regular Play,214,Espanyol,,,"['a913882b-9973-47ab-be5c-45c30a273e9c', 'baed81b6-f829-49c6-a0a0-aa4efbb4e695', 'f28c8e59-e6a4-453e-ba5a-095eeca5ed21']","[65.7, 76.6]",5719.0,Marco Asensio Willemsen,17.0,Right Wing,,,,,,,,,,,,"[65.1, 73.8]",True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1567.261
a913882b-9973-47ab-be5c-45c30a273e9c,1140,1,00:26:09.169,26,9,57,0.591534,17,Pressure,214,Espanyol,1,Regular Play,213,Sevilla,,,"['baed81b6-f829-49c6-a0a0-aa4efbb4e695', 'f8767074-adcb-4dd6-adb3-152796205e27']","[51.6, 4.1]",8523.0,Yevhen Konoplyanka,21.0,Left Wing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1569.169
baed81b6-f829-49c6-a0a0-aa4efbb4e695,1141,1,00:26:09.751,26,9,57,1.382179,30,Pass,214,Espanyol,1,Regular Play,214,Espanyol,,,"['391018f6-f871-4f28-aa5e-a7d7022c3173', 'a913882b-9973-47ab-be5c-45c30a273e9c']","[65.1, 73.8]",5719.0,Marco Asensio Willemsen,17.0,Right Wing,6762.0,Álvaro González Soberón,24.10083,-2.205999,1.0,Ground Pass,"[50.8, 54.4]",38.0,Left Foot,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1569.751
391018f6-f871-4f28-aa5e-a7d7022c3173,1142,1,00:26:11.134,26,11,57,,42,Ball Receipt*,214,Espanyol,1,Regular Play,214,Espanyol,,,['baed81b6-f829-49c6-a0a0-aa4efbb4e695'],"[50.8, 54.4]",6762.0,Álvaro González Soberón,3.0,Right Center Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1571.134
7769702f-caec-4395-a6be-e5008d90be2d,1143,1,00:26:11.134,26,11,57,2.164034,43,Carry,214,Espanyol,1,Regular Play,214,Espanyol,,,"['391018f6-f871-4f28-aa5e-a7d7022c3173', '8bab7ca4-8cc2-44d1-bd85-7a656323e849']","[50.8, 54.4]",6762.0,Álvaro González Soberón,3.0,Right Center Back,,,,,,,,,,,,"[51.9, 47.0]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1571.134
8bab7ca4-8cc2-44d1-bd85-7a656323e849,1144,1,00:26:13.298,26,13,57,2.572809,30,Pass,214,Espanyol,1,Regular Play,214,Espanyol,,,['d7ee2ef9-ad06-4d90-b430-d9872a578135'],"[51.9, 47.0]",6762.0,Álvaro González Soberón,3.0,Right Center Back,6612.0,Rubén Duarte Sánchez,46.223156,-1.1778358,3.0,High Pass,"[69.6, 4.3]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1573.298
d7ee2ef9-ad06-4d90-b430-d9872a578135,1145,1,00:26:15.870,26,15,57,,42,Ball Receipt*,214,Espanyol,1,Regular Play,214,Espanyol,,,['8bab7ca4-8cc2-44d1-bd85-7a656323e849'],"[69.6, 4.3]",6612.0,Rubén Duarte Sánchez,6.0,Left Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1575.87
1b63cad7-806d-451d-a752-64dc0337e2ce,1146,1,00:26:15.870,26,15,57,0.605413,43,Carry,214,Espanyol,1,Regular Play,214,Espanyol,,,"['d7ee2ef9-ad06-4d90-b430-d9872a578135', 'ea6a379e-1435-41f5-8116-baf53bab9b11']","[69.6, 4.3]",6612.0,Rubén Duarte Sánchez,6.0,Left Back,,,,,,,,,,,,"[70.3, 3.8]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1575.87
ea6a379e-1435-41f5-8116-baf53bab9b11,1147,1,00:26:16.476,26,16,57,1.333164,30,Pass,214,Espanyol,1,Regular Play,214,Espanyol,,,['88de020a-12e0-4578-8f9a-4ec69eb8a242'],"[70.3, 3.8]",6612.0,Rubén Duarte Sánchez,6.0,Left Back,24072.0,Salvador Sevilla López,10.0,2.2142975,1.0,Ground Pass,"[64.3, 11.8]",38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1576.476
88de020a-12e0-4578-8f9a-4ec69eb8a242,1148,1,00:26:17.809,26,17,57,,42,Ball Receipt*,214,Espanyol,1,Regular Play,214,Espanyol,,,['ea6a379e-1435-41f5-8116-baf53bab9b11'],"[64.3, 11.8]",24072.0,Salvador Sevilla López,19.0,Center Attacking Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1577.809
e6c112fc-92d6-41d9-812c-43d0d8b7f4f3,1149,1,00:26:17.809,26,17,57,1.472928,43,Carry,214,Espanyol,1,Regular Play,214,Espanyol,,,"['39449a13-cb64-48b3-b46f-638a11dbc892', '88de020a-12e0-4578-8f9a-4ec69eb8a242']","[64.3, 11.8]",24072.0,Salvador Sevilla López,19.0,Center Attacking Midfield,,,,,,,,,,,,"[67.1, 14.4]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1577.809
39449a13-cb64-48b3-b46f-638a11dbc892,1150,1,00:26:19.282,26,19,57,2.961059,30,Pass,214,Espanyol,1,Regular Play,214,Espanyol,,,"['bf04cdd4-48e7-4777-a222-ddd02248c35d', 'ca61726a-cfa7-4219-9d83-139c22dc2c85']","[67.1, 14.4]",24072.0,Salvador Sevilla López,19.0,Center Attacking Midfield,5719.0,Marco Asensio Willemsen,48.045395,0.6584875,3.0,High Pass,"[105.1, 43.8]",40.0,Right Foot,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1579.282
bf04cdd4-48e7-4777-a222-ddd02248c35d,1151,1,00:26:22.243,26,22,57,,42,Ball Receipt*,214,Espanyol,1,Regular Play,214,Espanyol,,,['39449a13-cb64-48b3-b46f-638a11dbc892'],"[104.7, 40.0]",5719.0,Marco Asensio Willemsen,17.0,Right Wing,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1582.243
ca61726a-cfa7-4219-9d83-139c22dc2c85,1152,1,00:26:22.243,26,22,57,0.0,9,Clearance,214,Espanyol,1,Regular Play,213,Sevilla,,,['39449a13-cb64-48b3-b46f-638a11dbc892'],"[15.0, 36.3]",10476.0,Timothée Kolodziejczak,5.0,Left Center Back,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,1582.243
c4ff6845-9f6a-4f8d-9114-5db351a0d208,1153,1,00:26:22.483,26,22,57,0.0,6,Block,214,Espanyol,1,Regular Play,213,Sevilla,,,,"[12.6, 36.9]",6823.0,Sergio Rico González,1.0,Goalkeeper,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1582.483
6619c996-b0a7-458d-af46-c209c21d66b9,1154,1,00:26:23.939,26,23,57,0.614435,17,Pressure,214,Espanyol,1,Regular Play,214,Espanyol,,,"['3a4d28b0-5bab-46d5-8ba2-a0d786212403', 'b80bed14-50f5-486b-b0bb-39461c8f9127']","[101.9, 50.6]",6758.0,Víctor Sánchez Mata,9.0,Right Defensive Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1583.939
3a4d28b0-5bab-46d5-8ba2-a0d786212403,1155,1,00:26:24.410,26,24,58,0.0,23,Goal Keeper,213,Sevilla,8,From Keeper,213,Sevilla,,,['6619c996-b0a7-458d-af46-c209c21d66b9'],"[15.9, 27.8]",6823.0,Sergio Rico González,1.0,Goalkeeper,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.0,Keeper Sweeper,,,,,,,,,,,,,,,,,,,,47.0,Claim,,,,,,,,,,,,,,,,,,,,,,,1584.41
b80bed14-50f5-486b-b0bb-39461c8f9127,1156,1,00:26:24.410,26,24,58,18.688547,43,Carry,213,Sevilla,8,From Keeper,213,Sevilla,,,"['3a4d28b0-5bab-46d5-8ba2-a0d786212403', '6619c996-b0a7-458d-af46-c209c21d66b9', 'ac36f8a4-7eb6-49eb-b881-e576f0c184da']","[15.9, 27.8]",6823.0,Sergio Rico González,1.0,Goalkeeper,,,,,,,,,,,,"[15.4, 28.5]",True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1584.41
ac36f8a4-7eb6-49eb-b881-e576f0c184da,1157,1,00:26:43.098,26,43,58,4.203054,30,Pass,213,Sevilla,8,From Keeper,213,Sevilla,,,['d1125b8c-a0ff-42aa-980d-1400c4e70ccc'],"[15.4, 28.5]",6823.0,Sergio Rico González,1.0,Goalkeeper,10476.0,Timothée Kolodziejczak,28.535067,-0.8374603,1.0,Ground Pass,"[34.5, 7.3]",69.0,Keeper Arm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1603.098
d1125b8c-a0ff-42aa-980d-1400c4e70ccc,1158,1,00:26:47.301,26,47,58,,42,Ball Receipt*,213,Sevilla,8,From Keeper,213,Sevilla,,,['ac36f8a4-7eb6-49eb-b881-e576f0c184da'],"[34.5, 7.3]",10476.0,Timothée Kolodziejczak,5.0,Left Center Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1607.301
14f034ad-bc39-4a53-a005-43e5fa9d6ea5,1159,1,00:26:47.301,26,47,58,2.14278,43,Carry,213,Sevilla,8,From Keeper,213,Sevilla,,,"['d1125b8c-a0ff-42aa-980d-1400c4e70ccc', 'd34e4af4-0948-4653-ad12-c708ac6fc163']","[34.5, 7.3]",10476.0,Timothée Kolodziejczak,5.0,Left Center Back,,,,,,,,,,,,"[42.2, 5.9]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1607.301
d34e4af4-0948-4653-ad12-c708ac6fc163,1160,1,00:26:49.444,26,49,58,1.406198,30,Pass,213,Sevilla,8,From Keeper,213,Sevilla,,,['e547e02a-a66d-4b51-b541-f909cb970969'],"[42.2, 5.9]",10476.0,Timothée Kolodziejczak,5.0,Left Center Back,5504.0,Éver Maximiliano David Banega,29.13709,0.29244298,3.0,High Pass,"[70.1, 14.3]",38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1609.444
