id,index,period,timestamp,minute,second,possession,duration,type_id,type_name,possession_team_id,possession_team_name,play_pattern_id,play_pattern_name,team_id,team_name,tactics_formation,tactics_lineup,related_events,off_camera,location,player_id,player_name,position_id,position_name,pass_recipient_id,pass_recipient_name,pass_length,pass_angle,pass_height_id,pass_height_name,pass_end_location,pass_type_id,pass_type_name,pass_body_part_id,pass_body_part_name,carry_end_location,under_pressure,pass_outcome_id,pass_outcome_name,interception_outcome_id,interception_outcome_name,out,counterpress,ball_receipt_outcome_id,ball_receipt_outcome_name,ball_recovery_recovery_failure,pass_assisted_shot_id,pass_shot_assist,shot_statsbomb_xg,shot_end_location,shot_key_pass_id,shot_body_part_id,shot_body_part_name,shot_type_id,shot_type_name,shot_outcome_id,shot_outcome_name,shot_technique_id,shot_technique_name,shot_freeze_frame,goalkeeper_outcome_id,goalkeeper_outcome_name,goalkeeper_technique_id,goalkeeper_technique_name,goalkeeper_position_id,goalkeeper_position_name,goalkeeper_body_part_id,goalkeeper_body_part_name,goalkeeper_type_id,goalkeeper_type_name,pass_cross,clearance_body_part_id,clearance_body_part_name,clearance_other,duel_type_id,duel_type_name,shot_aerial_won,goalkeeper_end_location,pass_aerial_won,miscontrol_aerial_won,pass_switch,foul_committed_offensive,foul_committed_type_id,foul_committed_type_name,clearance_head,foul_won_defensive,pass_cut_back,clearance_left_foot,pass_miscommunication,block_offensive,pass_technique_id,pass_technique_name,pass_inswinging,goalkeeper_punched_out,clearance_right_foot,foul_committed_advantage,foul_won_advantage,dribble_nutmeg,dribble_outcome_id,dribble_outcome_name,duel_outcome_id,duel_outcome_name,shot_first_time,foul_committed_card_id,foul_committed_card_name,dribble_overrun,bad_behaviour_card_id,bad_behaviour_card_name,shot_deflected,block_deflection,clearance_aerial_won,pass_goal_assist,50_50_outcome_id,50_50_outcome_name,substitution_outcome_id,substitution_outcome_name,substitution_replacement_id,substitution_replacement_name,pass_outswinging,timestamp_seconds
f48049c5-ff6d-4706-88e8-d8fcb7ac0b4b,122,1,00:02:53.223,2,53,7,1.135328,30,Pass,213,Sevilla,2,From Corner,213,Sevilla,,,['a86e674c-c87c-408a-859d-bf63a2b00879'],,"[120.0, 0.1]",5504.0,Éver Maximiliano David Banega,19.0,Center Attacking Midfield,23816.0,José Antonio Reyes Calderón,4.90408,2.4572978,1.0,Ground Pass,"[116.2, 3.2]",61.0,Corner,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,173.223
a86e674c-c87c-408a-859d-bf63a2b00879,123,1,00:02:54.358,2,54,7,,42,Ball Receipt*,213,Sevilla,2,From Corner,213,Sevilla,,,['f48049c5-ff6d-4706-88e8-d8fcb7ac0b4b'],,"[116.2, 3.2]",23816.0,José Antonio Reyes Calderón,21.0,Left Wing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,174.358
822f43d1-909d-4ef0-aba2-fa56526bc4e1,124,1,00:02:54.358,2,54,7,0.069062,43,Carry,213,Sevilla,2,From Corner,213,Sevilla,,,"['a1b98fc1-67d7-4780-8a47-5e1b4220f2db', 'a86e674c-c87c-408a-859d-bf63a2b00879']",,"[116.2, 3.2]",23816.0,José Antonio Reyes Calderón,21.0,Left Wing,,,,,,,,,,,,"[116.2, 3.2]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,174.358
a1b98fc1-67d7-4780-8a47-5e1b4220f2db,125,1,00:02:54.427,2,54,7,1.126658,30,Pass,213,Sevilla,2,From Corner,213,Sevilla,,,['0771a8e8-11d9-4d13-9dd1-e991af0bdccf'],,"[116.2, 3.2]",23816.0,José Antonio Reyes Calderón,21.0,Left Wing,3497.0,Vicente Iborra De La Fuente,30.113453,1.6006877,3.0,High Pass,"[115.3, 33.3]",,,38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,174.427
0771a8e8-11d9-4d13-9dd1-e991af0bdccf,126,1,00:02:55.554,2,55,7,,42,Ball Receipt*,213,Sevilla,2,From Corner,213,Sevilla,,,['a1b98fc1-67d7-4780-8a47-5e1b4220f2db'],,"[115.3, 33.3]",3497.0,Vicente Iborra De La Fuente,9.0,Right Defensive Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,175.554
e05b7027-9b67-4711-8e0a-4785c45a0147,127,1,00:02:55.554,2,55,7,1.776686,30,Pass,213,Sevilla,2,From Corner,213,Sevilla,,,['fe709eb1-9b07-4d9f-9f4c-eaf3f32678a7'],,"[115.3, 33.3]",3497.0,Vicente Iborra De La Fuente,9.0,Right Defensive Midfield,3486.0,Fernando Llorente Torres,11.923925,1.7649025,3.0,High Pass,"[113.0, 45.0]",,,37.0,Head,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,175.554
fe709eb1-9b07-4d9f-9f4c-eaf3f32678a7,128,1,00:02:55.578,2,55,7,,42,Ball Receipt*,213,Sevilla,2,From Corner,213,Sevilla,,,['e05b7027-9b67-4711-8e0a-4785c45a0147'],,"[113.0, 45.0]",3486.0,Fernando Llorente Torres,23.0,Center Forward,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,175.578
18d1f253-4858-44bb-8626-6c8f45ab1989,129,1,00:02:55.578,2,55,7,1.832712,43,Carry,213,Sevilla,2,From Corner,213,Sevilla,,,"['c4a5683e-5b61-488f-8c40-d3d651f6e675', 'fe709eb1-9b07-4d9f-9f4c-eaf3f32678a7']",,"[113.0, 45.0]",3486.0,Fernando Llorente Torres,23.0,Center Forward,,,,,,,,,,,,"[113.7, 47.2]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,175.578
01eb035f-4f2b-4f45-b7ea-93d8b9bc4891,130,1,00:02:55.578,2,55,7,0.0,9,Clearance,213,Sevilla,2,From Corner,212,Atlético Madrid,,,,,"[4.0, 45.0]",6382.0,Fernando José Torres Sanz,24.0,Left Center Forward,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,70.0,Other,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,175.578
d99305dc-4895-44d3-a4f0-46a85ae7a996,131,1,00:02:57.126,2,57,7,0.325986,17,Pressure,213,Sevilla,2,From Corner,212,Atlético Madrid,,,['c4a5683e-5b61-488f-8c40-d3d651f6e675'],,"[6.4, 32.9]",20669.0,Tiago Cardoso Mendes,11.0,Left Defensive Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,177.126
4ff49aef-1e4a-453a-acf4-3a96867de946,132,1,00:02:57.193,2,57,7,0.394939,17,Pressure,213,Sevilla,2,From Corner,212,Atlético Madrid,,,['c4a5683e-5b61-488f-8c40-d3d651f6e675'],,"[7.2, 31.2]",6375.0,Juan Francisco Torres Belén,2.0,Right Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,177.19299999999998
c4a5683e-5b61-488f-8c40-d3d651f6e675,133,1,00:02:57.410,2,57,7,1.206704,30,Pass,213,Sevilla,2,From Corner,213,Sevilla,,,"['4ff49aef-1e4a-453a-acf4-3a96867de946', '589b5fd5-44c5-461b-870e-791983d2017b', 'd99305dc-4895-44d3-a4f0-46a85ae7a996']",,"[113.7, 47.2]",3486.0,Fernando Llorente Torres,23.0,Center Forward,3637.0,Grzegorz Krychowiak,6.264184,-1.2793396,3.0,High Pass,"[115.5, 41.2]",,,40.0,Right Foot,,True,,,,,,,,,,a7778163-85d8-4d50-b5ca-82e7ead5a561,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,177.41
589b5fd5-44c5-461b-870e-791983d2017b,134,1,00:02:58.617,2,58,7,,42,Ball Receipt*,213,Sevilla,2,From Corner,213,Sevilla,,,['c4a5683e-5b61-488f-8c40-d3d651f6e675'],,"[115.5, 41.2]",3637.0,Grzegorz Krychowiak,11.0,Left Defensive Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,178.617
77893a4d-9637-4cfc-9ace-71f77a024fe1,135,1,00:02:58.678,2,58,7,0.0,4,Duel,213,Sevilla,2,From Corner,212,Atlético Madrid,,,['a7778163-85d8-4d50-b5ca-82e7ead5a561'],,"[6.7, 41.9]",5249.0,Diego Roberto Godín Leal,5.0,Left Center Back,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.0,Aerial Lost,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,178.678
a7778163-85d8-4d50-b5ca-82e7ead5a561,136,1,00:02:58.678,2,58,7,0.415759,16,Shot,213,Sevilla,2,From Corner,213,Sevilla,,,"['77893a4d-9637-4cfc-9ace-71f77a024fe1', 'd2b3ca97-d95c-4a27-b759-17b951b9b128']",,"[113.4, 38.2]",3637.0,Grzegorz Krychowiak,11.0,Left Defensive Midfield,,,,,,,,,,,,,True,,,,,,,,,,,,0.2380436,"[116.1, 39.1]",c4a5683e-5b61-488f-8c40-d3d651f6e675,37.0,Head,87.0,Open Play,101.0,Wayward,93.0,Normal,"[{'location': [119.4, 40.0], 'player': {'id': 6378, 'name': 'Jan Oblak'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [105.7, 40.8], 'player': {'id': 5199, 'name': 'Jorge Resurrección Merodio'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'teammate': False}, {'location': [110.3, 42.5], 'player': {'id': 4788, 'name': 'Jesús Gámez Duarte'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [111.3, 41.3], 'player': {'id': 20669, 'name': 'Tiago Cardoso Mendes'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [101.0, 24.5], 'player': {'id': 12021, 'name': 'Óliver Torres Muñoz'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'teammate': False}, {'location': [113.4, 39.2], 'player': {'id': 5249, 'name': 'Diego Roberto Godín Leal'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [111.4, 36.7], 'player': {'id': 6375, 'name': 'Juan Francisco Torres Belén'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [110.2, 34.4], 'player': {'id': 6384, 'name': 'Gabriel Fernández Arenas'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [108.1, 27.0], 'player': {'id': 6382, 'name': 'Fernando José Torres Sanz'}, 'position': {'id': 24, 'name': 'Left Center Forward'}, 'teammate': False}, {'location': [115.2, 34.7], 'player': {'id': 5259, 'name': 'José María Giménez de Vargas'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [102.7, 16.7], 'player': {'id': 5504, 'name': 'Éver Maximiliano David Banega'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': True}, {'location': [112.5, 29.9], 'player': {'id': 3497, 'name': 'Vicente Iborra De La Fuente'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': True}, {'location': [110.7, 50.4], 'player': {'id': 6841, 'name': 'Víctor Machín Pérez'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': True}, {'location': [112.1, 41.1], 'player': {'id': 3486, 'name': 'Fernando Llorente Torres'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [112.7, 42.1], 'player': {'id': 6825, 'name': 'Daniel Filipe Martins Carriço'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': True}]",,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,178.678
d2b3ca97-d95c-4a27-b759-17b951b9b128,137,1,00:02:59.094,2,59,7,0.0,23,Goal Keeper,213,Sevilla,2,From Corner,212,Atlético Madrid,,,['a7778163-85d8-4d50-b5ca-82e7ead5a561'],,"[0.7, 40.1]",6378.0,Jan Oblak,1.0,Goalkeeper,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44.0,Set,,,32.0,Shot Faced,,,,,,,,"[0.7, 40.1]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,179.094
f4b759a4-7e68-4ab6-84d5-80493854d6e4,138,1,00:03:00.016,3,0,8,0.0,23,Goal Keeper,212,Atlético Madrid,8,From Keeper,212,Atlético Madrid,,,,,"[2.4, 38.9]",6378.0,Jan Oblak,1.0,Goalkeeper,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47.0,Claim,,,,,,,27.0,Keeper Sweeper,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,180.016
4a7ccb95-e001-41e7-9211-54c9dc92e46e,139,1,00:03:00.016,3,0,8,15.860344,43,Carry,212,Atlético Madrid,8,From Keeper,212,Atlético Madrid,,,"['8a044583-3cef-460e-9b9a-00ba522647cf', 'f4b759a4-7e68-4ab6-84d5-80493854d6e4']",,"[2.4, 38.9]",6378.0,Jan Oblak,1.0,Goalkeeper,,,,,,,,,,,,"[13.2, 45.3]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,180.016
8a044583-3cef-460e-9b9a-00ba522647cf,140,1,00:03:15.876,3,15,8,3.526853,30,Pass,212,Atlético Madrid,8,From Keeper,212,Atlético Madrid,,,"['4f11c15d-1105-4e7a-80b3-a59148e38a6a', 'dc7650d1-2aba-4006-961a-f8df50d1093a']",,"[13.2, 45.3]",6378.0,Jan Oblak,1.0,Goalkeeper,5487.0,Antoine Griezmann,64.46984,0.3482409,3.0,High Pass,"[73.8, 67.3]",,,68.0,Drop Kick,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,195.876
4f11c15d-1105-4e7a-80b3-a59148e38a6a,141,1,00:03:19.403,3,19,8,,42,Ball Receipt*,212,Atlético Madrid,8,From Keeper,212,Atlético Madrid,,,['8a044583-3cef-460e-9b9a-00ba522647cf'],,"[71.7, 67.7]",5487.0,Antoine Griezmann,22.0,Right Center Forward,,,,,,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,199.403
dc7650d1-2aba-4006-961a-f8df50d1093a,142,1,00:03:19.403,3,19,8,1.937084,30,Pass,212,Atlético Madrid,8,From Keeper,213,Sevilla,,,"['4ecc4773-a3e0-480d-8305-c59da06b0946', '8a044583-3cef-460e-9b9a-00ba522647cf', 'a243e87d-89bc-4319-9772-108aa2738a52']",,"[46.3, 12.8]",3637.0,Grzegorz Krychowiak,11.0,Left Defensive Midfield,3486.0,Fernando Llorente Torres,31.435013,0.2573237,3.0,High Pass,"[76.7, 20.8]",66.0,Recovery,37.0,Head,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,199.403
4ecc4773-a3e0-480d-8305-c59da06b0946,143,1,00:03:21.340,3,21,8,,42,Ball Receipt*,212,Atlético Madrid,8,From Keeper,213,Sevilla,,,['dc7650d1-2aba-4006-961a-f8df50d1093a'],,"[69.4, 12.1]",3486.0,Fernando Llorente Torres,23.0,Center Forward,,,,,,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,201.34
a243e87d-89bc-4319-9772-108aa2738a52,144,1,00:03:21.340,3,21,8,2.881212,30,Pass,212,Atlético Madrid,8,From Keeper,212,Atlético Madrid,,,"['95acc9e7-833f-41f2-a352-82ef1763e618', 'dc7650d1-2aba-4006-961a-f8df50d1093a']",,"[43.4, 59.3]",5259.0,José María Giménez de Vargas,3.0,Right Center Back,6382.0,Fernando José Torres Sanz,34.61575,-0.18889718,3.0,High Pass,"[77.4, 52.8]",66.0,Recovery,37.0,Head,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,201.34
95acc9e7-833f-41f2-a352-82ef1763e618,145,1,00:03:24.221,3,24,8,,42,Ball Receipt*,212,Atlético Madrid,8,From Keeper,212,Atlético Madrid,,,['a243e87d-89bc-4319-9772-108aa2738a52'],,"[77.4, 52.8]",6382.0,Fernando José Torres Sanz,24.0,Left Center Forward,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,204.221
5dd04053-575d-40f1-b387-076e8c690211,146,1,00:03:24.221,3,24,8,0.0,4,Duel,212,Atlético Madrid,8,From Keeper,213,Sevilla,,,['d81c5e6c-08f3-480e-ab92-0e6e6a6c1853'],,"[42.9, 29.2]",3497.0,Vicente Iborra De La Fuente,9.0,Right Defensive Midfield,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.0,Aerial Lost,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,204.221
d81c5e6c-08f3-480e-ab92-0e6e6a6c1853,147,1,00:03:24.221,3,24,8,2.672986,30,Pass,212,Atlético Madrid,8,From Keeper,212,Atlético Madrid,,,"['0beb007a-646b-4d72-9df7-e0ee28e33cdf', '5dd04053-575d-40f1-b387-076e8c690211', 'bb3ddc2c-3065-465b-a590-06a3b5e668ef']",,"[77.2, 50.9]",6382.0,Fernando José Torres Sanz,24.0,Left Center Forward,5199.0,Jorge Resurrección Merodio,20.703865,-1.5901176,2.0,Low Pass,"[76.8, 30.2]",,,,,,True,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,204.221
72a71b18-a226-4ced-80aa-d835135d2952,148,1,00:03:26.735,3,26,8,1.300521,17,Pressure,212,Atlético Madrid,8,From Keeper,212,Atlético Madrid,,,"['0beb007a-646b-4d72-9df7-e0ee28e33cdf', '3499ec09-27be-4f0f-aec5-625cbc6a689f', 'ee88e5fd-57cc-4fe6-8e9a-887b9fe75d8a']",,"[76.4, 20.6]",5199.0,Jorge Resurrección Merodio,16.0,Left Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,206.735
bb3ddc2c-3065-465b-a590-06a3b5e668ef,149,1,00:03:26.894,3,26,8,,42,Ball Receipt*,212,Atlético Madrid,8,From Keeper,212,Atlético Madrid,,,['d81c5e6c-08f3-480e-ab92-0e6e6a6c1853'],,"[78.2, 34.0]",5199.0,Jorge Resurrección Merodio,16.0,Left Midfield,,,,,,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,206.894
0beb007a-646b-4d72-9df7-e0ee28e33cdf,150,1,00:03:26.894,3,26,9,0.0,2,Ball Recovery,213,Sevilla,1,Regular Play,213,Sevilla,,,"['72a71b18-a226-4ced-80aa-d835135d2952', 'd81c5e6c-08f3-480e-ab92-0e6e6a6c1853']",,"[43.3, 49.9]",6841.0,Víctor Machín Pérez,17.0,Right Wing,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,206.894
3499ec09-27be-4f0f-aec5-625cbc6a689f,151,1,00:03:26.894,3,26,9,0.929094,43,Carry,213,Sevilla,1,Regular Play,213,Sevilla,,,"['0beb007a-646b-4d72-9df7-e0ee28e33cdf', '72a71b18-a226-4ced-80aa-d835135d2952', '8b0aad30-c43b-404b-9beb-6d94c29a704f', 'ee88e5fd-57cc-4fe6-8e9a-887b9fe75d8a']",,"[43.3, 49.9]",6841.0,Víctor Machín Pérez,17.0,Right Wing,,,,,,,,,,,,"[43.6, 65.1]",True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,206.894
8b0aad30-c43b-404b-9beb-6d94c29a704f,152,1,00:03:27.823,3,27,9,0.0,22,Foul Committed,213,Sevilla,1,Regular Play,212,Atlético Madrid,,,"['3499ec09-27be-4f0f-aec5-625cbc6a689f', 'ee88e5fd-57cc-4fe6-8e9a-887b9fe75d8a']",,"[76.5, 15.0]",5199.0,Jorge Resurrección Merodio,16.0,Left Midfield,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,207.823
ee88e5fd-57cc-4fe6-8e9a-887b9fe75d8a,153,1,00:03:27.823,3,27,9,0.0,21,Foul Won,213,Sevilla,1,Regular Play,213,Sevilla,,,"['72a71b18-a226-4ced-80aa-d835135d2952', '8b0aad30-c43b-404b-9beb-6d94c29a704f']",,"[43.6, 65.1]",6841.0,Víctor Machín Pérez,17.0,Right Wing,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,207.823
adfebd80-1930-4be8-a295-57295da83d23,154,1,00:03:38.554,3,38,10,2.730731,30,Pass,213,Sevilla,3,From Free Kick,213,Sevilla,,,['8b1a9d34-3208-4003-81b5-c91b3eef1c36'],True,"[44.0, 65.3]",6672.0,Jorge Andújar Moreno,2.0,Right Back,3637.0,Grzegorz Krychowiak,27.603079,-2.136692,1.0,Ground Pass,"[29.2, 42.0]",62.0,Free Kick,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,218.554
8b1a9d34-3208-4003-81b5-c91b3eef1c36,155,1,00:03:41.285,3,41,10,,42,Ball Receipt*,213,Sevilla,3,From Free Kick,213,Sevilla,,,['adfebd80-1930-4be8-a295-57295da83d23'],,"[29.2, 42.0]",3637.0,Grzegorz Krychowiak,11.0,Left Defensive Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,221.285
06e9ea7f-b224-4c98-a0f2-7a5e4a16b2bb,156,1,00:03:45.046,3,45,10,2.205104,30,Pass,213,Sevilla,3,From Free Kick,213,Sevilla,,,['afc447d4-ce31-41b4-9357-80e94925da56'],,"[29.2, 42.0]",3637.0,Grzegorz Krychowiak,11.0,Left Defensive Midfield,3253.0,Adil Rami,20.155643,1.4113572,1.0,Ground Pass,"[32.4, 61.9]",,,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,225.046
afc447d4-ce31-41b4-9357-80e94925da56,157,1,00:03:47.251,3,47,10,,42,Ball Receipt*,213,Sevilla,3,From Free Kick,213,Sevilla,,,['06e9ea7f-b224-4c98-a0f2-7a5e4a16b2bb'],,"[32.4, 61.9]",3253.0,Adil Rami,3.0,Right Center Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,227.251
5c30eafd-7c05-4384-8064-7bafd12d021f,158,1,00:03:47.251,3,47,10,0.016911002,43,Carry,213,Sevilla,3,From Free Kick,213,Sevilla,,,"['afc447d4-ce31-41b4-9357-80e94925da56', 'ce2d9817-a2d6-4e0d-92ca-3e25e63278f6']",,"[32.4, 61.9]",3253.0,Adil Rami,3.0,Right Center Back,,,,,,,,,,,,"[31.6, 60.1]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,227.251
ce2d9817-a2d6-4e0d-92ca-3e25e63278f6,159,1,00:03:47.268,3,47,10,2.268817,30,Pass,213,Sevilla,3,From Free Kick,213,Sevilla,,,['80c8b8a5-1925-48d9-a06e-93f949a0e7e5'],,"[31.6, 60.1]",3253.0,Adil Rami,3.0,Right Center Back,27111.0,António Alberto Bastos Pimparel,27.518175,-2.534439,1.0,Ground Pass,"[9.0, 44.4]",,,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,227.268
80c8b8a5-1925-48d9-a06e-93f949a0e7e5,160,1,00:03:49.537,3,49,10,,42,Ball Receipt*,213,Sevilla,3,From Free Kick,213,Sevilla,,,['ce2d9817-a2d6-4e0d-92ca-3e25e63278f6'],,"[9.0, 44.4]",27111.0,António Alberto Bastos Pimparel,1.0,Goalkeeper,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,229.537
80cfc968-e0ae-404f-b0f4-4bae586c13c6,161,1,00:03:49.537,3,49,10,4.714408,43,Carry,213,Sevilla,3,From Free Kick,213,Sevilla,,,"['485907d9-3ac0-439f-988e-c0dd56e881ae', '80c8b8a5-1925-48d9-a06e-93f949a0e7e5']",,"[9.0, 44.4]",27111.0,António Alberto Bastos Pimparel,1.0,Goalkeeper,,,,,,,,,,,,"[23.4, 43.6]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,229.537
