id,index,period,timestamp,minute,second,possession,duration,type_id,type_name,possession_team_id,possession_team_name,play_pattern_id,play_pattern_name,team_id,team_name,tactics_formation,tactics_lineup,related_events,location,player_id,player_name,position_id,position_name,pass_recipient_id,pass_recipient_name,pass_length,pass_angle,pass_height_id,pass_height_name,pass_end_location,pass_body_part_id,pass_body_part_name,pass_type_id,pass_type_name,carry_end_location,pass_outcome_id,pass_outcome_name,ball_receipt_outcome_id,ball_receipt_outcome_name,counterpress,under_pressure,foul_won_defensive,off_camera,duel_type_id,duel_type_name,pass_aerial_won,pass_switch,interception_outcome_id,interception_outcome_name,out,dribble_outcome_id,dribble_outcome_name,duel_outcome_id,duel_outcome_name,dribble_overrun,foul_committed_advantage,foul_won_advantage,pass_through_ball,pass_technique_id,pass_technique_name,ball_recovery_recovery_failure,pass_assisted_shot_id,pass_shot_assist,shot_one_on_one,shot_statsbomb_xg,shot_end_location,shot_key_pass_id,shot_body_part_id,shot_body_part_name,shot_type_id,shot_type_name,shot_outcome_id,shot_outcome_name,shot_technique_id,shot_technique_name,shot_freeze_frame,goalkeeper_end_location,goalkeeper_position_id,goalkeeper_position_name,goalkeeper_type_id,goalkeeper_type_name,clearance_left_foot,clearance_body_part_id,clearance_body_part_name,pass_outswinging,shot_aerial_won,clearance_head,clearance_aerial_won,pass_cross,clearance_right_foot,goalkeeper_body_part_id,goalkeeper_body_part_name,goalkeeper_outcome_id,goalkeeper_outcome_name,goalkeeper_technique_id,goalkeeper_technique_name,pass_straight,foul_committed_offensive,dribble_nutmeg,substitution_outcome_id,substitution_outcome_name,substitution_replacement_id,substitution_replacement_name,pass_cut_back,50_50_outcome_id,50_50_outcome_name,miscontrol_aerial_won,pass_no_touch,shot_first_time,bad_behaviour_card_id,bad_behaviour_card_name,foul_committed_card_id,foul_committed_card_name,pass_inswinging,timestamp_seconds
93e60a84-7451-4184-903c-b768a6ac8899,2187,2,00:04:28.059,49,28,125,0.269116,43,Carry,208,Las Palmas,1,Regular Play,208,Las Palmas,,,"['6949b030-e353-4600-ae67-cf8f6cefad38', '90925ecc-36cb-454f-a1ad-d0ba53aebe91']","[54.1, 54.0]",15805.0,Hernán Daniel Santana Trujillo,11.0,Left Defensive Midfield,,,,,,,,,,,,"[54.1, 54.0]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,268.059
90925ecc-36cb-454f-a1ad-d0ba53aebe91,2188,2,00:04:28.328,49,28,125,1.4283,30,Pass,208,Las Palmas,1,Regular Play,208,Las Palmas,,,['726b1156-50d7-4ea4-9943-bb861b3457c1'],"[54.1, 54.0]",15805.0,Hernán Daniel Santana Trujillo,11.0,Left Defensive Midfield,8440.0,Aythami Artiles Oliva,22.480436,3.0569737,1.0,Ground Pass,"[31.7, 55.9]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,268.328
726b1156-50d7-4ea4-9943-bb861b3457c1,2189,2,00:04:29.756,49,29,125,,42,Ball Receipt*,208,Las Palmas,1,Regular Play,208,Las Palmas,,,['90925ecc-36cb-454f-a1ad-d0ba53aebe91'],"[31.7, 55.9]",8440.0,Aythami Artiles Oliva,3.0,Right Center Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,269.756
1d9f763f-5cdf-4702-b627-17908ec778ea,2190,2,00:04:29.756,49,29,125,1.222348,43,Carry,208,Las Palmas,1,Regular Play,208,Las Palmas,,,"['726b1156-50d7-4ea4-9943-bb861b3457c1', '8e7869f0-061f-47d2-a7c9-fc3864885b04']","[31.7, 55.9]",8440.0,Aythami Artiles Oliva,3.0,Right Center Back,,,,,,,,,,,,"[26.5, 57.3]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,269.756
8e7869f0-061f-47d2-a7c9-fc3864885b04,2191,2,00:04:30.979,49,30,125,1.618559,30,Pass,208,Las Palmas,1,Regular Play,208,Las Palmas,,,['023d6089-0bac-45ac-b83f-3db2a9914d02'],"[26.5, 57.3]",8440.0,Aythami Artiles Oliva,3.0,Right Center Back,7905.0,Raúl Lizoáin Cruz,25.488037,-2.472979,1.0,Ground Pass,"[6.5, 41.5]",38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,270.979
023d6089-0bac-45ac-b83f-3db2a9914d02,2192,2,00:04:32.597,49,32,125,,42,Ball Receipt*,208,Las Palmas,1,Regular Play,208,Las Palmas,,,['8e7869f0-061f-47d2-a7c9-fc3864885b04'],"[6.5, 41.5]",7905.0,Raúl Lizoáin Cruz,1.0,Goalkeeper,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,272.597
ffcd08f5-b540-433e-bcfb-3219a5505fb7,2193,2,00:04:32.597,49,32,125,3.023129,43,Carry,208,Las Palmas,1,Regular Play,208,Las Palmas,,,"['023d6089-0bac-45ac-b83f-3db2a9914d02', '1ef20ea7-c33b-48eb-865a-1995ef2b03fb']","[6.5, 41.5]",7905.0,Raúl Lizoáin Cruz,1.0,Goalkeeper,,,,,,,,,,,,"[10.6, 39.6]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,272.597
1ef20ea7-c33b-48eb-865a-1995ef2b03fb,2194,2,00:04:35.620,49,35,125,1.936103,30,Pass,208,Las Palmas,1,Regular Play,208,Las Palmas,,,['096df3f6-6dac-4ec3-ba74-73e0be12a920'],"[10.6, 39.6]",7905.0,Raúl Lizoáin Cruz,1.0,Goalkeeper,8440.0,Aythami Artiles Oliva,27.692057,1.2890245,1.0,Ground Pass,"[18.3, 66.2]",38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,275.62
096df3f6-6dac-4ec3-ba74-73e0be12a920,2195,2,00:04:37.556,49,37,125,,42,Ball Receipt*,208,Las Palmas,1,Regular Play,208,Las Palmas,,,['1ef20ea7-c33b-48eb-865a-1995ef2b03fb'],"[18.3, 66.2]",8440.0,Aythami Artiles Oliva,3.0,Right Center Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,277.556
b2cdbd9d-5009-43c9-b1c9-d32940cd0671,2196,2,00:04:37.556,49,37,125,2.239278,43,Carry,208,Las Palmas,1,Regular Play,208,Las Palmas,,,"['02aa3bc6-1e57-4456-8f6f-1406e281d6f6', '096df3f6-6dac-4ec3-ba74-73e0be12a920']","[18.3, 66.2]",8440.0,Aythami Artiles Oliva,3.0,Right Center Back,,,,,,,,,,,,"[21.7, 74.5]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,277.556
02aa3bc6-1e57-4456-8f6f-1406e281d6f6,2197,2,00:04:39.796,49,39,125,2.731061,30,Pass,208,Las Palmas,1,Regular Play,208,Las Palmas,,,['a152cc1c-ce2d-4cef-bd2a-37854a075d49'],"[21.7, 74.5]",8440.0,Aythami Artiles Oliva,3.0,Right Center Back,,,51.291325,-0.37109318,3.0,High Pass,"[69.5, 55.9]",40.0,Right Foot,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,279.796
a152cc1c-ce2d-4cef-bd2a-37854a075d49,2198,2,00:04:42.527,49,42,125,2.042826,30,Pass,208,Las Palmas,1,Regular Play,215,Athletic Club,,,"['02aa3bc6-1e57-4456-8f6f-1406e281d6f6', '02cdc046-4aa9-459a-b1b9-7d57ffe0f881']","[50.6, 24.2]",12191.0,Gorka Elustondo Urkola,5.0,Left Center Back,6396.0,Beñat Etxebarria Urkiaga,14.524806,-0.13118665,3.0,High Pass,"[65.0, 22.3]",37.0,Head,66.0,Recovery,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,282.527
02cdc046-4aa9-459a-b1b9-7d57ffe0f881,2199,2,00:04:44.570,49,44,125,,42,Ball Receipt*,208,Las Palmas,1,Regular Play,215,Athletic Club,,,['a152cc1c-ce2d-4cef-bd2a-37854a075d49'],"[65.0, 22.3]",6396.0,Beñat Etxebarria Urkiaga,11.0,Left Defensive Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,284.57
a1d736ff-6d62-4cd1-8098-e70c7eb506de,2200,2,00:04:44.610,49,44,125,2.761041,30,Pass,208,Las Palmas,1,Regular Play,215,Athletic Club,,,"['087bd048-de2c-4753-ba94-b314e620e2aa', '88888e2c-7333-4c9b-9bdd-783ff6596aac']","[64.1, 22.3]",6396.0,Beñat Etxebarria Urkiaga,11.0,Left Defensive Midfield,,,16.651726,0.42066336,3.0,High Pass,"[79.3, 29.1]",,,,,,9.0,Incomplete,,,,True,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,284.61
88888e2c-7333-4c9b-9bdd-783ff6596aac,2201,2,00:04:44.610,49,44,125,0.0,4,Duel,208,Las Palmas,1,Regular Play,208,Las Palmas,,,['a1d736ff-6d62-4cd1-8098-e70c7eb506de'],"[56.0, 57.8]",15602.0,Juan Carlos Valerón Santana,19.0,Center Attacking Midfield,,,,,,,,,,,,,,,,,True,True,,,10.0,Aerial Lost,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,284.61
087bd048-de2c-4753-ba94-b314e620e2aa,2202,2,00:04:47.371,49,47,125,0.0,2,Ball Recovery,208,Las Palmas,1,Regular Play,208,Las Palmas,,,['a1d736ff-6d62-4cd1-8098-e70c7eb506de'],"[40.8, 51.0]",15805.0,Hernán Daniel Santana Trujillo,11.0,Left Defensive Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,287.371
19bb89fc-1331-45d4-a9dc-b3e3d6102c17,2203,2,00:04:47.371,49,47,125,4.31006,43,Carry,208,Las Palmas,1,Regular Play,208,Las Palmas,,,"['087bd048-de2c-4753-ba94-b314e620e2aa', '95871662-5f1c-485f-affa-36e46908751a']","[40.8, 51.0]",15805.0,Hernán Daniel Santana Trujillo,11.0,Left Defensive Midfield,,,,,,,,,,,,"[40.8, 50.7]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,287.371
95871662-5f1c-485f-affa-36e46908751a,2204,2,00:04:51.681,49,51,125,1.125927,30,Pass,208,Las Palmas,1,Regular Play,208,Las Palmas,,,['089bd617-6f0b-4296-be2d-a1f77180d1b3'],"[40.8, 50.7]",15805.0,Hernán Daniel Santana Trujillo,11.0,Left Defensive Midfield,8440.0,Aythami Artiles Oliva,14.723111,1.700206,1.0,Ground Pass,"[38.9, 65.3]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,291.681
089bd617-6f0b-4296-be2d-a1f77180d1b3,2205,2,00:04:52.807,49,52,125,,42,Ball Receipt*,208,Las Palmas,1,Regular Play,208,Las Palmas,,,['95871662-5f1c-485f-affa-36e46908751a'],"[38.9, 65.3]",8440.0,Aythami Artiles Oliva,3.0,Right Center Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,292.807
4f0595cf-986b-42c3-8db3-fc6badd364e3,2206,2,00:04:52.807,49,52,125,0.932196,43,Carry,208,Las Palmas,1,Regular Play,208,Las Palmas,,,"['089bd617-6f0b-4296-be2d-a1f77180d1b3', '6592888a-d2fd-40cd-8c9a-8934bf931450']","[38.9, 65.3]",8440.0,Aythami Artiles Oliva,3.0,Right Center Back,,,,,,,,,,,,"[38.9, 65.7]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,292.807
6592888a-d2fd-40cd-8c9a-8934bf931450,2207,2,00:04:53.739,49,53,125,0.778616,30,Pass,208,Las Palmas,1,Regular Play,208,Las Palmas,,,['e96007e4-f4e4-4c55-bf8c-4ea42907374c'],"[38.9, 65.7]",8440.0,Aythami Artiles Oliva,3.0,Right Center Back,15805.0,Hernán Daniel Santana Trujillo,7.376313,-1.296221,1.0,Ground Pass,"[40.9, 58.6]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,293.739
e96007e4-f4e4-4c55-bf8c-4ea42907374c,2208,2,00:04:54.517,49,54,125,,42,Ball Receipt*,208,Las Palmas,1,Regular Play,208,Las Palmas,,,['6592888a-d2fd-40cd-8c9a-8934bf931450'],"[40.9, 58.6]",15805.0,Hernán Daniel Santana Trujillo,11.0,Left Defensive Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,294.517
18dc282c-e2d4-42be-9118-541824da5327,2209,2,00:04:54.517,49,54,125,2.624548,43,Carry,208,Las Palmas,1,Regular Play,208,Las Palmas,,,"['cd3822f2-b7f8-4a77-89ab-b0c77519de37', 'e96007e4-f4e4-4c55-bf8c-4ea42907374c']","[40.9, 58.6]",15805.0,Hernán Daniel Santana Trujillo,11.0,Left Defensive Midfield,,,,,,,,,,,,"[41.6, 58.1]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,294.517
cd3822f2-b7f8-4a77-89ab-b0c77519de37,2210,2,00:04:57.142,49,57,125,0.765764,30,Pass,208,Las Palmas,1,Regular Play,208,Las Palmas,,,['f7d759fe-1416-489d-81fe-72a72826ed16'],"[41.6, 58.1]",15805.0,Hernán Daniel Santana Trujillo,11.0,Left Defensive Midfield,6929.0,José Vicente Gómez Umpiérrez,8.112336,-1.0409472,1.0,Ground Pass,"[45.7, 51.1]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,297.142
f7d759fe-1416-489d-81fe-72a72826ed16,2211,2,00:04:57.908,49,57,125,,42,Ball Receipt*,208,Las Palmas,1,Regular Play,208,Las Palmas,,,['cd3822f2-b7f8-4a77-89ab-b0c77519de37'],"[45.7, 51.1]",6929.0,José Vicente Gómez Umpiérrez,9.0,Right Defensive Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,297.908
bbe21d91-6c03-4740-9269-977095a83d36,2212,2,00:04:57.908,49,57,125,1.263013,43,Carry,208,Las Palmas,1,Regular Play,208,Las Palmas,,,"['3fe7ebc9-9d3e-4a51-9b91-2c21b256558b', 'f7d759fe-1416-489d-81fe-72a72826ed16']","[45.7, 51.1]",6929.0,José Vicente Gómez Umpiérrez,9.0,Right Defensive Midfield,,,,,,,,,,,,"[45.0, 51.0]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,297.908
3fe7ebc9-9d3e-4a51-9b91-2c21b256558b,2213,2,00:04:59.171,49,59,125,0.646444,30,Pass,208,Las Palmas,1,Regular Play,208,Las Palmas,,,['62dd7e88-3961-45f4-9023-2aae9758192d'],"[45.0, 51.0]",6929.0,José Vicente Gómez Umpiérrez,9.0,Right Defensive Midfield,15602.0,Juan Carlos Valerón Santana,8.036168,0.2902649,1.0,Ground Pass,"[52.7, 53.3]",38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,299.171
62dd7e88-3961-45f4-9023-2aae9758192d,2214,2,00:04:59.817,49,59,125,,42,Ball Receipt*,208,Las Palmas,1,Regular Play,208,Las Palmas,,,['3fe7ebc9-9d3e-4a51-9b91-2c21b256558b'],"[52.7, 53.3]",15602.0,Juan Carlos Valerón Santana,19.0,Center Attacking Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,299.817
d9f0e76a-1071-4c24-b1f2-060dd1e674db,2215,2,00:04:59.817,49,59,125,0.899543,43,Carry,208,Las Palmas,1,Regular Play,208,Las Palmas,,,"['5cd3e0f5-5039-4ef4-a616-ea489caecf6b', '62dd7e88-3961-45f4-9023-2aae9758192d']","[52.7, 53.3]",15602.0,Juan Carlos Valerón Santana,19.0,Center Attacking Midfield,,,,,,,,,,,,"[53.6, 53.8]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,299.817
5cd3e0f5-5039-4ef4-a616-ea489caecf6b,2216,2,00:05:00.717,50,0,125,1.157591,30,Pass,208,Las Palmas,1,Regular Play,208,Las Palmas,,,['59f87bee-65cd-4244-b87e-97cb46e2578d'],"[53.6, 53.8]",15602.0,Juan Carlos Valerón Santana,19.0,Center Attacking Midfield,6929.0,José Vicente Gómez Umpiérrez,14.689112,-1.3720657,1.0,Ground Pass,"[56.5, 39.4]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,300.717
2fcc6c0f-71a7-45d3-8a64-f56d0c03cdbd,2217,2,00:05:01.831,50,1,125,0.262847,17,Pressure,208,Las Palmas,1,Regular Play,215,Athletic Club,,,"['59f87bee-65cd-4244-b87e-97cb46e2578d', '61f9ba70-7db4-4ff4-884b-9084aec8e0db', 'b48cceb6-0ad0-4dc5-88f1-038232b3bb9c']","[64.6, 40.7]",6391.0,Raúl García Escudero,19.0,Center Attacking Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,301.831
59f87bee-65cd-4244-b87e-97cb46e2578d,2218,2,00:05:01.874,50,1,125,,42,Ball Receipt*,208,Las Palmas,1,Regular Play,208,Las Palmas,,,"['2fcc6c0f-71a7-45d3-8a64-f56d0c03cdbd', '5cd3e0f5-5039-4ef4-a616-ea489caecf6b']","[56.5, 39.4]",6929.0,José Vicente Gómez Umpiérrez,9.0,Right Defensive Midfield,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,301.874
61f9ba70-7db4-4ff4-884b-9084aec8e0db,2219,2,00:05:01.874,50,1,125,0.21936,43,Carry,208,Las Palmas,1,Regular Play,208,Las Palmas,,,"['2fcc6c0f-71a7-45d3-8a64-f56d0c03cdbd', '59f87bee-65cd-4244-b87e-97cb46e2578d', 'b48cceb6-0ad0-4dc5-88f1-038232b3bb9c']","[56.5, 39.4]",6929.0,José Vicente Gómez Umpiérrez,9.0,Right Defensive Midfield,,,,,,,,,,,,"[55.5, 39.4]",,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,301.874
b48cceb6-0ad0-4dc5-88f1-038232b3bb9c,2220,2,00:05:02.094,50,2,125,0.0,14,Dribble,208,Las Palmas,1,Regular Play,208,Las Palmas,,,"['2fcc6c0f-71a7-45d3-8a64-f56d0c03cdbd', 'b7aa9495-e926-4e3b-a24f-e5172c54bcfe']","[55.5, 39.4]",6929.0,José Vicente Gómez Umpiérrez,9.0,Right Defensive Midfield,,,,,,,,,,,,,,,,,,True,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,302.094
b7aa9495-e926-4e3b-a24f-e5172c54bcfe,2221,2,00:05:02.094,50,2,125,0.0,4,Duel,208,Las Palmas,1,Regular Play,215,Athletic Club,,,['b48cceb6-0ad0-4dc5-88f1-038232b3bb9c'],"[64.6, 40.7]",6391.0,Raúl García Escudero,19.0,Center Attacking Midfield,,,,,,,,,,,,,,,,,,True,,,11.0,Tackle,,,,,,,,16.0,Success In Play,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,302.094
3117ee97-62f9-497b-a2c0-1bcb50ee1c08,2222,2,00:05:02.922,50,2,125,0.0,2,Ball Recovery,208,Las Palmas,1,Regular Play,215,Athletic Club,,,,"[67.8, 40.2]",6394.0,Aritz Aduriz Zubeldia,23.0,Center Forward,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,302.922
7a686a64-bedd-430b-903d-103df298b8ca,2223,2,00:05:02.922,50,2,125,3.900481,43,Carry,208,Las Palmas,1,Regular Play,215,Athletic Club,,,"['21096a71-6333-4f23-b8e2-3baf5606cb5d', '2b7886e9-5941-400d-aaac-1cbc7e311b5f', '3117ee97-62f9-497b-a2c0-1bcb50ee1c08']","[67.8, 40.2]",6394.0,Aritz Aduriz Zubeldia,23.0,Center Forward,,,,,,,,,,,,"[93.4, 42.9]",,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,302.922
2b7886e9-5941-400d-aaac-1cbc7e311b5f,2224,2,00:05:06.048,50,6,125,0.734091,17,Pressure,208,Las Palmas,1,Regular Play,208,Las Palmas,,,['7a686a64-bedd-430b-903d-103df298b8ca'],"[31.1, 35.2]",15805.0,Hernán Daniel Santana Trujillo,11.0,Left Defensive Midfield,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,306.048
21096a71-6333-4f23-b8e2-3baf5606cb5d,2225,2,00:05:06.823,50,6,125,0.743442,16,Shot,208,Las Palmas,1,Regular Play,215,Athletic Club,,,['1855a474-239c-4749-aa80-168aec682937'],"[93.4, 42.9]",6394.0,Aritz Aduriz Zubeldia,23.0,Center Forward,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.026665913,"[117.8, 39.5, 0.4]",,40.0,Right Foot,87.0,Open Play,100.0,Saved,93.0,Normal,"[{'location': [94.2, 52.2], 'player': {'id': 6391, 'name': 'Raúl García Escudero'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': True}, {'location': [92.7, 46.9], 'player': {'id': 6393, 'name': 'Iñaki Williams Arthuer'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': True}, {'location': [81.3, 24.8], 'player': {'id': 6842, 'name': 'Iker Muniain Goñi'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': True}, {'location': [96.2, 39.0], 'player': {'id': 8440, 'name': 'Aythami Artiles Oliva'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [94.0, 42.1], 'player': {'id': 7907, 'name': 'Pedro Bigas Rigo'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [84.6, 20.2], 'player': {'id': 6927, 'name': 'David García Santana'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [95.4, 43.7], 'player': {'id': 15805, 'name': 'Hernán Daniel Santana Trujillo'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [89.8, 35.3], 'player': {'id': 15602, 'name': 'Juan Carlos Valerón Santana'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': False}, {'location': [89.1, 59.5], 'player': {'id': 6932, 'name': 'Dani Castellano Betancor'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [117.8, 40.2], 'player': {'id': 7905, 'name': 'Raúl Lizoáin Cruz'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,306.823
1855a474-239c-4749-aa80-168aec682937,2226,2,00:05:07.566,50,7,125,0.0,23,Goal Keeper,208,Las Palmas,1,Regular Play,208,Las Palmas,,,['21096a71-6333-4f23-b8e2-3baf5606cb5d'],"[2.3, 39.9]",7905.0,Raúl Lizoáin Cruz,1.0,Goalkeeper,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44.0,Set,33.0,Shot Saved,,,,,,,,,,35.0,Both Hands,56.0,Saved Twice,46.0,Standing,,,,,,,,,,,,,,,,,,,307.566
c3bd78e9-47a1-4ba8-9282-40aef8754e0d,2227,2,00:05:22.658,50,22,126,1.715805,30,Pass,208,Las Palmas,8,From Keeper,208,Las Palmas,,,['d9f29bc6-ea7c-40c6-9daf-4fec9d792fb1'],"[31.6, 33.9]",7905.0,Raúl Lizoáin Cruz,1.0,Goalkeeper,6932.0,Dani Castellano Betancor,27.536339,-1.4396846,1.0,Ground Pass,"[35.2, 6.6]",69.0,Keeper Arm,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,322.658
d9f29bc6-ea7c-40c6-9daf-4fec9d792fb1,2228,2,00:05:24.373,50,24,126,,42,Ball Receipt*,208,Las Palmas,8,From Keeper,208,Las Palmas,,,['c3bd78e9-47a1-4ba8-9282-40aef8754e0d'],"[35.2, 6.6]",6932.0,Dani Castellano Betancor,6.0,Left Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,324.373
