id,index,period,timestamp,minute,second,possession,duration,type_id,type_name,possession_team_id,possession_team_name,play_pattern_id,play_pattern_name,team_id,team_name,tactics_formation,tactics_lineup,related_events,off_camera,location,player_id,player_name,position_id,position_name,pass_recipient_id,pass_recipient_name,pass_length,pass_angle,pass_height_id,pass_height_name,pass_end_location,pass_type_id,pass_type_name,pass_body_part_id,pass_body_part_name,carry_end_location,under_pressure,duel_type_id,duel_type_name,pass_aerial_won,pass_outcome_id,pass_outcome_name,counterpress,ball_receipt_outcome_id,ball_receipt_outcome_name,clearance_body_part_id,clearance_body_part_name,clearance_head,duel_outcome_id,duel_outcome_name,pass_cross,clearance_right_foot,interception_outcome_id,interception_outcome_name,out,pass_assisted_shot_id,pass_shot_assist,shot_statsbomb_xg,shot_end_location,shot_key_pass_id,shot_type_id,shot_type_name,shot_outcome_id,shot_outcome_name,shot_technique_id,shot_technique_name,shot_body_part_id,shot_body_part_name,shot_freeze_frame,goalkeeper_end_location,goalkeeper_position_id,goalkeeper_position_name,goalkeeper_type_id,goalkeeper_type_name,pass_switch,dribble_outcome_id,dribble_outcome_name,ball_recovery_recovery_failure,goalkeeper_outcome_id,goalkeeper_outcome_name,goalkeeper_body_part_id,goalkeeper_body_part_name,goalkeeper_technique_id,goalkeeper_technique_name,pass_technique_id,pass_technique_name,pass_inswinging,injury_stoppage_in_chain,substitution_outcome_id,substitution_outcome_name,substitution_replacement_id,substitution_replacement_name,dribble_nutmeg,shot_first_time,foul_won_defensive,clearance_left_foot,pass_outswinging,foul_committed_advantage,foul_won_advantage,pass_goal_assist,pass_through_ball,shot_aerial_won,bad_behaviour_card_id,bad_behaviour_card_name,clearance_aerial_won,shot_one_on_one,foul_committed_card_id,foul_committed_card_name,shot_deflected,block_deflection,pass_no_touch,foul_committed_offensive,foul_committed_type_id,foul_committed_type_name,block_save_block,timestamp_seconds
edf2886a-1a46-4b30-8d50-2dc4fa2e2f59,1729,2,00:00:38.481,45,38,82,1.679701,30,Pass,220,Real Madrid,4,From Throw In,220,Real Madrid,,,"['26016b57-b286-4940-bd3a-07d4d2fd5890', '30958e3c-25bb-4d13-8585-83f66c82f260']",,"[34.7, 7.0]",5552.0,Marcelo Vieira da Silva Júnior,6.0,Left Back,4926.0,Francisco Román Alarcón Suárez,36.433502,1.3098403,1.0,Ground Pass,"[44.1, 42.2]",,,38.0,Left Foot,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38.481
30958e3c-25bb-4d13-8585-83f66c82f260,1730,2,00:00:40.161,45,40,82,,42,Ball Receipt*,220,Real Madrid,4,From Throw In,220,Real Madrid,,,['edf2886a-1a46-4b30-8d50-2dc4fa2e2f59'],,"[55.6, 45.9]",4926.0,Francisco Román Alarcón Suárez,13.0,Right Center Midfield,,,,,,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40.161
26016b57-b286-4940-bd3a-07d4d2fd5890,1731,2,00:00:40.161,45,40,82,0.0,2,Ball Recovery,220,Real Madrid,4,From Throw In,216,Getafe,,,['edf2886a-1a46-4b30-8d50-2dc4fa2e2f59'],,"[76.0, 37.9]",6720.0,Pablo Sarabia García,16.0,Left Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40.161
36db1df7-06df-4849-b696-c95b03044900,1732,2,00:00:40.161,45,40,82,4.02303,43,Carry,220,Real Madrid,4,From Throw In,216,Getafe,,,"['26016b57-b286-4940-bd3a-07d4d2fd5890', '9c39d562-45b7-478a-b2b0-195c629b7ade', 'bc7446ea-2234-4bfd-8c3f-35b754a3bb67']",,"[76.0, 37.9]",6720.0,Pablo Sarabia García,16.0,Left Midfield,,,,,,,,,,,,"[93.7, 36.6]",True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40.161
9c39d562-45b7-478a-b2b0-195c629b7ade,1733,2,00:00:40.534,45,40,82,0.834862,17,Pressure,220,Real Madrid,4,From Throw In,220,Real Madrid,,,['36db1df7-06df-4849-b696-c95b03044900'],,"[48.1, 41.3]",4926.0,Francisco Román Alarcón Suárez,13.0,Right Center Midfield,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40.534
bc7446ea-2234-4bfd-8c3f-35b754a3bb67,1734,2,00:00:44.184,45,44,82,0.979559,16,Shot,220,Real Madrid,4,From Throw In,216,Getafe,,,['e54e0937-7dcb-4072-8e84-a455d212c8ad'],,"[93.7, 36.6]",6720.0,Pablo Sarabia García,16.0,Left Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.028612478,"[120.0, 39.7, 3.9]",,87.0,Open Play,98.0,Off T,93.0,Normal,38.0,Left Foot,"[{'location': [102.4, 40.8], 'player': {'id': 24035, 'name': 'Álvaro Vázquez García'}, 'position': {'id': 22, 'name': 'Right Center Forward'}, 'teammate': True}, {'location': [90.8, 67.6], 'player': {'id': 6907, 'name': 'Pedro León Sánchez Gil'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'teammate': True}, {'location': [117.9, 39.1], 'player': {'id': 5597, 'name': 'Keylor Navas Gamboa'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [79.5, 54.0], 'player': {'id': 25881, 'name': 'Juan Antonio Rodríguez Villamuela'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': True}, {'location': [98.2, 50.9], 'player': {'id': 23416, 'name': 'Stefan Šćepović'}, 'position': {'id': 24, 'name': 'Left Center Forward'}, 'teammate': True}, {'location': [88.5, 22.8], 'player': {'id': 27092, 'name': 'Abdoul Karim Yoda'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': True}, {'location': [83.1, 59.0], 'player': {'id': 5695, 'name': 'James David Rodríguez Rubio'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}, {'location': [90.1, 39.7], 'player': {'id': 4926, 'name': 'Francisco Román Alarcón Suárez'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': False}, {'location': [94.2, 40.1], 'player': {'id': 5574, 'name': 'Toni Kroos'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': False}, {'location': [98.6, 36.5], 'player': {'id': 5721, 'name': 'Daniel Carvajal Ramos'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [101.8, 37.5], 'player': {'id': 20016, 'name': 'Kléper Laveran Lima Ferreira'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [102.4, 44.3], 'player': {'id': 5485, 'name': 'Raphaël Varane'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [100.0, 57.2], 'player': {'id': 5552, 'name': 'Marcelo Vieira da Silva Júnior'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44.184
e54e0937-7dcb-4072-8e84-a455d212c8ad,1735,2,00:00:45.163,45,45,82,0.0,23,Goal Keeper,220,Real Madrid,4,From Throw In,220,Real Madrid,,,['bc7446ea-2234-4bfd-8c3f-35b754a3bb67'],,"[2.2, 41.0]",5597.0,Keylor Navas Gamboa,1.0,Goalkeeper,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[2.2, 41.0]",44.0,Set,32.0,Shot Faced,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45.163
69e6180a-1703-4b84-a582-3ea18c33c0fb,1736,2,00:00:57.352,45,57,83,0.32592,30,Pass,220,Real Madrid,7,From Goal Kick,220,Real Madrid,,,['a2c20843-971f-44af-967a-1c1458e7a22a'],True,"[7.0, 44.1]",5597.0,Keylor Navas Gamboa,1.0,Goalkeeper,5485.0,Raphaël Varane,23.771622,-1.2051326,1.0,Ground Pass,"[15.5, 21.9]",63.0,Goal Kick,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,57.352
a2c20843-971f-44af-967a-1c1458e7a22a,1737,2,00:00:57.677,45,57,83,,42,Ball Receipt*,220,Real Madrid,7,From Goal Kick,220,Real Madrid,,,['69e6180a-1703-4b84-a582-3ea18c33c0fb'],,"[15.5, 21.9]",5485.0,Raphaël Varane,5.0,Left Center Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,57.677
29e024aa-400f-4644-bd55-49510a2e23b1,1738,2,00:00:57.750,45,57,83,3.150036,30,Pass,220,Real Madrid,7,From Goal Kick,220,Real Madrid,,,"['2defe6af-b63c-4517-9250-9c90efef6136', 'c348c44b-a063-4fe2-8a06-ef54fa9e32d5']",True,"[10.9, 17.3]",5485.0,Raphaël Varane,5.0,Left Center Back,5207.0,Cristiano Ronaldo dos Santos Aveiro,54.286095,0.19089276,3.0,High Pass,"[64.2, 27.6]",,,38.0,Left Foot,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,57.75
c348c44b-a063-4fe2-8a06-ef54fa9e32d5,1739,2,00:01:00.900,46,0,83,,42,Ball Receipt*,220,Real Madrid,7,From Goal Kick,220,Real Madrid,,,['29e024aa-400f-4644-bd55-49510a2e23b1'],,"[59.9, 25.0]",5207.0,Cristiano Ronaldo dos Santos Aveiro,21.0,Left Wing,,,,,,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60.9
2defe6af-b63c-4517-9250-9c90efef6136,1740,2,00:01:00.900,46,0,84,1.017095,30,Pass,216,Getafe,1,Regular Play,216,Getafe,,,"['29e024aa-400f-4644-bd55-49510a2e23b1', '4ce68085-593b-4687-a0ac-97065089cacb']",,"[55.9, 52.5]",6856.0,Carlos Martín Vigaray,3.0,Right Center Back,25881.0,Juan Antonio Rodríguez Villamuela,12.314626,-0.04874185,3.0,High Pass,"[68.2, 51.9]",66.0,Recovery,37.0,Head,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60.9
4ce68085-593b-4687-a0ac-97065089cacb,1741,2,00:01:01.917,46,1,84,,42,Ball Receipt*,216,Getafe,1,Regular Play,216,Getafe,,,['2defe6af-b63c-4517-9250-9c90efef6136'],,"[68.2, 51.9]",25881.0,Juan Antonio Rodríguez Villamuela,9.0,Right Defensive Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61.917
c3dfab61-2d77-4fca-a2f0-ffc5e3a3fbba,1742,2,00:01:01.997,46,1,84,1.863009,30,Pass,216,Getafe,1,Regular Play,216,Getafe,,,"['7767c457-1077-4a03-9a4c-f4881a57d21e', 'f648edc8-6b07-4f08-891a-8e961b255ed4']",,"[68.0, 53.1]",25881.0,Juan Antonio Rodríguez Villamuela,9.0,Right Defensive Midfield,24035.0,Álvaro Vázquez García,16.360012,-0.0856793,3.0,High Pass,"[84.3, 51.7]",,,37.0,Head,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61.997
f648edc8-6b07-4f08-891a-8e961b255ed4,1743,2,00:01:03.860,46,3,84,,42,Ball Receipt*,216,Getafe,1,Regular Play,216,Getafe,,,['c3dfab61-2d77-4fca-a2f0-ffc5e3a3fbba'],,"[79.4, 46.8]",24035.0,Álvaro Vázquez García,22.0,Right Center Forward,,,,,,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63.86
7767c457-1077-4a03-9a4c-f4881a57d21e,1744,2,00:01:03.860,46,3,84,2.484129,30,Pass,216,Getafe,1,Regular Play,220,Real Madrid,,,"['68189f24-4582-475f-a366-0c28b9e88808', 'c3dfab61-2d77-4fca-a2f0-ffc5e3a3fbba', 'f1901a33-9645-472b-ae96-3afde0b87736']",,"[35.8, 28.4]",5485.0,Raphaël Varane,5.0,Left Center Back,19677.0,Karim Benzema,34.253174,0.7440993,3.0,High Pass,"[61.0, 51.6]",64.0,Interception,40.0,Right Foot,,,,,,9.0,Incomplete,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63.86
7fc39fe7-9367-4821-9dcc-3e94d5497a9e,1745,2,00:01:05.536,46,5,84,0.587968,17,Pressure,216,Getafe,1,Regular Play,220,Real Madrid,,,['86174905-f412-42b6-8efc-24b3c248f477'],,"[61.9, 48.8]",19677.0,Karim Benzema,23.0,Center Forward,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65.536
86174905-f412-42b6-8efc-24b3c248f477,1746,2,00:01:05.779,46,5,84,0.322646,17,Pressure,216,Getafe,1,Regular Play,216,Getafe,,,['7fc39fe7-9367-4821-9dcc-3e94d5497a9e'],,"[59.9, 29.6]",27092.0,Abdoul Karim Yoda,6.0,Left Back,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65.779
68189f24-4582-475f-a366-0c28b9e88808,1747,2,00:01:06.344,46,6,84,,42,Ball Receipt*,216,Getafe,1,Regular Play,220,Real Madrid,,,['7767c457-1077-4a03-9a4c-f4881a57d21e'],,"[59.6, 48.2]",19677.0,Karim Benzema,23.0,Center Forward,,,,,,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,66.344
f1901a33-9645-472b-ae96-3afde0b87736,1748,2,00:01:06.344,46,6,84,1.243846,30,Pass,216,Getafe,1,Regular Play,216,Getafe,,,"['7767c457-1077-4a03-9a4c-f4881a57d21e', '90c5d63e-346c-440f-a120-0bdd8fca7b12']",,"[59.1, 28.5]",27092.0,Abdoul Karim Yoda,6.0,Left Back,6720.0,Pablo Sarabia García,13.132022,-0.3578794,2.0,Low Pass,"[71.4, 23.9]",66.0,Recovery,38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,66.344
90c5d63e-346c-440f-a120-0bdd8fca7b12,1749,2,00:01:07.588,46,7,84,,42,Ball Receipt*,216,Getafe,1,Regular Play,216,Getafe,,,['f1901a33-9645-472b-ae96-3afde0b87736'],,"[71.4, 23.9]",6720.0,Pablo Sarabia García,16.0,Left Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,67.588
f1faa350-4fb9-4981-88c8-6dbff7fd9e3f,1750,2,00:01:07.588,46,7,84,2.724371,43,Carry,216,Getafe,1,Regular Play,216,Getafe,,,"['4a9653a1-e679-46b6-88d2-64c041dfa4a8', '90c5d63e-346c-440f-a120-0bdd8fca7b12']",,"[71.4, 23.9]",6720.0,Pablo Sarabia García,16.0,Left Midfield,,,,,,,,,,,,"[84.0, 26.2]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,67.588
4a9653a1-e679-46b6-88d2-64c041dfa4a8,1751,2,00:01:10.312,46,10,84,2.248839,30,Pass,216,Getafe,1,Regular Play,216,Getafe,,,"['1f27e4dd-acd9-4131-aa80-71d88173d63c', 'ae386f17-c2d6-448f-861d-425513a68243']",,"[84.0, 26.2]",6720.0,Pablo Sarabia García,16.0,Left Midfield,6907.0,Pedro León Sánchez Gil,26.30171,1.55939,2.0,Low Pass,"[84.3, 52.5]",,,38.0,Left Foot,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,70.312
a3988e1c-ac7a-4dea-86ac-37954a436eaa,1752,2,00:01:11.889,46,11,84,0.468133,17,Pressure,216,Getafe,1,Regular Play,216,Getafe,,,,,"[86.3, 50.2]",6907.0,Pedro León Sánchez Gil,12.0,Right Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,71.889
1f27e4dd-acd9-4131-aa80-71d88173d63c,1753,2,00:01:12.561,46,12,84,,42,Ball Receipt*,216,Getafe,1,Regular Play,216,Getafe,,,['4a9653a1-e679-46b6-88d2-64c041dfa4a8'],,"[86.3, 47.4]",6907.0,Pedro León Sánchez Gil,12.0,Right Midfield,,,,,,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,72.561
ae386f17-c2d6-448f-861d-425513a68243,1754,2,00:01:12.561,46,12,85,0.0,10,Interception,220,Real Madrid,1,Regular Play,220,Real Madrid,,,['4a9653a1-e679-46b6-88d2-64c041dfa4a8'],,"[35.8, 27.6]",5695.0,James David Rodríguez Rubio,15.0,Left Center Midfield,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,4.0,Won,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,72.561
946bcdf4-0bba-490d-94e5-1acbd8c06ab9,1755,2,00:01:12.561,46,12,85,0.143663,43,Carry,220,Real Madrid,1,Regular Play,220,Real Madrid,,,"['39cde871-e308-43e2-8fc7-2c01b952d13e', '8a666969-99d1-47f0-8861-c74ecd4c0759', 'ae386f17-c2d6-448f-861d-425513a68243']",,"[35.8, 27.6]",5695.0,James David Rodríguez Rubio,15.0,Left Center Midfield,,,,,,,,,,,,"[33.8, 26.4]",True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,72.561
39cde871-e308-43e2-8fc7-2c01b952d13e,1756,2,00:01:12.705,46,12,85,0.0,39,Dribbled Past,220,Real Madrid,1,Regular Play,216,Getafe,,,"['8a666969-99d1-47f0-8861-c74ecd4c0759', '946bcdf4-0bba-490d-94e5-1acbd8c06ab9', '9606f420-547e-49b4-8512-78ad4b30ab46']",,"[86.3, 53.7]",6907.0,Pedro León Sánchez Gil,12.0,Right Midfield,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,72.705
8a666969-99d1-47f0-8861-c74ecd4c0759,1757,2,00:01:12.705,46,12,85,0.0,14,Dribble,220,Real Madrid,1,Regular Play,220,Real Madrid,,,['39cde871-e308-43e2-8fc7-2c01b952d13e'],,"[33.8, 26.4]",5695.0,James David Rodríguez Rubio,15.0,Left Center Midfield,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.0,Complete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,72.705
9606f420-547e-49b4-8512-78ad4b30ab46,1758,2,00:01:12.705,46,12,85,4.299731,43,Carry,220,Real Madrid,1,Regular Play,220,Real Madrid,,,"['0f27ac9a-dc9e-4641-b082-443731931e69', '39cde871-e308-43e2-8fc7-2c01b952d13e', '8a666969-99d1-47f0-8861-c74ecd4c0759']",,"[33.8, 26.4]",5695.0,James David Rodríguez Rubio,15.0,Left Center Midfield,,,,,,,,,,,,"[22.3, 19.6]",True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,72.705
0f27ac9a-dc9e-4641-b082-443731931e69,1759,2,00:01:17.005,46,17,85,0.770947,30,Pass,220,Real Madrid,1,Regular Play,220,Real Madrid,,,['f44516e0-acc8-49a0-935d-815778a72e53'],,"[22.3, 19.6]",5695.0,James David Rodríguez Rubio,15.0,Left Center Midfield,5552.0,Marcelo Vieira da Silva Júnior,7.648529,2.300696,1.0,Ground Pass,"[17.2, 25.3]",,,38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,77.005
f44516e0-acc8-49a0-935d-815778a72e53,1760,2,00:01:17.776,46,17,85,,42,Ball Receipt*,220,Real Madrid,1,Regular Play,220,Real Madrid,,,['0f27ac9a-dc9e-4641-b082-443731931e69'],,"[17.2, 25.3]",5552.0,Marcelo Vieira da Silva Júnior,6.0,Left Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,77.776
43c8ccfb-49cf-41fc-ad2a-041ee0469f09,1761,2,00:01:17.776,46,17,85,3.152038,43,Carry,220,Real Madrid,1,Regular Play,220,Real Madrid,,,"['b49695ff-d0fd-4939-a20e-a385523baad4', 'f44516e0-acc8-49a0-935d-815778a72e53']",,"[17.2, 25.3]",5552.0,Marcelo Vieira da Silva Júnior,6.0,Left Back,,,,,,,,,,,,"[20.1, 30.7]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,77.776
b49695ff-d0fd-4939-a20e-a385523baad4,1762,2,00:01:20.928,46,20,85,2.250466,30,Pass,220,Real Madrid,1,Regular Play,220,Real Madrid,,,['2fa7e62e-bf20-4951-a5ca-1b68759d7279'],,"[20.1, 30.7]",5552.0,Marcelo Vieira da Silva Júnior,6.0,Left Back,5721.0,Daniel Carvajal Ramos,35.317135,1.539645,3.0,High Pass,"[21.2, 66.0]",,,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80.928
2fa7e62e-bf20-4951-a5ca-1b68759d7279,1763,2,00:01:23.178,46,23,85,,42,Ball Receipt*,220,Real Madrid,1,Regular Play,220,Real Madrid,,,['b49695ff-d0fd-4939-a20e-a385523baad4'],,"[21.2, 66.0]",5721.0,Daniel Carvajal Ramos,2.0,Right Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,83.178
359a60f9-a17f-40fa-8a17-7f72b452103e,1764,2,00:01:23.178,46,23,85,2.232013,43,Carry,220,Real Madrid,1,Regular Play,220,Real Madrid,,,"['2fa7e62e-bf20-4951-a5ca-1b68759d7279', 'f2becba7-52a7-4bd3-a2c6-9b0d612d5482']",,"[21.2, 66.0]",5721.0,Daniel Carvajal Ramos,2.0,Right Back,,,,,,,,,,,,"[25.8, 67.7]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,83.178
f2becba7-52a7-4bd3-a2c6-9b0d612d5482,1765,2,00:01:25.410,46,25,85,1.196898,30,Pass,220,Real Madrid,1,Regular Play,220,Real Madrid,,,['6f184112-1ea6-477f-b9db-e842490d6979'],,"[25.8, 67.7]",5721.0,Daniel Carvajal Ramos,2.0,Right Back,19677.0,Karim Benzema,18.30874,0.50762904,1.0,Ground Pass,"[41.8, 76.6]",,,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,85.41
6f184112-1ea6-477f-b9db-e842490d6979,1766,2,00:01:26.607,46,26,85,,42,Ball Receipt*,220,Real Madrid,1,Regular Play,220,Real Madrid,,,['f2becba7-52a7-4bd3-a2c6-9b0d612d5482'],,"[41.8, 76.6]",19677.0,Karim Benzema,23.0,Center Forward,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,86.607
5c63ca01-811a-4042-b3cc-458818031ab2,1767,2,00:01:26.607,46,26,85,0.108855,43,Carry,220,Real Madrid,1,Regular Play,220,Real Madrid,,,"['50097424-6796-475c-9a0d-57ae6cdf7a89', '6f184112-1ea6-477f-b9db-e842490d6979']",,"[41.8, 76.6]",19677.0,Karim Benzema,23.0,Center Forward,,,,,,,,,,,,"[41.5, 75.7]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,86.607
50097424-6796-475c-9a0d-57ae6cdf7a89,1768,2,00:01:26.716,46,26,85,1.174516,30,Pass,220,Real Madrid,1,Regular Play,220,Real Madrid,,,['cded03eb-5bbd-461d-a7de-64dd66f75c7a'],,"[41.5, 75.7]",19677.0,Karim Benzema,23.0,Center Forward,5721.0,Daniel Carvajal Ramos,11.1,3.1415927,1.0,Ground Pass,"[30.4, 75.7]",,,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,86.71600000000001
cded03eb-5bbd-461d-a7de-64dd66f75c7a,1769,2,00:01:27.890,46,27,85,,42,Ball Receipt*,220,Real Madrid,1,Regular Play,220,Real Madrid,,,['50097424-6796-475c-9a0d-57ae6cdf7a89'],,"[30.4, 75.7]",5721.0,Daniel Carvajal Ramos,2.0,Right Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,87.89
