id,index,period,timestamp,minute,second,possession,duration,type_id,type_name,possession_team_id,possession_team_name,play_pattern_id,play_pattern_name,team_id,team_name,tactics_formation,tactics_lineup,related_events,off_camera,location,player_id,player_name,position_id,position_name,pass_recipient_id,pass_recipient_name,pass_length,pass_angle,pass_height_id,pass_height_name,pass_end_location,pass_body_part_id,pass_body_part_name,pass_type_id,pass_type_name,pass_outcome_id,pass_outcome_name,under_pressure,carry_end_location,counterpress,ball_receipt_outcome_id,ball_receipt_outcome_name,interception_outcome_id,interception_outcome_name,dribble_overrun,dribble_outcome_id,dribble_outcome_name,pass_switch,duel_type_id,duel_type_name,duel_outcome_id,duel_outcome_name,out,clearance_body_part_id,clearance_body_part_name,clearance_right_foot,pass_technique_id,pass_technique_name,pass_inswinging,clearance_aerial_won,clearance_head,pass_cross,pass_aerial_won,foul_won_defensive,pass_assisted_shot_id,pass_goal_assist,shot_statsbomb_xg,shot_end_location,shot_key_pass_id,shot_outcome_id,shot_outcome_name,shot_type_id,shot_type_name,shot_first_time,shot_technique_id,shot_technique_name,shot_body_part_id,shot_body_part_name,shot_freeze_frame,goalkeeper_technique_id,goalkeeper_technique_name,goalkeeper_outcome_id,goalkeeper_outcome_name,goalkeeper_type_id,goalkeeper_type_name,goalkeeper_position_id,goalkeeper_position_name,pass_shot_assist,goalkeeper_end_location,substitution_outcome_id,substitution_outcome_name,substitution_replacement_id,substitution_replacement_name,pass_no_touch,goalkeeper_body_part_id,goalkeeper_body_part_name,foul_committed_advantage,foul_won_advantage,foul_committed_card_id,foul_committed_card_name,foul_committed_penalty,foul_committed_type_id,foul_committed_type_name,dribble_nutmeg,pass_outswinging,pass_deflected,pass_through_ball,shot_one_on_one,clearance_left_foot,miscontrol_aerial_won,ball_recovery_recovery_failure,bad_behaviour_card_id,bad_behaviour_card_name,timestamp_seconds
bf67ca36-3513-4c7b-a4b0-5429a1dc1e6a,1419,1,00:39:10.385,39,10,75,0.0,23,Goal Keeper,216,Getafe,2,From Corner,208,Las Palmas,,,['e01bf653-92ae-42ce-a9b6-49ca83704b96'],,"[1.1, 37.4]",26753.0,Javier Varas Herrera,1.0,Goalkeeper,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46.0,Standing,15.0,Success,33.0,Shot Saved,44.0,Set,,,,,,,,35.0,Both Hands,,,,,,,,,,,,,,,,,,2350.385
9d5d8bc6-3eb4-4249-b79d-830fa1dca97e,1420,1,00:39:12.920,39,12,76,3.124431,30,Pass,208,Las Palmas,8,From Keeper,208,Las Palmas,,,['3bbbff85-b09d-405d-bfc8-a107b6059363'],,"[13.2, 33.3]",26753.0,Javier Varas Herrera,1.0,Goalkeeper,,,54.87604,-0.20740238,3.0,High Pass,"[66.9, 22.0]",68.0,Drop Kick,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2352.92
36408097-aa71-4b8f-94d1-ad417c9e4324,1421,1,00:39:16.044,39,16,76,0.0,4,Duel,208,Las Palmas,8,From Keeper,208,Las Palmas,,,['3bbbff85-b09d-405d-bfc8-a107b6059363'],,"[66.9, 22.0]",10755.0,Jonathan Viera Ramos,15.0,Left Center Midfield,,,,,,,,,,,,,,True,,,,,,,,,,,10.0,Aerial Lost,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2356.044
3bbbff85-b09d-405d-bfc8-a107b6059363,1422,1,00:39:16.044,39,16,77,1.994018,30,Pass,216,Getafe,6,From Counter,216,Getafe,,,"['36408097-aa71-4b8f-94d1-ad417c9e4324', '692e3afb-91dc-42c4-91e4-45fafecd12d6', '9d5d8bc6-3eb4-4249-b79d-830fa1dca97e']",,"[53.2, 58.1]",6745.0,Mehdi Lacen,11.0,Left Defensive Midfield,27092.0,Abdoul Karim Yoda,14.63284,0.3779683,3.0,High Pass,"[66.8, 63.5]",,,66.0,Recovery,,,True,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2356.044
692e3afb-91dc-42c4-91e4-45fafecd12d6,1423,1,00:39:18.038,39,18,77,,42,Ball Receipt*,216,Getafe,6,From Counter,216,Getafe,,,['3bbbff85-b09d-405d-bfc8-a107b6059363'],,"[66.8, 63.5]",27092.0,Abdoul Karim Yoda,17.0,Right Wing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2358.038
776186ee-3958-4467-b20e-2e5147ec76be,1424,1,00:39:18.038,39,18,77,8.016842,43,Carry,216,Getafe,6,From Counter,216,Getafe,,,"['692e3afb-91dc-42c4-91e4-45fafecd12d6', '7799804f-8b3c-4286-a68e-817f7043ac47']",,"[66.8, 63.5]",27092.0,Abdoul Karim Yoda,17.0,Right Wing,,,,,,,,,,,,,,,"[91.6, 55.1]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2358.038
7799804f-8b3c-4286-a68e-817f7043ac47,1425,1,00:39:26.055,39,26,77,1.292406,30,Pass,216,Getafe,6,From Counter,216,Getafe,,,['ef7a4d24-3db9-4c7a-9c66-e85ac3484e24'],,"[91.6, 55.1]",27092.0,Abdoul Karim Yoda,17.0,Right Wing,6720.0,Pablo Sarabia García,30.375319,-1.1321803,1.0,Ground Pass,"[104.5, 27.6]",38.0,Left Foot,,,76.0,Pass Offside,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2366.055
ef7a4d24-3db9-4c7a-9c66-e85ac3484e24,1426,1,00:39:27.347,39,27,77,,42,Ball Receipt*,216,Getafe,8,From Keeper,216,Getafe,,,['7799804f-8b3c-4286-a68e-817f7043ac47'],,"[104.5, 27.6]",6720.0,Pablo Sarabia García,19.0,Center Attacking Midfield,,,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2367.347
665fb87b-6972-455e-99d0-f7a18173ce93,1427,1,00:39:56.307,39,56,78,3.552437,30,Pass,208,Las Palmas,3,From Free Kick,208,Las Palmas,,,['f17c99c5-abed-45f6-be6e-ebcd68454e57'],,"[17.4, 54.6]",26753.0,Javier Varas Herrera,1.0,Goalkeeper,,,57.30454,0.103141464,3.0,High Pass,"[74.4, 60.5]",40.0,Right Foot,62.0,Free Kick,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2396.307
f17c99c5-abed-45f6-be6e-ebcd68454e57,1428,1,00:39:59.859,39,59,78,0.036543,30,Pass,208,Las Palmas,3,From Free Kick,216,Getafe,,,"['1e07c2fc-82e7-4644-b180-54312514e404', '665fb87b-6972-455e-99d0-f7a18173ce93', 'f1cebfa7-4e28-4d39-8d2f-53bb38cb443d']",,"[45.7, 19.6]",6745.0,Mehdi Lacen,11.0,Left Defensive Midfield,,,1.7464249,0.41241044,3.0,High Pass,"[47.3, 20.3]",,,66.0,Recovery,9.0,Incomplete,True,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2399.859
1e07c2fc-82e7-4644-b180-54312514e404,1429,1,00:39:59.859,39,59,78,0.0,4,Duel,208,Las Palmas,3,From Free Kick,208,Las Palmas,,,['f17c99c5-abed-45f6-be6e-ebcd68454e57'],,"[74.4, 60.5]",6721.0,Willian José da Silva,23.0,Center Forward,,,,,,,,,,,,,,True,,,,,,,,,,,10.0,Aerial Lost,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2399.859
f1cebfa7-4e28-4d39-8d2f-53bb38cb443d,1430,1,00:39:59.896,39,59,78,0.0,6,Block,208,Las Palmas,3,From Free Kick,208,Las Palmas,,,['f17c99c5-abed-45f6-be6e-ebcd68454e57'],,"[72.8, 59.8]",6721.0,Willian José da Silva,23.0,Center Forward,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2399.896
709c7030-29aa-4b75-bef3-d9e965e299c9,1431,1,00:40:01.032,40,1,78,0.558176,30,Pass,208,Las Palmas,3,From Free Kick,208,Las Palmas,,,['7e9c694a-3964-4191-8772-248b31a64df5'],,"[81.6, 53.6]",10755.0,Jonathan Viera Ramos,15.0,Left Center Midfield,6928.0,Pedro Taunausú Domínguez Placeres,6.946222,1.686223,2.0,Low Pass,"[80.8, 60.5]",40.0,Right Foot,66.0,Recovery,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2401.032
7e9c694a-3964-4191-8772-248b31a64df5,1432,1,00:40:01.591,40,1,78,,42,Ball Receipt*,208,Las Palmas,3,From Free Kick,208,Las Palmas,,,['709c7030-29aa-4b75-bef3-d9e965e299c9'],,"[80.8, 60.5]",6928.0,Pedro Taunausú Domínguez Placeres,13.0,Right Center Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2401.591
7f7a2876-55fd-4bc4-b31e-8e0631c1a590,1433,1,00:40:01.591,40,1,78,0.723843,43,Carry,208,Las Palmas,3,From Free Kick,208,Las Palmas,,,"['225d3778-4cf1-4f77-89cf-600ae4c79778', '7e9c694a-3964-4191-8772-248b31a64df5']",,"[80.8, 60.5]",6928.0,Pedro Taunausú Domínguez Placeres,13.0,Right Center Midfield,,,,,,,,,,,,,,,"[83.6, 64.8]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2401.591
225d3778-4cf1-4f77-89cf-600ae4c79778,1434,1,00:40:02.314,40,2,78,1.162091,30,Pass,208,Las Palmas,3,From Free Kick,208,Las Palmas,,,['b9d12b4b-7902-4f78-9542-6e9c4a5da60b'],,"[83.6, 64.8]",6928.0,Pedro Taunausú Domínguez Placeres,13.0,Right Center Midfield,6934.0,Jerónimo Figueroa Cabrera,11.1830225,2.126552,1.0,Ground Pass,"[77.7, 74.3]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2402.314
b9d12b4b-7902-4f78-9542-6e9c4a5da60b,1435,1,00:40:03.477,40,3,78,,42,Ball Receipt*,208,Las Palmas,3,From Free Kick,208,Las Palmas,,,['225d3778-4cf1-4f77-89cf-600ae4c79778'],,"[77.7, 74.3]",6934.0,Jerónimo Figueroa Cabrera,12.0,Right Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2403.477
5f0599f7-93ed-4661-b914-6200f27abe53,1436,1,00:40:03.477,40,3,78,1.144974,43,Carry,208,Las Palmas,3,From Free Kick,208,Las Palmas,,,"['30df7165-3f13-407d-a969-4e06b26710a0', '503415b3-36be-4376-85eb-4b80fa553a4a', 'b9d12b4b-7902-4f78-9542-6e9c4a5da60b']",,"[77.7, 74.3]",6934.0,Jerónimo Figueroa Cabrera,12.0,Right Midfield,,,,,,,,,,,,,,True,"[75.6, 75.2]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2403.477
30df7165-3f13-407d-a969-4e06b26710a0,1437,1,00:40:04.259,40,4,78,0.350748,17,Pressure,208,Las Palmas,3,From Free Kick,216,Getafe,,,['5f0599f7-93ed-4661-b914-6200f27abe53'],,"[41.1, 8.8]",27402.0,Álvaro Daniel Pereira Barragán,6.0,Left Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2404.259
503415b3-36be-4376-85eb-4b80fa553a4a,1438,1,00:40:04.621,40,4,78,1.541829,30,Pass,208,Las Palmas,3,From Free Kick,208,Las Palmas,,,['af919ef2-7d98-4181-b224-be167ea5f494'],,"[75.6, 75.2]",6934.0,Jerónimo Figueroa Cabrera,12.0,Right Midfield,6927.0,David García Santana,18.56071,-2.9737868,1.0,Ground Pass,"[57.3, 72.1]",38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2404.621
af919ef2-7d98-4181-b224-be167ea5f494,1439,1,00:40:06.163,40,6,78,,42,Ball Receipt*,208,Las Palmas,3,From Free Kick,208,Las Palmas,,,['503415b3-36be-4376-85eb-4b80fa553a4a'],,"[57.3, 72.1]",6927.0,David García Santana,2.0,Right Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2406.163
d3a4042c-8e0a-44c6-a9f6-3ca207c61f44,1440,1,00:40:06.163,40,6,78,0.483997,43,Carry,208,Las Palmas,3,From Free Kick,208,Las Palmas,,,"['476e0b00-0e8f-41e6-af0f-cf0baeeebbfc', 'af919ef2-7d98-4181-b224-be167ea5f494']",,"[57.3, 72.1]",6927.0,David García Santana,2.0,Right Back,,,,,,,,,,,,,,,"[57.3, 75.5]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2406.163
476e0b00-0e8f-41e6-af0f-cf0baeeebbfc,1441,1,00:40:06.647,40,6,78,1.95942,30,Pass,208,Las Palmas,3,From Free Kick,208,Las Palmas,,,['4691e72e-f227-4d33-8e33-19a860960190'],,"[57.3, 75.5]",6927.0,David García Santana,2.0,Right Back,,,32.160225,-0.14981246,3.0,High Pass,"[89.1, 70.7]",40.0,Right Foot,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2406.647
4691e72e-f227-4d33-8e33-19a860960190,1442,1,00:40:08.607,40,8,79,1.472672,30,Pass,216,Getafe,1,Regular Play,216,Getafe,,,"['476e0b00-0e8f-41e6-af0f-cf0baeeebbfc', '85c3fdbe-dc41-45b9-8bd9-b3c03cbc2d82']",,"[31.0, 9.4]",6861.0,Juan Torres Ruiz,5.0,Left Center Back,6745.0,Mehdi Lacen,11.859595,0.42592967,3.0,High Pass,"[41.8, 14.3]",37.0,Head,66.0,Recovery,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2408.607
3205fc80-a9e9-4d6b-b711-50b5b3e4ad06,1443,1,00:40:09.720,40,9,79,2.251673,17,Pressure,216,Getafe,1,Regular Play,208,Las Palmas,,,"['85c3fdbe-dc41-45b9-8bd9-b3c03cbc2d82', '871efd0e-a403-4d85-9ea4-a43098e476b6', '8922d3e1-a67b-4294-a6a8-09801afe7a40']",,"[82.2, 69.0]",6928.0,Pedro Taunausú Domínguez Placeres,13.0,Right Center Midfield,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2409.72
85c3fdbe-dc41-45b9-8bd9-b3c03cbc2d82,1444,1,00:40:10.079,40,10,79,,42,Ball Receipt*,216,Getafe,1,Regular Play,216,Getafe,,,"['3205fc80-a9e9-4d6b-b711-50b5b3e4ad06', '4691e72e-f227-4d33-8e33-19a860960190']",,"[41.8, 14.3]",6745.0,Mehdi Lacen,11.0,Left Defensive Midfield,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2410.079
8922d3e1-a67b-4294-a6a8-09801afe7a40,1445,1,00:40:10.079,40,10,79,1.873682,43,Carry,216,Getafe,1,Regular Play,216,Getafe,,,"['3205fc80-a9e9-4d6b-b711-50b5b3e4ad06', '85c3fdbe-dc41-45b9-8bd9-b3c03cbc2d82', '871efd0e-a403-4d85-9ea4-a43098e476b6']",,"[41.8, 14.3]",6745.0,Mehdi Lacen,11.0,Left Defensive Midfield,,,,,,,,,,,,,,True,"[44.9, 12.2]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2410.079
871efd0e-a403-4d85-9ea4-a43098e476b6,1446,1,00:40:11.953,40,11,79,1.076333,30,Pass,216,Getafe,1,Regular Play,216,Getafe,,,"['3205fc80-a9e9-4d6b-b711-50b5b3e4ad06', '479ab49d-b690-4768-b0aa-f96a20421432', '65f7fa84-3a22-4e15-b4b7-61ff993ea81e']",,"[44.9, 12.2]",6745.0,Mehdi Lacen,11.0,Left Defensive Midfield,6720.0,Pablo Sarabia García,25.412596,0.031485654,1.0,Ground Pass,"[70.3, 13.0]",38.0,Left Foot,,,9.0,Incomplete,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2411.953
479ab49d-b690-4768-b0aa-f96a20421432,1447,1,00:40:13.029,40,13,79,,42,Ball Receipt*,216,Getafe,1,Regular Play,216,Getafe,,,['871efd0e-a403-4d85-9ea4-a43098e476b6'],,"[60.5, 13.6]",6720.0,Pablo Sarabia García,19.0,Center Attacking Midfield,,,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2413.029
65f7fa84-3a22-4e15-b4b7-61ff993ea81e,1448,1,00:40:13.029,40,13,79,0.0,10,Interception,216,Getafe,1,Regular Play,208,Las Palmas,,,['871efd0e-a403-4d85-9ea4-a43098e476b6'],,"[49.8, 67.1]",8440.0,Aythami Artiles Oliva,3.0,Right Center Back,,,,,,,,,,,,,,,,True,,,14.0,Lost Out,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2413.029
4af64617-2e50-4871-a864-e09d2eeed01b,1449,1,00:40:21.016,40,21,80,1.453212,30,Pass,216,Getafe,4,From Throw In,216,Getafe,,,['1b3fc485-c8cf-4981-ab08-aa0809f005d1'],,"[71.7, 0.1]",27402.0,Álvaro Daniel Pereira Barragán,6.0,Left Back,6745.0,Mehdi Lacen,11.737972,2.3561945,2.0,Low Pass,"[63.4, 8.4]",,,67.0,Throw-in,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2421.016
1b3fc485-c8cf-4981-ab08-aa0809f005d1,1450,1,00:40:22.469,40,22,80,,42,Ball Receipt*,216,Getafe,4,From Throw In,216,Getafe,,,['4af64617-2e50-4871-a864-e09d2eeed01b'],,"[63.4, 8.4]",6745.0,Mehdi Lacen,11.0,Left Defensive Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2422.469
f23a06f3-9b54-4669-9cc0-c707a441b47c,1451,1,00:40:22.469,40,22,80,0.953189,43,Carry,216,Getafe,4,From Throw In,216,Getafe,,,"['1b3fc485-c8cf-4981-ab08-aa0809f005d1', 'e58f1fd2-2701-4f61-afa9-9491beefb8c1']",,"[63.4, 8.4]",6745.0,Mehdi Lacen,11.0,Left Defensive Midfield,,,,,,,,,,,,,,,"[63.4, 8.4]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2422.469
e58f1fd2-2701-4f61-afa9-9491beefb8c1,1452,1,00:40:23.423,40,23,80,1.545841,30,Pass,216,Getafe,4,From Throw In,216,Getafe,,,['fcd370bb-7e4f-4d82-af91-6dc07742d103'],,"[63.4, 8.4]",6745.0,Mehdi Lacen,11.0,Left Defensive Midfield,6861.0,Juan Torres Ruiz,13.571293,2.9413068,1.0,Ground Pass,"[50.1, 11.1]",38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2423.423
fcd370bb-7e4f-4d82-af91-6dc07742d103,1453,1,00:40:24.968,40,24,80,,42,Ball Receipt*,216,Getafe,4,From Throw In,216,Getafe,,,['e58f1fd2-2701-4f61-afa9-9491beefb8c1'],,"[50.1, 11.1]",6861.0,Juan Torres Ruiz,5.0,Left Center Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2424.968
72aab7ca-4bc5-47b6-a23f-b5d4a65027e4,1454,1,00:40:24.968,40,24,80,1.13926,43,Carry,216,Getafe,4,From Throw In,216,Getafe,,,"['1d7d3eee-224a-49da-8ff2-224d65aad7f0', 'fcd370bb-7e4f-4d82-af91-6dc07742d103']",,"[50.1, 11.1]",6861.0,Juan Torres Ruiz,5.0,Left Center Back,,,,,,,,,,,,,,,"[50.1, 11.1]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2424.968
1d7d3eee-224a-49da-8ff2-224d65aad7f0,1455,1,00:40:26.108,40,26,80,2.28747,30,Pass,216,Getafe,4,From Throw In,216,Getafe,,,['fa01476f-5c94-4d47-8fa7-8cea194e8c81'],,"[50.1, 11.1]",6861.0,Juan Torres Ruiz,5.0,Left Center Back,27403.0,Santiago Vergini,44.50483,1.6879051,1.0,Ground Pass,"[44.9, 55.3]",40.0,Right Foot,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2426.108
fa01476f-5c94-4d47-8fa7-8cea194e8c81,1456,1,00:40:28.395,40,28,80,,42,Ball Receipt*,216,Getafe,4,From Throw In,216,Getafe,,,['1d7d3eee-224a-49da-8ff2-224d65aad7f0'],,"[44.9, 55.3]",27403.0,Santiago Vergini,3.0,Right Center Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2428.395
7b73524b-8c4f-42c2-ba04-d2b35285f275,1457,1,00:40:28.395,40,28,80,1.198432,43,Carry,216,Getafe,4,From Throw In,216,Getafe,,,"['e358c86d-297e-486f-841b-5855be39bc0c', 'fa01476f-5c94-4d47-8fa7-8cea194e8c81']",,"[44.9, 55.3]",27403.0,Santiago Vergini,3.0,Right Center Back,,,,,,,,,,,,,,,"[49.0, 60.3]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2428.395
e358c86d-297e-486f-841b-5855be39bc0c,1458,1,00:40:29.594,40,29,80,1.133867,30,Pass,216,Getafe,4,From Throw In,216,Getafe,,,['b0dab78e-e96d-4880-bb2e-572bbb2628de'],,"[49.0, 60.3]",27403.0,Santiago Vergini,3.0,Right Center Back,11813.0,Emiliano Buendía,16.916264,1.1441689,1.0,Ground Pass,"[56.0, 75.7]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2429.594
b0dab78e-e96d-4880-bb2e-572bbb2628de,1459,1,00:40:30.727,40,30,80,,42,Ball Receipt*,216,Getafe,4,From Throw In,216,Getafe,,,['e358c86d-297e-486f-841b-5855be39bc0c'],,"[56.0, 75.7]",11813.0,Emiliano Buendía,2.0,Right Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2430.727
7480e29e-3d11-4035-a90e-fb36c11ae364,1460,1,00:40:30.727,40,30,80,0.66601,43,Carry,216,Getafe,4,From Throw In,216,Getafe,,,"['577bc302-a99a-45ae-9200-6e4da57c3701', 'b0dab78e-e96d-4880-bb2e-572bbb2628de']",,"[56.0, 75.7]",11813.0,Emiliano Buendía,2.0,Right Back,,,,,,,,,,,,,,,"[56.0, 75.7]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2430.727
577bc302-a99a-45ae-9200-6e4da57c3701,1461,1,00:40:31.393,40,31,80,1.788206,30,Pass,216,Getafe,4,From Throw In,216,Getafe,,,['b4a44fa4-7ac9-483d-925a-04ce66d7b77d'],,"[56.0, 75.7]",11813.0,Emiliano Buendía,2.0,Right Back,27092.0,Abdoul Karim Yoda,14.458562,0.09003371,1.0,Ground Pass,"[70.4, 77.0]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2431.393
b4a44fa4-7ac9-483d-925a-04ce66d7b77d,1462,1,00:40:33.182,40,33,80,,42,Ball Receipt*,216,Getafe,4,From Throw In,216,Getafe,,,['577bc302-a99a-45ae-9200-6e4da57c3701'],,"[70.4, 77.0]",27092.0,Abdoul Karim Yoda,17.0,Right Wing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2433.182
e5281d4f-3ce2-4dde-b573-6422028fe918,1463,1,00:40:33.182,40,33,80,0.591808,30,Pass,216,Getafe,4,From Throw In,216,Getafe,,,['7ddd231a-e6cd-4694-a6b0-7628a8052f7c'],,"[70.4, 77.0]",27092.0,Abdoul Karim Yoda,17.0,Right Wing,11813.0,Emiliano Buendía,7.0092797,-2.3057323,1.0,Ground Pass,"[65.7, 71.8]",38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2433.182
7ddd231a-e6cd-4694-a6b0-7628a8052f7c,1464,1,00:40:33.773,40,33,80,,42,Ball Receipt*,216,Getafe,4,From Throw In,216,Getafe,,,['e5281d4f-3ce2-4dde-b573-6422028fe918'],,"[65.7, 71.8]",11813.0,Emiliano Buendía,2.0,Right Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2433.773
