id,index,period,timestamp,minute,second,possession,duration,type_id,type_name,possession_team_id,possession_team_name,play_pattern_id,play_pattern_name,team_id,team_name,tactics_formation,tactics_lineup,related_events,location,player_id,player_name,position_id,position_name,pass_recipient_id,pass_recipient_name,pass_length,pass_angle,pass_height_id,pass_height_name,pass_end_location,pass_body_part_id,pass_body_part_name,pass_type_id,pass_type_name,carry_end_location,under_pressure,off_camera,duel_type_id,duel_type_name,pass_aerial_won,pass_outcome_id,pass_outcome_name,ball_receipt_outcome_id,ball_receipt_outcome_name,clearance_body_part_id,clearance_body_part_name,clearance_right_foot,pass_technique_id,pass_technique_name,pass_through_ball,interception_outcome_id,interception_outcome_name,pass_no_touch,counterpress,dribble_overrun,dribble_outcome_id,dribble_outcome_name,duel_outcome_id,duel_outcome_name,pass_cross,clearance_left_foot,foul_committed_offensive,foul_committed_type_id,foul_committed_type_name,foul_committed_card_id,foul_committed_card_name,clearance_head,shot_statsbomb_xg,shot_end_location,shot_outcome_id,shot_outcome_name,shot_first_time,shot_technique_id,shot_technique_name,shot_body_part_id,shot_body_part_name,shot_type_id,shot_type_name,shot_freeze_frame,goalkeeper_end_location,goalkeeper_position_id,goalkeeper_position_name,goalkeeper_type_id,goalkeeper_type_name,out,pass_switch,pass_deflected,block_deflection,shot_open_goal,goalkeeper_technique_id,goalkeeper_technique_name,goalkeeper_outcome_id,goalkeeper_outcome_name,pass_assisted_shot_id,pass_shot_assist,shot_one_on_one,shot_key_pass_id,miscontrol_aerial_won,pass_straight,clearance_aerial_won,shot_aerial_won,foul_committed_advantage,foul_won_advantage,pass_inswinging,goalkeeper_punched_out,50_50_outcome_id,50_50_outcome_name,pass_outswinging,foul_won_defensive,pass_goal_assist,ball_recovery_recovery_failure,clearance_other,pass_cut_back,ball_recovery_offensive,substitution_outcome_id,substitution_outcome_name,substitution_replacement_id,substitution_replacement_name,goalkeeper_body_part_id,goalkeeper_body_part_name,pass_miscommunication,foul_committed_penalty,dribble_nutmeg,timestamp_seconds
983cb977-9e30-46f8-860c-b2fdab15ee07,1204,1,00:25:16.978,25,16,53,0.861645,17,Pressure,217,Barcelona,7,From Goal Kick,322,Eibar,,,"['39fe487c-49b8-46f1-98f4-08c45e33d05e', '8ca37b2c-d507-486a-835e-a586d5323bd8']","[76.3, 27.1]",24453.0,Josip Radošević,9.0,Right Defensive Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1516.978
8ca37b2c-d507-486a-835e-a586d5323bd8,1205,1,00:25:17.793,25,17,53,,42,Ball Receipt*,217,Barcelona,7,From Goal Kick,217,Barcelona,,,"['983cb977-9e30-46f8-860c-b2fdab15ee07', 'e63b5a11-3241-435f-a693-a41cd6683322']","[46.9, 57.5]",5246.0,Luis Alberto Suárez Díaz,23.0,Center Forward,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1517.793
39fe487c-49b8-46f1-98f4-08c45e33d05e,1206,1,00:25:17.793,25,17,53,1.6296,30,Pass,217,Barcelona,7,From Goal Kick,217,Barcelona,,,"['42707150-831c-4598-b934-44bfce10af37', '983cb977-9e30-46f8-860c-b2fdab15ee07']","[47.7, 55.5]",5246.0,Luis Alberto Suárez Díaz,23.0,Center Forward,5203.0,Sergio Busquets i Burgos,8.683893,-2.5280366,1.0,Ground Pass,"[40.6, 50.5]",38.0,Left Foot,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1517.793
42707150-831c-4598-b934-44bfce10af37,1207,1,00:25:19.422,25,19,53,,42,Ball Receipt*,217,Barcelona,7,From Goal Kick,217,Barcelona,,,['39fe487c-49b8-46f1-98f4-08c45e33d05e'],"[40.6, 50.5]",5203.0,Sergio Busquets i Burgos,10.0,Center Defensive Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1519.422
a19523ee-495a-4681-9e14-1e5c053cd23a,1208,1,00:25:19.422,25,19,53,0.1282,43,Carry,217,Barcelona,7,From Goal Kick,217,Barcelona,,,"['42707150-831c-4598-b934-44bfce10af37', 'd1501490-7f57-4c2c-a638-114b151cb737']","[40.6, 50.5]",5203.0,Sergio Busquets i Burgos,10.0,Center Defensive Midfield,,,,,,,,,,,,"[40.6, 50.5]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1519.422
d1501490-7f57-4c2c-a638-114b151cb737,1209,1,00:25:19.550,25,19,53,1.3667,30,Pass,217,Barcelona,7,From Goal Kick,217,Barcelona,,,['07a6fda6-3e1e-432e-9e5e-4b8572644e15'],"[40.6, 50.5]",5203.0,Sergio Busquets i Burgos,10.0,Center Defensive Midfield,11094.0,Arda Turan,10.056838,-0.8416767,1.0,Ground Pass,"[47.3, 43.0]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1519.55
07a6fda6-3e1e-432e-9e5e-4b8572644e15,1210,1,00:25:20.917,25,20,53,,42,Ball Receipt*,217,Barcelona,7,From Goal Kick,217,Barcelona,,,['d1501490-7f57-4c2c-a638-114b151cb737'],"[47.3, 43.0]",11094.0,Arda Turan,15.0,Left Center Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1520.917
22b5bfca-dc07-4e38-9721-03bfc78830e0,1211,1,00:25:20.917,25,20,53,1.1436,43,Carry,217,Barcelona,7,From Goal Kick,217,Barcelona,,,"['07a6fda6-3e1e-432e-9e5e-4b8572644e15', 'edc43fc0-dd18-40e8-973d-c911d67c1da4']","[47.3, 43.0]",11094.0,Arda Turan,15.0,Left Center Midfield,,,,,,,,,,,,"[54.6, 39.2]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1520.917
edc43fc0-dd18-40e8-973d-c911d67c1da4,1212,1,00:25:22.061,25,22,53,2.3228,30,Pass,217,Barcelona,7,From Goal Kick,217,Barcelona,,,['07c15091-b1ee-4abb-9ba8-f83e75904501'],"[54.6, 39.2]",11094.0,Arda Turan,15.0,Left Center Midfield,6616.0,Munir El Haddadi Mohamed,32.29133,-0.47611234,3.0,High Pass,"[83.3, 24.4]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1522.061
07c15091-b1ee-4abb-9ba8-f83e75904501,1213,1,00:25:24.384,25,24,53,,42,Ball Receipt*,217,Barcelona,7,From Goal Kick,217,Barcelona,,,['edc43fc0-dd18-40e8-973d-c911d67c1da4'],"[83.3, 24.4]",6616.0,Munir El Haddadi Mohamed,21.0,Left Wing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1524.384
e438afa5-3361-43a1-b759-dcbedc2d7410,1214,1,00:25:24.384,25,24,53,3.3943,43,Carry,217,Barcelona,7,From Goal Kick,217,Barcelona,,,"['07c15091-b1ee-4abb-9ba8-f83e75904501', '16f78919-f29d-4328-b66a-08bc04166cf1', 'ac08cbd3-5dc9-4761-8096-b30db18b9373']","[83.3, 24.4]",6616.0,Munir El Haddadi Mohamed,21.0,Left Wing,,,,,,,,,,,,"[108.7, 14.5]",True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1524.384
16f78919-f29d-4328-b66a-08bc04166cf1,1215,1,00:25:24.429,25,24,53,3.871722,17,Pressure,217,Barcelona,7,From Goal Kick,322,Eibar,,,"['ac08cbd3-5dc9-4761-8096-b30db18b9373', 'e438afa5-3361-43a1-b759-dcbedc2d7410']","[40.7, 53.2]",6699.0,Ander Capa Rodríguez,2.0,Right Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1524.429
ac08cbd3-5dc9-4761-8096-b30db18b9373,1216,1,00:25:27.778,25,27,53,1.9548,30,Pass,217,Barcelona,7,From Goal Kick,217,Barcelona,,,"['16f78919-f29d-4328-b66a-08bc04166cf1', '9ae28e37-4dec-4010-8b6d-ef199811a99b']","[108.7, 14.5]",6616.0,Munir El Haddadi Mohamed,21.0,Left Wing,5211.0,Jordi Alba Ramos,15.100331,3.1349702,1.0,Ground Pass,"[93.6, 14.6]",38.0,Left Foot,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1527.778
9ae28e37-4dec-4010-8b6d-ef199811a99b,1217,1,00:25:29.733,25,29,53,,42,Ball Receipt*,217,Barcelona,7,From Goal Kick,217,Barcelona,,,['ac08cbd3-5dc9-4761-8096-b30db18b9373'],"[93.6, 14.6]",5211.0,Jordi Alba Ramos,6.0,Left Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1529.733
b8cce0b8-1095-4cf5-bd67-b06494fa0fa7,1218,1,00:25:29.733,25,29,53,1.536,43,Carry,217,Barcelona,7,From Goal Kick,217,Barcelona,,,"['202ecfbd-8d47-4691-b03a-ae6ec0fb4d15', '9ae28e37-4dec-4010-8b6d-ef199811a99b']","[93.6, 14.6]",5211.0,Jordi Alba Ramos,6.0,Left Back,,,,,,,,,,,,"[98.3, 18.7]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1529.733
202ecfbd-8d47-4691-b03a-ae6ec0fb4d15,1219,1,00:25:31.269,25,31,53,1.088741,30,Pass,217,Barcelona,7,From Goal Kick,217,Barcelona,,,['fd947b26-ed3b-4bd3-81d0-948640f6a04e'],"[98.3, 18.7]",5211.0,Jordi Alba Ramos,6.0,Left Back,11094.0,Arda Turan,15.281689,2.6135182,1.0,Ground Pass,"[85.1, 26.4]",38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1531.269
fd947b26-ed3b-4bd3-81d0-948640f6a04e,1220,1,00:25:32.357,25,32,53,,42,Ball Receipt*,217,Barcelona,7,From Goal Kick,217,Barcelona,,,['202ecfbd-8d47-4691-b03a-ae6ec0fb4d15'],"[85.1, 26.4]",11094.0,Arda Turan,15.0,Left Center Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1532.357
cf7ea479-91c9-46e6-b8c1-1aca55b1641b,1221,1,00:25:32.357,25,32,53,1.455659,43,Carry,217,Barcelona,7,From Goal Kick,217,Barcelona,,,"['0f5f83bb-a4e5-407a-8112-f795c1ce026d', 'fd947b26-ed3b-4bd3-81d0-948640f6a04e']","[85.1, 26.4]",11094.0,Arda Turan,15.0,Left Center Midfield,,,,,,,,,,,,"[84.0, 31.2]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1532.357
0f5f83bb-a4e5-407a-8112-f795c1ce026d,1222,1,00:25:33.813,25,33,53,1.0334,30,Pass,217,Barcelona,7,From Goal Kick,217,Barcelona,,,['f1f0aae5-6525-4b3b-addb-5212dfa53e66'],"[84.0, 31.2]",11094.0,Arda Turan,15.0,Left Center Midfield,5470.0,Ivan Rakitić,13.843771,1.6503383,1.0,Ground Pass,"[82.9, 45.0]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1533.813
f1f0aae5-6525-4b3b-addb-5212dfa53e66,1223,1,00:25:34.846,25,34,53,,42,Ball Receipt*,217,Barcelona,7,From Goal Kick,217,Barcelona,,,['0f5f83bb-a4e5-407a-8112-f795c1ce026d'],"[82.9, 45.0]",5470.0,Ivan Rakitić,13.0,Right Center Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1534.846
833dd004-5fb7-435f-9803-b6a340873a8a,1224,1,00:25:34.846,25,34,53,1.2478,43,Carry,217,Barcelona,7,From Goal Kick,217,Barcelona,,,"['7ddd7de9-87c1-4555-aee8-4ff883c45cc0', 'f1f0aae5-6525-4b3b-addb-5212dfa53e66']","[82.9, 45.0]",5470.0,Ivan Rakitić,13.0,Right Center Midfield,,,,,,,,,,,,"[84.0, 40.9]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1534.846
7ddd7de9-87c1-4555-aee8-4ff883c45cc0,1225,1,00:25:36.094,25,36,53,0.9942,30,Pass,217,Barcelona,7,From Goal Kick,217,Barcelona,,,['d1019a7e-972e-42a4-a48f-d2464283583f'],"[84.0, 40.9]",5470.0,Ivan Rakitić,13.0,Right Center Midfield,11094.0,Arda Turan,13.70146,-1.5853938,1.0,Ground Pass,"[83.8, 27.2]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1536.094
d1019a7e-972e-42a4-a48f-d2464283583f,1226,1,00:25:37.088,25,37,53,,42,Ball Receipt*,217,Barcelona,7,From Goal Kick,217,Barcelona,,,['7ddd7de9-87c1-4555-aee8-4ff883c45cc0'],"[83.8, 27.2]",11094.0,Arda Turan,15.0,Left Center Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1537.088
80311b21-6c69-4027-b910-5064d38fa2bb,1227,1,00:25:37.088,25,37,53,1.869,43,Carry,217,Barcelona,7,From Goal Kick,217,Barcelona,,,"['41609c78-c760-4a36-9ca2-e60c893259b7', 'd1019a7e-972e-42a4-a48f-d2464283583f']","[83.8, 27.2]",11094.0,Arda Turan,15.0,Left Center Midfield,,,,,,,,,,,,"[83.8, 27.2]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1537.088
41609c78-c760-4a36-9ca2-e60c893259b7,1228,1,00:25:38.957,25,38,53,1.584764,30,Pass,217,Barcelona,7,From Goal Kick,217,Barcelona,,,['683390e2-9be5-4a3b-9bfd-904b7824aa9e'],"[83.8, 27.2]",11094.0,Arda Turan,15.0,Left Center Midfield,6616.0,Munir El Haddadi Mohamed,27.31904,-0.98076326,1.0,Ground Pass,"[99.0, 4.5]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1538.957
683390e2-9be5-4a3b-9bfd-904b7824aa9e,1229,1,00:25:40.542,25,40,53,,42,Ball Receipt*,217,Barcelona,7,From Goal Kick,217,Barcelona,,,['41609c78-c760-4a36-9ca2-e60c893259b7'],"[99.0, 4.5]",6616.0,Munir El Haddadi Mohamed,21.0,Left Wing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1540.542
7a0ccf93-7ba8-42ec-98f5-2f93b47759b2,1230,1,00:25:40.542,25,40,53,1.367636,43,Carry,217,Barcelona,7,From Goal Kick,217,Barcelona,,,"['683390e2-9be5-4a3b-9bfd-904b7824aa9e', '7b01d96b-a634-48b3-8c68-babbc49b3ac3']","[99.0, 4.5]",6616.0,Munir El Haddadi Mohamed,21.0,Left Wing,,,,,,,,,,,,"[104.1, 4.0]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1540.542
7b01d96b-a634-48b3-8c68-babbc49b3ac3,1231,1,00:25:41.910,25,41,53,1.5148,30,Pass,217,Barcelona,7,From Goal Kick,217,Barcelona,,,['caaa5265-3453-4fd1-8fa4-e666d545d196'],"[104.1, 4.0]",6616.0,Munir El Haddadi Mohamed,21.0,Left Wing,5211.0,Jordi Alba Ramos,20.385534,0.9773516,1.0,Ground Pass,"[115.5, 20.9]",38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1541.91
caaa5265-3453-4fd1-8fa4-e666d545d196,1232,1,00:25:43.425,25,43,53,,42,Ball Receipt*,217,Barcelona,7,From Goal Kick,217,Barcelona,,,['7b01d96b-a634-48b3-8c68-babbc49b3ac3'],"[115.5, 20.9]",5211.0,Jordi Alba Ramos,6.0,Left Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1543.425
1e6c289f-c749-444c-9e8c-df54167b7b26,1233,1,00:25:43.425,25,43,53,0.040000003,43,Carry,217,Barcelona,7,From Goal Kick,217,Barcelona,,,"['00df2090-2af4-4d97-a924-b9594ef1468d', 'caaa5265-3453-4fd1-8fa4-e666d545d196']","[115.5, 20.9]",5211.0,Jordi Alba Ramos,6.0,Left Back,,,,,,,,,,,,"[115.5, 20.9]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1543.425
00df2090-2af4-4d97-a924-b9594ef1468d,1234,1,00:25:43.465,25,43,53,0.2831,30,Pass,217,Barcelona,7,From Goal Kick,217,Barcelona,,,"['a2db71e7-fc28-48bd-9d93-6173c584a672', 'c379b152-46ed-49af-8419-0e15043798ed']","[115.5, 20.9]",5211.0,Jordi Alba Ramos,6.0,Left Back,5246.0,Luis Alberto Suárez Díaz,3.2015622,1.6020361,2.0,Low Pass,"[115.4, 24.1]",38.0,Left Foot,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1543.465
c379b152-46ed-49af-8419-0e15043798ed,1235,1,00:25:43.748,25,43,53,,42,Ball Receipt*,217,Barcelona,7,From Goal Kick,217,Barcelona,,,['00df2090-2af4-4d97-a924-b9594ef1468d'],"[109.1, 31.8]",5246.0,Luis Alberto Suárez Díaz,23.0,Center Forward,,,,,,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1543.748
a2db71e7-fc28-48bd-9d93-6173c584a672,1236,1,00:25:43.748,25,43,53,0.0,6,Block,217,Barcelona,7,From Goal Kick,322,Eibar,,,['00df2090-2af4-4d97-a924-b9594ef1468d'],"[4.7, 56.0]",27239.0,Aleksandar Pantić,3.0,Right Center Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1543.748
196e0e03-d794-4fcf-a6e6-4fd62b1e078c,1237,1,00:25:44.280,25,44,53,0.0,2,Ball Recovery,217,Barcelona,7,From Goal Kick,217,Barcelona,,,,"[111.6, 30.0]",5246.0,Luis Alberto Suárez Díaz,23.0,Center Forward,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1544.28
f7633a95-6b4f-4f4a-ad2b-c1ac62cdb36a,1238,1,00:25:44.280,25,44,53,1.5914,43,Carry,217,Barcelona,7,From Goal Kick,217,Barcelona,,,"['196e0e03-d794-4fcf-a6e6-4fd62b1e078c', '200133e8-157f-45d0-a9f0-f6b64f135865', 'f059a26a-4376-42e8-94b0-96e746933ac2']","[111.6, 30.0]",5246.0,Luis Alberto Suárez Díaz,23.0,Center Forward,,,,,,,,,,,,"[115.4, 22.6]",True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1544.28
f059a26a-4376-42e8-94b0-96e746933ac2,1239,1,00:25:44.753,25,44,53,1.478313,17,Pressure,217,Barcelona,7,From Goal Kick,322,Eibar,,,"['200133e8-157f-45d0-a9f0-f6b64f135865', 'f7633a95-6b4f-4f4a-ad2b-c1ac62cdb36a']","[7.1, 50.5]",6778.0,Iván Ramis Barrios,5.0,Left Center Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1544.753
200133e8-157f-45d0-a9f0-f6b64f135865,1240,1,00:25:45.871,25,45,53,1.314368,30,Pass,217,Barcelona,7,From Goal Kick,217,Barcelona,,,"['e3a31b56-bd77-4257-9ee9-758c1e64036e', 'f059a26a-4376-42e8-94b0-96e746933ac2']","[115.4, 22.6]",5246.0,Luis Alberto Suárez Díaz,23.0,Center Forward,11094.0,Arda Turan,23.610378,-3.1119404,1.0,Ground Pass,"[91.8, 21.9]",40.0,Right Foot,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1545.871
e3a31b56-bd77-4257-9ee9-758c1e64036e,1241,1,00:25:47.186,25,47,53,,42,Ball Receipt*,217,Barcelona,7,From Goal Kick,217,Barcelona,,,['200133e8-157f-45d0-a9f0-f6b64f135865'],"[91.8, 21.9]",11094.0,Arda Turan,15.0,Left Center Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1547.186
d0fb0e82-a511-48a6-bc79-3850fab1ceff,1242,1,00:25:47.186,25,47,53,0.787632,43,Carry,217,Barcelona,7,From Goal Kick,217,Barcelona,,,"['21312e28-8b57-4e10-9b56-6010900a181c', 'e3a31b56-bd77-4257-9ee9-758c1e64036e']","[91.8, 21.9]",11094.0,Arda Turan,15.0,Left Center Midfield,,,,,,,,,,,,"[91.8, 21.9]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1547.186
21312e28-8b57-4e10-9b56-6010900a181c,1243,1,00:25:47.973,25,47,53,1.2782,30,Pass,217,Barcelona,7,From Goal Kick,217,Barcelona,,,"['5e437f1d-491f-4860-8222-8272f3235383', 'cc2c29ef-befa-4c33-98a7-3b980c776cdd']","[91.8, 21.9]",11094.0,Arda Turan,15.0,Left Center Midfield,4324.0,Daniel Alves da Silva,24.472433,0.8085154,3.0,High Pass,"[108.7, 39.6]",40.0,Right Foot,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1547.973
5e437f1d-491f-4860-8222-8272f3235383,1244,1,00:25:49.252,25,49,53,,42,Ball Receipt*,217,Barcelona,7,From Goal Kick,217,Barcelona,,,['21312e28-8b57-4e10-9b56-6010900a181c'],"[111.2, 46.6]",4324.0,Daniel Alves da Silva,2.0,Right Back,,,,,,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1549.252
cc2c29ef-befa-4c33-98a7-3b980c776cdd,1245,1,00:25:49.252,25,49,53,0.0,9,Clearance,217,Barcelona,7,From Goal Kick,322,Eibar,,,['21312e28-8b57-4e10-9b56-6010900a181c'],"[11.4, 40.5]",6776.0,David Juncà Reñé,6.0,Left Back,,,,,,,,,,,,,True,,,,,,,,,37.0,Head,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1549.252
18141750-018c-40a2-a75f-ec4ed741c09f,1246,1,00:26:27.299,26,27,54,1.6861,30,Pass,217,Barcelona,2,From Corner,217,Barcelona,,,"['93386e6c-afe6-46b6-ba87-dd6949b5062e', 'f6520845-eaa5-40d1-939c-c6a2caa3880b']","[120.0, 0.1]",5470.0,Ivan Rakitić,13.0,Right Center Midfield,5213.0,Gerard Piqué Bernabéu,41.620308,1.7130332,3.0,High Pass,"[114.1, 41.3]",40.0,Right Foot,61.0,Corner,,,,,,,9.0,Incomplete,,,,,,104.0,Inswinging,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,1587.299
93386e6c-afe6-46b6-ba87-dd6949b5062e,1247,1,00:26:28.985,26,28,54,,42,Ball Receipt*,217,Barcelona,2,From Corner,217,Barcelona,,,['18141750-018c-40a2-a75f-ec4ed741c09f'],"[111.7, 41.8]",5213.0,Gerard Piqué Bernabéu,3.0,Right Center Back,,,,,,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1588.985
