id,index,period,timestamp,minute,second,possession,duration,type_id,type_name,possession_team_id,possession_team_name,play_pattern_id,play_pattern_name,team_id,team_name,tactics_formation,tactics_lineup,related_events,location,player_id,player_name,position_id,position_name,pass_recipient_id,pass_recipient_name,pass_length,pass_angle,pass_height_id,pass_height_name,pass_end_location,pass_type_id,pass_type_name,pass_body_part_id,pass_body_part_name,carry_end_location,under_pressure,pass_outcome_id,pass_outcome_name,counterpress,ball_receipt_outcome_id,ball_receipt_outcome_name,duel_type_id,duel_type_name,pass_aerial_won,ball_recovery_recovery_failure,duel_outcome_id,duel_outcome_name,out,dribble_outcome_id,dribble_outcome_name,dribble_overrun,interception_outcome_id,interception_outcome_name,dribble_nutmeg,pass_cross,clearance_aerial_won,clearance_head,clearance_body_part_id,clearance_body_part_name,foul_committed_advantage,foul_won_advantage,pass_switch,off_camera,pass_no_touch,pass_assisted_shot_id,pass_shot_assist,shot_statsbomb_xg,shot_end_location,shot_key_pass_id,shot_body_part_id,shot_body_part_name,shot_type_id,shot_type_name,shot_outcome_id,shot_outcome_name,shot_technique_id,shot_technique_name,shot_freeze_frame,goalkeeper_end_location,goalkeeper_type_id,goalkeeper_type_name,goalkeeper_position_id,goalkeeper_position_name,shot_first_time,foul_committed_card_id,foul_committed_card_name,pass_outswinging,pass_technique_id,pass_technique_name,clearance_left_foot,pass_inswinging,shot_aerial_won,pass_miscommunication,pass_through_ball,shot_one_on_one,goalkeeper_technique_id,goalkeeper_technique_name,goalkeeper_outcome_id,goalkeeper_outcome_name,goalkeeper_body_part_id,goalkeeper_body_part_name,pass_goal_assist,clearance_right_foot,clearance_other,50_50_outcome_id,50_50_outcome_name,foul_committed_type_id,foul_committed_type_name,bad_behaviour_card_id,bad_behaviour_card_name,substitution_outcome_id,substitution_outcome_name,substitution_replacement_id,substitution_replacement_name,foul_won_defensive,miscontrol_aerial_won,shot_deflected,block_deflection,shot_saved_to_post,goalkeeper_shot_saved_to_post,pass_straight,pass_cut_back,pass_deflected,timestamp_seconds
b5d4d7c8-ba10-41a1-b544-4ee679c74d1f,1521,1,00:29:21.530,29,21,68,0.487254,30,Pass,220,Real Madrid,4,From Throw In,220,Real Madrid,,,['d1568058-54eb-4d33-a70a-931437334392'],"[89.8, 16.2]",5695.0,James David Rodríguez Rubio,15.0,Left Center Midfield,5207.0,Cristiano Ronaldo dos Santos Aveiro,8.345058,0.7684506,1.0,Ground Pass,"[95.8, 22.0]",,,38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1761.53
d1568058-54eb-4d33-a70a-931437334392,1522,1,00:29:22.017,29,22,68,,42,Ball Receipt*,220,Real Madrid,4,From Throw In,220,Real Madrid,,,['b5d4d7c8-ba10-41a1-b544-4ee679c74d1f'],"[95.8, 22.0]",5207.0,Cristiano Ronaldo dos Santos Aveiro,21.0,Left Wing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1762.017
a729222b-12a3-4e64-8f98-adf305d0b815,1523,1,00:29:22.017,29,22,68,0.12,43,Carry,220,Real Madrid,4,From Throw In,220,Real Madrid,,,"['7e8dec80-0a03-487e-8f3d-c8cbc332b9a8', 'd1568058-54eb-4d33-a70a-931437334392']","[95.8, 22.0]",5207.0,Cristiano Ronaldo dos Santos Aveiro,21.0,Left Wing,,,,,,,,,,,,"[95.8, 22.0]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1762.017
7e8dec80-0a03-487e-8f3d-c8cbc332b9a8,1524,1,00:29:22.137,29,22,68,1.425696,30,Pass,220,Real Madrid,4,From Throw In,220,Real Madrid,,,"['95c65e33-b2ea-4d00-b1d0-943d8b226630', '9e1b7ebd-cfdc-426a-aa4a-2f05301c5b65']","[95.8, 22.0]",5207.0,Cristiano Ronaldo dos Santos Aveiro,21.0,Left Wing,5695.0,James David Rodríguez Rubio,15.182226,-0.30092025,1.0,Ground Pass,"[110.3, 17.5]",,,40.0,Right Foot,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1762.137
6b08aade-e35f-486b-9faa-cf361e2026f6,1525,1,00:29:23.542,29,23,68,0.198927,17,Pressure,220,Real Madrid,4,From Throw In,220,Real Madrid,,,"['13d24d8b-5b73-4ccd-b5a9-64774a399543', '9e1b7ebd-cfdc-426a-aa4a-2f05301c5b65']","[107.5, 16.4]",5695.0,James David Rodríguez Rubio,15.0,Left Center Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1763.542
95c65e33-b2ea-4d00-b1d0-943d8b226630,1526,1,00:29:23.563,29,23,68,,42,Ball Receipt*,220,Real Madrid,4,From Throw In,220,Real Madrid,,,['7e8dec80-0a03-487e-8f3d-c8cbc332b9a8'],"[102.0, 15.8]",5695.0,James David Rodríguez Rubio,15.0,Left Center Midfield,,,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1763.563
9e1b7ebd-cfdc-426a-aa4a-2f05301c5b65,1527,1,00:29:23.563,29,23,68,0.0,10,Interception,220,Real Madrid,4,From Throw In,207,Valencia,,,"['6b08aade-e35f-486b-9faa-cf361e2026f6', '7e8dec80-0a03-487e-8f3d-c8cbc332b9a8']","[9.8, 62.6]",6663.0,Antonio Barragán Fernández,2.0,Right Back,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,4.0,Won,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1763.563
13d24d8b-5b73-4ccd-b5a9-64774a399543,1528,1,00:29:23.563,29,23,68,0.217959,43,Carry,220,Real Madrid,4,From Throw In,207,Valencia,,,"['1f514db8-0184-4c4c-949d-11145dc5eacc', '6b08aade-e35f-486b-9faa-cf361e2026f6', '9e1b7ebd-cfdc-426a-aa4a-2f05301c5b65']","[9.8, 62.6]",6663.0,Antonio Barragán Fernández,2.0,Right Back,,,,,,,,,,,,"[9.2, 63.1]",True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1763.563
1f514db8-0184-4c4c-949d-11145dc5eacc,1529,1,00:29:23.781,29,23,68,0.0,14,Dribble,220,Real Madrid,4,From Throw In,207,Valencia,,,['97f435dd-a95f-45df-8cd5-496fd02c8740'],"[9.2, 63.1]",6663.0,Antonio Barragán Fernández,2.0,Right Back,,,,,,,,,,,,,True,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1763.781
97f435dd-a95f-45df-8cd5-496fd02c8740,1530,1,00:29:23.781,29,23,68,0.0,4,Duel,220,Real Madrid,4,From Throw In,220,Real Madrid,,,['1f514db8-0184-4c4c-949d-11145dc5eacc'],"[110.9, 17.0]",5695.0,James David Rodríguez Rubio,15.0,Left Center Midfield,,,,,,,,,,,,,True,,,True,,,11.0,Tackle,,,4.0,Won,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1763.781
ad33299c-dc92-4b4f-a0d8-b0a79a4c69de,1531,1,00:29:23.781,29,23,68,2.158411,43,Carry,220,Real Madrid,4,From Throw In,220,Real Madrid,,,"['02f308f1-b0d9-4c75-a93c-6db3e56810b4', '97f435dd-a95f-45df-8cd5-496fd02c8740']","[110.9, 17.0]",5695.0,James David Rodríguez Rubio,15.0,Left Center Midfield,,,,,,,,,,,,"[118.8, 23.0]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1763.781
02f308f1-b0d9-4c75-a93c-6db3e56810b4,1532,1,00:29:25.939,29,25,68,0.446897,30,Pass,220,Real Madrid,4,From Throw In,220,Real Madrid,,,"['8427b509-eb0c-4f1f-835c-7301388b61e0', '95121259-56e7-45fd-bbbe-73fa7849ee62']","[118.8, 23.0]",5695.0,James David Rodríguez Rubio,15.0,Left Center Midfield,19677.0,Karim Benzema,7.2449985,2.0282712,1.0,Ground Pass,"[115.6, 29.5]",,,38.0,Left Foot,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1765.939
8427b509-eb0c-4f1f-835c-7301388b61e0,1533,1,00:29:26.386,29,26,68,,42,Ball Receipt*,220,Real Madrid,4,From Throw In,220,Real Madrid,,,['02f308f1-b0d9-4c75-a93c-6db3e56810b4'],"[114.3, 40.1]",19677.0,Karim Benzema,23.0,Center Forward,,,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1766.386
95121259-56e7-45fd-bbbe-73fa7849ee62,1534,1,00:29:26.386,29,26,68,0.0,9,Clearance,220,Real Madrid,4,From Throw In,207,Valencia,,,['02f308f1-b0d9-4c75-a93c-6db3e56810b4'],"[4.5, 50.6]",3638.0,Shkodran Mustafi,3.0,Right Center Back,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,70.0,Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,1766.386
52c6deba-966c-44e5-a6e0-6aa60f3390e9,1535,1,00:29:28.925,29,28,68,2.079509,17,Pressure,220,Real Madrid,4,From Throw In,207,Valencia,,,"['48f1cc7e-6500-4e4f-90e7-2119d01740ab', '9844efba-5cbe-4da9-8867-5e7a1e389343', '9d036bf2-4fdf-4a78-b7c3-b8fdbe44684d']","[2.1, 60.4]",6663.0,Antonio Barragán Fernández,2.0,Right Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1768.925
9844efba-5cbe-4da9-8867-5e7a1e389343,1536,1,00:29:29.607,29,29,68,0.0,2,Ball Recovery,220,Real Madrid,4,From Throw In,220,Real Madrid,,,['52c6deba-966c-44e5-a6e0-6aa60f3390e9'],"[116.3, 15.2]",5695.0,James David Rodríguez Rubio,15.0,Left Center Midfield,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1769.607
48f1cc7e-6500-4e4f-90e7-2119d01740ab,1537,1,00:29:29.607,29,29,68,1.028408,43,Carry,220,Real Madrid,4,From Throw In,220,Real Madrid,,,"['52c6deba-966c-44e5-a6e0-6aa60f3390e9', '9844efba-5cbe-4da9-8867-5e7a1e389343', '9d036bf2-4fdf-4a78-b7c3-b8fdbe44684d', 'd435380d-a9e3-4fb3-ac35-34fc1e380e58']","[116.3, 15.2]",5695.0,James David Rodríguez Rubio,15.0,Left Center Midfield,,,,,,,,,,,,"[116.3, 14.5]",True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1769.607
d435380d-a9e3-4fb3-ac35-34fc1e380e58,1538,1,00:29:30.635,29,30,68,0.0,22,Foul Committed,220,Real Madrid,4,From Throw In,207,Valencia,,,"['48f1cc7e-6500-4e4f-90e7-2119d01740ab', '9d036bf2-4fdf-4a78-b7c3-b8fdbe44684d']","[3.8, 65.6]",6663.0,Antonio Barragán Fernández,2.0,Right Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1770.635
9d036bf2-4fdf-4a78-b7c3-b8fdbe44684d,1539,1,00:29:30.635,29,30,68,0.0,21,Foul Won,220,Real Madrid,4,From Throw In,220,Real Madrid,,,"['52c6deba-966c-44e5-a6e0-6aa60f3390e9', 'd435380d-a9e3-4fb3-ac35-34fc1e380e58']","[116.3, 14.5]",5695.0,James David Rodríguez Rubio,15.0,Left Center Midfield,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1770.635
5838d660-9eb4-4c69-a9d1-9e8767301072,1540,1,00:30:27.653,30,27,69,1.488773,30,Pass,220,Real Madrid,3,From Free Kick,220,Real Madrid,,,['772a6146-b24a-4b39-aca9-c5aaa20e801a'],"[116.3, 14.5]",5695.0,James David Rodríguez Rubio,15.0,Left Center Midfield,5201.0,Sergio Ramos García,29.741554,1.794571,3.0,High Pass,"[109.7, 43.5]",62.0,Free Kick,38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,5f5e430a-12dd-4e9b-a1d4-f0bb382ed06b,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1827.653
772a6146-b24a-4b39-aca9-c5aaa20e801a,1541,1,00:30:29.130,30,29,69,,42,Ball Receipt*,220,Real Madrid,3,From Free Kick,220,Real Madrid,,,['5838d660-9eb4-4c69-a9d1-9e8767301072'],"[109.7, 43.5]",5201.0,Sergio Ramos García,5.0,Left Center Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1829.13
5f5e430a-12dd-4e9b-a1d4-f0bb382ed06b,1542,1,00:30:29.130,30,29,69,1.018082,16,Shot,220,Real Madrid,3,From Free Kick,220,Real Madrid,,,['2c7e2d3b-43f4-4325-83ca-0a4e9d8bcd47'],"[112.5, 43.2]",5201.0,Sergio Ramos García,5.0,Left Center Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.12550858,"[120.0, 45.5, 0.5]",5838d660-9eb4-4c69-a9d1-9e8767301072,37.0,Head,87.0,Open Play,98.0,Off T,93.0,Normal,"[{'location': [109.8, 45.2], 'player': {'id': 7005, 'name': 'João Pedro Cavaco Cancelo'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': False}, {'location': [113.1, 44.5], 'player': {'id': 5718, 'name': 'Rodrigo Moreno Machado'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': False}, {'location': [114.7, 45.4], 'player': {'id': 26780, 'name': 'Guilherme Magdalena Siqueira'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [113.2, 36.6], 'player': {'id': 5741, 'name': 'Enzo Nicolás Pérez'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': False}, {'location': [115.3, 32.8], 'player': {'id': 6663, 'name': 'Antonio Barragán Fernández'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [105.0, 39.3], 'player': {'id': 6595, 'name': 'Daniel Parejo Muñoz'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': False}, {'location': [113.8, 38.7], 'player': {'id': 3638, 'name': 'Shkodran Mustafi'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [113.0, 38.9], 'player': {'id': 6751, 'name': 'Javier Fuego Martínez'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}, {'location': [112.3, 38.7], 'player': {'id': 5539, 'name': 'Carlos Henrique Casimiro'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': True}, {'location': [100.9, 50.8], 'player': {'id': 5200, 'name': 'Lucas Vázquez Iglesias'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': True}, {'location': [112.9, 24.9], 'player': {'id': 6402, 'name': 'Francisco Alcácer García'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': False}, {'location': [118.7, 40.2], 'player': {'id': 25144, 'name': 'Diego Alves Carreira'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [112.5, 46.9], 'player': {'id': 5207, 'name': 'Cristiano Ronaldo dos Santos Aveiro'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': True}, {'location': [113.1, 40.9], 'player': {'id': 19677, 'name': 'Karim Benzema'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [113.9, 37.9], 'player': {'id': 5485, 'name': 'Raphaël Varane'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': True}, {'location': [114.1, 14.8], 'player': {'id': 5695, 'name': 'James David Rodríguez Rubio'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': True}, {'location': [112.4, 40.7], 'player': {'id': 4406, 'name': 'Aymen Abdennour'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1829.13
2c7e2d3b-43f4-4325-83ca-0a4e9d8bcd47,1543,1,00:30:30.148,30,30,69,0.0,23,Goal Keeper,220,Real Madrid,3,From Free Kick,207,Valencia,,,['5f5e430a-12dd-4e9b-a1d4-f0bb382ed06b'],"[1.4, 39.9]",25144.0,Diego Alves Carreira,1.0,Goalkeeper,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[1.4, 39.9]",32.0,Shot Faced,44.0,Set,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1830.148
9456eb73-e101-4fcf-82d0-d7025897cfbe,1544,1,00:30:51.633,30,51,70,1.439118,30,Pass,207,Valencia,7,From Goal Kick,207,Valencia,,,['9e7a782c-0e6a-4b8f-b134-6d1b8e885196'],"[7.0, 36.1]",25144.0,Diego Alves Carreira,1.0,Goalkeeper,5741.0,Enzo Nicolás Pérez,57.149715,0.30570322,3.0,High Pass,"[61.5, 53.3]",63.0,Goal Kick,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1851.633
9e7a782c-0e6a-4b8f-b134-6d1b8e885196,1545,1,00:30:53.072,30,53,70,,42,Ball Receipt*,207,Valencia,7,From Goal Kick,207,Valencia,,,['9456eb73-e101-4fcf-82d0-d7025897cfbe'],"[61.5, 53.3]",5741.0,Enzo Nicolás Pérez,10.0,Center Defensive Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1853.0720000000001
0c5034e0-7053-4cac-8396-3c82a1c32941,1546,1,00:30:53.169,30,53,70,2.889374,30,Pass,207,Valencia,7,From Goal Kick,207,Valencia,,,['2d2b20eb-df43-4191-a4da-2f4e60d2bd57'],"[63.5, 54.5]",5741.0,Enzo Nicolás Pérez,10.0,Center Defensive Midfield,6663.0,Antonio Barragán Fernández,20.7239,1.956679,1.0,Ground Pass,"[55.7, 73.7]",,,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1853.169
2d2b20eb-df43-4191-a4da-2f4e60d2bd57,1547,1,00:30:56.059,30,56,70,,42,Ball Receipt*,207,Valencia,7,From Goal Kick,207,Valencia,,,['0c5034e0-7053-4cac-8396-3c82a1c32941'],"[55.7, 73.7]",6663.0,Antonio Barragán Fernández,2.0,Right Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1856.059
c32abde0-a418-4852-9481-c156864b85cb,1548,1,00:30:57.129,30,57,70,1.4,30,Pass,207,Valencia,7,From Goal Kick,207,Valencia,,,['02ad91b0-139e-4e03-95d5-eab64c4ecc16'],"[56.0, 74.4]",6663.0,Antonio Barragán Fernández,2.0,Right Back,3638.0,Shkodran Mustafi,20.153412,-2.2718878,1.0,Ground Pass,"[43.0, 59.0]",,,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1857.129
02ad91b0-139e-4e03-95d5-eab64c4ecc16,1549,1,00:30:58.529,30,58,70,,42,Ball Receipt*,207,Valencia,7,From Goal Kick,207,Valencia,,,['c32abde0-a418-4852-9481-c156864b85cb'],"[43.0, 59.0]",3638.0,Shkodran Mustafi,3.0,Right Center Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1858.529
a6f93a0a-6da7-4831-8bed-b0bd29e2fa8d,1550,1,00:30:58.529,30,58,70,3.719998,43,Carry,207,Valencia,7,From Goal Kick,207,Valencia,,,"['02ad91b0-139e-4e03-95d5-eab64c4ecc16', 'e9e16120-7af9-4edf-9587-1576faa8faff']","[43.0, 59.0]",3638.0,Shkodran Mustafi,3.0,Right Center Back,,,,,,,,,,,,"[44.6, 59.5]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1858.529
e9e16120-7af9-4edf-9587-1576faa8faff,1551,1,00:31:02.249,31,2,70,1.239999,30,Pass,207,Valencia,7,From Goal Kick,207,Valencia,,,['6f40a871-7c6a-438f-ad10-b497b5d54373'],"[44.6, 59.5]",3638.0,Shkodran Mustafi,3.0,Right Center Back,6663.0,Antonio Barragán Fernández,18.76273,0.94435114,1.0,Ground Pass,"[55.6, 74.7]",,,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1862.249
6f40a871-7c6a-438f-ad10-b497b5d54373,1552,1,00:31:03.489,31,3,70,,42,Ball Receipt*,207,Valencia,7,From Goal Kick,207,Valencia,,,['e9e16120-7af9-4edf-9587-1576faa8faff'],"[55.6, 74.7]",6663.0,Antonio Barragán Fernández,2.0,Right Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1863.489
fa9271d7-2265-4431-92e2-870bbc18c625,1553,1,00:31:03.489,31,3,70,2.599999,43,Carry,207,Valencia,7,From Goal Kick,207,Valencia,,,"['0c3f7ed0-e550-4be4-84d6-0a9f84ade93d', '6f40a871-7c6a-438f-ad10-b497b5d54373']","[55.6, 74.7]",6663.0,Antonio Barragán Fernández,2.0,Right Back,,,,,,,,,,,,"[55.6, 74.7]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1863.489
0c3f7ed0-e550-4be4-84d6-0a9f84ade93d,1554,1,00:31:06.089,31,6,70,1.299235,30,Pass,207,Valencia,7,From Goal Kick,207,Valencia,,,['774db526-0da6-4016-a5c6-e6f31a5250a4'],"[55.6, 74.7]",6663.0,Antonio Barragán Fernández,2.0,Right Back,3638.0,Shkodran Mustafi,12.726351,-2.0977395,1.0,Ground Pass,"[49.2, 63.7]",,,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1866.089
774db526-0da6-4016-a5c6-e6f31a5250a4,1555,1,00:31:07.388,31,7,70,,42,Ball Receipt*,207,Valencia,7,From Goal Kick,207,Valencia,,,['0c3f7ed0-e550-4be4-84d6-0a9f84ade93d'],"[49.2, 63.7]",3638.0,Shkodran Mustafi,3.0,Right Center Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1867.388
56f34935-ce01-489b-8957-4221da2b095b,1556,1,00:31:07.388,31,7,70,1.439997,43,Carry,207,Valencia,7,From Goal Kick,207,Valencia,,,"['1e7f9717-0bbf-4c22-9400-7c2668e764f7', '774db526-0da6-4016-a5c6-e6f31a5250a4']","[49.2, 63.7]",3638.0,Shkodran Mustafi,3.0,Right Center Back,,,,,,,,,,,,"[50.1, 61.7]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1867.388
1e7f9717-0bbf-4c22-9400-7c2668e764f7,1557,1,00:31:08.828,31,8,70,1.354492,30,Pass,207,Valencia,7,From Goal Kick,207,Valencia,,,['1e8511a6-c6e3-4490-a6ee-eb92fd81651d'],"[50.1, 61.7]",3638.0,Shkodran Mustafi,3.0,Right Center Back,6595.0,Daniel Parejo Muñoz,23.043653,-1.3742518,1.0,Ground Pass,"[54.6, 39.1]",,,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1868.828
1e8511a6-c6e3-4490-a6ee-eb92fd81651d,1558,1,00:31:10.182,31,10,70,,42,Ball Receipt*,207,Valencia,7,From Goal Kick,207,Valencia,,,['1e7f9717-0bbf-4c22-9400-7c2668e764f7'],"[54.6, 39.1]",6595.0,Daniel Parejo Muñoz,13.0,Right Center Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1870.182
6527b57d-fbe0-462a-8159-3cf66df57aa1,1559,1,00:31:10.182,31,10,70,1.09907,43,Carry,207,Valencia,7,From Goal Kick,207,Valencia,,,"['1569dd52-7706-499e-a082-9ef336efc96d', '1e8511a6-c6e3-4490-a6ee-eb92fd81651d']","[54.6, 39.1]",6595.0,Daniel Parejo Muñoz,13.0,Right Center Midfield,,,,,,,,,,,,"[49.8, 41.2]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1870.182
