id,index,period,timestamp,minute,second,possession,duration,type_id,type_name,possession_team_id,possession_team_name,play_pattern_id,play_pattern_name,team_id,team_name,tactics_formation,tactics_lineup,related_events,off_camera,location,player_id,player_name,position_id,position_name,pass_recipient_id,pass_recipient_name,pass_length,pass_angle,pass_height_id,pass_height_name,pass_end_location,pass_type_id,pass_type_name,pass_body_part_id,pass_body_part_name,carry_end_location,pass_outcome_id,pass_outcome_name,ball_receipt_outcome_id,ball_receipt_outcome_name,interception_outcome_id,interception_outcome_name,under_pressure,counterpress,dribble_outcome_id,dribble_outcome_name,duel_type_id,duel_type_name,clearance_head,clearance_body_part_id,clearance_body_part_name,clearance_aerial_won,duel_outcome_id,duel_outcome_name,pass_aerial_won,pass_assisted_shot_id,pass_shot_assist,shot_statsbomb_xg,shot_end_location,shot_key_pass_id,shot_body_part_id,shot_body_part_name,shot_technique_id,shot_technique_name,shot_type_id,shot_type_name,shot_outcome_id,shot_outcome_name,shot_freeze_frame,goalkeeper_end_location,goalkeeper_type_id,goalkeeper_type_name,goalkeeper_position_id,goalkeeper_position_name,pass_cross,pass_switch,goalkeeper_outcome_id,goalkeeper_outcome_name,clearance_right_foot,out,shot_first_time,pass_inswinging,pass_technique_id,pass_technique_name,pass_straight,pass_goal_assist,goalkeeper_technique_id,goalkeeper_technique_name,foul_committed_offensive,foul_committed_type_id,foul_committed_type_name,foul_committed_advantage,foul_won_advantage,clearance_left_foot,foul_won_defensive,foul_committed_card_id,foul_committed_card_name,goalkeeper_body_part_id,goalkeeper_body_part_name,pass_deflected,block_deflection,pass_outswinging,clearance_other,injury_stoppage_in_chain,ball_recovery_recovery_failure,miscontrol_aerial_won,dribble_overrun,substitution_outcome_id,substitution_outcome_name,substitution_replacement_id,substitution_replacement_name,pass_cut_back,dribble_no_touch,shot_one_on_one,shot_aerial_won,timestamp_seconds
753c876c-e827-4d6d-8609-b2af5431e95f,1617,2,00:04:02.544,49,2,103,,42,Ball Receipt*,207,Valencia,7,From Goal Kick,207,Valencia,,,['6ec737a7-65e5-4af8-a1cd-da4f294b5da8'],,"[68.9, 60.3]",6402.0,Francisco Alcácer García,23.0,Center Forward,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,242.544
9cc91ce1-33bc-492d-b531-63b65ef15274,1618,2,00:04:02.544,49,2,103,1.43649,43,Carry,207,Valencia,7,From Goal Kick,207,Valencia,,,"['753c876c-e827-4d6d-8609-b2af5431e95f', 'd7bd3ac6-5606-4776-9a98-f447b9d52932']",,"[68.9, 60.3]",6402.0,Francisco Alcácer García,23.0,Center Forward,,,,,,,,,,,,"[75.3, 46.3]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,242.544
d7bd3ac6-5606-4776-9a98-f447b9d52932,1619,2,00:04:03.980,49,3,103,1.345749,30,Pass,207,Valencia,7,From Goal Kick,207,Valencia,,,"['21fe5fb5-c855-43e6-a0d4-53da761b7892', 'f8427236-1dce-4441-b59a-c9de01c92b33']",,"[75.3, 46.3]",6402.0,Francisco Alcácer García,23.0,Center Forward,10802.0,André Filipe Tavares Gomes,11.6297035,-1.1263771,1.0,Ground Pass,"[80.3, 35.8]",,,40.0,Right Foot,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,243.98
21fe5fb5-c855-43e6-a0d4-53da761b7892,1620,2,00:04:05.326,49,5,103,,42,Ball Receipt*,207,Valencia,7,From Goal Kick,207,Valencia,,,['d7bd3ac6-5606-4776-9a98-f447b9d52932'],,"[82.5, 33.3]",10802.0,André Filipe Tavares Gomes,15.0,Left Center Midfield,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,245.326
f8427236-1dce-4441-b59a-c9de01c92b33,1621,2,00:04:05.326,49,5,103,0.0,10,Interception,207,Valencia,7,From Goal Kick,209,Celta Vigo,,,['d7bd3ac6-5606-4776-9a98-f447b9d52932'],,"[39.8, 44.3]",6797.0,Daniel Wass,13.0,Right Center Midfield,,,,,,,,,,,,,,,,,16.0,Success In Play,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,245.326
0ef10cc9-34f4-4caa-8021-e36f012b252c,1622,2,00:04:06.488,49,6,104,0.0,2,Ball Recovery,209,Celta Vigo,1,Regular Play,209,Celta Vigo,,,,,"[26.7, 48.5]",6804.0,Sergi Gómez Solà,3.0,Right Center Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,246.488
c218479d-65f9-4e35-9333-920d3ec225c4,1623,2,00:04:06.488,49,6,104,1.011771,43,Carry,209,Celta Vigo,1,Regular Play,209,Celta Vigo,,,"['0ef10cc9-34f4-4caa-8021-e36f012b252c', '8ca61c76-4927-45f0-aee2-4cad1bf884d5']",,"[26.7, 48.5]",6804.0,Sergi Gómez Solà,3.0,Right Center Back,,,,,,,,,,,,"[26.7, 48.5]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,246.488
8ca61c76-4927-45f0-aee2-4cad1bf884d5,1624,2,00:04:07.500,49,7,104,0.85123,30,Pass,209,Celta Vigo,1,Regular Play,209,Celta Vigo,,,['c3b433d8-7af6-47a2-a879-fbee3cce2181'],,"[26.7, 48.5]",6804.0,Sergi Gómez Solà,3.0,Right Center Back,6805.0,Hugo Mallo Novegil,13.296617,1.94013,1.0,Ground Pass,"[21.9, 60.9]",,,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,247.5
c3b433d8-7af6-47a2-a879-fbee3cce2181,1625,2,00:04:08.351,49,8,104,,42,Ball Receipt*,209,Celta Vigo,1,Regular Play,209,Celta Vigo,,,['8ca61c76-4927-45f0-aee2-4cad1bf884d5'],,"[21.9, 60.9]",6805.0,Hugo Mallo Novegil,2.0,Right Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,248.351
0a410e7d-5818-4eb7-983a-199cc1930714,1626,2,00:04:08.351,49,8,104,0.039999,43,Carry,209,Celta Vigo,1,Regular Play,209,Celta Vigo,,,"['35e818e3-e8ca-4284-8b97-2de95386ca29', 'c3b433d8-7af6-47a2-a879-fbee3cce2181']",,"[21.9, 60.9]",6805.0,Hugo Mallo Novegil,2.0,Right Back,,,,,,,,,,,,"[21.9, 60.1]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,248.351
35e818e3-e8ca-4284-8b97-2de95386ca29,1627,2,00:04:08.391,49,8,104,1.882654,30,Pass,209,Celta Vigo,1,Regular Play,209,Celta Vigo,,,['728376ea-8bb0-406a-97f7-40930776eb19'],,"[21.9, 60.1]",6805.0,Hugo Mallo Novegil,2.0,Right Back,6884.0,Sergio Álvarez Conde,25.636303,-2.301002,1.0,Ground Pass,"[4.8, 41.0]",,,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,248.391
728376ea-8bb0-406a-97f7-40930776eb19,1628,2,00:04:10.274,49,10,104,,42,Ball Receipt*,209,Celta Vigo,1,Regular Play,209,Celta Vigo,,,['35e818e3-e8ca-4284-8b97-2de95386ca29'],,"[4.8, 41.0]",6884.0,Sergio Álvarez Conde,1.0,Goalkeeper,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,250.274
f7290162-91fc-48d5-ae21-8c218ac6e1f6,1629,2,00:04:10.274,49,10,104,0.079999,43,Carry,209,Celta Vigo,1,Regular Play,209,Celta Vigo,,,"['26f27839-c3e5-4207-82d7-e6120de9fd9c', '728376ea-8bb0-406a-97f7-40930776eb19']",,"[4.8, 41.0]",6884.0,Sergio Álvarez Conde,1.0,Goalkeeper,,,,,,,,,,,,"[4.8, 41.0]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,250.274
26f27839-c3e5-4207-82d7-e6120de9fd9c,1630,2,00:04:10.354,49,10,104,2.09534,30,Pass,209,Celta Vigo,1,Regular Play,209,Celta Vigo,,,['ea43db6c-eff7-4f23-8f2c-d7e3ca67829b'],,"[4.8, 41.0]",6884.0,Sergio Álvarez Conde,1.0,Goalkeeper,6801.0,Pedro Pablo Hernández,34.56371,-0.32083565,3.0,High Pass,"[37.6, 30.1]",,,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,250.35399999999998
ea43db6c-eff7-4f23-8f2c-d7e3ca67829b,1631,2,00:04:12.449,49,12,104,,42,Ball Receipt*,209,Celta Vigo,1,Regular Play,209,Celta Vigo,,,['26f27839-c3e5-4207-82d7-e6120de9fd9c'],,"[37.6, 30.1]",6801.0,Pedro Pablo Hernández,15.0,Left Center Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,252.449
61b2a695-6412-4e71-a18e-c93a47121295,1632,2,00:04:12.449,49,12,104,1.00006,43,Carry,209,Celta Vigo,1,Regular Play,209,Celta Vigo,,,"['2adcabef-8223-45f9-89bc-b711c0e99d4d', '78edb312-4fe3-494a-9814-69b631431364', 'ea43db6c-eff7-4f23-8f2c-d7e3ca67829b']",,"[37.6, 30.1]",6801.0,Pedro Pablo Hernández,15.0,Left Center Midfield,,,,,,,,,,,,"[33.1, 30.2]",,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,252.449
78edb312-4fe3-494a-9814-69b631431364,1633,2,00:04:12.509,49,12,104,0.809317,17,Pressure,209,Celta Vigo,1,Regular Play,207,Valencia,,,['61b2a695-6412-4e71-a18e-c93a47121295'],,"[87.6, 45.6]",6595.0,Daniel Parejo Muñoz,13.0,Right Center Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,252.50900000000001
e4faa794-47de-4a90-89a4-bc8c41ac7b58,1634,2,00:04:13.449,49,13,104,0.0,39,Dribbled Past,209,Celta Vigo,1,Regular Play,207,Valencia,,,"['2adcabef-8223-45f9-89bc-b711c0e99d4d', 'e9642179-8183-4974-b90a-4aebd9964d92']",,"[87.0, 49.9]",6595.0,Daniel Parejo Muñoz,13.0,Right Center Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,253.449
2adcabef-8223-45f9-89bc-b711c0e99d4d,1635,2,00:04:13.449,49,13,104,0.0,14,Dribble,209,Celta Vigo,1,Regular Play,209,Celta Vigo,,,['e4faa794-47de-4a90-89a4-bc8c41ac7b58'],,"[33.1, 30.2]",6801.0,Pedro Pablo Hernández,15.0,Left Center Midfield,,,,,,,,,,,,,,,,,,,True,,8.0,Complete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,253.449
e9642179-8183-4974-b90a-4aebd9964d92,1636,2,00:04:13.449,49,13,104,2.221789,43,Carry,209,Celta Vigo,1,Regular Play,209,Celta Vigo,,,"['0322d94c-8a3f-4401-ad9f-6f34b5f34cb3', '2adcabef-8223-45f9-89bc-b711c0e99d4d', '567110a4-0ade-416f-8f7b-d0318d45805e', 'e4faa794-47de-4a90-89a4-bc8c41ac7b58']",,"[33.1, 30.2]",6801.0,Pedro Pablo Hernández,15.0,Left Center Midfield,,,,,,,,,,,,"[32.9, 31.5]",,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,253.449
567110a4-0ade-416f-8f7b-d0318d45805e,1637,2,00:04:14.330,49,14,104,1.2317,17,Pressure,209,Celta Vigo,1,Regular Play,207,Valencia,,,['e9642179-8183-4974-b90a-4aebd9964d92'],,"[83.9, 49.9]",6595.0,Daniel Parejo Muñoz,13.0,Right Center Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,254.33
0322d94c-8a3f-4401-ad9f-6f34b5f34cb3,1638,2,00:04:15.671,49,15,104,0.460014,30,Pass,209,Celta Vigo,1,Regular Play,209,Celta Vigo,,,['2d6f6871-a16a-496f-9bb5-be2738a3b71e'],,"[32.9, 31.5]",6801.0,Pedro Pablo Hernández,15.0,Left Center Midfield,19668.0,Augusto Matías Fernández,6.3780875,2.2896264,1.0,Ground Pass,"[28.7, 36.3]",,,38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,255.671
2d6f6871-a16a-496f-9bb5-be2738a3b71e,1639,2,00:04:16.131,49,16,104,,42,Ball Receipt*,209,Celta Vigo,1,Regular Play,209,Celta Vigo,,,['0322d94c-8a3f-4401-ad9f-6f34b5f34cb3'],,"[28.7, 36.3]",19668.0,Augusto Matías Fernández,10.0,Center Defensive Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,256.131
6ac3a61a-a4fe-469a-8970-8f814931d77c,1640,2,00:04:16.131,49,16,104,1.617084,43,Carry,209,Celta Vigo,1,Regular Play,209,Celta Vigo,,,"['2d6f6871-a16a-496f-9bb5-be2738a3b71e', '727ff130-6728-4e43-bc88-f7571e92d5f5']",,"[28.7, 36.3]",19668.0,Augusto Matías Fernández,10.0,Center Defensive Midfield,,,,,,,,,,,,"[27.8, 37.3]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,256.131
727ff130-6728-4e43-bc88-f7571e92d5f5,1641,2,00:04:17.748,49,17,104,1.090019,30,Pass,209,Celta Vigo,1,Regular Play,209,Celta Vigo,,,['6066ac57-8b5e-4a4f-87ab-69eb2dcb149a'],,"[27.8, 37.3]",19668.0,Augusto Matías Fernández,10.0,Center Defensive Midfield,6804.0,Sergi Gómez Solà,20.736923,1.3223089,1.0,Ground Pass,"[32.9, 57.4]",,,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,257.748
6066ac57-8b5e-4a4f-87ab-69eb2dcb149a,1642,2,00:04:18.838,49,18,104,,42,Ball Receipt*,209,Celta Vigo,1,Regular Play,209,Celta Vigo,,,['727ff130-6728-4e43-bc88-f7571e92d5f5'],,"[32.9, 57.4]",6804.0,Sergi Gómez Solà,3.0,Right Center Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,258.838
0d1dbdf2-69d3-4fe1-a3ec-242838102ce9,1643,2,00:04:18.838,49,18,104,5.696797,43,Carry,209,Celta Vigo,1,Regular Play,209,Celta Vigo,,,"['6066ac57-8b5e-4a4f-87ab-69eb2dcb149a', '8dd87f59-a64e-4cb0-947f-aa533824cc0c', 'ff93d02d-1475-4bba-8826-0254b0590b3d']",,"[32.9, 57.4]",6804.0,Sergi Gómez Solà,3.0,Right Center Back,,,,,,,,,,,,"[60.6, 31.8]",,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,258.838
ff93d02d-1475-4bba-8826-0254b0590b3d,1644,2,00:04:23.953,49,23,104,0.422601,17,Pressure,209,Celta Vigo,1,Regular Play,207,Valencia,,,['0d1dbdf2-69d3-4fe1-a3ec-242838102ce9'],,"[57.2, 42.4]",3638.0,Shkodran Mustafi,3.0,Right Center Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,263.953
fabd9f1a-8df4-4702-b977-bb2573815633,1645,2,00:04:24.535,49,24,104,0.0,22,Foul Committed,209,Celta Vigo,1,Regular Play,207,Valencia,,,['8dd87f59-a64e-4cb0-947f-aa533824cc0c'],,"[59.5, 48.3]",3638.0,Shkodran Mustafi,3.0,Right Center Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.0,Yellow Card,,,,,,,,,,,,,,,,,,,264.535
8dd87f59-a64e-4cb0-947f-aa533824cc0c,1646,2,00:04:24.535,49,24,104,0.0,21,Foul Won,209,Celta Vigo,1,Regular Play,209,Celta Vigo,,,['fabd9f1a-8df4-4702-b977-bb2573815633'],,"[60.6, 31.8]",6801.0,Pedro Pablo Hernández,15.0,Left Center Midfield,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,264.535
50925073-ff6a-4f57-ad76-f7d273d08b0c,1647,2,00:04:57.817,49,57,105,1.13349,30,Pass,209,Celta Vigo,3,From Free Kick,209,Celta Vigo,,,['86f090c2-89d0-4058-8d22-fc8734f4de41'],,"[61.7, 32.0]",6804.0,Sergi Gómez Solà,3.0,Right Center Back,6890.0,Andreu Fontàs Prat,16.904734,-1.3258177,1.0,Ground Pass,"[65.8, 15.6]",62.0,Free Kick,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,297.817
86f090c2-89d0-4058-8d22-fc8734f4de41,1648,2,00:04:58.951,49,58,105,,42,Ball Receipt*,209,Celta Vigo,3,From Free Kick,209,Celta Vigo,,,['50925073-ff6a-4f57-ad76-f7d273d08b0c'],,"[65.8, 15.6]",6890.0,Andreu Fontàs Prat,5.0,Left Center Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,298.951
e6e7d1e7-d4e1-4d84-9ebb-c985d8a7ec96,1649,2,00:04:58.951,49,58,105,5.338905,43,Carry,209,Celta Vigo,3,From Free Kick,209,Celta Vigo,,,"['86f090c2-89d0-4058-8d22-fc8734f4de41', 'cb4f8435-e9c8-4dd8-9733-c0eb0852f530']",,"[65.8, 15.6]",6890.0,Andreu Fontàs Prat,5.0,Left Center Back,,,,,,,,,,,,"[99.5, 23.4]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,298.951
cb4f8435-e9c8-4dd8-9733-c0eb0852f530,1650,2,00:05:04.290,50,4,105,1.737243,30,Pass,209,Celta Vigo,3,From Free Kick,209,Celta Vigo,,,"['e39140c6-3c82-4977-9823-9cf951a4a8f2', 'e682a954-8e02-45de-b3fd-86dbe315ffc5']",,"[99.5, 23.4]",6890.0,Andreu Fontàs Prat,5.0,Left Center Back,7105.0,Fabián Ariel Orellana Valenzuela,14.552663,1.384182,1.0,Ground Pass,"[102.2, 37.7]",,,38.0,Left Foot,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,304.29
5b92a462-325b-4cc2-b4dc-a27535c4c42b,1651,2,00:05:05.795,50,5,105,0.146856,17,Pressure,209,Celta Vigo,3,From Free Kick,209,Celta Vigo,,,,,"[99.9, 40.2]",7105.0,Fabián Ariel Orellana Valenzuela,17.0,Right Wing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,305.795
e39140c6-3c82-4977-9823-9cf951a4a8f2,1652,2,00:05:06.027,50,6,105,,42,Ball Receipt*,209,Celta Vigo,3,From Free Kick,209,Celta Vigo,,,['cb4f8435-e9c8-4dd8-9733-c0eb0852f530'],,"[101.7, 40.9]",7105.0,Fabián Ariel Orellana Valenzuela,17.0,Right Wing,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,306.027
e682a954-8e02-45de-b3fd-86dbe315ffc5,1653,2,00:05:06.027,50,6,105,0.0,10,Interception,209,Celta Vigo,3,From Free Kick,207,Valencia,,,['cb4f8435-e9c8-4dd8-9733-c0eb0852f530'],,"[17.9, 42.4]",6596.0,José Luis Gayà Peña,6.0,Left Back,,,,,,,,,,,,,,,,,14.0,Lost Out,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,306.027
a8a80460-38f8-47b5-843c-030715360097,1654,2,00:05:12.392,50,12,106,0.510861,30,Pass,209,Celta Vigo,4,From Throw In,209,Celta Vigo,,,['6d27496a-aef5-468a-b833-c56eaef9227d'],True,"[94.7, 0.1]",6802.0,Jonathan Castro Otto,6.0,Left Back,,,16.260382,2.5842972,2.0,Low Pass,"[80.9, 8.7]",67.0,Throw-in,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,312.392
6d27496a-aef5-468a-b833-c56eaef9227d,1655,2,00:05:12.903,50,12,106,0.0,10,Interception,209,Celta Vigo,4,From Throw In,207,Valencia,,,['a8a80460-38f8-47b5-843c-030715360097'],True,"[39.2, 71.4]",6402.0,Francisco Alcácer García,23.0,Center Forward,,,,,,,,,,,,,,,,,14.0,Lost Out,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,312.903
7c56dbdd-1451-41be-bdf6-4b1e37c44b84,1656,2,00:05:23.454,50,23,107,0.98405,30,Pass,209,Celta Vigo,4,From Throw In,209,Celta Vigo,,,['120d4d46-b6e5-4b83-b870-3e4dcde027eb'],,"[70.3, 0.1]",6802.0,Jonathan Castro Otto,6.0,Left Back,7105.0,Fabián Ariel Orellana Valenzuela,25.17876,1.1142534,2.0,Low Pass,"[81.4, 22.7]",67.0,Throw-in,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,323.454
3202c865-27f0-45b9-bacb-d8f2d562d1fd,1657,2,00:05:24.233,50,24,107,0.544825,17,Pressure,209,Celta Vigo,4,From Throw In,207,Valencia,,,"['120d4d46-b6e5-4b83-b870-3e4dcde027eb', '705ce6eb-3952-4bb1-a33a-46a65b975ef2', 'fd85d5ec-edf6-4682-b1d8-a4e517985a23']",,"[36.8, 53.8]",6751.0,Javier Fuego Martínez,10.0,Center Defensive Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,324.233
120d4d46-b6e5-4b83-b870-3e4dcde027eb,1658,2,00:05:24.438,50,24,107,,42,Ball Receipt*,209,Celta Vigo,4,From Throw In,209,Celta Vigo,,,"['3202c865-27f0-45b9-bacb-d8f2d562d1fd', '7c56dbdd-1451-41be-bdf6-4b1e37c44b84']",,"[81.4, 22.7]",7105.0,Fabián Ariel Orellana Valenzuela,17.0,Right Wing,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,324.438
705ce6eb-3952-4bb1-a33a-46a65b975ef2,1659,2,00:05:24.438,50,24,107,0.2,43,Carry,209,Celta Vigo,4,From Throw In,209,Celta Vigo,,,"['120d4d46-b6e5-4b83-b870-3e4dcde027eb', '3202c865-27f0-45b9-bacb-d8f2d562d1fd', 'fd85d5ec-edf6-4682-b1d8-a4e517985a23']",,"[81.4, 22.7]",7105.0,Fabián Ariel Orellana Valenzuela,17.0,Right Wing,,,,,,,,,,,,"[81.9, 20.9]",,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,324.438
fd85d5ec-edf6-4682-b1d8-a4e517985a23,1660,2,00:05:24.638,50,24,107,1.293238,30,Pass,209,Celta Vigo,4,From Throw In,209,Celta Vigo,,,"['3202c865-27f0-45b9-bacb-d8f2d562d1fd', '6d346df3-30ca-4391-a937-cdfe1a77a4fc', 'f35f971c-30a0-44f9-8045-75a3aeeb216e']",,"[81.9, 20.9]",7105.0,Fabián Ariel Orellana Valenzuela,17.0,Right Wing,6724.0,Manuel Agudo Durán,5.0159745,0.07982998,2.0,Low Pass,"[86.9, 21.3]",,,40.0,Right Foot,,9.0,Incomplete,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,324.638
6d346df3-30ca-4391-a937-cdfe1a77a4fc,1661,2,00:05:25.931,50,25,107,,42,Ball Receipt*,209,Celta Vigo,4,From Throw In,209,Celta Vigo,,,['fd85d5ec-edf6-4682-b1d8-a4e517985a23'],,"[90.1, 23.1]",6724.0,Manuel Agudo Durán,21.0,Left Wing,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,325.931
