id,index,period,timestamp,minute,second,possession,duration,type_id,type_name,possession_team_id,possession_team_name,play_pattern_id,play_pattern_name,team_id,team_name,tactics_formation,tactics_lineup,related_events,off_camera,location,player_id,player_name,position_id,position_name,pass_recipient_id,pass_recipient_name,pass_length,pass_angle,pass_height_id,pass_height_name,pass_end_location,pass_body_part_id,pass_body_part_name,pass_type_id,pass_type_name,under_pressure,carry_end_location,pass_outcome_id,pass_outcome_name,foul_won_defensive,pass_switch,goalkeeper_type_id,goalkeeper_type_name,goalkeeper_outcome_id,goalkeeper_outcome_name,clearance_body_part_id,clearance_body_part_name,clearance_right_foot,ball_recovery_recovery_failure,shot_statsbomb_xg,shot_end_location,shot_body_part_id,shot_body_part_name,shot_type_id,shot_type_name,shot_outcome_id,shot_outcome_name,shot_first_time,shot_technique_id,shot_technique_name,shot_freeze_frame,goalkeeper_end_location,goalkeeper_position_id,goalkeeper_position_name,counterpress,dribble_outcome_id,dribble_outcome_name,duel_type_id,duel_type_name,duel_outcome_id,duel_outcome_name,pass_cross,pass_technique_id,pass_technique_name,pass_through_ball,ball_receipt_outcome_id,ball_receipt_outcome_name,interception_outcome_id,interception_outcome_name,clearance_head,clearance_aerial_won,pass_outswinging,block_deflection,clearance_left_foot,out,pass_cut_back,pass_assisted_shot_id,pass_shot_assist,shot_key_pass_id,foul_committed_type_id,foul_committed_type_name,goalkeeper_technique_id,goalkeeper_technique_name,goalkeeper_body_part_id,goalkeeper_body_part_name,shot_one_on_one,pass_deflected,miscontrol_aerial_won,pass_aerial_won,foul_committed_card_id,foul_committed_card_name,foul_committed_offensive,shot_follows_dribble,dribble_overrun,pass_no_touch,foul_committed_advantage,foul_won_advantage,shot_aerial_won,substitution_outcome_id,substitution_outcome_name,substitution_replacement_id,substitution_replacement_name,pass_goal_assist,timestamp_seconds,time_since_last_event,distance_to_goal,event_type_Ball Receipt*,event_type_Ball Recovery,event_type_Block,event_type_Carry,event_type_Clearance,event_type_Dispossessed,event_type_Dribble,event_type_Dribbled Past,event_type_Duel,event_type_Foul Committed,event_type_Foul Won,event_type_Goal Keeper,event_type_Half End,event_type_Half Start,event_type_Interception,event_type_Miscontrol,event_type_Own Goal Against,event_type_Own Goal For,event_type_Pass,event_type_Pressure,event_type_Shot,event_type_Starting XI,event_type_Substitution,event_type_Tactical Shift,pitch_control_score
dc757efc-c099-486c-8a72-799d88f68fc7,1598,1,00:41:38.662,41,38,83,0.0,22,Foul Committed,217,Barcelona,1,Regular Play,221,Levante UD,,,"['3581aa17-34bf-4270-a079-b1088349e3aa', '96821ba4-e9cd-4244-ac73-a090a1c9847e']",,"[22.0, 54.1]",27122.0,Simão Mate,10.0,Center Defensive Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2498.662,0.9379999999996471,0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.13045711210576239
96821ba4-e9cd-4244-ac73-a090a1c9847e,1599,1,00:41:38.662,41,38,83,0.0,21,Foul Won,217,Barcelona,1,Regular Play,217,Barcelona,,,['dc757efc-c099-486c-8a72-799d88f68fc7'],,"[98.1, 26.0]",4320.0,Neymar da Silva Santos Junior,21.0,Left Wing,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2498.662,0.0,0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,0.10949077465848378
28dc2617-891a-4196-b831-51917a324205,1600,1,00:42:45.422,42,45,84,1.181234,16,Shot,217,Barcelona,3,From Free Kick,217,Barcelona,,,['d4159a09-0b02-4e8d-b3db-aedf145942ec'],,"[96.2, 22.5]",4320.0,Neymar da Silva Santos Junior,21.0,Left Wing,,,,,,,,,,,,,,,,,,,,,,,,,,0.018776614,"[120.0, 38.3, 4.6]",40.0,Right Foot,62.0,Free Kick,98.0,Off T,,93.0,Normal,"[{'location': [105.6, 27.0], 'player': {'id': 27122, 'name': 'Simão Mate'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': False}, {'location': [105.0, 28.6], 'player': {'id': 25134, 'name': 'Deyverson Brum Silva Acosta'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': False}, {'location': [105.7, 28.5], 'player': {'id': 5678, 'name': 'Jefferson Andrés Lerma Solís'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}, {'location': [105.3, 35.0], 'player': {'id': 6647, 'name': 'Zouhair Feddal'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [119.7, 40.6], 'player': {'id': 23843, 'name': 'Diego Mariño Villar'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [102.8, 35.2], 'player': {'id': 7141, 'name': 'Giuseppe Rossi'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': False}, {'location': [105.7, 27.8], 'player': {'id': 6668, 'name': 'José Luis Morales Nogales'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': False}, {'location': [106.3, 37.8], 'player': {'id': 26012, 'name': 'David Navarro Pedrós'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [106.8, 40.1], 'player': {'id': 24149, 'name': 'José Antonio García Rabasco'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': False}, {'location': [106.2, 46.0], 'player': {'id': 8801, 'name': 'Iván López Mendoza'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [107.3, 43.1], 'player': {'id': 6784, 'name': 'Antonio García Aranda'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [92.5, 23.8], 'player': {'id': 5503, 'name': 'Lionel Andrés Messi Cuccittini'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': True}, {'location': [105.9, 29.2], 'player': {'id': 5213, 'name': 'Gerard Piqué Bernabéu'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': True}, {'location': [106.0, 29.7], 'player': {'id': 6379, 'name': 'Sergi Roberto Carnicer'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': True}, {'location': [96.0, 39.9], 'player': {'id': 5216, 'name': 'Andrés Iniesta Luján'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': True}, {'location': [107.0, 44.9], 'player': {'id': 5246, 'name': 'Luis Alberto Suárez Díaz'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [106.2, 46.9], 'player': {'id': 5470, 'name': 'Ivan Rakitić'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': True}]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2565.422,66.76000000000022,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,0.575544818764061
d4159a09-0b02-4e8d-b3db-aedf145942ec,1601,1,00:42:46.603,42,46,84,0.0,23,Goal Keeper,217,Barcelona,3,From Free Kick,221,Levante UD,,,['28dc2617-891a-4196-b831-51917a324205'],,"[0.4, 39.5]",23843.0,Diego Mariño Villar,1.0,Goalkeeper,,,,,,,,,,,,,,,,,,32.0,Shot Faced,,,,,,,,,,,,,,,,,,,"[0.4, 39.5]",44.0,Set,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2566.603,1.18100000000004,0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,0.05306481103691418
b224a122-764c-4e7e-8650-831fbd1b5bdd,1602,1,00:43:05.514,43,5,85,2.934021,30,Pass,221,Levante UD,7,From Goal Kick,221,Levante UD,,,['dd6de2a1-61b4-4cad-9e6d-d10e043eae82'],True,"[6.0, 44.0]",23843.0,Diego Mariño Villar,1.0,Goalkeeper,6647.0,Zouhair Feddal,34.832314,-1.6138731,1.0,Ground Pass,"[4.5, 9.2]",40.0,Right Foot,63.0,Goal Kick,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2585.514,18.911000000000058,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0.2174510170537418
1d7a777f-1999-43dd-81c8-f22e7fcc1304,1603,1,00:43:08.390,43,8,85,1.912967,17,Pressure,221,Levante UD,7,From Goal Kick,217,Barcelona,,,"['cbb41994-6a6e-494c-9461-7b725e2e99d6', 'dd6de2a1-61b4-4cad-9e6d-d10e043eae82']",,"[115.3, 61.0]",5246.0,Luis Alberto Suárez Díaz,23.0,Center Forward,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2588.39,2.875999999999749,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,0.6631163359958698
dd6de2a1-61b4-4cad-9e6d-d10e043eae82,1604,1,00:43:08.448,43,8,85,,42,Ball Receipt*,221,Levante UD,7,From Goal Kick,221,Levante UD,,,"['1d7a777f-1999-43dd-81c8-f22e7fcc1304', 'b224a122-764c-4e7e-8650-831fbd1b5bdd']",,"[4.5, 9.2]",6647.0,Zouhair Feddal,5.0,Left Center Back,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2588.448,0.057999999999992724,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.973390128577844
cbb41994-6a6e-494c-9461-7b725e2e99d6,1605,1,00:43:08.448,43,8,85,1.984379,43,Carry,221,Levante UD,7,From Goal Kick,221,Levante UD,,,"['1d7a777f-1999-43dd-81c8-f22e7fcc1304', '8423f58f-99f6-4096-b1b9-4a6d9c3af89e', 'dd6de2a1-61b4-4cad-9e6d-d10e043eae82']",,"[4.5, 9.2]",6647.0,Zouhair Feddal,5.0,Left Center Back,,,,,,,,,,,,True,"[14.9, 4.6]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2588.448,0.0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.8857920095723626
8423f58f-99f6-4096-b1b9-4a6d9c3af89e,1606,1,00:43:10.433,43,10,85,2.609257,30,Pass,221,Levante UD,7,From Goal Kick,221,Levante UD,,,['e758f22d-ad8a-4a7c-869d-bca8aa29532b'],,"[14.9, 4.6]",6647.0,Zouhair Feddal,5.0,Left Center Back,,,39.044846,0.47624716,3.0,High Pass,"[49.6, 22.5]",38.0,Left Foot,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2590.433,1.9850000000001273,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0.5245754875625376
e758f22d-ad8a-4a7c-869d-bca8aa29532b,1607,1,00:43:13.042,43,13,86,0.0,2,Ball Recovery,217,Barcelona,1,Regular Play,217,Barcelona,,,['8423f58f-99f6-4096-b1b9-4a6d9c3af89e'],,"[70.5, 57.6]",4324.0,Daniel Alves da Silva,2.0,Right Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2593.042,2.6089999999999236,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.14135826319374334
cfb2ee6e-f2c6-4166-84dd-90369a4eabc7,1608,1,00:43:13.042,43,13,86,1.571043,43,Carry,217,Barcelona,1,Regular Play,217,Barcelona,,,"['6ffe6d77-b46b-418d-ba53-cd59530ccdc4', 'e758f22d-ad8a-4a7c-869d-bca8aa29532b']",,"[70.5, 57.6]",4324.0,Daniel Alves da Silva,2.0,Right Back,,,,,,,,,,,,,"[77.4, 59.9]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2593.042,0.0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.8626397934409225
6ffe6d77-b46b-418d-ba53-cd59530ccdc4,1609,1,00:43:14.613,43,14,86,0.8546,30,Pass,217,Barcelona,1,Regular Play,217,Barcelona,,,['35761944-20e5-4893-ab49-6387a3266fbd'],,"[77.4, 59.9]",4324.0,Daniel Alves da Silva,2.0,Right Back,6379.0,Sergi Roberto Carnicer,6.1,2.9602728,1.0,Ground Pass,"[71.4, 61.0]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2594.613,1.5709999999999127,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0.8389174784786632
35761944-20e5-4893-ab49-6387a3266fbd,1610,1,00:43:15.468,43,15,86,,42,Ball Receipt*,217,Barcelona,1,Regular Play,217,Barcelona,,,['6ffe6d77-b46b-418d-ba53-cd59530ccdc4'],,"[71.4, 61.0]",6379.0,Sergi Roberto Carnicer,10.0,Center Defensive Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2595.468,0.8550000000000182,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.7130454848124912
f7aecdcb-7831-4419-a51e-e4883a1dc179,1611,1,00:43:15.468,43,15,86,0.08,43,Carry,217,Barcelona,1,Regular Play,217,Barcelona,,,"['35761944-20e5-4893-ab49-6387a3266fbd', '9f5f1f3a-df7e-4054-ab33-3e2b8b9cd239']",,"[71.4, 61.0]",6379.0,Sergi Roberto Carnicer,10.0,Center Defensive Midfield,,,,,,,,,,,,,"[72.1, 61.0]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2595.468,0.0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.4299998155528245
9f5f1f3a-df7e-4054-ab33-3e2b8b9cd239,1612,1,00:43:15.548,43,15,86,0.7077,30,Pass,217,Barcelona,1,Regular Play,217,Barcelona,,,['b760771e-5cc4-449c-bc83-6a20772c8068'],,"[72.1, 61.0]",6379.0,Sergi Roberto Carnicer,10.0,Center Defensive Midfield,5216.0,Andrés Iniesta Luján,11.30177,-2.1096983,1.0,Ground Pass,"[66.3, 51.3]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2595.548,0.07999999999992724,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0.07907187978507413
b760771e-5cc4-449c-bc83-6a20772c8068,1613,1,00:43:16.255,43,16,86,,42,Ball Receipt*,217,Barcelona,1,Regular Play,217,Barcelona,,,['9f5f1f3a-df7e-4054-ab33-3e2b8b9cd239'],,"[66.3, 51.3]",5216.0,Andrés Iniesta Luján,15.0,Left Center Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2596.255,0.7070000000003347,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.22771885876538367
b667ca25-08d9-4bfa-9216-8f975ee7d69e,1614,1,00:43:16.255,43,16,86,1.0933,43,Carry,217,Barcelona,1,Regular Play,217,Barcelona,,,"['b760771e-5cc4-449c-bc83-6a20772c8068', 'd6e0e0af-0154-4ac3-9f71-a2c42e8b6900', 'ef9137bb-8fcf-4d14-bb29-b975e1b816b1']",,"[66.3, 51.3]",5216.0,Andrés Iniesta Luján,15.0,Left Center Midfield,,,,,,,,,,,,True,"[67.5, 53.2]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2596.255,0.0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.7742823146472808
d6e0e0af-0154-4ac3-9f71-a2c42e8b6900,1615,1,00:43:16.761,43,16,86,0.654796,17,Pressure,217,Barcelona,1,Regular Play,221,Levante UD,,,"['b667ca25-08d9-4bfa-9216-8f975ee7d69e', 'ef9137bb-8fcf-4d14-bb29-b975e1b816b1']",,"[56.8, 31.5]",25134.0,Deyverson Brum Silva Acosta,17.0,Right Wing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2596.761,0.5059999999998581,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,0.7932955250588343
ef9137bb-8fcf-4d14-bb29-b975e1b816b1,1616,1,00:43:17.349,43,17,86,1.36,30,Pass,217,Barcelona,1,Regular Play,217,Barcelona,,,"['58c1c60f-704a-44fc-beb3-5adef554c7f5', 'd6e0e0af-0154-4ac3-9f71-a2c42e8b6900']",,"[67.5, 53.2]",5216.0,Andrés Iniesta Luján,15.0,Left Center Midfield,5506.0,Javier Alejandro Mascherano,14.6102705,-2.4337087,1.0,Ground Pass,"[56.4, 43.7]",40.0,Right Foot,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2597.349,0.5880000000001928,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0.8899501796161683
58c1c60f-704a-44fc-beb3-5adef554c7f5,1617,1,00:43:18.709,43,18,86,,42,Ball Receipt*,217,Barcelona,1,Regular Play,217,Barcelona,,,['ef9137bb-8fcf-4d14-bb29-b975e1b816b1'],,"[56.4, 43.7]",5506.0,Javier Alejandro Mascherano,5.0,Left Center Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2598.709,1.3599999999996726,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.36315324608776733
32c8f053-2e16-4d7c-8e87-c636d019209e,1618,1,00:43:18.709,43,18,86,0.040000003,43,Carry,217,Barcelona,1,Regular Play,217,Barcelona,,,"['58c1c60f-704a-44fc-beb3-5adef554c7f5', 'ff26590c-998a-41c2-ad91-9a35f0d9981e']",,"[56.4, 43.7]",5506.0,Javier Alejandro Mascherano,5.0,Left Center Back,,,,,,,,,,,,,"[57.3, 43.3]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2598.709,0.0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.8733813255743027
ff26590c-998a-41c2-ad91-9a35f0d9981e,1619,1,00:43:18.749,43,18,86,1.7351,30,Pass,217,Barcelona,1,Regular Play,217,Barcelona,,,['b882ffa6-81e0-4e94-9dce-2207586a83d7'],,"[57.3, 43.3]",5506.0,Javier Alejandro Mascherano,5.0,Left Center Back,5211.0,Jordi Alba Ramos,26.722649,-1.1993238,1.0,Ground Pass,"[67.0, 18.4]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2598.749,0.03999999999996362,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0.7626849877242449
b882ffa6-81e0-4e94-9dce-2207586a83d7,1620,1,00:43:20.484,43,20,86,,42,Ball Receipt*,217,Barcelona,1,Regular Play,217,Barcelona,,,['ff26590c-998a-41c2-ad91-9a35f0d9981e'],,"[67.0, 18.4]",5211.0,Jordi Alba Ramos,6.0,Left Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2600.484,1.7350000000001273,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.5976201121274421
5698c429-3779-43ab-b380-7e681ca06b0f,1621,1,00:43:20.484,43,20,86,1.2899,43,Carry,217,Barcelona,1,Regular Play,217,Barcelona,,,"['13044087-0f4e-423c-93e4-3aa190deafdc', 'b882ffa6-81e0-4e94-9dce-2207586a83d7']",,"[67.0, 18.4]",5211.0,Jordi Alba Ramos,6.0,Left Back,,,,,,,,,,,,,"[71.2, 18.2]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2600.484,0.0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.19809100334421148
13044087-0f4e-423c-93e4-3aa190deafdc,1622,1,00:43:21.774,43,21,86,1.4002,30,Pass,217,Barcelona,1,Regular Play,217,Barcelona,,,['5bc3ca0e-4a35-4dc8-81c9-d961b2348287'],,"[71.2, 18.2]",5211.0,Jordi Alba Ramos,6.0,Left Back,5216.0,Andrés Iniesta Luján,15.961516,0.9410788,1.0,Ground Pass,"[80.6, 31.1]",38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2601.774,1.2899999999999636,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0.490107799214058
5bc3ca0e-4a35-4dc8-81c9-d961b2348287,1623,1,00:43:23.174,43,23,86,,42,Ball Receipt*,217,Barcelona,1,Regular Play,217,Barcelona,,,['13044087-0f4e-423c-93e4-3aa190deafdc'],,"[80.6, 31.1]",5216.0,Andrés Iniesta Luján,15.0,Left Center Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2603.174,1.400000000000091,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.028473409723210996
f6096e65-1ed8-4091-bc6e-1323e949c5f0,1624,1,00:43:23.174,43,23,86,1.175,43,Carry,217,Barcelona,1,Regular Play,217,Barcelona,,,"['5bc3ca0e-4a35-4dc8-81c9-d961b2348287', 'd62c67eb-e0cd-48f1-9b44-c534280e8a2b', 'f9e186df-0fbe-461e-bdaf-295e63b6b94a']",,"[80.6, 31.1]",5216.0,Andrés Iniesta Luján,15.0,Left Center Midfield,,,,,,,,,,,,True,"[78.5, 31.1]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2603.174,0.0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.32946533763449715
d62c67eb-e0cd-48f1-9b44-c534280e8a2b,1625,1,00:43:24.019,43,24,86,2.748892,17,Pressure,217,Barcelona,1,Regular Play,221,Levante UD,,,"['00bb62c0-6f7c-486b-9a7a-2113f6af5826', '968b3cdd-cf82-4c0e-a6ff-12b90378d2d7', 'a5e87753-58a1-402a-a1c8-28e0755f72c0', 'f6096e65-1ed8-4091-bc6e-1323e949c5f0', 'f9e186df-0fbe-461e-bdaf-295e63b6b94a']",,"[43.2, 43.7]",25134.0,Deyverson Brum Silva Acosta,17.0,Right Wing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2604.019,0.8449999999997999,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,0.5716980553793228
f9e186df-0fbe-461e-bdaf-295e63b6b94a,1626,1,00:43:24.349,43,24,86,1.6113,30,Pass,217,Barcelona,1,Regular Play,217,Barcelona,,,"['a5e87753-58a1-402a-a1c8-28e0755f72c0', 'd62c67eb-e0cd-48f1-9b44-c534280e8a2b']",,"[78.5, 31.1]",5216.0,Andrés Iniesta Luján,15.0,Left Center Midfield,4320.0,Neymar da Silva Santos Junior,24.92629,-0.9048271,1.0,Ground Pass,"[93.9, 11.5]",40.0,Right Foot,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2604.349,0.330000000000382,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0.760776312533901
a5e87753-58a1-402a-a1c8-28e0755f72c0,1627,1,00:43:25.960,43,25,86,,42,Ball Receipt*,217,Barcelona,1,Regular Play,217,Barcelona,,,"['d62c67eb-e0cd-48f1-9b44-c534280e8a2b', 'f9e186df-0fbe-461e-bdaf-295e63b6b94a']",,"[93.9, 11.5]",4320.0,Neymar da Silva Santos Junior,21.0,Left Wing,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2605.96,1.6109999999998763,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.6549349297218973
00bb62c0-6f7c-486b-9a7a-2113f6af5826,1628,1,00:43:25.960,43,25,86,0.6318,43,Carry,217,Barcelona,1,Regular Play,217,Barcelona,,,"['968b3cdd-cf82-4c0e-a6ff-12b90378d2d7', 'a5e87753-58a1-402a-a1c8-28e0755f72c0', 'd62c67eb-e0cd-48f1-9b44-c534280e8a2b']",,"[93.9, 11.5]",4320.0,Neymar da Silva Santos Junior,21.0,Left Wing,,,,,,,,,,,,True,"[93.7, 12.2]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2605.96,0.0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.7502188781991016
