id,index,period,timestamp,minute,second,possession,duration,type_id,type_name,possession_team_id,possession_team_name,play_pattern_id,play_pattern_name,team_id,team_name,tactics_formation,tactics_lineup,related_events,off_camera,location,player_id,player_name,position_id,position_name,pass_recipient_id,pass_recipient_name,pass_length,pass_angle,pass_height_id,pass_height_name,pass_end_location,pass_type_id,pass_type_name,pass_body_part_id,pass_body_part_name,carry_end_location,pass_outcome_id,pass_outcome_name,ball_receipt_outcome_id,ball_receipt_outcome_name,under_pressure,duel_type_id,duel_type_name,pass_aerial_won,counterpress,pass_no_touch,pass_switch,interception_outcome_id,interception_outcome_name,pass_cross,pass_assisted_shot_id,pass_shot_assist,shot_statsbomb_xg,shot_end_location,shot_key_pass_id,shot_first_time,shot_technique_id,shot_technique_name,shot_body_part_id,shot_body_part_name,shot_type_id,shot_type_name,shot_outcome_id,shot_outcome_name,shot_freeze_frame,out,goalkeeper_end_location,goalkeeper_position_id,goalkeeper_position_name,goalkeeper_type_id,goalkeeper_type_name,pass_inswinging,pass_technique_id,pass_technique_name,clearance_other,clearance_body_part_id,clearance_body_part_name,goalkeeper_outcome_id,goalkeeper_outcome_name,shot_aerial_won,goalkeeper_body_part_id,goalkeeper_body_part_name,goalkeeper_technique_id,goalkeeper_technique_name,clearance_head,dribble_outcome_id,dribble_outcome_name,duel_outcome_id,duel_outcome_name,dribble_overrun,ball_recovery_offensive,foul_committed_advantage,foul_won_advantage,pass_cut_back,clearance_right_foot,foul_won_defensive,ball_recovery_recovery_failure,pass_through_ball,foul_committed_type_id,foul_committed_type_name,clearance_aerial_won,pass_miscommunication,pass_goal_assist,shot_deflected,block_deflection,substitution_outcome_id,substitution_outcome_name,substitution_replacement_id,substitution_replacement_name,shot_one_on_one,pass_outswinging,bad_behaviour_card_id,bad_behaviour_card_name,foul_committed_card_id,foul_committed_card_name,foul_committed_penalty,foul_won_penalty,clearance_left_foot,timestamp_seconds,time_since_last_event,distance_to_goal,event_type_Bad Behaviour,event_type_Ball Receipt*,event_type_Ball Recovery,event_type_Block,event_type_Carry,event_type_Clearance,event_type_Dispossessed,event_type_Dribble,event_type_Dribbled Past,event_type_Duel,event_type_Error,event_type_Foul Committed,event_type_Foul Won,event_type_Goal Keeper,event_type_Half End,event_type_Half Start,event_type_Injury Stoppage,event_type_Interception,event_type_Miscontrol,event_type_Pass,event_type_Pressure,event_type_Shield,event_type_Shot,event_type_Starting XI,event_type_Substitution,pitch_control_score
9107c61a-f73c-466e-b3fe-60612c9e5acd,622,1,00:15:44.113,15,44,36,,42,Ball Receipt*,215,Athletic Club,4,From Throw In,215,Athletic Club,,,['372a0736-d69e-4557-a8e8-47be64239fff'],,"[84.0, 57.5]",6391.0,Raúl García Escudero,19.0,Center Attacking Midfield,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,944.113,0.09600000000000364,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.47644691971178266
8563fa0c-ac94-4efd-9f93-cfc2df528407,623,1,00:15:44.113,15,44,36,0.0,2,Ball Recovery,215,Athletic Club,4,From Throw In,213,Sevilla,,,"['372a0736-d69e-4557-a8e8-47be64239fff', 'cd1f1c0b-96d1-47bb-ab98-cf4e210e71a5']",,"[34.7, 18.7]",10476.0,Timothée Kolodziejczak,5.0,Left Center Back,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,944.113,0.0,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.14449465315063192
bed3e50f-bc08-454e-8c77-e055ac6b36d8,624,1,00:15:47.945,15,47,36,0.0,2,Ball Recovery,215,Athletic Club,4,From Throw In,215,Athletic Club,,,,,"[106.0, 69.4]",6391.0,Raúl García Escudero,19.0,Center Attacking Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,947.945,3.8319999999999936,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.405193763125658
8c1855a5-117a-4b94-aa74-470239009c60,625,1,00:15:47.945,15,47,36,4.551531,43,Carry,215,Athletic Club,4,From Throw In,215,Athletic Club,,,"['ae526569-0da2-46f0-8e1d-2fe79eb3b849', 'bed3e50f-bc08-454e-8c77-e055ac6b36d8', 'fdee82cd-cca9-478b-bf82-6de528784023']",,"[106.0, 69.4]",6391.0,Raúl García Escudero,19.0,Center Attacking Midfield,,,,,,,,,,,,"[111.9, 73.3]",,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,947.945,0.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.19130583870512152
ae526569-0da2-46f0-8e1d-2fe79eb3b849,626,1,00:15:48.737,15,48,36,3.764286,17,Pressure,215,Athletic Club,4,From Throw In,213,Sevilla,,,"['5c8f5827-8664-4e87-b416-d05c5089eedb', '8c1855a5-117a-4b94-aa74-470239009c60', 'fdee82cd-cca9-478b-bf82-6de528784023']",,"[16.0, 13.2]",10476.0,Timothée Kolodziejczak,5.0,Left Center Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,948.737,0.7919999999999163,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,0.22007193626722132
f37f3db4-cbef-4fb3-ae95-7b24efc599b3,627,1,00:15:52.497,15,52,36,0.0,39,Dribbled Past,215,Athletic Club,4,From Throw In,213,Sevilla,,,"['5c8f5827-8664-4e87-b416-d05c5089eedb', 'fdee82cd-cca9-478b-bf82-6de528784023']",,"[8.2, 6.8]",10476.0,Timothée Kolodziejczak,5.0,Left Center Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,952.497,3.759999999999991,0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.28196796657127965
fdee82cd-cca9-478b-bf82-6de528784023,628,1,00:15:52.497,15,52,36,0.0,14,Dribble,215,Athletic Club,4,From Throw In,215,Athletic Club,,,"['ae526569-0da2-46f0-8e1d-2fe79eb3b849', 'f37f3db4-cbef-4fb3-ae95-7b24efc599b3']",,"[111.9, 73.3]",6391.0,Raúl García Escudero,19.0,Center Attacking Midfield,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.0,Complete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,952.497,0.0,0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.930808303637715
5c8f5827-8664-4e87-b416-d05c5089eedb,629,1,00:15:52.497,15,52,36,0.889714,43,Carry,215,Athletic Club,4,From Throw In,215,Athletic Club,,,"['ae526569-0da2-46f0-8e1d-2fe79eb3b849', 'd128fa0a-3db2-4b11-9604-0f8ed4adb902', 'f37f3db4-cbef-4fb3-ae95-7b24efc599b3', 'fdee82cd-cca9-478b-bf82-6de528784023']",,"[111.9, 73.3]",6391.0,Raúl García Escudero,19.0,Center Attacking Midfield,,,,,,,,,,,,"[117.4, 74.0]",,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,952.497,0.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.2515119449986851
d128fa0a-3db2-4b11-9604-0f8ed4adb902,630,1,00:15:53.387,15,53,36,0.65547,30,Pass,215,Athletic Club,4,From Throw In,215,Athletic Club,,,"['8de11e09-1987-441b-a417-732386c8622e', 'b3912fab-d633-4af0-b21f-e419a6e1546b']",,"[117.4, 74.0]",6391.0,Raúl García Escudero,19.0,Center Attacking Midfield,6393.0,Iñaki Williams Arthuer,4.060788,-2.2339993,1.0,Ground Pass,"[114.9, 70.8]",,,40.0,Right Foot,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,953.387,0.8899999999999864,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0.9477067922995855
8de11e09-1987-441b-a417-732386c8622e,631,1,00:15:54.042,15,54,36,,42,Ball Receipt*,215,Athletic Club,4,From Throw In,215,Athletic Club,,,['d128fa0a-3db2-4b11-9604-0f8ed4adb902'],,"[111.0, 74.0]",6393.0,Iñaki Williams Arthuer,17.0,Right Wing,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,954.042,0.6550000000000864,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.08826440792268853
b3912fab-d633-4af0-b21f-e419a6e1546b,632,1,00:15:54.042,15,54,36,0.0,6,Block,215,Athletic Club,4,From Throw In,213,Sevilla,,,['d128fa0a-3db2-4b11-9604-0f8ed4adb902'],,"[5.2, 9.3]",10476.0,Timothée Kolodziejczak,5.0,Left Center Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,954.042,0.0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.432954222261013
61fdfafb-9c93-4231-93c9-6e5b6a4d34b7,633,1,00:16:26.018,16,26,37,1.261064,30,Pass,215,Athletic Club,2,From Corner,215,Athletic Club,,,,,"[120.0, 80.0]",6396.0,Beñat Etxebarria Urkiaga,11.0,Left Defensive Midfield,,,22.300224,-1.5752805,3.0,High Pass,"[119.9, 57.7]",61.0,Corner,40.0,Right Foot,,75.0,Out,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,104.0,Inswinging,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,986.018,31.976,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0.8256968183456233
c5600ba3-0a8c-42dc-8d27-3ad46fe93c84,634,1,00:17:18.200,17,18,38,3.360332,30,Pass,213,Sevilla,7,From Goal Kick,213,Sevilla,,,['55693f08-524b-46e6-b2a7-63f349a35103'],,"[7.0, 44.1]",6823.0,Sergio Rico González,1.0,Goalkeeper,6672.0,Jorge Andújar Moreno,70.40689,0.48461023,3.0,High Pass,"[69.3, 76.9]",63.0,Goal Kick,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1038.2,52.182000000000016,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0.36503687416082387
55693f08-524b-46e6-b2a7-63f349a35103,635,1,00:17:21.560,17,21,38,,42,Ball Receipt*,213,Sevilla,7,From Goal Kick,213,Sevilla,,,['c5600ba3-0a8c-42dc-8d27-3ad46fe93c84'],,"[69.3, 76.9]",6672.0,Jorge Andújar Moreno,2.0,Right Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1041.56,3.3599999999999,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.04947786077307137
1b4491fa-b8ea-4c26-ad4f-a154e5154cfd,636,1,00:17:21.560,17,21,38,0.0,4,Duel,213,Sevilla,7,From Goal Kick,215,Athletic Club,,,['2b991fa0-efa7-437d-94fa-517f5c93d1f2'],,"[50.8, 3.2]",6789.0,Mikel Balenziaga Oruesagasti,6.0,Left Back,,,,,,,,,,,,,,,,,True,10.0,Aerial Lost,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1041.56,0.0,0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.7454599532467747
2b991fa0-efa7-437d-94fa-517f5c93d1f2,637,1,00:17:21.560,17,21,38,2.00863,30,Pass,213,Sevilla,7,From Goal Kick,213,Sevilla,,,"['1b4491fa-b8ea-4c26-ad4f-a154e5154cfd', '40b1ca9b-bd09-4b9e-a026-0dfcf9272b71']",,"[69.3, 76.9]",6672.0,Jorge Andújar Moreno,2.0,Right Back,6841.0,Víctor Machín Pérez,7.1344237,-0.098273955,3.0,High Pass,"[76.4, 76.2]",,,,,,,,,,True,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1041.56,0.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0.03250608338258065
40b1ca9b-bd09-4b9e-a026-0dfcf9272b71,638,1,00:17:23.569,17,23,38,,42,Ball Receipt*,213,Sevilla,7,From Goal Kick,213,Sevilla,,,['2b991fa0-efa7-437d-94fa-517f5c93d1f2'],,"[76.4, 76.2]",6841.0,Víctor Machín Pérez,17.0,Right Wing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1043.569,2.0090000000000146,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.6507987416141574
bd4ca189-3e0a-45ed-8f44-962b13a2cf53,639,1,00:17:23.761,17,23,38,0.523752,30,Pass,213,Sevilla,7,From Goal Kick,213,Sevilla,,,"['171894db-8a4d-45b2-a781-dc8de2cec105', 'c1dceb52-0f8e-414e-86ad-d5b9438539de']",,"[76.4, 76.2]",6841.0,Víctor Machín Pérez,17.0,Right Wing,5504.0,Éver Maximiliano David Banega,5.994164,-2.6555607,2.0,Low Pass,"[71.1, 73.4]",,,37.0,Head,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1043.761,0.19200000000000728,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0.6984861116187525
c1dceb52-0f8e-414e-86ad-d5b9438539de,640,1,00:17:24.284,17,24,38,,42,Ball Receipt*,213,Sevilla,7,From Goal Kick,213,Sevilla,,,['bd4ca189-3e0a-45ed-8f44-962b13a2cf53'],,"[66.3, 73.9]",5504.0,Éver Maximiliano David Banega,19.0,Center Attacking Midfield,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1044.284,0.5230000000001382,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.5536735464708619
171894db-8a4d-45b2-a781-dc8de2cec105,641,1,00:17:24.284,17,24,38,2.008203,30,Pass,213,Sevilla,7,From Goal Kick,215,Athletic Club,,,"['95005b1b-31c0-40c8-848a-c2fe0b62ec2a', 'bd4ca189-3e0a-45ed-8f44-962b13a2cf53']",,"[49.0, 6.7]",6396.0,Beñat Etxebarria Urkiaga,11.0,Left Defensive Midfield,,,26.320524,0.5880026,3.0,High Pass,"[70.9, 21.3]",66.0,Recovery,40.0,Right Foot,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1044.284,0.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0.28425524630182464
95005b1b-31c0-40c8-848a-c2fe0b62ec2a,642,1,00:17:26.293,17,26,38,1.845733,30,Pass,213,Sevilla,7,From Goal Kick,213,Sevilla,,,"['171894db-8a4d-45b2-a781-dc8de2cec105', '945ad7b9-4936-4ff8-b0d8-65f0869ade23', 'f18fe4bb-8b0a-4a8d-a3b4-078d18dc635d']",,"[49.2, 58.8]",10476.0,Timothée Kolodziejczak,5.0,Left Center Back,6841.0,Víctor Machín Pérez,22.104525,0.13613896,3.0,High Pass,"[71.1, 61.8]",66.0,Recovery,37.0,Head,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1046.293,2.008999999999787,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0.9133225083679157
945ad7b9-4936-4ff8-b0d8-65f0869ade23,643,1,00:17:28.138,17,28,38,,42,Ball Receipt*,213,Sevilla,7,From Goal Kick,213,Sevilla,,,['95005b1b-31c0-40c8-848a-c2fe0b62ec2a'],,"[67.7, 62.9]",6841.0,Víctor Machín Pérez,17.0,Right Wing,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1048.138,1.8450000000000273,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.27823757231746804
f18fe4bb-8b0a-4a8d-a3b4-078d18dc635d,644,1,00:17:28.138,17,28,38,0.0,2,Ball Recovery,213,Sevilla,7,From Goal Kick,215,Athletic Club,,,['95005b1b-31c0-40c8-848a-c2fe0b62ec2a'],,"[49.0, 18.3]",6389.0,Mikel San José Domínguez,9.0,Right Defensive Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,1048.138,0.0,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.478268506331596
c9660e20-b1d7-4ad5-a4e8-c807cfb3a440,645,1,00:17:29.487,17,29,38,0.47614,17,Pressure,213,Sevilla,7,From Goal Kick,213,Sevilla,,,['c4da5527-90d8-4171-90e4-e53d68132381'],,"[71.1, 58.8]",5504.0,Éver Maximiliano David Banega,19.0,Center Attacking Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1049.487,1.34900000000016,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,0.38388961971610935
c4da5527-90d8-4171-90e4-e53d68132381,646,1,00:17:29.723,17,29,38,0.0,9,Clearance,213,Sevilla,7,From Goal Kick,215,Athletic Club,,,['c9660e20-b1d7-4ad5-a4e8-c807cfb3a440'],,"[45.8, 20.8]",26087.0,Carlos Gurpegi Nausia,3.0,Right Center Back,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,40.0,Right Foot,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,1049.723,0.2359999999998763,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.7470861526578096
f817a7aa-4f2f-4533-b99b-c9c3054dd4c2,647,1,00:17:40.996,17,40,39,1.358623,30,Pass,213,Sevilla,4,From Throw In,213,Sevilla,,,['c3f84775-a531-4d24-ae4e-9e7c8235cdd9'],,"[56.9, 80.0]",6672.0,Jorge Andújar Moreno,2.0,Right Back,3637.0,Grzegorz Krychowiak,7.31642,-1.9487647,2.0,Low Pass,"[54.2, 73.2]",67.0,Throw-in,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1060.996,11.273000000000138,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0.15265210252823647
c3f84775-a531-4d24-ae4e-9e7c8235cdd9,648,1,00:17:42.355,17,42,39,,42,Ball Receipt*,213,Sevilla,4,From Throw In,213,Sevilla,,,['f817a7aa-4f2f-4533-b99b-c9c3054dd4c2'],,"[54.2, 73.2]",3637.0,Grzegorz Krychowiak,11.0,Left Defensive Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1062.355,1.3589999999999236,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.13883104162690196
7da578f7-df29-4e3f-9a3c-e479d736f411,649,1,00:17:42.355,17,42,39,0.428996,30,Pass,213,Sevilla,4,From Throw In,213,Sevilla,,,['68362735-3c27-419f-b08b-00ab16485a91'],,"[52.8, 73.2]",3637.0,Grzegorz Krychowiak,11.0,Left Defensive Midfield,6672.0,Jorge Andújar Moreno,5.916925,1.0390723,1.0,Ground Pass,"[55.8, 78.3]",,,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1062.355,0.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0.41250742239828175
590da856-ecf4-4adc-9811-ccb61e66d310,650,1,00:17:42.665,17,42,39,0.195982,17,Pressure,213,Sevilla,4,From Throw In,215,Athletic Club,,,"['68362735-3c27-419f-b08b-00ab16485a91', 'f69e47ac-82ca-406c-9c23-dd513889c33c']",,"[64.5, 4.1]",6391.0,Raúl García Escudero,19.0,Center Attacking Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1062.665,0.30999999999994543,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,0.6345261340372115
68362735-3c27-419f-b08b-00ab16485a91,651,1,00:17:42.784,17,42,39,,42,Ball Receipt*,213,Sevilla,4,From Throw In,213,Sevilla,,,"['590da856-ecf4-4adc-9811-ccb61e66d310', '7da578f7-df29-4e3f-9a3c-e479d736f411']",,"[55.8, 78.3]",6672.0,Jorge Andújar Moreno,2.0,Right Back,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1062.784,0.11900000000014188,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.9567076218621724
f69e47ac-82ca-406c-9c23-dd513889c33c,652,1,00:17:42.784,17,42,39,0.24274,43,Carry,213,Sevilla,4,From Throw In,213,Sevilla,,,"['39d9b65c-386c-4ab0-a2e9-2b70954b6f1a', '590da856-ecf4-4adc-9811-ccb61e66d310', '68362735-3c27-419f-b08b-00ab16485a91']",,"[55.8, 78.3]",6672.0,Jorge Andújar Moreno,2.0,Right Back,,,,,,,,,,,,"[55.1, 78.9]",,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1062.784,0.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.8533350754532711
39d9b65c-386c-4ab0-a2e9-2b70954b6f1a,653,1,00:17:43.027,17,43,39,1.647817,30,Pass,213,Sevilla,4,From Throw In,213,Sevilla,,,['82dd73de-620a-4b98-b527-73b3cf428911'],,"[55.1, 78.9]",6672.0,Jorge Andújar Moreno,2.0,Right Back,6825.0,Daniel Filipe Martins Carriço,23.151026,-2.9941978,1.0,Ground Pass,"[32.2, 75.5]",,,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1063.027,0.24299999999993815,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0.6444410080487156
82dd73de-620a-4b98-b527-73b3cf428911,654,1,00:17:44.675,17,44,39,,42,Ball Receipt*,213,Sevilla,4,From Throw In,213,Sevilla,,,['39d9b65c-386c-4ab0-a2e9-2b70954b6f1a'],,"[32.2, 75.5]",6825.0,Daniel Filipe Martins Carriço,3.0,Right Center Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1064.675,1.6479999999999109,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.346719550970771
c391a375-08c5-4126-b8b7-5fe788e3b4aa,655,1,00:17:44.675,17,44,39,1.144143,43,Carry,213,Sevilla,4,From Throw In,213,Sevilla,,,"['37f6b7c5-6448-4332-b30f-581adb61f9f6', '82dd73de-620a-4b98-b527-73b3cf428911']",,"[32.2, 75.5]",6825.0,Daniel Filipe Martins Carriço,3.0,Right Center Back,,,,,,,,,,,,"[32.2, 75.5]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1064.675,0.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.7632284539171968
37f6b7c5-6448-4332-b30f-581adb61f9f6,656,1,00:17:45.819,17,45,39,2.296543,30,Pass,213,Sevilla,4,From Throw In,213,Sevilla,,,['d6584325-bf5b-46b5-ac64-bc47b82fe15e'],,"[32.2, 75.5]",6825.0,Daniel Filipe Martins Carriço,3.0,Right Center Back,10476.0,Timothée Kolodziejczak,31.854984,-1.8409029,1.0,Ground Pass,"[23.7, 44.8]",,,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1065.819,1.1440000000000055,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0.279211424389603
