id,index,period,timestamp,minute,second,possession,duration,type_id,type_name,possession_team_id,possession_team_name,play_pattern_id,play_pattern_name,team_id,team_name,tactics_formation,tactics_lineup,related_events,off_camera,location,player_id,player_name,position_id,position_name,pass_recipient_id,pass_recipient_name,pass_length,pass_angle,pass_height_id,pass_height_name,pass_end_location,pass_body_part_id,pass_body_part_name,pass_type_id,pass_type_name,carry_end_location,pass_outcome_id,pass_outcome_name,ball_receipt_outcome_id,ball_receipt_outcome_name,under_pressure,duel_type_id,duel_type_name,pass_aerial_won,counterpress,out,foul_committed_card_id,foul_committed_card_name,foul_won_defensive,pass_assisted_shot_id,pass_shot_assist,shot_statsbomb_xg,shot_end_location,shot_key_pass_id,shot_first_time,shot_technique_id,shot_technique_name,shot_body_part_id,shot_body_part_name,shot_type_id,shot_type_name,shot_outcome_id,shot_outcome_name,shot_freeze_frame,goalkeeper_outcome_id,goalkeeper_outcome_name,goalkeeper_technique_id,goalkeeper_technique_name,goalkeeper_position_id,goalkeeper_position_name,goalkeeper_body_part_id,goalkeeper_body_part_name,goalkeeper_type_id,goalkeeper_type_name,interception_outcome_id,interception_outcome_name,ball_recovery_recovery_failure,dribble_outcome_id,dribble_outcome_name,duel_outcome_id,duel_outcome_name,clearance_body_part_id,clearance_body_part_name,clearance_left_foot,pass_cross,clearance_head,foul_committed_advantage,foul_won_advantage,clearance_right_foot,goalkeeper_end_location,pass_technique_id,pass_technique_name,pass_outswinging,pass_switch,bad_behaviour_card_id,bad_behaviour_card_name,shot_aerial_won,clearance_aerial_won,miscontrol_aerial_won,dribble_overrun,foul_committed_offensive,foul_committed_type_id,foul_committed_type_name,shot_one_on_one,pass_through_ball,substitution_outcome_id,substitution_outcome_name,substitution_replacement_id,substitution_replacement_name,pass_goal_assist,pass_cut_back,pass_deflected,timestamp_seconds,time_since_last_event,distance_to_goal,event_type_Bad Behaviour,event_type_Ball Receipt*,event_type_Ball Recovery,event_type_Block,event_type_Carry,event_type_Clearance,event_type_Dispossessed,event_type_Dribble,event_type_Dribbled Past,event_type_Duel,event_type_Foul Committed,event_type_Foul Won,event_type_Goal Keeper,event_type_Half End,event_type_Half Start,event_type_Injury Stoppage,event_type_Interception,event_type_Miscontrol,event_type_Offside,event_type_Pass,event_type_Pressure,event_type_Shield,event_type_Shot,event_type_Starting XI,event_type_Substitution,event_type_Tactical Shift,pitch_control_score
42d31154-fd64-4888-a0e5-1fdcd8c15a58,431,1,00:11:17.081,11,17,32,3.294044,30,Pass,360,Rayo Vallecano,7,From Goal Kick,215,Athletic Club,,,"['67b86bb5-160c-4155-889f-c729db69702f', 'c1b584d2-cbab-4747-a6b2-935d0d20cfb5']",,"[16.5, 32.2]",6576.0,Gorka Iraizoz Moreno,1.0,Goalkeeper,6391.0,Raúl García Escudero,63.986248,-0.15692687,3.0,High Pass,"[79.7, 22.2]",40.0,Right Foot,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,677.081,13.168999999999983,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.506658622820483
67b86bb5-160c-4155-889f-c729db69702f,432,1,00:11:20.375,11,20,32,,42,Ball Receipt*,360,Rayo Vallecano,7,From Goal Kick,215,Athletic Club,,,['42d31154-fd64-4888-a0e5-1fdcd8c15a58'],,"[78.7, 22.7]",6391.0,Raúl García Escudero,19.0,Center Attacking Midfield,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,680.375,3.2939999999999827,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.8545240368330607
34688387-e8ed-4782-a39e-18116f81bb52,433,1,00:11:20.375,11,20,32,0.0,4,Duel,360,Rayo Vallecano,7,From Goal Kick,215,Athletic Club,,,['c1b584d2-cbab-4747-a6b2-935d0d20cfb5'],,"[79.7, 22.2]",6391.0,Raúl García Escudero,19.0,Center Attacking Midfield,,,,,,,,,,,,,,,,,True,10.0,Aerial Lost,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,680.375,0.0,0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.2449798360313269
c1b584d2-cbab-4747-a6b2-935d0d20cfb5,434,1,00:11:20.375,11,20,32,1.38906,30,Pass,360,Rayo Vallecano,7,From Goal Kick,360,Rayo Vallecano,,,"['307dbea0-f8db-419d-92d5-6bbdb396191b', '34688387-e8ed-4782-a39e-18116f81bb52', '42d31154-fd64-4888-a0e5-1fdcd8c15a58']",,"[40.4, 57.9]",24138.0,Joaquín José Marín Ruiz,2.0,Right Back,26685.0,Nicolás Ladislao Fedor Flores,8.521151,-0.94372565,2.0,Low Pass,"[45.4, 51.0]",,,66.0,Recovery,,,,,,True,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,680.375,0.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.9888660840423431
307dbea0-f8db-419d-92d5-6bbdb396191b,435,1,00:11:21.764,11,21,32,,42,Ball Receipt*,360,Rayo Vallecano,7,From Goal Kick,360,Rayo Vallecano,,,['c1b584d2-cbab-4747-a6b2-935d0d20cfb5'],,"[45.4, 51.0]",26685.0,Nicolás Ladislao Fedor Flores,22.0,Right Center Forward,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,681.764,1.38900000000001,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.9071644881643504
04655c73-f096-4628-9e41-e8239a994c64,436,1,00:11:21.764,11,21,32,0.596658,43,Carry,360,Rayo Vallecano,7,From Goal Kick,360,Rayo Vallecano,,,"['307dbea0-f8db-419d-92d5-6bbdb396191b', '617a9661-d975-40e9-8f39-9f89fb14cc79']",,"[45.4, 51.0]",26685.0,Nicolás Ladislao Fedor Flores,22.0,Right Center Forward,,,,,,,,,,,,"[43.5, 48.6]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,681.764,0.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.5042170228734545
617a9661-d975-40e9-8f39-9f89fb14cc79,437,1,00:11:22.361,11,22,32,1.144273,30,Pass,360,Rayo Vallecano,7,From Goal Kick,360,Rayo Vallecano,,,['986a38c1-813d-494c-a3cb-a19f32c250d9'],,"[43.5, 48.6]",26685.0,Nicolás Ladislao Fedor Flores,22.0,Right Center Forward,18404.0,José Ángel Crespo Rincón,16.412495,-2.8256223,1.0,Ground Pass,"[27.9, 43.5]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,682.361,0.59699999999998,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.17878562331720838
986a38c1-813d-494c-a3cb-a19f32c250d9,438,1,00:11:23.505,11,23,32,,42,Ball Receipt*,360,Rayo Vallecano,7,From Goal Kick,360,Rayo Vallecano,,,['617a9661-d975-40e9-8f39-9f89fb14cc79'],,"[27.9, 43.5]",18404.0,José Ángel Crespo Rincón,5.0,Left Center Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,683.505,1.1440000000000055,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.1177089206911891
0047ea18-559a-4f96-a26f-a9cc094416ce,439,1,00:11:23.505,11,23,32,1.60838,43,Carry,360,Rayo Vallecano,7,From Goal Kick,360,Rayo Vallecano,,,"['1d5907d7-955b-4b1c-9edf-27300ff4b803', '986a38c1-813d-494c-a3cb-a19f32c250d9']",,"[27.9, 43.5]",18404.0,José Ángel Crespo Rincón,5.0,Left Center Back,,,,,,,,,,,,"[26.4, 34.9]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,683.505,0.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.16267535676384093
1d5907d7-955b-4b1c-9edf-27300ff4b803,440,1,00:11:25.113,11,25,32,2.56493,30,Pass,360,Rayo Vallecano,7,From Goal Kick,360,Rayo Vallecano,,,"['7bcd4c12-a9c9-473c-a618-a6e493cf35d5', '941b48fd-1185-463a-a19b-48d938779792']",,"[26.4, 34.9]",18404.0,José Ángel Crespo Rincón,5.0,Left Center Back,11542.0,Javier Guerra Rodríguez,43.368652,-0.16211608,3.0,High Pass,"[69.2, 27.9]",38.0,Left Foot,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,685.113,1.608000000000061,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.3245926556885317
7bcd4c12-a9c9-473c-a618-a6e493cf35d5,441,1,00:11:27.678,11,27,32,,42,Ball Receipt*,360,Rayo Vallecano,7,From Goal Kick,360,Rayo Vallecano,,,['1d5907d7-955b-4b1c-9edf-27300ff4b803'],,"[71.2, 28.6]",11542.0,Javier Guerra Rodríguez,24.0,Left Center Forward,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,687.678,2.564999999999941,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.8483302441280723
941b48fd-1185-463a-a19b-48d938779792,442,1,00:11:27.678,11,27,32,2.234944,30,Pass,360,Rayo Vallecano,7,From Goal Kick,215,Athletic Club,,,"['1d5907d7-955b-4b1c-9edf-27300ff4b803', '9fc8f068-fc3e-452a-831d-feed8cbf9d57', 'd7cffdee-13ae-48fa-b809-a7f277b7ac83', 'f69db4f9-11f4-4e2c-a856-b00b177626be']",,"[50.9, 52.2]",6386.0,Eneko Bóveda Altube,3.0,Right Center Back,6392.0,Íñigo Lekue Martínez,15.826876,-1.367205,2.0,Low Pass,"[54.1, 36.7]",,,66.0,Recovery,,9.0,Incomplete,,,True,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,687.678,0.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.6465137935258883
d7cffdee-13ae-48fa-b809-a7f277b7ac83,443,1,00:11:27.678,11,27,32,0.0,4,Duel,360,Rayo Vallecano,7,From Goal Kick,360,Rayo Vallecano,,,['941b48fd-1185-463a-a19b-48d938779792'],,"[69.2, 27.9]",11542.0,Javier Guerra Rodríguez,24.0,Left Center Forward,,,,,,,,,,,,,,,,,True,10.0,Aerial Lost,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,687.678,0.0,0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.3415112611937432
f69db4f9-11f4-4e2c-a856-b00b177626be,444,1,00:11:29.913,11,29,32,,42,Ball Receipt*,360,Rayo Vallecano,7,From Goal Kick,215,Athletic Club,,,['941b48fd-1185-463a-a19b-48d938779792'],,"[54.2, 34.7]",6392.0,Íñigo Lekue Martínez,6.0,Left Back,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,689.913,2.2350000000000136,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.7153226583155867
9fc8f068-fc3e-452a-831d-feed8cbf9d57,445,1,00:11:29.913,11,29,32,0.721491,30,Pass,360,Rayo Vallecano,7,From Goal Kick,360,Rayo Vallecano,,,"['941b48fd-1185-463a-a19b-48d938779792', 'a228eb99-064f-4d50-87d6-24bd6e4f145d']",,"[66.0, 43.4]",26685.0,Nicolás Ladislao Fedor Flores,22.0,Right Center Forward,26848.0,Roberto Trashorras Gayoso,9.585927,-1.9222411,2.0,Low Pass,"[62.7, 34.4]",40.0,Right Foot,66.0,Recovery,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,689.913,0.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.23297795438711932
a228eb99-064f-4d50-87d6-24bd6e4f145d,446,1,00:11:30.635,11,30,32,,42,Ball Receipt*,360,Rayo Vallecano,7,From Goal Kick,360,Rayo Vallecano,,,['9fc8f068-fc3e-452a-831d-feed8cbf9d57'],,"[62.7, 34.4]",26848.0,Roberto Trashorras Gayoso,9.0,Right Defensive Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,690.635,0.72199999999998,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.3946367977363534
c416b684-c8a3-4af4-9b4f-53aa5dc91cd0,447,1,00:11:30.635,11,30,32,0.953584,43,Carry,360,Rayo Vallecano,7,From Goal Kick,360,Rayo Vallecano,,,"['a228eb99-064f-4d50-87d6-24bd6e4f145d', 'fdf9f213-f8cc-498a-923b-0f1acb114e97']",,"[62.7, 34.4]",26848.0,Roberto Trashorras Gayoso,9.0,Right Defensive Midfield,,,,,,,,,,,,"[65.7, 37.3]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,690.635,0.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.4613586766450334
fdf9f213-f8cc-498a-923b-0f1acb114e97,448,1,00:11:31.588,11,31,32,2.381175,30,Pass,360,Rayo Vallecano,7,From Goal Kick,360,Rayo Vallecano,,,['af685b58-0f10-47d5-9b1d-7c62dae3faba'],,"[65.7, 37.3]",26848.0,Roberto Trashorras Gayoso,9.0,Right Defensive Midfield,4711.0,Pablo Hernández Domínguez,33.002422,0.84113437,3.0,High Pass,"[87.7, 61.9]",38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,691.588,0.9529999999999745,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.73162845594305
af685b58-0f10-47d5-9b1d-7c62dae3faba,449,1,00:11:33.970,11,33,32,,42,Ball Receipt*,360,Rayo Vallecano,7,From Goal Kick,360,Rayo Vallecano,,,['fdf9f213-f8cc-498a-923b-0f1acb114e97'],,"[87.7, 61.9]",4711.0,Pablo Hernández Domínguez,12.0,Right Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,693.97,2.382000000000062,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.8149901131205549
399fc45a-093b-43dc-8ed9-5f92d0c02065,450,1,00:11:33.970,11,33,32,3.603765,43,Carry,360,Rayo Vallecano,7,From Goal Kick,360,Rayo Vallecano,,,"['af685b58-0f10-47d5-9b1d-7c62dae3faba', 'f27ab03e-3085-429e-b7fa-b7edc7a7bfcf']",,"[87.7, 61.9]",4711.0,Pablo Hernández Domínguez,12.0,Right Midfield,,,,,,,,,,,,"[107.4, 68.7]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,693.97,0.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.5909586942800371
f27ab03e-3085-429e-b7fa-b7edc7a7bfcf,451,1,00:11:37.573,11,37,32,1.394324,30,Pass,360,Rayo Vallecano,7,From Goal Kick,360,Rayo Vallecano,,,['6e77142c-ef5c-4ca0-9002-3273703dfeef'],,"[107.4, 68.7]",4711.0,Pablo Hernández Domínguez,12.0,Right Midfield,,,28.18528,-1.4283975,3.0,High Pass,"[111.4, 40.8]",40.0,Right Foot,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,697.573,3.602999999999952,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.5959694394522295
6e77142c-ef5c-4ca0-9002-3273703dfeef,452,1,00:11:38.968,11,38,32,0.0,9,Clearance,360,Rayo Vallecano,7,From Goal Kick,215,Athletic Club,,,['f27ab03e-3085-429e-b7fa-b7edc7a7bfcf'],,"[8.7, 39.3]",6649.0,Óscar de Marcos Arana,2.0,Right Back,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.0,Head,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,698.968,1.3949999999999818,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.9146233441895841
67e57582-529c-432f-a1d8-39a5dab3bd39,453,1,00:11:40.466,11,40,32,0.0,2,Ball Recovery,360,Rayo Vallecano,7,From Goal Kick,360,Rayo Vallecano,,,,,"[89.1, 49.1]",26607.0,José Raúl Baena Urdiales,11.0,Left Defensive Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,700.466,1.4980000000000473,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.12827195537887037
e25da693-e622-4fc9-8109-5f8c799c0abd,454,1,00:11:40.466,11,40,32,1.387707,43,Carry,360,Rayo Vallecano,7,From Goal Kick,360,Rayo Vallecano,,,"['67e57582-529c-432f-a1d8-39a5dab3bd39', 'dc614101-9598-4a0a-9f7b-82e845be53a8']",,"[89.1, 49.1]",26607.0,José Raúl Baena Urdiales,11.0,Left Defensive Midfield,,,,,,,,,,,,"[88.9, 51.2]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,700.466,0.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.2733026349652202
dc614101-9598-4a0a-9f7b-82e845be53a8,455,1,00:11:41.854,11,41,32,1.194816,30,Pass,360,Rayo Vallecano,7,From Goal Kick,360,Rayo Vallecano,,,['c9d862a6-41b2-4c0c-a8ff-ee7982808150'],,"[88.9, 51.2]",26607.0,José Raúl Baena Urdiales,11.0,Left Defensive Midfield,24138.0,Joaquín José Marín Ruiz,13.954211,2.0472639,1.0,Ground Pass,"[82.5, 63.6]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,701.854,1.3880000000000337,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.08271253557738245
c9d862a6-41b2-4c0c-a8ff-ee7982808150,456,1,00:11:43.049,11,43,32,,42,Ball Receipt*,360,Rayo Vallecano,7,From Goal Kick,360,Rayo Vallecano,,,['dc614101-9598-4a0a-9f7b-82e845be53a8'],,"[82.5, 63.6]",24138.0,Joaquín José Marín Ruiz,2.0,Right Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,703.049,1.1949999999999363,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.12939028040488287
2cb0a761-b0bd-4ce2-bef0-780a6619f2d6,457,1,00:11:43.049,11,43,32,0.700761,43,Carry,360,Rayo Vallecano,7,From Goal Kick,360,Rayo Vallecano,,,"['c9d862a6-41b2-4c0c-a8ff-ee7982808150', 'db83c69a-37e8-44a9-b3f7-e20f8c296f75']",,"[82.5, 63.6]",24138.0,Joaquín José Marín Ruiz,2.0,Right Back,,,,,,,,,,,,"[83.5, 64.2]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,703.049,0.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.786348421674473
db83c69a-37e8-44a9-b3f7-e20f8c296f75,458,1,00:11:43.750,11,43,32,1.153226,30,Pass,360,Rayo Vallecano,7,From Goal Kick,360,Rayo Vallecano,,,['b3b911f0-94dd-4616-9efe-2628f5303ac3'],,"[83.5, 64.2]",24138.0,Joaquín José Marín Ruiz,2.0,Right Back,4711.0,Pablo Hernández Domínguez,14.228493,0.9905908,1.0,Ground Pass,"[91.3, 76.1]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,703.75,0.7010000000000218,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.6399496429900284
b3b911f0-94dd-4616-9efe-2628f5303ac3,459,1,00:11:44.903,11,44,32,,42,Ball Receipt*,360,Rayo Vallecano,7,From Goal Kick,360,Rayo Vallecano,,,['db83c69a-37e8-44a9-b3f7-e20f8c296f75'],,"[91.3, 76.1]",4711.0,Pablo Hernández Domínguez,12.0,Right Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,704.903,1.15300000000002,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.5186631519705498
74718e58-605c-40bd-85fa-9ab04579b9d6,460,1,00:11:44.903,11,44,32,0.705937,43,Carry,360,Rayo Vallecano,7,From Goal Kick,360,Rayo Vallecano,,,"['b3b911f0-94dd-4616-9efe-2628f5303ac3', 'c3ec44f1-2bec-46a9-a2d6-1c0c564226b0']",,"[91.3, 76.1]",4711.0,Pablo Hernández Domínguez,12.0,Right Midfield,,,,,,,,,,,,"[91.3, 76.1]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,704.903,0.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.8489659843198767
c3ec44f1-2bec-46a9-a2d6-1c0c564226b0,461,1,00:11:45.609,11,45,32,1.891037,30,Pass,360,Rayo Vallecano,7,From Goal Kick,360,Rayo Vallecano,,,['523215ff-fcb9-4764-aaea-9238c983f44d'],,"[91.3, 76.1]",4711.0,Pablo Hernández Domínguez,12.0,Right Midfield,24138.0,Joaquín José Marín Ruiz,18.633572,-0.350605,2.0,Low Pass,"[108.8, 69.7]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,705.609,0.7060000000000173,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.8511522986643515
523215ff-fcb9-4764-aaea-9238c983f44d,462,1,00:11:47.500,11,47,32,,42,Ball Receipt*,360,Rayo Vallecano,7,From Goal Kick,360,Rayo Vallecano,,,['c3ec44f1-2bec-46a9-a2d6-1c0c564226b0'],,"[108.8, 69.7]",24138.0,Joaquín José Marín Ruiz,2.0,Right Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,707.5,1.8909999999999627,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.08715021431934333
2e93f15b-9aa3-4df1-92d7-84ae2de7f7df,463,1,00:11:47.500,11,47,32,3.081539,43,Carry,360,Rayo Vallecano,7,From Goal Kick,360,Rayo Vallecano,,,"['09aa808e-c170-42d6-839e-4e3f48dfc0ec', '523215ff-fcb9-4764-aaea-9238c983f44d', '7896a8f8-f94e-46b4-b673-fd1a1a57c3fe']",,"[108.8, 69.7]",24138.0,Joaquín José Marín Ruiz,2.0,Right Back,,,,,,,,,,,,"[114.7, 75.9]",,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,707.5,0.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.4853672048120723
09aa808e-c170-42d6-839e-4e3f48dfc0ec,464,1,00:11:47.913,11,47,32,2.759565,17,Pressure,360,Rayo Vallecano,7,From Goal Kick,215,Athletic Club,,,"['2e93f15b-9aa3-4df1-92d7-84ae2de7f7df', '7896a8f8-f94e-46b4-b673-fd1a1a57c3fe']",,"[9.7, 7.1]",6842.0,Iker Muniain Goñi,21.0,Left Wing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,707.913,0.4130000000000109,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0.8150612922182082
7896a8f8-f94e-46b4-b673-fd1a1a57c3fe,465,1,00:11:50.581,11,50,32,2.087821,30,Pass,360,Rayo Vallecano,7,From Goal Kick,360,Rayo Vallecano,,,"['09aa808e-c170-42d6-839e-4e3f48dfc0ec', '37b1650e-5786-4c62-a87a-1769cb1f6fef']",,"[114.7, 75.9]",24138.0,Joaquín José Marín Ruiz,2.0,Right Back,,,41.97106,-1.735945,3.0,High Pass,"[107.8, 34.5]",40.0,Right Foot,,,,9.0,Incomplete,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,True,,,,,,,,,,,,,,,,,,,710.581,2.6680000000000064,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.15010558432539112
