id,index,period,timestamp,minute,second,possession,duration,type_id,type_name,possession_team_id,possession_team_name,play_pattern_id,play_pattern_name,team_id,team_name,tactics_formation,tactics_lineup,related_events,location,player_id,player_name,position_id,position_name,pass_recipient_id,pass_recipient_name,pass_length,pass_angle,pass_height_id,pass_height_name,pass_end_location,pass_body_part_id,pass_body_part_name,pass_type_id,pass_type_name,carry_end_location,pass_outcome_id,pass_outcome_name,under_pressure,ball_receipt_outcome_id,ball_receipt_outcome_name,duel_type_id,duel_type_name,duel_outcome_id,duel_outcome_name,pass_switch,off_camera,pass_aerial_won,goalkeeper_type_id,goalkeeper_type_name,goalkeeper_outcome_id,goalkeeper_outcome_name,counterpress,pass_assisted_shot_id,pass_shot_assist,shot_one_on_one,shot_statsbomb_xg,shot_end_location,shot_key_pass_id,shot_type_id,shot_type_name,shot_outcome_id,shot_outcome_name,shot_technique_id,shot_technique_name,shot_body_part_id,shot_body_part_name,shot_freeze_frame,goalkeeper_body_part_id,goalkeeper_body_part_name,goalkeeper_position_id,goalkeeper_position_name,goalkeeper_technique_id,goalkeeper_technique_name,pass_technique_id,pass_technique_name,pass_outswinging,shot_aerial_won,goalkeeper_end_location,foul_won_defensive,clearance_aerial_won,clearance_body_part_id,clearance_body_part_name,clearance_head,foul_committed_card_id,foul_committed_card_name,dribble_outcome_id,dribble_outcome_name,clearance_right_foot,shot_first_time,foul_committed_advantage,foul_won_advantage,pass_cross,interception_outcome_id,interception_outcome_name,shot_deflected,block_deflection,out,pass_through_ball,ball_recovery_recovery_failure,pass_inswinging,dribble_nutmeg,pass_cut_back,clearance_left_foot,foul_committed_type_id,foul_committed_type_name,pass_goal_assist,bad_behaviour_card_id,bad_behaviour_card_name,injury_stoppage_in_chain,pass_deflected,shot_open_goal,substitution_outcome_id,substitution_outcome_name,substitution_replacement_id,substitution_replacement_name,block_offensive,dribble_overrun,ball_recovery_offensive,pass_miscommunication,pass_no_touch,timestamp_seconds,time_since_last_event,distance_to_goal,event_type_Bad Behaviour,event_type_Ball Receipt*,event_type_Ball Recovery,event_type_Block,event_type_Carry,event_type_Clearance,event_type_Dispossessed,event_type_Dribble,event_type_Dribbled Past,event_type_Duel,event_type_Error,event_type_Foul Committed,event_type_Foul Won,event_type_Goal Keeper,event_type_Half End,event_type_Half Start,event_type_Injury Stoppage,event_type_Interception,event_type_Miscontrol,event_type_Pass,event_type_Player Off,event_type_Player On,event_type_Pressure,event_type_Shot,event_type_Starting XI,event_type_Substitution,event_type_Tactical Shift,pitch_control_score
e8e07623-b893-4afe-ba0b-d8a506d0e862,1297,1,00:30:37.634,30,37,74,0.676487,16,Shot,215,Athletic Club,3,From Free Kick,215,Athletic Club,,,['b0c4743f-8ed8-43e9-a41b-b2b3316c3951'],"[111.7, 44.8]",6394.0,Aritz Aduriz Zubeldia,23.0,Center Forward,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.23358019,"[120.0, 37.8, 1.4]",3ae54fdb-b4b0-4093-98a8-6ad67d0f9c61,87.0,Open Play,97.0,Goal,95.0,Volley,40.0,Right Foot,"[{'location': [104.6, 32.7], 'player': {'id': 3253, 'name': 'Adil Rami'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [100.8, 35.9], 'player': {'id': 3497, 'name': 'Vicente Iborra De La Fuente'}, 'position': {'id': 22, 'name': 'Right Center Forward'}, 'teammate': False}, {'location': [94.3, 45.2], 'player': {'id': 7154, 'name': 'Sebastián Carlos Cristóforo Pepe'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [106.2, 22.0], 'player': {'id': 24711, 'name': 'David Carmona Sierra'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [100.7, 29.1], 'player': {'id': 5737, 'name': ""Steven N''Kemboanza Mike Christopher Nzonzi""}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [109.7, 42.7], 'player': {'id': 6749, 'name': 'Diego González Polanco'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [106.1, 40.8], 'player': {'id': 10476, 'name': 'Timothée Kolodziejczak'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [118.6, 40.0], 'player': {'id': 6823, 'name': 'Sergio Rico González'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [99.8, 40.0], 'player': {'id': 6393, 'name': 'Iñaki Williams Arthuer'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': True}]",,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1837.634,0.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,0.6440966910902066
b0c4743f-8ed8-43e9-a41b-b2b3316c3951,1298,1,00:30:38.310,30,38,74,0.0,23,Goal Keeper,215,Athletic Club,3,From Free Kick,213,Sevilla,,,['e8e07623-b893-4afe-ba0b-d8a506d0e862'],"[1.5, 40.1]",6823.0,Sergio Rico González,1.0,Goalkeeper,,,,,,,,,,,,,,,,,,,,,,,,,26.0,Goal Conceded,55.0,No Touch,,,,,,,,,,,,,,,,,,,44.0,Set,46.0,Standing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1838.31,0.6759999999999309,0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,0.5148473937030913
8ac35d05-c293-4804-aaf0-a7aae7bee013,1299,1,00:31:48.934,31,48,75,1.516388,30,Pass,213,Sevilla,9,From Kick Off,213,Sevilla,,,['686df32d-b2ba-499e-ac26-31f2f4ddd294'],"[61.0, 40.1]",23802.0,Juan Muñoz Muñoz,24.0,Left Center Forward,7154.0,Sebastián Carlos Cristóforo Pepe,13.054118,2.9877784,1.0,Ground Pass,"[48.1, 42.1]",40.0,Right Foot,65.0,Kick Off,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1908.934,70.62400000000002,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,0.3588182628498008
686df32d-b2ba-499e-ac26-31f2f4ddd294,1300,1,00:31:50.450,31,50,75,,42,Ball Receipt*,213,Sevilla,9,From Kick Off,213,Sevilla,,,['8ac35d05-c293-4804-aaf0-a7aae7bee013'],"[48.1, 42.1]",7154.0,Sebastián Carlos Cristóforo Pepe,11.0,Left Defensive Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1910.45,1.5160000000000764,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.13966270497651045
eea388af-1bc4-4caa-b63d-6656c0ff1d68,1301,1,00:31:50.937,31,50,75,2.400541,30,Pass,213,Sevilla,9,From Kick Off,213,Sevilla,,,['7b3927d8-0c8b-441d-9109-bdfb8c17a92e'],"[48.1, 39.5]",7154.0,Sebastián Carlos Cristóforo Pepe,11.0,Left Defensive Midfield,10476.0,Timothée Kolodziejczak,47.97843,-0.6835298,3.0,High Pass,"[85.3, 9.2]",40.0,Right Foot,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1910.937,0.48699999999985266,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,0.14443551343936822
7b3927d8-0c8b-441d-9109-bdfb8c17a92e,1302,1,00:31:53.338,31,53,75,,42,Ball Receipt*,213,Sevilla,9,From Kick Off,213,Sevilla,,,['eea388af-1bc4-4caa-b63d-6656c0ff1d68'],"[85.3, 9.2]",10476.0,Timothée Kolodziejczak,6.0,Left Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1913.338,2.4010000000000673,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.8379097941625133
589fd75f-7d97-4c17-b35d-7538cd21bb38,1303,1,00:31:53.687,31,53,75,1.047007,30,Pass,213,Sevilla,9,From Kick Off,213,Sevilla,,,['d915cdce-edf5-4c78-abc7-cab8e111e231'],"[96.8, 6.3]",10476.0,Timothée Kolodziejczak,6.0,Left Back,,,28.73082,1.174131,3.0,High Pass,"[107.9, 32.8]",38.0,Left Foot,,,,9.0,Incomplete,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1913.687,0.3489999999999327,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,0.8971779715748367
d915cdce-edf5-4c78-abc7-cab8e111e231,1304,1,00:31:54.734,31,54,75,0.0,9,Clearance,213,Sevilla,9,From Kick Off,215,Athletic Club,,,['589fd75f-7d97-4c17-b35d-7538cd21bb38'],"[12.2, 47.3]",6386.0,Eneko Bóveda Altube,3.0,Right Center Back,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.0,Head,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1914.734,1.0470000000000255,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.6172705689540166
18ff724c-b5b3-4ca1-b5b9-128b77de0ce9,1305,1,00:31:56.704,31,56,75,1.403418,30,Pass,213,Sevilla,9,From Kick Off,213,Sevilla,,,['df0bd7b9-aeec-47ff-b13f-699f924333c7'],"[104.1, 27.6]",8523.0,Yevhen Konoplyanka,16.0,Left Midfield,,,17.944916,0.9038881,3.0,High Pass,"[115.2, 41.7]",40.0,Right Foot,66.0,Recovery,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1916.704,1.9700000000000273,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,0.7054246946644178
df0bd7b9-aeec-47ff-b13f-699f924333c7,1306,1,00:31:58.107,31,58,75,0.0,2,Ball Recovery,213,Sevilla,9,From Kick Off,215,Athletic Club,,,['18ff724c-b5b3-4ca1-b5b9-128b77de0ce9'],"[4.9, 38.4]",6576.0,Gorka Iraizoz Moreno,1.0,Goalkeeper,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1918.107,1.40300000000002,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.3224194809233597
9ea2628e-b445-4b25-ba3e-60f1d44b277f,1307,1,00:31:58.107,31,58,75,17.489016,43,Carry,213,Sevilla,9,From Kick Off,215,Athletic Club,,,"['df0bd7b9-aeec-47ff-b13f-699f924333c7', 'e9824f4d-bb19-42b8-8cf6-83171b45b63d']","[4.9, 38.4]",6576.0,Gorka Iraizoz Moreno,1.0,Goalkeeper,,,,,,,,,,,,"[14.8, 41.0]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1918.107,0.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.33294198942941655
e9824f4d-bb19-42b8-8cf6-83171b45b63d,1308,1,00:32:15.596,32,15,75,1.278971,30,Pass,213,Sevilla,9,From Kick Off,215,Athletic Club,,,['55d84277-fa65-4986-aa16-857914c486f6'],"[14.8, 41.0]",6576.0,Gorka Iraizoz Moreno,1.0,Goalkeeper,,,62.316933,0.2963753,3.0,High Pass,"[74.4, 59.2]",68.0,Drop Kick,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1935.596,17.489000000000033,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,0.8713917801733707
55d84277-fa65-4986-aa16-857914c486f6,1309,1,00:32:16.875,32,16,76,0.949806,30,Pass,213,Sevilla,1,Regular Play,213,Sevilla,,,"['9901b04e-4ff0-4b9b-9ce2-123cf9aa1ce3', 'e9824f4d-bb19-42b8-8cf6-83171b45b63d']","[45.7, 20.9]",6749.0,Diego González Polanco,5.0,Left Center Back,8523.0,Yevhen Konoplyanka,9.347727,-0.60283834,3.0,High Pass,"[53.4, 15.6]",37.0,Head,66.0,Recovery,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1936.875,1.2789999999999964,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,0.9468993200942863
9901b04e-4ff0-4b9b-9ce2-123cf9aa1ce3,1310,1,00:32:17.825,32,17,76,,42,Ball Receipt*,213,Sevilla,1,Regular Play,213,Sevilla,,,['55d84277-fa65-4986-aa16-857914c486f6'],"[53.4, 15.6]",8523.0,Yevhen Konoplyanka,16.0,Left Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1937.825,0.9500000000000455,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.6379766846097839
2fbc91dc-ac85-467a-b281-b4c52476e9e9,1311,1,00:32:21.845,32,21,76,1.093396,17,Pressure,213,Sevilla,1,Regular Play,215,Athletic Club,,,,"[61.4, 76.4]",6392.0,Íñigo Lekue Martínez,2.0,Right Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1941.845,4.019999999999982,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,0.8992150591766023
0cfcc8e2-d4c3-47ef-a755-c459378ff2a3,1312,1,00:32:22.938,32,22,76,0.0,3,Dispossessed,213,Sevilla,1,Regular Play,213,Sevilla,,,['756f5644-9df0-45d2-a4e5-db56873fa70c'],"[65.6, 3.2]",8523.0,Yevhen Konoplyanka,16.0,Left Midfield,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1942.938,1.0930000000000746,0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.013961743236334034
756f5644-9df0-45d2-a4e5-db56873fa70c,1313,1,00:32:22.938,32,22,77,0.0,4,Duel,215,Athletic Club,1,Regular Play,215,Athletic Club,,,['0cfcc8e2-d4c3-47ef-a755-c459378ff2a3'],"[54.5, 76.9]",6392.0,Íñigo Lekue Martínez,2.0,Right Back,,,,,,,,,,,,,,,True,,,11.0,Tackle,4.0,Won,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1942.938,0.0,0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.6700893405777476
9c990a6b-6a5d-44b3-9c14-fc30d985dac5,1314,1,00:32:22.938,32,22,77,3.266031,43,Carry,215,Athletic Club,1,Regular Play,215,Athletic Club,,,"['756f5644-9df0-45d2-a4e5-db56873fa70c', 'c8038c07-487d-4fe9-a5bd-ee1cacfc9879']","[54.5, 76.9]",6392.0,Íñigo Lekue Martínez,2.0,Right Back,,,,,,,,,,,,"[20.6, 76.2]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1942.938,0.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.1644190510775021
c8038c07-487d-4fe9-a5bd-ee1cacfc9879,1315,1,00:32:26.204,32,26,77,1.720412,30,Pass,215,Athletic Club,1,Regular Play,215,Athletic Club,,,['2e57b80d-5ed4-4ce4-b08e-10c3240fe996'],"[20.6, 76.2]",6392.0,Íñigo Lekue Martínez,2.0,Right Back,6576.0,Gorka Iraizoz Moreno,22.912441,-2.1067247,1.0,Ground Pass,"[8.9, 56.5]",38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1946.204,3.265999999999849,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,0.9294247941649183
2e57b80d-5ed4-4ce4-b08e-10c3240fe996,1316,1,00:32:27.925,32,27,77,,42,Ball Receipt*,215,Athletic Club,1,Regular Play,215,Athletic Club,,,['c8038c07-487d-4fe9-a5bd-ee1cacfc9879'],"[8.9, 56.5]",6576.0,Gorka Iraizoz Moreno,1.0,Goalkeeper,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1947.925,1.7210000000000036,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.78883431950414
49b26946-e607-45db-8094-acf44a3b9fd4,1317,1,00:32:27.925,32,27,77,0.72243,43,Carry,215,Athletic Club,1,Regular Play,215,Athletic Club,,,"['2e57b80d-5ed4-4ce4-b08e-10c3240fe996', '6ab0b5f4-1254-49e3-bdd6-6991e8d7bbc2']","[8.9, 56.5]",6576.0,Gorka Iraizoz Moreno,1.0,Goalkeeper,,,,,,,,,,,,"[8.9, 56.4]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1947.925,0.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.415473649817406
6ab0b5f4-1254-49e3-bdd6-6991e8d7bbc2,1318,1,00:32:28.647,32,28,77,3.428685,30,Pass,215,Athletic Club,1,Regular Play,215,Athletic Club,,,"['1b202b09-146c-440a-b048-d663469f7789', 'bd0032a3-ce08-47ac-9675-602241b7a81d']","[8.9, 56.4]",6576.0,Gorka Iraizoz Moreno,1.0,Goalkeeper,6393.0,Iñaki Williams Arthuer,43.70103,0.0068648807,3.0,High Pass,"[52.6, 56.7]",40.0,Right Foot,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1948.647,0.72199999999998,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,0.34660848242790276
1b202b09-146c-440a-b048-d663469f7789,1319,1,00:32:32.076,32,32,77,,42,Ball Receipt*,215,Athletic Club,1,Regular Play,215,Athletic Club,,,['6ab0b5f4-1254-49e3-bdd6-6991e8d7bbc2'],"[56.7, 56.5]",6393.0,Iñaki Williams Arthuer,17.0,Right Wing,,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1952.076,3.4290000000000873,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.9225122115385783
bd0032a3-ce08-47ac-9675-602241b7a81d,1320,1,00:32:32.076,32,32,77,0.0,2,Ball Recovery,215,Athletic Club,1,Regular Play,213,Sevilla,,,['6ab0b5f4-1254-49e3-bdd6-6991e8d7bbc2'],"[67.5, 23.4]",7154.0,Sebastián Carlos Cristóforo Pepe,11.0,Left Defensive Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,1952.076,0.0,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.47933813564482
13e84424-46fd-4512-bc98-07041f214a75,1321,1,00:32:32.927,32,32,77,0.508571,17,Pressure,215,Athletic Club,1,Regular Play,213,Sevilla,,,['0a579aa7-aca8-4fcf-8975-34033b7a5793'],"[66.3, 26.5]",7154.0,Sebastián Carlos Cristóforo Pepe,11.0,Left Defensive Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1952.927,0.8509999999998854,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,0.7106919464371678
0a579aa7-aca8-4fcf-8975-34033b7a5793,1322,1,00:32:33.321,32,33,77,0.988281,30,Pass,215,Athletic Club,1,Regular Play,215,Athletic Club,,,"['13e84424-46fd-4512-bc98-07041f214a75', 'c911fae7-a908-4946-8cfb-849fb6427b91']","[49.2, 53.6]",6393.0,Iñaki Williams Arthuer,17.0,Right Wing,6389.0,Mikel San José Domínguez,10.429286,1.8227516,1.0,Ground Pass,"[46.6, 63.7]",40.0,Right Foot,66.0,Recovery,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1953.321,0.39400000000000546,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,0.6899458806328173
c911fae7-a908-4946-8cfb-849fb6427b91,1323,1,00:32:34.309,32,34,77,,42,Ball Receipt*,215,Athletic Club,1,Regular Play,215,Athletic Club,,,['0a579aa7-aca8-4fcf-8975-34033b7a5793'],"[46.6, 63.7]",6389.0,Mikel San José Domínguez,9.0,Right Defensive Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1954.309,0.9880000000000564,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.21886993529525212
7f28e284-ac4e-410f-8592-6b56da705cf4,1324,1,00:32:34.309,32,34,77,0.705229,43,Carry,215,Athletic Club,1,Regular Play,215,Athletic Club,,,"['19933345-4860-4585-8fa9-4bfdb879ffff', 'c911fae7-a908-4946-8cfb-849fb6427b91', 'dc2e1c2e-fd6c-4e60-84a7-7dceef20dde0']","[46.6, 63.7]",6389.0,Mikel San José Domínguez,9.0,Right Defensive Midfield,,,,,,,,,,,,"[48.8, 65.5]",,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1954.309,0.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.8009557653595546
19933345-4860-4585-8fa9-4bfdb879ffff,1325,1,00:32:34.650,32,34,77,0.453706,17,Pressure,215,Athletic Club,1,Regular Play,213,Sevilla,,,"['7f28e284-ac4e-410f-8592-6b56da705cf4', 'dc2e1c2e-fd6c-4e60-84a7-7dceef20dde0']","[70.1, 17.8]",7154.0,Sebastián Carlos Cristóforo Pepe,11.0,Left Defensive Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1954.65,0.3410000000001219,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,0.41051497825528005
dc2e1c2e-fd6c-4e60-84a7-7dceef20dde0,1326,1,00:32:35.015,32,35,77,0.806836,30,Pass,215,Athletic Club,1,Regular Play,215,Athletic Club,,,"['19933345-4860-4585-8fa9-4bfdb879ffff', '37999d52-1bee-4889-80d7-929f0e9f0606']","[48.8, 65.5]",6389.0,Mikel San José Domínguez,9.0,Right Defensive Midfield,6391.0,Raúl García Escudero,6.706713,1.9208412,1.0,Ground Pass,"[46.5, 71.8]",40.0,Right Foot,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1955.015,0.3650000000000091,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,0.3913206592925227
37999d52-1bee-4889-80d7-929f0e9f0606,1327,1,00:32:35.821,32,35,77,,42,Ball Receipt*,215,Athletic Club,1,Regular Play,215,Athletic Club,,,['dc2e1c2e-fd6c-4e60-84a7-7dceef20dde0'],"[46.5, 71.8]",6391.0,Raúl García Escudero,19.0,Center Attacking Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1955.821,0.8059999999998126,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.3139227436569364
3f51f2bd-e36f-44ae-a0ed-cae8bb467fff,1328,1,00:32:35.821,32,35,77,1.427704,43,Carry,215,Athletic Club,1,Regular Play,215,Athletic Club,,,"['1ccbce57-2126-4fbb-a774-226742844cc2', '37999d52-1bee-4889-80d7-929f0e9f0606', 'b6579fa0-1611-4e32-89c1-fe96899b0549']","[46.5, 71.8]",6391.0,Raúl García Escudero,19.0,Center Attacking Midfield,,,,,,,,,,,,"[44.1, 66.5]",,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1955.821,0.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.7919180329837328
