id,index,period,timestamp,minute,second,possession,duration,type_id,type_name,possession_team_id,possession_team_name,play_pattern_id,play_pattern_name,team_id,team_name,tactics_formation,tactics_lineup,related_events,location,player_id,player_name,position_id,position_name,pass_recipient_id,pass_recipient_name,pass_length,pass_angle,pass_height_id,pass_height_name,pass_end_location,pass_body_part_id,pass_body_part_name,pass_type_id,pass_type_name,carry_end_location,under_pressure,duel_type_id,duel_type_name,pass_aerial_won,pass_outcome_id,pass_outcome_name,ball_receipt_outcome_id,ball_receipt_outcome_name,counterpress,duel_outcome_id,duel_outcome_name,pass_cross,pass_switch,off_camera,foul_won_defensive,dribble_outcome_id,dribble_outcome_name,out,pass_outswinging,pass_technique_id,pass_technique_name,clearance_head,clearance_body_part_id,clearance_body_part_name,pass_assisted_shot_id,pass_shot_assist,shot_statsbomb_xg,shot_end_location,shot_key_pass_id,shot_outcome_id,shot_outcome_name,shot_technique_id,shot_technique_name,shot_body_part_id,shot_body_part_name,shot_type_id,shot_type_name,shot_freeze_frame,goalkeeper_end_location,goalkeeper_position_id,goalkeeper_position_name,goalkeeper_type_id,goalkeeper_type_name,clearance_left_foot,clearance_right_foot,interception_outcome_id,interception_outcome_name,goalkeeper_body_part_id,goalkeeper_body_part_name,goalkeeper_technique_id,goalkeeper_technique_name,goalkeeper_outcome_id,goalkeeper_outcome_name,foul_committed_offensive,foul_committed_type_id,foul_committed_type_name,clearance_aerial_won,shot_one_on_one,shot_open_goal,miscontrol_aerial_won,foul_committed_card_id,foul_committed_card_name,pass_miscommunication,dribble_overrun,ball_recovery_recovery_failure,shot_aerial_won,shot_first_time,foul_committed_advantage,substitution_outcome_id,substitution_outcome_name,substitution_replacement_id,substitution_replacement_name,pass_inswinging,pass_through_ball,pass_cut_back,foul_won_advantage,bad_behaviour_card_id,bad_behaviour_card_name,dribble_nutmeg,pass_deflected,timestamp_seconds,time_since_last_event,distance_to_goal,event_type_Bad Behaviour,event_type_Ball Receipt*,event_type_Ball Recovery,event_type_Block,event_type_Carry,event_type_Clearance,event_type_Dispossessed,event_type_Dribble,event_type_Dribbled Past,event_type_Duel,event_type_Error,event_type_Foul Committed,event_type_Foul Won,event_type_Goal Keeper,event_type_Half End,event_type_Half Start,event_type_Injury Stoppage,event_type_Interception,event_type_Miscontrol,event_type_Pass,event_type_Pressure,event_type_Shield,event_type_Shot,event_type_Starting XI,event_type_Substitution,event_type_Tactical Shift,pitch_control_score
24dc37bd-3a95-408f-a5e1-9fcdbb53e13d,250,1,00:06:02.502,6,2,11,0.0,38,Miscontrol,214,Espanyol,4,From Throw In,214,Espanyol,,,,"[97.5, 60.6]",5719.0,Marco Asensio Willemsen,19.0,Center Attacking Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,362.502,0.040000000000020464,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,0.503619558767432
ca8c3c03-4541-4a64-8ba2-2a3cc2af7e94,251,1,00:06:03.330,6,3,11,0.368324,17,Pressure,214,Espanyol,4,From Throw In,207,Valencia,,,,"[11.5, 17.4]",4406.0,Aymen Abdennour,5.0,Left Center Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,363.33,0.8279999999999745,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0.13326897333939625
65de3ef0-c525-4fd1-a5ab-b430dabfc713,252,1,00:06:03.698,6,3,11,0.0,9,Clearance,214,Espanyol,4,From Throw In,207,Valencia,,,,"[10.1, 18.4]",4406.0,Aymen Abdennour,5.0,Left Center Back,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,True,,,,,38.0,Left Foot,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,363.698,0.367999999999995,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.5127524903904715
05b62a9c-ee44-4c36-aa54-db8416dd1a01,253,1,00:06:17.179,6,17,12,0.561394,30,Pass,214,Espanyol,4,From Throw In,214,Espanyol,,,['24e72d26-5d86-4beb-bb59-332323b9a17b'],"[106.5, 80.0]",6709.0,Anaitz Arbilla Zabala,2.0,Right Back,5719.0,Marco Asensio Willemsen,10.929318,-1.6440594,2.0,Low Pass,"[105.7, 69.1]",,,67.0,Throw-in,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,377.179,13.480999999999995,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.5820926063297683
24e72d26-5d86-4beb-bb59-332323b9a17b,254,1,00:06:17.741,6,17,12,,42,Ball Receipt*,214,Espanyol,4,From Throw In,214,Espanyol,,,['05b62a9c-ee44-4c36-aa54-db8416dd1a01'],"[105.7, 69.1]",5719.0,Marco Asensio Willemsen,19.0,Center Attacking Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,377.741,0.5620000000000118,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.9456879786000152
421a7cff-91db-4452-a041-894b77389f6d,255,1,00:06:17.741,6,17,12,0.84566,30,Pass,214,Espanyol,4,From Throw In,214,Espanyol,,,['2391c179-08fd-4976-8374-9714236ca19b'],"[105.7, 69.1]",5719.0,Marco Asensio Willemsen,19.0,Center Attacking Midfield,6709.0,Anaitz Arbilla Zabala,8.658522,1.3258177,1.0,Ground Pass,"[107.8, 77.5]",38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,377.741,0.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.1684105140717057
2391c179-08fd-4976-8374-9714236ca19b,256,1,00:06:18.586,6,18,12,,42,Ball Receipt*,214,Espanyol,4,From Throw In,214,Espanyol,,,['421a7cff-91db-4452-a041-894b77389f6d'],"[107.8, 77.5]",6709.0,Anaitz Arbilla Zabala,2.0,Right Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,378.586,0.8450000000000273,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.7924648337157564
3e576a56-5b6d-4621-99d3-50d16b782343,257,1,00:06:18.586,6,18,12,0.479642,43,Carry,214,Espanyol,4,From Throw In,214,Espanyol,,,"['2391c179-08fd-4976-8374-9714236ca19b', '886b6804-5135-45c0-a5dd-7fc5079ef5fc', 'f45a94c0-704b-451b-9088-6e86f0013b84']","[107.8, 77.5]",6709.0,Anaitz Arbilla Zabala,2.0,Right Back,,,,,,,,,,,,"[108.2, 77.1]",True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,378.586,0.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.39589344439924745
886b6804-5135-45c0-a5dd-7fc5079ef5fc,258,1,00:06:18.882,6,18,12,0.184018,17,Pressure,214,Espanyol,4,From Throw In,207,Valencia,,,['3e576a56-5b6d-4621-99d3-50d16b782343'],"[11.9, 3.6]",6725.0,Zakaria Bakkali,21.0,Left Wing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,378.882,0.29599999999999227,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0.07400879553877715
f45a94c0-704b-451b-9088-6e86f0013b84,259,1,00:06:19.066,6,19,12,0.0,3,Dispossessed,214,Espanyol,4,From Throw In,214,Espanyol,,,['fbdc9c25-a46c-470e-836d-56dc447e77e9'],"[108.2, 77.1]",6709.0,Anaitz Arbilla Zabala,2.0,Right Back,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,379.066,0.18399999999996908,0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.09433954951909418
fbdc9c25-a46c-470e-836d-56dc447e77e9,260,1,00:06:19.066,6,19,12,0.0,4,Duel,214,Espanyol,4,From Throw In,207,Valencia,,,['f45a94c0-704b-451b-9088-6e86f0013b84'],"[11.9, 3.0]",6725.0,Zakaria Bakkali,21.0,Left Wing,,,,,,,,,,,,,True,11.0,Tackle,,,,,,,14.0,Lost Out,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,379.066,0.0,0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.7398416043092172
e63719af-6dbc-477c-9158-627ffefef50a,261,1,00:06:34.187,6,34,13,0.928506,30,Pass,214,Espanyol,4,From Throw In,214,Espanyol,,,['2f103c1c-fcb3-486f-9931-26db31dbe436'],"[108.8, 80.0]",6709.0,Anaitz Arbilla Zabala,2.0,Right Back,5719.0,Marco Asensio Willemsen,11.289375,-0.9680528,2.0,Low Pass,"[115.2, 70.7]",,,67.0,Throw-in,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,394.187,15.121000000000038,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.5769828233238379
2f103c1c-fcb3-486f-9931-26db31dbe436,262,1,00:06:35.116,6,35,13,,42,Ball Receipt*,214,Espanyol,4,From Throw In,214,Espanyol,,,['e63719af-6dbc-477c-9158-627ffefef50a'],"[115.2, 70.7]",5719.0,Marco Asensio Willemsen,19.0,Center Attacking Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,395.116,0.9289999999999736,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.7925044057714538
9ef16796-d063-4ae6-9871-2b32d4b654b5,263,1,00:06:35.116,6,35,13,1.513898,43,Carry,214,Espanyol,4,From Throw In,214,Espanyol,,,"['2f103c1c-fcb3-486f-9931-26db31dbe436', '5b034822-4ed9-4b62-8457-663dc6f02915', 'a6327382-637f-4d29-9e3a-d7f79f0949b2']","[115.2, 70.7]",5719.0,Marco Asensio Willemsen,19.0,Center Attacking Midfield,,,,,,,,,,,,"[118.7, 76.9]",True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,395.116,0.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.15571543717441894
5b034822-4ed9-4b62-8457-663dc6f02915,264,1,00:06:36.450,6,36,13,0.34116,17,Pressure,214,Espanyol,4,From Throw In,207,Valencia,,,"['9ef16796-d063-4ae6-9871-2b32d4b654b5', 'a6327382-637f-4d29-9e3a-d7f79f0949b2']","[3.5, 4.2]",6596.0,José Luis Gayà Peña,6.0,Left Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,396.45,1.3340000000000032,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0.46160536390613893
a6327382-637f-4d29-9e3a-d7f79f0949b2,265,1,00:06:36.629,6,36,13,0.161949,30,Pass,214,Espanyol,4,From Throw In,214,Espanyol,,,"['5b034822-4ed9-4b62-8457-663dc6f02915', '964751f2-556b-49be-be07-d75f7715b4e2']","[118.7, 76.9]",5719.0,Marco Asensio Willemsen,19.0,Center Attacking Midfield,,,2.3600848,-2.5065658,1.0,Ground Pass,"[116.8, 75.5]",40.0,Right Foot,,,,True,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,396.629,0.17900000000003047,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.2954991177412787
964751f2-556b-49be-be07-d75f7715b4e2,266,1,00:06:36.791,6,36,13,0.0,6,Block,214,Espanyol,4,From Throw In,207,Valencia,,,['a6327382-637f-4d29-9e3a-d7f79f0949b2'],"[3.3, 4.6]",6596.0,José Luis Gayà Peña,6.0,Left Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,396.791,0.16199999999997772,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.9668140030965982
1254b1cd-ace3-4bf5-b0d1-aa2ef0c88ee9,267,1,00:06:37.923,6,37,13,0.434439,17,Pressure,214,Espanyol,4,From Throw In,214,Espanyol,,,,"[116.8, 67.0]",6838.0,Hernán Arsenio Pérez González,17.0,Right Wing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,397.923,1.132000000000005,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0.5906068498881636
6283accf-c306-44cd-9085-0ed140b365b3,268,1,00:06:38.452,6,38,13,0.0,9,Clearance,214,Espanyol,4,From Throw In,207,Valencia,,,,"[2.3, 13.7]",6751.0,Javier Fuego Martínez,10.0,Center Defensive Midfield,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,True,,,,,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,398.452,0.5289999999999964,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.9351758797906174
a8e71ac9-f590-4485-a845-b4e1f956db33,269,1,00:06:51.745,6,51,14,0.974737,30,Pass,214,Espanyol,4,From Throw In,214,Espanyol,,,['3894eaa5-0b80-4e6f-9470-925aa4f4a32d'],"[94.0, 80.0]",6709.0,Anaitz Arbilla Zabala,2.0,Right Back,6838.0,Hernán Arsenio Pérez González,16.900888,-0.36292577,2.0,Low Pass,"[109.8, 74.0]",,,67.0,Throw-in,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,411.745,13.293000000000006,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.9854812370030505
3894eaa5-0b80-4e6f-9470-925aa4f4a32d,270,1,00:06:52.719,6,52,14,,42,Ball Receipt*,214,Espanyol,4,From Throw In,214,Espanyol,,,['a8e71ac9-f590-4485-a845-b4e1f956db33'],"[109.8, 74.0]",6838.0,Hernán Arsenio Pérez González,17.0,Right Wing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,412.719,0.9739999999999895,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.6832907939796841
e8c9d888-5086-40d7-b641-f7fb504a09c1,271,1,00:06:52.719,6,52,14,2.561196,43,Carry,214,Espanyol,4,From Throw In,214,Espanyol,,,"['3894eaa5-0b80-4e6f-9470-925aa4f4a32d', '55a175d6-bf27-4b30-a30a-42a7b7e51c82', '8bb93f04-2061-4f12-ae6f-48cbf3986cbf']","[109.8, 74.0]",6838.0,Hernán Arsenio Pérez González,17.0,Right Wing,,,,,,,,,,,,"[106.1, 76.9]",True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,412.719,0.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.7731519385243341
55a175d6-bf27-4b30-a30a-42a7b7e51c82,272,1,00:06:53.149,6,53,14,2.131729,17,Pressure,214,Espanyol,4,From Throw In,207,Valencia,,,"['8bb93f04-2061-4f12-ae6f-48cbf3986cbf', 'e8c9d888-5086-40d7-b641-f7fb504a09c1']","[10.1, 5.3]",6596.0,José Luis Gayà Peña,6.0,Left Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,413.149,0.4300000000000068,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0.08511475913573086
8bb93f04-2061-4f12-ae6f-48cbf3986cbf,273,1,00:06:55.281,6,55,14,0.823446,30,Pass,214,Espanyol,4,From Throw In,214,Espanyol,,,"['55a175d6-bf27-4b30-a30a-42a7b7e51c82', '712a243f-3a04-40af-b799-b00cdd54d97b']","[106.1, 76.9]",6838.0,Hernán Arsenio Pérez González,17.0,Right Wing,6709.0,Anaitz Arbilla Zabala,9.492102,-1.9258679,1.0,Ground Pass,"[102.8, 68.0]",38.0,Left Foot,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,415.281,2.132000000000005,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.20132448985650986
712a243f-3a04-40af-b799-b00cdd54d97b,274,1,00:06:56.104,6,56,14,,42,Ball Receipt*,214,Espanyol,4,From Throw In,214,Espanyol,,,['8bb93f04-2061-4f12-ae6f-48cbf3986cbf'],"[102.8, 68.0]",6709.0,Anaitz Arbilla Zabala,2.0,Right Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,416.104,0.8229999999999791,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.32861493492146265
9cd5a448-879f-476d-9a6d-6f77e94d5ad6,275,1,00:06:56.104,6,56,14,1.659038,43,Carry,214,Espanyol,4,From Throw In,214,Espanyol,,,"['439bc0c1-2e7a-4333-a5ab-03cd6ad1da31', '6ac988d5-fdce-4c86-a987-c9690a51a631', '712a243f-3a04-40af-b799-b00cdd54d97b']","[102.8, 68.0]",6709.0,Anaitz Arbilla Zabala,2.0,Right Back,,,,,,,,,,,,"[104.9, 69.5]",True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,416.104,0.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.5763982293182257
6ac988d5-fdce-4c86-a987-c9690a51a631,276,1,00:06:57.704,6,57,14,0.179815,17,Pressure,214,Espanyol,4,From Throw In,207,Valencia,,,"['439bc0c1-2e7a-4333-a5ab-03cd6ad1da31', '9cd5a448-879f-476d-9a6d-6f77e94d5ad6']","[13.1, 11.0]",6596.0,José Luis Gayà Peña,6.0,Left Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,417.704,1.6000000000000227,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0.002306042448168788
439bc0c1-2e7a-4333-a5ab-03cd6ad1da31,277,1,00:06:57.763,6,57,14,1.401393,30,Pass,214,Espanyol,4,From Throw In,214,Espanyol,,,"['6ac988d5-fdce-4c86-a987-c9690a51a631', 'bb424caf-3870-4ff4-a9e5-863649fbfc59']","[104.9, 69.5]",6709.0,Anaitz Arbilla Zabala,2.0,Right Back,6758.0,Víctor Sánchez Mata,13.882723,-2.8266757,1.0,Ground Pass,"[91.7, 65.2]",40.0,Right Foot,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,417.763,0.05899999999996908,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.116323130223846
bb424caf-3870-4ff4-a9e5-863649fbfc59,278,1,00:06:59.164,6,59,14,,42,Ball Receipt*,214,Espanyol,4,From Throw In,214,Espanyol,,,['439bc0c1-2e7a-4333-a5ab-03cd6ad1da31'],"[91.7, 65.2]",6758.0,Víctor Sánchez Mata,9.0,Right Defensive Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,419.164,1.4010000000000105,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.6213994265752456
6e54f800-ed82-4750-8ee6-41e24ba5be26,279,1,00:06:59.164,6,59,14,0.040000003,43,Carry,214,Espanyol,4,From Throw In,214,Espanyol,,,"['bb424caf-3870-4ff4-a9e5-863649fbfc59', 'd00a73f3-f219-4715-9072-288c626f1439']","[91.7, 65.2]",6758.0,Víctor Sánchez Mata,9.0,Right Defensive Midfield,,,,,,,,,,,,"[91.7, 65.2]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,419.164,0.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.68209385878111
d00a73f3-f219-4715-9072-288c626f1439,280,1,00:06:59.204,6,59,14,0.756469,30,Pass,214,Espanyol,4,From Throw In,214,Espanyol,,,"['54f0c3fb-7d8b-45c0-94e8-aa9f0fa2b645', 'e5b152c1-32fa-4663-af1e-5cd81378063f']","[91.7, 65.2]",6758.0,Víctor Sánchez Mata,9.0,Right Defensive Midfield,5719.0,Marco Asensio Willemsen,21.332838,-0.9619905,3.0,High Pass,"[103.9, 47.7]",40.0,Right Foot,,,,,,,,9.0,Incomplete,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,419.204,0.040000000000020464,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.4870166704452302
e5b152c1-32fa-4663-af1e-5cd81378063f,281,1,00:06:59.961,6,59,14,,42,Ball Receipt*,214,Espanyol,4,From Throw In,214,Espanyol,,,['d00a73f3-f219-4715-9072-288c626f1439'],"[103.9, 47.7]",5719.0,Marco Asensio Willemsen,19.0,Center Attacking Midfield,,,,,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,419.961,0.757000000000005,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.2701639936332869
54f0c3fb-7d8b-45c0-94e8-aa9f0fa2b645,282,1,00:06:59.961,6,59,14,0.0,9,Clearance,214,Espanyol,4,From Throw In,207,Valencia,,,['d00a73f3-f219-4715-9072-288c626f1439'],"[16.2, 32.4]",27482.0,Aderllan Leandro de Jesus Santos,3.0,Right Center Back,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,True,37.0,Head,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,419.961,0.0,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.19241249714963127
da138387-7a99-4ddf-b7c2-dbe34da99402,283,1,00:07:01.053,7,1,14,0.927049,30,Pass,214,Espanyol,4,From Throw In,214,Espanyol,,,['4a8619f6-146d-45d2-a36b-75f255c12b58'],"[97.1, 29.8]",6612.0,Rubén Duarte Sánchez,6.0,Left Back,27241.0,Víctor Guillermo Álvarez Delgado,5.0447993,-0.24017102,1.0,Ground Pass,"[102.0, 28.6]",40.0,Right Foot,66.0,Recovery,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,421.053,1.0919999999999845,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.41661326968817336
416c7e9f-28dd-4fb3-8097-40ee9d4feea3,284,1,00:07:01.087,7,1,14,0.2527,17,Pressure,214,Espanyol,4,From Throw In,207,Valencia,,,,"[23.6, 50.3]",6594.0,Santiago Mina Lorenzo,17.0,Right Wing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,421.087,0.033999999999991815,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0.9631155502180357
4a8619f6-146d-45d2-a36b-75f255c12b58,285,1,00:07:01.980,7,1,14,,42,Ball Receipt*,214,Espanyol,4,From Throw In,214,Espanyol,,,['da138387-7a99-4ddf-b7c2-dbe34da99402'],"[102.0, 28.6]",27241.0,Víctor Guillermo Álvarez Delgado,21.0,Left Wing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,421.98,0.8930000000000291,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.6211683712939344
e5683b89-1d8a-4387-8f03-e250365c7092,286,1,00:07:01.980,7,1,14,0.16,43,Carry,214,Espanyol,4,From Throw In,214,Espanyol,,,"['4a8619f6-146d-45d2-a36b-75f255c12b58', 'f16c5fec-2b97-4509-a549-668608b5181f']","[102.0, 28.6]",27241.0,Víctor Guillermo Álvarez Delgado,21.0,Left Wing,,,,,,,,,,,,"[102.0, 28.2]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,421.98,0.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.8868891063117212
