id,index,period,timestamp,minute,second,possession,duration,type_id,type_name,possession_team_id,possession_team_name,play_pattern_id,play_pattern_name,team_id,team_name,tactics_formation,tactics_lineup,related_events,location,player_id,player_name,position_id,position_name,pass_recipient_id,pass_recipient_name,pass_length,pass_angle,pass_height_id,pass_height_name,pass_end_location,pass_body_part_id,pass_body_part_name,pass_type_id,pass_type_name,carry_end_location,under_pressure,duel_type_id,duel_type_name,pass_aerial_won,pass_outcome_id,pass_outcome_name,ball_receipt_outcome_id,ball_receipt_outcome_name,clearance_aerial_won,clearance_head,clearance_body_part_id,clearance_body_part_name,out,counterpress,pass_miscommunication,foul_committed_type_id,foul_committed_type_name,dribble_outcome_id,dribble_outcome_name,pass_cross,clearance_right_foot,off_camera,duel_outcome_id,duel_outcome_name,miscontrol_aerial_won,clearance_left_foot,pass_switch,pass_deflected,interception_outcome_id,interception_outcome_name,ball_recovery_recovery_failure,pass_through_ball,pass_technique_id,pass_technique_name,foul_committed_card_id,foul_committed_card_name,pass_assisted_shot_id,pass_shot_assist,shot_statsbomb_xg,shot_end_location,shot_key_pass_id,shot_outcome_id,shot_outcome_name,shot_technique_id,shot_technique_name,shot_body_part_id,shot_body_part_name,shot_type_id,shot_type_name,shot_freeze_frame,goalkeeper_end_location,goalkeeper_position_id,goalkeeper_position_name,goalkeeper_type_id,goalkeeper_type_name,foul_committed_advantage,foul_won_advantage,foul_won_defensive,shot_one_on_one,goalkeeper_outcome_id,goalkeeper_outcome_name,shot_aerial_won,pass_no_touch,shot_first_time,pass_goal_assist,goalkeeper_technique_id,goalkeeper_technique_name,dribble_nutmeg,goalkeeper_body_part_id,goalkeeper_body_part_name,pass_outswinging,pass_inswinging,block_offensive,substitution_outcome_id,substitution_outcome_name,substitution_replacement_id,substitution_replacement_name,pass_cut_back,bad_behaviour_card_id,bad_behaviour_card_name,shot_open_goal,timestamp_seconds,time_since_last_event,distance_to_goal,event_type_Bad Behaviour,event_type_Ball Receipt*,event_type_Ball Recovery,event_type_Block,event_type_Carry,event_type_Clearance,event_type_Dispossessed,event_type_Dribble,event_type_Dribbled Past,event_type_Duel,event_type_Error,event_type_Foul Committed,event_type_Foul Won,event_type_Goal Keeper,event_type_Half End,event_type_Half Start,event_type_Injury Stoppage,event_type_Interception,event_type_Miscontrol,event_type_Pass,event_type_Pressure,event_type_Shield,event_type_Shot,event_type_Starting XI,event_type_Substitution,event_type_Tactical Shift,pitch_control_score
371419c7-bc89-4340-812d-001514300de7,812,1,00:20:21.637,20,21,53,0.326469,17,Pressure,212,Atlético Madrid,1,Regular Play,322,Eibar,,,['c3a1f417-4a4b-4a72-ac37-d3c684082890'],"[43.5, 30.3]",6837.0,Mauro Javier Dos Santos,3.0,Right Center Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1221.637,0.5509999999999309,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0.2929156511663503
dc8f0e4a-2235-4059-8e49-7d6bdb2e3f84,813,1,00:20:22.024,20,22,53,0.721576,17,Pressure,212,Atlético Madrid,1,Regular Play,322,Eibar,,,"['4904faa6-05d2-4050-8f55-007c5790a74a', '6a9650e1-8b4e-49c3-a024-759dcfcb1859', 'd79dfed0-7f4f-4537-b820-a833ba871668']","[44.1, 29.0]",6712.0,Gonzalo Escalante,13.0,Right Center Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1222.024,0.3869999999999436,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0.04600007363160086
f12e731a-93c8-465c-a79e-280d6e640f94,814,1,00:20:22.138,20,22,53,0.0,39,Dribbled Past,212,Atlético Madrid,1,Regular Play,322,Eibar,,,"['4904faa6-05d2-4050-8f55-007c5790a74a', '6a9650e1-8b4e-49c3-a024-759dcfcb1859']","[43.9, 30.3]",6837.0,Mauro Javier Dos Santos,3.0,Right Center Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1222.138,0.11400000000003274,0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.2605840414870204
6a9650e1-8b4e-49c3-a024-759dcfcb1859,815,1,00:20:22.138,20,22,53,0.0,14,Dribble,212,Atlético Madrid,1,Regular Play,212,Atlético Madrid,,,"['dc8f0e4a-2235-4059-8e49-7d6bdb2e3f84', 'f12e731a-93c8-465c-a79e-280d6e640f94']","[76.2, 49.8]",6377.0,Ángel Martín Correa,24.0,Left Center Forward,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,8.0,Complete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1222.138,0.0,0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.09868333492758519
4904faa6-05d2-4050-8f55-007c5790a74a,816,1,00:20:22.138,20,22,53,0.491274,43,Carry,212,Atlético Madrid,1,Regular Play,212,Atlético Madrid,,,"['6a9650e1-8b4e-49c3-a024-759dcfcb1859', 'd79dfed0-7f4f-4537-b820-a833ba871668', 'dc8f0e4a-2235-4059-8e49-7d6bdb2e3f84', 'f12e731a-93c8-465c-a79e-280d6e640f94']","[76.2, 49.8]",6377.0,Ángel Martín Correa,24.0,Left Center Forward,,,,,,,,,,,,"[77.3, 48.5]",True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1222.138,0.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.9677315951246382
d79dfed0-7f4f-4537-b820-a833ba871668,817,1,00:20:22.629,20,22,53,1.492979,30,Pass,212,Atlético Madrid,1,Regular Play,212,Atlético Madrid,,,"['68baa579-81b0-4478-bf9f-56854ff72e6f', 'd1004aeb-976e-4d14-a024-46f4e4ecfef9', 'dc8f0e4a-2235-4059-8e49-7d6bdb2e3f84']","[77.3, 48.5]",6377.0,Ángel Martín Correa,24.0,Left Center Forward,5199.0,Jorge Resurrección Merodio,17.018812,0.347767,1.0,Ground Pass,"[93.3, 54.3]",38.0,Left Foot,,,,True,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1222.629,0.49099999999998545,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.3241429963822262
68baa579-81b0-4478-bf9f-56854ff72e6f,818,1,00:20:24.122,20,24,53,,42,Ball Receipt*,212,Atlético Madrid,1,Regular Play,212,Atlético Madrid,,,['d79dfed0-7f4f-4537-b820-a833ba871668'],"[90.1, 55.4]",5199.0,Jorge Resurrección Merodio,11.0,Left Defensive Midfield,,,,,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1224.122,1.4930000000001655,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.8987515934714263
d1004aeb-976e-4d14-a024-46f4e4ecfef9,819,1,00:20:24.122,20,24,53,0.0,9,Clearance,212,Atlético Madrid,1,Regular Play,322,Eibar,,,['d79dfed0-7f4f-4537-b820-a833ba871668'],"[26.8, 25.8]",24508.0,Manuel Castellano Castro,5.0,Left Center Back,,,,,,,,,,,,,True,,,,,,,,,,40.0,Right Foot,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1224.122,0.0,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.4738934526110853
1c8c7946-3c47-46af-ac3b-d85605406233,820,1,00:20:26.304,20,26,54,2.044356,30,Pass,322,Eibar,1,Regular Play,322,Eibar,,,['9cadb652-295c-47f9-9a55-d95c46cfb679'],"[25.7, 20.9]",6557.0,Adrián González Morales,15.0,Left Center Midfield,9462.0,José Ignacio Peleteiro Ramallo,19.237984,-0.8074534,2.0,Low Pass,"[39.0, 7.0]",38.0,Left Foot,66.0,Recovery,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1226.304,2.1820000000000164,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.6244602321045947
9cadb652-295c-47f9-9a55-d95c46cfb679,821,1,00:20:26.398,20,26,54,,42,Ball Receipt*,322,Eibar,1,Regular Play,322,Eibar,,,['1c8c7946-3c47-46af-ac3b-d85605406233'],"[39.0, 7.0]",9462.0,José Ignacio Peleteiro Ramallo,16.0,Left Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1226.398,0.09399999999982356,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.7071951720260476
aefb8264-9cde-4fbb-8e7b-ab48a1b8f172,822,1,00:20:26.398,20,26,54,3.431286,43,Carry,322,Eibar,1,Regular Play,322,Eibar,,,"['87a74dbb-7dd1-459e-a331-0682622ee08a', '9cadb652-295c-47f9-9a55-d95c46cfb679', 'f015d753-ed6b-41c8-930e-4172717b3d83']","[39.0, 7.0]",9462.0,José Ignacio Peleteiro Ramallo,16.0,Left Midfield,,,,,,,,,,,,"[44.1, 9.8]",True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1226.398,0.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.5074233264272016
87a74dbb-7dd1-459e-a331-0682622ee08a,823,1,00:20:26.398,20,26,54,0.0,6,Block,322,Eibar,1,Regular Play,212,Atlético Madrid,,,['aefb8264-9cde-4fbb-8e7b-ab48a1b8f172'],"[92.4, 60.1]",4788.0,Jesús Gámez Duarte,2.0,Right Back,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1226.398,0.0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.7060159969300428
6415521d-8845-4a47-8975-5148e811d77b,824,1,00:20:29.459,20,29,54,0.342306,17,Pressure,322,Eibar,1,Regular Play,212,Atlético Madrid,,,,"[75.3, 70.8]",6384.0,Gabriel Fernández Arenas,9.0,Right Defensive Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1229.459,3.061000000000149,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0.5557225708009657
9dbc1baf-4a0c-44e2-b56a-480ee7a6ab7e,825,1,00:20:29.829,20,29,54,0.0,39,Dribbled Past,322,Eibar,1,Regular Play,212,Atlético Madrid,,,"['ba71a0ff-c2cd-433f-99af-31881c1c2e9d', 'f015d753-ed6b-41c8-930e-4172717b3d83']","[76.0, 70.3]",6384.0,Gabriel Fernández Arenas,9.0,Right Defensive Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1229.829,0.36999999999989086,0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.6358852753288383
f015d753-ed6b-41c8-930e-4172717b3d83,826,1,00:20:29.829,20,29,54,0.0,14,Dribble,322,Eibar,1,Regular Play,322,Eibar,,,['9dbc1baf-4a0c-44e2-b56a-480ee7a6ab7e'],"[44.1, 9.8]",9462.0,José Ignacio Peleteiro Ramallo,16.0,Left Midfield,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,8.0,Complete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1229.829,0.0,0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.34039504427941214
ba71a0ff-c2cd-433f-99af-31881c1c2e9d,827,1,00:20:29.829,20,29,54,0.655777,43,Carry,322,Eibar,1,Regular Play,322,Eibar,,,"['9dbc1baf-4a0c-44e2-b56a-480ee7a6ab7e', 'f015d753-ed6b-41c8-930e-4172717b3d83', 'f8ba8b13-8d22-43be-a0f0-96e13122dc0e']","[44.1, 9.8]",9462.0,José Ignacio Peleteiro Ramallo,16.0,Left Midfield,,,,,,,,,,,,"[46.0, 11.1]",True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1229.829,0.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.07796274263676706
f8ba8b13-8d22-43be-a0f0-96e13122dc0e,828,1,00:20:30.485,20,30,54,0.59102,30,Pass,322,Eibar,1,Regular Play,322,Eibar,,,['4f9facd9-3b99-46b5-b51f-9ea798c7c1ce'],"[46.0, 11.1]",9462.0,José Ignacio Peleteiro Ramallo,16.0,Left Midfield,6775.0,Daniel García Carrillo,8.062258,1.9789454,1.0,Ground Pass,"[42.8, 18.5]",38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1230.485,0.6559999999999491,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.5460025233583317
4f9facd9-3b99-46b5-b51f-9ea798c7c1ce,829,1,00:20:31.076,20,31,54,,42,Ball Receipt*,322,Eibar,1,Regular Play,322,Eibar,,,['f8ba8b13-8d22-43be-a0f0-96e13122dc0e'],"[42.8, 18.5]",6775.0,Daniel García Carrillo,10.0,Center Defensive Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1231.076,0.5910000000001219,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.409944612832316
eff6cc23-3560-4986-b884-0ceff70fd200,830,1,00:20:31.076,20,31,54,0.278811,43,Carry,322,Eibar,1,Regular Play,322,Eibar,,,"['4f9facd9-3b99-46b5-b51f-9ea798c7c1ce', 'e9a09213-6690-463b-9b02-7eba80fc6b28']","[42.8, 18.5]",6775.0,Daniel García Carrillo,10.0,Center Defensive Midfield,,,,,,,,,,,,"[44.8, 17.9]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1231.076,0.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.5507969078311149
e9a09213-6690-463b-9b02-7eba80fc6b28,831,1,00:20:31.354,20,31,54,0.0,38,Miscontrol,322,Eibar,1,Regular Play,322,Eibar,,,,"[44.8, 17.9]",6775.0,Daniel García Carrillo,10.0,Center Defensive Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1231.354,0.27800000000002,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,0.36255204836711585
a853e94f-08fd-4bbc-9a5f-3563adc0ed31,832,1,00:20:31.687,20,31,54,0.35091,17,Pressure,322,Eibar,1,Regular Play,322,Eibar,,,"['822646e8-fa80-4f7e-8c15-9f74a1ac0d7d', 'b6d9c446-63e1-429e-b364-98e9942389e0']","[46.3, 17.3]",6775.0,Daniel García Carrillo,10.0,Center Defensive Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1231.687,0.3329999999998563,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0.7241229356828633
b6d9c446-63e1-429e-b364-98e9942389e0,833,1,00:20:31.814,20,31,54,0.0,2,Ball Recovery,322,Eibar,1,Regular Play,212,Atlético Madrid,,,['a853e94f-08fd-4bbc-9a5f-3563adc0ed31'],"[72.8, 63.3]",6383.0,Thomas Teye Partey,12.0,Right Midfield,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1231.814,0.12700000000018008,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.9316099065271233
822646e8-fa80-4f7e-8c15-9f74a1ac0d7d,834,1,00:20:31.814,20,31,54,0.297885,43,Carry,322,Eibar,1,Regular Play,212,Atlético Madrid,,,"['a853e94f-08fd-4bbc-9a5f-3563adc0ed31', 'b6d9c446-63e1-429e-b364-98e9942389e0', 'bde89f0b-c9ef-4c4c-84e2-85dbea57ded9', 'd2c0acf5-ea53-4f75-8031-ff1c13516b0b']","[72.8, 63.3]",6383.0,Thomas Teye Partey,12.0,Right Midfield,,,,,,,,,,,,"[73.4, 62.0]",True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1231.814,0.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.005861824918929948
d2c0acf5-ea53-4f75-8031-ff1c13516b0b,835,1,00:20:32.112,20,32,54,0.0,39,Dribbled Past,322,Eibar,1,Regular Play,322,Eibar,,,"['6379e6b5-98e8-4306-a47c-f0983419506c', '822646e8-fa80-4f7e-8c15-9f74a1ac0d7d', 'bde89f0b-c9ef-4c4c-84e2-85dbea57ded9']","[46.7, 18.1]",6775.0,Daniel García Carrillo,10.0,Center Defensive Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1232.112,0.2980000000000018,0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.8626452676569463
bde89f0b-c9ef-4c4c-84e2-85dbea57ded9,836,1,00:20:32.112,20,32,54,0.0,14,Dribble,322,Eibar,1,Regular Play,212,Atlético Madrid,,,['d2c0acf5-ea53-4f75-8031-ff1c13516b0b'],"[73.4, 62.0]",6383.0,Thomas Teye Partey,12.0,Right Midfield,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,8.0,Complete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1232.112,0.0,0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.03207282447377002
6379e6b5-98e8-4306-a47c-f0983419506c,837,1,00:20:32.112,20,32,54,0.877565,43,Carry,322,Eibar,1,Regular Play,212,Atlético Madrid,,,"['38f1b611-6e90-4b4d-b0a3-fcf719db760e', '9948fd47-c342-43ee-9eb6-57e5017bb786', 'bde89f0b-c9ef-4c4c-84e2-85dbea57ded9', 'd2c0acf5-ea53-4f75-8031-ff1c13516b0b']","[73.4, 62.0]",6383.0,Thomas Teye Partey,12.0,Right Midfield,,,,,,,,,,,,"[68.3, 50.2]",True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1232.112,0.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.09268799983033471
38f1b611-6e90-4b4d-b0a3-fcf719db760e,838,1,00:20:32.728,20,32,54,0.328542,17,Pressure,322,Eibar,1,Regular Play,322,Eibar,,,"['6379e6b5-98e8-4306-a47c-f0983419506c', '9948fd47-c342-43ee-9eb6-57e5017bb786']","[50.5, 28.0]",6712.0,Gonzalo Escalante,13.0,Right Center Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1232.728,0.6159999999999854,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0.007005614190789711
9948fd47-c342-43ee-9eb6-57e5017bb786,839,1,00:20:32.989,20,32,54,0.960113,30,Pass,322,Eibar,1,Regular Play,212,Atlético Madrid,,,"['153673b0-2623-4ce6-b82c-05b81ddde804', '38f1b611-6e90-4b4d-b0a3-fcf719db760e']","[68.3, 50.2]",6383.0,Thomas Teye Partey,12.0,Right Midfield,5633.0,Yannick Ferreira Carrasco,20.287188,-1.1600794,1.0,Ground Pass,"[76.4, 31.6]",38.0,Left Foot,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1232.989,0.26099999999996726,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.32944668257947707
153673b0-2623-4ce6-b82c-05b81ddde804,840,1,00:20:33.950,20,33,54,,42,Ball Receipt*,322,Eibar,1,Regular Play,212,Atlético Madrid,,,['9948fd47-c342-43ee-9eb6-57e5017bb786'],"[76.4, 31.6]",5633.0,Yannick Ferreira Carrasco,16.0,Left Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1233.95,0.9610000000000127,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.36183019182005627
de531ff3-a8d6-4016-856a-71d7933044a4,841,1,00:20:33.950,20,33,54,0.0,38,Miscontrol,322,Eibar,1,Regular Play,212,Atlético Madrid,,,,"[75.5, 31.6]",5633.0,Yannick Ferreira Carrasco,16.0,Left Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1233.95,0.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,0.9736089957257458
e2a3672c-0b7f-44a0-996e-4df2540702ec,842,1,00:20:35.334,20,35,54,0.0,2,Ball Recovery,322,Eibar,1,Regular Play,322,Eibar,,,,"[51.4, 42.3]",6712.0,Gonzalo Escalante,13.0,Right Center Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1235.334,1.3840000000000146,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.08570802424720281
c5af325c-06b5-44da-8e90-04d700539cc5,843,1,00:20:35.334,20,35,54,1.469426,43,Carry,322,Eibar,1,Regular Play,322,Eibar,,,"['e2a3672c-0b7f-44a0-996e-4df2540702ec', 'efbfca9e-7117-404f-97fc-c1fa21039457']","[51.4, 42.3]",6712.0,Gonzalo Escalante,13.0,Right Center Midfield,,,,,,,,,,,,"[45.8, 43.1]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1235.334,0.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.427245942987557
efbfca9e-7117-404f-97fc-c1fa21039457,844,1,00:20:36.803,20,36,54,1.577248,30,Pass,322,Eibar,1,Regular Play,322,Eibar,,,['15097f62-7f40-4725-b45d-6a550908e064'],"[45.8, 43.1]",6712.0,Gonzalo Escalante,13.0,Right Center Midfield,6699.0,Ander Capa Rodríguez,16.09969,2.0344439,1.0,Ground Pass,"[38.6, 57.5]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1236.803,1.469000000000051,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.8529676646568592
15097f62-7f40-4725-b45d-6a550908e064,845,1,00:20:38.380,20,38,54,,42,Ball Receipt*,322,Eibar,1,Regular Play,322,Eibar,,,['efbfca9e-7117-404f-97fc-c1fa21039457'],"[38.6, 57.5]",6699.0,Ander Capa Rodríguez,2.0,Right Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1238.38,1.5769999999999982,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.8177101009833052
84236c94-b09e-484c-aa2d-2cd5048ecd6e,846,1,00:20:38.380,20,38,54,1.536536,43,Carry,322,Eibar,1,Regular Play,322,Eibar,,,"['15097f62-7f40-4725-b45d-6a550908e064', '58c6be0b-47ef-404b-b389-3a586018f4d8']","[38.6, 57.5]",6699.0,Ander Capa Rodríguez,2.0,Right Back,,,,,,,,,,,,"[43.5, 62.6]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1238.38,0.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.30456960004537525
58c6be0b-47ef-404b-b389-3a586018f4d8,847,1,00:20:39.917,20,39,54,1.717398,30,Pass,322,Eibar,1,Regular Play,322,Eibar,,,['49d1bb1c-da1f-48fb-b320-96eef5c1e31d'],"[43.5, 62.6]",6699.0,Ander Capa Rodríguez,2.0,Right Back,6700.0,Sergio Enrich Ametller,37.834507,0.18339959,2.0,Low Pass,"[80.7, 69.5]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1239.917,1.5369999999998072,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.971138645585856
