id,index,period,timestamp,minute,second,possession,duration,type_id,type_name,possession_team_id,possession_team_name,play_pattern_id,play_pattern_name,team_id,team_name,tactics_formation,tactics_lineup,related_events,off_camera,location,player_id,player_name,position_id,position_name,pass_recipient_id,pass_recipient_name,pass_length,pass_angle,pass_height_id,pass_height_name,pass_end_location,pass_body_part_id,pass_body_part_name,pass_type_id,pass_type_name,pass_outcome_id,pass_outcome_name,ball_receipt_outcome_id,ball_receipt_outcome_name,under_pressure,duel_type_id,duel_type_name,clearance_aerial_won,clearance_body_part_id,clearance_body_part_name,clearance_head,carry_end_location,dribble_outcome_id,dribble_outcome_name,counterpress,duel_outcome_id,duel_outcome_name,pass_switch,pass_technique_id,pass_technique_name,pass_through_ball,foul_won_defensive,pass_aerial_won,pass_assisted_shot_id,pass_shot_assist,shot_statsbomb_xg,shot_end_location,shot_key_pass_id,shot_outcome_id,shot_outcome_name,shot_technique_id,shot_technique_name,shot_body_part_id,shot_body_part_name,shot_type_id,shot_type_name,shot_freeze_frame,goalkeeper_outcome_id,goalkeeper_outcome_name,goalkeeper_technique_id,goalkeeper_technique_name,goalkeeper_position_id,goalkeeper_position_name,goalkeeper_body_part_id,goalkeeper_body_part_name,goalkeeper_type_id,goalkeeper_type_name,out,clearance_right_foot,pass_inswinging,clearance_left_foot,dribble_overrun,interception_outcome_id,interception_outcome_name,pass_cross,shot_one_on_one,shot_first_time,goalkeeper_end_location,pass_miscommunication,foul_committed_offensive,foul_committed_type_id,foul_committed_type_name,foul_committed_advantage,foul_won_advantage,ball_recovery_recovery_failure,pass_goal_assist,shot_deflected,block_deflection,pass_outswinging,pass_deflected,pass_cut_back,substitution_outcome_id,substitution_outcome_name,substitution_replacement_id,substitution_replacement_name,foul_committed_penalty,foul_committed_card_id,foul_committed_card_name,shot_aerial_won,timestamp_seconds,time_since_last_event,distance_to_goal,event_type_Ball Receipt*,event_type_Ball Recovery,event_type_Block,event_type_Carry,event_type_Clearance,event_type_Dispossessed,event_type_Dribble,event_type_Dribbled Past,event_type_Duel,event_type_Foul Committed,event_type_Foul Won,event_type_Goal Keeper,event_type_Half End,event_type_Half Start,event_type_Injury Stoppage,event_type_Interception,event_type_Miscontrol,event_type_Pass,event_type_Player Off,event_type_Player On,event_type_Pressure,event_type_Shot,event_type_Starting XI,event_type_Substitution,pitch_control_score
c5a69267-ca87-449c-82cd-559bf6742372,425,1,00:09:19.913,9,19,24,1.421447,30,Pass,223,Málaga,1,Regular Play,223,Málaga,,,['acc4b332-1dce-4a11-a377-93f031dae286'],,"[67.3, 1.9]",6740.0,Gonzalo Castro Irizábal,16.0,Left Midfield,8419.0,Duje Čop,24.492039,0.7391883,3.0,High Pass,"[85.4, 18.4]",38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,559.913,2.802000000000021,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.7088714062740085
acc4b332-1dce-4a11-a377-93f031dae286,426,1,00:09:21.334,9,21,24,,42,Ball Receipt*,223,Málaga,1,Regular Play,223,Málaga,,,['c5a69267-ca87-449c-82cd-559bf6742372'],,"[85.4, 18.4]",8419.0,Duje Čop,24.0,Left Center Forward,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,561.334,1.4209999999999354,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.12612145572020317
24770ef8-8467-4acc-8e72-e7391a222a06,427,1,00:09:21.334,9,21,24,1.575489,43,Carry,223,Málaga,1,Regular Play,223,Málaga,,,"['604bbd6a-841a-4152-b1c0-a7681a5c9c69', 'acc4b332-1dce-4a11-a377-93f031dae286', 'b3adb8d8-8e81-4aeb-99d4-26ee9aa0a1e3']",,"[85.4, 18.4]",8419.0,Duje Čop,24.0,Left Center Forward,,,,,,,,,,,,,,,,True,,,,,,,"[94.9, 20.5]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,561.334,0.0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.9986355398006419
604bbd6a-841a-4152-b1c0-a7681a5c9c69,428,1,00:09:21.520,9,21,24,1.734707,17,Pressure,223,Málaga,1,Regular Play,208,Las Palmas,,,"['24770ef8-8467-4acc-8e72-e7391a222a06', 'b3adb8d8-8e81-4aeb-99d4-26ee9aa0a1e3']",,"[25.2, 57.2]",7907.0,Pedro Bigas Rigo,5.0,Left Center Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,561.52,0.18600000000003547,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,0.7069134041217757
b3adb8d8-8e81-4aeb-99d4-26ee9aa0a1e3,429,1,00:09:22.910,9,22,24,0.0,14,Dribble,223,Málaga,1,Regular Play,223,Málaga,,,"['604bbd6a-841a-4152-b1c0-a7681a5c9c69', 'adc6c99b-5849-4adb-a82c-4a5f31db29d2']",,"[94.9, 20.5]",8419.0,Duje Čop,24.0,Left Center Forward,,,,,,,,,,,,,,,,True,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,562.91,1.3899999999999864,0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.10938223018112625
adc6c99b-5849-4adb-a82c-4a5f31db29d2,430,1,00:09:22.910,9,22,24,0.0,4,Duel,223,Málaga,1,Regular Play,208,Las Palmas,,,['b3adb8d8-8e81-4aeb-99d4-26ee9aa0a1e3'],,"[25.2, 59.6]",7907.0,Pedro Bigas Rigo,5.0,Left Center Back,,,,,,,,,,,,,,,,True,11.0,Tackle,,,,,,,,,13.0,Lost In Play,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,562.91,0.0,0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.2286485975170215
8d498bf6-18f6-4424-9b67-a34c8688f92a,431,1,00:09:24.852,9,24,24,0.0,2,Ball Recovery,223,Málaga,1,Regular Play,223,Málaga,,,,,"[108.0, 32.7]",8419.0,Duje Čop,24.0,Left Center Forward,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,564.852,1.9420000000000073,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.7809165973948823
d2a27d79-b1dd-41f7-9e2a-c5af870131aa,432,1,00:09:24.852,9,24,24,0.039999,43,Carry,223,Málaga,1,Regular Play,223,Málaga,,,"['8d498bf6-18f6-4424-9b67-a34c8688f92a', 'b624584e-9183-4259-a0d5-fe030c790e4c']",,"[108.0, 32.7]",8419.0,Duje Čop,24.0,Left Center Forward,,,,,,,,,,,,,,,,,,,,,,,"[104.9, 28.9]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,564.852,0.0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.22881611659285495
b624584e-9183-4259-a0d5-fe030c790e4c,433,1,00:09:24.892,9,24,24,0.329336,16,Shot,223,Málaga,1,Regular Play,223,Málaga,,,['4ee8956f-6ead-4160-85be-149f6ceae09d'],,"[104.9, 28.9]",8419.0,Duje Čop,24.0,Left Center Forward,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.17968738,"[113.6, 35.9, 0.2]",,100.0,Saved,93.0,Normal,40.0,Right Foot,87.0,Open Play,"[{'location': [103.2, 26.4], 'player': {'id': 7907, 'name': 'Pedro Bigas Rigo'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [102.1, 28.3], 'player': {'id': 7692, 'name': 'Mauricio Lemos Merladet'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [94.7, 17.7], 'player': {'id': 6927, 'name': 'David García Santana'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [94.6, 55.5], 'player': {'id': 6563, 'name': 'Juan Pablo Añor Acosta'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'teammate': True}, {'location': [93.7, 27.3], 'player': {'id': 6707, 'name': 'Charles Días Barbosa de Oliveira'}, 'position': {'id': 22, 'name': 'Right Center Forward'}, 'teammate': True}, {'location': [113.9, 36.0], 'player': {'id': 7905, 'name': 'Raúl Lizoáin Cruz'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [104.1, 33.9], 'player': {'id': 6932, 'name': 'Dani Castellano Betancor'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}]",,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,564.892,0.04000000000007731,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,0.13860349144151052
4ee8956f-6ead-4160-85be-149f6ceae09d,434,1,00:09:25.222,9,25,24,0.0,23,Goal Keeper,223,Málaga,1,Regular Play,208,Las Palmas,,,['b624584e-9183-4259-a0d5-fe030c790e4c'],,"[6.2, 44.1]",7905.0,Raúl Lizoáin Cruz,1.0,Goalkeeper,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.0,In Play Danger,46.0,Standing,44.0,Set,38.0,Left Foot,33.0,Shot Saved,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,565.222,0.32999999999992724,0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,0.772356948310655
284bf5d3-8460-46d2-92d1-e3c5d89fb8a7,435,1,00:09:27.090,9,27,24,0.0,2,Ball Recovery,223,Málaga,1,Regular Play,223,Málaga,,,,,"[105.4, 32.9]",6707.0,Charles Días Barbosa de Oliveira,22.0,Right Center Forward,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,567.09,1.8680000000000518,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.754331800587399
3ff371f7-3495-45e8-83a2-682f6d5e4c63,436,1,00:09:27.130,9,27,24,1.017549,16,Shot,223,Málaga,1,Regular Play,223,Málaga,,,['d5208511-2254-407d-9c4c-e9666220662d'],,"[102.2, 28.9]",6707.0,Charles Días Barbosa de Oliveira,22.0,Right Center Forward,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.037265602,"[120.0, 30.7, 5.1]",,98.0,Off T,95.0,Volley,38.0,Left Foot,87.0,Open Play,"[{'location': [110.9, 34.5], 'player': {'id': 6932, 'name': 'Dani Castellano Betancor'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [106.2, 36.8], 'player': {'id': 7907, 'name': 'Pedro Bigas Rigo'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [108.6, 32.0], 'player': {'id': 7692, 'name': 'Mauricio Lemos Merladet'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [102.5, 25.5], 'player': {'id': 6927, 'name': 'David García Santana'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [115.5, 37.1], 'player': {'id': 7905, 'name': 'Raúl Lizoáin Cruz'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [102.0, 52.6], 'player': {'id': 6563, 'name': 'Juan Pablo Añor Acosta'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'teammate': True}, {'location': [105.3, 32.3], 'player': {'id': 8419, 'name': 'Duje Čop'}, 'position': {'id': 24, 'name': 'Left Center Forward'}, 'teammate': True}]",,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,567.13,0.03999999999996362,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,0.03873875546021155
d5208511-2254-407d-9c4c-e9666220662d,437,1,00:09:28.147,9,28,24,0.0,23,Goal Keeper,223,Málaga,1,Regular Play,208,Las Palmas,,,['3ff371f7-3495-45e8-83a2-682f6d5e4c63'],,"[4.6, 43.0]",7905.0,Raúl Lizoáin Cruz,1.0,Goalkeeper,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44.0,Set,,,32.0,Shot Faced,,,,,,,,,,,"[4.6, 43.0]",,,,,,,,,,,,,,,,,,,,,,568.147,1.0170000000000528,0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,0.7041801250061027
582c7675-f521-4406-a10a-b10c7b00c380,438,1,00:09:49.250,9,49,25,3.083483,30,Pass,208,Las Palmas,7,From Goal Kick,208,Las Palmas,,,"['0070a32d-aef2-4e00-bbdb-8f3f7d834494', '601c1772-3373-483f-b4d3-8f369e499a34']",,"[7.0, 44.1]",7905.0,Raúl Lizoáin Cruz,1.0,Goalkeeper,6721.0,Willian José da Silva,55.340763,0.3274648,3.0,High Pass,"[59.4, 61.9]",38.0,Left Foot,63.0,Goal Kick,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,589.25,21.102999999999952,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.16143059544695404
601c1772-3373-483f-b4d3-8f369e499a34,439,1,00:09:52.333,9,52,25,,42,Ball Receipt*,208,Las Palmas,7,From Goal Kick,208,Las Palmas,,,['582c7675-f521-4406-a10a-b10c7b00c380'],,"[58.6, 61.7]",6721.0,Willian José da Silva,23.0,Center Forward,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,592.333,3.08299999999997,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.3867041267084199
0070a32d-aef2-4e00-bbdb-8f3f7d834494,440,1,00:09:52.333,9,52,26,2.721472,30,Pass,223,Málaga,1,Regular Play,223,Málaga,,,"['582c7675-f521-4406-a10a-b10c7b00c380', '9649e6a0-24e1-4f3b-ae39-38282c893935']",,"[60.7, 18.2]",26669.0,Weligton Róbson Pena de Oliveira,5.0,Left Center Back,6580.0,José Luis García del Pozo,21.36001,0.92823154,3.0,High Pass,"[73.5, 35.3]",37.0,Head,66.0,Recovery,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,592.333,0.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.058446970220219496
1b6f66cb-91c4-497a-8bb3-396f17c9edf5,441,1,00:09:54.582,9,54,26,1.60665,17,Pressure,223,Málaga,1,Regular Play,208,Las Palmas,,,"['5c805603-25f4-4bb3-a185-9ca18e00ed21', '9649e6a0-24e1-4f3b-ae39-38282c893935']",,"[46.6, 44.8]",3610.0,Roque Mesa Quevedo,10.0,Center Defensive Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,594.582,2.2490000000000236,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,0.18075850694871975
9649e6a0-24e1-4f3b-ae39-38282c893935,442,1,00:09:55.054,9,55,26,,42,Ball Receipt*,223,Málaga,1,Regular Play,223,Málaga,,,"['0070a32d-aef2-4e00-bbdb-8f3f7d834494', '1b6f66cb-91c4-497a-8bb3-396f17c9edf5']",,"[73.5, 35.3]",6580.0,José Luis García del Pozo,11.0,Left Defensive Midfield,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,595.054,0.47199999999998,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.4177904822570626
5c805603-25f4-4bb3-a185-9ca18e00ed21,443,1,00:09:55.054,9,55,26,1.351893,43,Carry,223,Málaga,1,Regular Play,223,Málaga,,,"['185f39a2-1523-4895-a94c-eb5d00b9fc1d', '1b6f66cb-91c4-497a-8bb3-396f17c9edf5', '9649e6a0-24e1-4f3b-ae39-38282c893935', '96e065e8-76f4-4724-ba58-7624e636ab78']",,"[73.5, 35.3]",6580.0,José Luis García del Pozo,11.0,Left Defensive Midfield,,,,,,,,,,,,,,,,True,,,,,,,"[72.0, 35.6]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,595.054,0.0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.17713941268340305
96e065e8-76f4-4724-ba58-7624e636ab78,444,1,00:09:56.076,9,56,26,0.603255,17,Pressure,223,Málaga,1,Regular Play,208,Las Palmas,,,"['185f39a2-1523-4895-a94c-eb5d00b9fc1d', '5c805603-25f4-4bb3-a185-9ca18e00ed21']",,"[48.3, 44.5]",10755.0,Jonathan Viera Ramos,15.0,Left Center Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,596.076,1.0220000000000482,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,0.10896613578645498
185f39a2-1523-4895-a94c-eb5d00b9fc1d,445,1,00:09:56.406,9,56,26,0.503949,30,Pass,223,Málaga,1,Regular Play,223,Málaga,,,"['46afd4cd-6e59-44dd-a3f0-05a6a977da11', '96e065e8-76f4-4724-ba58-7624e636ab78']",,"[72.0, 35.6]",6580.0,José Luis García del Pozo,11.0,Left Defensive Midfield,8234.0,Ignacio Camacho Barnola,5.6089215,-1.7681919,2.0,Low Pass,"[70.9, 30.1]",40.0,Right Foot,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,596.406,0.32999999999992724,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.6828637194484333
46afd4cd-6e59-44dd-a3f0-05a6a977da11,446,1,00:09:56.910,9,56,26,,42,Ball Receipt*,223,Málaga,1,Regular Play,223,Málaga,,,['185f39a2-1523-4895-a94c-eb5d00b9fc1d'],,"[70.9, 30.1]",8234.0,Ignacio Camacho Barnola,9.0,Right Defensive Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,596.91,0.5040000000000191,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.22252453688970586
04028817-6e0e-422b-a1d8-f29cf8366842,447,1,00:09:56.910,9,56,26,0.509073,43,Carry,223,Málaga,1,Regular Play,223,Málaga,,,"['46afd4cd-6e59-44dd-a3f0-05a6a977da11', '553e3abb-c1f7-417f-8f57-80a4e0162638', 'a1dc2109-c503-4d1b-a2c2-0a7d7e34b356']",,"[70.9, 30.1]",8234.0,Ignacio Camacho Barnola,9.0,Right Defensive Midfield,,,,,,,,,,,,,,,,True,,,,,,,"[70.9, 31.3]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,596.91,0.0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.847148898727051
553e3abb-c1f7-417f-8f57-80a4e0162638,448,1,00:09:57.075,9,57,26,0.551975,17,Pressure,223,Málaga,1,Regular Play,208,Las Palmas,,,"['04028817-6e0e-422b-a1d8-f29cf8366842', 'a1dc2109-c503-4d1b-a2c2-0a7d7e34b356']",,"[49.2, 50.3]",10755.0,Jonathan Viera Ramos,15.0,Left Center Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,597.075,0.1650000000000773,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,0.2115515576756105
a1dc2109-c503-4d1b-a2c2-0a7d7e34b356,449,1,00:09:57.419,9,57,26,1.043954,30,Pass,223,Málaga,1,Regular Play,223,Málaga,,,"['553e3abb-c1f7-417f-8f57-80a4e0162638', '6c44afde-769e-4f9b-973b-dbac4a44a705', 'fef1532c-86e9-4890-b797-871b7023dc75']",,"[70.9, 31.3]",8234.0,Ignacio Camacho Barnola,9.0,Right Defensive Midfield,6707.0,Charles Días Barbosa de Oliveira,13.678084,-0.8526541,1.0,Ground Pass,"[79.9, 21.0]",40.0,Right Foot,,,9.0,Incomplete,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,597.419,0.34399999999993724,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.17925151011399454
6c44afde-769e-4f9b-973b-dbac4a44a705,450,1,00:09:58.463,9,58,26,,42,Ball Receipt*,223,Málaga,1,Regular Play,223,Málaga,,,['a1dc2109-c503-4d1b-a2c2-0a7d7e34b356'],,"[80.9, 19.1]",6707.0,Charles Días Barbosa de Oliveira,22.0,Right Center Forward,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,598.463,1.0439999999999827,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.12753690090268455
fef1532c-86e9-4890-b797-871b7023dc75,451,1,00:09:58.463,9,58,26,0.91527,30,Pass,223,Málaga,1,Regular Play,208,Las Palmas,,,"['17a4747b-fbbd-48db-b898-a7cbbce52370', '9e027b3c-21c4-4ba1-8611-10369902a7fc', 'a1dc2109-c503-4d1b-a2c2-0a7d7e34b356']",,"[40.2, 59.1]",6927.0,David García Santana,2.0,Right Back,6928.0,Pedro Taunausú Domínguez Placeres,7.1867933,-0.37017083,1.0,Ground Pass,"[46.9, 56.5]",40.0,Right Foot,64.0,Interception,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,598.463,0.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.059798797607176435
17a4747b-fbbd-48db-b898-a7cbbce52370,452,1,00:09:59.379,9,59,26,,42,Ball Receipt*,223,Málaga,1,Regular Play,208,Las Palmas,,,['fef1532c-86e9-4890-b797-871b7023dc75'],,"[46.9, 55.0]",6928.0,Pedro Taunausú Domínguez Placeres,13.0,Right Center Midfield,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,599.379,0.9160000000000537,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.37179873230031246
9e027b3c-21c4-4ba1-8611-10369902a7fc,453,1,00:09:59.379,9,59,26,0.0,10,Interception,223,Málaga,1,Regular Play,223,Málaga,,,['fef1532c-86e9-4890-b797-871b7023dc75'],,"[73.2, 23.6]",8234.0,Ignacio Camacho Barnola,9.0,Right Defensive Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,Won,,,,,,,,,,,,,,,,,,,,,,,,,,599.379,0.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0.7974711050448289
5c2e7dba-ed3d-467e-a094-6d33a49a679a,454,1,00:09:59.379,9,59,26,1.156021,43,Carry,223,Málaga,1,Regular Play,223,Málaga,,,"['14dccd12-3150-4441-b2b3-d435337dd931', '9e027b3c-21c4-4ba1-8611-10369902a7fc']",,"[73.2, 23.6]",8234.0,Ignacio Camacho Barnola,9.0,Right Defensive Midfield,,,,,,,,,,,,,,,,,,,,,,,"[74.9, 19.6]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,599.379,0.0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.847219669174902
14dccd12-3150-4441-b2b3-d435337dd931,455,1,00:10:00.535,10,0,26,2.207203,30,Pass,223,Málaga,1,Regular Play,223,Málaga,,,['83c79057-c225-49cd-882d-5f9575c362da'],,"[74.9, 19.6]",8234.0,Ignacio Camacho Barnola,9.0,Right Defensive Midfield,6844.0,Federico Ricca Rostagnol,18.534832,-1.2695208,1.0,Ground Pass,"[80.4, 1.9]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,600.535,1.155999999999949,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.12308985756923774
83c79057-c225-49cd-882d-5f9575c362da,456,1,00:10:02.742,10,2,26,,42,Ball Receipt*,223,Málaga,1,Regular Play,223,Málaga,,,['14dccd12-3150-4441-b2b3-d435337dd931'],,"[80.4, 1.9]",6844.0,Federico Ricca Rostagnol,6.0,Left Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,602.742,2.2069999999999936,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.8527738079198426
167b6277-5497-4f94-8a6d-4960402f5e23,457,1,00:10:02.742,10,2,26,2.104766,43,Carry,223,Málaga,1,Regular Play,223,Málaga,,,"['83c79057-c225-49cd-882d-5f9575c362da', 'ceec6b89-46e9-453e-af91-06139951f46f']",,"[80.4, 1.9]",6844.0,Federico Ricca Rostagnol,6.0,Left Back,,,,,,,,,,,,,,,,,,,,,,,"[89.0, 1.9]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,602.742,0.0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.31368666099027487
