id,index,period,timestamp,minute,second,possession,duration,type_id,type_name,possession_team_id,possession_team_name,play_pattern_id,play_pattern_name,team_id,team_name,tactics_formation,tactics_lineup,related_events,location,player_id,player_name,position_id,position_name,pass_recipient_id,pass_recipient_name,pass_length,pass_angle,pass_height_id,pass_height_name,pass_end_location,pass_body_part_id,pass_body_part_name,pass_type_id,pass_type_name,off_camera,carry_end_location,under_pressure,pass_outcome_id,pass_outcome_name,ball_receipt_outcome_id,ball_receipt_outcome_name,clearance_body_part_id,clearance_body_part_name,clearance_right_foot,counterpress,interception_outcome_id,interception_outcome_name,pass_cross,pass_assisted_shot_id,pass_shot_assist,shot_statsbomb_xg,shot_end_location,shot_key_pass_id,shot_outcome_id,shot_outcome_name,shot_type_id,shot_type_name,shot_body_part_id,shot_body_part_name,shot_first_time,shot_technique_id,shot_technique_name,shot_freeze_frame,goalkeeper_outcome_id,goalkeeper_outcome_name,goalkeeper_type_id,goalkeeper_type_name,goalkeeper_body_part_id,goalkeeper_body_part_name,goalkeeper_technique_id,goalkeeper_technique_name,goalkeeper_position_id,goalkeeper_position_name,pass_switch,duel_type_id,duel_type_name,duel_outcome_id,duel_outcome_name,out,clearance_left_foot,foul_won_defensive,pass_aerial_won,pass_cut_back,pass_deflected,block_deflection,clearance_head,goalkeeper_end_location,dribble_outcome_id,dribble_outcome_name,ball_recovery_recovery_failure,shot_aerial_won,pass_technique_id,pass_technique_name,pass_outswinging,clearance_aerial_won,pass_through_ball,pass_inswinging,dribble_nutmeg,foul_committed_advantage,foul_won_advantage,injury_stoppage_in_chain,shot_one_on_one,foul_committed_card_id,foul_committed_card_name,pass_miscommunication,pass_no_touch,miscontrol_aerial_won,dribble_overrun,substitution_outcome_id,substitution_outcome_name,substitution_replacement_id,substitution_replacement_name,bad_behaviour_card_id,bad_behaviour_card_name,timestamp_seconds,time_since_last_event,distance_to_goal,event_type_Bad Behaviour,event_type_Ball Receipt*,event_type_Ball Recovery,event_type_Block,event_type_Carry,event_type_Clearance,event_type_Dispossessed,event_type_Dribble,event_type_Dribbled Past,event_type_Duel,event_type_Error,event_type_Foul Committed,event_type_Foul Won,event_type_Goal Keeper,event_type_Half End,event_type_Half Start,event_type_Injury Stoppage,event_type_Interception,event_type_Miscontrol,event_type_Offside,event_type_Pass,event_type_Pressure,event_type_Referee Ball-Drop,event_type_Shield,event_type_Shot,event_type_Starting XI,event_type_Substitution,event_type_Tactical Shift,pitch_control_score
056376c8-fc18-4487-9591-8c79ae89ef1a,491,1,00:14:10.538,14,10,37,1.797333,30,Pass,216,Getafe,4,From Throw In,219,RC Deportivo La Coruña,,,"['a43c0697-3a69-4d47-a5ca-1032c53d466c', 'a78f262f-53dd-44c6-83d3-cd47b84ac87c', 'c6825746-7491-4ae8-862b-75f5c0833967', 'd0a4a417-3d24-4827-a12b-d79b37fce6c2']","[41.7, 53.9]",6738.0,Juan Francisco Moreno Fuertes,2.0,Right Back,6733.0,Pedro Mosquera Parada,13.086252,-1.4559197,2.0,Low Pass,"[43.2, 40.9]",,,66.0,Recovery,,,True,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,850.538,0.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,0.9344973556258338
a78f262f-53dd-44c6-83d3-cd47b84ac87c,492,1,00:14:12.336,14,12,37,,42,Ball Receipt*,216,Getafe,4,From Throw In,219,RC Deportivo La Coruña,,,['056376c8-fc18-4487-9591-8c79ae89ef1a'],"[46.2, 34.4]",6733.0,Pedro Mosquera Parada,11.0,Left Defensive Midfield,,,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,852.336,1.7980000000000018,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.23614517817960012
d0a4a417-3d24-4827-a12b-d79b37fce6c2,493,1,00:14:12.336,14,12,37,0.0,10,Interception,216,Getafe,4,From Throw In,216,Getafe,,,['056376c8-fc18-4487-9591-8c79ae89ef1a'],"[76.9, 39.2]",15893.0,Víctor Rodríguez Romero,19.0,Center Attacking Midfield,,,,,,,,,,,,,,,,,,,,,,,4.0,Won,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,852.336,0.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,0.5953773098260124
bb224c0d-3a56-4e75-8868-96ea0f900f53,494,1,00:14:12.336,14,12,37,3.581147,43,Carry,216,Getafe,4,From Throw In,216,Getafe,,,"['d0a4a417-3d24-4827-a12b-d79b37fce6c2', 'd118895f-a1d4-4af0-b667-a644f1dbf4ea', 'e016769f-8d8a-4626-bb94-4fbe683d55ce']","[76.9, 39.2]",15893.0,Víctor Rodríguez Romero,19.0,Center Attacking Midfield,,,,,,,,,,,,,"[77.3, 39.5]",True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,852.336,0.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.2975440271168741
d118895f-a1d4-4af0-b667-a644f1dbf4ea,495,1,00:14:13.059,14,13,37,0.402372,17,Pressure,216,Getafe,4,From Throw In,219,RC Deportivo La Coruña,,,['bb224c0d-3a56-4e75-8868-96ea0f900f53'],"[42.8, 35.7]",6733.0,Pedro Mosquera Parada,11.0,Left Defensive Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,853.059,0.7229999999999563,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.5636834222390129
e016769f-8d8a-4626-bb94-4fbe683d55ce,496,1,00:14:15.917,14,15,37,2.058756,30,Pass,216,Getafe,4,From Throw In,216,Getafe,,,['0ef43689-59f9-4fea-a26d-bdf449893fb1'],"[77.3, 39.5]",15893.0,Víctor Rodríguez Romero,19.0,Center Attacking Midfield,6627.0,Damián Nicolás Suárez Suárez,28.30636,1.5919945,1.0,Ground Pass,"[76.7, 67.8]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,855.917,2.858000000000061,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,0.8414497184163274
0ef43689-59f9-4fea-a26d-bdf449893fb1,497,1,00:14:17.976,14,17,37,,42,Ball Receipt*,216,Getafe,4,From Throw In,216,Getafe,,,['e016769f-8d8a-4626-bb94-4fbe683d55ce'],"[76.7, 67.8]",6627.0,Damián Nicolás Suárez Suárez,2.0,Right Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,857.976,2.058999999999969,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.3481179780991215
810166e2-d794-48e4-ad5e-9cc88b95e61b,498,1,00:14:17.976,14,17,37,0.321983,43,Carry,216,Getafe,4,From Throw In,216,Getafe,,,"['0ef43689-59f9-4fea-a26d-bdf449893fb1', 'c634976f-a053-4245-8deb-95aadf121ec9']","[76.7, 67.8]",6627.0,Damián Nicolás Suárez Suárez,2.0,Right Back,,,,,,,,,,,,,"[76.7, 68.1]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,857.976,0.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.46476097261622773
c634976f-a053-4245-8deb-95aadf121ec9,499,1,00:14:18.298,14,18,37,1.52178,30,Pass,216,Getafe,4,From Throw In,216,Getafe,,,['392d68fb-843a-4f8c-a1ad-10d14ad7f384'],"[76.7, 68.1]",6627.0,Damián Nicolás Suárez Suárez,2.0,Right Back,6720.0,Pablo Sarabia García,14.990664,0.7853982,1.0,Ground Pass,"[87.3, 78.7]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,858.298,0.32200000000000273,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,0.4977337488257534
392d68fb-843a-4f8c-a1ad-10d14ad7f384,500,1,00:14:19.819,14,19,37,,42,Ball Receipt*,216,Getafe,4,From Throw In,216,Getafe,,,['c634976f-a053-4245-8deb-95aadf121ec9'],"[87.3, 78.7]",6720.0,Pablo Sarabia García,17.0,Right Wing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,859.819,1.5209999999999582,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.8344850260646516
805bf555-c5e8-4db5-8b38-026aafaba100,501,1,00:14:19.819,14,19,37,3.038332,43,Carry,216,Getafe,4,From Throw In,216,Getafe,,,"['392d68fb-843a-4f8c-a1ad-10d14ad7f384', 'c306a10d-8500-4b5a-88d4-f0228aecdacc', 'fb19e764-e323-4407-bfd7-5f837180cb28']","[87.3, 78.7]",6720.0,Pablo Sarabia García,17.0,Right Wing,,,,,,,,,,,,,"[84.7, 68.5]",True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,859.819,0.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.6831589270774259
c306a10d-8500-4b5a-88d4-f0228aecdacc,502,1,00:14:21.768,14,21,37,0.953207,17,Pressure,216,Getafe,4,From Throw In,219,RC Deportivo La Coruña,,,['805bf555-c5e8-4db5-8b38-026aafaba100'],"[32.8, 5.1]",6913.0,Fernando Navarro i Corbacho,6.0,Left Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,861.768,1.9490000000000691,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.17865403973904836
fb19e764-e323-4407-bfd7-5f837180cb28,503,1,00:14:22.858,14,22,37,1.223916,30,Pass,216,Getafe,4,From Throw In,216,Getafe,,,['d53897b0-ec42-4a10-85aa-207865e17033'],"[84.7, 68.5]",6720.0,Pablo Sarabia García,17.0,Right Wing,6745.0,Mehdi Lacen,28.558012,-1.6760398,1.0,Ground Pass,"[81.7, 40.1]",38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,862.858,1.0899999999999181,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,0.03049705693122995
d53897b0-ec42-4a10-85aa-207865e17033,504,1,00:14:24.082,14,24,37,,42,Ball Receipt*,216,Getafe,4,From Throw In,216,Getafe,,,['fb19e764-e323-4407-bfd7-5f837180cb28'],"[81.7, 40.1]",6745.0,Mehdi Lacen,11.0,Left Defensive Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,864.082,1.2240000000000464,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.06989513810912906
42c0d5a8-5910-410b-93e6-a371d38f0e08,505,1,00:14:24.082,14,24,37,1.06552,43,Carry,216,Getafe,4,From Throw In,216,Getafe,,,"['0b7459de-66d9-4ad4-9e65-8365a26b5e8f', 'd53897b0-ec42-4a10-85aa-207865e17033']","[81.7, 40.1]",6745.0,Mehdi Lacen,11.0,Left Defensive Midfield,,,,,,,,,,,,,"[83.0, 39.7]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,864.082,0.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.3278705784652617
0b7459de-66d9-4ad4-9e65-8365a26b5e8f,506,1,00:14:25.147,14,25,37,2.212868,30,Pass,216,Getafe,4,From Throw In,216,Getafe,,,['8ac7ddf5-09f7-4f6d-9d10-1704f8665bc5'],"[83.0, 39.7]",6745.0,Mehdi Lacen,11.0,Left Defensive Midfield,27054.0,Roberto Lago Soto,29.868546,-1.3753705,1.0,Ground Pass,"[88.8, 10.4]",38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,865.147,1.0650000000000546,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,0.5430765863733268
8ac7ddf5-09f7-4f6d-9d10-1704f8665bc5,507,1,00:14:27.360,14,27,37,,42,Ball Receipt*,216,Getafe,4,From Throw In,216,Getafe,,,['0b7459de-66d9-4ad4-9e65-8365a26b5e8f'],"[88.8, 10.4]",27054.0,Roberto Lago Soto,6.0,Left Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,867.36,2.2129999999999654,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.816184535644999
ec099959-f25c-4685-abd3-2923ac89ea75,508,1,00:14:27.360,14,27,37,0.895975,43,Carry,216,Getafe,4,From Throw In,216,Getafe,,,"['8ac7ddf5-09f7-4f6d-9d10-1704f8665bc5', 'a5d1895b-db10-4e4a-a651-f9031ea3e225']","[88.8, 10.4]",27054.0,Roberto Lago Soto,6.0,Left Back,,,,,,,,,,,,,"[88.8, 10.4]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,867.36,0.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.09976524696011546
a5d1895b-db10-4e4a-a651-f9031ea3e225,509,1,00:14:28.256,14,28,37,1.88323,30,Pass,216,Getafe,4,From Throw In,216,Getafe,,,['e588292d-ba8f-4bbf-849f-5c7e4b26b3ce'],"[88.8, 10.4]",27054.0,Roberto Lago Soto,6.0,Left Back,6861.0,Juan Torres Ruiz,29.775997,2.33482,1.0,Ground Pass,"[68.2, 31.9]",38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,868.256,0.8959999999999582,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,0.8925641606333046
e588292d-ba8f-4bbf-849f-5c7e4b26b3ce,510,1,00:14:30.139,14,30,37,,42,Ball Receipt*,216,Getafe,4,From Throw In,216,Getafe,,,['a5d1895b-db10-4e4a-a651-f9031ea3e225'],"[68.2, 31.9]",6861.0,Juan Torres Ruiz,5.0,Left Center Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,870.139,1.8830000000000382,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.6019591429069447
73293ade-2749-40ea-b57a-944a49bd7978,511,1,00:14:30.139,14,30,37,0.969351,43,Carry,216,Getafe,4,From Throw In,216,Getafe,,,"['6fe7d111-faee-4fa4-95fb-cc77132ca598', 'e588292d-ba8f-4bbf-849f-5c7e4b26b3ce']","[68.2, 31.9]",6861.0,Juan Torres Ruiz,5.0,Left Center Back,,,,,,,,,,,,,"[67.8, 31.9]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,870.139,0.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.21304596350029503
6fe7d111-faee-4fa4-95fb-cc77132ca598,512,1,00:14:31.109,14,31,37,3.386927,30,Pass,216,Getafe,4,From Throw In,216,Getafe,,,['c59caf82-1fbc-4ab9-bcbf-336be9a69381'],"[67.8, 31.9]",6861.0,Juan Torres Ruiz,5.0,Left Center Back,6720.0,Pablo Sarabia García,59.54511,0.9403949,3.0,High Pass,"[102.9, 80.0]",40.0,Right Foot,,,,,,75.0,Out,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,871.109,0.9700000000000273,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,0.1291152854968043
aa379a38-45b1-49fd-854e-2d892013b30b,513,1,00:14:31.232,14,31,37,0.30866,17,Pressure,216,Getafe,4,From Throw In,219,RC Deportivo La Coruña,,,,"[49.0, 46.3]",7782.0,Luis Alberto Romero Alconchel,21.0,Left Wing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,871.232,0.1229999999999336,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.48557383227123685
c59caf82-1fbc-4ab9-bcbf-336be9a69381,514,1,00:14:34.495,14,34,37,,42,Ball Receipt*,216,Getafe,4,From Throw In,216,Getafe,,,['6fe7d111-faee-4fa4-95fb-cc77132ca598'],"[82.5, 67.0]",6720.0,Pablo Sarabia García,17.0,Right Wing,,,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,874.495,3.2630000000000337,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.5073618445563481
48876cc9-9ba7-4a59-a295-974e88a9f510,515,1,00:14:52.348,14,52,38,1.491608,30,Pass,219,RC Deportivo La Coruña,4,From Throw In,219,RC Deportivo La Coruña,,,['d3127593-a6d5-4fd8-85d9-35767b1bc5f6'],"[33.2, 0.1]",6913.0,Fernando Navarro i Corbacho,6.0,Left Back,7782.0,Luis Alberto Romero Alconchel,15.853391,0.08209357,2.0,Low Pass,"[49.0, 1.4]",,,67.0,Throw-in,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,892.348,17.852999999999952,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,0.41611167699363216
8679e346-9116-46f7-994e-d03674d303fb,516,1,00:14:53.502,14,53,38,0.312046,17,Pressure,219,RC Deportivo La Coruña,4,From Throw In,216,Getafe,,,,"[68.5, 77.1]",6627.0,Damián Nicolás Suárez Suárez,2.0,Right Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,893.502,1.1539999999999964,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.12244036893786481
26605c51-00f9-4638-949f-d1c913ffffab,517,1,00:14:53.817,14,53,38,0.448437,17,Pressure,219,RC Deportivo La Coruña,4,From Throw In,216,Getafe,,,"['7f74cf32-e208-4e76-9124-24042b12266f', 'ab31472e-3d0f-4e99-85ba-c682722bfe17', 'd3127593-a6d5-4fd8-85d9-35767b1bc5f6']","[70.6, 78.2]",25881.0,Juan Antonio Rodríguez Villamuela,9.0,Right Defensive Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,893.817,0.31500000000005457,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.1180274234097406
d3127593-a6d5-4fd8-85d9-35767b1bc5f6,518,1,00:14:53.840,14,53,38,,42,Ball Receipt*,219,RC Deportivo La Coruña,4,From Throw In,219,RC Deportivo La Coruña,,,"['26605c51-00f9-4638-949f-d1c913ffffab', '48876cc9-9ba7-4a59-a295-974e88a9f510']","[49.0, 1.4]",7782.0,Luis Alberto Romero Alconchel,21.0,Left Wing,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,893.84,0.023000000000024556,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.04454084759841237
7f74cf32-e208-4e76-9124-24042b12266f,519,1,00:14:53.840,14,53,38,0.04,43,Carry,219,RC Deportivo La Coruña,4,From Throw In,219,RC Deportivo La Coruña,,,"['26605c51-00f9-4638-949f-d1c913ffffab', 'ab31472e-3d0f-4e99-85ba-c682722bfe17', 'd3127593-a6d5-4fd8-85d9-35767b1bc5f6']","[49.0, 1.4]",7782.0,Luis Alberto Romero Alconchel,21.0,Left Wing,,,,,,,,,,,,,"[49.5, 1.9]",True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,893.84,0.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.24929760090519104
ab31472e-3d0f-4e99-85ba-c682722bfe17,520,1,00:14:53.880,14,53,38,1.545487,30,Pass,219,RC Deportivo La Coruña,4,From Throw In,219,RC Deportivo La Coruña,,,"['26605c51-00f9-4638-949f-d1c913ffffab', 'a07d16de-50f2-4c02-a7da-41bd9a88fd44', 'c9d54326-00d3-46c9-8d49-75b271e0afa7']","[49.5, 1.9]",7782.0,Luis Alberto Romero Alconchel,21.0,Left Wing,6732.0,Lucas Pérez Martínez,13.354026,1.170821,2.0,Low Pass,"[54.7, 14.2]",40.0,Right Foot,,,,,True,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,893.88,0.03999999999996362,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,0.07706232856484774
c9d54326-00d3-46c9-8d49-75b271e0afa7,521,1,00:14:55.425,14,55,38,,42,Ball Receipt*,219,RC Deportivo La Coruña,4,From Throw In,219,RC Deportivo La Coruña,,,['ab31472e-3d0f-4e99-85ba-c682722bfe17'],"[55.5, 12.5]",6732.0,Lucas Pérez Martínez,23.0,Center Forward,,,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,895.425,1.544999999999959,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.5010725733273892
a07d16de-50f2-4c02-a7da-41bd9a88fd44,522,1,00:14:55.425,14,55,39,2.012014,30,Pass,216,Getafe,1,Regular Play,216,Getafe,,,"['52ae3048-ec34-4455-9a0f-ad46900d95f7', 'ab31472e-3d0f-4e99-85ba-c682722bfe17']","[65.4, 65.9]",6745.0,Mehdi Lacen,11.0,Left Defensive Midfield,6861.0,Juan Torres Ruiz,11.624973,-2.9948294,1.0,Ground Pass,"[53.9, 64.2]",40.0,Right Foot,64.0,Interception,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,895.425,0.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,0.27501800465645054
52ae3048-ec34-4455-9a0f-ad46900d95f7,523,1,00:14:57.437,14,57,39,,42,Ball Receipt*,216,Getafe,1,Regular Play,216,Getafe,,,['a07d16de-50f2-4c02-a7da-41bd9a88fd44'],"[53.9, 64.2]",6861.0,Juan Torres Ruiz,5.0,Left Center Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,897.437,2.0120000000000573,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.15789745832173685
0bff919c-7a84-49e0-93f5-06e36ea680f6,524,1,00:14:57.437,14,57,39,4.055612,43,Carry,216,Getafe,1,Regular Play,216,Getafe,,,"['0e3a3b24-4713-49fb-98d7-741bf1ec95ce', '10e48ed8-616d-4b86-b5c5-222a13644629', '52ae3048-ec34-4455-9a0f-ad46900d95f7']","[53.9, 64.2]",6861.0,Juan Torres Ruiz,5.0,Left Center Back,,,,,,,,,,,,,"[52.9, 41.6]",True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,897.437,0.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.4480219671326888
10e48ed8-616d-4b86-b5c5-222a13644629,525,1,00:15:01.318,15,1,39,0.304681,17,Pressure,216,Getafe,1,Regular Play,219,RC Deportivo La Coruña,,,"['0bff919c-7a84-49e0-93f5-06e36ea680f6', '0e3a3b24-4713-49fb-98d7-741bf1ec95ce']","[63.8, 36.3]",6732.0,Lucas Pérez Martínez,23.0,Center Forward,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,901.318,3.880999999999972,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.6846657627903894
