id,index,period,timestamp,minute,second,possession,duration,type_id,type_name,possession_team_id,possession_team_name,play_pattern_id,play_pattern_name,team_id,team_name,tactics_formation,tactics_lineup,related_events,off_camera,location,player_id,player_name,position_id,position_name,pass_recipient_id,pass_recipient_name,pass_length,pass_angle,pass_height_id,pass_height_name,pass_end_location,pass_body_part_id,pass_body_part_name,pass_type_id,pass_type_name,carry_end_location,under_pressure,pass_outcome_id,pass_outcome_name,ball_receipt_outcome_id,ball_receipt_outcome_name,interception_outcome_id,interception_outcome_name,counterpress,duel_type_id,duel_type_name,duel_outcome_id,duel_outcome_name,out,pass_cross,clearance_body_part_id,clearance_body_part_name,clearance_head,pass_switch,dribble_outcome_id,dribble_outcome_name,foul_won_defensive,pass_cut_back,clearance_left_foot,shot_statsbomb_xg,shot_end_location,shot_type_id,shot_type_name,shot_first_time,shot_technique_id,shot_technique_name,shot_body_part_id,shot_body_part_name,shot_outcome_id,shot_outcome_name,shot_freeze_frame,goalkeeper_end_location,goalkeeper_type_id,goalkeeper_type_name,goalkeeper_position_id,goalkeeper_position_name,clearance_aerial_won,pass_aerial_won,pass_technique_id,pass_technique_name,pass_through_ball,foul_committed_card_id,foul_committed_card_name,pass_assisted_shot_id,pass_shot_assist,shot_key_pass_id,ball_recovery_recovery_failure,bad_behaviour_card_id,bad_behaviour_card_name,goalkeeper_outcome_id,goalkeeper_outcome_name,foul_committed_advantage,foul_won_advantage,dribble_overrun,ball_recovery_offensive,clearance_right_foot,pass_inswinging,pass_outswinging,shot_aerial_won,goalkeeper_body_part_id,goalkeeper_body_part_name,goalkeeper_technique_id,goalkeeper_technique_name,foul_committed_offensive,substitution_outcome_id,substitution_outcome_name,substitution_replacement_id,substitution_replacement_name,pass_goal_assist,pass_deflected,dribble_nutmeg,foul_committed_type_id,foul_committed_type_name,timestamp_seconds,time_since_last_event,distance_to_goal,event_type_Bad Behaviour,event_type_Ball Receipt*,event_type_Ball Recovery,event_type_Block,event_type_Carry,event_type_Clearance,event_type_Dispossessed,event_type_Dribble,event_type_Dribbled Past,event_type_Duel,event_type_Error,event_type_Foul Committed,event_type_Foul Won,event_type_Goal Keeper,event_type_Half End,event_type_Half Start,event_type_Injury Stoppage,event_type_Interception,event_type_Miscontrol,event_type_Pass,event_type_Player Off,event_type_Player On,event_type_Pressure,event_type_Shield,event_type_Shot,event_type_Starting XI,event_type_Substitution,event_type_Tactical Shift,pitch_control_score
242bd9ec-d9e8-417b-ae77-06796697cdbf,1952,2,00:07:13.400,52,13,112,0.069585,43,Carry,213,Sevilla,1,Regular Play,213,Sevilla,,,"['0d0c2a98-8dc5-4e77-b563-6638349ef2f7', 'fd5fe370-8345-40ff-922f-77d19914095b']",,"[104.6, 46.9]",3486.0,Fernando Llorente Torres,23.0,Center Forward,,,,,,,,,,,,"[104.6, 46.9]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,433.4,0.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.5065046860414396
fd5fe370-8345-40ff-922f-77d19914095b,1953,2,00:07:13.470,52,13,112,0.03879,30,Pass,213,Sevilla,1,Regular Play,213,Sevilla,,,"['a0258c36-0fd5-4a2b-9d54-abc8564b5b7e', 'c990f91b-2041-4e0b-93a4-4bab59fc0b60']",,"[104.6, 46.9]",3486.0,Fernando Llorente Torres,23.0,Center Forward,6841.0,Víctor Machín Pérez,9.4,3.1415927,3.0,High Pass,"[95.2, 46.9]",40.0,Right Foot,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,433.47,0.07000000000005002,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0.566680246031713
a0258c36-0fd5-4a2b-9d54-abc8564b5b7e,1954,2,00:07:13.508,52,13,112,,42,Ball Receipt*,213,Sevilla,1,Regular Play,213,Sevilla,,,['fd5fe370-8345-40ff-922f-77d19914095b'],,"[98.4, 50.5]",6841.0,Víctor Machín Pérez,17.0,Right Wing,,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,433.508,0.03799999999995407,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.11585409983311445
c990f91b-2041-4e0b-93a4-4bab59fc0b60,1955,2,00:07:13.508,52,13,112,0.0,9,Clearance,213,Sevilla,1,Regular Play,207,Valencia,,,['fd5fe370-8345-40ff-922f-77d19914095b'],,"[24.9, 33.2]",27482.0,Aderllan Leandro de Jesus Santos,3.0,Right Center Back,,,,,,,,,,,,,True,,,,,,,,,,,,,,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,433.508,0.0,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.09460219838402584
ac44a88d-91cd-4d74-87ca-673d1f1b3f75,1956,2,00:07:15.300,52,15,112,0.406516,17,Pressure,213,Sevilla,1,Regular Play,213,Sevilla,,,"['07153b46-0069-4350-9b10-46be6f10b117', 'f7389f26-a1a3-4240-afc6-90e4055acb87']",,"[96.3, 47.8]",6841.0,Víctor Machín Pérez,17.0,Right Wing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,435.3,1.79200000000003,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0.24832475285075628
f7389f26-a1a3-4240-afc6-90e4055acb87,1957,2,00:07:15.312,52,15,112,0.0,2,Ball Recovery,213,Sevilla,1,Regular Play,207,Valencia,,,['ac44a88d-91cd-4d74-87ca-673d1f1b3f75'],,"[28.1, 32.5]",6595.0,Daniel Parejo Muñoz,16.0,Left Midfield,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,435.312,0.012000000000000455,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.020891982185198388
07153b46-0069-4350-9b10-46be6f10b117,1958,2,00:07:15.312,52,15,112,0.43473,43,Carry,213,Sevilla,1,Regular Play,207,Valencia,,,"['429dadeb-519b-470d-9d7b-5464925d94db', 'ac44a88d-91cd-4d74-87ca-673d1f1b3f75', 'f7389f26-a1a3-4240-afc6-90e4055acb87']",,"[28.1, 32.5]",6595.0,Daniel Parejo Muñoz,16.0,Left Midfield,,,,,,,,,,,,"[28.6, 31.8]",True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,435.312,0.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.3542255795062934
429dadeb-519b-470d-9d7b-5464925d94db,1959,2,00:07:15.747,52,15,112,0.0,3,Dispossessed,213,Sevilla,1,Regular Play,207,Valencia,,,['d987a63c-eba8-4636-b867-147f05d96236'],,"[28.6, 31.8]",6595.0,Daniel Parejo Muñoz,16.0,Left Midfield,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,435.747,0.4350000000000023,0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.3062074771610048
d987a63c-eba8-4636-b867-147f05d96236,1960,2,00:07:15.747,52,15,112,0.0,4,Duel,213,Sevilla,1,Regular Play,213,Sevilla,,,['429dadeb-519b-470d-9d7b-5464925d94db'],,"[91.5, 48.3]",6841.0,Víctor Machín Pérez,17.0,Right Wing,,,,,,,,,,,,,True,,,,,,,True,11.0,Tackle,16.0,Success In Play,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,435.747,0.0,0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.07183372231172558
46bf755d-7f3e-4483-9505-a9eb73447aea,1961,2,00:07:16.334,52,16,112,0.173468,17,Pressure,213,Sevilla,1,Regular Play,207,Valencia,,,,,"[29.5, 31.4]",6595.0,Daniel Parejo Muñoz,16.0,Left Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,436.334,0.5869999999999891,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0.20105837743174793
a1cf7013-0295-4569-af41-3736c48407e2,1962,2,00:07:16.579,52,16,112,1.383755,30,Pass,213,Sevilla,1,Regular Play,213,Sevilla,,,"['378cd470-c7c9-4922-b329-b5bab272c95c', 'e1098b1b-f5cd-4190-9e24-0b205765a1e0']",,"[90.1, 52.2]",5737.0,Steven N''Kemboanza Mike Christopher Nzonzi,13.0,Right Center Midfield,8523.0,Yevhen Konoplyanka,16.580109,-0.93091404,2.0,Low Pass,"[100.0, 38.9]",38.0,Left Foot,66.0,Recovery,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,436.579,0.24500000000000455,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0.09199367833123606
378cd470-c7c9-4922-b329-b5bab272c95c,1963,2,00:07:17.963,52,17,112,,42,Ball Receipt*,213,Sevilla,1,Regular Play,213,Sevilla,,,['a1cf7013-0295-4569-af41-3736c48407e2'],,"[97.5, 36.8]",8523.0,Yevhen Konoplyanka,21.0,Left Wing,,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,437.963,1.3840000000000146,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.800536800770502
e1098b1b-f5cd-4190-9e24-0b205765a1e0,1964,2,00:07:17.963,52,17,112,0.0,9,Clearance,213,Sevilla,1,Regular Play,207,Valencia,,,['a1cf7013-0295-4569-af41-3736c48407e2'],,"[20.1, 41.2]",6592.0,Rúben Miguel Nunes Vezo,2.0,Right Back,,,,,,,,,,,,,True,,,,,,,,,,,,,,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,437.963,0.0,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.723890287430051
480f9caf-3ffe-4872-ad38-1bbc8ecaf8f8,1965,2,00:07:22.705,52,22,112,1.283394,30,Pass,213,Sevilla,1,Regular Play,213,Sevilla,,,['4a91e7ad-f6df-4589-9032-8f85cf0fe91a'],,"[63.6, 15.7]",10476.0,Timothée Kolodziejczak,5.0,Left Center Back,5504.0,Éver Maximiliano David Banega,10.160708,0.6316906,3.0,High Pass,"[71.8, 21.7]",37.0,Head,66.0,Recovery,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,442.705,4.741999999999962,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0.44483775632154376
4a91e7ad-f6df-4589-9032-8f85cf0fe91a,1966,2,00:07:23.988,52,23,112,,42,Ball Receipt*,213,Sevilla,1,Regular Play,213,Sevilla,,,['480f9caf-3ffe-4872-ad38-1bbc8ecaf8f8'],,"[71.8, 21.7]",5504.0,Éver Maximiliano David Banega,19.0,Center Attacking Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,443.988,1.2830000000000155,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.5687465384524307
c9b46d72-f005-44d1-a7ea-605822a9703f,1967,2,00:07:23.988,52,23,112,4.028535,43,Carry,213,Sevilla,1,Regular Play,213,Sevilla,,,"['207e264f-ff05-446f-b414-6367b5c8760e', '4a91e7ad-f6df-4589-9032-8f85cf0fe91a', '8bdc0c39-ca61-4316-8548-a00dbfeed4f8']",,"[71.8, 21.7]",5504.0,Éver Maximiliano David Banega,19.0,Center Attacking Midfield,,,,,,,,,,,,"[94.0, 25.8]",True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,443.988,0.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.6189935379897671
207e264f-ff05-446f-b414-6367b5c8760e,1968,2,00:07:24.550,52,24,112,2.512609,17,Pressure,213,Sevilla,1,Regular Play,207,Valencia,,,['c9b46d72-f005-44d1-a7ea-605822a9703f'],,"[48.5, 58.4]",5741.0,Enzo Nicolás Pérez,12.0,Right Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,444.55,0.5620000000000118,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0.05391079198750648
8bdc0c39-ca61-4316-8548-a00dbfeed4f8,1969,2,00:07:28.017,52,28,112,1.842578,30,Pass,213,Sevilla,1,Regular Play,213,Sevilla,,,['0daadda0-8ec9-4e76-9dac-0adac396f398'],,"[94.0, 25.8]",5504.0,Éver Maximiliano David Banega,19.0,Center Attacking Midfield,,,22.882526,0.6583602,1.0,Ground Pass,"[112.1, 39.8]",40.0,Right Foot,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,108.0,Through Ball,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,448.017,3.4669999999999845,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0.7459221128106426
0daadda0-8ec9-4e76-9dac-0adac396f398,1970,2,00:07:29.859,52,29,113,0.0,23,Goal Keeper,207,Valencia,8,From Keeper,207,Valencia,,,['8bdc0c39-ca61-4316-8548-a00dbfeed4f8'],,"[8.0, 40.3]",3240.0,Mathew Ryan,1.0,Goalkeeper,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.0,Keeper Sweeper,,,,,,,,,,,,,,,,47.0,Claim,,,,,,,,,,,,,,,,,,,,,,,449.859,1.8419999999999845,0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.8062003634335886
32072809-fe0e-4f02-b6dc-6743b876ec37,1971,2,00:07:29.859,52,29,113,4.102213,43,Carry,207,Valencia,8,From Keeper,207,Valencia,,,"['0daadda0-8ec9-4e76-9dac-0adac396f398', 'ff40a33a-0311-464e-bba2-24ea79a043d9']",,"[8.0, 40.3]",3240.0,Mathew Ryan,1.0,Goalkeeper,,,,,,,,,,,,"[14.4, 37.8]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,449.859,0.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.7088811879098543
ff40a33a-0311-464e-bba2-24ea79a043d9,1972,2,00:07:33.962,52,33,113,2.416047,30,Pass,207,Valencia,8,From Keeper,207,Valencia,,,['4b1edcfa-e9cc-4f61-bd04-16b2d924bc96'],,"[14.4, 37.8]",3240.0,Mathew Ryan,1.0,Goalkeeper,6402.0,Francisco Alcácer García,55.769707,-0.45482665,3.0,High Pass,"[64.5, 13.3]",68.0,Drop Kick,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,453.962,4.103000000000009,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0.9172024918720353
4b1edcfa-e9cc-4f61-bd04-16b2d924bc96,1973,2,00:07:36.378,52,36,113,,42,Ball Receipt*,207,Valencia,8,From Keeper,207,Valencia,,,['ff40a33a-0311-464e-bba2-24ea79a043d9'],,"[64.5, 13.3]",6402.0,Francisco Alcácer García,23.0,Center Forward,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,456.378,2.415999999999997,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.22066956417085248
28817177-381f-411f-b657-7dbf304bc9d7,1974,2,00:07:36.378,52,36,113,1.579847,43,Carry,207,Valencia,8,From Keeper,207,Valencia,,,"['02cf7602-fbb0-4a8a-acfa-698b105a1dea', '4b1edcfa-e9cc-4f61-bd04-16b2d924bc96']",,"[64.5, 13.3]",6402.0,Francisco Alcácer García,23.0,Center Forward,,,,,,,,,,,,"[64.5, 13.3]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,456.378,0.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.4158934483166401
02cf7602-fbb0-4a8a-acfa-698b105a1dea,1975,2,00:07:37.957,52,37,113,1.297598,30,Pass,207,Valencia,8,From Keeper,207,Valencia,,,['5ec140c9-8fc4-425f-ad31-b098f20e3806'],,"[64.5, 13.3]",6402.0,Francisco Alcácer García,23.0,Center Forward,6596.0,José Luis Gayà Peña,15.426276,-2.5266182,1.0,Ground Pass,"[51.9, 4.4]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,457.957,1.5790000000000077,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0.5365092092058599
5ec140c9-8fc4-425f-ad31-b098f20e3806,1976,2,00:07:39.255,52,39,113,,42,Ball Receipt*,207,Valencia,8,From Keeper,207,Valencia,,,['02cf7602-fbb0-4a8a-acfa-698b105a1dea'],,"[51.9, 4.4]",6596.0,José Luis Gayà Peña,6.0,Left Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,459.255,1.2980000000000018,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.9351887019646665
16905647-7a42-4b4e-977d-243ef096bf64,1977,2,00:07:39.255,52,39,113,1.479733,43,Carry,207,Valencia,8,From Keeper,207,Valencia,,,"['5ec140c9-8fc4-425f-ad31-b098f20e3806', '9558c4be-7e37-4c63-8566-1d933893967a']",,"[51.9, 4.4]",6596.0,José Luis Gayà Peña,6.0,Left Back,,,,,,,,,,,,"[62.5, 3.4]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,459.255,0.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.7514953058509326
9558c4be-7e37-4c63-8566-1d933893967a,1978,2,00:07:40.735,52,40,113,2.288493,30,Pass,207,Valencia,8,From Keeper,207,Valencia,,,['bad70b59-e4ed-4996-ba24-09650dd6116a'],,"[62.5, 3.4]",6596.0,José Luis Gayà Peña,6.0,Left Back,6595.0,Daniel Parejo Muñoz,16.260996,2.487022,1.0,Ground Pass,"[49.6, 13.3]",38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,460.735,1.4800000000000182,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0.6104121785886734
bad70b59-e4ed-4996-ba24-09650dd6116a,1979,2,00:07:43.023,52,43,113,,42,Ball Receipt*,207,Valencia,8,From Keeper,207,Valencia,,,['9558c4be-7e37-4c63-8566-1d933893967a'],,"[49.6, 13.3]",6595.0,Daniel Parejo Muñoz,16.0,Left Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,463.023,2.288000000000011,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.9782255524173293
ae8f7d60-0eb4-4357-8772-2f5f5a6598bb,1980,2,00:07:43.023,52,43,113,0.55205,43,Carry,207,Valencia,8,From Keeper,207,Valencia,,,"['b40de36c-291a-4839-9506-b73ab6f08aa6', 'bad70b59-e4ed-4996-ba24-09650dd6116a']",,"[49.6, 13.3]",6595.0,Daniel Parejo Muñoz,16.0,Left Midfield,,,,,,,,,,,,"[50.3, 17.2]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,463.023,0.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.04961973564966915
b40de36c-291a-4839-9506-b73ab6f08aa6,1981,2,00:07:43.575,52,43,113,1.184212,30,Pass,207,Valencia,8,From Keeper,207,Valencia,,,['c4747b87-15c6-4025-95d3-8ae0cc8f90cf'],,"[50.3, 17.2]",6595.0,Daniel Parejo Muñoz,16.0,Left Midfield,6751.0,Javier Fuego Martínez,15.339492,1.1042333,1.0,Ground Pass,"[57.2, 30.9]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,463.575,0.5519999999999641,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0.8411977055319919
c4747b87-15c6-4025-95d3-8ae0cc8f90cf,1982,2,00:07:44.760,52,44,113,,42,Ball Receipt*,207,Valencia,8,From Keeper,207,Valencia,,,['b40de36c-291a-4839-9506-b73ab6f08aa6'],,"[57.2, 30.9]",6751.0,Javier Fuego Martínez,13.0,Right Center Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,464.76,1.1850000000000023,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.14414202534486464
894f4b07-0c18-41dd-af2e-1877ebc08b58,1983,2,00:07:44.760,52,44,113,3.506941,43,Carry,207,Valencia,8,From Keeper,207,Valencia,,,"['1756d268-b783-45cd-b767-f18d48af8782', 'c4747b87-15c6-4025-95d3-8ae0cc8f90cf', 'f0e345db-52ff-4f9c-8afe-1ec161be6c89']",,"[57.2, 30.9]",6751.0,Javier Fuego Martínez,13.0,Right Center Midfield,,,,,,,,,,,,"[69.8, 22.9]",True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,464.76,0.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.42224309261980586
f0e345db-52ff-4f9c-8afe-1ec161be6c89,1984,2,00:07:44.822,52,44,113,1.523215,17,Pressure,207,Valencia,8,From Keeper,213,Sevilla,,,['894f4b07-0c18-41dd-af2e-1877ebc08b58'],,"[65.0, 48.3]",5504.0,Éver Maximiliano David Banega,19.0,Center Attacking Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,464.822,0.06200000000001182,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0.088999335966094
1756d268-b783-45cd-b767-f18d48af8782,1985,2,00:07:48.266,52,48,113,1.848887,30,Pass,207,Valencia,8,From Keeper,207,Valencia,,,['536cb87f-f667-4cd1-9051-5513ee52ba75'],,"[69.8, 22.9]",6751.0,Javier Fuego Martínez,13.0,Right Center Midfield,6596.0,José Luis Gayà Peña,27.554491,-0.84445536,3.0,High Pass,"[88.1, 2.3]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,468.266,3.444000000000017,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0.8139708828468641
536cb87f-f667-4cd1-9051-5513ee52ba75,1986,2,00:07:50.115,52,50,113,,42,Ball Receipt*,207,Valencia,8,From Keeper,207,Valencia,,,['1756d268-b783-45cd-b767-f18d48af8782'],,"[88.1, 2.3]",6596.0,José Luis Gayà Peña,6.0,Left Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,470.115,1.8489999999999895,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.4020038747802708
d18a4d91-65f5-4ee6-90ab-bedc12a69e17,1987,2,00:07:50.115,52,50,113,5.078879,43,Carry,207,Valencia,8,From Keeper,207,Valencia,,,"['250f8f22-eb4d-4b5d-8f6c-564832786b4f', '536cb87f-f667-4cd1-9051-5513ee52ba75']",,"[88.1, 2.3]",6596.0,José Luis Gayà Peña,6.0,Left Back,,,,,,,,,,,,"[89.7, 6.7]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,470.115,0.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.482700541956255
