id,index,period,timestamp,minute,second,possession,duration,type_id,type_name,possession_team_id,possession_team_name,play_pattern_id,play_pattern_name,team_id,team_name,tactics_formation,tactics_lineup,related_events,location,player_id,player_name,position_id,position_name,pass_recipient_id,pass_recipient_name,pass_length,pass_angle,pass_height_id,pass_height_name,pass_end_location,pass_body_part_id,pass_body_part_name,pass_type_id,pass_type_name,carry_end_location,under_pressure,dribble_outcome_id,dribble_outcome_name,duel_type_id,duel_type_name,duel_outcome_id,duel_outcome_name,pass_outcome_id,pass_outcome_name,ball_receipt_outcome_id,ball_receipt_outcome_name,pass_through_ball,pass_technique_id,pass_technique_name,off_camera,pass_switch,counterpress,interception_outcome_id,interception_outcome_name,out,clearance_right_foot,clearance_body_part_id,clearance_body_part_name,foul_won_defensive,pass_aerial_won,pass_assisted_shot_id,pass_shot_assist,shot_statsbomb_xg,shot_end_location,shot_key_pass_id,shot_technique_id,shot_technique_name,shot_body_part_id,shot_body_part_name,shot_type_id,shot_type_name,shot_outcome_id,shot_outcome_name,shot_freeze_frame,goalkeeper_outcome_id,goalkeeper_outcome_name,goalkeeper_technique_id,goalkeeper_technique_name,goalkeeper_position_id,goalkeeper_position_name,goalkeeper_body_part_id,goalkeeper_body_part_name,goalkeeper_type_id,goalkeeper_type_name,goalkeeper_end_location,clearance_head,pass_cross,pass_inswinging,shot_aerial_won,ball_recovery_recovery_failure,dribble_overrun,foul_committed_advantage,foul_won_advantage,foul_committed_card_id,foul_committed_card_name,clearance_left_foot,foul_committed_type_id,foul_committed_type_name,clearance_aerial_won,shot_first_time,pass_deflected,foul_committed_offensive,substitution_outcome_id,substitution_outcome_name,substitution_replacement_id,substitution_replacement_name,pass_cut_back,shot_saved_off_target,goalkeeper_shot_saved_off_target,shot_one_on_one,pass_outswinging,goalkeeper_punched_out,clearance_other,pass_goal_assist,bad_behaviour_card_id,bad_behaviour_card_name,timestamp_seconds,time_since_last_event,distance_to_goal,event_type_Bad Behaviour,event_type_Ball Receipt*,event_type_Ball Recovery,event_type_Block,event_type_Carry,event_type_Clearance,event_type_Dispossessed,event_type_Dribble,event_type_Dribbled Past,event_type_Duel,event_type_Foul Committed,event_type_Foul Won,event_type_Goal Keeper,event_type_Half End,event_type_Half Start,event_type_Injury Stoppage,event_type_Interception,event_type_Miscontrol,event_type_Pass,event_type_Player Off,event_type_Player On,event_type_Pressure,event_type_Shield,event_type_Shot,event_type_Starting XI,event_type_Substitution,event_type_Tactical Shift,pitch_control_score
d4bcfb75-1d60-4a40-aa8a-b6541f59b37b,110,1,00:02:57.662,2,57,13,0.0,22,Foul Committed,360,Rayo Vallecano,4,From Throw In,360,Rayo Vallecano,,,['a117da1b-69ef-4662-b0e0-25d5e6ed0951'],"[93.1, 71.6]",11539.0,Adrián Embarba Blázquez,12.0,Right Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,177.662,0.0,0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.6558760578651163
a117da1b-69ef-4662-b0e0-25d5e6ed0951,111,1,00:02:57.662,2,57,13,0.0,21,Foul Won,360,Rayo Vallecano,4,From Throw In,221,Levante UD,,,['d4bcfb75-1d60-4a40-aa8a-b6541f59b37b'],"[27.0, 8.5]",6784.0,Antonio García Aranda,6.0,Left Back,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,177.662,0.0,0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.8924710139457752
3cf205e8-2270-44c5-be9f-32b560b2752d,112,1,00:03:09.022,3,9,14,1.64,30,Pass,221,Levante UD,3,From Free Kick,221,Levante UD,,,['00c1bc33-3a9a-4f46-9e15-406ce8bd1912'],"[21.2, 13.8]",6647.0,Zouhair Feddal,5.0,Left Center Back,23843.0,Diego Mariño Villar,16.211416,2.3081965,1.0,Ground Pass,"[10.3, 25.8]",38.0,Left Foot,62.0,Free Kick,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,189.022,11.359999999999985,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0.43938384073597325
00c1bc33-3a9a-4f46-9e15-406ce8bd1912,113,1,00:03:10.662,3,10,14,,42,Ball Receipt*,221,Levante UD,3,From Free Kick,221,Levante UD,,,['3cf205e8-2270-44c5-be9f-32b560b2752d'],"[10.3, 25.8]",23843.0,Diego Mariño Villar,1.0,Goalkeeper,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,190.662,1.6400000000000148,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.10571523200078525
7ec179a8-6da2-4536-8b1e-1b286b0627ea,114,1,00:03:10.662,3,10,14,4.959998,43,Carry,221,Levante UD,3,From Free Kick,221,Levante UD,,,"['00c1bc33-3a9a-4f46-9e15-406ce8bd1912', '9075c3ff-3f87-495b-8b3f-3935ac0fe6e7']","[10.3, 25.8]",23843.0,Diego Mariño Villar,1.0,Goalkeeper,,,,,,,,,,,,"[15.4, 26.9]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,190.662,0.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.2268821188280694
9075c3ff-3f87-495b-8b3f-3935ac0fe6e7,115,1,00:03:15.622,3,15,14,2.453337,30,Pass,221,Levante UD,3,From Free Kick,221,Levante UD,,,['9a8c7646-1700-4b94-8f2b-09976505ff05'],"[15.4, 26.9]",23843.0,Diego Mariño Villar,1.0,Goalkeeper,,,63.07369,-0.36136854,3.0,High Pass,"[74.4, 4.6]",40.0,Right Foot,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,195.622,4.960000000000008,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0.4821071371697542
9a8c7646-1700-4b94-8f2b-09976505ff05,116,1,00:03:18.075,3,18,14,1.546656,30,Pass,221,Levante UD,3,From Free Kick,360,Rayo Vallecano,,,"['32094146-592b-4cec-ba99-6d9d39c48428', '9075c3ff-3f87-495b-8b3f-3935ac0fe6e7', 'e16fea7f-31b1-42be-a246-5ef0282100c4']","[45.7, 75.5]",24138.0,Joaquín José Marín Ruiz,2.0,Right Back,11539.0,Adrián Embarba Blázquez,15.754364,-0.14010173,3.0,High Pass,"[61.3, 73.3]",37.0,Head,64.0,Interception,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,198.075,2.4529999999999745,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0.9397589012287444
32094146-592b-4cec-ba99-6d9d39c48428,117,1,00:03:19.622,3,19,14,,42,Ball Receipt*,221,Levante UD,3,From Free Kick,360,Rayo Vallecano,,,['9a8c7646-1700-4b94-8f2b-09976505ff05'],"[59.8, 74.4]",11539.0,Adrián Embarba Blázquez,12.0,Right Midfield,,,,,,,,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,199.622,1.5470000000000255,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.8825724058971358
e16fea7f-31b1-42be-a246-5ef0282100c4,118,1,00:03:19.622,3,19,14,4.061878,30,Pass,221,Levante UD,3,From Free Kick,221,Levante UD,,,"['7472ae0b-9fbe-4d3d-8793-00e5f079a0e1', '9a8c7646-1700-4b94-8f2b-09976505ff05', 'b483cf55-9325-4411-a83f-e0a718721b34']","[58.8, 6.8]",6784.0,Antonio García Aranda,6.0,Left Back,27250.0,Nabil Ghilas,43.82693,0.4636476,3.0,High Pass,"[98.0, 26.4]",37.0,Head,66.0,Recovery,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,199.622,0.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0.3730580678517721
0dfab485-6f38-4c6f-8f7a-f593f480cdb4,119,1,00:03:23.214,3,23,14,0.559999,17,Pressure,221,Levante UD,3,From Free Kick,221,Levante UD,,,['b483cf55-9325-4411-a83f-e0a718721b34'],"[91.6, 24.1]",27250.0,Nabil Ghilas,23.0,Center Forward,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,203.214,3.5919999999999845,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0.5094931780133712
7472ae0b-9fbe-4d3d-8793-00e5f079a0e1,120,1,00:03:23.684,3,23,14,,42,Ball Receipt*,221,Levante UD,3,From Free Kick,221,Levante UD,,,['e16fea7f-31b1-42be-a246-5ef0282100c4'],"[82.7, 20.3]",27250.0,Nabil Ghilas,23.0,Center Forward,,,,,,,,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,203.684,0.46999999999999886,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.060981029463402336
b483cf55-9325-4411-a83f-e0a718721b34,121,1,00:03:23.684,3,23,14,0.0,9,Clearance,221,Levante UD,3,From Free Kick,360,Rayo Vallecano,,,"['0dfab485-6f38-4c6f-8f7a-f593f480cdb4', 'e16fea7f-31b1-42be-a246-5ef0282100c4']","[22.1, 53.7]",11543.0,José Antonio Dorado Ramírez,5.0,Left Center Back,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,True,True,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,203.684,0.0,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.8128142864831455
eee307be-f2f3-41d1-b8a2-cabdc6aa1f42,122,1,00:03:31.534,3,31,15,1.843755,30,Pass,221,Levante UD,4,From Throw In,221,Levante UD,,,"['015bdecc-1ede-42f4-8fca-ade7fb8b9ba2', '1d55f137-9912-44e3-8f76-1a5269281564']","[68.5, 0.1]",6784.0,Antonio García Aranda,6.0,Left Back,27250.0,Nabil Ghilas,28.987066,0.2617135,3.0,High Pass,"[96.5, 7.6]",,,67.0,Throw-in,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,211.534,7.849999999999994,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0.30111687076791227
1d55f137-9912-44e3-8f76-1a5269281564,123,1,00:03:33.377,3,33,15,,42,Ball Receipt*,221,Levante UD,4,From Throw In,221,Levante UD,,,['eee307be-f2f3-41d1-b8a2-cabdc6aa1f42'],"[96.5, 7.6]",27250.0,Nabil Ghilas,23.0,Center Forward,,,,,,,,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,213.377,1.8430000000000177,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.03028876506367395
a05da4a0-75a2-4600-b321-40e8fadd60f0,124,1,00:03:33.377,3,33,15,0.0,4,Duel,221,Levante UD,4,From Throw In,221,Levante UD,,,['015bdecc-1ede-42f4-8fca-ade7fb8b9ba2'],"[96.5, 7.6]",27250.0,Nabil Ghilas,23.0,Center Forward,,,,,,,,,,,,,True,,,10.0,Aerial Lost,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,213.377,0.0,0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.2681778748003787
015bdecc-1ede-42f4-8fca-ade7fb8b9ba2,125,1,00:03:33.377,3,33,15,0.689327,30,Pass,221,Levante UD,4,From Throw In,360,Rayo Vallecano,,,"['a05da4a0-75a2-4600-b321-40e8fadd60f0', 'eee307be-f2f3-41d1-b8a2-cabdc6aa1f42']","[23.6, 72.5]",6914.0,Roberto Román Triguero,3.0,Right Center Back,,,11.732433,0.5974586,3.0,High Pass,"[33.3, 79.1]",,,64.0,Interception,,True,,,,,,,75.0,Out,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,213.377,0.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0.06328968821810932
a73eeef9-79b7-4305-9f70-14fc0b47ce93,126,1,00:03:41.581,3,41,16,0.976326,30,Pass,221,Levante UD,4,From Throw In,221,Levante UD,,,['c5f4a70c-7158-4826-b94a-e946ad59c242'],"[80.2, 0.1]",6784.0,Antonio García Aranda,6.0,Left Back,6668.0,José Luis Morales Nogales,12.756175,0.71883,2.0,Low Pass,"[89.8, 8.5]",,,67.0,Throw-in,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,221.581,8.20399999999998,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0.502462098559345
c5f4a70c-7158-4826-b94a-e946ad59c242,127,1,00:03:42.558,3,42,16,,42,Ball Receipt*,221,Levante UD,4,From Throw In,221,Levante UD,,,['a73eeef9-79b7-4305-9f70-14fc0b47ce93'],"[89.8, 8.5]",6668.0,José Luis Morales Nogales,21.0,Left Wing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,222.558,0.9770000000000039,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.5872028312464515
45b3ec12-6687-4fff-a82b-ada2b7735ad6,128,1,00:03:42.558,3,42,16,0.679999,43,Carry,221,Levante UD,4,From Throw In,221,Levante UD,,,"['7242abb5-91a5-4935-accf-3c293e1e8100', '96647a92-be0e-4952-b17b-9a2cfe63acd3', 'c5f4a70c-7158-4826-b94a-e946ad59c242']","[89.8, 8.5]",6668.0,José Luis Morales Nogales,21.0,Left Wing,,,,,,,,,,,,"[88.9, 9.1]",True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,222.558,0.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.979883427110844
7242abb5-91a5-4935-accf-3c293e1e8100,129,1,00:03:42.900,3,42,16,0.391491,17,Pressure,221,Levante UD,4,From Throw In,360,Rayo Vallecano,,,"['45b3ec12-6687-4fff-a82b-ada2b7735ad6', '96647a92-be0e-4952-b17b-9a2cfe63acd3']","[30.3, 71.6]",6914.0,Roberto Román Triguero,3.0,Right Center Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,222.9,0.34200000000001296,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0.9969022345048673
96647a92-be0e-4952-b17b-9a2cfe63acd3,130,1,00:03:43.238,3,43,16,0.0,38,Miscontrol,221,Levante UD,4,From Throw In,221,Levante UD,,,['7242abb5-91a5-4935-accf-3c293e1e8100'],"[88.9, 9.1]",6668.0,José Luis Morales Nogales,21.0,Left Wing,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,223.238,0.33799999999999386,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,0.5077191258754695
f185e796-7401-49f3-8a1e-7c5fdc6e4480,131,1,00:03:43.598,3,43,16,0.359996,17,Pressure,221,Levante UD,4,From Throw In,221,Levante UD,,,['1778a5c9-6bbf-47c3-b5e0-080e1b186258'],"[88.9, 13.8]",6668.0,José Luis Morales Nogales,21.0,Left Wing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,223.598,0.36000000000001364,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0.782914452495276
c54909f9-c415-4fd4-9a71-653f66136a0a,132,1,00:03:43.598,3,43,16,0.359998,17,Pressure,221,Levante UD,4,From Throw In,221,Levante UD,,,['1778a5c9-6bbf-47c3-b5e0-080e1b186258'],"[88.9, 12.4]",5678.0,Jefferson Andrés Lerma Solís,13.0,Right Center Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,223.598,0.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0.846709265359984
3c927d52-c57e-45a7-8cdc-200f77359440,133,1,00:03:43.678,3,43,16,0.279999,17,Pressure,221,Levante UD,4,From Throw In,221,Levante UD,,,['1778a5c9-6bbf-47c3-b5e0-080e1b186258'],"[88.7, 9.5]",6668.0,José Luis Morales Nogales,21.0,Left Wing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,223.678,0.07999999999998408,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0.2018386416120188
1778a5c9-6bbf-47c3-b5e0-080e1b186258,134,1,00:03:43.789,3,43,16,4.18497,30,Pass,221,Levante UD,4,From Throw In,360,Rayo Vallecano,,,"['374fa1c0-ec03-4668-acfc-dc593ac4fcd5', '3c927d52-c57e-45a7-8cdc-200f77359440', 'c54909f9-c415-4fd4-9a71-653f66136a0a', 'f185e796-7401-49f3-8a1e-7c5fdc6e4480']","[31.4, 70.6]",26607.0,José Raúl Baena Urdiales,9.0,Right Defensive Midfield,,,58.753128,-0.28998956,3.0,High Pass,"[87.7, 53.8]",40.0,Right Foot,66.0,Recovery,,True,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,223.789,0.11099999999999,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0.5893967465126897
374fa1c0-ec03-4668-acfc-dc593ac4fcd5,135,1,00:03:47.974,3,47,16,2.359998,30,Pass,221,Levante UD,4,From Throw In,221,Levante UD,,,"['1778a5c9-6bbf-47c3-b5e0-080e1b186258', '18c389d5-6da8-464b-9d89-4c5dda38b928']","[32.4, 26.3]",26012.0,David Navarro Pedrós,3.0,Right Center Back,23843.0,Diego Mariño Villar,22.14159,2.6112425,1.0,Ground Pass,"[13.3, 37.5]",38.0,Left Foot,66.0,Recovery,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,227.974,4.185000000000002,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0.5502090048945713
18c389d5-6da8-464b-9d89-4c5dda38b928,136,1,00:03:50.334,3,50,16,,42,Ball Receipt*,221,Levante UD,4,From Throw In,221,Levante UD,,,['374fa1c0-ec03-4668-acfc-dc593ac4fcd5'],"[13.3, 37.5]",23843.0,Diego Mariño Villar,1.0,Goalkeeper,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,230.334,2.3600000000000136,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.33798442099644055
a7cb88c9-9f64-4e9c-b311-0857c436093c,137,1,00:03:50.334,3,50,16,2.159999,43,Carry,221,Levante UD,4,From Throw In,221,Levante UD,,,"['18c389d5-6da8-464b-9d89-4c5dda38b928', 'b50c5f1f-1440-4d67-a2ee-7a28247ac2fc']","[13.3, 37.5]",23843.0,Diego Mariño Villar,1.0,Goalkeeper,,,,,,,,,,,,"[12.7, 35.7]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,230.334,0.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.3701170987325664
b50c5f1f-1440-4d67-a2ee-7a28247ac2fc,138,1,00:03:52.494,3,52,16,2.757068,30,Pass,221,Levante UD,4,From Throw In,221,Levante UD,,,"['139fcd85-dada-43dc-8d33-cb8d69d48eb2', '38cfb44e-5aee-4a02-88e3-ee35e6035900']","[12.7, 35.7]",23843.0,Diego Mariño Villar,1.0,Goalkeeper,27250.0,Nabil Ghilas,59.447876,-0.23600298,3.0,High Pass,"[70.5, 21.8]",40.0,Right Foot,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,232.494,2.1599999999999966,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0.89395536557537
139fcd85-dada-43dc-8d33-cb8d69d48eb2,139,1,00:03:55.251,3,55,16,,42,Ball Receipt*,221,Levante UD,4,From Throw In,221,Levante UD,,,['b50c5f1f-1440-4d67-a2ee-7a28247ac2fc'],"[67.0, 20.8]",27250.0,Nabil Ghilas,23.0,Center Forward,,,,,,,,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,235.251,2.757000000000005,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.40538398706939194
38cfb44e-5aee-4a02-88e3-ee35e6035900,140,1,00:03:55.251,3,55,16,2.490574,30,Pass,221,Levante UD,4,From Throw In,360,Rayo Vallecano,,,"['499195e9-5d6c-4e6c-bde9-6e942d5ba43a', '59561503-5ef1-4db4-936c-df888a248fd9', 'b50c5f1f-1440-4d67-a2ee-7a28247ac2fc']","[49.6, 58.3]",6914.0,Roberto Román Triguero,3.0,Right Center Back,11542.0,Javier Guerra Rodríguez,25.459183,0.4952715,3.0,High Pass,"[72.0, 70.4]",37.0,Head,66.0,Recovery,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,235.251,0.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0.472073754649763
499195e9-5d6c-4e6c-bde9-6e942d5ba43a,141,1,00:03:57.742,3,57,16,,42,Ball Receipt*,221,Levante UD,4,From Throw In,360,Rayo Vallecano,,,['38cfb44e-5aee-4a02-88e3-ee35e6035900'],"[69.9, 71.0]",11542.0,Javier Guerra Rodríguez,22.0,Right Center Forward,,,,,,,,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,237.742,2.4909999999999854,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.10689497204151355
d87a2660-1d12-43f4-aa6c-41eea08f8f0a,142,1,00:03:57.742,3,57,16,0.0,4,Duel,221,Levante UD,4,From Throw In,360,Rayo Vallecano,,,['59561503-5ef1-4db4-936c-df888a248fd9'],"[72.0, 70.4]",11542.0,Javier Guerra Rodríguez,22.0,Right Center Forward,,,,,,,,,,,,,True,,,10.0,Aerial Lost,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,237.742,0.0,0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.13082835355167188
59561503-5ef1-4db4-936c-df888a248fd9,143,1,00:03:57.742,3,57,16,1.24,30,Pass,221,Levante UD,4,From Throw In,221,Levante UD,,,"['38cfb44e-5aee-4a02-88e3-ee35e6035900', 'd87a2660-1d12-43f4-aa6c-41eea08f8f0a']","[48.1, 9.7]",6647.0,Zouhair Feddal,5.0,Left Center Back,,,11.322986,-0.904331,2.0,Low Pass,"[55.1, 0.8]",,,66.0,Recovery,,True,,,,,,,75.0,Out,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,237.742,0.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0.44222551257260356
02ab363a-6e92-46a3-ac3d-b7f4a497a6ed,144,1,00:04:16.270,4,16,17,1.443693,30,Pass,360,Rayo Vallecano,4,From Throw In,360,Rayo Vallecano,,,['939443f3-fe89-4d4e-9b5e-cdb6cfff14ce'],"[71.2, 80.0]",24138.0,Joaquín José Marín Ruiz,2.0,Right Back,,,19.59796,-0.431695,3.0,High Pass,"[89.0, 71.8]",,,67.0,Throw-in,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,256.27,18.52799999999999,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0.7944252214122062
