id,index,period,timestamp,minute,second,possession,duration,type_id,type_name,possession_team_id,possession_team_name,play_pattern_id,play_pattern_name,team_id,team_name,tactics_formation,tactics_lineup,related_events,location,player_id,player_name,position_id,position_name,pass_recipient_id,pass_recipient_name,pass_length,pass_angle,pass_height_id,pass_height_name,pass_end_location,pass_body_part_id,pass_body_part_name,pass_type_id,pass_type_name,carry_end_location,under_pressure,duel_type_id,duel_type_name,duel_outcome_id,duel_outcome_name,counterpress,ball_recovery_recovery_failure,pass_cross,pass_outcome_id,pass_outcome_name,ball_receipt_outcome_id,ball_receipt_outcome_name,interception_outcome_id,interception_outcome_name,out,off_camera,dribble_outcome_id,dribble_outcome_name,goalkeeper_body_part_id,goalkeeper_body_part_name,goalkeeper_type_id,goalkeeper_type_name,goalkeeper_outcome_id,goalkeeper_outcome_name,pass_switch,shot_statsbomb_xg,shot_end_location,shot_body_part_id,shot_body_part_name,shot_type_id,shot_type_name,shot_outcome_id,shot_outcome_name,shot_technique_id,shot_technique_name,shot_freeze_frame,goalkeeper_end_location,goalkeeper_position_id,goalkeeper_position_name,clearance_body_part_id,clearance_body_part_name,clearance_head,pass_miscommunication,substitution_outcome_id,substitution_outcome_name,substitution_replacement_id,substitution_replacement_name,dribble_overrun,clearance_right_foot,clearance_left_foot,pass_aerial_won,pass_technique_id,pass_technique_name,pass_through_ball,pass_cut_back,foul_committed_type_id,foul_committed_type_name,foul_won_defensive,pass_assisted_shot_id,pass_shot_assist,shot_key_pass_id,goalkeeper_technique_id,goalkeeper_technique_name,foul_committed_advantage,foul_won_advantage,pass_goal_assist,shot_aerial_won,shot_first_time,clearance_aerial_won,foul_committed_card_id,foul_committed_card_name,ball_recovery_offensive,dribble_nutmeg,pass_outswinging,block_deflection,pass_no_touch,bad_behaviour_card_id,bad_behaviour_card_name,pass_inswinging,shot_one_on_one,50_50_outcome_id,50_50_outcome_name,foul_committed_offensive,foul_committed_penalty,shot_follows_dribble,block_offensive,pass_straight,shot_deflected,timestamp_seconds,time_since_last_event,distance_to_goal,event_type_50/50,event_type_Bad Behaviour,event_type_Ball Receipt*,event_type_Ball Recovery,event_type_Block,event_type_Carry,event_type_Clearance,event_type_Dispossessed,event_type_Dribble,event_type_Dribbled Past,event_type_Duel,event_type_Foul Committed,event_type_Foul Won,event_type_Goal Keeper,event_type_Half End,event_type_Half Start,event_type_Injury Stoppage,event_type_Interception,event_type_Miscontrol,event_type_Offside,event_type_Pass,event_type_Pressure,event_type_Shot,event_type_Starting XI,event_type_Substitution,pitch_control_score
b9ddb44d-e138-4081-9197-c151150dfb8a,736,1,00:19:30.115,19,30,43,1.0421,30,Pass,217,Barcelona,1,Regular Play,217,Barcelona,,,['aec71524-dbab-4aa2-82e1-518080a3367a'],"[105.0, 58.7]",6379.0,Sergi Roberto Carnicer,2.0,Right Back,,,21.058252,-1.3016288,2.0,Low Pass,"[110.6, 38.4]",40.0,Right Foot,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1170.115,0.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,0.7970878666771295
aec71524-dbab-4aa2-82e1-518080a3367a,737,1,00:19:31.157,19,31,43,0.0,9,Clearance,217,Barcelona,1,Regular Play,208,Las Palmas,,,['b9ddb44d-e138-4081-9197-c151150dfb8a'],"[9.5, 41.7]",8440.0,Aythami Artiles Oliva,4.0,Center Back,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40.0,Right Foot,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1171.157,1.0419999999999163,0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.020559781895032492
86130b0b-a905-488d-987c-34f351fb902d,738,1,00:19:33.225,19,33,43,0.0,22,Foul Committed,217,Barcelona,1,Regular Play,217,Barcelona,,,['f88c3ec1-4d91-4542-9d73-99258e176363'],"[92.8, 38.1]",5203.0,Sergio Busquets i Burgos,15.0,Left Center Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.0,Dangerous Play,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1173.225,2.0679999999999836,0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,0.9743145470941653
f88c3ec1-4d91-4542-9d73-99258e176363,739,1,00:19:33.225,19,33,43,0.0,21,Foul Won,217,Barcelona,1,Regular Play,208,Las Palmas,,,['86130b0b-a905-488d-987c-34f351fb902d'],"[27.3, 42.0]",3610.0,Roque Mesa Quevedo,13.0,Right Center Midfield,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1173.225,0.0,0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,0.6083876315804047
ee4c1e27-d4a8-498a-ad02-3b9b426d48f1,740,1,00:20:02.341,20,2,44,3.3911,30,Pass,208,Las Palmas,3,From Free Kick,208,Las Palmas,,,"['0162d85b-d975-4181-ba72-d405731e220b', '2de22d25-4c6d-462e-9723-62f6871a161f']","[28.0, 41.8]",26753.0,Javier Varas Herrera,1.0,Goalkeeper,8167.0,Sergio Ezequiel Araújo,62.59241,0.34044468,3.0,High Pass,"[87.0, 62.7]",40.0,Right Foot,62.0,Free Kick,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1202.341,29.115999999999985,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,0.4357803221425727
0162d85b-d975-4181-ba72-d405731e220b,741,1,00:20:05.733,20,5,44,,42,Ball Receipt*,208,Las Palmas,3,From Free Kick,208,Las Palmas,,,['ee4c1e27-d4a8-498a-ad02-3b9b426d48f1'],"[87.8, 62.7]",8167.0,Sergio Ezequiel Araújo,22.0,Right Center Forward,,,,,,,,,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1205.733,3.3920000000000528,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.35954373700287356
451d1350-6a39-45af-95da-eaa756a460ea,742,1,00:20:05.733,20,5,44,0.0,4,Duel,208,Las Palmas,3,From Free Kick,208,Las Palmas,,,['2de22d25-4c6d-462e-9723-62f6871a161f'],"[87.0, 62.7]",8167.0,Sergio Ezequiel Araújo,22.0,Right Center Forward,,,,,,,,,,,,,True,10.0,Aerial Lost,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1205.733,0.0,0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.7829096952857006
2de22d25-4c6d-462e-9723-62f6871a161f,743,1,00:20:05.733,20,5,44,1.6949,30,Pass,208,Las Palmas,3,From Free Kick,217,Barcelona,,,"['451d1350-6a39-45af-95da-eaa756a460ea', 'ee4c1e27-d4a8-498a-ad02-3b9b426d48f1', 'fecec69d-dd0c-4468-8da8-a85d849bbac0']","[33.1, 17.4]",7068.0,Marc Bartra Aregall,5.0,Left Center Back,5203.0,Sergio Busquets i Burgos,7.5927596,0.86931276,3.0,High Pass,"[38.0, 23.2]",,,66.0,Recovery,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1205.733,0.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,0.8577419926462042
fecec69d-dd0c-4468-8da8-a85d849bbac0,744,1,00:20:07.427,20,7,44,,42,Ball Receipt*,208,Las Palmas,3,From Free Kick,217,Barcelona,,,['2de22d25-4c6d-462e-9723-62f6871a161f'],"[38.0, 23.2]",5203.0,Sergio Busquets i Burgos,15.0,Left Center Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1207.427,1.69399999999996,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.5923567455092486
dc9e3681-993e-433a-845a-80287c48250c,745,1,00:20:07.427,20,7,44,2.4306,30,Pass,208,Las Palmas,3,From Free Kick,217,Barcelona,,,['7e024738-6e6e-4cda-8329-4d3654ad065f'],"[38.2, 23.0]",5203.0,Sergio Busquets i Burgos,15.0,Left Center Midfield,,,20.08009,-2.2113094,3.0,High Pass,"[26.2, 6.9]",37.0,Head,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1207.427,0.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,0.1298479708794852
7e024738-6e6e-4cda-8329-4d3654ad065f,746,1,00:20:09.858,20,9,44,0.0,2,Ball Recovery,208,Las Palmas,3,From Free Kick,208,Las Palmas,,,['dc9e3681-993e-433a-845a-80287c48250c'],"[93.9, 73.2]",3610.0,Roque Mesa Quevedo,13.0,Right Center Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1209.858,2.43100000000004,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.9041808296339122
ae495697-3f3f-43eb-8396-880f5ad7bf28,747,1,00:20:09.858,20,9,44,1.9133,43,Carry,208,Las Palmas,3,From Free Kick,208,Las Palmas,,,"['7e024738-6e6e-4cda-8329-4d3654ad065f', 'f15afb23-ea9d-402e-9ff9-e27b3d51865d']","[93.9, 73.2]",3610.0,Roque Mesa Quevedo,13.0,Right Center Midfield,,,,,,,,,,,,"[85.1, 75.4]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1209.858,0.0,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.8626451512487308
f15afb23-ea9d-402e-9ff9-e27b3d51865d,748,1,00:20:11.771,20,11,44,1.149055,30,Pass,208,Las Palmas,3,From Free Kick,208,Las Palmas,,,['155ac1c8-956a-41b2-a638-bce519d09833'],"[85.1, 75.4]",3610.0,Roque Mesa Quevedo,13.0,Right Center Midfield,15805.0,Hernán Daniel Santana Trujillo,14.160508,-2.205823,1.0,Ground Pass,"[76.7, 64.0]",38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1211.771,1.913000000000011,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,0.2468821178204823
155ac1c8-956a-41b2-a638-bce519d09833,749,1,00:20:12.920,20,12,44,,42,Ball Receipt*,208,Las Palmas,3,From Free Kick,208,Las Palmas,,,['f15afb23-ea9d-402e-9ff9-e27b3d51865d'],"[76.7, 64.0]",15805.0,Hernán Daniel Santana Trujillo,10.0,Center Defensive Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1212.92,1.1490000000001146,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.36575208493736777
e3e7a38b-e13a-4ce6-bbf7-cb95cd4d36b0,750,1,00:20:12.920,20,12,44,0.935145,43,Carry,208,Las Palmas,3,From Free Kick,208,Las Palmas,,,"['155ac1c8-956a-41b2-a638-bce519d09833', 'e0c9107b-86f9-471a-831e-e2fbc0557a25']","[76.7, 64.0]",15805.0,Hernán Daniel Santana Trujillo,10.0,Center Defensive Midfield,,,,,,,,,,,,"[76.9, 63.8]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1212.92,0.0,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.9838322933030527
e0c9107b-86f9-471a-831e-e2fbc0557a25,751,1,00:20:13.856,20,13,44,1.0301,30,Pass,208,Las Palmas,3,From Free Kick,208,Las Palmas,,,['b3f524d4-cc31-462a-b2eb-9eaa21148c54'],"[76.9, 63.8]",15805.0,Hernán Daniel Santana Trujillo,10.0,Center Defensive Midfield,6626.0,Mubarak Wakaso,14.042791,-2.0280745,1.0,Ground Pass,"[70.7, 51.2]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1213.856,0.9359999999999218,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,0.7882139807897647
b3f524d4-cc31-462a-b2eb-9eaa21148c54,752,1,00:20:14.886,20,14,44,,42,Ball Receipt*,208,Las Palmas,3,From Free Kick,208,Las Palmas,,,['e0c9107b-86f9-471a-831e-e2fbc0557a25'],"[70.7, 51.2]",6626.0,Mubarak Wakaso,15.0,Left Center Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1214.886,1.0299999999999727,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.24381543399004402
c3dfff87-4e6a-4682-80d4-555165761000,753,1,00:20:14.886,20,14,44,1.496203,43,Carry,208,Las Palmas,3,From Free Kick,208,Las Palmas,,,"['763234a4-7776-4f7a-8fc1-c3d73f6ba99f', 'b3f524d4-cc31-462a-b2eb-9eaa21148c54']","[70.7, 51.2]",6626.0,Mubarak Wakaso,15.0,Left Center Midfield,,,,,,,,,,,,"[63.2, 43.4]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1214.886,0.0,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.00783755617272619
763234a4-7776-4f7a-8fc1-c3d73f6ba99f,754,1,00:20:16.382,20,16,44,1.205097,30,Pass,208,Las Palmas,3,From Free Kick,208,Las Palmas,,,['5992a88f-989c-4235-9468-eadead7ee8a4'],"[63.2, 43.4]",6626.0,Mubarak Wakaso,15.0,Left Center Midfield,7907.0,Pedro Bigas Rigo,18.552896,-1.4952646,1.0,Ground Pass,"[64.6, 24.9]",38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1216.382,1.4960000000000946,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,0.7730832031543371
5992a88f-989c-4235-9468-eadead7ee8a4,755,1,00:20:17.587,20,17,44,,42,Ball Receipt*,208,Las Palmas,3,From Free Kick,208,Las Palmas,,,['763234a4-7776-4f7a-8fc1-c3d73f6ba99f'],"[64.6, 24.9]",7907.0,Pedro Bigas Rigo,5.0,Left Center Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1217.587,1.2049999999999272,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.22105773726153288
b61a8360-a4c1-40c9-b92e-073ec7797425,756,1,00:20:17.587,20,17,44,0.9586,43,Carry,208,Las Palmas,3,From Free Kick,208,Las Palmas,,,"['5992a88f-989c-4235-9468-eadead7ee8a4', 'a58d5249-3a99-4675-b773-a79ca980b1be', 'f171d134-225c-4b7e-81db-3e447e77481c']","[64.6, 24.9]",7907.0,Pedro Bigas Rigo,5.0,Left Center Back,,,,,,,,,,,,"[68.3, 24.9]",True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1217.587,0.0,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.21549820968367372
f171d134-225c-4b7e-81db-3e447e77481c,757,1,00:20:17.683,20,17,44,0.825246,17,Pressure,208,Las Palmas,3,From Free Kick,217,Barcelona,,,['b61a8360-a4c1-40c9-b92e-073ec7797425'],"[52.4, 61.3]",6616.0,Munir El Haddadi Mohamed,17.0,Right Wing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1217.683,0.09600000000000364,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,0.9146461936738489
9d1e3272-b7a7-4586-a6ee-e8577f1dbaed,758,1,00:20:18.546,20,18,44,0.0,39,Dribbled Past,208,Las Palmas,3,From Free Kick,217,Barcelona,,,"['6a54241d-974f-48bf-a2c7-73749bd9a3a5', 'a58d5249-3a99-4675-b773-a79ca980b1be']","[51.8, 55.2]",6616.0,Munir El Haddadi Mohamed,17.0,Right Wing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1218.546,0.8630000000000564,0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.8272520557526323
a58d5249-3a99-4675-b773-a79ca980b1be,759,1,00:20:18.546,20,18,44,0.0,14,Dribble,208,Las Palmas,3,From Free Kick,208,Las Palmas,,,['9d1e3272-b7a7-4586-a6ee-e8577f1dbaed'],"[68.3, 24.9]",7907.0,Pedro Bigas Rigo,5.0,Left Center Back,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,8.0,Complete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1218.546,0.0,0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.4212378387975272
6a54241d-974f-48bf-a2c7-73749bd9a3a5,760,1,00:20:18.546,20,18,44,2.0292,43,Carry,208,Las Palmas,3,From Free Kick,208,Las Palmas,,,"['9d1e3272-b7a7-4586-a6ee-e8577f1dbaed', 'a58d5249-3a99-4675-b773-a79ca980b1be', 'b2818961-8f67-4ba9-b086-633e10c21652', 'c43c7c9f-502a-4416-9a28-33f99760bfd9']","[68.3, 24.9]",7907.0,Pedro Bigas Rigo,5.0,Left Center Back,,,,,,,,,,,,"[81.4, 34.0]",True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1218.546,0.0,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.11115730462695494
b2818961-8f67-4ba9-b086-633e10c21652,761,1,00:20:20.468,20,20,44,0.519925,17,Pressure,208,Las Palmas,3,From Free Kick,217,Barcelona,,,"['6a54241d-974f-48bf-a2c7-73749bd9a3a5', 'c43c7c9f-502a-4416-9a28-33f99760bfd9']","[40.9, 44.5]",5506.0,Javier Alejandro Mascherano,10.0,Center Defensive Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1220.468,1.9220000000000255,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,0.6818699106529408
c43c7c9f-502a-4416-9a28-33f99760bfd9,762,1,00:20:20.575,20,20,44,0.740044,30,Pass,208,Las Palmas,3,From Free Kick,208,Las Palmas,,,"['acee5248-0d1e-44eb-b777-2074f0ba6c48', 'b2818961-8f67-4ba9-b086-633e10c21652']","[81.4, 34.0]",7907.0,Pedro Bigas Rigo,5.0,Left Center Back,8167.0,Sergio Ezequiel Araújo,10.176934,1.1775169,1.0,Ground Pass,"[85.3, 43.4]",38.0,Left Foot,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1220.575,0.1069999999999709,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,0.3151090690722165
acee5248-0d1e-44eb-b777-2074f0ba6c48,763,1,00:20:21.315,20,21,44,,42,Ball Receipt*,208,Las Palmas,3,From Free Kick,208,Las Palmas,,,['c43c7c9f-502a-4416-9a28-33f99760bfd9'],"[85.3, 43.4]",8167.0,Sergio Ezequiel Araújo,22.0,Right Center Forward,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1221.315,0.7400000000000091,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.7662198930871873
867f46c6-2ebe-4a26-a156-ad543241fb3e,764,1,00:20:21.315,20,21,44,1.862456,43,Carry,208,Las Palmas,3,From Free Kick,208,Las Palmas,,,"['6800e85c-8cfc-4dd1-8239-947a95f88356', 'acee5248-0d1e-44eb-b777-2074f0ba6c48', 'f455c50d-7621-4364-ac33-6eeb6581f43a']","[85.3, 43.4]",8167.0,Sergio Ezequiel Araújo,22.0,Right Center Forward,,,,,,,,,,,,"[88.2, 39.5]",True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1221.315,0.0,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.11198722064243416
6800e85c-8cfc-4dd1-8239-947a95f88356,765,1,00:20:21.660,20,21,44,0.989885,17,Pressure,208,Las Palmas,3,From Free Kick,217,Barcelona,,,['867f46c6-2ebe-4a26-a156-ad543241fb3e'],"[33.1, 34.1]",5203.0,Sergio Busquets i Burgos,15.0,Left Center Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1221.66,0.3450000000000273,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,0.9892422557466807
f455c50d-7621-4364-ac33-6eeb6581f43a,766,1,00:20:23.177,20,23,44,1.1163,30,Pass,208,Las Palmas,3,From Free Kick,208,Las Palmas,,,['6a9de955-bcee-49c2-98e9-3e0155737687'],"[88.2, 39.5]",8167.0,Sergio Ezequiel Araújo,22.0,Right Center Forward,6932.0,Dani Castellano Betancor,26.50962,-2.2867875,1.0,Ground Pass,"[70.8, 19.5]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1223.177,1.5169999999998254,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,0.8445536223937016
6a9de955-bcee-49c2-98e9-3e0155737687,767,1,00:20:24.294,20,24,44,,42,Ball Receipt*,208,Las Palmas,3,From Free Kick,208,Las Palmas,,,['f455c50d-7621-4364-ac33-6eeb6581f43a'],"[70.8, 19.5]",6932.0,Dani Castellano Betancor,8.0,Left Wing Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1224.294,1.1170000000001892,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.6399157729939161
34f561eb-bdcd-4e7b-bbd0-2f60980b41f9,768,1,00:20:24.294,20,24,44,2.157093,43,Carry,208,Las Palmas,3,From Free Kick,208,Las Palmas,,,"['6a9de955-bcee-49c2-98e9-3e0155737687', '7f3a10f1-1570-460d-8c6c-bb6501e0327e', 'd47a08ba-ffa2-4b1b-8c72-a4844cfa327e']","[70.8, 19.5]",6932.0,Dani Castellano Betancor,8.0,Left Wing Back,,,,,,,,,,,,"[78.8, 22.0]",True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1224.294,0.0,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.21063158964619944
7f3a10f1-1570-460d-8c6c-bb6501e0327e,769,1,00:20:25.630,20,25,44,0.869291,17,Pressure,208,Las Palmas,3,From Free Kick,217,Barcelona,,,"['34f561eb-bdcd-4e7b-bbd0-2f60980b41f9', 'd47a08ba-ffa2-4b1b-8c72-a4844cfa327e']","[41.1, 62.4]",6616.0,Munir El Haddadi Mohamed,17.0,Right Wing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1225.63,1.3360000000000127,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,0.7239325205795974
