id,index,period,timestamp,minute,second,possession,duration,type_id,type_name,possession_team_id,possession_team_name,play_pattern_id,play_pattern_name,team_id,team_name,tactics_formation,tactics_lineup,related_events,location,player_id,player_name,position_id,position_name,pass_recipient_id,pass_recipient_name,pass_length,pass_angle,pass_height_id,pass_height_name,pass_end_location,pass_body_part_id,pass_body_part_name,pass_type_id,pass_type_name,carry_end_location,under_pressure,pass_outcome_id,pass_outcome_name,clearance_body_part_id,clearance_body_part_name,clearance_right_foot,out,ball_recovery_recovery_failure,pass_cross,pass_assisted_shot_id,pass_shot_assist,shot_statsbomb_xg,shot_end_location,shot_key_pass_id,shot_outcome_id,shot_outcome_name,shot_technique_id,shot_technique_name,shot_body_part_id,shot_body_part_name,shot_type_id,shot_type_name,shot_freeze_frame,goalkeeper_end_location,goalkeeper_type_id,goalkeeper_type_name,goalkeeper_position_id,goalkeeper_position_name,off_camera,counterpress,ball_receipt_outcome_id,ball_receipt_outcome_name,dribble_outcome_id,dribble_outcome_name,duel_type_id,duel_type_name,duel_outcome_id,duel_outcome_name,goalkeeper_outcome_id,goalkeeper_outcome_name,pass_aerial_won,pass_switch,foul_committed_advantage,foul_won_advantage,clearance_aerial_won,clearance_head,interception_outcome_id,interception_outcome_name,clearance_left_foot,foul_committed_offensive,foul_committed_type_id,foul_committed_type_name,pass_cut_back,pass_goal_assist,goalkeeper_technique_id,goalkeeper_technique_name,goalkeeper_body_part_id,goalkeeper_body_part_name,shot_one_on_one,shot_aerial_won,foul_committed_card_id,foul_committed_card_name,pass_technique_id,pass_technique_name,pass_outswinging,shot_first_time,foul_won_defensive,block_offensive,pass_deflected,pass_through_ball,substitution_outcome_id,substitution_outcome_name,substitution_replacement_id,substitution_replacement_name,shot_open_goal,shot_redirect,bad_behaviour_card_id,bad_behaviour_card_name,timestamp_seconds,time_since_last_event,distance_to_goal,event_type_Bad Behaviour,event_type_Ball Receipt*,event_type_Ball Recovery,event_type_Block,event_type_Carry,event_type_Clearance,event_type_Dispossessed,event_type_Dribble,event_type_Dribbled Past,event_type_Duel,event_type_Foul Committed,event_type_Foul Won,event_type_Goal Keeper,event_type_Half End,event_type_Half Start,event_type_Interception,event_type_Miscontrol,event_type_Pass,event_type_Pressure,event_type_Shield,event_type_Shot,event_type_Starting XI,event_type_Substitution,pitch_control_score
48e8c6c8-9c12-4765-aea7-15eabd7360ee,11,1,00:00:05.733,0,5,2,,42,Ball Receipt*,216,Getafe,9,From Kick Off,216,Getafe,,,['e0195818-fda4-4b8e-a5ac-40920e7f7271'],"[30.4, 18.5]",27402.0,Álvaro Daniel Pereira Barragán,6.0,Left Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.733,2.5509999999999997,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.6199615949429819
41e1bac7-2918-4d95-9b6d-9bb09fcc80b4,12,1,00:00:05.733,0,5,2,0.17917,43,Carry,216,Getafe,9,From Kick Off,216,Getafe,,,"['48e8c6c8-9c12-4765-aea7-15eabd7360ee', '9fbaa463-9cb2-4725-8f70-7401f698471b']","[30.4, 18.5]",27402.0,Álvaro Daniel Pereira Barragán,6.0,Left Back,,,,,,,,,,,,"[32.1, 18.1]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.733,0.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.22192780553264668
9fbaa463-9cb2-4725-8f70-7401f698471b,13,1,00:00:05.912,0,5,2,1.115612,30,Pass,216,Getafe,9,From Kick Off,216,Getafe,,,['c3b1cfdf-bc6f-4f90-9990-bbddd084f8aa'],"[32.1, 18.1]",27402.0,Álvaro Daniel Pereira Barragán,6.0,Left Back,6861.0,Juan Torres Ruiz,10.429286,2.172096,1.0,Ground Pass,"[26.2, 26.7]",38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.912,0.17900000000000027,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0.6235827708880242
c3b1cfdf-bc6f-4f90-9990-bbddd084f8aa,14,1,00:00:07.028,0,7,2,,42,Ball Receipt*,216,Getafe,9,From Kick Off,216,Getafe,,,['9fbaa463-9cb2-4725-8f70-7401f698471b'],"[26.2, 26.7]",6861.0,Juan Torres Ruiz,5.0,Left Center Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.028,1.1159999999999997,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.044907776044044945
d37c366c-f7f9-453b-ab46-569d41d0f134,15,1,00:00:07.028,0,7,2,0.98618,43,Carry,216,Getafe,9,From Kick Off,216,Getafe,,,"['6f94327d-0c4f-4193-880e-fcf46cab8bb8', 'c3b1cfdf-bc6f-4f90-9990-bbddd084f8aa']","[26.2, 26.7]",6861.0,Juan Torres Ruiz,5.0,Left Center Back,,,,,,,,,,,,"[26.2, 26.7]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.028,0.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.6891897216326032
6f94327d-0c4f-4193-880e-fcf46cab8bb8,16,1,00:00:08.014,0,8,2,1.717988,30,Pass,216,Getafe,9,From Kick Off,216,Getafe,,,['d6210265-4dcd-4138-bf9c-c8eac3b660f2'],"[26.2, 26.7]",6861.0,Juan Torres Ruiz,5.0,Left Center Back,25881.0,Juan Antonio Rodríguez Villamuela,26.338755,1.4681054,1.0,Ground Pass,"[28.9, 52.9]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.014,0.9859999999999998,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0.10832298654936345
d6210265-4dcd-4138-bf9c-c8eac3b660f2,17,1,00:00:09.732,0,9,2,,42,Ball Receipt*,216,Getafe,9,From Kick Off,216,Getafe,,,['6f94327d-0c4f-4193-880e-fcf46cab8bb8'],"[28.9, 52.9]",25881.0,Juan Antonio Rodríguez Villamuela,3.0,Right Center Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.732,1.718,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.5066331016553886
2041d09c-ed09-4f78-bbb9-db568226c392,18,1,00:00:09.732,0,9,2,1.356416,43,Carry,216,Getafe,9,From Kick Off,216,Getafe,,,"['d6210265-4dcd-4138-bf9c-c8eac3b660f2', 'f20e068b-bdd6-4416-aea4-f17752825bb2']","[28.9, 52.9]",25881.0,Juan Antonio Rodríguez Villamuela,3.0,Right Center Back,,,,,,,,,,,,"[28.9, 52.9]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.732,0.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.8746186898130152
f20e068b-bdd6-4416-aea4-f17752825bb2,19,1,00:00:11.088,0,11,2,1.853009,30,Pass,216,Getafe,9,From Kick Off,216,Getafe,,,['d814fc49-2d7b-4baa-a0fc-6e282aeb1e42'],"[28.9, 52.9]",25881.0,Juan Antonio Rodríguez Villamuela,3.0,Right Center Back,6627.0,Damián Nicolás Suárez Suárez,23.120987,1.1090829,1.0,Ground Pass,"[39.2, 73.6]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.088,1.3559999999999999,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0.19512656578930188
d814fc49-2d7b-4baa-a0fc-6e282aeb1e42,20,1,00:00:12.941,0,12,2,,42,Ball Receipt*,216,Getafe,9,From Kick Off,216,Getafe,,,['f20e068b-bdd6-4416-aea4-f17752825bb2'],"[39.2, 73.6]",6627.0,Damián Nicolás Suárez Suárez,2.0,Right Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.941,1.8530000000000015,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.20697793215822513
0cfb96bc-2399-4fc6-a5e1-17106d03dc9f,21,1,00:00:12.941,0,12,2,1.5943,30,Pass,216,Getafe,9,From Kick Off,216,Getafe,,,['51d25b98-d59d-466e-ac43-5d9b02e7e61c'],"[39.2, 73.6]",6627.0,Damián Nicolás Suárez Suárez,2.0,Right Back,25881.0,Juan Antonio Rodríguez Villamuela,16.86683,-2.2427595,1.0,Ground Pass,"[28.7, 60.4]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.941,0.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0.1934274001402294
51d25b98-d59d-466e-ac43-5d9b02e7e61c,22,1,00:00:14.536,0,14,2,,42,Ball Receipt*,216,Getafe,9,From Kick Off,216,Getafe,,,['0cfb96bc-2399-4fc6-a5e1-17106d03dc9f'],"[28.7, 60.4]",25881.0,Juan Antonio Rodríguez Villamuela,3.0,Right Center Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.536,1.5949999999999989,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.5141131762378481
27db7af6-0318-4765-a06b-1fe7e89b5596,23,1,00:00:14.536,0,14,2,1.064233,43,Carry,216,Getafe,9,From Kick Off,216,Getafe,,,"['0cf0ec84-d46d-437c-8a01-6783477c2b11', '51d25b98-d59d-466e-ac43-5d9b02e7e61c']","[28.7, 60.4]",25881.0,Juan Antonio Rodríguez Villamuela,3.0,Right Center Back,,,,,,,,,,,,"[28.2, 60.4]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.536,0.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.6664610773412565
0cf0ec84-d46d-437c-8a01-6783477c2b11,24,1,00:00:15.600,0,15,2,2.139202,30,Pass,216,Getafe,9,From Kick Off,216,Getafe,,,['7c50040e-f9dd-4c25-af52-ae72b71e8010'],"[28.2, 60.4]",25881.0,Juan Antonio Rodríguez Villamuela,3.0,Right Center Back,6861.0,Juan Torres Ruiz,25.434229,-1.9199033,1.0,Ground Pass,"[19.5, 36.5]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.6,1.064,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0.47238186366725654
7c50040e-f9dd-4c25-af52-ae72b71e8010,25,1,00:00:17.739,0,17,2,,42,Ball Receipt*,216,Getafe,9,From Kick Off,216,Getafe,,,['0cf0ec84-d46d-437c-8a01-6783477c2b11'],"[19.5, 36.5]",6861.0,Juan Torres Ruiz,5.0,Left Center Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.739,2.139000000000001,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.6038870983539832
b092e550-83f2-4af9-a052-5b13954d8340,26,1,00:00:17.739,0,17,2,0.930026,43,Carry,216,Getafe,9,From Kick Off,216,Getafe,,,"['7c50040e-f9dd-4c25-af52-ae72b71e8010', '835d886d-da39-43bf-aafe-208f821c2ccf']","[19.5, 36.5]",6861.0,Juan Torres Ruiz,5.0,Left Center Back,,,,,,,,,,,,"[22.9, 31.1]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.739,0.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.41933155989891613
835d886d-da39-43bf-aafe-208f821c2ccf,27,1,00:00:18.669,0,18,2,2.071348,30,Pass,216,Getafe,9,From Kick Off,216,Getafe,,,['b42bce2c-a702-4bf1-98b3-4a061e25354b'],"[22.9, 31.1]",6861.0,Juan Torres Ruiz,5.0,Left Center Back,6745.0,Mehdi Lacen,23.901464,-1.1483239,1.0,Ground Pass,"[32.7, 9.3]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.669,0.9299999999999997,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0.10590450671240592
b42bce2c-a702-4bf1-98b3-4a061e25354b,28,1,00:00:20.740,0,20,2,,42,Ball Receipt*,216,Getafe,9,From Kick Off,216,Getafe,,,['835d886d-da39-43bf-aafe-208f821c2ccf'],"[32.7, 9.3]",6745.0,Mehdi Lacen,11.0,Left Defensive Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.74,2.070999999999998,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.07942405905856331
a83dfe16-99ee-445a-9b2b-17d0408608c7,29,1,00:00:20.740,0,20,2,1.997439,43,Carry,216,Getafe,9,From Kick Off,216,Getafe,,,"['b42bce2c-a702-4bf1-98b3-4a061e25354b', 'da5a4c18-0773-4dc5-9c29-bcec1ee1c4db']","[32.7, 9.3]",6745.0,Mehdi Lacen,11.0,Left Defensive Midfield,,,,,,,,,,,,"[43.4, 6.6]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.74,0.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.7162062737258381
da5a4c18-0773-4dc5-9c29-bcec1ee1c4db,30,1,00:00:22.738,0,22,2,1.3268,30,Pass,216,Getafe,9,From Kick Off,216,Getafe,,,['3234c621-397c-4a8a-a2c3-5cb73338c789'],"[43.4, 6.6]",6745.0,Mehdi Lacen,11.0,Left Defensive Midfield,6907.0,Pedro León Sánchez Gil,18.33494,0.60313004,1.0,Ground Pass,"[58.5, 17.0]",38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.738,1.998000000000001,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0.9634823577315987
