id,index,period,timestamp,minute,second,possession,duration,type_id,type_name,possession_team_id,possession_team_name,play_pattern_id,play_pattern_name,team_id,team_name,tactics_formation,tactics_lineup,related_events,off_camera,location,player_id,player_name,position_id,position_name,pass_recipient_id,pass_recipient_name,pass_length,pass_angle,pass_height_id,pass_height_name,pass_end_location,pass_type_id,pass_type_name,pass_body_part_id,pass_body_part_name,carry_end_location,pass_outcome_id,pass_outcome_name,ball_receipt_outcome_id,ball_receipt_outcome_name,under_pressure,duel_type_id,duel_type_name,clearance_body_part_id,clearance_body_part_name,clearance_head,clearance_aerial_won,clearance_right_foot,counterpress,goalkeeper_type_id,goalkeeper_type_name,goalkeeper_outcome_id,goalkeeper_outcome_name,pass_aerial_won,out,pass_miscommunication,pass_assisted_shot_id,pass_shot_assist,shot_statsbomb_xg,shot_end_location,shot_key_pass_id,shot_type_id,shot_type_name,shot_outcome_id,shot_outcome_name,shot_technique_id,shot_technique_name,shot_body_part_id,shot_body_part_name,shot_freeze_frame,goalkeeper_body_part_id,goalkeeper_body_part_name,goalkeeper_position_id,goalkeeper_position_name,goalkeeper_technique_id,goalkeeper_technique_name,duel_outcome_id,duel_outcome_name,pass_cross,clearance_left_foot,pass_technique_id,pass_technique_name,pass_outswinging,foul_committed_offensive,foul_won_defensive,interception_outcome_id,interception_outcome_name,ball_recovery_recovery_failure,goalkeeper_end_location,dribble_outcome_id,dribble_outcome_name,pass_goal_assist,pass_through_ball,shot_one_on_one,pass_switch,foul_committed_card_id,foul_committed_card_name,shot_first_time,foul_committed_type_id,foul_committed_type_name,foul_committed_advantage,foul_won_advantage,pass_inswinging,dribble_nutmeg,pass_deflected,block_deflection,substitution_outcome_id,substitution_outcome_name,substitution_replacement_id,substitution_replacement_name,injury_stoppage_in_chain,bad_behaviour_card_id,bad_behaviour_card_name,miscontrol_aerial_won,timestamp_seconds,time_since_last_event,distance_to_goal,event_type_Bad Behaviour,event_type_Ball Receipt*,event_type_Ball Recovery,event_type_Block,event_type_Carry,event_type_Clearance,event_type_Dispossessed,event_type_Dribble,event_type_Dribbled Past,event_type_Duel,event_type_Foul Committed,event_type_Foul Won,event_type_Goal Keeper,event_type_Half End,event_type_Half Start,event_type_Injury Stoppage,event_type_Interception,event_type_Miscontrol,event_type_Offside,event_type_Pass,event_type_Player Off,event_type_Player On,event_type_Pressure,event_type_Referee Ball-Drop,event_type_Shot,event_type_Starting XI,event_type_Substitution,event_type_Tactical Shift,pitch_control_score
de10d6ad-1796-4899-a293-4b2bef21e07b,895,1,00:28:03.835,28,3,61,0.0,22,Foul Committed,221,Levante UD,1,Regular Play,214,Espanyol,,,"['4714fd37-abeb-468a-8d85-86498b13747e', 'a80d42e8-c90a-4649-9ae2-a979e52de437']",,"[57.7, 11.9]",27148.0,Abraham González Casanova,15.0,Left Center Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,1683.835,0.9900000000000091,0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.5161008456180539
a80d42e8-c90a-4649-9ae2-a979e52de437,896,1,00:28:03.835,28,3,61,0.0,21,Foul Won,221,Levante UD,1,Regular Play,221,Levante UD,,,"['cb4fa86d-d32b-4510-8530-e01f6affaaa8', 'de10d6ad-1796-4899-a293-4b2bef21e07b']",,"[62.4, 68.2]",6787.0,Pedro López Muñoz,2.0,Right Back,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,1683.835,0.0,0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.6808958886843639
4714fd37-abeb-468a-8d85-86498b13747e,897,1,00:28:03.835,28,3,61,0.627074,43,Carry,221,Levante UD,1,Regular Play,221,Levante UD,,,"['2759d4c5-3d10-43d5-b0a5-4f2a23df7e4a', 'a80d42e8-c90a-4649-9ae2-a979e52de437', 'cb4fa86d-d32b-4510-8530-e01f6affaaa8', 'de10d6ad-1796-4899-a293-4b2bef21e07b']",,"[62.4, 68.2]",6787.0,Pedro López Muñoz,2.0,Right Back,,,,,,,,,,,,"[61.3, 66.1]",,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1683.835,0.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.5308795732629942
2759d4c5-3d10-43d5-b0a5-4f2a23df7e4a,898,1,00:28:04.462,28,4,61,0.0,3,Dispossessed,221,Levante UD,1,Regular Play,221,Levante UD,,,['a36e84fe-4e28-4ab4-b88c-ca85dc68706e'],,"[61.3, 66.1]",6787.0,Pedro López Muñoz,2.0,Right Back,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1684.462,0.6269999999999527,0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.1670209763175301
a36e84fe-4e28-4ab4-b88c-ca85dc68706e,899,1,00:28:04.462,28,4,61,0.0,4,Duel,221,Levante UD,1,Regular Play,214,Espanyol,,,['2759d4c5-3d10-43d5-b0a5-4f2a23df7e4a'],,"[58.8, 14.0]",27148.0,Abraham González Casanova,15.0,Left Center Midfield,,,,,,,,,,,,,,,,,True,11.0,Tackle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.0,Lost In Play,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1684.462,0.0,0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.03592066389419246
663be787-7fd9-4e10-91d7-d6ddd6906436,900,1,00:28:05.624,28,5,61,0.0,2,Ball Recovery,221,Levante UD,1,Regular Play,221,Levante UD,,,,,"[61.3, 59.9]",24149.0,José Antonio García Rabasco,9.0,Right Defensive Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1685.624,1.1620000000000346,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.5714652625147787
884f4836-1c42-4684-ace2-9f847dfca73a,901,1,00:28:05.624,28,5,61,1.128274,43,Carry,221,Levante UD,1,Regular Play,221,Levante UD,,,"['663be787-7fd9-4e10-91d7-d6ddd6906436', '87036660-a79b-42e3-af26-acad2feb09aa']",,"[61.3, 59.9]",24149.0,José Antonio García Rabasco,9.0,Right Defensive Midfield,,,,,,,,,,,,"[63.4, 58.0]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1685.624,0.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.9748888482729147
87036660-a79b-42e3-af26-acad2feb09aa,902,1,00:28:06.752,28,6,61,0.92758,30,Pass,221,Levante UD,1,Regular Play,221,Levante UD,,,['d144cb38-ae12-44fc-932c-693587fd8a86'],,"[63.4, 58.0]",24149.0,José Antonio García Rabasco,9.0,Right Defensive Midfield,25134.0,Deyverson Brum Silva Acosta,11.868024,-0.28177187,1.0,Ground Pass,"[74.8, 54.7]",,,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1686.752,1.127999999999929,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0.04015291538441068
d144cb38-ae12-44fc-932c-693587fd8a86,903,1,00:28:07.679,28,7,61,,42,Ball Receipt*,221,Levante UD,1,Regular Play,221,Levante UD,,,['87036660-a79b-42e3-af26-acad2feb09aa'],,"[74.8, 54.7]",25134.0,Deyverson Brum Silva Acosta,24.0,Left Center Forward,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1687.679,0.9270000000001346,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.6559148162306835
4414b3ba-342e-4780-adef-69211a9aff8c,904,1,00:28:07.679,28,7,61,0.032561,43,Carry,221,Levante UD,1,Regular Play,221,Levante UD,,,"['5b854e19-b82e-41c8-a197-2eeed2b493aa', 'd144cb38-ae12-44fc-932c-693587fd8a86']",,"[74.8, 54.7]",25134.0,Deyverson Brum Silva Acosta,24.0,Left Center Forward,,,,,,,,,,,,"[74.8, 54.7]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1687.679,0.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.7662853990248923
5b854e19-b82e-41c8-a197-2eeed2b493aa,905,1,00:28:07.712,28,7,61,1.273713,30,Pass,221,Levante UD,1,Regular Play,221,Levante UD,,,['fc921b09-1837-4d55-80d4-61c2e3550706'],,"[74.8, 54.7]",25134.0,Deyverson Brum Silva Acosta,24.0,Left Center Forward,7141.0,Giuseppe Rossi,9.315042,0.516483,1.0,Ground Pass,"[82.9, 59.3]",,,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1687.712,0.032999999999901775,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0.10343718299739058
fc921b09-1837-4d55-80d4-61c2e3550706,906,1,00:28:08.986,28,8,61,,42,Ball Receipt*,221,Levante UD,1,Regular Play,221,Levante UD,,,['5b854e19-b82e-41c8-a197-2eeed2b493aa'],,"[82.9, 59.3]",7141.0,Giuseppe Rossi,22.0,Right Center Forward,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1688.986,1.2740000000001146,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.14639418107760638
5a5f4b99-d494-4603-b896-711975535726,907,1,00:28:08.986,28,8,61,1.775356,43,Carry,221,Levante UD,1,Regular Play,221,Levante UD,,,"['070d16d5-9238-4db0-8ccd-09b441c7d1d4', 'fc921b09-1837-4d55-80d4-61c2e3550706']",,"[82.9, 59.3]",7141.0,Giuseppe Rossi,22.0,Right Center Forward,,,,,,,,,,,,"[89.4, 54.3]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1688.986,0.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.4622575217314405
070d16d5-9238-4db0-8ccd-09b441c7d1d4,908,1,00:28:10.761,28,10,61,1.264238,30,Pass,221,Levante UD,1,Regular Play,221,Levante UD,,,['42745357-8828-4200-959f-0e8acfc0fc53'],,"[89.4, 54.3]",7141.0,Giuseppe Rossi,22.0,Right Center Forward,25134.0,Deyverson Brum Silva Acosta,24.660292,-1.3996477,1.0,Ground Pass,"[93.6, 30.0]",,,38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,1469b6ea-e7d9-4111-82ba-23bce4348741,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1690.761,1.7749999999998636,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0.7452542917099724
bccf27d9-5cba-460c-980d-601fd4cb30fc,909,1,00:28:11.731,28,11,61,0.487306,17,Pressure,221,Levante UD,1,Regular Play,214,Espanyol,,,"['42745357-8828-4200-959f-0e8acfc0fc53', 'b09dc5ce-9a0b-42d5-85da-53913d905308']",,"[23.8, 54.0]",6791.0,Javier López Rodríguez,2.0,Right Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1691.731,0.9700000000000273,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0.8981298874566431
42745357-8828-4200-959f-0e8acfc0fc53,910,1,00:28:12.025,28,12,61,,42,Ball Receipt*,221,Levante UD,1,Regular Play,221,Levante UD,,,"['070d16d5-9238-4db0-8ccd-09b441c7d1d4', 'bccf27d9-5cba-460c-980d-601fd4cb30fc']",,"[93.6, 30.0]",25134.0,Deyverson Brum Silva Acosta,24.0,Left Center Forward,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1692.025,0.2940000000000964,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.6634912802197209
b09dc5ce-9a0b-42d5-85da-53913d905308,911,1,00:28:12.025,28,12,61,0.372312,43,Carry,221,Levante UD,1,Regular Play,221,Levante UD,,,"['42745357-8828-4200-959f-0e8acfc0fc53', '7bcbe880-602d-43a6-97b0-0f3952dbc2f3', 'a6160a20-967b-47fc-aa0a-c406500a6ac0', 'bccf27d9-5cba-460c-980d-601fd4cb30fc']",,"[93.6, 30.0]",25134.0,Deyverson Brum Silva Acosta,24.0,Left Center Forward,,,,,,,,,,,,"[95.8, 29.5]",,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1692.025,0.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.6374688412536004
a6160a20-967b-47fc-aa0a-c406500a6ac0,912,1,00:28:12.398,28,12,61,0.0,39,Dribbled Past,221,Levante UD,1,Regular Play,214,Espanyol,,,"['74954ea0-8aaf-4114-91fa-0fda712b8416', '7bcbe880-602d-43a6-97b0-0f3952dbc2f3', 'b09dc5ce-9a0b-42d5-85da-53913d905308']",,"[24.3, 50.6]",6791.0,Javier López Rodríguez,2.0,Right Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1692.398,0.3729999999998199,0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.24196103350570186
7bcbe880-602d-43a6-97b0-0f3952dbc2f3,913,1,00:28:12.398,28,12,61,0.0,14,Dribble,221,Levante UD,1,Regular Play,221,Levante UD,,,['a6160a20-967b-47fc-aa0a-c406500a6ac0'],,"[95.8, 29.5]",25134.0,Deyverson Brum Silva Acosta,24.0,Left Center Forward,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.0,Complete,,,,,,,,,,,,,,,,,,,,,,,,1692.398,0.0,0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.9183765273356442
74954ea0-8aaf-4114-91fa-0fda712b8416,914,1,00:28:12.398,28,12,61,1.211893,43,Carry,221,Levante UD,1,Regular Play,221,Levante UD,,,"['1469b6ea-e7d9-4111-82ba-23bce4348741', '7bcbe880-602d-43a6-97b0-0f3952dbc2f3', 'a6160a20-967b-47fc-aa0a-c406500a6ac0']",,"[95.8, 29.5]",25134.0,Deyverson Brum Silva Acosta,24.0,Left Center Forward,,,,,,,,,,,,"[104.7, 31.1]",,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1692.398,0.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.6190907949198916
1469b6ea-e7d9-4111-82ba-23bce4348741,915,1,00:28:13.609,28,13,61,0.168809,16,Shot,221,Levante UD,1,Regular Play,221,Levante UD,,,"['2eccbf0d-ec9e-41ae-8d27-d9c97a558a04', '4065ba28-f783-40fa-8751-1e3028bab64d']",,"[104.7, 31.1]",25134.0,Deyverson Brum Silva Acosta,24.0,Left Center Forward,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.123146966,"[106.4, 32.3]",070d16d5-9238-4db0-8ccd-09b441c7d1d4,87.0,Open Play,96.0,Blocked,93.0,Normal,38.0,Left Foot,"[{'location': [103.6, 59.0], 'player': {'id': 26211, 'name': 'Joan Verdú Fernández'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'teammate': True}, {'location': [90.1, 59.7], 'player': {'id': 6787, 'name': 'Pedro López Muñoz'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': True}, {'location': [98.3, 45.8], 'player': {'id': 7141, 'name': 'Giuseppe Rossi'}, 'position': {'id': 22, 'name': 'Right Center Forward'}, 'teammate': True}, {'location': [96.5, 24.5], 'player': {'id': 6668, 'name': 'José Luis Morales Nogales'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'teammate': True}, {'location': [93.9, 42.6], 'player': {'id': 6867, 'name': 'Papa Kouly Diop'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': False}, {'location': [99.3, 41.0], 'player': {'id': 6791, 'name': 'Javier López Rodríguez'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [105.9, 33.2], 'player': {'id': 6762, 'name': 'Álvaro González Soberón'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [100.1, 46.6], 'player': {'id': 5598, 'name': 'Óscar Esau Duarte Gaitán'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [104.2, 44.0], 'player': {'id': 6612, 'name': 'Rubén Duarte Sánchez'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [115.7, 36.8], 'player': {'id': 6792, 'name': 'Pau López Sabata'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [81.4, 54.2], 'player': {'id': 5719, 'name': 'Marco Asensio Willemsen'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': False}]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1693.609,1.2110000000000127,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,0.8285863605117016
4065ba28-f783-40fa-8751-1e3028bab64d,916,1,00:28:13.778,28,13,61,0.0,6,Block,221,Levante UD,1,Regular Play,214,Espanyol,,,['1469b6ea-e7d9-4111-82ba-23bce4348741'],,"[13.7, 47.8]",6762.0,Álvaro González Soberón,3.0,Right Center Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1693.778,0.1690000000000964,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.5076950028175079
2eccbf0d-ec9e-41ae-8d27-d9c97a558a04,917,1,00:28:14.107,28,14,61,0.0,23,Goal Keeper,221,Levante UD,1,Regular Play,214,Espanyol,,,['1469b6ea-e7d9-4111-82ba-23bce4348741'],,"[4.4, 43.3]",6792.0,Pau López Sabata,1.0,Goalkeeper,,,,,,,,,,,,,,,,,,,,,,,,,,32.0,Shot Faced,,,,,,,,,,,,,,,,,,,,,,44.0,Set,,,,,,,,,,,,,,,"[4.4, 43.3]",,,,,,,,,,,,,,,,,,,,,,,,,,1694.107,0.3289999999999509,0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.2718587963462721
708d9f08-3d4a-41a9-8d0e-1b883bc635f8,918,1,00:28:40.056,28,40,62,2.722679,30,Pass,221,Levante UD,2,From Corner,221,Levante UD,,,"['33dcf571-adec-4d52-87ae-46aa0d0a8a2a', 'dd0b6c0f-d341-4da4-aebd-7c60965fbc1c']",,"[120.0, 0.1]",24149.0,José Antonio García Rabasco,9.0,Right Defensive Midfield,5678.0,Jefferson Andrés Lerma Solís,52.36201,1.7299796,3.0,High Pass,"[111.7, 51.8]",61.0,Corner,40.0,Right Foot,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,104.0,Inswinging,,,,,,,,,,,,,True,,,,,,,,True,,,,,,,,,,,,1720.056,25.94900000000007,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0.03544145711023472
33dcf571-adec-4d52-87ae-46aa0d0a8a2a,919,1,00:28:42.779,28,42,62,,42,Ball Receipt*,221,Levante UD,2,From Corner,221,Levante UD,,,['708d9f08-3d4a-41a9-8d0e-1b883bc635f8'],,"[111.7, 53.4]",5678.0,Jefferson Andrés Lerma Solís,11.0,Left Defensive Midfield,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1722.779,2.7229999999999563,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.11470058417192541
353ef86a-a8df-4196-a626-55a5eac558a2,920,1,00:28:42.779,28,42,62,0.0,4,Duel,221,Levante UD,2,From Corner,221,Levante UD,,,['dd0b6c0f-d341-4da4-aebd-7c60965fbc1c'],,"[111.7, 51.8]",5678.0,Jefferson Andrés Lerma Solís,11.0,Left Defensive Midfield,,,,,,,,,,,,,,,,,True,10.0,Aerial Lost,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1722.779,0.0,0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.1479641617728289
dd0b6c0f-d341-4da4-aebd-7c60965fbc1c,921,1,00:28:42.779,28,42,62,0.0,9,Clearance,221,Levante UD,2,From Corner,214,Espanyol,,,"['353ef86a-a8df-4196-a626-55a5eac558a2', '708d9f08-3d4a-41a9-8d0e-1b883bc635f8']",,"[8.4, 28.3]",6791.0,Javier López Rodríguez,2.0,Right Back,,,,,,,,,,,,,,,,,True,,,37.0,Head,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1722.779,0.0,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.8982824495404343
ab7f7489-3983-47f1-9f92-bbaa9e47e10a,922,1,00:28:44.732,28,44,62,0.0,4,Duel,221,Levante UD,2,From Corner,214,Espanyol,,,['911eae9f-eed2-402a-8046-17f8280a152e'],,"[23.8, 27.0]",6758.0,Víctor Sánchez Mata,13.0,Right Center Midfield,,,,,,,,,,,,,,,,,True,10.0,Aerial Lost,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1724.732,1.9529999999999745,0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.8210639498490525
911eae9f-eed2-402a-8046-17f8280a152e,923,1,00:28:44.732,28,44,62,0.982294,30,Pass,221,Levante UD,2,From Corner,221,Levante UD,,,"['0650c93c-c17c-4e5c-8829-391d51f825c5', 'ab7f7489-3983-47f1-9f92-bbaa9e47e10a']",,"[96.3, 53.1]",26211.0,Joan Verdú Fernández,12.0,Right Midfield,27656.0,Carl Medjani,10.312129,-0.34628552,3.0,High Pass,"[106.0, 49.6]",66.0,Recovery,,,,,,,,True,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1724.732,0.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0.052851265551038695
0650c93c-c17c-4e5c-8829-391d51f825c5,924,1,00:28:45.714,28,45,62,,42,Ball Receipt*,221,Levante UD,2,From Corner,221,Levante UD,,,['911eae9f-eed2-402a-8046-17f8280a152e'],,"[106.0, 49.6]",27656.0,Carl Medjani,3.0,Right Center Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1725.714,0.9819999999999709,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.6058320072542206
2419398b-245d-4c2e-9a96-ea8bd7e86897,925,1,00:28:45.794,28,45,62,0.541688,30,Pass,221,Levante UD,2,From Corner,221,Levante UD,,,['4dfbcc10-677c-42ef-96d3-7c86c412dd99'],,"[106.0, 49.6]",27656.0,Carl Medjani,3.0,Right Center Back,7141.0,Giuseppe Rossi,6.0464864,-0.97361964,3.0,High Pass,"[109.4, 44.6]",,,37.0,Head,,,,,,,,,,,,,,,,,,,,,,8c6a7d2f-afca-4c04-8577-39749ef390d2,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1725.794,0.08000000000015461,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0.2114108628037944
4dfbcc10-677c-42ef-96d3-7c86c412dd99,926,1,00:28:46.336,28,46,62,,42,Ball Receipt*,221,Levante UD,2,From Corner,221,Levante UD,,,['2419398b-245d-4c2e-9a96-ea8bd7e86897'],,"[109.4, 44.6]",7141.0,Giuseppe Rossi,22.0,Right Center Forward,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1726.336,0.5419999999999163,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.8117920079411899
