id,index,period,timestamp,minute,second,possession,duration,type_id,type_name,possession_team_id,possession_team_name,play_pattern_id,play_pattern_name,team_id,team_name,tactics_formation,tactics_lineup,related_events,location,player_id,player_name,position_id,position_name,pass_recipient_id,pass_recipient_name,pass_length,pass_angle,pass_height_id,pass_height_name,pass_end_location,pass_type_id,pass_type_name,pass_body_part_id,pass_body_part_name,carry_end_location,under_pressure,pass_outcome_id,pass_outcome_name,pass_technique_id,pass_technique_name,pass_through_ball,ball_receipt_outcome_id,ball_receipt_outcome_name,goalkeeper_type_id,goalkeeper_type_name,goalkeeper_outcome_id,goalkeeper_outcome_name,dribble_outcome_id,dribble_outcome_name,duel_outcome_id,duel_outcome_name,duel_type_id,duel_type_name,counterpress,out,pass_aerial_won,interception_outcome_id,interception_outcome_name,pass_outswinging,clearance_aerial_won,clearance_body_part_id,clearance_body_part_name,clearance_head,ball_recovery_recovery_failure,foul_committed_advantage,foul_won_advantage,pass_cross,off_camera,shot_statsbomb_xg,shot_end_location,shot_body_part_id,shot_body_part_name,shot_technique_id,shot_technique_name,shot_first_time,shot_outcome_id,shot_outcome_name,shot_type_id,shot_type_name,shot_freeze_frame,goalkeeper_body_part_id,goalkeeper_body_part_name,goalkeeper_technique_id,goalkeeper_technique_name,goalkeeper_position_id,goalkeeper_position_name,pass_assisted_shot_id,pass_shot_assist,shot_key_pass_id,goalkeeper_end_location,pass_switch,clearance_right_foot,foul_won_defensive,clearance_left_foot,dribble_overrun,ball_recovery_offensive,foul_committed_type_id,foul_committed_type_name,foul_committed_card_id,foul_committed_card_name,pass_cut_back,shot_aerial_won,shot_saved_off_target,goalkeeper_shot_saved_off_target,substitution_outcome_id,substitution_outcome_name,substitution_replacement_id,substitution_replacement_name,block_deflection,goalkeeper_punched_out,pass_inswinging,foul_committed_offensive,pass_no_touch,miscontrol_aerial_won,dribble_nutmeg,foul_committed_penalty,shot_saved_to_post,goalkeeper_shot_saved_to_post,timestamp_seconds,time_since_last_event,distance_to_goal,event_type_Ball Receipt*,event_type_Ball Recovery,event_type_Block,event_type_Carry,event_type_Clearance,event_type_Dispossessed,event_type_Dribble,event_type_Dribbled Past,event_type_Duel,event_type_Error,event_type_Foul Committed,event_type_Foul Won,event_type_Goal Keeper,event_type_Half End,event_type_Half Start,event_type_Injury Stoppage,event_type_Interception,event_type_Miscontrol,event_type_Own Goal Against,event_type_Own Goal For,event_type_Pass,event_type_Player Off,event_type_Player On,event_type_Pressure,event_type_Shield,event_type_Shot,event_type_Starting XI,event_type_Substitution,event_type_Tactical Shift,pitch_control_score
ab577ba1-2b26-4438-bfb2-3604c61adff1,882,1,00:24:21.167,24,21,78,2.437441,30,Pass,360,Rayo Vallecano,4,From Throw In,360,Rayo Vallecano,,,['99983113-e3da-4d55-9238-1dfd9fb45fc6'],"[96.8, 13.8]",11542.0,Javier Guerra Rodríguez,23.0,Center Forward,11539.0,Adrián Embarba Blázquez,11.61034,-0.83414,1.0,Ground Pass,"[104.6, 5.2]",,,40.0,Right Foot,,,76.0,Pass Offside,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1461.167,0.07999999999992724,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0.07870732701000593
99983113-e3da-4d55-9238-1dfd9fb45fc6,883,1,00:24:23.604,24,23,78,,42,Ball Receipt*,360,Rayo Vallecano,4,From Throw In,360,Rayo Vallecano,,,['ab577ba1-2b26-4438-bfb2-3604c61adff1'],"[104.6, 5.2]",11539.0,Adrián Embarba Blázquez,17.0,Right Wing,,,,,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1463.604,2.4370000000001255,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.9613606850765044
48e07597-33d0-4749-8768-57301da33dfb,884,1,00:24:51.627,24,51,79,2.421205,30,Pass,216,Getafe,3,From Free Kick,216,Getafe,,,['bf8d78ac-7f5f-42b6-bec9-bf1be12272b8'],"[15.8, 72.6]",6625.0,Vicente Guaita Panadero,1.0,Goalkeeper,6720.0,Pablo Sarabia García,58.1,0.0,3.0,High Pass,"[73.9, 72.6]",62.0,Free Kick,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1491.627,28.02299999999991,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0.7899212616450221
8f5d26d9-2f53-48f2-830b-26eeeb84300c,885,1,00:24:53.813,24,53,79,1.650792,17,Pressure,216,Getafe,3,From Free Kick,360,Rayo Vallecano,,,"['1ee3fbca-1202-4f95-a4b3-eaafeff75690', 'bf8d78ac-7f5f-42b6-bec9-bf1be12272b8']","[44.7, 8.2]",11298.0,José Ignacio Martínez García,6.0,Left Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1493.813,2.186000000000149,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0.2704155665024327
bf8d78ac-7f5f-42b6-bec9-bf1be12272b8,886,1,00:24:54.048,24,54,79,,42,Ball Receipt*,216,Getafe,3,From Free Kick,216,Getafe,,,"['48e07597-33d0-4749-8768-57301da33dfb', '8f5d26d9-2f53-48f2-830b-26eeeb84300c']","[73.9, 72.6]",6720.0,Pablo Sarabia García,17.0,Right Wing,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1494.048,0.23499999999989996,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.5141774608843137
1ee3fbca-1202-4f95-a4b3-eaafeff75690,887,1,00:24:54.048,24,54,79,2.279685,43,Carry,216,Getafe,3,From Free Kick,216,Getafe,,,"['1788ed92-b429-4e6d-8475-8a98f4695c4e', '8f5d26d9-2f53-48f2-830b-26eeeb84300c', 'bf8d78ac-7f5f-42b6-bec9-bf1be12272b8', 'd58178c4-e010-487f-9cbd-ef3b4357693e']","[73.9, 72.6]",6720.0,Pablo Sarabia García,17.0,Right Wing,,,,,,,,,,,,"[70.9, 70.1]",True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1494.048,0.0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.8148674733493539
1788ed92-b429-4e6d-8475-8a98f4695c4e,888,1,00:24:55.065,24,55,79,1.244621,17,Pressure,216,Getafe,3,From Free Kick,360,Rayo Vallecano,,,['1ee3fbca-1202-4f95-a4b3-eaafeff75690'],"[49.0, 5.8]",11539.0,Adrián Embarba Blázquez,17.0,Right Wing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1495.065,1.0170000000000528,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0.9953095034479853
30b1c1aa-2e7b-483e-a32a-9bd4e83515d7,889,1,00:24:55.940,24,55,79,0.4605,17,Pressure,216,Getafe,3,From Free Kick,360,Rayo Vallecano,,,['d58178c4-e010-487f-9cbd-ef3b4357693e'],"[46.8, 10.0]",26607.0,José Raúl Baena Urdiales,11.0,Left Defensive Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1495.94,0.875,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0.046206357256332375
d58178c4-e010-487f-9cbd-ef3b4357693e,890,1,00:24:56.328,24,56,79,0.702837,30,Pass,216,Getafe,3,From Free Kick,216,Getafe,,,"['30b1c1aa-2e7b-483e-a32a-9bd4e83515d7', '44b6fe0a-3c87-4130-8199-7358456f8c1c', '9d7d30e2-bce0-4431-9647-793f88e6c6b8']","[70.9, 70.1]",6720.0,Pablo Sarabia García,17.0,Right Wing,25881.0,Juan Antonio Rodríguez Villamuela,4.263801,-2.4558632,1.0,Ground Pass,"[67.6, 67.4]",,,38.0,Left Foot,,True,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1496.328,0.38799999999991996,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0.5615702571668783
44b6fe0a-3c87-4130-8199-7358456f8c1c,891,1,00:24:57.031,24,57,79,,42,Ball Receipt*,216,Getafe,3,From Free Kick,216,Getafe,,,['d58178c4-e010-487f-9cbd-ef3b4357693e'],"[64.3, 68.0]",25881.0,Juan Antonio Rodríguez Villamuela,9.0,Right Defensive Midfield,,,,,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1497.031,0.7029999999999745,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.7282508268114922
9d7d30e2-bce0-4431-9647-793f88e6c6b8,892,1,00:24:57.031,24,57,80,0.859849,30,Pass,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,,,"['93d73773-d4a6-40b7-a153-be26fe759ec6', 'd58178c4-e010-487f-9cbd-ef3b4357693e']","[52.5, 12.7]",11539.0,Adrián Embarba Blázquez,17.0,Right Wing,6852.0,Jozabed Sánchez Ruiz,5.2201533,1.218752,1.0,Ground Pass,"[54.3, 17.6]",64.0,Interception,38.0,Left Foot,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1497.031,0.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0.13031896332534143
594b7c1e-7eb5-4548-b3cd-8f9714bd1c44,893,1,00:24:57.491,24,57,80,0.412679,17,Pressure,360,Rayo Vallecano,1,Regular Play,216,Getafe,,,"['686ab7b1-67e8-4b16-b00e-1f08d7806896', '93d73773-d4a6-40b7-a153-be26fe759ec6']","[67.0, 60.0]",6745.0,Mehdi Lacen,11.0,Left Defensive Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1497.491,0.4600000000000364,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0.4820910920093391
93d73773-d4a6-40b7-a153-be26fe759ec6,894,1,00:24:57.890,24,57,80,,42,Ball Receipt*,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,,,"['594b7c1e-7eb5-4548-b3cd-8f9714bd1c44', '9d7d30e2-bce0-4431-9647-793f88e6c6b8']","[54.3, 17.6]",6852.0,Jozabed Sánchez Ruiz,19.0,Center Attacking Midfield,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1497.89,0.3990000000001146,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.1930977138034482
686ab7b1-67e8-4b16-b00e-1f08d7806896,895,1,00:24:57.890,24,57,80,0.975313,30,Pass,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,,,"['09497283-fba9-403b-8321-784d3c5989d7', '594b7c1e-7eb5-4548-b3cd-8f9714bd1c44']","[54.7, 18.5]",6852.0,Jozabed Sánchez Ruiz,19.0,Center Attacking Midfield,26607.0,José Raúl Baena Urdiales,4.049691,-2.145101,1.0,Ground Pass,"[52.5, 15.1]",,,40.0,Right Foot,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1497.89,0.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0.2332056884400423
09497283-fba9-403b-8321-784d3c5989d7,896,1,00:24:58.866,24,58,80,,42,Ball Receipt*,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,,,['686ab7b1-67e8-4b16-b00e-1f08d7806896'],"[52.5, 15.1]",26607.0,José Raúl Baena Urdiales,11.0,Left Defensive Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1498.866,0.9759999999998854,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.8643194203034922
f7d0c5c2-a758-4e94-bde5-54a7417c2af6,897,1,00:24:58.866,24,58,80,0.274557,43,Carry,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,,,"['09497283-fba9-403b-8321-784d3c5989d7', 'f019de33-61de-4b0c-8402-b12fba0e1d8f']","[52.5, 15.1]",26607.0,José Raúl Baena Urdiales,11.0,Left Defensive Midfield,,,,,,,,,,,,"[55.0, 15.5]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1498.866,0.0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.035752311261396774
f019de33-61de-4b0c-8402-b12fba0e1d8f,898,1,00:24:59.140,24,59,80,0.76777,30,Pass,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,,,['a2e1dba0-bc24-417d-9248-9ea806599284'],"[55.0, 15.5]",26607.0,José Raúl Baena Urdiales,11.0,Left Defensive Midfield,6852.0,Jozabed Sánchez Ruiz,11.135978,1.1151807,3.0,High Pass,"[59.9, 25.5]",,,38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1499.14,0.2740000000001146,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0.9393366206404946
a2e1dba0-bc24-417d-9248-9ea806599284,899,1,00:24:59.908,24,59,80,,42,Ball Receipt*,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,,,['f019de33-61de-4b0c-8402-b12fba0e1d8f'],"[59.9, 25.5]",6852.0,Jozabed Sánchez Ruiz,19.0,Center Attacking Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1499.908,0.7679999999998017,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.08699080158830053
8de3e0ae-7dbd-41e4-b3c7-fb7ab4a6dd8e,900,1,00:24:59.908,24,59,80,0.064658,43,Carry,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,,,"['55fe51b7-b4e8-4f2e-ba1d-52e79a25d18f', 'a2e1dba0-bc24-417d-9248-9ea806599284']","[59.9, 25.5]",6852.0,Jozabed Sánchez Ruiz,19.0,Center Attacking Midfield,,,,,,,,,,,,"[59.1, 25.8]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1499.908,0.0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.5246135317840428
55fe51b7-b4e8-4f2e-ba1d-52e79a25d18f,901,1,00:24:59.973,24,59,80,0.615088,30,Pass,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,,,['f23effbf-4eb4-4f0d-8af7-72ed21d929d6'],"[59.1, 25.8]",6852.0,Jozabed Sánchez Ruiz,19.0,Center Attacking Midfield,26848.0,Roberto Trashorras Gayoso,5.9439044,2.921099,2.0,Low Pass,"[53.3, 27.1]",,,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1499.973,0.06500000000005457,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0.5399450048270932
f23effbf-4eb4-4f0d-8af7-72ed21d929d6,902,1,00:25:00.588,25,0,80,,42,Ball Receipt*,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,,,['55fe51b7-b4e8-4f2e-ba1d-52e79a25d18f'],"[53.3, 27.1]",26848.0,Roberto Trashorras Gayoso,9.0,Right Defensive Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1500.588,0.6150000000000091,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.7346921394030236
4fbf3e8b-bc1b-4654-9523-f64c89f8fe52,903,1,00:25:00.588,25,0,80,1.045733,43,Carry,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,,,"['40ef53db-de15-49f4-badb-ed2b3043f127', 'f23effbf-4eb4-4f0d-8af7-72ed21d929d6']","[53.3, 27.1]",26848.0,Roberto Trashorras Gayoso,9.0,Right Defensive Midfield,,,,,,,,,,,,"[57.2, 22.0]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1500.588,0.0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.9283355798267122
40ef53db-de15-49f4-badb-ed2b3043f127,904,1,00:25:01.634,25,1,80,1.450671,30,Pass,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,,,['8716a14e-24e5-4ca3-8005-07866bafb6f6'],"[57.2, 22.0]",26848.0,Roberto Trashorras Gayoso,9.0,Right Defensive Midfield,11298.0,José Ignacio Martínez García,18.0801,-1.6649615,1.0,Ground Pass,"[55.5, 4.0]",,,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1501.634,1.0460000000000491,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0.8200264884077295
8716a14e-24e5-4ca3-8005-07866bafb6f6,905,1,00:25:03.084,25,3,80,,42,Ball Receipt*,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,,,['40ef53db-de15-49f4-badb-ed2b3043f127'],"[55.5, 4.0]",11298.0,José Ignacio Martínez García,6.0,Left Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1503.084,1.4500000000000455,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.9967776811701168
853008f0-3c7e-4e7b-9daf-f5516c58b640,906,1,00:25:03.084,25,3,80,0.799998,43,Carry,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,,,"['8716a14e-24e5-4ca3-8005-07866bafb6f6', 'd2380109-f122-492f-98e2-48c2cc6552d5', 'fd9517f2-ebc0-48dc-a8ba-fc2ca32c5f70']","[55.5, 4.0]",11298.0,José Ignacio Martínez García,6.0,Left Back,,,,,,,,,,,,"[58.0, 4.5]",True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1503.084,0.0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.5344753214548779
fd9517f2-ebc0-48dc-a8ba-fc2ca32c5f70,907,1,00:25:03.267,25,3,80,0.732069,17,Pressure,360,Rayo Vallecano,1,Regular Play,216,Getafe,,,"['853008f0-3c7e-4e7b-9daf-f5516c58b640', 'd2380109-f122-492f-98e2-48c2cc6552d5']","[59.9, 71.8]",6720.0,Pablo Sarabia García,17.0,Right Wing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1503.267,0.18299999999999272,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0.9090112252433793
d2380109-f122-492f-98e2-48c2cc6552d5,908,1,00:25:03.884,25,3,80,0.775816,30,Pass,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,,,"['8eb4326d-ca9c-4d95-a5cb-37e3543b78e6', 'fd9517f2-ebc0-48dc-a8ba-fc2ca32c5f70']","[58.0, 4.5]",11298.0,José Ignacio Martínez García,6.0,Left Back,11539.0,Adrián Embarba Blázquez,10.937093,-0.082381934,1.0,Ground Pass,"[68.9, 3.6]",,,38.0,Left Foot,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1503.884,0.6169999999999618,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0.46819899147752153
d564b25f-2cbe-4d88-b1d0-f6c631adea1a,909,1,00:25:04.445,25,4,80,0.179343,17,Pressure,360,Rayo Vallecano,1,Regular Play,216,Getafe,,,,"[49.0, 76.4]",6856.0,Carlos Martín Vigaray,2.0,Right Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1504.445,0.5609999999999218,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0.34933453708158857
8eb4326d-ca9c-4d95-a5cb-37e3543b78e6,910,1,00:25:04.660,25,4,80,,42,Ball Receipt*,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,,,['d2380109-f122-492f-98e2-48c2cc6552d5'],"[68.9, 3.6]",11539.0,Adrián Embarba Blázquez,17.0,Right Wing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1504.66,0.21500000000014552,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.8793260074709013
3f3b1926-f9d8-40bd-969a-dcdc36c1cf30,911,1,00:25:04.660,25,4,80,0.04,43,Carry,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,,,"['8eb4326d-ca9c-4d95-a5cb-37e3543b78e6', 'e3d9f374-751f-4b16-bab1-8114c9c790f6']","[68.9, 3.6]",11539.0,Adrián Embarba Blázquez,17.0,Right Wing,,,,,,,,,,,,"[68.5, 4.0]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1504.66,0.0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.11370661402916038
e3d9f374-751f-4b16-bab1-8114c9c790f6,912,1,00:25:04.700,25,4,80,1.103457,30,Pass,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,,,['396431fd-d9bd-476d-b6dd-4b0089f8e8be'],"[68.5, 4.0]",11539.0,Adrián Embarba Blázquez,17.0,Right Wing,26848.0,Roberto Trashorras Gayoso,8.023091,1.7461905,1.0,Ground Pass,"[67.1, 11.9]",,,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1504.7,0.03999999999996362,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0.3303280256762837
9e5e555f-75e3-425a-906a-3d342520f8ee,913,1,00:25:05.592,25,5,80,0.470816,17,Pressure,360,Rayo Vallecano,1,Regular Play,216,Getafe,,,"['396431fd-d9bd-476d-b6dd-4b0089f8e8be', 'a81fc01e-7795-47cd-81c0-98063f393ebc', 'eda677af-314b-4fad-a955-2dbb821ca476']","[53.4, 66.0]",15893.0,Víctor Rodríguez Romero,19.0,Center Attacking Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1505.592,0.8920000000000528,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0.4541884838806107
396431fd-d9bd-476d-b6dd-4b0089f8e8be,914,1,00:25:05.804,25,5,80,,42,Ball Receipt*,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,,,"['9e5e555f-75e3-425a-906a-3d342520f8ee', 'e3d9f374-751f-4b16-bab1-8114c9c790f6']","[67.1, 11.9]",26848.0,Roberto Trashorras Gayoso,9.0,Right Defensive Midfield,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1505.804,0.21199999999998909,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.008581577134787466
