id,index,period,timestamp,minute,second,possession,duration,type_id,type_name,possession_team_id,possession_team_name,play_pattern_id,play_pattern_name,team_id,team_name,tactics_formation,tactics_lineup,related_events,location,player_id,player_name,position_id,position_name,pass_recipient_id,pass_recipient_name,pass_length,pass_angle,pass_height_id,pass_height_name,pass_end_location,pass_type_id,pass_type_name,pass_body_part_id,pass_body_part_name,carry_end_location,under_pressure,pass_outcome_id,pass_outcome_name,pass_aerial_won,duel_type_id,duel_type_name,clearance_left_foot,clearance_body_part_id,clearance_body_part_name,ball_receipt_outcome_id,ball_receipt_outcome_name,pass_switch,dribble_outcome_id,dribble_outcome_name,interception_outcome_id,interception_outcome_name,counterpress,foul_committed_card_id,foul_committed_card_name,foul_won_defensive,clearance_aerial_won,clearance_head,off_camera,duel_outcome_id,duel_outcome_name,clearance_right_foot,pass_cross,out,pass_inswinging,pass_technique_id,pass_technique_name,goalkeeper_type_id,goalkeeper_type_name,goalkeeper_punched_out,goalkeeper_outcome_id,goalkeeper_outcome_name,pass_outswinging,ball_recovery_recovery_failure,foul_committed_type_id,foul_committed_type_name,pass_deflected,block_deflection,pass_assisted_shot_id,pass_shot_assist,shot_statsbomb_xg,shot_end_location,shot_key_pass_id,shot_body_part_id,shot_body_part_name,shot_type_id,shot_type_name,shot_outcome_id,shot_outcome_name,shot_first_time,shot_technique_id,shot_technique_name,shot_freeze_frame,goalkeeper_position_id,goalkeeper_position_name,goalkeeper_body_part_id,goalkeeper_body_part_name,goalkeeper_technique_id,goalkeeper_technique_name,shot_aerial_won,goalkeeper_end_location,foul_committed_offensive,foul_committed_penalty,foul_won_penalty,pass_cut_back,substitution_outcome_id,substitution_outcome_name,substitution_replacement_id,substitution_replacement_name,miscontrol_aerial_won,pass_straight,pass_goal_assist,shot_one_on_one,dribble_overrun,foul_committed_advantage,foul_won_advantage,timestamp_seconds,time_since_last_event,distance_to_goal,event_type_Ball Receipt*,event_type_Ball Recovery,event_type_Block,event_type_Carry,event_type_Clearance,event_type_Dispossessed,event_type_Dribble,event_type_Dribbled Past,event_type_Duel,event_type_Foul Committed,event_type_Foul Won,event_type_Goal Keeper,event_type_Half End,event_type_Half Start,event_type_Interception,event_type_Miscontrol,event_type_Offside,event_type_Pass,event_type_Pressure,event_type_Shield,event_type_Shot,event_type_Starting XI,event_type_Substitution,event_type_Tactical Shift,pitch_control_score
8dca3b53-1d8b-4d3e-a338-d1e56beffff7,1261,1,00:34:48.120,34,48,72,0.0,3,Dispossessed,322,Eibar,4,From Throw In,215,Athletic Club,,,['78c9d4af-7d8b-4791-94ad-d6721814c3db'],"[52.0, 70.5]",12191.0,Gorka Elustondo Urkola,9.0,Right Defensive Midfield,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2088.12,0.4519999999997708,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.1395062537405123
78c9d4af-7d8b-4791-94ad-d6721814c3db,1262,1,00:34:48.120,34,48,72,0.0,4,Duel,322,Eibar,4,From Throw In,322,Eibar,,,['8dca3b53-1d8b-4d3e-a338-d1e56beffff7'],"[68.1, 9.6]",24070.0,Saúl Berjón Pérez,21.0,Left Wing,,,,,,,,,,,,,True,,,,11.0,Tackle,,,,,,,,,,,True,,,,,,,16.0,Success In Play,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2088.12,0.0,0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.7758797581177919
0817b52a-2720-41f0-ac44-aa6b508280de,1263,1,00:34:48.855,34,48,72,0.0,2,Ball Recovery,322,Eibar,4,From Throw In,322,Eibar,,,,"[65.3, 11.5]",6557.0,Adrián González Morales,19.0,Center Attacking Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2088.855,0.7350000000001273,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.18524551889495233
bfc2e96a-20a5-4a12-8932-0cbdb6e422bf,1264,1,00:34:48.855,34,48,72,1.24843,43,Carry,322,Eibar,4,From Throw In,322,Eibar,,,"['0817b52a-2720-41f0-ac44-aa6b508280de', '4a3afce6-b263-487a-972c-1852be51e45f']","[65.3, 11.5]",6557.0,Adrián González Morales,19.0,Center Attacking Midfield,,,,,,,,,,,,"[65.7, 22.8]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2088.855,0.0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.05758596249909498
4a3afce6-b263-487a-972c-1852be51e45f,1265,1,00:34:50.103,34,50,72,1.094341,30,Pass,322,Eibar,4,From Throw In,322,Eibar,,,['45988926-5e12-4db7-8397-3017a4dd9c8b'],"[65.7, 22.8]",6557.0,Adrián González Morales,19.0,Center Attacking Midfield,6712.0,Gonzalo Escalante,11.844408,2.4338822,1.0,Ground Pass,"[56.7, 30.5]",,,38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2090.103,1.2480000000000473,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.9663942194293591
48addae3-76f3-44f8-bd32-05a2c0b69f8a,1266,1,00:34:51.143,34,51,72,0.472351,17,Pressure,322,Eibar,4,From Throw In,215,Athletic Club,,,"['20d4c9ac-8d5f-4db6-a734-5005965741aa', '45988926-5e12-4db7-8397-3017a4dd9c8b']","[62.7, 44.6]",6617.0,Ibai Gómez Pérez,21.0,Left Wing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2091.143,1.0399999999999636,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0.1868515147171501
45988926-5e12-4db7-8397-3017a4dd9c8b,1267,1,00:34:51.198,34,51,72,,42,Ball Receipt*,322,Eibar,4,From Throw In,322,Eibar,,,"['48addae3-76f3-44f8-bd32-05a2c0b69f8a', '4a3afce6-b263-487a-972c-1852be51e45f']","[56.7, 30.5]",6712.0,Gonzalo Escalante,11.0,Left Defensive Midfield,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2091.198,0.05499999999983629,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.752870726140985
20d4c9ac-8d5f-4db6-a734-5005965741aa,1268,1,00:34:51.198,34,51,72,0.562614,43,Carry,322,Eibar,4,From Throw In,322,Eibar,,,"['233d0ace-45e4-44b9-8363-0338bb2a84b7', '45988926-5e12-4db7-8397-3017a4dd9c8b', '48addae3-76f3-44f8-bd32-05a2c0b69f8a']","[56.7, 30.5]",6712.0,Gonzalo Escalante,11.0,Left Defensive Midfield,,,,,,,,,,,,"[56.5, 30.3]",True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2091.198,0.0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.22013128464358167
233d0ace-45e4-44b9-8363-0338bb2a84b7,1269,1,00:34:51.760,34,51,72,0.0,14,Dribble,322,Eibar,4,From Throw In,322,Eibar,,,['fc92da7b-e99c-448e-a33e-84012792cd25'],"[56.5, 30.3]",6712.0,Gonzalo Escalante,11.0,Left Defensive Midfield,,,,,,,,,,,,,True,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2091.76,0.5620000000003529,0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.3684423644941077
fc92da7b-e99c-448e-a33e-84012792cd25,1270,1,00:34:51.760,34,51,73,0.0,4,Duel,215,Athletic Club,1,Regular Play,215,Athletic Club,,,['233d0ace-45e4-44b9-8363-0338bb2a84b7'],"[63.6, 49.8]",6617.0,Ibai Gómez Pérez,21.0,Left Wing,,,,,,,,,,,,,True,,,,11.0,Tackle,,,,,,,,,,,True,,,,,,,16.0,Success In Play,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2091.76,0.0,0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.1291548346434115
c69f6e0d-1dac-4599-b8eb-8ad609520f4a,1271,1,00:34:52.382,34,52,73,0.456197,17,Pressure,215,Athletic Club,1,Regular Play,322,Eibar,,,"['5777471a-268c-4be8-8262-eb42af1f5b1c', '630074b6-7a85-4ac4-8a2f-e3ca0da4fdb6']","[56.5, 30.3]",6712.0,Gonzalo Escalante,11.0,Left Defensive Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2092.382,0.6219999999998436,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0.4819063304852519
630074b6-7a85-4ac4-8a2f-e3ca0da4fdb6,1272,1,00:34:52.826,34,52,73,0.0,2,Ball Recovery,215,Athletic Club,1,Regular Play,215,Athletic Club,,,['c69f6e0d-1dac-4599-b8eb-8ad609520f4a'],"[62.7, 49.8]",6396.0,Beñat Etxebarria Urkiaga,11.0,Left Defensive Midfield,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2092.826,0.44399999999996,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.514220852008439
5777471a-268c-4be8-8262-eb42af1f5b1c,1273,1,00:34:52.826,34,52,73,1.673901,43,Carry,215,Athletic Club,1,Regular Play,215,Athletic Club,,,"['630074b6-7a85-4ac4-8a2f-e3ca0da4fdb6', 'a97d4a10-9673-4963-9c2f-8758faca0005', 'c69f6e0d-1dac-4599-b8eb-8ad609520f4a']","[62.7, 49.8]",6396.0,Beñat Etxebarria Urkiaga,11.0,Left Defensive Midfield,,,,,,,,,,,,"[62.9, 51.7]",True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2092.826,0.0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.7379915201390003
a97d4a10-9673-4963-9c2f-8758faca0005,1274,1,00:34:54.500,34,54,73,0.0,3,Dispossessed,215,Athletic Club,1,Regular Play,215,Athletic Club,,,['a2e966f8-5605-429b-9107-9a1aa26df0c3'],"[62.9, 51.7]",6396.0,Beñat Etxebarria Urkiaga,11.0,Left Defensive Midfield,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2094.5,1.6739999999999782,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.1887636102513751
a2e966f8-5605-429b-9107-9a1aa26df0c3,1275,1,00:34:54.500,34,54,73,0.0,4,Duel,215,Athletic Club,1,Regular Play,322,Eibar,,,['a97d4a10-9673-4963-9c2f-8758faca0005'],"[57.2, 28.4]",6712.0,Gonzalo Escalante,11.0,Left Defensive Midfield,,,,,,,,,,,,,True,,,,11.0,Tackle,,,,,,,,,,,True,,,,,,,13.0,Lost In Play,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2094.5,0.0,0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.42568459205955367
ec1f0271-f71d-497b-b052-e38e29e41b63,1276,1,00:34:55.254,34,55,73,0.0,2,Ball Recovery,215,Athletic Club,1,Regular Play,215,Athletic Club,,,,"[63.4, 51.9]",12191.0,Gorka Elustondo Urkola,9.0,Right Defensive Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2095.254,0.7539999999999054,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.621884641766974
d9de8e37-ef7d-4ee0-a5f7-cd780991764b,1277,1,00:34:55.254,34,55,73,1.339347,43,Carry,215,Athletic Club,1,Regular Play,215,Athletic Club,,,"['e137ef3d-f4e2-4f4f-93fc-b65a65e3ac9a', 'ec1f0271-f71d-497b-b052-e38e29e41b63']","[63.4, 51.9]",12191.0,Gorka Elustondo Urkola,9.0,Right Defensive Midfield,,,,,,,,,,,,"[64.2, 45.5]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2095.254,0.0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.5718536558954338
e137ef3d-f4e2-4f4f-93fc-b65a65e3ac9a,1278,1,00:34:56.593,34,56,73,1.596019,30,Pass,215,Athletic Club,1,Regular Play,215,Athletic Club,,,['ef11c0b1-c929-4853-8028-90160927a2f1'],"[64.2, 45.5]",12191.0,Gorka Elustondo Urkola,9.0,Right Defensive Midfield,6392.0,Íñigo Lekue Martínez,20.40833,-2.1112158,1.0,Ground Pass,"[53.7, 28.0]",,,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2096.593,1.3389999999999418,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.9202803044206779
ef11c0b1-c929-4853-8028-90160927a2f1,1279,1,00:34:58.189,34,58,73,,42,Ball Receipt*,215,Athletic Club,1,Regular Play,215,Athletic Club,,,['e137ef3d-f4e2-4f4f-93fc-b65a65e3ac9a'],"[53.7, 28.0]",6392.0,Íñigo Lekue Martínez,6.0,Left Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2098.189,1.5960000000000036,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.8933153843771019
363405ff-ff51-4997-946a-3fc355048631,1280,1,00:34:58.189,34,58,73,4.641724,43,Carry,215,Athletic Club,1,Regular Play,215,Athletic Club,,,"['e8e0ed48-f57b-479f-89d8-aaed37e99bb8', 'ef11c0b1-c929-4853-8028-90160927a2f1']","[53.7, 28.0]",6392.0,Íñigo Lekue Martínez,6.0,Left Back,,,,,,,,,,,,"[65.1, 17.3]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2098.189,0.0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.4068566836204527
e8e0ed48-f57b-479f-89d8-aaed37e99bb8,1281,1,00:35:02.831,35,2,73,0.859951,30,Pass,215,Athletic Club,1,Regular Play,215,Athletic Club,,,['68fc60af-c554-4f22-9260-579bc0e10823'],"[65.1, 17.3]",6392.0,Íñigo Lekue Martínez,6.0,Left Back,12191.0,Gorka Elustondo Urkola,10.6794195,2.3760595,1.0,Ground Pass,"[57.4, 24.7]",,,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2102.831,4.64200000000028,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.008327543633988133
68fc60af-c554-4f22-9260-579bc0e10823,1282,1,00:35:03.691,35,3,73,,42,Ball Receipt*,215,Athletic Club,1,Regular Play,215,Athletic Club,,,['e8e0ed48-f57b-479f-89d8-aaed37e99bb8'],"[57.4, 24.7]",12191.0,Gorka Elustondo Urkola,9.0,Right Defensive Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2103.691,0.8599999999996726,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.06256666437303082
c0435e35-e510-468b-ac88-567667978966,1283,1,00:35:03.691,35,3,73,2.703206,43,Carry,215,Athletic Club,1,Regular Play,215,Athletic Club,,,"['68fc60af-c554-4f22-9260-579bc0e10823', 'dde33584-3101-4998-bca4-a28cc6219a52']","[57.4, 24.7]",12191.0,Gorka Elustondo Urkola,9.0,Right Defensive Midfield,,,,,,,,,,,,"[65.7, 12.6]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2103.691,0.0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.43271233884911975
dde33584-3101-4998-bca4-a28cc6219a52,1284,1,00:35:06.394,35,6,73,1.164099,30,Pass,215,Athletic Club,1,Regular Play,215,Athletic Club,,,['41ccd031-dd8b-41a5-9851-6086deac0cdc'],"[65.7, 12.6]",12191.0,Gorka Elustondo Urkola,9.0,Right Defensive Midfield,6617.0,Ibai Gómez Pérez,19.039433,-0.5224034,1.0,Ground Pass,"[82.2, 3.1]",,,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2106.394,2.7029999999999745,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.6629329627157496
41ccd031-dd8b-41a5-9851-6086deac0cdc,1285,1,00:35:07.558,35,7,73,,42,Ball Receipt*,215,Athletic Club,1,Regular Play,215,Athletic Club,,,['dde33584-3101-4998-bca4-a28cc6219a52'],"[82.2, 3.1]",6617.0,Ibai Gómez Pérez,21.0,Left Wing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2107.558,1.1640000000002146,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0831547804538676
e914ab68-fe29-4706-aa28-0209fd9cd57c,1286,1,00:35:07.558,35,7,73,1.248866,43,Carry,215,Athletic Club,1,Regular Play,215,Athletic Club,,,"['15afe6c1-89f4-47b3-85c7-c30e445d0a88', '41ccd031-dd8b-41a5-9851-6086deac0cdc', 'd9d5e8fb-9d8d-4238-ba81-741cace4ee81']","[82.2, 3.1]",6617.0,Ibai Gómez Pérez,21.0,Left Wing,,,,,,,,,,,,"[88.0, 3.4]",True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2107.558,0.0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.8966207752466266
d9d5e8fb-9d8d-4238-ba81-741cace4ee81,1287,1,00:35:08.461,35,8,73,0.329255,17,Pressure,215,Athletic Club,1,Regular Play,322,Eibar,,,['e914ab68-fe29-4706-aa28-0209fd9cd57c'],"[33.4, 76.7]",6742.0,Sergio Gontán Gallardo,17.0,Right Wing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2108.461,0.9029999999997926,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0.5622583771877976
15afe6c1-89f4-47b3-85c7-c30e445d0a88,1288,1,00:35:08.807,35,8,73,0.516918,30,Pass,215,Athletic Club,1,Regular Play,215,Athletic Club,,,"['97ee9c70-c1c1-4c04-b448-34f22e6fdaf7', 'e5c70306-66cb-4ed0-90a7-22db571f6f18']","[88.0, 3.4]",6617.0,Ibai Gómez Pérez,21.0,Left Wing,6606.0,Javier Eraso Goñi,7.071068,0.5016041,1.0,Ground Pass,"[94.2, 6.8]",,,40.0,Right Foot,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2108.807,0.34600000000000364,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.23561615990248042
97ee9c70-c1c1-4c04-b448-34f22e6fdaf7,1289,1,00:35:09.324,35,9,73,,42,Ball Receipt*,215,Athletic Club,1,Regular Play,215,Athletic Club,,,['15afe6c1-89f4-47b3-85c7-c30e445d0a88'],"[95.9, 10.2]",6606.0,Javier Eraso Goñi,19.0,Center Attacking Midfield,,,,,,,,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2109.324,0.5170000000002801,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.040694749449137646
e5c70306-66cb-4ed0-90a7-22db571f6f18,1290,1,00:35:09.324,35,9,73,0.0,10,Interception,215,Athletic Club,1,Regular Play,322,Eibar,,,['15afe6c1-89f4-47b3-85c7-c30e445d0a88'],"[25.9, 73.3]",6699.0,Ander Capa Rodríguez,2.0,Right Back,,,,,,,,,,,,,,,,,,,,,,,,,,,16.0,Success In Play,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2109.324,0.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,0.9807712084646375
4bf15f56-4f8c-4ca4-bfe7-7e843e4470b9,1291,1,00:35:10.944,35,10,73,0.0,2,Ball Recovery,215,Athletic Club,1,Regular Play,322,Eibar,,,,"[29.3, 77.6]",6742.0,Sergio Gontán Gallardo,17.0,Right Wing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2110.944,1.6199999999998909,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.15505340399022038
b10f6748-f970-4895-92c3-21fa4d9f2334,1292,1,00:35:10.944,35,10,73,2.79049,43,Carry,215,Athletic Club,1,Regular Play,322,Eibar,,,"['23da5eba-787b-405e-9cf8-1175e5b34746', '4bf15f56-4f8c-4ca4-bfe7-7e843e4470b9', '8c09a96a-4cab-4384-b65d-bd958428739c']","[29.3, 77.6]",6742.0,Sergio Gontán Gallardo,17.0,Right Wing,,,,,,,,,,,,"[28.9, 77.6]",True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2110.944,0.0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.8021257889179394
23da5eba-787b-405e-9cf8-1175e5b34746,1293,1,00:35:11.841,35,11,73,0.985866,17,Pressure,215,Athletic Club,1,Regular Play,215,Athletic Club,,,['b10f6748-f970-4895-92c3-21fa4d9f2334'],"[88.8, 4.4]",6617.0,Ibai Gómez Pérez,21.0,Left Wing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2111.841,0.8969999999999345,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0.7447783625101326
87f3d7c6-57b1-4d63-88b8-0d5d5fefeac0,1294,1,00:35:13.652,35,13,73,0.329405,17,Pressure,215,Athletic Club,1,Regular Play,215,Athletic Club,,,['8c09a96a-4cab-4384-b65d-bd958428739c'],"[86.7, 2.3]",6617.0,Ibai Gómez Pérez,21.0,Left Wing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2113.652,1.8110000000001492,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0.4745982424820354
8c09a96a-4cab-4384-b65d-bd958428739c,1295,1,00:35:13.735,35,13,73,1.479929,30,Pass,215,Athletic Club,1,Regular Play,322,Eibar,,,"['2c58edd8-5661-43f7-937c-b5840623e921', '87f3d7c6-57b1-4d63-88b8-0d5d5fefeac0']","[28.9, 77.6]",6742.0,Sergio Gontán Gallardo,17.0,Right Wing,6699.0,Ander Capa Rodríguez,10.002,-3.1215954,1.0,Ground Pass,"[18.9, 77.4]",,,40.0,Right Foot,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2113.735,0.08300000000008367,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.633435629887375
2c58edd8-5661-43f7-937c-b5840623e921,1296,1,00:35:15.215,35,15,73,,42,Ball Receipt*,215,Athletic Club,1,Regular Play,322,Eibar,,,['8c09a96a-4cab-4384-b65d-bd958428739c'],"[18.9, 77.4]",6699.0,Ander Capa Rodríguez,2.0,Right Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2115.215,1.4800000000000182,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.8607331713284346
16ad2e1f-0cb2-4336-b0e9-201a12fbd664,1297,1,00:35:15.215,35,15,73,1.906052,30,Pass,215,Athletic Club,1,Regular Play,322,Eibar,,,"['6ffbea49-09e5-41b5-b919-0a62c6225dcd', '753b76ad-2142-4002-a6cc-81499f6c15f1']","[19.7, 78.0]",6699.0,Ander Capa Rodríguez,2.0,Right Back,6700.0,Sergio Enrich Ametller,38.70207,-0.63316554,2.0,Low Pass,"[50.9, 55.1]",,,40.0,Right Foot,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2115.215,0.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.8279015630636238
