id,index,period,timestamp,minute,second,possession,duration,type_id,type_name,possession_team_id,possession_team_name,play_pattern_id,play_pattern_name,team_id,team_name,tactics_formation,tactics_lineup,related_events,off_camera,location,player_id,player_name,position_id,position_name,pass_recipient_id,pass_recipient_name,pass_length,pass_angle,pass_height_id,pass_height_name,pass_end_location,pass_type_id,pass_type_name,pass_body_part_id,pass_body_part_name,carry_end_location,under_pressure,pass_outcome_id,pass_outcome_name,ball_receipt_outcome_id,ball_receipt_outcome_name,duel_type_id,duel_type_name,out,clearance_aerial_won,clearance_body_part_id,clearance_body_part_name,clearance_head,pass_switch,pass_cross,foul_won_defensive,pass_technique_id,pass_technique_name,pass_outswinging,counterpress,pass_assisted_shot_id,pass_shot_assist,shot_statsbomb_xg,shot_end_location,shot_key_pass_id,shot_outcome_id,shot_outcome_name,shot_technique_id,shot_technique_name,shot_body_part_id,shot_body_part_name,shot_type_id,shot_type_name,shot_freeze_frame,goalkeeper_end_location,goalkeeper_position_id,goalkeeper_position_name,goalkeeper_type_id,goalkeeper_type_name,dribble_outcome_id,dribble_outcome_name,duel_outcome_id,duel_outcome_name,pass_aerial_won,interception_outcome_id,interception_outcome_name,pass_through_ball,goalkeeper_outcome_id,goalkeeper_outcome_name,goalkeeper_technique_id,goalkeeper_technique_name,goalkeeper_body_part_id,goalkeeper_body_part_name,clearance_right_foot,ball_recovery_recovery_failure,pass_inswinging,pass_cut_back,dribble_nutmeg,dribble_overrun,block_deflection,pass_goal_assist,clearance_left_foot,pass_straight,shot_aerial_won,shot_first_time,foul_committed_offensive,miscontrol_aerial_won,substitution_outcome_id,substitution_outcome_name,substitution_replacement_id,substitution_replacement_name,foul_committed_card_id,foul_committed_card_name,shot_saved_off_target,goalkeeper_shot_saved_off_target,foul_committed_advantage,foul_won_advantage,timestamp_seconds,time_since_last_event,distance_to_goal,event_type_Ball Receipt*,event_type_Ball Recovery,event_type_Block,event_type_Carry,event_type_Clearance,event_type_Dispossessed,event_type_Dribble,event_type_Dribbled Past,event_type_Duel,event_type_Error,event_type_Foul Committed,event_type_Foul Won,event_type_Goal Keeper,event_type_Half End,event_type_Half Start,event_type_Injury Stoppage,event_type_Interception,event_type_Miscontrol,event_type_Offside,event_type_Pass,event_type_Pressure,event_type_Shield,event_type_Shot,event_type_Starting XI,event_type_Substitution,event_type_Tactical Shift,pitch_control_score
b269ed38-d125-4c21-93b3-12aa42811a7b,1535,1,00:41:34.976,41,34,82,,42,Ball Receipt*,221,Levante UD,1,Regular Play,221,Levante UD,,,['5355afb4-d293-4541-99f2-075cb2311775'],,"[73.3, 62.2]",26012.0,David Navarro Pedrós,3.0,Right Center Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2494.976,1.6400000000003274,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.7958266844580865
91247a24-608a-4e4b-99d8-f10cfc3cb179,1536,1,00:41:34.976,41,34,82,0.56,43,Carry,221,Levante UD,1,Regular Play,221,Levante UD,,,"['b269ed38-d125-4c21-93b3-12aa42811a7b', 'e14fd511-7994-412f-a77f-16357ad7c217']",,"[73.3, 62.2]",26012.0,David Navarro Pedrós,3.0,Right Center Back,,,,,,,,,,,,"[73.3, 62.2]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2494.976,0.0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.8112138273363927
e14fd511-7994-412f-a77f-16357ad7c217,1537,1,00:41:35.536,41,35,82,1.37686,30,Pass,221,Levante UD,1,Regular Play,221,Levante UD,,,['79a6ad04-b5cd-4fc4-b60b-dcdaaa5eccec'],,"[73.3, 62.2]",26012.0,David Navarro Pedrós,3.0,Right Center Back,6787.0,Pedro López Muñoz,19.588007,0.77456826,1.0,Ground Pass,"[87.3, 75.9]",,,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2495.536,0.5599999999999454,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.6281101729706294
79a6ad04-b5cd-4fc4-b60b-dcdaaa5eccec,1538,1,00:41:36.913,41,36,82,,42,Ball Receipt*,221,Levante UD,1,Regular Play,221,Levante UD,,,['e14fd511-7994-412f-a77f-16357ad7c217'],,"[87.3, 75.9]",6787.0,Pedro López Muñoz,2.0,Right Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2496.913,1.3769999999999527,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.16140419559649966
012a826d-256a-4c39-ac3e-93c210fac6a0,1539,1,00:41:36.913,41,36,82,1.76,43,Carry,221,Levante UD,1,Regular Play,221,Levante UD,,,"['40056dcf-6f01-4828-a6d6-2a0ced36a97f', '79a6ad04-b5cd-4fc4-b60b-dcdaaa5eccec']",,"[87.3, 75.9]",6787.0,Pedro López Muñoz,2.0,Right Back,,,,,,,,,,,,"[87.3, 75.9]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2496.913,0.0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.20755413680356583
40056dcf-6f01-4828-a6d6-2a0ced36a97f,1540,1,00:41:38.673,41,38,82,0.907731,30,Pass,221,Levante UD,1,Regular Play,221,Levante UD,,,['e6c5e6a1-3414-44cc-a7d6-891b171abc69'],,"[87.3, 75.9]",6787.0,Pedro López Muñoz,2.0,Right Back,6668.0,José Luis Morales Nogales,14.7,0.0,1.0,Ground Pass,"[102.0, 75.9]",,,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2498.673,1.7599999999997635,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.23192004567389735
e6c5e6a1-3414-44cc-a7d6-891b171abc69,1541,1,00:41:39.581,41,39,82,,42,Ball Receipt*,221,Levante UD,1,Regular Play,221,Levante UD,,,['40056dcf-6f01-4828-a6d6-2a0ced36a97f'],,"[102.0, 75.9]",6668.0,José Luis Morales Nogales,17.0,Right Wing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2499.581,0.9080000000003565,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.729838809606895
1b4ee473-91dd-43c3-b88e-e19d381e2057,1542,1,00:41:39.581,41,39,82,1.398933,43,Carry,221,Levante UD,1,Regular Play,221,Levante UD,,,"['a1885ccb-1c6b-40db-91a3-69098bb8e060', 'e6c5e6a1-3414-44cc-a7d6-891b171abc69']",,"[102.0, 75.9]",6668.0,José Luis Morales Nogales,17.0,Right Wing,,,,,,,,,,,,"[107.2, 74.3]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2499.581,0.0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.7918894144636369
a1885ccb-1c6b-40db-91a3-69098bb8e060,1543,1,00:41:40.980,41,40,82,1.173176,30,Pass,221,Levante UD,1,Regular Play,221,Levante UD,,,"['2d8e82cf-6be8-464b-9876-cc406861a546', '3df233b6-fcc3-4107-9bcc-85fac61baca1']",,"[107.2, 74.3]",6668.0,José Luis Morales Nogales,17.0,Right Wing,6659.0,Víctor Camarasa Ferrando,26.800747,-1.5782589,3.0,High Pass,"[107.0, 47.5]",,,40.0,Right Foot,,,9.0,Incomplete,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2500.98,1.3989999999998872,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.5711613241441479
3df233b6-fcc3-4107-9bcc-85fac61baca1,1544,1,00:41:42.153,41,42,82,,42,Ball Receipt*,221,Levante UD,1,Regular Play,221,Levante UD,,,['a1885ccb-1c6b-40db-91a3-69098bb8e060'],,"[107.2, 41.0]",6659.0,Víctor Camarasa Ferrando,15.0,Left Center Midfield,,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2502.153,1.1729999999997744,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.33039278156269547
2d8e82cf-6be8-464b-9876-cc406861a546,1545,1,00:41:42.153,41,42,82,0.0,9,Clearance,221,Levante UD,1,Regular Play,219,RC Deportivo La Coruña,,,['a1885ccb-1c6b-40db-91a3-69098bb8e060'],,"[13.1, 32.6]",6777.0,Sidnei Rechel da Silva Júnior,5.0,Left Center Back,,,,,,,,,,,,,True,,,,,,,,,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,2502.153,0.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.46412157761706596
ed6e01af-1e89-47af-b6aa-f8bc26915609,1546,1,00:41:45.048,41,45,82,1.95246,30,Pass,221,Levante UD,1,Regular Play,221,Levante UD,,,['86e6d70a-3484-4a23-8a6a-2f153ef295a1'],,"[87.1, 51.9]",27122.0,Simão Mate,10.0,Center Defensive Midfield,6668.0,José Luis Morales Nogales,28.17836,1.6453907,3.0,High Pass,"[85.0, 80.0]",66.0,Recovery,37.0,Head,,,75.0,Out,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2505.048,2.894999999999982,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.7545357358040659
86e6d70a-3484-4a23-8a6a-2f153ef295a1,1547,1,00:41:47.001,41,47,82,,42,Ball Receipt*,221,Levante UD,1,Regular Play,221,Levante UD,,,['ed6e01af-1e89-47af-b6aa-f8bc26915609'],,"[88.4, 73.5]",6668.0,José Luis Morales Nogales,17.0,Right Wing,,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2507.001,1.9530000000004293,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.6255135612127897
bb7e2ca8-3f0f-4fde-9c85-f2af90bde38e,1548,1,00:42:08.076,42,8,83,1.9233,30,Pass,219,RC Deportivo La Coruña,4,From Throw In,219,RC Deportivo La Coruña,,,['f44b7a06-7db5-4ffc-b8ec-9b8d4bb8e0cc'],,"[38.4, 0.1]",6913.0,Fernando Navarro i Corbacho,6.0,Left Back,25997.0,Jonás Manuel Gutiérrez,19.465353,0.4981167,3.0,High Pass,"[55.5, 9.4]",67.0,Throw-in,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2528.076,21.074999999999818,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.9647069338740513
f44b7a06-7db5-4ffc-b8ec-9b8d4bb8e0cc,1549,1,00:42:10.000,42,10,83,,42,Ball Receipt*,219,RC Deportivo La Coruña,4,From Throw In,219,RC Deportivo La Coruña,,,['bb7e2ca8-3f0f-4fde-9c85-f2af90bde38e'],,"[55.5, 9.4]",25997.0,Jonás Manuel Gutiérrez,21.0,Left Wing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2530.0,1.9239999999999782,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.8639241573042787
ca56be17-1d4a-405a-8ecc-8d195fea74c2,1550,1,00:42:10.121,42,10,83,1.712707,30,Pass,219,RC Deportivo La Coruña,4,From Throw In,219,RC Deportivo La Coruña,,,"['4ee20b9b-a885-4395-94c0-5ff3abc5f0a0', 'a517f4ea-112a-45c7-a968-ef363657663b', 'ffd86dc7-d84f-42b9-a073-e5005b01a019']",,"[55.5, 9.4]",25997.0,Jonás Manuel Gutiérrez,21.0,Left Wing,6732.0,Lucas Pérez Martínez,14.017489,0.049958397,2.0,Low Pass,"[69.5, 10.1]",,,,,,True,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2530.121,0.12100000000009459,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.26620801502458646
4ee20b9b-a885-4395-94c0-5ff3abc5f0a0,1551,1,00:42:10.121,42,10,83,0.0,4,Duel,219,RC Deportivo La Coruña,4,From Throw In,221,Levante UD,,,['ca56be17-1d4a-405a-8ecc-8d195fea74c2'],,"[64.6, 70.7]",6668.0,José Luis Morales Nogales,17.0,Right Wing,,,,,,,,,,,,,True,,,,,10.0,Aerial Lost,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2530.121,0.0,0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.35755206845132625
a517f4ea-112a-45c7-a968-ef363657663b,1552,1,00:42:11.833,42,11,83,,42,Ball Receipt*,219,RC Deportivo La Coruña,4,From Throw In,219,RC Deportivo La Coruña,,,['ca56be17-1d4a-405a-8ecc-8d195fea74c2'],,"[64.6, 8.8]",6732.0,Lucas Pérez Martínez,23.0,Center Forward,,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2531.833,1.711999999999989,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.29095413484423915
ffd86dc7-d84f-42b9-a073-e5005b01a019,1553,1,00:42:11.833,42,11,84,0.0,2,Ball Recovery,221,Levante UD,1,Regular Play,221,Levante UD,,,['ca56be17-1d4a-405a-8ecc-8d195fea74c2'],,"[50.6, 70.0]",26012.0,David Navarro Pedrós,3.0,Right Center Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2531.833,0.0,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.210327647260814
141a0097-c7c2-4c2d-8aad-a451263c7e96,1554,1,00:42:11.833,42,11,84,2.12628,43,Carry,221,Levante UD,1,Regular Play,221,Levante UD,,,"['c0ab6b13-21cb-4d43-b73c-f890d91de9fa', 'ffd86dc7-d84f-42b9-a073-e5005b01a019']",,"[50.6, 70.0]",26012.0,David Navarro Pedrós,3.0,Right Center Back,,,,,,,,,,,,"[45.6, 69.6]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2531.833,0.0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.09931184858451736
c0ab6b13-21cb-4d43-b73c-f890d91de9fa,1555,1,00:42:13.960,42,13,84,3.115045,30,Pass,221,Levante UD,1,Regular Play,221,Levante UD,,,['6582b6f0-ceec-4df1-964a-ae0f1ddf33cc'],,"[45.6, 69.6]",26012.0,David Navarro Pedrós,3.0,Right Center Back,6730.0,Rubén Iván Martínez Andrade,35.578083,-2.4238203,1.0,Ground Pass,"[18.8, 46.2]",,,38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2533.96,2.1269999999999527,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.818957828889052
6582b6f0-ceec-4df1-964a-ae0f1ddf33cc,1556,1,00:42:17.075,42,17,84,,42,Ball Receipt*,221,Levante UD,1,Regular Play,221,Levante UD,,,['c0ab6b13-21cb-4d43-b73c-f890d91de9fa'],,"[18.8, 46.2]",6730.0,Rubén Iván Martínez Andrade,1.0,Goalkeeper,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2537.075,3.1149999999997817,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.9402705485914693
85b4b2c7-6436-4402-ba88-bfe11984d1ff,1557,1,00:42:17.075,42,17,84,3.872365,43,Carry,221,Levante UD,1,Regular Play,221,Levante UD,,,"['6582b6f0-ceec-4df1-964a-ae0f1ddf33cc', '95f06cd6-61a7-4fd9-b843-318c06548e54']",,"[18.8, 46.2]",6730.0,Rubén Iván Martínez Andrade,1.0,Goalkeeper,,,,,,,,,,,,"[18.8, 46.2]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2537.075,0.0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.31659660812996615
95f06cd6-61a7-4fd9-b843-318c06548e54,1558,1,00:42:20.947,42,20,84,2.468594,30,Pass,221,Levante UD,1,Regular Play,221,Levante UD,,,"['09be881f-43a0-4b32-9252-305c291908ae', 'e90a37e7-0b25-4f4e-9814-3ec50a290345']",,"[18.8, 46.2]",6730.0,Rubén Iván Martínez Andrade,1.0,Goalkeeper,6684.0,Roger Martí Salvador,58.087605,0.24163838,3.0,High Pass,"[75.2, 60.1]",,,40.0,Right Foot,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2540.947,3.8720000000002983,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.5216038783009813
09be881f-43a0-4b32-9252-305c291908ae,1559,1,00:42:23.416,42,23,84,,42,Ball Receipt*,221,Levante UD,1,Regular Play,221,Levante UD,,,['95f06cd6-61a7-4fd9-b843-318c06548e54'],,"[73.3, 60.7]",6684.0,Roger Martí Salvador,23.0,Center Forward,,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2543.416,2.469000000000051,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.08079509775160965
e90a37e7-0b25-4f4e-9814-3ec50a290345,1560,1,00:42:23.416,42,23,84,0.0,9,Clearance,221,Levante UD,1,Regular Play,219,RC Deportivo La Coruña,,,['95f06cd6-61a7-4fd9-b843-318c06548e54'],,"[44.9, 20.0]",6913.0,Fernando Navarro i Corbacho,6.0,Left Back,,,,,,,,,,,,,True,,,,,,,True,,37.0,Head,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2543.416,0.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.5963481811303655
7a8ad205-33c7-4bfc-a5c2-1f0dfa851ede,1561,1,00:42:33.435,42,33,85,0.686944,30,Pass,221,Levante UD,4,From Throw In,221,Levante UD,,,['e5f0f700-3fa7-4a8a-8989-10fa08431f9d'],,"[73.7, 80.0]",6787.0,Pedro López Muñoz,2.0,Right Back,6668.0,José Luis Morales Nogales,11.890332,-1.2543648,2.0,Low Pass,"[77.4, 68.7]",67.0,Throw-in,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2553.435,10.018999999999778,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.5170072765752174
e5f0f700-3fa7-4a8a-8989-10fa08431f9d,1562,1,00:42:34.122,42,34,85,,42,Ball Receipt*,221,Levante UD,4,From Throw In,221,Levante UD,,,['7a8ad205-33c7-4bfc-a5c2-1f0dfa851ede'],,"[77.4, 68.7]",6668.0,José Luis Morales Nogales,17.0,Right Wing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2554.122,0.6869999999998981,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.026790308564097254
9e66b40a-4f1e-4eaf-bb2d-d3c6c53a8f72,1563,1,00:42:34.122,42,34,85,1.148898,30,Pass,221,Levante UD,4,From Throw In,221,Levante UD,,,['2ecf3949-0480-434c-98da-4cec62b2085a'],,"[77.4, 68.7]",6668.0,José Luis Morales Nogales,17.0,Right Wing,6787.0,Pedro López Muñoz,9.052072,2.3405707,1.0,Ground Pass,"[71.1, 75.2]",,,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2554.122,0.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.24616628739130786
2ecf3949-0480-434c-98da-4cec62b2085a,1564,1,00:42:35.271,42,35,85,,42,Ball Receipt*,221,Levante UD,4,From Throw In,221,Levante UD,,,['9e66b40a-4f1e-4eaf-bb2d-d3c6c53a8f72'],,"[71.1, 75.2]",6787.0,Pedro López Muñoz,2.0,Right Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2555.271,1.149000000000342,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.41520767755296284
b7eceee0-975b-4d1e-8cd4-fad24930640a,1565,1,00:42:35.271,42,35,85,1.601192,43,Carry,221,Levante UD,4,From Throw In,221,Levante UD,,,"['2ecf3949-0480-434c-98da-4cec62b2085a', 'd0a58d6d-9c2e-47cd-8167-87f1d3d423fc']",,"[71.1, 75.2]",6787.0,Pedro López Muñoz,2.0,Right Back,,,,,,,,,,,,"[65.5, 75.2]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2555.271,0.0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.04928137672261346
d0a58d6d-9c2e-47cd-8167-87f1d3d423fc,1566,1,00:42:36.872,42,36,85,2.048081,30,Pass,221,Levante UD,4,From Throw In,221,Levante UD,,,['13f04780-0961-4d4a-bfa8-37625930750c'],,"[65.5, 75.2]",6787.0,Pedro López Muñoz,2.0,Right Back,26012.0,David Navarro Pedrós,23.151026,-2.9941978,1.0,Ground Pass,"[42.6, 71.8]",,,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2556.872,1.600999999999658,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.15376620315637723
13f04780-0961-4d4a-bfa8-37625930750c,1567,1,00:42:38.920,42,38,85,,42,Ball Receipt*,221,Levante UD,4,From Throw In,221,Levante UD,,,['d0a58d6d-9c2e-47cd-8167-87f1d3d423fc'],,"[42.6, 71.8]",26012.0,David Navarro Pedrós,3.0,Right Center Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2558.92,2.048000000000229,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.646206738725386
fd046bd7-9a01-4546-89d8-8edbd0c06e56,1568,1,00:42:38.920,42,38,85,2.8,43,Carry,221,Levante UD,4,From Throw In,221,Levante UD,,,"['13f04780-0961-4d4a-bfa8-37625930750c', 'ba189a59-02ad-4518-b018-25a0a8c677b8']",,"[42.6, 71.8]",26012.0,David Navarro Pedrós,3.0,Right Center Back,,,,,,,,,,,,"[49.7, 71.5]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2558.92,0.0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.8551581622765296
ba189a59-02ad-4518-b018-25a0a8c677b8,1569,1,00:42:41.720,42,41,85,2.65495,30,Pass,221,Levante UD,4,From Throw In,221,Levante UD,,,"['29949d0f-cf04-47e9-b0a2-20fd9002692f', '95c35fee-a709-4967-a269-06b58b284a86']",,"[49.7, 71.5]",26012.0,David Navarro Pedrós,3.0,Right Center Back,6668.0,José Luis Morales Nogales,50.035686,-0.2134663,3.0,High Pass,"[98.6, 60.9]",,,40.0,Right Foot,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2561.72,2.799999999999727,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.005073335005594259
95c35fee-a709-4967-a269-06b58b284a86,1570,1,00:42:44.375,42,44,85,,42,Ball Receipt*,221,Levante UD,4,From Throw In,221,Levante UD,,,['ba189a59-02ad-4518-b018-25a0a8c677b8'],,"[101.6, 62.9]",6668.0,José Luis Morales Nogales,17.0,Right Wing,,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2564.375,2.6550000000002,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.8896075109120275
