id,index,period,timestamp,minute,second,possession,duration,type_id,type_name,possession_team_id,possession_team_name,play_pattern_id,play_pattern_name,team_id,team_name,tactics_formation,tactics_lineup,related_events,off_camera,location,player_id,player_name,position_id,position_name,pass_recipient_id,pass_recipient_name,pass_length,pass_angle,pass_height_id,pass_height_name,pass_end_location,pass_body_part_id,pass_body_part_name,pass_type_id,pass_type_name,under_pressure,carry_end_location,pass_outcome_id,pass_outcome_name,ball_receipt_outcome_id,ball_receipt_outcome_name,interception_outcome_id,interception_outcome_name,pass_switch,dribble_outcome_id,dribble_outcome_name,counterpress,duel_type_id,duel_type_name,duel_outcome_id,duel_outcome_name,clearance_head,clearance_body_part_id,clearance_body_part_name,pass_cross,out,clearance_aerial_won,pass_inswinging,pass_technique_id,pass_technique_name,goalkeeper_type_id,goalkeeper_type_name,goalkeeper_outcome_id,goalkeeper_outcome_name,ball_recovery_recovery_failure,pass_through_ball,pass_aerial_won,block_offensive,pass_cut_back,dribble_nutmeg,pass_assisted_shot_id,pass_shot_assist,shot_statsbomb_xg,shot_end_location,shot_key_pass_id,shot_technique_id,shot_technique_name,shot_first_time,shot_body_part_id,shot_body_part_name,shot_type_id,shot_type_name,shot_outcome_id,shot_outcome_name,shot_freeze_frame,goalkeeper_end_location,goalkeeper_position_id,goalkeeper_position_name,clearance_other,clearance_right_foot,foul_won_defensive,pass_goal_assist,shot_aerial_won,goalkeeper_technique_id,goalkeeper_technique_name,goalkeeper_body_part_id,goalkeeper_body_part_name,dribble_overrun,clearance_left_foot,shot_one_on_one,foul_committed_card_id,foul_committed_card_name,pass_outswinging,foul_committed_offensive,foul_committed_type_id,foul_committed_type_name,substitution_outcome_id,substitution_outcome_name,substitution_replacement_id,substitution_replacement_name,pass_straight,50_50_outcome_id,50_50_outcome_name,foul_committed_advantage,foul_won_advantage,pass_no_touch,bad_behaviour_card_id,bad_behaviour_card_name,timestamp_seconds,time_since_last_event,distance_to_goal,event_type_50/50,event_type_Bad Behaviour,event_type_Ball Receipt*,event_type_Ball Recovery,event_type_Block,event_type_Carry,event_type_Clearance,event_type_Dispossessed,event_type_Dribble,event_type_Dribbled Past,event_type_Duel,event_type_Foul Committed,event_type_Foul Won,event_type_Goal Keeper,event_type_Half End,event_type_Half Start,event_type_Injury Stoppage,event_type_Interception,event_type_Miscontrol,event_type_Pass,event_type_Pressure,event_type_Shield,event_type_Shot,event_type_Starting XI,event_type_Substitution,event_type_Tactical Shift,pitch_control_score
13cc3539-1a89-46bf-8c70-ea519098fdcc,288,1,00:05:27.513,5,27,13,1.132478,43,Carry,210,Real Sociedad,1,Regular Play,210,Real Sociedad,,,"['e0bd5e0f-1a28-43ef-ad1c-c07e6c02891c', 'e7015d55-0586-4284-8165-bddc4caaba13']",,"[51.5, 67.6]",6679.0,Aritz Elustondo Irribaria,2.0,Right Back,,,,,,,,,,,,,"[53.7, 70.5]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,327.513,0.0,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.35171860903327234
e0bd5e0f-1a28-43ef-ad1c-c07e6c02891c,289,1,00:05:28.646,5,28,13,1.684113,30,Pass,210,Real Sociedad,1,Regular Play,210,Real Sociedad,,,['0c9a6843-ca79-4940-ae01-34a64c9c8215'],,"[53.7, 70.5]",6679.0,Aritz Elustondo Irribaria,2.0,Right Back,5560.0,Carlos Alberto Vela Garrido,24.424578,0.29067248,1.0,Ground Pass,"[77.1, 77.5]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,328.646,1.1330000000000382,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.21350556776103324
0c9a6843-ca79-4940-ae01-34a64c9c8215,290,1,00:05:30.330,5,30,13,,42,Ball Receipt*,210,Real Sociedad,1,Regular Play,210,Real Sociedad,,,['e0bd5e0f-1a28-43ef-ad1c-c07e6c02891c'],,"[77.1, 77.5]",5560.0,Carlos Alberto Vela Garrido,17.0,Right Wing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,330.33,1.683999999999969,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.9479666753799738
ee398c3b-cc73-47be-8a7e-fe1e077f36e9,291,1,00:05:30.330,5,30,13,2.695612,43,Carry,210,Real Sociedad,1,Regular Play,210,Real Sociedad,,,"['0c9a6843-ca79-4940-ae01-34a64c9c8215', '57ede84c-9acb-4356-8811-b71df86b8c5b']",,"[77.1, 77.5]",5560.0,Carlos Alberto Vela Garrido,17.0,Right Wing,,,,,,,,,,,,,"[85.7, 75.0]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,330.33,0.0,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.2690152394433907
57ede84c-9acb-4356-8811-b71df86b8c5b,292,1,00:05:33.026,5,33,13,0.676695,30,Pass,210,Real Sociedad,1,Regular Play,210,Real Sociedad,,,['7b026a57-4b98-4a3f-af7a-bc0c8eaa1a94'],,"[85.7, 75.0]",5560.0,Carlos Alberto Vela Garrido,17.0,Right Wing,6690.0,Xabier Prieto Argarate,9.007774,-1.1717354,1.0,Ground Pass,"[89.2, 66.7]",38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,333.026,2.6960000000000264,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.5042060956859092
7b026a57-4b98-4a3f-af7a-bc0c8eaa1a94,293,1,00:05:33.702,5,33,13,,42,Ball Receipt*,210,Real Sociedad,1,Regular Play,210,Real Sociedad,,,['57ede84c-9acb-4356-8811-b71df86b8c5b'],,"[89.2, 66.7]",6690.0,Xabier Prieto Argarate,19.0,Center Attacking Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,333.702,0.6759999999999877,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.7892425016891286
ea634ed5-2f99-452d-a586-22a8e303ac70,294,1,00:05:33.702,5,33,13,1.152646,30,Pass,210,Real Sociedad,1,Regular Play,210,Real Sociedad,,,['277d6cff-c339-43e0-8e03-65c68c08900f'],,"[89.2, 66.7]",6690.0,Xabier Prieto Argarate,19.0,Center Attacking Midfield,5560.0,Carlos Alberto Vela Garrido,15.520632,1.0292718,1.0,Ground Pass,"[97.2, 80.0]",40.0,Right Foot,,,,,75.0,Out,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,333.702,0.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.8906336224684541
277d6cff-c339-43e0-8e03-65c68c08900f,295,1,00:05:34.855,5,34,13,,42,Ball Receipt*,210,Real Sociedad,1,Regular Play,210,Real Sociedad,,,['ea634ed5-2f99-452d-a586-22a8e303ac70'],,"[95.1, 79.3]",5560.0,Carlos Alberto Vela Garrido,17.0,Right Wing,,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,334.855,1.15300000000002,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.7309021198870721
a47b449b-16e3-42a7-a59c-a2ef65de2724,296,1,00:05:48.870,5,48,14,1.704873,30,Pass,218,Real Betis,4,From Throw In,218,Real Betis,,,['74d850bb-8f1a-4c2b-926a-082cd76c66d0'],,"[28.3, 0.1]",24132.0,Francisco Miguel Varela Martín,6.0,Left Back,6832.0,Rubén Castro Martín,25.223997,0.24017102,3.0,High Pass,"[52.8, 6.1]",,,67.0,Throw-in,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,348.87,14.014999999999986,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.6582192771284339
74d850bb-8f1a-4c2b-926a-082cd76c66d0,297,1,00:05:50.575,5,50,14,,42,Ball Receipt*,218,Real Betis,4,From Throw In,218,Real Betis,,,['a47b449b-16e3-42a7-a59c-a2ef65de2724'],,"[52.8, 6.1]",6832.0,Rubén Castro Martín,23.0,Center Forward,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,350.575,1.704999999999984,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.36779474120186695
cabdf556-7dc0-4438-95f5-d1593919a521,298,1,00:05:50.575,5,50,14,0.12,43,Carry,218,Real Betis,4,From Throw In,218,Real Betis,,,"['29359a8d-8d7a-48b1-ad0d-4cc5d6f582ba', '74d850bb-8f1a-4c2b-926a-082cd76c66d0']",,"[52.8, 6.1]",6832.0,Rubén Castro Martín,23.0,Center Forward,,,,,,,,,,,,,"[52.1, 6.4]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,350.575,0.0,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.23751397648712458
29359a8d-8d7a-48b1-ad0d-4cc5d6f582ba,299,1,00:05:50.695,5,50,14,1.296554,30,Pass,218,Real Betis,4,From Throw In,218,Real Betis,,,['a276032e-9b7c-4c8d-8f95-3b673e3d4858'],,"[52.1, 6.4]",6832.0,Rubén Castro Martín,23.0,Center Forward,6873.0,Francisco Portillo Soler,10.317461,2.1561108,1.0,Ground Pass,"[46.4, 15.0]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,350.695,0.12000000000000455,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.06239911806481968
7cc4a36b-e385-401f-8b8d-5aa3f70384fc,300,1,00:05:51.762,5,51,14,0.832806,17,Pressure,218,Real Betis,4,From Throw In,210,Real Sociedad,,,"['8f029b5c-a13f-4e7f-b012-4e47a379ed0a', 'a276032e-9b7c-4c8d-8f95-3b673e3d4858', 'ba5a5238-a712-47a7-a26a-5ba2d9f25cbd']",,"[74.4, 62.2]",6899.0,Rubén Pardo Gutiérrez,11.0,Left Defensive Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,351.762,1.0670000000000073,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0.8558172462500719
a276032e-9b7c-4c8d-8f95-3b673e3d4858,301,1,00:05:51.992,5,51,14,,42,Ball Receipt*,218,Real Betis,4,From Throw In,218,Real Betis,,,"['29359a8d-8d7a-48b1-ad0d-4cc5d6f582ba', '7cc4a36b-e385-401f-8b8d-5aa3f70384fc']",,"[46.4, 15.0]",6873.0,Francisco Portillo Soler,21.0,Left Wing,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,351.992,0.2300000000000182,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.17184596511070127
ba5a5238-a712-47a7-a26a-5ba2d9f25cbd,302,1,00:05:51.992,5,51,14,0.227634,43,Carry,218,Real Betis,4,From Throw In,218,Real Betis,,,"['7cc4a36b-e385-401f-8b8d-5aa3f70384fc', '8f029b5c-a13f-4e7f-b012-4e47a379ed0a', 'a276032e-9b7c-4c8d-8f95-3b673e3d4858']",,"[46.4, 15.0]",6873.0,Francisco Portillo Soler,21.0,Left Wing,,,,,,,,,,,,True,"[47.6, 14.4]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,351.992,0.0,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.5463326679595345
8f029b5c-a13f-4e7f-b012-4e47a379ed0a,303,1,00:05:52.219,5,52,14,0.725482,30,Pass,218,Real Betis,4,From Throw In,218,Real Betis,,,"['2096ccd9-402b-4b8f-bac5-40693bed496f', '7cc4a36b-e385-401f-8b8d-5aa3f70384fc']",,"[47.6, 14.4]",6873.0,Francisco Portillo Soler,21.0,Left Wing,27346.0,Petros Matheus dos Santos Araújo,5.936329,2.1401095,1.0,Ground Pass,"[44.4, 19.4]",40.0,Right Foot,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,352.219,0.22699999999997544,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.8123947768292313
2096ccd9-402b-4b8f-bac5-40693bed496f,304,1,00:05:52.945,5,52,14,,42,Ball Receipt*,218,Real Betis,4,From Throw In,218,Real Betis,,,['8f029b5c-a13f-4e7f-b012-4e47a379ed0a'],,"[44.4, 19.4]",27346.0,Petros Matheus dos Santos Araújo,9.0,Right Defensive Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,352.945,0.7259999999999991,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.8753278232766408
667deb02-571f-4b6d-b635-f7887576c9c8,305,1,00:05:52.945,5,52,14,2.108625,43,Carry,218,Real Betis,4,From Throw In,218,Real Betis,,,"['2096ccd9-402b-4b8f-bac5-40693bed496f', 'f37b1b04-2682-42f8-bbce-bf4a098e68cf']",,"[44.4, 19.4]",27346.0,Petros Matheus dos Santos Araújo,9.0,Right Defensive Midfield,,,,,,,,,,,,,"[54.9, 16.4]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,352.945,0.0,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.8602097456638075
f37b1b04-2682-42f8-bbce-bf4a098e68cf,306,1,00:05:55.053,5,55,14,0.46318,30,Pass,218,Real Betis,4,From Throw In,218,Real Betis,,,['87b93908-faed-41e7-9387-481102770f26'],,"[54.9, 16.4]",27346.0,Petros Matheus dos Santos Araújo,9.0,Right Defensive Midfield,6655.0,Fabián Ruiz Peña,7.2111025,-1.2315037,1.0,Ground Pass,"[57.3, 9.6]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,355.053,2.108000000000004,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.369441028448248
87b93908-faed-41e7-9387-481102770f26,307,1,00:05:55.517,5,55,14,,42,Ball Receipt*,218,Real Betis,4,From Throw In,218,Real Betis,,,['f37b1b04-2682-42f8-bbce-bf4a098e68cf'],,"[57.3, 9.6]",6655.0,Fabián Ruiz Peña,19.0,Center Attacking Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,355.517,0.46399999999999864,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.14413869380624256
da569671-3c0c-471d-9593-4615fde267a0,308,1,00:05:55.517,5,55,14,1.029556,43,Carry,218,Real Betis,4,From Throw In,218,Real Betis,,,"['87b93908-faed-41e7-9387-481102770f26', 'c5736e61-9f66-4918-8e99-02290cb4c12e']",,"[57.3, 9.6]",6655.0,Fabián Ruiz Peña,19.0,Center Attacking Midfield,,,,,,,,,,,,,"[62.7, 8.1]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,355.517,0.0,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.8138064599344105
c5736e61-9f66-4918-8e99-02290cb4c12e,309,1,00:05:56.546,5,56,14,0.910016,30,Pass,218,Real Betis,4,From Throw In,218,Real Betis,,,['168c2fbd-7e43-479f-b8d7-95deb67360bc'],,"[62.7, 8.1]",6655.0,Fabián Ruiz Peña,19.0,Center Attacking Midfield,6832.0,Rubén Castro Martín,5.5785303,-1.3171222,1.0,Ground Pass,"[64.1, 2.7]",38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,356.546,1.0289999999999964,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.6446752273279144
168c2fbd-7e43-479f-b8d7-95deb67360bc,310,1,00:05:57.456,5,57,14,,42,Ball Receipt*,218,Real Betis,4,From Throw In,218,Real Betis,,,['c5736e61-9f66-4918-8e99-02290cb4c12e'],,"[64.1, 2.7]",6832.0,Rubén Castro Martín,23.0,Center Forward,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,357.456,0.910000000000025,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.43075390654644474
d38da1fe-d41e-4c5b-a424-7829e6dccf26,311,1,00:05:57.456,5,57,14,0.664026,43,Carry,218,Real Betis,4,From Throw In,218,Real Betis,,,"['168c2fbd-7e43-479f-b8d7-95deb67360bc', '2329b727-5138-4d7a-85b1-930fed0aebdd']",,"[64.1, 2.7]",6832.0,Rubén Castro Martín,23.0,Center Forward,,,,,,,,,,,,,"[64.1, 2.7]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,357.456,0.0,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.8719804985386472
2329b727-5138-4d7a-85b1-930fed0aebdd,312,1,00:05:58.120,5,58,14,0.761472,30,Pass,218,Real Betis,4,From Throw In,218,Real Betis,,,['f6047c37-b6de-4214-b45d-d36fdfb025a4'],,"[64.1, 2.7]",6832.0,Rubén Castro Martín,23.0,Center Forward,6873.0,Francisco Portillo Soler,12.370934,2.172251,1.0,Ground Pass,"[57.1, 12.9]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,358.12,0.6639999999999873,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.9150889625144493
f6047c37-b6de-4214-b45d-d36fdfb025a4,313,1,00:05:58.882,5,58,14,,42,Ball Receipt*,218,Real Betis,4,From Throw In,218,Real Betis,,,['2329b727-5138-4d7a-85b1-930fed0aebdd'],,"[57.1, 12.9]",6873.0,Francisco Portillo Soler,21.0,Left Wing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,358.882,0.7620000000000005,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.3775840207686857
9f340a22-9846-4391-bf20-c4974a500722,314,1,00:05:58.882,5,58,14,1.86042,43,Carry,218,Real Betis,4,From Throw In,218,Real Betis,,,"['2f3416ae-b611-4adc-b863-c25bb80454f6', '425a5877-c4ad-4c5c-a497-225caee58edc', 'f6047c37-b6de-4214-b45d-d36fdfb025a4']",,"[57.1, 12.9]",6873.0,Francisco Portillo Soler,21.0,Left Wing,,,,,,,,,,,,True,"[52.1, 13.1]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,358.882,0.0,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.8324319828771466
425a5877-c4ad-4c5c-a497-225caee58edc,315,1,00:05:59.320,5,59,14,2.148066,17,Pressure,218,Real Betis,4,From Throw In,210,Real Sociedad,,,"['2f3416ae-b611-4adc-b863-c25bb80454f6', '9f340a22-9846-4391-bf20-c4974a500722']",,"[58.5, 68.0]",6690.0,Xabier Prieto Argarate,19.0,Center Attacking Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,359.32,0.4379999999999882,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0.5173477358061511
2f3416ae-b611-4adc-b863-c25bb80454f6,316,1,00:06:00.742,6,0,14,1.255813,30,Pass,218,Real Betis,4,From Throw In,218,Real Betis,,,"['425a5877-c4ad-4c5c-a497-225caee58edc', 'c65369ec-7fb4-4b77-8494-ad41bcb85d23']",,"[52.1, 13.1]",6873.0,Francisco Portillo Soler,21.0,Left Wing,6872.0,Bruno González Cabrera,20.682842,2.832074,1.0,Ground Pass,"[32.4, 19.4]",40.0,Right Foot,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,360.742,1.4220000000000255,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.12865446311501294
c65369ec-7fb4-4b77-8494-ad41bcb85d23,317,1,00:06:01.998,6,1,14,,42,Ball Receipt*,218,Real Betis,4,From Throw In,218,Real Betis,,,['2f3416ae-b611-4adc-b863-c25bb80454f6'],,"[32.4, 19.4]",6872.0,Bruno González Cabrera,5.0,Left Center Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,361.998,1.2559999999999718,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.10132115595023183
c475aa86-c518-4c9f-995c-d2dbe9dfe49c,318,1,00:06:01.998,6,1,14,1.512056,43,Carry,218,Real Betis,4,From Throw In,218,Real Betis,,,"['65cbd05f-cfb0-4fac-b0dc-69efcbf85e69', '8c252a07-2e66-4b4c-92f8-eef3d55fccd6', 'c65369ec-7fb4-4b77-8494-ad41bcb85d23']",,"[32.4, 19.4]",6872.0,Bruno González Cabrera,5.0,Left Center Back,,,,,,,,,,,,True,"[26.0, 29.0]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,361.998,0.0,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.05913621909827105
8c252a07-2e66-4b4c-92f8-eef3d55fccd6,319,1,00:06:02.159,6,2,14,1.924592,17,Pressure,218,Real Betis,4,From Throw In,210,Real Sociedad,,,"['65cbd05f-cfb0-4fac-b0dc-69efcbf85e69', 'c475aa86-c518-4c9f-995c-d2dbe9dfe49c']",,"[82.6, 64.4]",8584.0,Jonathas Cristian de Jesus,23.0,Center Forward,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,362.159,0.16100000000000136,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0.9465466130231572
65cbd05f-cfb0-4fac-b0dc-69efcbf85e69,320,1,00:06:03.510,6,3,14,1.013666,30,Pass,218,Real Betis,4,From Throw In,218,Real Betis,,,"['48c5274f-1bf1-427d-a219-63ab728aea0d', '8c252a07-2e66-4b4c-92f8-eef3d55fccd6']",,"[26.0, 29.0]",6872.0,Bruno González Cabrera,5.0,Left Center Back,5671.0,Alfred John Momar N''Diaye,12.969194,0.29736516,1.0,Ground Pass,"[38.4, 32.8]",40.0,Right Foot,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,363.51,1.350999999999999,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.2961202683669245
48c5274f-1bf1-427d-a219-63ab728aea0d,321,1,00:06:04.524,6,4,14,,42,Ball Receipt*,218,Real Betis,4,From Throw In,218,Real Betis,,,['65cbd05f-cfb0-4fac-b0dc-69efcbf85e69'],,"[38.4, 32.8]",5671.0,Alfred John Momar N''Diaye,11.0,Left Defensive Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,364.524,1.01400000000001,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.9485710704984813
971886ca-15da-4c8a-b4f5-4f9c83983209,322,1,00:06:04.524,6,4,14,1.721163,43,Carry,218,Real Betis,4,From Throw In,218,Real Betis,,,"['48c5274f-1bf1-427d-a219-63ab728aea0d', 'f3e08c37-9255-4f45-8bf7-6ad9e7f33223', 'f85ca81f-9bff-4fce-9332-85f99d9263ce']",,"[38.4, 32.8]",5671.0,Alfred John Momar N''Diaye,11.0,Left Defensive Midfield,,,,,,,,,,,,True,"[35.0, 34.4]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,364.524,0.0,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.7714037132398178
