id,index,period,timestamp,minute,second,possession,duration,type_id,type_name,possession_team_id,possession_team_name,play_pattern_id,play_pattern_name,team_id,team_name,tactics_formation,tactics_lineup,related_events,off_camera,location,player_id,player_name,position_id,position_name,pass_recipient_id,pass_recipient_name,pass_length,pass_angle,pass_height_id,pass_height_name,pass_end_location,pass_body_part_id,pass_body_part_name,pass_type_id,pass_type_name,under_pressure,pass_outcome_id,pass_outcome_name,ball_receipt_outcome_id,ball_receipt_outcome_name,carry_end_location,interception_outcome_id,interception_outcome_name,duel_type_id,duel_type_name,pass_aerial_won,counterpress,pass_switch,out,dribble_outcome_id,dribble_outcome_name,dribble_overrun,clearance_head,clearance_body_part_id,clearance_body_part_name,pass_cross,pass_assisted_shot_id,pass_shot_assist,shot_statsbomb_xg,shot_end_location,shot_key_pass_id,shot_outcome_id,shot_outcome_name,shot_type_id,shot_type_name,shot_body_part_id,shot_body_part_name,shot_technique_id,shot_technique_name,shot_first_time,shot_freeze_frame,goalkeeper_end_location,goalkeeper_position_id,goalkeeper_position_name,goalkeeper_type_id,goalkeeper_type_name,pass_through_ball,pass_technique_id,pass_technique_name,pass_deflected,goalkeeper_outcome_id,goalkeeper_outcome_name,duel_outcome_id,duel_outcome_name,clearance_aerial_won,goalkeeper_body_part_id,goalkeeper_body_part_name,clearance_right_foot,pass_inswinging,foul_committed_offensive,foul_committed_card_id,foul_committed_card_name,foul_won_defensive,pass_outswinging,shot_aerial_won,substitution_outcome_id,substitution_outcome_name,substitution_replacement_id,substitution_replacement_name,clearance_left_foot,ball_recovery_recovery_failure,pass_cut_back,dribble_nutmeg,miscontrol_aerial_won,foul_committed_advantage,foul_won_advantage,pass_goal_assist,goalkeeper_technique_id,goalkeeper_technique_name,injury_stoppage_in_chain,bad_behaviour_card_id,bad_behaviour_card_name,pass_straight,50_50_outcome_id,50_50_outcome_name,shot_saved_to_post,goalkeeper_shot_saved_to_post,timestamp_seconds,time_since_last_event,distance_to_goal,event_type_50/50,event_type_Bad Behaviour,event_type_Ball Receipt*,event_type_Ball Recovery,event_type_Block,event_type_Carry,event_type_Clearance,event_type_Dispossessed,event_type_Dribble,event_type_Dribbled Past,event_type_Duel,event_type_Error,event_type_Foul Committed,event_type_Foul Won,event_type_Goal Keeper,event_type_Half End,event_type_Half Start,event_type_Injury Stoppage,event_type_Interception,event_type_Miscontrol,event_type_Pass,event_type_Pressure,event_type_Referee Ball-Drop,event_type_Shield,event_type_Shot,event_type_Starting XI,event_type_Substitution,event_type_Tactical Shift,pitch_control_score
d9675fbf-8ae8-4d11-82a0-46aba97c0f27,113,1,00:03:15.164,3,15,12,,42,Ball Receipt*,222,Villarreal,4,From Throw In,1049,Granada,,,"['99a520bb-fbbb-41b0-bf4b-1e11e4aba94e', 'aac5d625-c46b-456d-9d0f-9b4ad77fcc2a']",,"[84.0, 56.0]",24783.0,Javier Márquez Moreno,19.0,Center Attacking Midfield,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,195.164,0.03999999999999204,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.32962551761467584
d6dc0edc-3d84-4fcc-9c11-0749c18558b9,114,1,00:03:15.164,3,15,12,2.190921,43,Carry,222,Villarreal,4,From Throw In,1049,Granada,,,"['aac5d625-c46b-456d-9d0f-9b4ad77fcc2a', 'c87669bc-62c8-4616-85ea-99705f2ecfa6', 'd9675fbf-8ae8-4d11-82a0-46aba97c0f27', 'fc85de1a-402f-48fe-82ba-0e46c0aa5a39']",,"[84.0, 56.0]",24783.0,Javier Márquez Moreno,19.0,Center Attacking Midfield,,,,,,,,,,,,True,,,,,"[79.1, 55.8]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,195.164,0.0,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.993663619651379
fc85de1a-402f-48fe-82ba-0e46c0aa5a39,115,1,00:03:17.355,3,17,12,0.0,22,Foul Committed,222,Villarreal,4,From Throw In,222,Villarreal,,,"['c87669bc-62c8-4616-85ea-99705f2ecfa6', 'd6dc0edc-3d84-4fcc-9c11-0749c18558b9']",,"[41.0, 24.3]",6771.0,Manuel Trigueros Muñoz,9.0,Right Defensive Midfield,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,197.355,2.1910000000000025,0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.9947757853228029
c87669bc-62c8-4616-85ea-99705f2ecfa6,116,1,00:03:17.355,3,17,12,0.0,21,Foul Won,222,Villarreal,4,From Throw In,1049,Granada,,,['fc85de1a-402f-48fe-82ba-0e46c0aa5a39'],,"[79.1, 55.8]",24783.0,Javier Márquez Moreno,19.0,Center Attacking Midfield,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,197.355,0.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.1375939958333261
dd718f39-4716-44a8-9064-ff2dcb43d705,117,1,00:03:31.965,3,31,13,3.24279,30,Pass,1049,Granada,3,From Free Kick,1049,Granada,,,['4e1009cd-05fd-4537-ac0b-a76ed57daca9'],True,"[76.6, 57.4]",6918.0,Isaac Ajayi Success,17.0,Right Wing,,,47.18188,-0.5509607,3.0,High Pass,"[116.8, 32.7]",38.0,Left Foot,62.0,Free Kick,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,211.965,14.610000000000014,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,0.6349856290860643
4e1009cd-05fd-4537-ac0b-a76ed57daca9,118,1,00:03:35.208,3,35,14,0.0,2,Ball Recovery,222,Villarreal,1,Regular Play,222,Villarreal,,,['dd718f39-4716-44a8-9064-ff2dcb43d705'],,"[3.3, 47.4]",3379.0,Alphonse Areola,1.0,Goalkeeper,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,215.208,3.242999999999995,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.8418278060422933
e21d11b7-2750-483d-8e95-a507e7d21bea,119,1,00:03:41.537,3,41,14,1.668175,30,Pass,222,Villarreal,1,Regular Play,222,Villarreal,,,['f9f2b9dd-b1ad-46f5-a260-153bf27e543b'],True,"[3.8, 45.6]",3379.0,Alphonse Areola,1.0,Goalkeeper,6752.0,Víctor Ruíz Torre,21.300234,-1.0335975,1.0,Ground Pass,"[14.7, 27.3]",69.0,Keeper Arm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,221.537,6.329000000000008,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,0.25057935983463064
f9f2b9dd-b1ad-46f5-a260-153bf27e543b,120,1,00:03:43.205,3,43,14,,42,Ball Receipt*,222,Villarreal,1,Regular Play,222,Villarreal,,,['e21d11b7-2750-483d-8e95-a507e7d21bea'],,"[14.7, 27.3]",6752.0,Víctor Ruíz Torre,5.0,Left Center Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,223.205,1.6680000000000064,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.2656941782459249
3ed91ffd-9a97-4a37-a76b-a8bb124aa9f9,121,1,00:03:50.676,3,50,14,4.206662,30,Pass,222,Villarreal,1,Regular Play,222,Villarreal,,,['58d43a9b-2c73-4a07-907a-ca3891a0f275'],,"[37.5, 22.4]",6752.0,Víctor Ruíz Torre,5.0,Left Center Back,18867.0,Matías Nahuel Leiva Esquivel,59.130787,1.1767857,3.0,High Pass,"[60.2, 77.0]",38.0,Left Foot,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,230.676,7.470999999999975,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,0.9786106370058273
58d43a9b-2c73-4a07-907a-ca3891a0f275,122,1,00:03:54.883,3,54,14,,42,Ball Receipt*,222,Villarreal,1,Regular Play,222,Villarreal,,,['3ed91ffd-9a97-4a37-a76b-a8bb124aa9f9'],,"[60.2, 77.0]",18867.0,Matías Nahuel Leiva Esquivel,12.0,Right Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,234.883,4.207000000000022,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.2872729493104512
f32f3446-7cbb-4d5a-8cb5-8f58d8693518,123,1,00:03:54.963,3,54,14,1.486364,30,Pass,222,Villarreal,1,Regular Play,222,Villarreal,,,['401f69d5-cc60-4119-8a7e-a5fd33bc2d30'],,"[59.8, 77.4]",18867.0,Matías Nahuel Leiva Esquivel,12.0,Right Midfield,6772.0,Mario Gaspar Pérez Martínez,9.035485,-3.0529368,2.0,Low Pass,"[50.8, 76.6]",37.0,Head,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,234.963,0.07999999999998408,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,0.8648950768065732
401f69d5-cc60-4119-8a7e-a5fd33bc2d30,124,1,00:03:56.449,3,56,14,,42,Ball Receipt*,222,Villarreal,1,Regular Play,222,Villarreal,,,['f32f3446-7cbb-4d5a-8cb5-8f58d8693518'],,"[50.8, 76.6]",6772.0,Mario Gaspar Pérez Martínez,2.0,Right Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,236.449,1.4860000000000184,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.6421472846175955
aa4c9f14-548b-4477-b90a-076ae9fee578,125,1,00:03:56.449,3,56,14,0.853166,43,Carry,222,Villarreal,1,Regular Play,222,Villarreal,,,"['401f69d5-cc60-4119-8a7e-a5fd33bc2d30', 'ac82d324-af5b-4c18-a1bb-7996ae3387f2']",,"[50.8, 76.6]",6772.0,Mario Gaspar Pérez Martínez,2.0,Right Back,,,,,,,,,,,,,,,,,"[51.2, 76.0]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,236.449,0.0,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.36619104097284894
ac82d324-af5b-4c18-a1bb-7996ae3387f2,126,1,00:03:57.303,3,57,14,1.090873,30,Pass,222,Villarreal,1,Regular Play,222,Villarreal,,,['81600e61-81c2-4c3f-9379-8a3b4776ece8'],,"[51.2, 76.0]",6772.0,Mario Gaspar Pérez Martínez,2.0,Right Back,6771.0,Manuel Trigueros Muñoz,10.214206,-1.8894509,1.0,Ground Pass,"[48.0, 66.3]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,237.303,0.853999999999985,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,0.9950468904843752
81600e61-81c2-4c3f-9379-8a3b4776ece8,127,1,00:03:58.393,3,58,14,,42,Ball Receipt*,222,Villarreal,1,Regular Play,222,Villarreal,,,['ac82d324-af5b-4c18-a1bb-7996ae3387f2'],,"[48.0, 66.3]",6771.0,Manuel Trigueros Muñoz,9.0,Right Defensive Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,238.393,1.0900000000000034,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.8912619363731137
c20b89ca-7009-4a77-ab2b-0f3fa9fa424e,128,1,00:03:58.393,3,58,14,2.026365,43,Carry,222,Villarreal,1,Regular Play,222,Villarreal,,,"['0d37465d-651d-4007-a9e1-555e16491f79', '81600e61-81c2-4c3f-9379-8a3b4776ece8']",,"[48.0, 66.3]",6771.0,Manuel Trigueros Muñoz,9.0,Right Defensive Midfield,,,,,,,,,,,,,,,,,"[48.3, 66.9]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,238.393,0.0,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.5721366626447113
0d37465d-651d-4007-a9e1-555e16491f79,129,1,00:04:00.420,4,0,14,0.894983,30,Pass,222,Villarreal,1,Regular Play,222,Villarreal,,,['06648f8a-be79-47f4-b8c4-1441744592ba'],,"[48.3, 66.9]",6771.0,Manuel Trigueros Muñoz,9.0,Right Defensive Midfield,6772.0,Mario Gaspar Pérez Martínez,17.477127,0.5276626,1.0,Ground Pass,"[63.4, 75.7]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,240.42,2.026999999999987,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,0.47511812249063845
06648f8a-be79-47f4-b8c4-1441744592ba,130,1,00:04:01.315,4,1,14,,42,Ball Receipt*,222,Villarreal,1,Regular Play,222,Villarreal,,,['0d37465d-651d-4007-a9e1-555e16491f79'],,"[63.4, 75.7]",6772.0,Mario Gaspar Pérez Martínez,2.0,Right Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,241.315,0.8950000000000102,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.3863892667474008
b38b72ce-9f5f-478b-b82e-675eb4ceaa47,131,1,00:04:01.315,4,1,14,1.895252,43,Carry,222,Villarreal,1,Regular Play,222,Villarreal,,,"['06648f8a-be79-47f4-b8c4-1441744592ba', 'ff256e14-32cf-4da1-a795-0be89805892e']",,"[63.4, 75.7]",6772.0,Mario Gaspar Pérez Martínez,2.0,Right Back,,,,,,,,,,,,,,,,,"[69.3, 74.3]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,241.315,0.0,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.9171293144937839
ff256e14-32cf-4da1-a795-0be89805892e,132,1,00:04:03.210,4,3,14,1.715639,30,Pass,222,Villarreal,1,Regular Play,222,Villarreal,,,['7dfa400a-eaf8-4f25-9923-9b01c0720a1b'],,"[69.3, 74.3]",6772.0,Mario Gaspar Pérez Martínez,2.0,Right Back,26009.0,Roberto Soldado Rillo,33.78535,-0.40139395,3.0,High Pass,"[100.4, 61.1]",40.0,Right Foot,,,,76.0,Pass Offside,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,108.0,Through Ball,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,243.21,1.8950000000000102,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,0.5098374975649005
7dfa400a-eaf8-4f25-9923-9b01c0720a1b,133,1,00:04:04.926,4,4,14,,42,Ball Receipt*,222,Villarreal,1,Regular Play,222,Villarreal,,,['ff256e14-32cf-4da1-a795-0be89805892e'],,"[100.4, 61.1]",26009.0,Roberto Soldado Rillo,24.0,Left Center Forward,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,244.926,1.7159999999999798,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.42006613753563127
82fbf446-be33-41ff-bd1c-f606e386cab7,134,1,00:04:26.036,4,26,15,2.566847,30,Pass,1049,Granada,3,From Free Kick,1049,Granada,,,['0579a814-b5b4-4e5a-b53a-c071b34de67a'],,"[23.4, 19.8]",8697.0,Andrés Eduardo Fernández Moreno,1.0,Goalkeeper,6918.0,Isaac Ajayi Success,72.50745,0.8136833,3.0,High Pass,"[73.2, 72.5]",40.0,Right Foot,62.0,Free Kick,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,266.036,21.110000000000014,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,0.5568805275540071
0579a814-b5b4-4e5a-b53a-c071b34de67a,135,1,00:04:28.603,4,28,15,,42,Ball Receipt*,1049,Granada,3,From Free Kick,1049,Granada,,,['82fbf446-be33-41ff-bd1c-f606e386cab7'],,"[73.2, 72.5]",6918.0,Isaac Ajayi Success,17.0,Right Wing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,268.603,2.5670000000000073,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.6363228087761965
2d06f569-1d58-4b8c-aec5-38671ef0108e,136,1,00:04:28.603,4,28,15,4.532228,43,Carry,1049,Granada,3,From Free Kick,1049,Granada,,,"['0382762b-ecf3-4dd1-9deb-f88e1d0b3982', '0579a814-b5b4-4e5a-b53a-c071b34de67a']",,"[73.2, 72.5]",6918.0,Isaac Ajayi Success,17.0,Right Wing,,,,,,,,,,,,,,,,,"[73.4, 73.9]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,268.603,0.0,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.3725535918123726
0382762b-ecf3-4dd1-9deb-f88e1d0b3982,137,1,00:04:33.135,4,33,15,2.751039,30,Pass,1049,Granada,3,From Free Kick,1049,Granada,,,['9ab7c5f2-2faa-477f-a839-8cb418526738'],,"[73.4, 73.9]",6918.0,Isaac Ajayi Success,17.0,Right Wing,3160.0,Rene Krhin,30.200165,-1.8977824,1.0,Ground Pass,"[63.7, 45.3]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,273.135,4.531999999999982,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,0.8571546436066593
9ab7c5f2-2faa-477f-a839-8cb418526738,138,1,00:04:35.886,4,35,15,,42,Ball Receipt*,1049,Granada,3,From Free Kick,1049,Granada,,,['0382762b-ecf3-4dd1-9deb-f88e1d0b3982'],,"[63.7, 45.3]",3160.0,Rene Krhin,9.0,Right Defensive Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,275.886,2.751000000000033,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.5847884875256509
f499ffc8-c43d-42c4-82b4-e0773e4c4abc,139,1,00:04:35.886,4,35,15,0.040000003,43,Carry,1049,Granada,3,From Free Kick,1049,Granada,,,"['9ab7c5f2-2faa-477f-a839-8cb418526738', 'e2592856-17f9-4037-bf7b-0a0bf6d32ebd']",,"[63.7, 45.3]",3160.0,Rene Krhin,9.0,Right Defensive Midfield,,,,,,,,,,,,,,,,,"[63.7, 44.9]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,275.886,0.0,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.7246777755303696
e2592856-17f9-4037-bf7b-0a0bf6d32ebd,140,1,00:04:35.926,4,35,15,2.37285,30,Pass,1049,Granada,3,From Free Kick,1049,Granada,,,['be64edff-2c19-409c-95cc-0bb2519f649a'],,"[63.7, 44.9]",3160.0,Rene Krhin,9.0,Right Defensive Midfield,7158.0,Cristiano Biraghi,38.215836,-1.5995842,1.0,Ground Pass,"[62.6, 6.7]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,275.926,0.03999999999996362,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,0.38186152117326233
be64edff-2c19-409c-95cc-0bb2519f649a,141,1,00:04:38.299,4,38,15,,42,Ball Receipt*,1049,Granada,3,From Free Kick,1049,Granada,,,['e2592856-17f9-4037-bf7b-0a0bf6d32ebd'],,"[62.6, 6.7]",7158.0,Cristiano Biraghi,6.0,Left Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,278.299,2.3729999999999905,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.30693438661041794
ce7ca379-6c1f-4c5b-8e50-67f1f8bd8a19,142,1,00:04:38.299,4,38,15,1.111637,43,Carry,1049,Granada,3,From Free Kick,1049,Granada,,,"['370206a4-5f1e-4f29-ae6f-ee7a139f93da', 'be64edff-2c19-409c-95cc-0bb2519f649a']",,"[62.6, 6.7]",7158.0,Cristiano Biraghi,6.0,Left Back,,,,,,,,,,,,,,,,,"[67.8, 5.9]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,278.299,0.0,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.4813327241401978
370206a4-5f1e-4f29-ae6f-ee7a139f93da,143,1,00:04:39.411,4,39,15,1.279777,30,Pass,1049,Granada,3,From Free Kick,1049,Granada,,,['9b85c2db-d8bc-4d53-baed-3c757330f4a3'],,"[67.8, 5.9]",7158.0,Cristiano Biraghi,6.0,Left Back,6680.0,Rubén Rochina Naixes,10.434558,-0.21243203,1.0,Ground Pass,"[78.0, 3.7]",38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,279.411,1.1120000000000232,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,0.03613870533875119
9b85c2db-d8bc-4d53-baed-3c757330f4a3,144,1,00:04:40.690,4,40,15,,42,Ball Receipt*,1049,Granada,3,From Free Kick,1049,Granada,,,['370206a4-5f1e-4f29-ae6f-ee7a139f93da'],,"[78.0, 3.7]",6680.0,Rubén Rochina Naixes,21.0,Left Wing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,280.69,1.2789999999999964,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.30084011730381344
fd41e19b-9abe-4494-9347-56953954eec0,145,1,00:04:40.690,4,40,15,2.412752,43,Carry,1049,Granada,3,From Free Kick,1049,Granada,,,"['9b85c2db-d8bc-4d53-baed-3c757330f4a3', 'ac74cf18-e143-4e71-9809-ae0bde114e4e']",,"[78.0, 3.7]",6680.0,Rubén Rochina Naixes,21.0,Left Wing,,,,,,,,,,,,,,,,,"[78.4, 3.5]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,280.69,0.0,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.3658035630774188
ac74cf18-e143-4e71-9809-ae0bde114e4e,146,1,00:04:43.103,4,43,15,0.853715,30,Pass,1049,Granada,3,From Free Kick,1049,Granada,,,['485598ab-261b-4434-9280-ccaf5d600339'],,"[78.4, 3.5]",6680.0,Rubén Rochina Naixes,21.0,Left Wing,7158.0,Cristiano Biraghi,9.7514105,-0.102729864,1.0,Ground Pass,"[88.1, 2.5]",38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,283.103,2.413000000000011,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,0.5547111292946649
485598ab-261b-4434-9280-ccaf5d600339,147,1,00:04:43.957,4,43,15,,42,Ball Receipt*,1049,Granada,3,From Free Kick,1049,Granada,,,['ac74cf18-e143-4e71-9809-ae0bde114e4e'],,"[88.1, 2.5]",7158.0,Cristiano Biraghi,6.0,Left Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,283.957,0.853999999999985,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.7803971543853094
