id,index,period,timestamp,minute,second,possession,duration,type_id,type_name,possession_team_id,possession_team_name,play_pattern_id,play_pattern_name,team_id,team_name,tactics_formation,tactics_lineup,related_events,location,player_id,player_name,position_id,position_name,pass_recipient_id,pass_recipient_name,pass_length,pass_angle,pass_height_id,pass_height_name,pass_end_location,pass_body_part_id,pass_body_part_name,pass_type_id,pass_type_name,carry_end_location,pass_outcome_id,pass_outcome_name,ball_receipt_outcome_id,ball_receipt_outcome_name,under_pressure,duel_type_id,duel_type_name,pass_aerial_won,counterpress,dribble_overrun,dribble_outcome_id,dribble_outcome_name,50_50_outcome_id,50_50_outcome_name,interception_outcome_id,interception_outcome_name,pass_inswinging,pass_technique_id,pass_technique_name,clearance_head,clearance_body_part_id,clearance_body_part_name,pass_switch,off_camera,out,duel_outcome_id,duel_outcome_name,pass_through_ball,pass_cross,pass_assisted_shot_id,pass_shot_assist,shot_statsbomb_xg,shot_end_location,shot_key_pass_id,shot_technique_id,shot_technique_name,shot_outcome_id,shot_outcome_name,shot_body_part_id,shot_body_part_name,shot_type_id,shot_type_name,shot_freeze_frame,goalkeeper_end_location,goalkeeper_position_id,goalkeeper_position_name,goalkeeper_type_id,goalkeeper_type_name,clearance_aerial_won,ball_recovery_recovery_failure,pass_goal_assist,goalkeeper_technique_id,goalkeeper_technique_name,goalkeeper_body_part_id,goalkeeper_body_part_name,goalkeeper_outcome_id,goalkeeper_outcome_name,miscontrol_aerial_won,clearance_right_foot,foul_committed_advantage,foul_won_advantage,foul_won_defensive,shot_first_time,clearance_left_foot,foul_committed_card_id,foul_committed_card_name,foul_committed_type_id,foul_committed_type_name,foul_committed_offensive,foul_committed_penalty,foul_won_penalty,pass_no_touch,bad_behaviour_card_id,bad_behaviour_card_name,pass_outswinging,substitution_outcome_id,substitution_outcome_name,substitution_replacement_id,substitution_replacement_name,pass_deflected,pass_cut_back,dribble_nutmeg,shot_aerial_won,block_deflection,shot_saved_off_target,goalkeeper_shot_saved_off_target,injury_stoppage_in_chain,block_offensive,timestamp_seconds,time_since_last_event,distance_to_goal,event_type_50/50,event_type_Bad Behaviour,event_type_Ball Receipt*,event_type_Ball Recovery,event_type_Block,event_type_Carry,event_type_Clearance,event_type_Dispossessed,event_type_Dribble,event_type_Dribbled Past,event_type_Duel,event_type_Error,event_type_Foul Committed,event_type_Foul Won,event_type_Goal Keeper,event_type_Half End,event_type_Half Start,event_type_Injury Stoppage,event_type_Interception,event_type_Miscontrol,event_type_Pass,event_type_Player Off,event_type_Player On,event_type_Pressure,event_type_Referee Ball-Drop,event_type_Shield,event_type_Shot,event_type_Starting XI,event_type_Substitution,event_type_Tactical Shift,pitch_control_score
16cecc98-f683-4665-b5a2-9d1f0406f8a3,1866,2,00:06:17.511,51,17,109,1.863603,30,Pass,215,Athletic Club,1,Regular Play,215,Athletic Club,,,['1a87ebef-1254-4019-a487-965b388d81af'],"[75.9, 50.4]",6396.0,Beñat Etxebarria Urkiaga,11.0,Left Defensive Midfield,6390.0,Markel Susaeta Laskurain,41.163696,-0.5725052,3.0,High Pass,"[110.5, 28.1]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,377.511,1.3800000000000523,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,0.5991098212288014
1a87ebef-1254-4019-a487-965b388d81af,1867,2,00:06:19.375,51,19,109,,42,Ball Receipt*,215,Athletic Club,1,Regular Play,215,Athletic Club,,,['16cecc98-f683-4665-b5a2-9d1f0406f8a3'],"[110.5, 28.1]",6390.0,Markel Susaeta Laskurain,17.0,Right Wing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,379.375,1.863999999999976,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.43026548087436345
0e134e15-5a38-4ce8-863f-1ccac954b829,1868,2,00:06:19.375,51,19,109,1.054542,43,Carry,215,Athletic Club,1,Regular Play,215,Athletic Club,,,"['1a87ebef-1254-4019-a487-965b388d81af', 'e69fdd67-9f9e-4ac8-afe3-379840a68b4e']","[110.5, 28.1]",6390.0,Markel Susaeta Laskurain,17.0,Right Wing,,,,,,,,,,,,"[111.1, 27.8]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,379.375,0.0,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.3345890632276788
e69fdd67-9f9e-4ac8-afe3-379840a68b4e,1869,2,00:06:20.429,51,20,109,0.390278,30,Pass,215,Athletic Club,1,Regular Play,215,Athletic Club,,,['dd923e0a-90c6-4f85-9f79-1db7cc2feb4b'],"[111.1, 27.8]",6390.0,Markel Susaeta Laskurain,17.0,Right Wing,,,6.6940274,1.8121518,3.0,High Pass,"[109.5, 34.3]",38.0,Left Foot,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,380.429,1.0539999999999736,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,0.5197335412597959
dd923e0a-90c6-4f85-9f79-1db7cc2feb4b,1870,2,00:06:20.820,51,20,109,0.0,9,Clearance,215,Athletic Club,1,Regular Play,209,Celta Vigo,,,['e69fdd67-9f9e-4ac8-afe3-379840a68b4e'],"[10.6, 45.8]",6801.0,Pedro Pablo Hernández,19.0,Center Attacking Midfield,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,True,37.0,Head,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,380.82,0.39100000000001955,0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.6280243002692816
b6ba7ce2-6a21-4434-844d-b079fe957e0a,1871,2,00:06:42.530,51,42,110,1.794598,30,Pass,215,Athletic Club,2,From Corner,215,Athletic Club,,,['c354cb54-5434-4f83-a83d-0295bc2cfc89'],"[120.0, 0.1]",6396.0,Beñat Etxebarria Urkiaga,11.0,Left Defensive Midfield,,,49.30771,1.6825733,3.0,High Pass,"[114.5, 49.1]",40.0,Right Foot,61.0,Corner,,9.0,Incomplete,,,,,,,,,,,,,,,True,104.0,Inswinging,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,402.53,21.70999999999998,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,0.21070493879450747
c354cb54-5434-4f83-a83d-0295bc2cfc89,1872,2,00:06:44.324,51,44,110,0.0,23,Goal Keeper,215,Athletic Club,2,From Corner,209,Celta Vigo,,,['b6ba7ce2-6a21-4434-844d-b079fe957e0a'],"[5.6, 31.0]",6884.0,Sergio Álvarez Conde,1.0,Goalkeeper,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.0,Punch,,,,,,,,53.0,In Play Safe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,404.324,1.7940000000000396,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.13955866988127896
ad50fc08-464f-46bd-b455-96533a080431,1873,2,00:06:44.674,51,44,110,0.132268,17,Pressure,215,Athletic Club,2,From Corner,215,Athletic Club,,,,"[113.7, 53.6]",6386.0,Eneko Bóveda Altube,3.0,Right Center Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,404.674,0.3499999999999659,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.9100361174285844
282704ce-e0f1-4b36-8824-be47b2d66271,1874,2,00:06:44.817,51,44,110,0.0,6,Block,215,Athletic Club,2,From Corner,209,Celta Vigo,,,,"[6.4, 26.3]",6801.0,Pedro Pablo Hernández,19.0,Center Attacking Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,404.817,0.1430000000000291,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.24338235129364771
bc425d8e-e60f-4962-8470-b141b70eb785,1875,2,00:07:15.422,52,15,111,2.121629,30,Pass,215,Athletic Club,2,From Corner,215,Athletic Club,,,"['46d5ff37-20d6-45d5-8692-e28f3f23b85f', 'ddd4beaa-035f-40ea-9555-709bcb23e024']","[120.0, 80.0]",6396.0,Beñat Etxebarria Urkiaga,11.0,Left Defensive Midfield,6389.0,Mikel San José Domínguez,43.66062,-1.801887,3.0,High Pass,"[110.0, 37.5]",40.0,Right Foot,61.0,Corner,,9.0,Incomplete,,,,,,,,,,,,,,,,105.0,Outswinging,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,435.422,30.605000000000018,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,0.9521403195616227
ddd4beaa-035f-40ea-9555-709bcb23e024,1876,2,00:07:17.543,52,17,111,,42,Ball Receipt*,215,Athletic Club,2,From Corner,215,Athletic Club,,,['bc425d8e-e60f-4962-8470-b141b70eb785'],"[110.0, 37.5]",6389.0,Mikel San José Domínguez,9.0,Right Defensive Midfield,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,437.543,2.120999999999981,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.9407496970606861
c1490d51-a501-4d64-abc7-d6cb06a56e63,1877,2,00:07:17.543,52,17,111,0.0,4,Duel,215,Athletic Club,2,From Corner,215,Athletic Club,,,['46d5ff37-20d6-45d5-8692-e28f3f23b85f'],"[110.0, 37.5]",6389.0,Mikel San José Domínguez,9.0,Right Defensive Midfield,,,,,,,,,,,,,,,,,True,10.0,Aerial Lost,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,437.543,0.0,0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.2857242620566084
46d5ff37-20d6-45d5-8692-e28f3f23b85f,1878,2,00:07:17.543,52,17,111,0.0,9,Clearance,215,Athletic Club,2,From Corner,209,Celta Vigo,,,"['bc425d8e-e60f-4962-8470-b141b70eb785', 'c1490d51-a501-4d64-abc7-d6cb06a56e63']","[10.1, 42.6]",6805.0,Hugo Mallo Novegil,2.0,Right Back,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,True,37.0,Head,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,437.543,0.0,0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.1567106060390243
d781646f-e368-46ba-8831-9527dc927c41,1879,2,00:07:19.402,52,19,111,1.727329,30,Pass,215,Athletic Club,2,From Corner,215,Athletic Club,,,['19fdcc7b-0a5f-46c3-b876-7ad5f7355ddf'],"[90.0, 41.9]",6649.0,Óscar de Marcos Arana,2.0,Right Back,6789.0,Mikel Balenziaga Oruesagasti,23.363434,-1.9942358,2.0,Low Pass,"[80.4, 20.6]",37.0,Head,66.0,Recovery,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,439.402,1.8589999999999804,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,0.36476127011001913
d41334b4-b46b-43c3-a360-a58221a5003c,1880,2,00:07:19.470,52,19,111,0.203426,17,Pressure,215,Athletic Club,2,From Corner,209,Celta Vigo,,,,"[30.1, 37.9]",27341.0,Marcelo Alfonso Díaz Rojas,9.0,Right Defensive Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,439.47,0.06800000000004047,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.6836485027151267
19fdcc7b-0a5f-46c3-b876-7ad5f7355ddf,1881,2,00:07:21.130,52,21,111,,42,Ball Receipt*,215,Athletic Club,2,From Corner,215,Athletic Club,,,['d781646f-e368-46ba-8831-9527dc927c41'],"[80.4, 20.6]",6789.0,Mikel Balenziaga Oruesagasti,6.0,Left Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,441.13,1.6599999999999682,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.6884610277713524
fbe66e40-9fa0-4028-acb2-78a11ea1c2d6,1882,2,00:07:21.130,52,21,111,0.854217,30,Pass,215,Athletic Club,2,From Corner,215,Athletic Club,,,['3687c702-22e1-4cdc-bf55-6004b98f8f76'],"[81.4, 21.9]",6789.0,Mikel Balenziaga Oruesagasti,6.0,Left Back,6390.0,Markel Susaeta Laskurain,18.134222,1.1564914,2.0,Low Pass,"[88.7, 38.5]",38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,441.13,0.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,0.3042190522498661
3687c702-22e1-4cdc-bf55-6004b98f8f76,1883,2,00:07:21.984,52,21,111,,42,Ball Receipt*,215,Athletic Club,2,From Corner,215,Athletic Club,,,['fbe66e40-9fa0-4028-acb2-78a11ea1c2d6'],"[88.7, 38.5]",6390.0,Markel Susaeta Laskurain,17.0,Right Wing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,441.984,0.853999999999985,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.30220974313488713
5602bdab-5d48-4ab7-93ef-8a6975dc07ec,1884,2,00:07:21.984,52,21,111,1.880022,43,Carry,215,Athletic Club,2,From Corner,215,Athletic Club,,,"['2fb20d80-9386-4d55-9471-bb856f30094e', '3687c702-22e1-4cdc-bf55-6004b98f8f76']","[88.7, 38.5]",6390.0,Markel Susaeta Laskurain,17.0,Right Wing,,,,,,,,,,,,"[88.7, 38.5]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,441.984,0.0,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.9286417308483172
2fb20d80-9386-4d55-9471-bb856f30094e,1885,2,00:07:23.864,52,23,111,0.74944,30,Pass,215,Athletic Club,2,From Corner,215,Athletic Club,,,['84de4d94-90a1-4e01-aa01-62134fe73c41'],"[88.7, 38.5]",6390.0,Markel Susaeta Laskurain,17.0,Right Wing,6391.0,Raúl García Escudero,18.643229,1.0423357,1.0,Ground Pass,"[98.1, 54.6]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,443.864,1.8799999999999955,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,0.7365746393080124
669e3326-8a50-486c-afd2-4198f7e7e9bb,1886,2,00:07:24.504,52,24,111,0.379163,17,Pressure,215,Athletic Club,2,From Corner,209,Celta Vigo,,,"['14c456a8-b3e3-4b43-8135-29fcf21d6da8', '64f4b27b-2a2e-461f-93ed-5fb3b6eccbd1', '84de4d94-90a1-4e01-aa01-62134fe73c41']","[22.0, 25.5]",6797.0,Daniel Wass,11.0,Left Defensive Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,444.504,0.6400000000000432,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.3317846042910566
84de4d94-90a1-4e01-aa01-62134fe73c41,1887,2,00:07:24.613,52,24,111,,42,Ball Receipt*,215,Athletic Club,2,From Corner,215,Athletic Club,,,"['2fb20d80-9386-4d55-9471-bb856f30094e', '669e3326-8a50-486c-afd2-4198f7e7e9bb']","[98.1, 54.6]",6391.0,Raúl García Escudero,19.0,Center Attacking Midfield,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,444.613,0.10899999999998045,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.26466147115918615
64f4b27b-2a2e-461f-93ed-5fb3b6eccbd1,1888,2,00:07:24.613,52,24,111,0.063152,43,Carry,215,Athletic Club,2,From Corner,215,Athletic Club,,,"['14c456a8-b3e3-4b43-8135-29fcf21d6da8', '669e3326-8a50-486c-afd2-4198f7e7e9bb', '84de4d94-90a1-4e01-aa01-62134fe73c41']","[98.1, 54.6]",6391.0,Raúl García Escudero,19.0,Center Attacking Midfield,,,,,,,,,,,,"[98.1, 54.6]",,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,444.613,0.0,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.32309151854859175
14c456a8-b3e3-4b43-8135-29fcf21d6da8,1889,2,00:07:24.676,52,24,111,1.007202,30,Pass,215,Athletic Club,2,From Corner,215,Athletic Club,,,"['16be0192-a911-409d-9dc8-592dea7b72fb', '669e3326-8a50-486c-afd2-4198f7e7e9bb', 'd8f37755-efa1-40bf-a1a5-e841c76c106d']","[98.1, 54.6]",6391.0,Raúl García Escudero,19.0,Center Attacking Midfield,6394.0,Aritz Aduriz Zubeldia,8.514693,-2.2730532,2.0,Low Pass,"[92.6, 48.1]",40.0,Right Foot,,,,9.0,Incomplete,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,444.676,0.06299999999998818,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,0.13789476957136526
118d5ce3-cbe3-4957-9235-0495f4ee75de,1890,2,00:07:25.603,52,25,111,0.243588,17,Pressure,215,Athletic Club,2,From Corner,215,Athletic Club,,,['16be0192-a911-409d-9dc8-592dea7b72fb'],"[93.4, 49.4]",6394.0,Aritz Aduriz Zubeldia,23.0,Center Forward,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,445.603,0.9270000000000209,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.41903442690678816
d8f37755-efa1-40bf-a1a5-e841c76c106d,1891,2,00:07:25.684,52,25,111,,42,Ball Receipt*,215,Athletic Club,2,From Corner,215,Athletic Club,,,['14c456a8-b3e3-4b43-8135-29fcf21d6da8'],"[93.4, 49.4]",6394.0,Aritz Aduriz Zubeldia,23.0,Center Forward,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,445.684,0.08100000000001728,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.5857691770421866
16be0192-a911-409d-9dc8-592dea7b72fb,1892,2,00:07:25.684,52,25,111,3.699252,30,Pass,215,Athletic Club,2,From Corner,209,Celta Vigo,,,"['118d5ce3-cbe3-4957-9235-0495f4ee75de', '14c456a8-b3e3-4b43-8135-29fcf21d6da8', '6d5b4a84-40f0-420e-9a15-a852949643dc', 'e491c9b1-abca-4d47-8c19-78355d161aef']","[27.5, 32.0]",6801.0,Pedro Pablo Hernández,19.0,Center Attacking Midfield,5217.0,Iago Aspas Juncal,37.66497,-0.5946299,3.0,High Pass,"[58.7, 10.9]",38.0,Left Foot,66.0,Recovery,,9.0,Incomplete,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,445.684,0.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,0.0659575010364234
6d5b4a84-40f0-420e-9a15-a852949643dc,1893,2,00:07:29.383,52,29,111,,42,Ball Receipt*,215,Athletic Club,2,From Corner,209,Celta Vigo,,,['16be0192-a911-409d-9dc8-592dea7b72fb'],"[57.4, 10.7]",5217.0,Iago Aspas Juncal,23.0,Center Forward,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,449.383,3.6989999999999554,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.6458335213720034
e491c9b1-abca-4d47-8c19-78355d161aef,1894,2,00:07:29.383,52,29,111,0.0,9,Clearance,215,Athletic Club,2,From Corner,215,Athletic Club,,,['16be0192-a911-409d-9dc8-592dea7b72fb'],"[61.4, 69.2]",6649.0,Óscar de Marcos Arana,2.0,Right Back,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,True,37.0,Head,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,449.383,0.0,0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.9178412038956131
4dc34edc-3878-44df-933f-28d105de05a6,1895,2,00:07:32.169,52,32,112,1.283676,30,Pass,209,Celta Vigo,4,From Throw In,209,Celta Vigo,,,"['287acd3f-289f-47b5-a259-1d3c54dc444d', 'f4073068-12d2-43b8-9066-22b67dec609b']","[54.0, 0.1]",6724.0,Manuel Agudo Durán,21.0,Left Wing,5217.0,Iago Aspas Juncal,16.148375,0.44149056,2.0,Low Pass,"[68.6, 7.0]",,,67.0,Throw-in,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,452.169,2.7860000000000014,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,0.7065284516138909
287acd3f-289f-47b5-a259-1d3c54dc444d,1896,2,00:07:33.453,52,33,112,,42,Ball Receipt*,209,Celta Vigo,4,From Throw In,209,Celta Vigo,,,['4dc34edc-3878-44df-933f-28d105de05a6'],"[71.8, 7.5]",5217.0,Iago Aspas Juncal,23.0,Center Forward,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,453.453,1.2839999999999918,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.9368224023822159
f4073068-12d2-43b8-9066-22b67dec609b,1897,2,00:07:33.453,52,33,112,0.0,10,Interception,209,Celta Vigo,4,From Throw In,215,Athletic Club,,,['4dc34edc-3878-44df-933f-28d105de05a6'],"[51.5, 73.1]",6390.0,Markel Susaeta Laskurain,17.0,Right Wing,,,,,,,,,,,,,,,,,,,,,,,,,,,16.0,Success In Play,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,453.453,0.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,0.8725891984301486
f94713b0-087c-481b-bb78-e4a2a33437dc,1898,2,00:07:35.203,52,35,112,0.0,2,Ball Recovery,209,Celta Vigo,4,From Throw In,215,Athletic Club,,,,"[36.1, 72.8]",6649.0,Óscar de Marcos Arana,2.0,Right Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,455.203,1.75,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.9318451912446478
8030af40-4283-4364-a1c7-970d9483b98d,1899,2,00:07:35.203,52,35,112,0.876697,43,Carry,209,Celta Vigo,4,From Throw In,215,Athletic Club,,,"['7cbbeb3e-7a47-4966-a4fa-9cbc32337fee', 'f94713b0-087c-481b-bb78-e4a2a33437dc']","[36.1, 72.8]",6649.0,Óscar de Marcos Arana,2.0,Right Back,,,,,,,,,,,,"[30.4, 71.3]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,455.203,0.0,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.5633234328390037
