id,index,period,timestamp,minute,second,possession,duration,type_id,type_name,possession_team_id,possession_team_name,play_pattern_id,play_pattern_name,team_id,team_name,tactics_formation,tactics_lineup,related_events,location,player_id,player_name,position_id,position_name,pass_recipient_id,pass_recipient_name,pass_length,pass_angle,pass_height_id,pass_height_name,pass_end_location,pass_body_part_id,pass_body_part_name,pass_type_id,pass_type_name,carry_end_location,pass_outcome_id,pass_outcome_name,ball_receipt_outcome_id,ball_receipt_outcome_name,under_pressure,duel_type_id,duel_type_name,clearance_aerial_won,clearance_body_part_id,clearance_body_part_name,clearance_head,counterpress,interception_outcome_id,interception_outcome_name,pass_switch,off_camera,out,pass_aerial_won,dribble_outcome_id,dribble_outcome_name,duel_outcome_id,duel_outcome_name,ball_recovery_recovery_failure,dribble_overrun,pass_cross,50_50_outcome_id,50_50_outcome_name,foul_committed_advantage,foul_won_advantage,pass_assisted_shot_id,pass_shot_assist,dribble_nutmeg,shot_one_on_one,shot_statsbomb_xg,shot_end_location,shot_key_pass_id,shot_outcome_id,shot_outcome_name,shot_type_id,shot_type_name,shot_body_part_id,shot_body_part_name,shot_technique_id,shot_technique_name,shot_freeze_frame,goalkeeper_type_id,goalkeeper_type_name,goalkeeper_body_part_id,goalkeeper_body_part_name,goalkeeper_position_id,goalkeeper_position_name,goalkeeper_technique_id,goalkeeper_technique_name,goalkeeper_outcome_id,goalkeeper_outcome_name,pass_technique_id,pass_technique_name,pass_inswinging,shot_aerial_won,goalkeeper_end_location,clearance_right_foot,shot_first_time,pass_outswinging,clearance_left_foot,foul_committed_type_id,foul_committed_type_name,pass_goal_assist,foul_committed_card_id,foul_committed_card_name,foul_won_defensive,bad_behaviour_card_id,bad_behaviour_card_name,pass_cut_back,miscontrol_aerial_won,injury_stoppage_in_chain,substitution_outcome_id,substitution_outcome_name,substitution_replacement_id,substitution_replacement_name,pass_no_touch,pass_through_ball,goalkeeper_punched_out,timestamp_seconds,time_since_last_event,distance_to_goal,event_type_50/50,event_type_Bad Behaviour,event_type_Ball Receipt*,event_type_Ball Recovery,event_type_Block,event_type_Carry,event_type_Clearance,event_type_Dispossessed,event_type_Dribble,event_type_Dribbled Past,event_type_Duel,event_type_Foul Committed,event_type_Foul Won,event_type_Goal Keeper,event_type_Half End,event_type_Half Start,event_type_Injury Stoppage,event_type_Interception,event_type_Miscontrol,event_type_Offside,event_type_Pass,event_type_Pressure,event_type_Referee Ball-Drop,event_type_Shield,event_type_Shot,event_type_Starting XI,event_type_Substitution,event_type_Tactical Shift,pitch_control_score
f97d2607-af87-46dd-8002-dfe085760f28,908,1,00:23:54.320,23,54,51,1.815965,43,Carry,208,Las Palmas,1,Regular Play,208,Las Palmas,,,"['c88966ce-956a-4f80-8680-db9c03fb55a5', 'e50fa242-f7af-4f33-a7c9-17c7a5b73300']","[16.1, 67.1]",8440.0,Aythami Artiles Oliva,3.0,Right Center Back,,,,,,,,,,,,"[15.9, 67.1]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1434.32,0.0,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.16047878781877523
c88966ce-956a-4f80-8680-db9c03fb55a5,909,1,00:23:56.136,23,56,51,1.631477,30,Pass,208,Las Palmas,1,Regular Play,208,Las Palmas,,,['3c060f7f-5b92-49cd-b093-706f0657b28c'],"[15.9, 67.1]",8440.0,Aythami Artiles Oliva,3.0,Right Center Back,26753.0,Javier Varas Herrera,23.429255,-1.820951,1.0,Ground Pass,"[10.1, 44.4]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1436.136,1.816000000000031,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,0.7202263244034521
3c060f7f-5b92-49cd-b093-706f0657b28c,910,1,00:23:57.767,23,57,51,,42,Ball Receipt*,208,Las Palmas,1,Regular Play,208,Las Palmas,,,['c88966ce-956a-4f80-8680-db9c03fb55a5'],"[10.1, 44.4]",26753.0,Javier Varas Herrera,1.0,Goalkeeper,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1437.767,1.6310000000000855,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.8945143473351612
5958dbf2-7014-4eac-9a88-79fe6f1446db,911,1,00:23:57.767,23,57,51,2.323327,43,Carry,208,Las Palmas,1,Regular Play,208,Las Palmas,,,"['3c060f7f-5b92-49cd-b093-706f0657b28c', '408137ce-f32a-4ea4-926e-c036c95bee9f', '6c284bd3-836b-4117-a180-f3ed2a6decd5']","[10.1, 44.4]",26753.0,Javier Varas Herrera,1.0,Goalkeeper,,,,,,,,,,,,"[9.5, 38.5]",,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1437.767,0.0,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.5681588776955631
408137ce-f32a-4ea4-926e-c036c95bee9f,912,1,00:23:59.511,23,59,51,0.504423,17,Pressure,208,Las Palmas,1,Regular Play,1041,Sporting Gijón,,,['5958dbf2-7014-4eac-9a88-79fe6f1446db'],"[110.6, 36.3]",40822.0,Daniel Arnaud N''Di	,24.0,Left Center Forward,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1439.511,1.7439999999999145,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.5247168836571081
6c284bd3-836b-4117-a180-f3ed2a6decd5,913,1,00:24:00.090,24,0,51,1.63542,30,Pass,208,Las Palmas,1,Regular Play,208,Las Palmas,,,['24d693e7-3645-4086-a0c3-5c0dc8e46630'],"[9.5, 38.5]",26753.0,Javier Varas Herrera,1.0,Goalkeeper,26448.0,Javier Garrido Behovide,29.233028,-1.4197074,1.0,Ground Pass,"[13.9, 9.6]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1440.09,0.5789999999999509,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,0.49547895598138236
24d693e7-3645-4086-a0c3-5c0dc8e46630,914,1,00:24:01.726,24,1,51,,42,Ball Receipt*,208,Las Palmas,1,Regular Play,208,Las Palmas,,,['6c284bd3-836b-4117-a180-f3ed2a6decd5'],"[13.9, 9.6]",26448.0,Javier Garrido Behovide,5.0,Left Center Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1441.726,1.6360000000001946,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.17861412262314047
6a83f2c0-ed0a-4c63-830a-477dd8af5f71,915,1,00:24:01.726,24,1,51,1.664637,43,Carry,208,Las Palmas,1,Regular Play,208,Las Palmas,,,"['24d693e7-3645-4086-a0c3-5c0dc8e46630', 'ef623b16-c7ad-4b5e-8811-506bb724af4a']","[13.9, 9.6]",26448.0,Javier Garrido Behovide,5.0,Left Center Back,,,,,,,,,,,,"[19.5, 9.4]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1441.726,0.0,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.3050332444827606
ef623b16-c7ad-4b5e-8811-506bb724af4a,916,1,00:24:03.390,24,3,51,2.536648,30,Pass,208,Las Palmas,1,Regular Play,208,Las Palmas,,,['eb5f6106-3945-4e77-834f-8be9e2626992'],"[19.5, 9.4]",26448.0,Javier Garrido Behovide,5.0,Left Center Back,8167.0,Sergio Ezequiel Araújo,44.558388,0.3125244,3.0,High Pass,"[61.9, 23.1]",38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1443.39,1.6639999999999873,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,0.4688559225570159
eb5f6106-3945-4e77-834f-8be9e2626992,917,1,00:24:05.927,24,5,51,,42,Ball Receipt*,208,Las Palmas,1,Regular Play,208,Las Palmas,,,['ef623b16-c7ad-4b5e-8811-506bb724af4a'],"[61.9, 23.1]",8167.0,Sergio Ezequiel Araújo,23.0,Center Forward,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1445.927,2.536999999999807,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.9164431112743379
cee7160b-18e4-4884-9490-1c3c22e5842a,918,1,00:24:06.087,24,6,51,1.585734,30,Pass,208,Las Palmas,1,Regular Play,208,Las Palmas,,,"['2959c9bc-5fd5-458e-b996-45ae2ee27f66', '9ed2bc7f-03f1-4924-8736-553855d7eed0']","[61.2, 22.8]",8167.0,Sergio Ezequiel Araújo,23.0,Center Forward,,,17.596022,0.41533917,2.0,Low Pass,"[77.3, 29.9]",,,,,,9.0,Incomplete,,,True,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1446.087,0.16000000000008185,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,0.29048759592020645
2959c9bc-5fd5-458e-b996-45ae2ee27f66,919,1,00:24:06.087,24,6,51,0.0,4,Duel,208,Las Palmas,1,Regular Play,1041,Sporting Gijón,,,['cee7160b-18e4-4884-9490-1c3c22e5842a'],"[58.9, 57.3]",8818.0,Jorge Meré Pérez,3.0,Right Center Back,,,,,,,,,,,,,,,,,True,10.0,Aerial Lost,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1446.087,0.0,0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.21078501732631738
9ed2bc7f-03f1-4924-8736-553855d7eed0,920,1,00:24:07.673,24,7,52,0.0,2,Ball Recovery,1041,Sporting Gijón,1,Regular Play,1041,Sporting Gijón,,,['cee7160b-18e4-4884-9490-1c3c22e5842a'],"[42.8, 50.2]",6573.0,Bernardo José Espinosa Zúñiga,5.0,Left Center Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1447.673,1.5860000000000127,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.12737087167716044
480a5bae-f0ab-4929-9979-787212ea4494,921,1,00:24:07.673,24,7,52,1.24421,43,Carry,1041,Sporting Gijón,1,Regular Play,1041,Sporting Gijón,,,"['51053717-4188-4c3a-acdd-99e3f723ba5b', '9ed2bc7f-03f1-4924-8736-553855d7eed0']","[42.8, 50.2]",6573.0,Bernardo José Espinosa Zúñiga,5.0,Left Center Back,,,,,,,,,,,,"[42.8, 50.0]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1447.673,0.0,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.6474840123543942
51053717-4188-4c3a-acdd-99e3f723ba5b,922,1,00:24:08.917,24,8,52,1.093791,30,Pass,1041,Sporting Gijón,1,Regular Play,1041,Sporting Gijón,,,['eb506a5f-cf37-47df-81fa-534ce0e123db'],"[42.8, 50.0]",6573.0,Bernardo José Espinosa Zúñiga,5.0,Left Center Back,18925.0,Ignacio Cases Mora,13.705838,-0.6143123,1.0,Ground Pass,"[54.0, 42.1]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1448.917,1.2439999999999145,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,0.9886801842593073
eb506a5f-cf37-47df-81fa-534ce0e123db,923,1,00:24:10.011,24,10,52,,42,Ball Receipt*,1041,Sporting Gijón,1,Regular Play,1041,Sporting Gijón,,,['51053717-4188-4c3a-acdd-99e3f723ba5b'],"[54.0, 42.1]",18925.0,Ignacio Cases Mora,11.0,Left Defensive Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1450.011,1.094000000000051,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.18371223147391202
91d7ee68-9329-4b69-b3c3-072994ded181,924,1,00:24:10.011,24,10,52,1.530875,30,Pass,1041,Sporting Gijón,1,Regular Play,1041,Sporting Gijón,,,['7ac2e9b1-b9b0-4fbe-87e8-2ecb48114bd0'],"[54.6, 42.3]",18925.0,Ignacio Cases Mora,11.0,Left Defensive Midfield,6573.0,Bernardo José Espinosa Zúñiga,14.909393,-2.6299338,1.0,Ground Pass,"[41.6, 35.0]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1450.011,0.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,0.21341625388360463
7ac2e9b1-b9b0-4fbe-87e8-2ecb48114bd0,925,1,00:24:11.542,24,11,52,,42,Ball Receipt*,1041,Sporting Gijón,1,Regular Play,1041,Sporting Gijón,,,['91d7ee68-9329-4b69-b3c3-072994ded181'],"[41.6, 35.0]",6573.0,Bernardo José Espinosa Zúñiga,5.0,Left Center Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1451.542,1.530999999999949,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.833551839134579
7e697c70-72a3-4ab9-a1e9-c1a988f13342,926,1,00:24:11.542,24,11,52,0.014682001,43,Carry,1041,Sporting Gijón,1,Regular Play,1041,Sporting Gijón,,,"['7ac2e9b1-b9b0-4fbe-87e8-2ecb48114bd0', 'cc08e891-28be-4512-86db-d39a97548baa']","[41.6, 35.0]",6573.0,Bernardo José Espinosa Zúñiga,5.0,Left Center Back,,,,,,,,,,,,"[40.3, 34.4]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1451.542,0.0,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.9477365863005378
cc08e891-28be-4512-86db-d39a97548baa,927,1,00:24:11.556,24,11,52,0.2,30,Pass,1041,Sporting Gijón,1,Regular Play,1041,Sporting Gijón,,,['0d087779-cae7-431d-9eeb-70a785420fce'],"[40.3, 34.4]",6573.0,Bernardo José Espinosa Zúñiga,5.0,Left Center Back,6581.0,Jonathan Rodríguez Menéndez,42.443962,-0.9409607,3.0,High Pass,"[65.3, 0.1]",40.0,Right Foot,,,,75.0,Out,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1451.556,0.014000000000123691,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,0.7832129005551164
0d087779-cae7-431d-9eeb-70a785420fce,928,1,00:24:11.756,24,11,52,,42,Ball Receipt*,1041,Sporting Gijón,1,Regular Play,1041,Sporting Gijón,,,['cc08e891-28be-4512-86db-d39a97548baa'],"[66.8, 11.1]",6581.0,Jonathan Rodríguez Menéndez,16.0,Left Midfield,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1451.756,0.20000000000004547,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.4198004049542413
2cd5fc6a-b398-4d98-927c-2fc4ffeed242,929,1,00:24:18.623,24,18,53,0.959409,30,Pass,208,Las Palmas,4,From Throw In,208,Las Palmas,,,['e1e7dde8-cc4b-4ae3-8065-63221f563a68'],"[47.1, 80.0]",7906.0,David Simón Rodríguez Santana,2.0,Right Back,3610.0,Roque Mesa Quevedo,14.8296995,-1.747031,2.0,Low Pass,"[44.5, 65.4]",,,67.0,Throw-in,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1458.623,6.866999999999962,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,0.9846430174994526
e1e7dde8-cc4b-4ae3-8065-63221f563a68,930,1,00:24:19.582,24,19,53,,42,Ball Receipt*,208,Las Palmas,4,From Throw In,208,Las Palmas,,,['2cd5fc6a-b398-4d98-927c-2fc4ffeed242'],"[44.5, 65.4]",3610.0,Roque Mesa Quevedo,9.0,Right Defensive Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1459.582,0.95900000000006,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.44206061342972924
59ebcd17-2d09-4d90-b237-cfaa3ba73b46,931,1,00:24:23.440,24,23,53,2.203732,30,Pass,208,Las Palmas,4,From Throw In,208,Las Palmas,,,['c8f0a792-d9ee-4b10-90b9-70846b7b7a09'],"[46.5, 60.9]",3610.0,Roque Mesa Quevedo,9.0,Right Defensive Midfield,26448.0,Javier Garrido Behovide,33.23402,-1.7126933,1.0,Ground Pass,"[41.8, 28.0]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1463.44,3.8579999999999472,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,0.0907636221718281
c8f0a792-d9ee-4b10-90b9-70846b7b7a09,932,1,00:24:25.644,24,25,53,,42,Ball Receipt*,208,Las Palmas,4,From Throw In,208,Las Palmas,,,['59ebcd17-2d09-4d90-b237-cfaa3ba73b46'],"[41.8, 28.0]",26448.0,Javier Garrido Behovide,5.0,Left Center Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1465.644,2.203999999999951,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.5667532041445112
d3f79d3c-e87f-4e21-8289-0a6355bf2c0f,933,1,00:24:25.644,24,25,53,1.360426,43,Carry,208,Las Palmas,4,From Throw In,208,Las Palmas,,,"['0b2e29bf-8dae-48e4-b9d8-573e06bfe371', 'c8f0a792-d9ee-4b10-90b9-70846b7b7a09']","[41.8, 28.0]",26448.0,Javier Garrido Behovide,5.0,Left Center Back,,,,,,,,,,,,"[44.5, 24.1]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1465.644,0.0,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.9449210003276123
0b2e29bf-8dae-48e4-b9d8-573e06bfe371,934,1,00:24:27.005,24,27,53,1.034523,30,Pass,208,Las Palmas,4,From Throw In,208,Las Palmas,,,['4f18275c-9db6-4917-bf86-463630ec9aea'],"[44.5, 24.1]",26448.0,Javier Garrido Behovide,5.0,Left Center Back,6932.0,Dani Castellano Betancor,22.382582,-0.91210425,1.0,Ground Pass,"[58.2, 6.4]",38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1467.005,1.3610000000001037,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,0.2299673023071067
4f18275c-9db6-4917-bf86-463630ec9aea,935,1,00:24:28.039,24,28,53,,42,Ball Receipt*,208,Las Palmas,4,From Throw In,208,Las Palmas,,,['0b2e29bf-8dae-48e4-b9d8-573e06bfe371'],"[58.2, 6.4]",6932.0,Dani Castellano Betancor,6.0,Left Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1468.039,1.0339999999998781,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.45635191191260305
094de438-b675-4159-9143-deaf06125f11,936,1,00:24:28.039,24,28,53,2.810716,43,Carry,208,Las Palmas,4,From Throw In,208,Las Palmas,,,"['3c4e00ac-4587-40d8-a934-0fac5e8d3c63', '4f18275c-9db6-4917-bf86-463630ec9aea']","[58.2, 6.4]",6932.0,Dani Castellano Betancor,6.0,Left Back,,,,,,,,,,,,"[54.4, 12.8]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1468.039,0.0,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.054149679691587904
3c4e00ac-4587-40d8-a934-0fac5e8d3c63,937,1,00:24:30.850,24,30,53,1.891811,30,Pass,208,Las Palmas,4,From Throw In,208,Las Palmas,,,['c751ee06-2563-4893-b4bb-57cb5720b1cc'],"[54.4, 12.8]",6932.0,Dani Castellano Betancor,6.0,Left Back,26448.0,Javier Garrido Behovide,20.815378,3.1031501,1.0,Ground Pass,"[33.6, 13.6]",38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1470.85,2.810999999999922,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,0.9089754713740736
c751ee06-2563-4893-b4bb-57cb5720b1cc,938,1,00:24:32.742,24,32,53,,42,Ball Receipt*,208,Las Palmas,4,From Throw In,208,Las Palmas,,,['3c4e00ac-4587-40d8-a934-0fac5e8d3c63'],"[33.6, 13.6]",26448.0,Javier Garrido Behovide,5.0,Left Center Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1472.742,1.8920000000000528,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.18312549957657986
abf1bf79-a467-4de6-84e8-15eb11610769,939,1,00:24:32.742,24,32,53,1.220521,43,Carry,208,Las Palmas,4,From Throw In,208,Las Palmas,,,"['c751ee06-2563-4893-b4bb-57cb5720b1cc', 'e704808c-4eae-4cd9-bb10-32d523e1b49b']","[33.6, 13.6]",26448.0,Javier Garrido Behovide,5.0,Left Center Back,,,,,,,,,,,,"[32.8, 18.1]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1472.742,0.0,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.2939475783975741
e704808c-4eae-4cd9-bb10-32d523e1b49b,940,1,00:24:33.962,24,33,53,2.164914,30,Pass,208,Las Palmas,4,From Throw In,208,Las Palmas,,,['bbff411f-bfa5-453c-8aa0-58ecffecfefa'],"[32.8, 18.1]",26448.0,Javier Garrido Behovide,5.0,Left Center Back,8440.0,Aythami Artiles Oliva,44.850975,1.695981,1.0,Ground Pass,"[27.2, 62.6]",38.0,Left Foot,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1473.962,1.2200000000000273,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,0.8830564768177356
bbff411f-bfa5-453c-8aa0-58ecffecfefa,941,1,00:24:36.127,24,36,53,,42,Ball Receipt*,208,Las Palmas,4,From Throw In,208,Las Palmas,,,['e704808c-4eae-4cd9-bb10-32d523e1b49b'],"[27.2, 62.6]",8440.0,Aythami Artiles Oliva,3.0,Right Center Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1476.127,2.1649999999999636,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.262591812901357
5777b3e1-d44c-468b-86f5-551cd2eaaa0a,942,1,00:24:36.127,24,36,53,4.1408,43,Carry,208,Las Palmas,4,From Throw In,208,Las Palmas,,,"['428ab465-e388-490b-ace8-1a40b151a1f0', 'bbff411f-bfa5-453c-8aa0-58ecffecfefa']","[27.2, 62.6]",8440.0,Aythami Artiles Oliva,3.0,Right Center Back,,,,,,,,,,,,"[34.5, 69.3]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1476.127,0.0,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.6419923433680185
