id,index,period,timestamp,minute,second,possession,duration,type_id,type_name,possession_team_id,possession_team_name,play_pattern_id,play_pattern_name,team_id,team_name,tactics_formation,tactics_lineup,related_events,location,player_id,player_name,position_id,position_name,pass_recipient_id,pass_recipient_name,pass_length,pass_angle,pass_height_id,pass_height_name,pass_end_location,pass_body_part_id,pass_body_part_name,pass_type_id,pass_type_name,carry_end_location,under_pressure,out,pass_switch,pass_outcome_id,pass_outcome_name,ball_receipt_outcome_id,ball_receipt_outcome_name,off_camera,duel_type_id,duel_type_name,duel_outcome_id,duel_outcome_name,clearance_body_part_id,clearance_body_part_name,clearance_right_foot,counterpress,dribble_outcome_id,dribble_outcome_name,foul_committed_advantage,foul_won_advantage,pass_aerial_won,clearance_head,interception_outcome_id,interception_outcome_name,pass_assisted_shot_id,pass_shot_assist,shot_statsbomb_xg,shot_end_location,shot_key_pass_id,shot_technique_id,shot_technique_name,shot_body_part_id,shot_body_part_name,shot_type_id,shot_type_name,shot_outcome_id,shot_outcome_name,shot_first_time,shot_freeze_frame,goalkeeper_technique_id,goalkeeper_technique_name,goalkeeper_position_id,goalkeeper_position_name,goalkeeper_body_part_id,goalkeeper_body_part_name,goalkeeper_type_id,goalkeeper_type_name,goalkeeper_outcome_id,goalkeeper_outcome_name,pass_cross,clearance_aerial_won,pass_deflected,block_deflection,pass_miscommunication,pass_technique_id,pass_technique_name,pass_through_ball,pass_outswinging,foul_committed_offensive,foul_won_defensive,dribble_overrun,ball_recovery_recovery_failure,pass_inswinging,pass_goal_assist,clearance_left_foot,pass_cut_back,goalkeeper_end_location,shot_saved_off_target,goalkeeper_shot_saved_off_target,foul_committed_card_id,foul_committed_card_name,foul_committed_type_id,foul_committed_type_name,block_offensive,shot_aerial_won,pass_no_touch,shot_one_on_one,substitution_outcome_id,substitution_outcome_name,substitution_replacement_id,substitution_replacement_name,shot_open_goal,foul_committed_penalty,foul_won_penalty,clearance_other,timestamp_seconds,time_since_last_event,distance_to_goal,event_type_Ball Receipt*,event_type_Ball Recovery,event_type_Block,event_type_Carry,event_type_Clearance,event_type_Dispossessed,event_type_Dribble,event_type_Dribbled Past,event_type_Duel,event_type_Error,event_type_Foul Committed,event_type_Foul Won,event_type_Goal Keeper,event_type_Half End,event_type_Half Start,event_type_Injury Stoppage,event_type_Interception,event_type_Miscontrol,event_type_Pass,event_type_Player Off,event_type_Player On,event_type_Pressure,event_type_Shield,event_type_Shot,event_type_Starting XI,event_type_Substitution,event_type_Tactical Shift,pitch_control_score
1ef99200-a707-4d4b-90cc-b20f6631ca14,156,1,00:02:58.977,2,58,10,1.127649,30,Pass,217,Barcelona,1,Regular Play,217,Barcelona,,,['009cd2c3-d2de-41c8-b699-d5a199c37edb'],"[26.5, 23.8]",10609.0,Jérémy Mathieu,6.0,Left Back,5246.0,Luis Alberto Suárez Díaz,20.12958,0.44142905,2.0,Low Pass,"[44.7, 32.4]",38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,178.977,0.28000000000000114,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0.7851142741257638
de3047ec-2cc1-4d18-9d1c-cbf6ae0ec050,157,1,00:02:59.853,2,59,10,1.838751,17,Pressure,217,Barcelona,1,Regular Play,360,Rayo Vallecano,,,"['009cd2c3-d2de-41c8-b699-d5a199c37edb', 'eeef9210-4b51-4d0b-860a-f2595b4222c2']","[74.7, 50.5]",6743.0,Manuel Rolando Iturra Urrutia,13.0,Right Center Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,179.853,0.8760000000000048,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0.7716870966033736
009cd2c3-d2de-41c8-b699-d5a199c37edb,158,1,00:03:00.104,3,0,10,,42,Ball Receipt*,217,Barcelona,1,Regular Play,217,Barcelona,,,"['1ef99200-a707-4d4b-90cc-b20f6631ca14', 'de3047ec-2cc1-4d18-9d1c-cbf6ae0ec050']","[44.7, 32.4]",5246.0,Luis Alberto Suárez Díaz,23.0,Center Forward,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,180.104,0.2510000000000048,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.009954393666536165
eeef9210-4b51-4d0b-860a-f2595b4222c2,159,1,00:03:00.104,3,0,10,1.924451,43,Carry,217,Barcelona,1,Regular Play,217,Barcelona,,,"['009cd2c3-d2de-41c8-b699-d5a199c37edb', 'de3047ec-2cc1-4d18-9d1c-cbf6ae0ec050', 'fc798368-cd4d-4413-9e69-42b12f2ed3f2']","[44.7, 32.4]",5246.0,Luis Alberto Suárez Díaz,23.0,Center Forward,,,,,,,,,,,,"[36.3, 54.8]",True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,180.104,0.0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.11610201156100419
fc798368-cd4d-4413-9e69-42b12f2ed3f2,160,1,00:03:02.029,3,2,10,0.0,3,Dispossessed,217,Barcelona,1,Regular Play,217,Barcelona,,,['5d2d90fb-6579-4833-9898-a40b2d590315'],"[36.3, 54.8]",5246.0,Luis Alberto Suárez Díaz,23.0,Center Forward,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,182.029,1.924999999999983,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.7232533028113457
5d2d90fb-6579-4833-9898-a40b2d590315,161,1,00:03:02.029,3,2,10,0.0,4,Duel,217,Barcelona,1,Regular Play,360,Rayo Vallecano,,,['fc798368-cd4d-4413-9e69-42b12f2ed3f2'],"[83.8, 25.3]",6743.0,Manuel Rolando Iturra Urrutia,13.0,Right Center Midfield,,,,,,,,,,,,,True,,,,,,,,11.0,Tackle,13.0,Lost In Play,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,182.029,0.0,0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.4794256262417279
1782d9c4-d74a-4a58-a5df-226c600445d2,162,1,00:03:03.464,3,3,10,1.037385,17,Pressure,217,Barcelona,1,Regular Play,360,Rayo Vallecano,,,['fde2cd89-30ab-47b7-9e66-5dc6f75d46de'],"[91.7, 23.5]",6743.0,Manuel Rolando Iturra Urrutia,13.0,Right Center Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,183.464,1.4350000000000023,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0.29352803849343834
fde2cd89-30ab-47b7-9e66-5dc6f75d46de,163,1,00:03:04.184,3,4,10,2.528275,30,Pass,217,Barcelona,1,Regular Play,217,Barcelona,,,"['1782d9c4-d74a-4a58-a5df-226c600445d2', '6c636dbf-1c67-4526-ae18-44c1223fa3cc']","[22.2, 59.3]",5213.0,Gerard Piqué Bernabéu,3.0,Right Center Back,5246.0,Luis Alberto Suárez Díaz,21.55203,0.28212374,2.0,Low Pass,"[42.9, 65.3]",40.0,Right Foot,66.0,Recovery,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,184.184,0.7199999999999989,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0.5174048822359119
6c636dbf-1c67-4526-ae18-44c1223fa3cc,164,1,00:03:06.712,3,6,10,,42,Ball Receipt*,217,Barcelona,1,Regular Play,217,Barcelona,,,['fde2cd89-30ab-47b7-9e66-5dc6f75d46de'],"[42.9, 65.3]",5246.0,Luis Alberto Suárez Díaz,23.0,Center Forward,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,186.712,2.5279999999999916,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.9290871195702681
84c2b2af-68a0-4b26-a8f5-f0112641d3d6,165,1,00:03:06.712,3,6,10,2.218249,43,Carry,217,Barcelona,1,Regular Play,217,Barcelona,,,"['11343b6f-b8d0-40b5-b19d-19c5062e5d7d', '1143c6d5-6440-4401-8187-b70d90d35186', '6c636dbf-1c67-4526-ae18-44c1223fa3cc']","[42.9, 65.3]",5246.0,Luis Alberto Suárez Díaz,23.0,Center Forward,,,,,,,,,,,,"[51.7, 65.0]",True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,186.712,0.0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.3794147755858961
11343b6f-b8d0-40b5-b19d-19c5062e5d7d,166,1,00:03:07.245,3,7,10,0.7144,17,Pressure,217,Barcelona,1,Regular Play,360,Rayo Vallecano,,,['84c2b2af-68a0-4b26-a8f5-f0112641d3d6'],"[78.4, 13.7]",6743.0,Manuel Rolando Iturra Urrutia,13.0,Right Center Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,187.245,0.5330000000000155,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0.4704493453662788
1143c6d5-6440-4401-8187-b70d90d35186,167,1,00:03:08.930,3,8,10,0.0,14,Dribble,217,Barcelona,1,Regular Play,217,Barcelona,,,['b8c8fd13-ed40-4d30-ab45-a65152556c64'],"[51.7, 65.0]",5246.0,Luis Alberto Suárez Díaz,23.0,Center Forward,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,188.93,1.6850000000000023,0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.10119493843312688
b8c8fd13-ed40-4d30-ab45-a65152556c64,168,1,00:03:08.930,3,8,11,0.0,4,Duel,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,,,['1143c6d5-6440-4401-8187-b70d90d35186'],"[68.4, 15.1]",26690.0,Alberto Mateus Contreiras Gonçalves,23.0,Center Forward,,,,,,,,,,,,,True,,,,,,,,11.0,Tackle,16.0,Success In Play,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,188.93,0.0,0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.7412728312436185
28ccafc2-fe3d-4ed1-8649-23eb68691647,169,1,00:03:11.817,3,11,11,2.792882,30,Pass,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,,,['da38a5af-ead3-4e34-984a-840a08b2682a'],"[40.5, 19.0]",18404.0,José Ángel Crespo Rincón,5.0,Left Center Back,24255.0,Juan Carlos Martín Corral,31.758621,2.9225821,1.0,Ground Pass,"[9.5, 25.9]",40.0,Right Foot,66.0,Recovery,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,191.817,2.8870000000000005,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0.1728210391195033
da38a5af-ead3-4e34-984a-840a08b2682a,170,1,00:03:14.610,3,14,11,,42,Ball Receipt*,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,,,['28ccafc2-fe3d-4ed1-8649-23eb68691647'],"[9.5, 25.9]",24255.0,Juan Carlos Martín Corral,1.0,Goalkeeper,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,194.61,2.7930000000000064,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.2528882869504153
32ded796-735b-4900-9863-ea6934726199,171,1,00:03:14.610,3,14,11,2.439718,43,Carry,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,,,"['2c313d62-c0af-4b96-a890-13adc43ebe8e', '388ed1f4-62ee-424d-b7e5-f0d386957b9f', 'da38a5af-ead3-4e34-984a-840a08b2682a']","[9.5, 25.9]",24255.0,Juan Carlos Martín Corral,1.0,Goalkeeper,,,,,,,,,,,,"[9.6, 33.6]",True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,194.61,0.0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.5122802689656332
388ed1f4-62ee-424d-b7e5-f0d386957b9f,172,1,00:03:15.151,3,15,11,1.639722,17,Pressure,360,Rayo Vallecano,1,Regular Play,217,Barcelona,,,['32ded796-735b-4900-9863-ea6934726199'],"[103.2, 57.7]",5470.0,Ivan Rakitić,15.0,Left Center Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,195.151,0.5409999999999968,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0.524921549655754
2c313d62-c0af-4b96-a890-13adc43ebe8e,173,1,00:03:17.050,3,17,11,3.2906,30,Pass,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,,,"['50f60d7b-9198-426d-af63-bc648fdaa086', 'a242412f-4afc-4083-898c-46bc3ce4d38c']","[9.6, 33.6]",24255.0,Juan Carlos Martín Corral,1.0,Goalkeeper,7900.0,Tiago Manuel Dias Correia,62.100082,0.5813033,3.0,High Pass,"[61.5, 67.7]",40.0,Right Foot,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,197.05,1.899000000000001,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0.9027937866919189
a242412f-4afc-4083-898c-46bc3ce4d38c,174,1,00:03:20.340,3,20,11,,42,Ball Receipt*,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,,,['2c313d62-c0af-4b96-a890-13adc43ebe8e'],"[62.9, 71.6]",7900.0,Tiago Manuel Dias Correia,21.0,Left Wing,,,,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,200.34,3.289999999999992,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.862323109682697
50f60d7b-9198-426d-af63-bc648fdaa086,175,1,00:03:20.340,3,20,11,0.0,10,Interception,360,Rayo Vallecano,1,Regular Play,217,Barcelona,,,['2c313d62-c0af-4b96-a890-13adc43ebe8e'],"[58.6, 12.4]",10609.0,Jérémy Mathieu,6.0,Left Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.0,Lost Out,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,200.34,0.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,0.033913387786663085
6dc7340f-3f5d-4e5e-9c6d-63612a231e1f,176,1,00:03:38.238,3,38,12,2.326,30,Pass,360,Rayo Vallecano,4,From Throw In,360,Rayo Vallecano,,,"['8abd89d2-b68d-4330-b300-3fc781e22f38', 'edaa516a-d4bb-464b-a0a9-b58b084bf274']","[43.3, 80.0]",24138.0,Joaquín José Marín Ruiz,2.0,Right Back,7900.0,Tiago Manuel Dias Correia,23.24758,-0.34215587,3.0,High Pass,"[65.2, 72.2]",,,67.0,Throw-in,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,218.238,17.897999999999996,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0.5420091844548544
8abd89d2-b68d-4330-b300-3fc781e22f38,177,1,00:03:40.564,3,40,12,,42,Ball Receipt*,360,Rayo Vallecano,4,From Throw In,360,Rayo Vallecano,,,['6dc7340f-3f5d-4e5e-9c6d-63612a231e1f'],"[64.4, 74.5]",7900.0,Tiago Manuel Dias Correia,21.0,Left Wing,,,,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,220.564,2.3259999999999934,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.9807554694135322
edaa516a-d4bb-464b-a0a9-b58b084bf274,178,1,00:03:40.564,3,40,12,0.0,9,Clearance,360,Rayo Vallecano,4,From Throw In,217,Barcelona,,,['6dc7340f-3f5d-4e5e-9c6d-63612a231e1f'],"[54.9, 7.9]",10609.0,Jérémy Mathieu,6.0,Left Back,,,,,,,,,,,,,True,,,,,,,,,,,,37.0,Head,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,220.564,0.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.6748733304720151
9baf52b9-0a90-4696-bf5d-63c1267127ba,179,1,00:03:42.208,3,42,12,0.0,2,Ball Recovery,360,Rayo Vallecano,4,From Throw In,360,Rayo Vallecano,,,,"[57.6, 53.5]",26848.0,Roberto Trashorras Gayoso,15.0,Left Center Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,222.208,1.6440000000000055,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.04357197601143581
eecba5ef-a5c9-4852-a185-977c551fa24c,180,1,00:03:42.208,3,42,12,1.8329,43,Carry,360,Rayo Vallecano,4,From Throw In,360,Rayo Vallecano,,,"['121f888e-0d3a-4345-a714-2caf48a811d6', '9633b847-3bfa-4055-941c-f100caa41504', '9baf52b9-0a90-4696-bf5d-63c1267127ba']","[57.6, 53.5]",26848.0,Roberto Trashorras Gayoso,15.0,Left Center Midfield,,,,,,,,,,,,"[65.2, 52.9]",True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,222.208,0.0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.2991682974369949
9633b847-3bfa-4055-941c-f100caa41504,181,1,00:03:42.340,3,42,12,1.775989,17,Pressure,360,Rayo Vallecano,4,From Throw In,217,Barcelona,,,"['121f888e-0d3a-4345-a714-2caf48a811d6', 'eecba5ef-a5c9-4852-a185-977c551fa24c']","[57.7, 23.9]",5470.0,Ivan Rakitić,15.0,Left Center Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,222.34,0.132000000000005,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0.4839891026228714
121f888e-0d3a-4345-a714-2caf48a811d6,182,1,00:03:44.041,3,44,12,2.264622,30,Pass,360,Rayo Vallecano,4,From Throw In,360,Rayo Vallecano,,,"['9633b847-3bfa-4055-941c-f100caa41504', '99cb6109-37ef-49e4-bdc4-2eecffa7c43a']","[65.2, 52.9]",26848.0,Roberto Trashorras Gayoso,15.0,Left Center Midfield,11539.0,Adrián Embarba Blázquez,35.70224,-0.6322971,1.0,Ground Pass,"[94.0, 31.8]",40.0,Right Foot,,,,True,,,,,,,,,,,,,,,,,,,,,,,,efdf60e5-61fe-4d27-9660-34ae759876fd,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,224.041,1.7009999999999934,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0.3024014354457836
51c83526-0312-42e4-b6b9-bc9ba0ea7d27,183,1,00:03:46.243,3,46,12,0.501633,17,Pressure,360,Rayo Vallecano,4,From Throw In,217,Barcelona,,,"['99cb6109-37ef-49e4-bdc4-2eecffa7c43a', 'efdf60e5-61fe-4d27-9660-34ae759876fd']","[22.7, 42.5]",5506.0,Javier Alejandro Mascherano,5.0,Left Center Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,226.243,2.201999999999998,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0.0228177528706085
99cb6109-37ef-49e4-bdc4-2eecffa7c43a,184,1,00:03:46.306,3,46,12,,42,Ball Receipt*,360,Rayo Vallecano,4,From Throw In,360,Rayo Vallecano,,,"['121f888e-0d3a-4345-a714-2caf48a811d6', '51c83526-0312-42e4-b6b9-bc9ba0ea7d27']","[94.0, 31.8]",11539.0,Adrián Embarba Blázquez,17.0,Right Wing,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,226.306,0.0630000000000166,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.9132341870223085
efdf60e5-61fe-4d27-9660-34ae759876fd,185,1,00:03:46.688,3,46,12,0.6232,16,Shot,360,Rayo Vallecano,4,From Throw In,360,Rayo Vallecano,,,"['51c83526-0312-42e4-b6b9-bc9ba0ea7d27', '9155726c-f0fb-4713-9c70-62ff521b64fc']","[95.7, 40.4]",11539.0,Adrián Embarba Blázquez,17.0,Right Wing,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,0.09299022,"[111.6, 39.9, 2.2]",121f888e-0d3a-4345-a714-2caf48a811d6,93.0,Normal,38.0,Left Foot,87.0,Open Play,100.0,Saved,True,"[{'location': [96.7, 41.3], 'player': {'id': 5506, 'name': 'Javier Alejandro Mascherano'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [94.7, 46.3], 'player': {'id': 5213, 'name': 'Gerard Piqué Bernabéu'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [111.7, 39.9], 'player': {'id': 4691, 'name': 'Claudio Andrés Bravo Muñoz'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [93.8, 58.7], 'player': {'id': 10609, 'name': 'Jérémy Mathieu'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [87.2, 66.5], 'player': {'id': 7900, 'name': 'Tiago Manuel Dias Correia'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': True}, {'location': [76.6, 63.7], 'player': {'id': 26690, 'name': 'Alberto Mateus Contreiras Gonçalves'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [74.2, 60.4], 'player': {'id': 5216, 'name': 'Andrés Iniesta Luján'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': False}, {'location': [77.3, 50.4], 'player': {'id': 5203, 'name': 'Sergio Busquets i Burgos'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': False}, {'location': [74.8, 48.1], 'player': {'id': 5470, 'name': 'Ivan Rakitić'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}, {'location': [69.3, 54.9], 'player': {'id': 26797, 'name': 'Francisco Medina Luna'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': True}, {'location': [95.5, 37.1], 'player': {'id': 6379, 'name': 'Sergi Roberto Carnicer'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [86.8, 21.3], 'player': {'id': 6914, 'name': 'Roberto Román Triguero'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': True}]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,226.688,0.3819999999999766,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,0.29759981223170306
9155726c-f0fb-4713-9c70-62ff521b64fc,186,1,00:03:47.311,3,47,12,0.0,23,Goal Keeper,360,Rayo Vallecano,4,From Throw In,217,Barcelona,,,['efdf60e5-61fe-4d27-9660-34ae759876fd'],"[8.4, 40.2]",4691.0,Claudio Andrés Bravo Muñoz,1.0,Goalkeeper,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46.0,Standing,44.0,Set,35.0,Both Hands,33.0,Shot Saved,59.0,Touched Out,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,227.311,0.6230000000000189,0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.33558482040565896
