id,index,period,timestamp,minute,second,possession,duration,type_id,type_name,possession_team_id,possession_team_name,play_pattern_id,play_pattern_name,team_id,team_name,tactics_formation,tactics_lineup,related_events,location,player_id,player_name,position_id,position_name,pass_recipient_id,pass_recipient_name,pass_length,pass_angle,pass_height_id,pass_height_name,pass_end_location,pass_body_part_id,pass_body_part_name,pass_type_id,pass_type_name,carry_end_location,under_pressure,pass_outcome_id,pass_outcome_name,counterpress,ball_receipt_outcome_id,ball_receipt_outcome_name,duel_type_id,duel_type_name,pass_aerial_won,clearance_body_part_id,clearance_body_part_name,clearance_right_foot,out,clearance_head,clearance_aerial_won,pass_assisted_shot_id,pass_shot_assist,shot_statsbomb_xg,shot_end_location,shot_key_pass_id,shot_outcome_id,shot_outcome_name,shot_type_id,shot_type_name,shot_first_time,shot_technique_id,shot_technique_name,shot_body_part_id,shot_body_part_name,shot_freeze_frame,goalkeeper_end_location,goalkeeper_type_id,goalkeeper_type_name,goalkeeper_position_id,goalkeeper_position_name,interception_outcome_id,interception_outcome_name,pass_cross,ball_recovery_recovery_failure,duel_outcome_id,duel_outcome_name,dribble_outcome_id,dribble_outcome_name,pass_switch,pass_goal_assist,goalkeeper_outcome_id,goalkeeper_outcome_name,goalkeeper_technique_id,goalkeeper_technique_name,off_camera,clearance_left_foot,foul_committed_offensive,foul_committed_type_id,foul_committed_type_name,miscontrol_aerial_won,foul_committed_advantage,foul_won_defensive,foul_won_advantage,pass_cut_back,pass_technique_id,pass_technique_name,pass_through_ball,shot_aerial_won,goalkeeper_body_part_id,goalkeeper_body_part_name,shot_deflected,block_deflection,pass_outswinging,pass_no_touch,substitution_outcome_id,substitution_outcome_name,substitution_replacement_id,substitution_replacement_name,foul_committed_card_id,foul_committed_card_name,clearance_other,block_offensive,shot_one_on_one,bad_behaviour_card_id,bad_behaviour_card_name,timestamp_seconds,time_since_last_event,distance_to_goal,event_type_Bad Behaviour,event_type_Ball Receipt*,event_type_Ball Recovery,event_type_Block,event_type_Carry,event_type_Clearance,event_type_Dispossessed,event_type_Dribble,event_type_Dribbled Past,event_type_Duel,event_type_Error,event_type_Foul Committed,event_type_Foul Won,event_type_Goal Keeper,event_type_Half End,event_type_Half Start,event_type_Injury Stoppage,event_type_Interception,event_type_Miscontrol,event_type_Pass,event_type_Pressure,event_type_Shield,event_type_Shot,event_type_Starting XI,event_type_Substitution,event_type_Tactical Shift,pitch_control_score
7d4f7b30-9f60-4adb-9f2e-380c9abbd733,1575,1,00:44:29.332,44,29,106,2.458641,43,Carry,210,Real Sociedad,4,From Throw In,210,Real Sociedad,,,"['8b9b8107-4aee-466d-8784-7ba0c5e556d8', 'a6af8d04-72c8-46f6-ba04-f316fc4ac57e', 'd6000a22-c182-4bd8-a0da-c8cfe5173d9b']","[113.8, 73.5]",6685.0,Mikel Oyarzabal Ugarte,17.0,Right Wing,,,,,,,,,,,,"[117.6, 63.8]",True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2669.332,0.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.7365310353909752
d6000a22-c182-4bd8-a0da-c8cfe5173d9b,1576,1,00:44:31.395,44,31,106,0.323403,17,Pressure,210,Real Sociedad,4,From Throw In,322,Eibar,,,['7d4f7b30-9f60-4adb-9f2e-380c9abbd733'],"[5.0, 11.0]",6675.0,Antonio Manuel Luna Rodríguez,6.0,Left Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2671.395,2.063000000000102,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0.9045844302816299
8b9b8107-4aee-466d-8784-7ba0c5e556d8,1577,1,00:44:31.790,44,31,106,0.0,38,Miscontrol,210,Real Sociedad,4,From Throw In,210,Real Sociedad,,,,"[117.6, 63.8]",6685.0,Mikel Oyarzabal Ugarte,17.0,Right Wing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2671.79,0.3949999999999818,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,0.7820716889904403
b430b585-8fb8-488c-a7a5-9f26ea8e3642,1578,1,00:44:33.201,44,33,106,0.0,9,Clearance,210,Real Sociedad,4,From Throw In,322,Eibar,,,,"[5.0, 19.2]",6778.0,Iván Ramis Barrios,5.0,Left Center Back,,,,,,,,,,,,,True,,,,,,,,,38.0,Left Foot,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2673.201,1.4110000000000582,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.07031444645868945
8e82cdcb-7f57-4d48-841a-6156d006cade,1579,1,00:44:45.134,44,45,107,0.954405,30,Pass,210,Real Sociedad,4,From Throw In,210,Real Sociedad,,,['82c729fe-bdbe-4af9-8d22-84ab68162318'],"[113.9, 80.0]",6679.0,Aritz Elustondo Irribaria,2.0,Right Back,6690.0,Xabier Prieto Argarate,15.17432,-2.281567,2.0,Low Pass,"[104.0, 68.5]",,,67.0,Throw-in,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2685.134,11.932999999999993,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.5541583854930383
82c729fe-bdbe-4af9-8d22-84ab68162318,1580,1,00:44:46.088,44,46,107,,42,Ball Receipt*,210,Real Sociedad,4,From Throw In,210,Real Sociedad,,,['8e82cdcb-7f57-4d48-841a-6156d006cade'],"[104.0, 68.5]",6690.0,Xabier Prieto Argarate,19.0,Center Attacking Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2686.088,0.9540000000001783,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.9426689081940057
bd5ec8cc-63ac-413c-9a1f-2ffdfe262141,1581,1,00:44:46.088,44,46,107,0.08,43,Carry,210,Real Sociedad,4,From Throw In,210,Real Sociedad,,,"['7b9aff3f-9a25-4351-9d67-6186d1cf97c0', '82c729fe-bdbe-4af9-8d22-84ab68162318']","[104.0, 68.5]",6690.0,Xabier Prieto Argarate,19.0,Center Attacking Midfield,,,,,,,,,,,,"[105.8, 68.5]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2686.088,0.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.013026596159687487
7b9aff3f-9a25-4351-9d67-6186d1cf97c0,1582,1,00:44:46.168,44,46,107,0.75414,30,Pass,210,Real Sociedad,4,From Throw In,210,Real Sociedad,,,['e0c68784-79c9-40bd-934d-473399f92597'],"[105.8, 68.5]",6690.0,Xabier Prieto Argarate,19.0,Center Attacking Midfield,6679.0,Aritz Elustondo Irribaria,6.8883963,1.3363806,1.0,Ground Pass,"[107.4, 75.2]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2686.168,0.07999999999992724,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.6467276223587216
e0c68784-79c9-40bd-934d-473399f92597,1583,1,00:44:46.923,44,46,107,,42,Ball Receipt*,210,Real Sociedad,4,From Throw In,210,Real Sociedad,,,['7b9aff3f-9a25-4351-9d67-6186d1cf97c0'],"[107.4, 75.2]",6679.0,Aritz Elustondo Irribaria,2.0,Right Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2686.923,0.7549999999996544,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.5836339630953767
30f764ac-12e0-42b8-8ea9-e4d48546deee,1584,1,00:44:46.923,44,46,107,0.101466,43,Carry,210,Real Sociedad,4,From Throw In,210,Real Sociedad,,,"['1d417262-3c05-422e-a8bc-21f1fbdf69b8', 'e0c68784-79c9-40bd-934d-473399f92597']","[107.4, 75.2]",6679.0,Aritz Elustondo Irribaria,2.0,Right Back,,,,,,,,,,,,"[107.4, 75.2]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2686.923,0.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.20158501277176277
1d417262-3c05-422e-a8bc-21f1fbdf69b8,1585,1,00:44:47.024,44,47,107,3.539275,30,Pass,210,Real Sociedad,4,From Throw In,210,Real Sociedad,,,['6d572edb-3282-4f5b-9c36-18a018d6e794'],"[107.4, 75.2]",6679.0,Aritz Elustondo Irribaria,2.0,Right Back,6669.0,David Zurutuza Veillet,54.661594,-1.4938841,3.0,High Pass,"[111.6, 20.7]",38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2687.024,0.10100000000011278,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.4026976390399868
6d572edb-3282-4f5b-9c36-18a018d6e794,1586,1,00:44:50.563,44,50,107,,42,Ball Receipt*,210,Real Sociedad,4,From Throw In,210,Real Sociedad,,,['1d417262-3c05-422e-a8bc-21f1fbdf69b8'],"[111.6, 20.7]",6669.0,David Zurutuza Veillet,21.0,Left Wing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2690.563,3.5390000000002146,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.2725741317660806
7e0fd96c-734e-4a0c-a97c-427b214c0223,1587,1,00:44:50.563,44,50,107,4.812517,43,Carry,210,Real Sociedad,4,From Throw In,210,Real Sociedad,,,"['6d572edb-3282-4f5b-9c36-18a018d6e794', '9dd0bfa5-a2aa-4403-97ca-c8ec8326eed9', 'b99bb509-6866-4d59-96b5-5b727353d500']","[111.6, 20.7]",6669.0,David Zurutuza Veillet,21.0,Left Wing,,,,,,,,,,,,"[113.2, 4.5]",True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2690.563,0.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.10448710182910614
9dd0bfa5-a2aa-4403-97ca-c8ec8326eed9,1588,1,00:44:52.211,44,52,107,2.890901,17,Pressure,210,Real Sociedad,4,From Throw In,322,Eibar,,,['7e0fd96c-734e-4a0c-a97c-427b214c0223'],"[4.8, 69.8]",6699.0,Ander Capa Rodríguez,2.0,Right Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2692.211,1.6479999999996835,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0.006853348485905464
b99bb509-6866-4d59-96b5-5b727353d500,1589,1,00:44:55.376,44,55,107,0.0,3,Dispossessed,210,Real Sociedad,4,From Throw In,210,Real Sociedad,,,['f5b0199c-6f5b-4850-8b5e-9d1f4789ec4f'],"[113.2, 4.5]",6669.0,David Zurutuza Veillet,21.0,Left Wing,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2695.376,3.1650000000004184,0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.07576692978127908
f5b0199c-6f5b-4850-8b5e-9d1f4789ec4f,1590,1,00:44:55.376,44,55,108,0.0,4,Duel,322,Eibar,1,Regular Play,322,Eibar,,,['b99bb509-6866-4d59-96b5-5b727353d500'],"[6.9, 75.6]",6699.0,Ander Capa Rodríguez,2.0,Right Back,,,,,,,,,,,,,True,,,True,,,11.0,Tackle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,Won,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2695.376,0.0,0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.8536108995507657
6fab4a18-3227-4984-aeb3-6fcf76aad5b5,1591,1,00:44:55.376,44,55,108,0.831767,43,Carry,322,Eibar,1,Regular Play,322,Eibar,,,"['86bb0ddb-5317-4998-8f97-c57cb805dcff', 'ca2a4b60-5dfc-4226-99bd-4f294bac8098', 'f5b0199c-6f5b-4850-8b5e-9d1f4789ec4f']","[6.9, 75.6]",6699.0,Ander Capa Rodríguez,2.0,Right Back,,,,,,,,,,,,"[12.7, 76.5]",True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2695.376,0.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.15192681418969578
86bb0ddb-5317-4998-8f97-c57cb805dcff,1592,1,00:44:55.819,44,55,108,0.33938,17,Pressure,322,Eibar,1,Regular Play,210,Real Sociedad,,,['6fab4a18-3227-4984-aeb3-6fcf76aad5b5'],"[110.7, 3.5]",6669.0,David Zurutuza Veillet,21.0,Left Wing,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2695.819,0.44299999999975626,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0.4263629919518668
88526a31-aae8-41b9-9922-ee78ff532870,1593,1,00:44:56.208,44,56,108,0.0,22,Foul Committed,322,Eibar,1,Regular Play,210,Real Sociedad,,,['ca2a4b60-5dfc-4226-99bd-4f294bac8098'],"[107.4, 3.6]",6669.0,David Zurutuza Veillet,21.0,Left Wing,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2696.208,0.3890000000001237,0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.5229055295754546
ca2a4b60-5dfc-4226-99bd-4f294bac8098,1594,1,00:44:56.208,44,56,108,0.0,21,Foul Won,322,Eibar,1,Regular Play,322,Eibar,,,['88526a31-aae8-41b9-9922-ee78ff532870'],"[12.7, 76.5]",6699.0,Ander Capa Rodríguez,2.0,Right Back,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2696.208,0.0,0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,0.2625317231462564
7b0b6e72-da39-4dd0-a52d-d7f5f9c88aa0,1595,1,00:44:57.825,44,57,108,0.0,6,Block,322,Eibar,1,Regular Play,322,Eibar,,,,"[16.8, 77.4]",6699.0,Ander Capa Rodríguez,2.0,Right Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2697.825,1.6169999999997344,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.8700289075188707
680e8937-900a-4d54-a69e-d0af2dbeee8f,1596,1,00:45:01.709,45,1,108,0.0,34,Half End,322,Eibar,1,Regular Play,322,Eibar,,,['a862749f-1bd6-42b6-a7cf-c1f482927162'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2701.709,3.8840000000000146,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,0.40959501712492263
a862749f-1bd6-42b6-a7cf-c1f482927162,1597,1,00:45:01.709,45,1,108,0.0,34,Half End,322,Eibar,1,Regular Play,210,Real Sociedad,,,['680e8937-900a-4d54-a69e-d0af2dbeee8f'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2701.709,0.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,0.15138263516032713
07194694-2afb-4ba5-84f3-1a23a7bf8964,1598,2,00:00:00.000,45,0,108,0.0,18,Half Start,322,Eibar,1,Regular Play,322,Eibar,,,['fadffa6b-a9d8-43fc-b044-33c72725496c'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,-2701.709,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,0.6177763136783861
fadffa6b-a9d8-43fc-b044-33c72725496c,1599,2,00:00:00.000,45,0,108,0.0,18,Half Start,322,Eibar,1,Regular Play,210,Real Sociedad,,,['07194694-2afb-4ba5-84f3-1a23a7bf8964'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,0.7375175783463871
5cb82473-f8ca-456f-9aa6-ca152cc05967,1600,2,00:00:00.593,45,0,109,0.610067,30,Pass,322,Eibar,9,From Kick Off,322,Eibar,,,['e4726a81-9d00-4e59-9350-027f78a51cb1'],"[60.0, 40.0]",6700.0,Sergio Enrich Ametller,22.0,Right Center Forward,6566.0,Borja González Tomás,8.19878,-2.617908,1.0,Ground Pass,"[52.9, 35.9]",40.0,Right Foot,65.0,Kick Off,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.593,0.593,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.37270325761181533
e4726a81-9d00-4e59-9350-027f78a51cb1,1601,2,00:00:01.203,45,1,109,,42,Ball Receipt*,322,Eibar,9,From Kick Off,322,Eibar,,,['5cb82473-f8ca-456f-9aa6-ca152cc05967'],"[52.9, 35.9]",6566.0,Borja González Tomás,24.0,Left Center Forward,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.203,0.6100000000000001,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.9461081243022156
40d92958-0e13-4556-8be6-278b21258189,1602,2,00:00:01.203,45,1,109,0.040000003,43,Carry,322,Eibar,9,From Kick Off,322,Eibar,,,"['ca2bba36-6432-40e3-a983-961648dfc0c2', 'e4726a81-9d00-4e59-9350-027f78a51cb1']","[52.9, 35.9]",6566.0,Borja González Tomás,24.0,Left Center Forward,,,,,,,,,,,,"[59.9, 38.2]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.203,0.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.5010390976516197
ca2bba36-6432-40e3-a983-961648dfc0c2,1603,2,00:00:01.243,45,1,109,1.644495,30,Pass,322,Eibar,9,From Kick Off,322,Eibar,,,['df9ab94a-d841-421f-b458-0726b37e6db5'],"[59.9, 38.2]",6566.0,Borja González Tomás,24.0,Left Center Forward,6712.0,Gonzalo Escalante,15.220053,-2.7220342,1.0,Ground Pass,"[46.0, 32.0]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.243,0.040000000000000036,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.24079973660498677
df9ab94a-d841-421f-b458-0726b37e6db5,1604,2,00:00:02.888,45,2,109,,42,Ball Receipt*,322,Eibar,9,From Kick Off,322,Eibar,,,['ca2bba36-6432-40e3-a983-961648dfc0c2'],"[46.0, 32.0]",6712.0,Gonzalo Escalante,11.0,Left Defensive Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.888,1.6449999999999998,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.46057318979732054
f517a7d1-3c52-4f96-8208-3dcf2087a16e,1605,2,00:00:02.888,45,2,109,1.774341,30,Pass,322,Eibar,9,From Kick Off,322,Eibar,,,['bb6534c5-eb73-49a9-b5da-ac813d098223'],"[45.1, 32.0]",6712.0,Gonzalo Escalante,11.0,Left Defensive Midfield,26764.0,Jon Ansotegi Gorostola,26.307793,2.340067,1.0,Ground Pass,"[26.8, 50.9]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.888,0.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.8062657921814927
bb6534c5-eb73-49a9-b5da-ac813d098223,1606,2,00:00:04.662,45,4,109,,42,Ball Receipt*,322,Eibar,9,From Kick Off,322,Eibar,,,['f517a7d1-3c52-4f96-8208-3dcf2087a16e'],"[26.8, 50.9]",26764.0,Jon Ansotegi Gorostola,3.0,Right Center Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.662,1.774,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.4475756964135118
d1a4be52-7e3a-4587-8d31-75e23c30e41b,1607,2,00:00:04.662,45,4,109,1.005587,43,Carry,322,Eibar,9,From Kick Off,322,Eibar,,,"['16bdb912-2703-4445-9dc6-8937af2cad48', '25c3856e-74bf-44f7-b0b9-9cafcd6d5cfa', 'bb6534c5-eb73-49a9-b5da-ac813d098223']","[26.8, 50.9]",26764.0,Jon Ansotegi Gorostola,3.0,Right Center Back,,,,,,,,,,,,"[29.7, 54.9]",True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.662,0.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.8700467744847409
16bdb912-2703-4445-9dc6-8937af2cad48,1608,2,00:00:05.165,45,5,109,0.559491,17,Pressure,322,Eibar,9,From Kick Off,210,Real Sociedad,,,"['25c3856e-74bf-44f7-b0b9-9cafcd6d5cfa', 'd1a4be52-7e3a-4587-8d31-75e23c30e41b']","[85.0, 29.2]",6685.0,Mikel Oyarzabal Ugarte,17.0,Right Wing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.165,0.5030000000000001,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0.22182352839879538
25c3856e-74bf-44f7-b0b9-9cafcd6d5cfa,1609,2,00:00:05.668,45,5,109,0.104082,30,Pass,322,Eibar,9,From Kick Off,322,Eibar,,,"['16bdb912-2703-4445-9dc6-8937af2cad48', 'ea7a26a0-6071-422c-9fbc-17065c3f2b8d']","[29.7, 54.9]",26764.0,Jon Ansotegi Gorostola,3.0,Right Center Back,,,3.5805027,0.6267429,2.0,Low Pass,"[32.6, 57.0]",40.0,Right Foot,,,,True,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.668,0.5030000000000001,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.34952204480749405
ea7a26a0-6071-422c-9fbc-17065c3f2b8d,1610,2,00:00:05.772,45,5,109,0.0,6,Block,322,Eibar,9,From Kick Off,210,Real Sociedad,,,['25c3856e-74bf-44f7-b0b9-9cafcd6d5cfa'],"[87.5, 23.1]",6685.0,Mikel Oyarzabal Ugarte,17.0,Right Wing,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.772,0.10400000000000009,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0873955828347478
40573987-3660-4f98-a139-c9f88dbfb254,1611,2,00:00:31.476,45,31,110,2.296751,30,Pass,322,Eibar,7,From Goal Kick,322,Eibar,,,['1c5bf663-7af8-47df-b36e-a6cf49881fec'],"[6.0, 44.0]",10763.0,Asier Riesgo Unamuno,1.0,Goalkeeper,6778.0,Iván Ramis Barrios,31.065414,-0.9086239,1.0,Ground Pass,"[25.1, 19.5]",40.0,Right Foot,63.0,Goal Kick,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31.476,25.704,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.175886738838
