id,index,period,timestamp,minute,second,possession,duration,type_id,type_name,possession_team_id,possession_team_name,play_pattern_id,play_pattern_name,team_id,team_name,tactics_formation,tactics_lineup,related_events,location,player_id,player_name,position_id,position_name,pass_recipient_id,pass_recipient_name,pass_length,pass_angle,pass_height_id,pass_height_name,pass_end_location,pass_body_part_id,pass_body_part_name,pass_type_id,pass_type_name,carry_end_location,under_pressure,pass_switch,pass_cross,pass_outcome_id,pass_outcome_name,goalkeeper_outcome_id,goalkeeper_outcome_name,goalkeeper_punched_out,goalkeeper_type_id,goalkeeper_type_name,pass_technique_id,pass_technique_name,pass_inswinging,duel_type_id,duel_type_name,pass_aerial_won,off_camera,ball_receipt_outcome_id,ball_receipt_outcome_name,out,clearance_body_part_id,clearance_body_part_name,clearance_head,clearance_aerial_won,interception_outcome_id,interception_outcome_name,counterpress,clearance_right_foot,dribble_outcome_id,dribble_outcome_name,duel_outcome_id,duel_outcome_name,foul_committed_penalty,foul_committed_card_id,foul_committed_card_name,foul_won_penalty,shot_statsbomb_xg,shot_end_location,shot_technique_id,shot_technique_name,shot_body_part_id,shot_body_part_name,shot_type_id,shot_type_name,shot_outcome_id,shot_outcome_name,goalkeeper_body_part_id,goalkeeper_body_part_name,goalkeeper_position_id,goalkeeper_position_name,goalkeeper_technique_id,goalkeeper_technique_name,shot_first_time,shot_freeze_frame,pass_outswinging,miscontrol_aerial_won,clearance_other,block_deflection,substitution_outcome_id,substitution_outcome_name,substitution_replacement_id,substitution_replacement_name,foul_committed_type_id,foul_committed_type_name,foul_won_defensive,goalkeeper_end_location,clearance_left_foot,pass_assisted_shot_id,pass_shot_assist,shot_key_pass_id,foul_committed_advantage,foul_won_advantage,pass_goal_assist,ball_recovery_recovery_failure,dribble_nutmeg,pass_straight,pass_through_ball,shot_one_on_one,pass_cut_back,pass_miscommunication,pass_no_touch,dribble_overrun,timestamp_seconds,time_since_last_event,distance_to_goal,event_type_Ball Receipt*,event_type_Ball Recovery,event_type_Block,event_type_Carry,event_type_Clearance,event_type_Dispossessed,event_type_Dribble,event_type_Dribbled Past,event_type_Duel,event_type_Foul Committed,event_type_Foul Won,event_type_Goal Keeper,event_type_Half End,event_type_Half Start,event_type_Injury Stoppage,event_type_Interception,event_type_Miscontrol,event_type_Offside,event_type_Pass,event_type_Player Off,event_type_Player On,event_type_Pressure,event_type_Shot,event_type_Starting XI,event_type_Substitution,pitch_control_score
dced0072-1a89-457b-aa6a-818a62551386,2030,2,00:05:19.250,50,19,99,0.0,4,Duel,322,Eibar,7,From Goal Kick,322,Eibar,,,['b040b7b5-4591-4a2d-8813-7f61913b754a'],"[71.1, 26.7]",6557.0,Adrián González Morales,15.0,Left Center Midfield,,,,,,,,,,,,,True,,,,,,,,,,,,,10.0,Aerial Lost,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,319.25,0.0,0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.5947891065612623
6c471dbd-25b3-4e99-b6cc-004269570aa6,2031,2,00:05:21.594,50,21,99,,42,Ball Receipt*,322,Eibar,7,From Goal Kick,207,Valencia,,,['b040b7b5-4591-4a2d-8813-7f61913b754a'],"[71.3, 56.1]",6402.0,Francisco Alcácer García,23.0,Center Forward,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,321.594,2.343999999999994,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.6869693169178017
583663db-d6b2-4ac2-88d7-09ceb766226b,2032,2,00:05:21.594,50,21,99,0.0,4,Duel,322,Eibar,7,From Goal Kick,207,Valencia,,,['5d6cc6c9-a98c-49f2-aa52-805322314614'],"[71.3, 56.1]",6402.0,Francisco Alcácer García,23.0,Center Forward,,,,,,,,,,,,,True,,,,,,,,,,,,,10.0,Aerial Lost,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,321.594,0.0,0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.9378855523043025
5d6cc6c9-a98c-49f2-aa52-805322314614,2033,2,00:05:21.594,50,21,99,1.494881,30,Pass,322,Eibar,7,From Goal Kick,322,Eibar,,,"['583663db-d6b2-4ac2-88d7-09ceb766226b', 'b040b7b5-4591-4a2d-8813-7f61913b754a', 'ffb825dd-6338-4050-ab55-260994987b0e']","[48.8, 24.0]",6778.0,Iván Ramis Barrios,5.0,Left Center Back,6712.0,Gonzalo Escalante,13.103435,0.90439844,3.0,High Pass,"[56.9, 34.3]",,,66.0,Recovery,,True,,,77.0,Unknown,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,321.594,0.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.8814915905584146
ffb825dd-6338-4050-ab55-260994987b0e,2034,2,00:05:23.089,50,23,99,,42,Ball Receipt*,322,Eibar,7,From Goal Kick,322,Eibar,,,['5d6cc6c9-a98c-49f2-aa52-805322314614'],"[55.6, 33.3]",6712.0,Gonzalo Escalante,13.0,Right Center Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,323.089,1.4950000000000045,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.6495075206358856
a969e3cb-51be-4740-be19-124caae9c3a4,2035,2,00:05:23.318,50,23,99,0.0,22,Foul Committed,322,Eibar,7,From Goal Kick,207,Valencia,,,['4fe21cf9-b03d-4178-9168-8017c14c63c4'],"[64.5, 47.2]",10802.0,André Filipe Tavares Gomes,15.0,Left Center Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,323.318,0.228999999999985,0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0053004454584465455
4fe21cf9-b03d-4178-9168-8017c14c63c4,2036,2,00:05:23.318,50,23,99,0.0,21,Foul Won,322,Eibar,7,From Goal Kick,322,Eibar,,,['a969e3cb-51be-4740-be19-124caae9c3a4'],"[55.6, 32.9]",6712.0,Gonzalo Escalante,13.0,Right Center Midfield,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,323.318,0.0,0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.4312529599161915
38ff7314-7d42-47f9-b929-ce9a1434a332,2037,2,00:05:44.987,50,44,100,1.986719,30,Pass,322,Eibar,3,From Free Kick,322,Eibar,,,['1c0089ba-8fc8-4dc4-8df9-f5ea0c9f13b6'],"[53.5, 32.4]",6778.0,Iván Ramis Barrios,5.0,Left Center Back,26764.0,Jon Ansotegi Gorostola,25.321136,1.810028,1.0,Ground Pass,"[47.5, 57.0]",38.0,Left Foot,62.0,Free Kick,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,344.987,21.66900000000004,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.6328666374912226
1c0089ba-8fc8-4dc4-8df9-f5ea0c9f13b6,2038,2,00:05:46.973,50,46,100,,42,Ball Receipt*,322,Eibar,3,From Free Kick,322,Eibar,,,['38ff7314-7d42-47f9-b929-ce9a1434a332'],"[47.5, 57.0]",26764.0,Jon Ansotegi Gorostola,3.0,Right Center Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346.973,1.98599999999999,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.48741280376099383
2cb5cafd-bbc2-48dd-bef0-e722c88a35de,2039,2,00:05:46.973,50,46,100,2.393827,43,Carry,322,Eibar,3,From Free Kick,322,Eibar,,,"['1c0089ba-8fc8-4dc4-8df9-f5ea0c9f13b6', '43ac8d68-ebcd-4a7f-81ec-158236af4a6b']","[47.5, 57.0]",26764.0,Jon Ansotegi Gorostola,3.0,Right Center Back,,,,,,,,,,,,"[48.4, 58.3]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346.973,0.0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.8477422407187287
43ac8d68-ebcd-4a7f-81ec-158236af4a6b,2040,2,00:05:49.367,50,49,100,1.429019,30,Pass,322,Eibar,3,From Free Kick,322,Eibar,,,['31c7af9c-53e2-4cc5-b388-32961912259a'],"[48.4, 58.3]",26764.0,Jon Ansotegi Gorostola,3.0,Right Center Back,6699.0,Ander Capa Rodríguez,18.414125,1.418147,1.0,Ground Pass,"[51.2, 76.5]",38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,349.367,2.3940000000000055,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.24245074324434823
31c7af9c-53e2-4cc5-b388-32961912259a,2041,2,00:05:50.796,50,50,100,,42,Ball Receipt*,322,Eibar,3,From Free Kick,322,Eibar,,,['43ac8d68-ebcd-4a7f-81ec-158236af4a6b'],"[51.2, 76.5]",6699.0,Ander Capa Rodríguez,2.0,Right Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,350.796,1.4289999999999736,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.8588921452825776
48f33962-a263-4eac-bc02-d10382ecdceb,2042,2,00:05:50.796,50,50,100,1.746108,43,Carry,322,Eibar,3,From Free Kick,322,Eibar,,,"['31c7af9c-53e2-4cc5-b388-32961912259a', '715b6bad-448a-4390-80b9-e4e89e06a50f']","[51.2, 76.5]",6699.0,Ander Capa Rodríguez,2.0,Right Back,,,,,,,,,,,,"[54.3, 75.7]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,350.796,0.0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.47803439016721927
715b6bad-448a-4390-80b9-e4e89e06a50f,2043,2,00:05:52.542,50,52,100,0.920866,30,Pass,322,Eibar,3,From Free Kick,322,Eibar,,,['22c3d756-4bfd-423c-a085-ba996843fe30'],"[54.3, 75.7]",6699.0,Ander Capa Rodríguez,2.0,Right Back,6775.0,Daniel García Carrillo,13.601471,-1.5560915,1.0,Ground Pass,"[54.5, 62.1]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,352.54200000000003,1.7460000000000377,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.6874051101676051
22c3d756-4bfd-423c-a085-ba996843fe30,2044,2,00:05:53.463,50,53,100,,42,Ball Receipt*,322,Eibar,3,From Free Kick,322,Eibar,,,['715b6bad-448a-4390-80b9-e4e89e06a50f'],"[54.5, 62.1]",6775.0,Daniel García Carrillo,10.0,Center Defensive Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,353.463,0.9209999999999923,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.7356831044314318
3b3d27dd-88bc-46f2-8749-65bde87ba8b3,2045,2,00:05:53.463,50,53,100,0.04,43,Carry,322,Eibar,3,From Free Kick,322,Eibar,,,"['22c3d756-4bfd-423c-a085-ba996843fe30', '9cf16190-7f29-44a4-99e0-4fcc757bc62e']","[54.5, 62.1]",6775.0,Daniel García Carrillo,10.0,Center Defensive Midfield,,,,,,,,,,,,"[54.7, 62.3]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,353.463,0.0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.24147482277142096
9cf16190-7f29-44a4-99e0-4fcc757bc62e,2046,2,00:05:53.503,50,53,100,1.917018,30,Pass,322,Eibar,3,From Free Kick,322,Eibar,,,['91f0e540-a59e-4cbd-9511-02efea33a9a1'],"[54.7, 62.3]",6775.0,Daniel García Carrillo,10.0,Center Defensive Midfield,6742.0,Sergio Gontán Gallardo,27.540878,0.58900964,3.0,High Pass,"[77.6, 77.6]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,353.503,0.03999999999996362,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.6797874918670431
f3602d48-b29e-4410-94d1-e47c98ace50b,2047,2,00:05:55.085,50,55,100,0.325021,17,Pressure,322,Eibar,3,From Free Kick,207,Valencia,,,,"[40.8, 2.3]",6596.0,José Luis Gayà Peña,6.0,Left Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,355.085,1.5819999999999936,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,0.10521122185352405
91f0e540-a59e-4cbd-9511-02efea33a9a1,2048,2,00:05:55.420,50,55,100,,42,Ball Receipt*,322,Eibar,3,From Free Kick,322,Eibar,,,['9cf16190-7f29-44a4-99e0-4fcc757bc62e'],"[77.6, 77.6]",6742.0,Sergio Gontán Gallardo,17.0,Right Wing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,355.42,0.3350000000000364,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.9153615945275314
168dc929-f38a-4b3a-a456-1780ca37770d,2049,2,00:05:55.420,50,55,100,0.040000003,43,Carry,322,Eibar,3,From Free Kick,322,Eibar,,,"['4e8ff149-58ba-4e30-848f-e095f500b165', '91f0e540-a59e-4cbd-9511-02efea33a9a1']","[77.6, 77.6]",6742.0,Sergio Gontán Gallardo,17.0,Right Wing,,,,,,,,,,,,"[77.5, 78.0]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,355.42,0.0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.1913418612728789
4e8ff149-58ba-4e30-848f-e095f500b165,2050,2,00:05:55.460,50,55,100,1.691104,30,Pass,322,Eibar,3,From Free Kick,322,Eibar,,,"['06ad31be-297d-4a7d-9855-18c3f9308e50', '5415ded7-5ffc-49c1-9503-fcf7c6d02f48']","[77.5, 78.0]",6742.0,Sergio Gontán Gallardo,17.0,Right Wing,6712.0,Gonzalo Escalante,18.009996,-1.047518,2.0,Low Pass,"[86.5, 62.4]",40.0,Right Foot,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,355.46,0.03999999999996362,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.6040992967192368
06ad31be-297d-4a7d-9855-18c3f9308e50,2051,2,00:05:57.151,50,57,100,,42,Ball Receipt*,322,Eibar,3,From Free Kick,322,Eibar,,,['4e8ff149-58ba-4e30-848f-e095f500b165'],"[83.1, 63.3]",6712.0,Gonzalo Escalante,13.0,Right Center Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,357.151,1.691000000000031,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.30411275844938845
5415ded7-5ffc-49c1-9503-fcf7c6d02f48,2052,2,00:05:57.151,50,57,101,0.0,2,Ball Recovery,207,Valencia,1,Regular Play,207,Valencia,,,['4e8ff149-58ba-4e30-848f-e095f500b165'],"[33.6, 17.7]",4406.0,Aymen Abdennour,5.0,Left Center Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,357.151,0.0,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.031420543939544854
511184a2-d796-4c4e-a975-8f45cefa533b,2053,2,00:05:57.151,50,57,101,1.104792,43,Carry,207,Valencia,1,Regular Play,207,Valencia,,,"['5415ded7-5ffc-49c1-9503-fcf7c6d02f48', 'b59c7136-444e-45d9-aba2-a6eb05e5b1b0', 'd8d8b2f5-a058-4132-956a-e214503b8f9c']","[33.6, 17.7]",4406.0,Aymen Abdennour,5.0,Left Center Back,,,,,,,,,,,,"[33.6, 19.5]",True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,357.151,0.0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.7754762634720271
d8d8b2f5-a058-4132-956a-e214503b8f9c,2054,2,00:05:57.613,50,57,101,0.763688,17,Pressure,207,Valencia,1,Regular Play,322,Eibar,,,"['511184a2-d796-4c4e-a975-8f45cefa533b', 'b59c7136-444e-45d9-aba2-a6eb05e5b1b0']","[83.2, 59.9]",6712.0,Gonzalo Escalante,13.0,Right Center Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,357.613,0.4619999999999891,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,0.5903515843528632
b59c7136-444e-45d9-aba2-a6eb05e5b1b0,2055,2,00:05:58.256,50,58,101,1.848489,30,Pass,207,Valencia,1,Regular Play,207,Valencia,,,"['129abc4c-e44d-4cc2-a8f4-81781f134428', 'd8d8b2f5-a058-4132-956a-e214503b8f9c']","[33.6, 19.5]",4406.0,Aymen Abdennour,5.0,Left Center Back,25144.0,Diego Alves Carreira,29.063034,2.5125434,2.0,Low Pass,"[10.1, 36.6]",38.0,Left Foot,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,358.256,0.6429999999999723,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.6954777002450723
a69a1ba1-6263-4c95-b113-71ee4d62f391,2056,2,00:06:00.024,51,0,101,0.457827,17,Pressure,207,Valencia,1,Regular Play,322,Eibar,,,"['129abc4c-e44d-4cc2-a8f4-81781f134428', 'f5f1f12c-30c1-4e80-9893-50229e3ac78c']","[105.3, 42.2]",6566.0,Borja González Tomás,23.0,Center Forward,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,360.024,1.768000000000029,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,0.9096343010106201
129abc4c-e44d-4cc2-a8f4-81781f134428,2057,2,00:06:00.075,51,0,101,,42,Ball Receipt*,207,Valencia,1,Regular Play,207,Valencia,,,"['a69a1ba1-6263-4c95-b113-71ee4d62f391', 'b59c7136-444e-45d9-aba2-a6eb05e5b1b0']","[10.1, 36.6]",25144.0,Diego Alves Carreira,1.0,Goalkeeper,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,360.075,0.05099999999998772,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.08708654173145502
f5f1f12c-30c1-4e80-9893-50229e3ac78c,2058,2,00:06:00.075,51,0,101,1.779102,30,Pass,207,Valencia,1,Regular Play,207,Valencia,,,"['7efbbc2e-bcb4-4a0a-81f9-88cebc2ffb8d', 'a69a1ba1-6263-4c95-b113-71ee4d62f391']","[8.3, 34.3]",25144.0,Diego Alves Carreira,1.0,Goalkeeper,3638.0,Shkodran Mustafi,26.258904,0.52670383,3.0,High Pass,"[31.0, 47.5]",40.0,Right Foot,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,360.075,0.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.4101366476520787
7efbbc2e-bcb4-4a0a-81f9-88cebc2ffb8d,2059,2,00:06:01.854,51,1,101,,42,Ball Receipt*,207,Valencia,1,Regular Play,207,Valencia,,,['f5f1f12c-30c1-4e80-9893-50229e3ac78c'],"[31.0, 47.5]",3638.0,Shkodran Mustafi,3.0,Right Center Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,361.854,1.7789999999999964,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.320889403524692
379a37d6-d2d8-4103-a5d9-004d5a8fedf8,2060,2,00:06:01.854,51,1,101,2.314087,30,Pass,207,Valencia,1,Regular Play,207,Valencia,,,['f14383c7-dcb8-4deb-9ca1-6060acbab9f6'],"[31.0, 47.5]",3638.0,Shkodran Mustafi,3.0,Right Center Back,5718.0,Rodrigo Moreno Machado,20.402206,0.6287963,3.0,High Pass,"[47.5, 59.5]",37.0,Head,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,361.854,0.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.6570333581203354
eb338253-c68a-4293-b654-087887b5d30d,2061,2,00:06:03.364,51,3,101,0.869278,17,Pressure,207,Valencia,1,Regular Play,322,Eibar,,,"['9fc28ca0-6fc0-4e9d-9d5e-658e40051ab3', 'f14383c7-dcb8-4deb-9ca1-6060acbab9f6']","[75.1, 21.0]",5687.0,Takashi Inui,21.0,Left Wing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,363.364,1.509999999999991,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,0.3782225170214435
f14383c7-dcb8-4deb-9ca1-6060acbab9f6,2062,2,00:06:04.168,51,4,101,,42,Ball Receipt*,207,Valencia,1,Regular Play,207,Valencia,,,"['379a37d6-d2d8-4103-a5d9-004d5a8fedf8', 'eb338253-c68a-4293-b654-087887b5d30d']","[47.5, 59.5]",5718.0,Rodrigo Moreno Machado,17.0,Right Wing,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,364.168,0.8040000000000305,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.2887907366852088
9fc28ca0-6fc0-4e9d-9d5e-658e40051ab3,2063,2,00:06:04.168,51,4,101,2.464437,43,Carry,207,Valencia,1,Regular Play,207,Valencia,,,"['eac9ff2d-19f3-4ae4-b085-41ceca6b67e2', 'eb338253-c68a-4293-b654-087887b5d30d', 'f14383c7-dcb8-4deb-9ca1-6060acbab9f6']","[47.5, 59.5]",5718.0,Rodrigo Moreno Machado,17.0,Right Wing,,,,,,,,,,,,"[33.8, 69.5]",True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,364.168,0.0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.6428252603857493
eac9ff2d-19f3-4ae4-b085-41ceca6b67e2,2064,2,00:06:06.633,51,6,101,1.422616,30,Pass,207,Valencia,1,Regular Play,207,Valencia,,,"['4aee3a60-f568-4e86-86df-404847423894', 'c3853c15-89f3-43b9-b04f-9a227208fc17']","[33.8, 69.5]",5718.0,Rodrigo Moreno Machado,17.0,Right Wing,3638.0,Shkodran Mustafi,14.252368,-2.2817056,1.0,Ground Pass,"[24.5, 58.7]",38.0,Left Foot,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,366.633,2.464999999999975,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.1370595264829464
3cc2f494-d52c-496f-8f76-80312ae8b6e5,2065,2,00:06:07.918,51,7,101,0.532467,17,Pressure,207,Valencia,1,Regular Play,207,Valencia,,,['4aee3a60-f568-4e86-86df-404847423894'],"[24.0, 57.3]",3638.0,Shkodran Mustafi,3.0,Right Center Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,367.918,1.285000000000025,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,0.1691436312351473
