id,index,period,timestamp,minute,second,possession,duration,type_id,type_name,possession_team_id,possession_team_name,play_pattern_id,play_pattern_name,team_id,team_name,tactics_formation,tactics_lineup,related_events,location,player_id,player_name,position_id,position_name,pass_recipient_id,pass_recipient_name,pass_length,pass_angle,pass_height_id,pass_height_name,pass_end_location,pass_body_part_id,pass_body_part_name,pass_type_id,pass_type_name,under_pressure,carry_end_location,pass_outcome_id,pass_outcome_name,ball_receipt_outcome_id,ball_receipt_outcome_name,off_camera,interception_outcome_id,interception_outcome_name,counterpress,duel_type_id,duel_type_name,duel_outcome_id,duel_outcome_name,foul_committed_advantage,foul_won_advantage,out,pass_assisted_shot_id,pass_shot_assist,shot_statsbomb_xg,shot_end_location,shot_key_pass_id,shot_outcome_id,shot_outcome_name,shot_type_id,shot_type_name,shot_first_time,shot_technique_id,shot_technique_name,shot_body_part_id,shot_body_part_name,shot_freeze_frame,goalkeeper_end_location,goalkeeper_type_id,goalkeeper_type_name,goalkeeper_position_id,goalkeeper_position_name,pass_aerial_won,pass_cross,clearance_body_part_id,clearance_body_part_name,clearance_head,clearance_aerial_won,goalkeeper_outcome_id,goalkeeper_outcome_name,dribble_outcome_id,dribble_outcome_name,clearance_right_foot,pass_switch,clearance_left_foot,foul_won_defensive,goalkeeper_technique_id,goalkeeper_technique_name,goalkeeper_body_part_id,goalkeeper_body_part_name,pass_cut_back,foul_committed_card_id,foul_committed_card_name,ball_recovery_recovery_failure,shot_one_on_one,shot_aerial_won,pass_technique_id,pass_technique_name,pass_through_ball,substitution_outcome_id,substitution_outcome_name,substitution_replacement_id,substitution_replacement_name,shot_deflected,block_deflection,foul_committed_offensive,pass_no_touch,dribble_overrun,bad_behaviour_card_id,bad_behaviour_card_name,foul_committed_penalty,foul_won_penalty,pass_goal_assist,block_offensive,timestamp_seconds,time_since_last_event,distance_to_goal,event_type_Bad Behaviour,event_type_Ball Receipt*,event_type_Ball Recovery,event_type_Block,event_type_Carry,event_type_Clearance,event_type_Dispossessed,event_type_Dribble,event_type_Dribbled Past,event_type_Duel,event_type_Foul Committed,event_type_Foul Won,event_type_Goal Keeper,event_type_Half End,event_type_Half Start,event_type_Injury Stoppage,event_type_Interception,event_type_Miscontrol,event_type_Pass,event_type_Pressure,event_type_Shot,event_type_Starting XI,event_type_Substitution,event_type_Tactical Shift,pitch_control_score
0cd3a02c-066d-4edf-8114-519ace4430bb,625,1,00:16:33.775,16,33,30,1.562589,43,Carry,1041,Sporting Gijón,1,Regular Play,1041,Sporting Gijón,,,"['19814d03-6879-45be-8809-b31d310cb419', '2bde9030-af41-497b-b49f-5f634ae95de8', 'c8ff5adc-2001-4f6c-92a5-669af7a01de5']","[56.2, 43.2]",24173.0,Carlos Castro García,23.0,Center Forward,,,,,,,,,,,,True,"[55.6, 54.8]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,993.775,0.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.3344465282195548
2bde9030-af41-497b-b49f-5f634ae95de8,626,1,00:16:35.338,16,35,30,1.264322,30,Pass,1041,Sporting Gijón,1,Regular Play,1041,Sporting Gijón,,,['5e1976c7-1636-47dd-b22f-8427b277cd46'],"[55.6, 54.8]",24173.0,Carlos Castro García,23.0,Center Forward,6926.0,Alen Halilović,18.179659,1.1933542,1.0,Ground Pass,"[62.3, 71.7]",38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,995.338,1.5629999999999882,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0.9242703339694982
5e1976c7-1636-47dd-b22f-8427b277cd46,627,1,00:16:36.602,16,36,30,,42,Ball Receipt*,1041,Sporting Gijón,1,Regular Play,1041,Sporting Gijón,,,['2bde9030-af41-497b-b49f-5f634ae95de8'],"[62.3, 71.7]",6926.0,Alen Halilović,17.0,Right Wing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,996.602,1.26400000000001,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.8095628976797649
94fbbe08-3a87-4fdb-be9e-876bb2d4ef29,628,1,00:16:36.602,16,36,30,4.424219,43,Carry,1041,Sporting Gijón,1,Regular Play,1041,Sporting Gijón,,,"['5e1976c7-1636-47dd-b22f-8427b277cd46', 'd542085a-58e5-490c-85a6-5703b85d31ed']","[62.3, 71.7]",6926.0,Alen Halilović,17.0,Right Wing,,,,,,,,,,,,,"[89.7, 63.1]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,996.602,0.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.5081811668029775
d542085a-58e5-490c-85a6-5703b85d31ed,629,1,00:16:41.026,16,41,30,1.894155,30,Pass,1041,Sporting Gijón,1,Regular Play,1041,Sporting Gijón,,,"['13e1be4a-d631-40cb-afff-33fe0fd90a80', '740d1484-944d-4048-bf03-90cd851368ce']","[89.7, 63.1]",6926.0,Alen Halilović,17.0,Right Wing,6561.0,Luis Hernández Rodríguez,21.158922,0.48689923,1.0,Ground Pass,"[108.4, 73.0]",38.0,Left Foot,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1001.026,4.423999999999978,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0.17638878536702818
13e1be4a-d631-40cb-afff-33fe0fd90a80,630,1,00:16:42.920,16,42,30,,42,Ball Receipt*,1041,Sporting Gijón,1,Regular Play,1041,Sporting Gijón,,,['d542085a-58e5-490c-85a6-5703b85d31ed'],"[106.7, 72.8]",6561.0,Luis Hernández Rodríguez,2.0,Right Back,,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1002.92,1.8940000000000055,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.50397602468502
740d1484-944d-4048-bf03-90cd851368ce,631,1,00:16:42.920,16,42,30,0.0,10,Interception,1041,Sporting Gijón,1,Regular Play,213,Sevilla,,,['d542085a-58e5-490c-85a6-5703b85d31ed'],"[11.7, 7.1]",6718.0,Sergio Escudero Palomo,6.0,Left Back,,,,,,,,,,,,,,,,,,,14.0,Lost Out,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1002.92,0.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,0.6175518176801333
d76bf443-5689-436b-9800-afdaa4135e24,632,1,00:17:30.919,17,30,31,2.324365,30,Pass,1041,Sporting Gijón,4,From Throw In,1041,Sporting Gijón,,,['43ae8fec-0fe1-4f1c-b7c4-c484743a65d7'],"[105.2, 80.0]",6561.0,Luis Hernández Rodríguez,2.0,Right Back,6573.0,Bernardo José Espinosa Zúñiga,35.70504,-1.5539912,3.0,High Pass,"[105.8, 44.3]",,,67.0,Throw-in,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1050.919,47.99900000000014,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0.32104499540825626
43ae8fec-0fe1-4f1c-b7c4-c484743a65d7,633,1,00:17:33.243,17,33,31,,42,Ball Receipt*,1041,Sporting Gijón,4,From Throw In,1041,Sporting Gijón,,,['d76bf443-5689-436b-9800-afdaa4135e24'],"[105.8, 44.3]",6573.0,Bernardo José Espinosa Zúñiga,5.0,Left Center Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1053.243,2.3239999999998417,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.9617294684029697
31cdc2e8-c270-48fc-b0a5-0cbad3804e9e,634,1,00:17:33.243,17,33,31,0.0,4,Duel,1041,Sporting Gijón,4,From Throw In,213,Sevilla,,,['a6807a27-8096-46ae-9c13-5c030b6b0897'],"[14.5, 35.7]",3637.0,Grzegorz Krychowiak,11.0,Left Defensive Midfield,,,,,,,,,,,,True,,,,,,,,,,10.0,Aerial Lost,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1053.243,0.0,0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.2647235377737406
a6807a27-8096-46ae-9c13-5c030b6b0897,635,1,00:17:33.243,17,33,31,0.741268,30,Pass,1041,Sporting Gijón,4,From Throw In,1041,Sporting Gijón,,,"['31cdc2e8-c270-48fc-b0a5-0cbad3804e9e', 'b239c5a4-3b8e-4dad-8363-7b531f5cd7ec', 'de733eb6-c5bb-4704-9455-ae3c4e708bf8']","[105.6, 44.4]",6573.0,Bernardo José Espinosa Zúñiga,5.0,Left Center Back,6581.0,Jonathan Rodríguez Menéndez,10.016986,-1.0132552,2.0,Low Pass,"[110.9, 35.9]",,,,,True,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1053.243,0.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0.4223100092733537
b239c5a4-3b8e-4dad-8363-7b531f5cd7ec,636,1,00:17:33.984,17,33,31,,42,Ball Receipt*,1041,Sporting Gijón,4,From Throw In,1041,Sporting Gijón,,,['a6807a27-8096-46ae-9c13-5c030b6b0897'],"[112.2, 33.2]",6581.0,Jonathan Rodríguez Menéndez,21.0,Left Wing,,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1053.984,0.7409999999999854,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.6381705878818779
de733eb6-c5bb-4704-9455-ae3c4e708bf8,637,1,00:17:33.984,17,33,32,1.059357,30,Pass,213,Sevilla,1,Regular Play,213,Sevilla,,,"['a2512588-a863-4e54-85d5-80a3f90c34b8', 'a6807a27-8096-46ae-9c13-5c030b6b0897']","[9.2, 44.2]",21210.0,Mariano Ferreira Filho,2.0,Right Back,5504.0,Éver Maximiliano David Banega,10.923827,-0.2027815,2.0,Low Pass,"[19.9, 42.0]",40.0,Right Foot,66.0,Recovery,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1053.984,0.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0.7135540740533775
a2512588-a863-4e54-85d5-80a3f90c34b8,638,1,00:17:35.044,17,35,32,,42,Ball Receipt*,213,Sevilla,1,Regular Play,213,Sevilla,,,['de733eb6-c5bb-4704-9455-ae3c4e708bf8'],"[19.9, 42.0]",5504.0,Éver Maximiliano David Banega,19.0,Center Attacking Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1055.044,1.0600000000001728,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.21366162387212206
d6935189-099f-4e5c-85ef-7e96ef3fb269,639,1,00:17:35.044,17,35,32,0.237648,43,Carry,213,Sevilla,1,Regular Play,213,Sevilla,,,"['2eb21712-33df-4eee-9507-f4b6313dc7a6', 'a2512588-a863-4e54-85d5-80a3f90c34b8']","[19.9, 42.0]",5504.0,Éver Maximiliano David Banega,19.0,Center Attacking Midfield,,,,,,,,,,,,,"[19.9, 42.0]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1055.044,0.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.6586079380912736
2eb21712-33df-4eee-9507-f4b6313dc7a6,640,1,00:17:35.281,17,35,32,2.93474,30,Pass,213,Sevilla,1,Regular Play,213,Sevilla,,,['debd4542-91f9-4d61-9af5-4284e24e2ed1'],"[19.9, 42.0]",5504.0,Éver Maximiliano David Banega,19.0,Center Attacking Midfield,6841.0,Víctor Machín Pérez,37.41243,0.8743469,1.0,Ground Pass,"[43.9, 70.7]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1055.281,0.23699999999985266,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0.012200343138092373
debd4542-91f9-4d61-9af5-4284e24e2ed1,641,1,00:17:38.216,17,38,32,,42,Ball Receipt*,213,Sevilla,1,Regular Play,213,Sevilla,,,['2eb21712-33df-4eee-9507-f4b6313dc7a6'],"[43.9, 70.7]",6841.0,Víctor Machín Pérez,17.0,Right Wing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1058.216,2.9349999999999454,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.5845912196212104
d7a06e25-63b8-4969-b33c-f95ca6307a36,642,1,00:17:38.216,17,38,32,7.374442,43,Carry,213,Sevilla,1,Regular Play,213,Sevilla,,,"['dd1e2031-0ebf-4660-a37c-0d9405ad1533', 'debd4542-91f9-4d61-9af5-4284e24e2ed1', 'ff4e154c-ab43-4124-a515-2117350c2b1f']","[43.9, 70.7]",6841.0,Víctor Machín Pérez,17.0,Right Wing,,,,,,,,,,,,True,"[77.9, 47.4]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1058.216,0.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.7443802899578816
ff4e154c-ab43-4124-a515-2117350c2b1f,643,1,00:17:39.293,17,39,32,1.431529,17,Pressure,213,Sevilla,1,Regular Play,1041,Sporting Gijón,,,['d7a06e25-63b8-4969-b33c-f95ca6307a36'],"[63.9, 9.0]",6581.0,Jonathan Rodríguez Menéndez,21.0,Left Wing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1059.293,1.0769999999999982,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,0.79426979416299
dd1e2031-0ebf-4660-a37c-0d9405ad1533,644,1,00:17:45.590,17,45,32,1.363699,30,Pass,213,Sevilla,1,Regular Play,213,Sevilla,,,['00dea3d1-7cb3-4eca-a771-e4241fe1a436'],"[77.9, 47.4]",6841.0,Víctor Machín Pérez,17.0,Right Wing,5737.0,Steven N''Kemboanza Mike Christopher Nzonzi,14.741099,-2.4234009,1.0,Ground Pass,"[66.8, 37.7]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1065.59,6.2970000000000255,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0.11453012061668799
00dea3d1-7cb3-4eca-a771-e4241fe1a436,645,1,00:17:46.954,17,46,32,,42,Ball Receipt*,213,Sevilla,1,Regular Play,213,Sevilla,,,['dd1e2031-0ebf-4660-a37c-0d9405ad1533'],"[66.8, 37.7]",5737.0,Steven N''Kemboanza Mike Christopher Nzonzi,9.0,Right Defensive Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1066.954,1.3640000000000327,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.4368185487323223
4dac502a-79ec-4dd0-944f-60d03e8ca62c,646,1,00:17:46.954,17,46,32,1.716913,43,Carry,213,Sevilla,1,Regular Play,213,Sevilla,,,"['00dea3d1-7cb3-4eca-a771-e4241fe1a436', '3480edba-b86a-42f4-9775-b72fa05c4148']","[66.8, 37.7]",5737.0,Steven N''Kemboanza Mike Christopher Nzonzi,9.0,Right Defensive Midfield,,,,,,,,,,,,,"[73.2, 40.1]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1066.954,0.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.7830505782980246
3480edba-b86a-42f4-9775-b72fa05c4148,647,1,00:17:48.671,17,48,32,1.607723,30,Pass,213,Sevilla,1,Regular Play,213,Sevilla,,,['16ff5c88-c024-4502-96fd-03b93caf3147'],"[73.2, 40.1]",5737.0,Steven N''Kemboanza Mike Christopher Nzonzi,9.0,Right Defensive Midfield,5504.0,Éver Maximiliano David Banega,20.754759,1.012197,1.0,Ground Pass,"[84.2, 57.7]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1068.671,1.7170000000000982,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0.14491792879732435
16ff5c88-c024-4502-96fd-03b93caf3147,648,1,00:17:50.279,17,50,32,,42,Ball Receipt*,213,Sevilla,1,Regular Play,213,Sevilla,,,['3480edba-b86a-42f4-9775-b72fa05c4148'],"[84.2, 57.7]",5504.0,Éver Maximiliano David Banega,19.0,Center Attacking Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1070.279,1.6079999999999472,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.7083671127028179
3eb22955-f200-4ff6-a683-c9323a91721d,649,1,00:17:50.279,17,50,32,2.768019,43,Carry,213,Sevilla,1,Regular Play,213,Sevilla,,,"['16ff5c88-c024-4502-96fd-03b93caf3147', '1ea5e1e0-f706-42a5-933c-674b5a079f25']","[84.2, 57.7]",5504.0,Éver Maximiliano David Banega,19.0,Center Attacking Midfield,,,,,,,,,,,,,"[98.0, 60.2]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1070.279,0.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.8103413816093157
1ea5e1e0-f706-42a5-933c-674b5a079f25,650,1,00:17:53.047,17,53,32,1.472542,30,Pass,213,Sevilla,1,Regular Play,213,Sevilla,,,['ce5e7823-6667-4f64-9096-9c387ec937dd'],"[98.0, 60.2]",5504.0,Éver Maximiliano David Banega,19.0,Center Attacking Midfield,3486.0,Fernando Llorente Torres,27.568823,-0.98681784,3.0,High Pass,"[113.2, 37.2]",40.0,Right Foot,,,,,77.0,Unknown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1073.047,2.768000000000029,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0.41972399867144383
ce5e7823-6667-4f64-9096-9c387ec937dd,651,1,00:17:54.371,17,54,32,,42,Ball Receipt*,213,Sevilla,1,Regular Play,213,Sevilla,,,['1ea5e1e0-f706-42a5-933c-674b5a079f25'],"[111.3, 36.7]",3486.0,Fernando Llorente Torres,23.0,Center Forward,,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1074.371,1.3240000000000691,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.3017966339727369
60358681-1ac6-470c-96d0-509b5a24c6fc,652,1,00:17:54.371,17,54,32,0.0,22,Foul Committed,213,Sevilla,1,Regular Play,213,Sevilla,,,['9262f4f6-6ea0-49ed-b52f-530085db99a2'],"[112.0, 37.2]",3486.0,Fernando Llorente Torres,23.0,Center Forward,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1074.371,0.0,0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,0.973174133631303
9262f4f6-6ea0-49ed-b52f-530085db99a2,653,1,00:17:54.371,17,54,32,0.0,21,Foul Won,213,Sevilla,1,Regular Play,1041,Sporting Gijón,,,['60358681-1ac6-470c-96d0-509b5a24c6fc'],"[8.1, 42.9]",8818.0,Jorge Meré Pérez,3.0,Right Center Back,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1074.371,0.0,0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,0.5343002514101806
8ab9fa87-7851-4ee3-82e8-12f5d52665d6,654,1,00:18:22.499,18,22,33,3.167406,30,Pass,1041,Sporting Gijón,3,From Free Kick,1041,Sporting Gijón,,,"['7d1402a1-305f-459d-af15-650e5886e06d', 'c97a7bca-7a75-441a-b0ce-b19cf1021b04']","[12.9, 45.4]",6610.0,Iván Cuéllar Sacristán,1.0,Goalkeeper,40822.0,Daniel Arnaud N''Di	,61.133705,-0.2092654,3.0,High Pass,"[72.7, 32.7]",38.0,Left Foot,62.0,Free Kick,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1102.499,28.12799999999993,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0.3053542768264942
c97a7bca-7a75-441a-b0ce-b19cf1021b04,655,1,00:18:25.666,18,25,33,,42,Ball Receipt*,1041,Sporting Gijón,3,From Free Kick,1041,Sporting Gijón,,,['8ab9fa87-7851-4ee3-82e8-12f5d52665d6'],"[72.7, 32.9]",40822.0,Daniel Arnaud N''Di	,19.0,Center Attacking Midfield,,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1105.666,3.1669999999999163,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.29278422695650597
7d1402a1-305f-459d-af15-650e5886e06d,656,1,00:18:25.666,18,25,33,1.153078,30,Pass,1041,Sporting Gijón,3,From Free Kick,213,Sevilla,,,"['13ac9ff4-3666-40e6-9ecd-d6006d8d90eb', '1d92aebf-2c7b-4d20-8b69-a6e92abd6025', '8ab9fa87-7851-4ee3-82e8-12f5d52665d6']","[47.4, 47.4]",3637.0,Grzegorz Krychowiak,11.0,Left Defensive Midfield,6841.0,Víctor Machín Pérez,17.90028,0.3358839,3.0,High Pass,"[64.3, 53.3]",37.0,Head,66.0,Recovery,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1105.666,0.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0.8640951413018635
13ac9ff4-3666-40e6-9ecd-d6006d8d90eb,657,1,00:18:26.820,18,26,33,,42,Ball Receipt*,1041,Sporting Gijón,3,From Free Kick,213,Sevilla,,,['7d1402a1-305f-459d-af15-650e5886e06d'],"[70.2, 53.3]",6841.0,Víctor Machín Pérez,17.0,Right Wing,,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1106.82,1.1539999999999964,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.6632317940627087
1d92aebf-2c7b-4d20-8b69-a6e92abd6025,658,1,00:18:26.820,18,26,33,0.733648,30,Pass,1041,Sporting Gijón,3,From Free Kick,1041,Sporting Gijón,,,"['17a9a711-2a6a-46f2-910b-337501c09af5', '7d1402a1-305f-459d-af15-650e5886e06d']","[55.8, 26.8]",24263.0,Ismael López Blanco,6.0,Left Back,40822.0,Daniel Arnaud N''Di	,14.848569,0.47569522,2.0,Low Pass,"[69.0, 33.6]",40.0,Right Foot,66.0,Recovery,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1106.82,0.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0.6485738520566839
562c0b25-0710-42c3-848b-d3a26a11e0c1,659,1,00:18:27.497,18,27,33,2.489253,17,Pressure,1041,Sporting Gijón,3,From Free Kick,213,Sevilla,,,"['17a9a711-2a6a-46f2-910b-337501c09af5', '342309dd-74f8-433b-a891-e9cbd74a8a38']","[50.6, 48.4]",3637.0,Grzegorz Krychowiak,11.0,Left Defensive Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1107.497,0.6770000000001346,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,0.42658359447080607
17a9a711-2a6a-46f2-910b-337501c09af5,660,1,00:18:27.553,18,27,33,,42,Ball Receipt*,1041,Sporting Gijón,3,From Free Kick,1041,Sporting Gijón,,,"['1d92aebf-2c7b-4d20-8b69-a6e92abd6025', '562c0b25-0710-42c3-848b-d3a26a11e0c1']","[69.0, 33.6]",40822.0,Daniel Arnaud N''Di	,19.0,Center Attacking Midfield,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1107.553,0.05600000000004002,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.38271409470054085
