id,index,period,timestamp,minute,second,possession,duration,type_id,type_name,possession_team_id,possession_team_name,play_pattern_id,play_pattern_name,team_id,team_name,tactics_formation,tactics_lineup,related_events,off_camera,location,player_id,player_name,position_id,position_name,pass_recipient_id,pass_recipient_name,pass_length,pass_angle,pass_height_id,pass_height_name,pass_end_location,pass_type_id,pass_type_name,pass_body_part_id,pass_body_part_name,carry_end_location,pass_outcome_id,pass_outcome_name,ball_receipt_outcome_id,ball_receipt_outcome_name,under_pressure,duel_type_id,duel_type_name,pass_aerial_won,out,dribble_outcome_id,dribble_outcome_name,duel_outcome_id,duel_outcome_name,interception_outcome_id,interception_outcome_name,clearance_body_part_id,clearance_body_part_name,clearance_head,clearance_aerial_won,pass_switch,foul_won_defensive,counterpress,pass_assisted_shot_id,pass_shot_assist,shot_statsbomb_xg,shot_end_location,shot_key_pass_id,shot_body_part_id,shot_body_part_name,shot_type_id,shot_type_name,shot_outcome_id,shot_outcome_name,shot_technique_id,shot_technique_name,shot_freeze_frame,goalkeeper_end_location,goalkeeper_position_id,goalkeeper_position_name,goalkeeper_type_id,goalkeeper_type_name,goalkeeper_outcome_id,goalkeeper_outcome_name,pass_cross,clearance_right_foot,foul_committed_card_id,foul_committed_card_name,miscontrol_aerial_won,dribble_overrun,ball_recovery_offensive,shot_aerial_won,goalkeeper_body_part_id,goalkeeper_body_part_name,goalkeeper_technique_id,goalkeeper_technique_name,pass_technique_id,pass_technique_name,pass_outswinging,shot_first_time,pass_miscommunication,shot_one_on_one,pass_deflected,ball_recovery_recovery_failure,pass_no_touch,clearance_left_foot,foul_committed_offensive,foul_committed_type_id,foul_committed_type_name,foul_committed_advantage,foul_won_advantage,pass_inswinging,injury_stoppage_in_chain,substitution_outcome_id,substitution_outcome_name,substitution_replacement_id,substitution_replacement_name,foul_committed_penalty,foul_won_penalty,bad_behaviour_card_id,bad_behaviour_card_name,shot_open_goal,timestamp_seconds,time_since_last_event,distance_to_goal,event_type_Bad Behaviour,event_type_Ball Receipt*,event_type_Ball Recovery,event_type_Block,event_type_Carry,event_type_Clearance,event_type_Dispossessed,event_type_Dribble,event_type_Dribbled Past,event_type_Duel,event_type_Foul Committed,event_type_Foul Won,event_type_Goal Keeper,event_type_Half End,event_type_Half Start,event_type_Injury Stoppage,event_type_Interception,event_type_Miscontrol,event_type_Offside,event_type_Pass,event_type_Player Off,event_type_Player On,event_type_Pressure,event_type_Referee Ball-Drop,event_type_Shield,event_type_Shot,event_type_Starting XI,event_type_Substitution,event_type_Tactical Shift,pitch_control_score
f73a83a7-7fb4-4d8c-baa3-438771da3878,983,1,00:26:01.498,26,1,55,0.0,2,Ball Recovery,1049,Granada,1,Regular Play,1049,Granada,,,['7590a5fe-9abb-4aaa-80a0-23b5097d151b'],,"[27.3, 64.5]",19454.0,Ricardo Miguel Moreira da Costa,5.0,Left Center Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1561.498,0.0,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.08826297765716773
3185a9e3-9bd9-4de5-9f11-664906d7a81a,984,1,00:26:01.498,26,1,55,4.537286,43,Carry,1049,Granada,1,Regular Play,1049,Granada,,,"['8235d0d1-093d-4b37-bb85-afdc93a88c8d', 'f73a83a7-7fb4-4d8c-baa3-438771da3878']",,"[27.3, 64.5]",19454.0,Ricardo Miguel Moreira da Costa,5.0,Left Center Back,,,,,,,,,,,,"[34.8, 44.6]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1561.498,0.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.361799879654079
8235d0d1-093d-4b37-bb85-afdc93a88c8d,985,1,00:26:06.035,26,6,55,2.273707,30,Pass,1049,Granada,1,Regular Play,1049,Granada,,,['cd4e5aa7-6eab-4fed-8802-e701ecc16c02'],,"[34.8, 44.6]",19454.0,Ricardo Miguel Moreira da Costa,5.0,Left Center Back,7158.0,Cristiano Biraghi,34.87607,-1.4702717,1.0,Ground Pass,"[38.3, 9.9]",,,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1566.035,4.537000000000035,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,0.8359800274737297
cd4e5aa7-6eab-4fed-8802-e701ecc16c02,986,1,00:26:08.309,26,8,55,,42,Ball Receipt*,1049,Granada,1,Regular Play,1049,Granada,,,['8235d0d1-093d-4b37-bb85-afdc93a88c8d'],,"[38.3, 9.9]",7158.0,Cristiano Biraghi,6.0,Left Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1568.309,2.2739999999998872,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.37855493085782554
dae8d4cf-99b7-4173-8d4c-eda3f389e598,987,1,00:26:08.309,26,8,55,4.122201,43,Carry,1049,Granada,1,Regular Play,1049,Granada,,,"['412b5073-8f22-49c6-a89b-8747e6949bc5', 'cd4e5aa7-6eab-4fed-8802-e701ecc16c02']",,"[38.3, 9.9]",7158.0,Cristiano Biraghi,6.0,Left Back,,,,,,,,,,,,"[41.7, 10.4]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1568.309,0.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.274033640682803
412b5073-8f22-49c6-a89b-8747e6949bc5,988,1,00:26:12.431,26,12,55,0.704411,30,Pass,1049,Granada,1,Regular Play,1049,Granada,,,['d4694491-3390-4d55-97ae-623d3550090f'],,"[41.7, 10.4]",7158.0,Cristiano Biraghi,6.0,Left Back,3292.0,Abdoulaye Doucouré,9.2660675,0.5070985,1.0,Ground Pass,"[49.8, 14.9]",,,38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1572.431,4.122000000000071,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,0.21771672974653966
d4694491-3390-4d55-97ae-623d3550090f,989,1,00:26:13.136,26,13,55,,42,Ball Receipt*,1049,Granada,1,Regular Play,1049,Granada,,,['412b5073-8f22-49c6-a89b-8747e6949bc5'],,"[49.8, 14.9]",3292.0,Abdoulaye Doucouré,9.0,Right Defensive Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1573.136,0.7049999999999272,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.26402641056182563
86b26f9f-d704-4b64-8fe0-d514e7b311f9,990,1,00:26:13.136,26,13,55,1.966828,43,Carry,1049,Granada,1,Regular Play,1049,Granada,,,"['3a6eafe9-9ba3-4fbf-b550-da4531d15d77', '7128afae-48ad-4b0b-a767-3cd27d8bd17f', 'd4694491-3390-4d55-97ae-623d3550090f']",,"[49.8, 14.9]",3292.0,Abdoulaye Doucouré,9.0,Right Defensive Midfield,,,,,,,,,,,,"[37.5, 19.8]",,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1573.136,0.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.6737849159610452
3a6eafe9-9ba3-4fbf-b550-da4531d15d77,991,1,00:26:14.971,26,14,55,0.527295,17,Pressure,1049,Granada,1,Regular Play,1041,Sporting Gijón,,,"['7128afae-48ad-4b0b-a767-3cd27d8bd17f', '86b26f9f-d704-4b64-8fe0-d514e7b311f9']",,"[77.5, 63.0]",13107.0,Sergio Álvarez Díaz,9.0,Right Defensive Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1574.971,1.8350000000000364,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.4702233948312935
7128afae-48ad-4b0b-a767-3cd27d8bd17f,992,1,00:26:15.102,26,15,55,2.426113,30,Pass,1049,Granada,1,Regular Play,1049,Granada,,,"['3a6eafe9-9ba3-4fbf-b550-da4531d15d77', '43c05abf-d927-4e3a-a0c4-b90039b279e3']",True,"[37.5, 19.8]",3292.0,Abdoulaye Doucouré,9.0,Right Defensive Midfield,8697.0,Andrés Eduardo Fernández Moreno,31.420057,2.6109982,1.0,Ground Pass,"[10.4, 35.7]",,,40.0,Right Foot,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1575.102,0.1310000000000855,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,0.9831230473156989
43c05abf-d927-4e3a-a0c4-b90039b279e3,993,1,00:26:17.528,26,17,55,,42,Ball Receipt*,1049,Granada,1,Regular Play,1049,Granada,,,['7128afae-48ad-4b0b-a767-3cd27d8bd17f'],,"[10.4, 35.7]",8697.0,Andrés Eduardo Fernández Moreno,1.0,Goalkeeper,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1577.528,2.425999999999931,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.8883585549348503
88f6ad51-91a2-4d35-bc80-af3d42cd7353,994,1,00:26:17.724,26,17,55,1.869409,30,Pass,1049,Granada,1,Regular Play,1049,Granada,,,['00902237-38c8-402f-b4bf-7ad8170bfdb9'],,"[12.3, 36.5]",8697.0,Andrés Eduardo Fernández Moreno,1.0,Goalkeeper,4498.0,Jean-Sylvain Claude Babin,29.249615,1.2036225,1.0,Ground Pass,"[22.8, 63.8]",,,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1577.724,0.1959999999999127,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,0.5963783778704594
00902237-38c8-402f-b4bf-7ad8170bfdb9,995,1,00:26:19.594,26,19,55,,42,Ball Receipt*,1049,Granada,1,Regular Play,1049,Granada,,,['88f6ad51-91a2-4d35-bc80-af3d42cd7353'],,"[22.8, 63.8]",4498.0,Jean-Sylvain Claude Babin,3.0,Right Center Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1579.594,1.8700000000001182,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.883641929888536
1cab6be5-7bdb-4b1d-b380-06688bd93be8,996,1,00:26:19.594,26,19,55,3.443635,43,Carry,1049,Granada,1,Regular Play,1049,Granada,,,"['00902237-38c8-402f-b4bf-7ad8170bfdb9', 'd1c92972-28fa-4745-928e-d07639797943']",,"[22.8, 63.8]",4498.0,Jean-Sylvain Claude Babin,3.0,Right Center Back,,,,,,,,,,,,"[30.3, 66.8]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1579.594,0.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.5538415889605409
d1c92972-28fa-4745-928e-d07639797943,997,1,00:26:23.037,26,23,55,1.692683,30,Pass,1049,Granada,1,Regular Play,1049,Granada,,,['e065fb1d-2290-4013-923e-05f06db4e297'],,"[30.3, 66.8]",4498.0,Jean-Sylvain Claude Babin,3.0,Right Center Back,19454.0,Ricardo Miguel Moreira da Costa,30.537354,-1.6955575,1.0,Ground Pass,"[26.5, 36.5]",,,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1583.037,3.4429999999999836,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,0.2420051463551891
e065fb1d-2290-4013-923e-05f06db4e297,998,1,00:26:24.730,26,24,55,,42,Ball Receipt*,1049,Granada,1,Regular Play,1049,Granada,,,['d1c92972-28fa-4745-928e-d07639797943'],,"[26.5, 36.5]",19454.0,Ricardo Miguel Moreira da Costa,5.0,Left Center Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1584.73,1.6929999999999836,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.9593201899601013
2c183d11-9dcb-4b26-8812-2e154cc8da17,999,1,00:26:24.730,26,24,55,1.293021,43,Carry,1049,Granada,1,Regular Play,1049,Granada,,,"['2ebeb81d-234b-4aaa-8b1d-809e18315423', 'e065fb1d-2290-4013-923e-05f06db4e297']",,"[26.5, 36.5]",19454.0,Ricardo Miguel Moreira da Costa,5.0,Left Center Back,,,,,,,,,,,,"[28.6, 30.9]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1584.73,0.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.9786459117188956
2ebeb81d-234b-4aaa-8b1d-809e18315423,1000,1,00:26:26.023,26,26,55,1.258472,30,Pass,1049,Granada,1,Regular Play,1049,Granada,,,['43fd149d-1bca-43d0-bac8-077ca20783a7'],,"[28.6, 30.9]",19454.0,Ricardo Miguel Moreira da Costa,5.0,Left Center Back,7158.0,Cristiano Biraghi,24.750353,-1.3797399,1.0,Ground Pass,"[33.3, 6.6]",,,38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1586.023,1.2929999999998927,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,0.6577540082364867
43fd149d-1bca-43d0-bac8-077ca20783a7,1001,1,00:26:27.282,26,27,55,,42,Ball Receipt*,1049,Granada,1,Regular Play,1049,Granada,,,['2ebeb81d-234b-4aaa-8b1d-809e18315423'],,"[33.3, 6.6]",7158.0,Cristiano Biraghi,6.0,Left Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1587.282,1.2590000000000146,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.32916104496399323
aae16755-1d99-4f1c-baf4-6cc8e4ffb88b,1002,1,00:26:27.282,26,27,55,2.796376,43,Carry,1049,Granada,1,Regular Play,1049,Granada,,,"['43fd149d-1bca-43d0-bac8-077ca20783a7', '6d148ebf-466c-43ff-ac38-267f74adb3ea']",,"[33.3, 6.6]",7158.0,Cristiano Biraghi,6.0,Left Back,,,,,,,,,,,,"[34.8, 6.3]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1587.282,0.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.5624536396442885
6d148ebf-466c-43ff-ac38-267f74adb3ea,1003,1,00:26:30.078,26,30,55,2.053575,30,Pass,1049,Granada,1,Regular Play,1049,Granada,,,['3b8788e6-7242-48c5-aadc-b9e0747c21ad'],,"[34.8, 6.3]",7158.0,Cristiano Biraghi,6.0,Left Back,6918.0,Isaac Ajayi Success,35.300568,0.0056656618,3.0,High Pass,"[70.1, 6.5]",,,38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1590.078,2.796000000000049,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,0.017260721513180255
3b8788e6-7242-48c5-aadc-b9e0747c21ad,1004,1,00:26:32.118,26,32,55,,42,Ball Receipt*,1049,Granada,1,Regular Play,1049,Granada,,,['6d148ebf-466c-43ff-ac38-267f74adb3ea'],,"[70.1, 6.5]",6918.0,Isaac Ajayi Success,16.0,Left Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1592.118,2.0399999999999636,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.46378537570367606
0f70b987-1fb8-45e2-82f4-49ae0a06d03f,1005,1,00:26:32.118,26,32,55,0.013388,43,Carry,1049,Granada,1,Regular Play,1049,Granada,,,"['3b8788e6-7242-48c5-aadc-b9e0747c21ad', 'c091f292-c4c3-49ea-9a0c-bc4342933b0d', 'c47e2f2e-449c-4b29-9c78-6bd2e26f6a21']",,"[70.1, 6.5]",6918.0,Isaac Ajayi Success,16.0,Left Midfield,,,,,,,,,,,,"[70.4, 7.1]",,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1592.118,0.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.025521644823413125
c091f292-c4c3-49ea-9a0c-bc4342933b0d,1006,1,00:26:32.118,26,32,55,0.0,10,Interception,1049,Granada,1,Regular Play,1041,Sporting Gijón,,,['0f70b987-1fb8-45e2-82f4-49ae0a06d03f'],,"[47.2, 73.5]",16332.0,Ognjen Vranješ,2.0,Right Back,,,,,,,,,,,,,,,,,,,,,,,,,,13.0,Lost In Play,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1592.118,0.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,0.7768295007619124
c47e2f2e-449c-4b29-9c78-6bd2e26f6a21,1007,1,00:26:32.132,26,32,55,0.798923,30,Pass,1049,Granada,1,Regular Play,1049,Granada,,,['e3436204-b763-44d8-be2e-f68d3191450f'],,"[70.4, 7.1]",6918.0,Isaac Ajayi Success,16.0,Left Midfield,27109.0,Youssef El-Arabi,4.86621,2.976444,2.0,Low Pass,"[65.6, 7.9]",,,70.0,Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1592.132,0.014000000000123691,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,0.6234424779448707
e3436204-b763-44d8-be2e-f68d3191450f,1008,1,00:26:32.931,26,32,55,,42,Ball Receipt*,1049,Granada,1,Regular Play,1049,Granada,,,['c47e2f2e-449c-4b29-9c78-6bd2e26f6a21'],,"[65.6, 7.9]",27109.0,Youssef El-Arabi,22.0,Right Center Forward,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1592.931,0.7989999999999782,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.8587872760400227
e622668e-4ba6-4037-81fd-0a8a2b5a0a73,1009,1,00:26:32.931,26,32,55,1.449367,43,Carry,1049,Granada,1,Regular Play,1049,Granada,,,"['0780f7be-b304-4d04-b21d-04571c3382d1', '579024ca-6459-436e-ad72-12e3f404e5b4', 'e3436204-b763-44d8-be2e-f68d3191450f']",,"[65.6, 7.9]",27109.0,Youssef El-Arabi,22.0,Right Center Forward,,,,,,,,,,,,"[63.6, 7.0]",,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1592.931,0.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.21745313944137645
579024ca-6459-436e-ad72-12e3f404e5b4,1010,1,00:26:32.933,26,32,55,0.696604,17,Pressure,1049,Granada,1,Regular Play,1041,Sporting Gijón,,,['e622668e-4ba6-4037-81fd-0a8a2b5a0a73'],,"[56.4, 69.5]",13107.0,Sergio Álvarez Díaz,9.0,Right Defensive Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1592.933,0.0019999999999527063,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.05665157558432865
0780f7be-b304-4d04-b21d-04571c3382d1,1011,1,00:26:34.380,26,34,55,1.10234,30,Pass,1049,Granada,1,Regular Play,1049,Granada,,,['1548ea47-16af-4136-ab20-be2c291d0298'],,"[63.6, 7.0]",27109.0,Youssef El-Arabi,22.0,Right Center Forward,3292.0,Abdoulaye Doucouré,11.248555,2.3247583,1.0,Ground Pass,"[55.9, 15.2]",,,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1594.38,1.4470000000001164,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,0.6552293997947051
1548ea47-16af-4136-ab20-be2c291d0298,1012,1,00:26:35.482,26,35,55,,42,Ball Receipt*,1049,Granada,1,Regular Play,1049,Granada,,,['0780f7be-b304-4d04-b21d-04571c3382d1'],,"[55.9, 15.2]",3292.0,Abdoulaye Doucouré,9.0,Right Defensive Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1595.482,1.1019999999998618,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.44566370746449324
acbb8cfb-481c-437d-9bea-575dfd41d311,1013,1,00:26:35.482,26,35,55,1.909095,43,Carry,1049,Granada,1,Regular Play,1049,Granada,,,"['1548ea47-16af-4136-ab20-be2c291d0298', '2255c816-fc6f-416d-ba7a-6023a4137ca3']",,"[55.9, 15.2]",3292.0,Abdoulaye Doucouré,9.0,Right Defensive Midfield,,,,,,,,,,,,"[55.9, 25.6]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1595.482,0.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.451835857295131
2255c816-fc6f-416d-ba7a-6023a4137ca3,1014,1,00:26:37.391,26,37,55,1.087419,30,Pass,1049,Granada,1,Regular Play,1049,Granada,,,['f34394e8-f0db-45ee-a671-1cd44c6accf1'],,"[55.9, 25.6]",3292.0,Abdoulaye Doucouré,9.0,Right Defensive Midfield,6680.0,Rubén Rochina Naixes,17.053152,0.35327998,1.0,Ground Pass,"[71.9, 31.5]",,,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1597.391,1.9090000000001055,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,0.048650693579373905
f34394e8-f0db-45ee-a671-1cd44c6accf1,1015,1,00:26:38.479,26,38,55,,42,Ball Receipt*,1049,Granada,1,Regular Play,1049,Granada,,,['2255c816-fc6f-416d-ba7a-6023a4137ca3'],,"[71.9, 31.5]",6680.0,Rubén Rochina Naixes,12.0,Right Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1598.479,1.0879999999999654,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.21328183278776813
3beafa19-a390-49eb-be52-509466558d73,1016,1,00:26:38.479,26,38,55,2.603414,43,Carry,1049,Granada,1,Regular Play,1049,Granada,,,"['210741e1-0fbe-4398-a0b9-580bafe6e4e2', '917f9cb5-a724-43b1-b1b9-d00f68b29d1e', 'f34394e8-f0db-45ee-a671-1cd44c6accf1']",,"[71.9, 31.5]",6680.0,Rubén Rochina Naixes,12.0,Right Midfield,,,,,,,,,,,,"[70.9, 24.9]",,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1598.479,0.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.8105073330607
917f9cb5-a724-43b1-b1b9-d00f68b29d1e,1017,1,00:26:38.988,26,38,55,0.454123,17,Pressure,1049,Granada,1,Regular Play,1041,Sporting Gijón,,,['3beafa19-a390-49eb-be52-509466558d73'],,"[50.0, 50.8]",13107.0,Sergio Álvarez Díaz,9.0,Right Defensive Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1598.988,0.5090000000000146,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.8612489264247938
