id,index,period,timestamp,minute,second,possession,duration,type_id,type_name,possession_team_id,possession_team_name,play_pattern_id,play_pattern_name,team_id,team_name,tactics_formation,tactics_lineup,related_events,location,player_id,player_name,position_id,position_name,pass_recipient_id,pass_recipient_name,pass_length,pass_angle,pass_height_id,pass_height_name,pass_end_location,pass_body_part_id,pass_body_part_name,pass_type_id,pass_type_name,carry_end_location,pass_outcome_id,pass_outcome_name,under_pressure,duel_type_id,duel_type_name,clearance_aerial_won,clearance_body_part_id,clearance_body_part_name,clearance_head,counterpress,ball_receipt_outcome_id,ball_receipt_outcome_name,interception_outcome_id,interception_outcome_name,shot_statsbomb_xg,shot_end_location,shot_technique_id,shot_technique_name,shot_first_time,shot_outcome_id,shot_outcome_name,shot_type_id,shot_type_name,shot_body_part_id,shot_body_part_name,shot_freeze_frame,goalkeeper_end_location,goalkeeper_position_id,goalkeeper_position_name,goalkeeper_type_id,goalkeeper_type_name,duel_outcome_id,duel_outcome_name,pass_cross,out,clearance_right_foot,pass_technique_id,pass_technique_name,pass_outswinging,pass_aerial_won,off_camera,pass_switch,dribble_outcome_id,dribble_outcome_name,50_50_outcome_id,50_50_outcome_name,foul_won_defensive,goalkeeper_outcome_id,goalkeeper_outcome_name,goalkeeper_body_part_id,goalkeeper_body_part_name,goalkeeper_technique_id,goalkeeper_technique_name,pass_inswinging,block_offensive,foul_committed_advantage,foul_won_advantage,dribble_nutmeg,pass_assisted_shot_id,pass_shot_assist,shot_key_pass_id,clearance_left_foot,shot_open_goal,bad_behaviour_card_id,bad_behaviour_card_name,foul_committed_penalty,foul_won_penalty,ball_recovery_recovery_failure,dribble_overrun,shot_one_on_one,foul_committed_card_id,foul_committed_card_name,miscontrol_aerial_won,pass_through_ball,foul_committed_offensive,substitution_outcome_id,substitution_outcome_name,substitution_replacement_id,substitution_replacement_name,foul_committed_type_id,foul_committed_type_name,timestamp_seconds,time_since_last_event,distance_to_goal,event_type_50/50,event_type_Bad Behaviour,event_type_Ball Receipt*,event_type_Ball Recovery,event_type_Block,event_type_Carry,event_type_Clearance,event_type_Dispossessed,event_type_Dribble,event_type_Dribbled Past,event_type_Duel,event_type_Error,event_type_Foul Committed,event_type_Foul Won,event_type_Goal Keeper,event_type_Half End,event_type_Half Start,event_type_Injury Stoppage,event_type_Interception,event_type_Miscontrol,event_type_Offside,event_type_Own Goal Against,event_type_Own Goal For,event_type_Pass,event_type_Pressure,event_type_Shot,event_type_Starting XI,event_type_Substitution,event_type_Tactical Shift,pitch_control_score
9227d6bd-cea7-4509-8c71-d49dccd092d2,221,1,00:05:00.558,5,0,12,0.452639,17,Pressure,219,RC Deportivo La Coruña,1,Regular Play,209,Celta Vigo,,,['5f8f3e76-6395-403a-97ba-5932d329705c'],"[44.9, 31.8]",6797.0,Daniel Wass,11.0,Left Defensive Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,300.558,0.2980000000000018,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,0.8061751012861612
602aef55-a895-471a-a2f7-de092e3df85c,222,1,00:05:01.071,5,1,12,1.098569,30,Pass,219,RC Deportivo La Coruña,1,Regular Play,219,RC Deportivo La Coruña,,,['da4a53c9-51f7-482a-a55e-68089242f7a8'],"[75.2, 48.3]",6733.0,Pedro Mosquera Parada,11.0,Left Defensive Midfield,6734.0,Luis Carlos Correia Pinto,29.732473,-1.3641663,1.0,Ground Pass,"[81.3, 19.2]",38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,301.071,0.5130000000000337,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0.6494540500101268
da4a53c9-51f7-482a-a55e-68089242f7a8,223,1,00:05:02.170,5,2,12,,42,Ball Receipt*,219,RC Deportivo La Coruña,1,Regular Play,219,RC Deportivo La Coruña,,,['602aef55-a895-471a-a2f7-de092e3df85c'],"[81.3, 19.2]",6734.0,Luis Carlos Correia Pinto,21.0,Left Wing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,302.17,1.0989999999999895,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.5111942313481502
b2c8ec2d-51b8-469c-aff8-0474689c1ed2,224,1,00:05:02.170,5,2,12,2.50668,43,Carry,219,RC Deportivo La Coruña,1,Regular Play,219,RC Deportivo La Coruña,,,"['8db5d4a8-c60c-4f47-a471-6b4b6a57b867', 'da4a53c9-51f7-482a-a55e-68089242f7a8']","[81.3, 19.2]",6734.0,Luis Carlos Correia Pinto,21.0,Left Wing,,,,,,,,,,,,"[88.8, 13.2]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,302.17,0.0,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.24443205656197275
8db5d4a8-c60c-4f47-a471-6b4b6a57b867,225,1,00:05:04.676,5,4,12,2.23383,30,Pass,219,RC Deportivo La Coruña,1,Regular Play,219,RC Deportivo La Coruña,,,['5ef290c6-475e-433c-b9ab-94dd4dd819c3'],"[88.8, 13.2]",6734.0,Luis Carlos Correia Pinto,21.0,Left Wing,25921.0,Rubén Gracia Calmache,48.86031,1.0265158,3.0,High Pass,"[114.1, 55.0]",38.0,Left Foot,,,,77.0,Unknown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,304.676,2.505999999999972,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0.41038769781956574
5ef290c6-475e-433c-b9ab-94dd4dd819c3,226,1,00:05:06.626,5,6,12,,42,Ball Receipt*,219,RC Deportivo La Coruña,1,Regular Play,219,RC Deportivo La Coruña,,,['8db5d4a8-c60c-4f47-a471-6b4b6a57b867'],"[112.9, 56.5]",25921.0,Rubén Gracia Calmache,17.0,Right Wing,,,,,,,,,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,306.626,1.9499999999999886,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.9350694359624081
991811c8-b597-4817-af3d-e64b1c99ea88,227,1,00:05:06.626,5,6,12,0.0,22,Foul Committed,219,RC Deportivo La Coruña,1,Regular Play,219,RC Deportivo La Coruña,,,['ab737e45-0d2e-4f09-ae22-d112c787630f'],"[112.6, 55.9]",25921.0,Rubén Gracia Calmache,17.0,Right Wing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,306.626,0.0,0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.6796256752792103
ab737e45-0d2e-4f09-ae22-d112c787630f,228,1,00:05:06.626,5,6,12,0.0,21,Foul Won,219,RC Deportivo La Coruña,1,Regular Play,209,Celta Vigo,,,['991811c8-b597-4817-af3d-e64b1c99ea88'],"[7.5, 24.2]",6802.0,Jonathan Castro Otto,6.0,Left Back,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,306.626,0.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.8872769650199339
acde3c3c-e417-4845-9e3b-d4de0bc69064,229,1,00:05:46.180,5,46,13,2.014371,30,Pass,209,Celta Vigo,3,From Free Kick,209,Celta Vigo,,,['80726f36-6fec-477c-b242-169dbd9ef793'],"[6.8, 24.7]",6884.0,Sergio Álvarez Conde,1.0,Goalkeeper,,,64.118095,0.2975816,3.0,High Pass,"[68.1, 43.5]",40.0,Right Foot,62.0,Free Kick,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346.18,39.55400000000003,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0.18866782292840734
80726f36-6fec-477c-b242-169dbd9ef793,230,1,00:05:48.194,5,48,13,0.837675,30,Pass,209,Celta Vigo,3,From Free Kick,219,RC Deportivo La Coruña,,,"['1eec1201-a560-4ec0-91e3-1502e72bd78e', 'acde3c3c-e417-4845-9e3b-d4de0bc69064']","[52.0, 36.6]",6733.0,Pedro Mosquera Parada,11.0,Left Defensive Midfield,,,12.244999,0.5404195,2.0,Low Pass,"[62.5, 42.9]",37.0,Head,66.0,Recovery,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,348.194,2.01400000000001,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0.8985995002232353
1eec1201-a560-4ec0-91e3-1502e72bd78e,231,1,00:05:49.032,5,49,13,0.0,2,Ball Recovery,209,Celta Vigo,3,From Free Kick,209,Celta Vigo,,,['80726f36-6fec-477c-b242-169dbd9ef793'],"[57.6, 37.2]",19668.0,Augusto Matías Fernández,9.0,Right Defensive Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,349.032,0.8379999999999654,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.24348231495609785
40ff563a-c2c3-4115-ab2c-e61a138d4da7,232,1,00:05:49.032,5,49,13,1.371397,43,Carry,209,Celta Vigo,3,From Free Kick,209,Celta Vigo,,,"['1eec1201-a560-4ec0-91e3-1502e72bd78e', 'a8084f38-7a55-4661-9634-7daf381be813', 'b78398e5-9e33-4ab6-8e89-2016a17eab45']","[57.6, 37.2]",19668.0,Augusto Matías Fernández,9.0,Right Defensive Midfield,,,,,,,,,,,,"[57.2, 38.4]",,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,349.032,0.0,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.836942916098922
b78398e5-9e33-4ab6-8e89-2016a17eab45,233,1,00:05:50.172,5,50,13,0.327105,17,Pressure,209,Celta Vigo,3,From Free Kick,219,RC Deportivo La Coruña,,,"['40ff563a-c2c3-4115-ab2c-e61a138d4da7', 'a8084f38-7a55-4661-9634-7daf381be813']","[59.4, 42.5]",23806.0,Alejandro Bergantiños García,9.0,Right Defensive Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,350.172,1.1400000000000432,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,0.8165228014108757
a8084f38-7a55-4661-9634-7daf381be813,234,1,00:05:50.403,5,50,13,0.725102,30,Pass,209,Celta Vigo,3,From Free Kick,209,Celta Vigo,,,"['7f1a8dbf-1612-40e3-ac82-9f976e13f7b6', 'b78398e5-9e33-4ab6-8e89-2016a17eab45', 'c53c32b2-f775-43ab-a50a-198779af499d']","[57.2, 38.4]",19668.0,Augusto Matías Fernández,9.0,Right Defensive Midfield,5217.0,Iago Aspas Juncal,8.637129,0.09275632,1.0,Ground Pass,"[65.8, 39.2]",40.0,Right Foot,,,,9.0,Incomplete,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,350.403,0.23099999999999454,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0.41227657961520914
7f1a8dbf-1612-40e3-ac82-9f976e13f7b6,235,1,00:05:51.128,5,51,13,,42,Ball Receipt*,209,Celta Vigo,3,From Free Kick,209,Celta Vigo,,,['a8084f38-7a55-4661-9634-7daf381be813'],"[72.7, 41.8]",5217.0,Iago Aspas Juncal,23.0,Center Forward,,,,,,,,,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,351.128,0.7249999999999659,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.590341994118582
c53c32b2-f775-43ab-a50a-198779af499d,236,1,00:05:51.128,5,51,13,0.0,10,Interception,209,Celta Vigo,3,From Free Kick,219,RC Deportivo La Coruña,,,['a8084f38-7a55-4661-9634-7daf381be813'],"[54.3, 40.9]",6733.0,Pedro Mosquera Parada,11.0,Left Defensive Midfield,,,,,,,,,,,,,,,,,,,,,,,,,13.0,Lost In Play,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,351.128,0.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,0.5361230768668307
6111f21c-a5f7-402e-b008-0c824598b45d,237,1,00:05:52.310,5,52,13,1.337296,30,Pass,209,Celta Vigo,3,From Free Kick,209,Celta Vigo,,,['60e53299-33b8-4259-939a-d5b39f79c106'],"[70.6, 31.9]",6801.0,Pedro Pablo Hernández,19.0,Center Attacking Midfield,19668.0,Augusto Matías Fernández,7.029225,-2.4468544,1.0,Ground Pass,"[65.2, 27.4]",38.0,Left Foot,66.0,Recovery,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,352.31,1.1820000000000164,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0.7746805271633297
60e53299-33b8-4259-939a-d5b39f79c106,238,1,00:05:53.647,5,53,13,,42,Ball Receipt*,209,Celta Vigo,3,From Free Kick,209,Celta Vigo,,,['6111f21c-a5f7-402e-b008-0c824598b45d'],"[65.2, 27.4]",19668.0,Augusto Matías Fernández,9.0,Right Defensive Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,353.647,1.336999999999989,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.3764525135378468
21615663-b9d0-4807-a745-ca9924d2f9cf,239,1,00:05:53.647,5,53,13,1.133554,43,Carry,209,Celta Vigo,3,From Free Kick,209,Celta Vigo,,,"['60e53299-33b8-4259-939a-d5b39f79c106', 'a997e3de-971d-4e88-a6c7-443e1898204e']","[65.2, 27.4]",19668.0,Augusto Matías Fernández,9.0,Right Defensive Midfield,,,,,,,,,,,,"[65.2, 27.4]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,353.647,0.0,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.36652659588685044
a997e3de-971d-4e88-a6c7-443e1898204e,240,1,00:05:54.781,5,54,13,0.847255,30,Pass,209,Celta Vigo,3,From Free Kick,209,Celta Vigo,,,['3c546115-a882-48aa-b31e-17d500b728ba'],"[65.2, 27.4]",19668.0,Augusto Matías Fernández,9.0,Right Defensive Midfield,7105.0,Fabián Ariel Orellana Valenzuela,8.732124,0.23109066,1.0,Ground Pass,"[73.7, 29.4]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,354.781,1.1340000000000146,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0.9563551347842275
3c546115-a882-48aa-b31e-17d500b728ba,241,1,00:05:55.628,5,55,13,,42,Ball Receipt*,209,Celta Vigo,3,From Free Kick,209,Celta Vigo,,,['a997e3de-971d-4e88-a6c7-443e1898204e'],"[73.7, 29.4]",7105.0,Fabián Ariel Orellana Valenzuela,17.0,Right Wing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,355.628,0.84699999999998,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.2084283733976946
11ff0433-71a2-4ea5-9faa-4d2f80aea092,242,1,00:05:55.628,5,55,13,0.181523,43,Carry,209,Celta Vigo,3,From Free Kick,209,Celta Vigo,,,"['218611f2-87f1-4cc9-943f-e86b42b9c962', '3c546115-a882-48aa-b31e-17d500b728ba']","[73.7, 29.4]",7105.0,Fabián Ariel Orellana Valenzuela,17.0,Right Wing,,,,,,,,,,,,"[74.6, 30.1]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,355.628,0.0,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.7900939016822929
218611f2-87f1-4cc9-943f-e86b42b9c962,243,1,00:05:55.810,5,55,13,0.945237,30,Pass,209,Celta Vigo,3,From Free Kick,209,Celta Vigo,,,['f4c035cf-1488-4010-8e32-242bdfd9d404'],"[74.6, 30.1]",7105.0,Fabián Ariel Orellana Valenzuela,17.0,Right Wing,6797.0,Daniel Wass,9.924717,2.284887,1.0,Ground Pass,"[68.1, 37.6]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,355.81,0.18200000000001637,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0.8868639476650186
f4c035cf-1488-4010-8e32-242bdfd9d404,244,1,00:05:56.755,5,56,13,,42,Ball Receipt*,209,Celta Vigo,3,From Free Kick,209,Celta Vigo,,,['218611f2-87f1-4cc9-943f-e86b42b9c962'],"[68.1, 37.6]",6797.0,Daniel Wass,11.0,Left Defensive Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,356.755,0.9449999999999932,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.2969486297356606
5e4328fa-b5f3-44ac-b1e9-3c2774970a8f,245,1,00:05:56.755,5,56,13,1.60261,43,Carry,209,Celta Vigo,3,From Free Kick,209,Celta Vigo,,,"['d3db26b7-37e4-4a1a-906e-dc277947cfef', 'f4c035cf-1488-4010-8e32-242bdfd9d404']","[68.1, 37.6]",6797.0,Daniel Wass,11.0,Left Defensive Midfield,,,,,,,,,,,,"[72.0, 43.9]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,356.755,0.0,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.6139870033225486
d3db26b7-37e4-4a1a-906e-dc277947cfef,246,1,00:05:58.357,5,58,13,0.821213,30,Pass,209,Celta Vigo,3,From Free Kick,209,Celta Vigo,,,['42c4d0af-433b-4088-861e-3648744be821'],"[72.0, 43.9]",6797.0,Daniel Wass,11.0,Left Defensive Midfield,5217.0,Iago Aspas Juncal,13.652839,-0.088007376,1.0,Ground Pass,"[85.6, 42.7]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,358.357,1.6020000000000323,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0.31389919578558445
35660178-1c9d-469f-b2f6-d5d840018da3,247,1,00:05:59.054,5,59,13,0.450876,17,Pressure,209,Celta Vigo,3,From Free Kick,219,RC Deportivo La Coruña,,,"['42c4d0af-433b-4088-861e-3648744be821', 'a4aa7054-9cc7-4ec9-b004-473f1dc18539', 'c704dc18-de8f-4591-87b2-cd0820fcaea1']","[34.5, 37.4]",6913.0,Fernando Navarro i Corbacho,6.0,Left Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,359.054,0.6969999999999459,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,0.6017893141995024
42c4d0af-433b-4088-861e-3648744be821,248,1,00:05:59.179,5,59,13,,42,Ball Receipt*,209,Celta Vigo,3,From Free Kick,209,Celta Vigo,,,"['35660178-1c9d-469f-b2f6-d5d840018da3', 'd3db26b7-37e4-4a1a-906e-dc277947cfef']","[85.6, 42.7]",5217.0,Iago Aspas Juncal,23.0,Center Forward,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,359.179,0.125,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.46920021374389964
c704dc18-de8f-4591-87b2-cd0820fcaea1,249,1,00:05:59.179,5,59,13,0.08,43,Carry,209,Celta Vigo,3,From Free Kick,209,Celta Vigo,,,"['35660178-1c9d-469f-b2f6-d5d840018da3', '42c4d0af-433b-4088-861e-3648744be821', 'a4aa7054-9cc7-4ec9-b004-473f1dc18539']","[85.6, 42.7]",5217.0,Iago Aspas Juncal,23.0,Center Forward,,,,,,,,,,,,"[85.7, 42.7]",,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,359.179,0.0,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.4683385981950485
a4aa7054-9cc7-4ec9-b004-473f1dc18539,250,1,00:05:59.259,5,59,13,0.938387,30,Pass,209,Celta Vigo,3,From Free Kick,209,Celta Vigo,,,"['35660178-1c9d-469f-b2f6-d5d840018da3', 'cf730999-7f3c-4773-8dcc-a53f3f6d57b1']","[85.7, 42.7]",5217.0,Iago Aspas Juncal,23.0,Center Forward,,,11.86086,-1.6721429,2.0,Low Pass,"[84.5, 30.9]",38.0,Left Foot,,,,9.0,Incomplete,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,359.259,0.08000000000004093,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0.9046435399651925
cf730999-7f3c-4773-8dcc-a53f3f6d57b1,251,1,00:06:00.197,6,0,14,0.0,2,Ball Recovery,219,RC Deportivo La Coruña,1,Regular Play,219,RC Deportivo La Coruña,,,['a4aa7054-9cc7-4ec9-b004-473f1dc18539'],"[35.6, 49.2]",23806.0,Alejandro Bergantiños García,9.0,Right Defensive Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,360.197,0.9379999999999882,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.6955270664034527
20763bae-de1a-4d83-bc99-01ef4a3b24cc,252,1,00:06:00.197,6,0,14,2.607087,43,Carry,219,RC Deportivo La Coruña,1,Regular Play,219,RC Deportivo La Coruña,,,"['cf730999-7f3c-4773-8dcc-a53f3f6d57b1', 'd7879cc0-219c-4f4a-a724-49606d0f93c0']","[35.6, 49.2]",23806.0,Alejandro Bergantiños García,9.0,Right Defensive Midfield,,,,,,,,,,,,"[41.0, 32.8]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,360.197,0.0,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.22349532489269808
d7879cc0-219c-4f4a-a724-49606d0f93c0,253,1,00:06:02.804,6,2,14,3.066499,30,Pass,219,RC Deportivo La Coruña,1,Regular Play,219,RC Deportivo La Coruña,,,['a4358d7e-ae62-4d46-b4e6-7163742b06d5'],"[41.0, 32.8]",23806.0,Alejandro Bergantiños García,9.0,Right Defensive Midfield,6732.0,Lucas Pérez Martínez,24.200207,-0.5283719,1.0,Ground Pass,"[61.9, 20.6]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,362.804,2.606999999999971,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0.0287425913246927
a4358d7e-ae62-4d46-b4e6-7163742b06d5,254,1,00:06:05.871,6,5,14,,42,Ball Receipt*,219,RC Deportivo La Coruña,1,Regular Play,219,RC Deportivo La Coruña,,,['d7879cc0-219c-4f4a-a724-49606d0f93c0'],"[61.9, 20.6]",6732.0,Lucas Pérez Martínez,19.0,Center Attacking Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,365.871,3.0670000000000073,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.8257757439549184
