id,index,period,timestamp,minute,second,possession,duration,type_id,type_name,possession_team_id,possession_team_name,play_pattern_id,play_pattern_name,team_id,team_name,tactics_formation,tactics_lineup,related_events,location,player_id,player_name,position_id,position_name,pass_recipient_id,pass_recipient_name,pass_length,pass_angle,pass_height_id,pass_height_name,pass_end_location,pass_type_id,pass_type_name,pass_body_part_id,pass_body_part_name,carry_end_location,pass_outcome_id,pass_outcome_name,ball_receipt_outcome_id,ball_receipt_outcome_name,off_camera,counterpress,under_pressure,duel_type_id,duel_type_name,pass_aerial_won,pass_switch,foul_won_defensive,out,interception_outcome_id,interception_outcome_name,dribble_outcome_id,dribble_outcome_name,duel_outcome_id,duel_outcome_name,goalkeeper_type_id,goalkeeper_type_name,goalkeeper_outcome_id,goalkeeper_outcome_name,clearance_body_part_id,clearance_body_part_name,clearance_right_foot,foul_committed_advantage,foul_won_advantage,dribble_nutmeg,dribble_overrun,ball_recovery_recovery_failure,ball_recovery_offensive,clearance_left_foot,shot_statsbomb_xg,shot_end_location,shot_body_part_id,shot_body_part_name,shot_type_id,shot_type_name,shot_outcome_id,shot_outcome_name,shot_technique_id,shot_technique_name,shot_freeze_frame,goalkeeper_technique_id,goalkeeper_technique_name,goalkeeper_position_id,goalkeeper_position_name,goalkeeper_body_part_id,goalkeeper_body_part_name,injury_stoppage_in_chain,substitution_outcome_id,substitution_outcome_name,substitution_replacement_id,substitution_replacement_name,clearance_aerial_won,clearance_head,pass_cross,pass_technique_id,pass_technique_name,pass_through_ball,pass_outswinging,50_50_outcome_id,50_50_outcome_name,goalkeeper_end_location,pass_assisted_shot_id,pass_shot_assist,shot_key_pass_id,block_offensive,shot_first_time,pass_cut_back,shot_aerial_won,pass_inswinging,miscontrol_aerial_won,pass_goal_assist,block_deflection,foul_committed_type_id,foul_committed_type_name,pass_deflected,pass_no_touch,timestamp_seconds,time_since_last_event,distance_to_goal,event_type_50/50,event_type_Ball Receipt*,event_type_Ball Recovery,event_type_Block,event_type_Carry,event_type_Clearance,event_type_Dispossessed,event_type_Dribble,event_type_Dribbled Past,event_type_Duel,event_type_Foul Committed,event_type_Foul Won,event_type_Goal Keeper,event_type_Half End,event_type_Half Start,event_type_Injury Stoppage,event_type_Interception,event_type_Miscontrol,event_type_Pass,event_type_Pressure,event_type_Referee Ball-Drop,event_type_Shield,event_type_Shot,event_type_Starting XI,event_type_Substitution,event_type_Tactical Shift,pitch_control_score
f210ca01-14cb-49f8-b232-4bb45d2bd86f,215,1,00:04:45.839,4,45,15,0.0,4,Duel,212,Atlético Madrid,1,Regular Play,212,Atlético Madrid,,,['3ba59ff0-b345-4eeb-86b3-ee711ef091a3'],"[68.6, 17.0]",6320.0,Filipe Luís Kasmirski,6.0,Left Back,,,,,,,,,,,,,,,,,,True,True,11.0,Tackle,,,,,,,,,16.0,Success In Play,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,285.839,0.0,0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.8512624233409858
7f535b8f-bc1d-4606-b4ec-32b146186f24,216,1,00:04:48.213,4,48,15,0.0,4,Duel,212,Atlético Madrid,1,Regular Play,215,Athletic Club,,,['235a82a4-0162-477d-a288-f05ae42cf38d'],"[55.9, 37.0]",6842.0,Iker Muniain Goñi,21.0,Left Wing,,,,,,,,,,,,,,,,,,,True,10.0,Aerial Lost,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,288.213,2.3740000000000236,0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.14279387523141007
235a82a4-0162-477d-a288-f05ae42cf38d,217,1,00:04:48.213,4,48,15,2.84185,30,Pass,212,Atlético Madrid,1,Regular Play,212,Atlético Madrid,,,"['5e1d1c69-1de6-4c55-b2e2-faf868c83465', '7f535b8f-bc1d-4606-b4ec-32b146186f24']","[64.2, 43.1]",6383.0,Thomas Teye Partey,12.0,Right Midfield,6375.0,Juan Francisco Torres Belén,12.371338,2.1431053,2.0,Low Pass,"[57.5, 53.5]",66.0,Recovery,,,,,,,,,,True,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,288.213,0.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,0.08749383175862357
5e1d1c69-1de6-4c55-b2e2-faf868c83465,218,1,00:04:51.055,4,51,15,,42,Ball Receipt*,212,Atlético Madrid,1,Regular Play,212,Atlético Madrid,,,['235a82a4-0162-477d-a288-f05ae42cf38d'],"[57.5, 53.5]",6375.0,Juan Francisco Torres Belén,2.0,Right Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,291.055,2.8419999999999845,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.6266316504069698
e99c38f6-132a-4a0f-a08e-e8284d6da59e,219,1,00:04:51.055,4,51,15,0.542567,43,Carry,212,Atlético Madrid,1,Regular Play,212,Atlético Madrid,,,"['4e3bed94-6946-4d40-8001-306ba6287afb', '5e1d1c69-1de6-4c55-b2e2-faf868c83465']","[57.5, 53.5]",6375.0,Juan Francisco Torres Belén,2.0,Right Back,,,,,,,,,,,,"[57.8, 53.5]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,291.055,0.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.31366398306029564
4e3bed94-6946-4d40-8001-306ba6287afb,220,1,00:04:51.598,4,51,15,3.676606,30,Pass,212,Atlético Madrid,1,Regular Play,212,Atlético Madrid,,,"['0a5d9a65-cefa-4b23-a151-2453c827eaf8', 'e3a93278-f452-45e0-99a5-06800bec12bf']","[57.8, 53.5]",6375.0,Juan Francisco Torres Belén,2.0,Right Back,6382.0,Fernando José Torres Sanz,54.931595,0.06923224,3.0,High Pass,"[112.6, 57.3]",,,40.0,Right Foot,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,291.598,0.5430000000000064,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,0.26783755565419354
0a5d9a65-cefa-4b23-a151-2453c827eaf8,221,1,00:04:55.274,4,55,15,,42,Ball Receipt*,212,Atlético Madrid,1,Regular Play,212,Atlético Madrid,,,['4e3bed94-6946-4d40-8001-306ba6287afb'],"[93.9, 58.8]",6382.0,Fernando José Torres Sanz,22.0,Right Center Forward,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,295.274,3.6759999999999877,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.4059872434741857
e3a93278-f452-45e0-99a5-06800bec12bf,222,1,00:04:55.274,4,55,16,0.0,2,Ball Recovery,215,Athletic Club,1,Regular Play,215,Athletic Club,,,['4e3bed94-6946-4d40-8001-306ba6287afb'],"[7.5, 22.8]",6576.0,Gorka Iraizoz Moreno,1.0,Goalkeeper,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,295.274,0.0,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.07704709849467117
e094718e-d5f1-4582-a933-3a00e194c41b,223,1,00:05:01.941,5,1,16,2.240787,30,Pass,215,Athletic Club,1,Regular Play,215,Athletic Club,,,['c4f3eee7-c506-4ede-9c6e-8ca200137bb2'],"[10.0, 23.9]",6576.0,Gorka Iraizoz Moreno,1.0,Goalkeeper,6789.0,Mikel Balenziaga Oruesagasti,30.267143,-0.79941595,1.0,Ground Pass,"[31.1, 2.2]",,,69.0,Keeper Arm,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,301.941,6.666999999999973,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,0.7669194769008701
c4f3eee7-c506-4ede-9c6e-8ca200137bb2,224,1,00:05:04.182,5,4,16,,42,Ball Receipt*,215,Athletic Club,1,Regular Play,215,Athletic Club,,,['e094718e-d5f1-4582-a933-3a00e194c41b'],"[31.1, 2.2]",6789.0,Mikel Balenziaga Oruesagasti,6.0,Left Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,304.182,2.2410000000000423,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.2510245111459283
95cf140e-7b9d-42a0-88a4-fd8926b32f82,225,1,00:05:07.239,5,7,16,1.566277,30,Pass,215,Athletic Club,1,Regular Play,215,Athletic Club,,,['40f77b20-f340-4a4a-87cd-b4609ad287e0'],"[37.5, 2.4]",6789.0,Mikel Balenziaga Oruesagasti,6.0,Left Back,6788.0,Xabier Etxeita Gorritxategi,20.130821,2.4653,1.0,Ground Pass,"[21.8, 15.0]",,,38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,307.239,3.0569999999999595,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,0.13086221425213984
40f77b20-f340-4a4a-87cd-b4609ad287e0,226,1,00:05:08.805,5,8,16,,42,Ball Receipt*,215,Athletic Club,1,Regular Play,215,Athletic Club,,,['95cf140e-7b9d-42a0-88a4-fd8926b32f82'],"[21.8, 15.0]",6788.0,Xabier Etxeita Gorritxategi,5.0,Left Center Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,308.805,1.566000000000031,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.3745618195218303
8bcc0a99-a775-4d85-91ca-4645ed6b91b2,227,1,00:05:08.805,5,8,16,3.787685,43,Carry,215,Athletic Club,1,Regular Play,215,Athletic Club,,,"['16f8a239-f5cf-4eab-b287-d809c6de7b7a', '40f77b20-f340-4a4a-87cd-b4609ad287e0']","[21.8, 15.0]",6788.0,Xabier Etxeita Gorritxategi,5.0,Left Center Back,,,,,,,,,,,,"[26.2, 21.4]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,308.805,0.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.5465925595743215
16f8a239-f5cf-4eab-b287-d809c6de7b7a,228,1,00:05:12.593,5,12,16,2.244558,30,Pass,215,Athletic Club,1,Regular Play,215,Athletic Club,,,['4c297c50-9a5b-4bdd-8d7f-a1ae369c5291'],"[26.2, 21.4]",6788.0,Xabier Etxeita Gorritxategi,5.0,Left Center Back,6386.0,Eneko Bóveda Altube,48.520718,1.3653169,1.0,Ground Pass,"[36.1, 68.9]",,,40.0,Right Foot,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,312.593,3.788000000000011,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,0.06774965602272365
4c297c50-9a5b-4bdd-8d7f-a1ae369c5291,229,1,00:05:14.837,5,14,16,,42,Ball Receipt*,215,Athletic Club,1,Regular Play,215,Athletic Club,,,['16f8a239-f5cf-4eab-b287-d809c6de7b7a'],"[36.1, 68.9]",6386.0,Eneko Bóveda Altube,3.0,Right Center Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,314.837,2.2439999999999714,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.4617726168398807
a9506e0f-ffb0-4b47-b19a-f80ffd23d437,230,1,00:05:14.837,5,14,16,1.881412,43,Carry,215,Athletic Club,1,Regular Play,215,Athletic Club,,,"['2f23e418-7369-4d1e-bc87-fa8ed3659baa', '4c297c50-9a5b-4bdd-8d7f-a1ae369c5291']","[36.1, 68.9]",6386.0,Eneko Bóveda Altube,3.0,Right Center Back,,,,,,,,,,,,"[47.9, 74.7]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,314.837,0.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.3346512746972591
2f23e418-7369-4d1e-bc87-fa8ed3659baa,231,1,00:05:16.719,5,16,16,0.351183,30,Pass,215,Athletic Club,1,Regular Play,215,Athletic Club,,,"['972966b4-440d-4ebc-802e-f63c44a9675f', 'c30f8af5-71c9-4f1b-b4c8-a7a53bd3244e']","[47.9, 74.7]",6386.0,Eneko Bóveda Altube,3.0,Right Center Back,6389.0,Mikel San José Domínguez,6.9771056,-1.0943289,1.0,Ground Pass,"[51.1, 68.5]",,,40.0,Right Foot,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,316.719,1.882000000000005,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,0.9286862640054272
c30f8af5-71c9-4f1b-b4c8-a7a53bd3244e,232,1,00:05:17.070,5,17,16,,42,Ball Receipt*,215,Athletic Club,1,Regular Play,215,Athletic Club,,,['2f23e418-7369-4d1e-bc87-fa8ed3659baa'],"[55.1, 55.2]",6389.0,Mikel San José Domínguez,9.0,Right Defensive Midfield,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,317.07,0.3509999999999991,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.7543338401056117
972966b4-440d-4ebc-802e-f63c44a9675f,233,1,00:05:17.070,5,17,16,0.0,10,Interception,215,Athletic Club,1,Regular Play,212,Atlético Madrid,,,['2f23e418-7369-4d1e-bc87-fa8ed3659baa'],"[69.0, 11.6]",5487.0,Antoine Griezmann,24.0,Left Center Forward,,,,,,,,,,,,,,,,,,,,,,,,,,16.0,Success In Play,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,317.07,0.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,0.7645690643839511
eaf63c1a-ae49-43c4-9d2b-ab7c4e35d04d,234,1,00:05:18.989,5,18,16,0.0,2,Ball Recovery,215,Athletic Club,1,Regular Play,212,Atlético Madrid,,,,"[46.7, 30.2]",5249.0,Diego Roberto Godín Leal,5.0,Left Center Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,318.989,1.9189999999999827,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.1569907869601862
539b73b5-a8ca-458d-bea8-dd4eb0426980,235,1,00:05:18.989,5,18,16,4.011674,43,Carry,215,Athletic Club,1,Regular Play,212,Atlético Madrid,,,"['309f9c03-4259-4214-8894-e5b0f91928a7', 'eaf63c1a-ae49-43c4-9d2b-ab7c4e35d04d']","[46.7, 30.2]",5249.0,Diego Roberto Godín Leal,5.0,Left Center Back,,,,,,,,,,,,"[57.9, 45.9]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,318.989,0.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.3192398125422671
309f9c03-4259-4214-8894-e5b0f91928a7,236,1,00:05:23.001,5,23,16,0.079974,30,Pass,215,Athletic Club,1,Regular Play,212,Atlético Madrid,,,['ced00621-4fae-4456-b887-3c3d6c4bea9a'],"[57.9, 45.9]",5249.0,Diego Roberto Godín Leal,5.0,Left Center Back,,,2.657066,0.34555557,2.0,Low Pass,"[60.4, 46.8]",,,40.0,Right Foot,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,323.001,4.0120000000000005,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,0.24258158935027363
ced00621-4fae-4456-b887-3c3d6c4bea9a,237,1,00:05:23.081,5,23,16,0.0,6,Block,215,Athletic Club,1,Regular Play,215,Athletic Club,,,['309f9c03-4259-4214-8894-e5b0f91928a7'],"[59.7, 33.3]",6389.0,Mikel San José Domínguez,9.0,Right Defensive Midfield,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,323.081,0.08000000000004093,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.44996588820141004
06180012-0876-4ea3-95d5-615be5f952ed,238,1,00:05:23.556,5,23,16,0.0,2,Ball Recovery,215,Athletic Club,1,Regular Play,212,Atlético Madrid,,,,"[57.0, 45.2]",5249.0,Diego Roberto Godín Leal,5.0,Left Center Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,323.556,0.4749999999999659,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.5363128220692102
9c6fd3df-369c-4cf4-b55f-2402738fab9d,239,1,00:05:23.556,5,23,16,0.564289,43,Carry,215,Athletic Club,1,Regular Play,212,Atlético Madrid,,,"['06180012-0876-4ea3-95d5-615be5f952ed', '8c81b70e-cb43-4c4b-abe5-f3fc249b9ea8']","[57.0, 45.2]",5249.0,Diego Roberto Godín Leal,5.0,Left Center Back,,,,,,,,,,,,"[57.2, 44.7]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,323.556,0.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.2512486384556738
8c81b70e-cb43-4c4b-abe5-f3fc249b9ea8,240,1,00:05:24.120,5,24,16,3.834405,30,Pass,215,Athletic Club,1,Regular Play,212,Atlético Madrid,,,"['7704e783-4f6b-4058-9055-9e4297e9a2b9', '8693703a-2e3d-4c04-b3b7-2293a57f468c']","[57.2, 44.7]",5249.0,Diego Roberto Godín Leal,5.0,Left Center Back,6382.0,Fernando José Torres Sanz,48.168453,-0.23893644,3.0,High Pass,"[104.0, 33.3]",,,40.0,Right Foot,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,324.12,0.5640000000000214,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,0.4361490870811905
8693703a-2e3d-4c04-b3b7-2293a57f468c,241,1,00:05:27.954,5,27,16,,42,Ball Receipt*,215,Athletic Club,1,Regular Play,212,Atlético Madrid,,,['8c81b70e-cb43-4c4b-abe5-f3fc249b9ea8'],"[100.8, 30.8]",6382.0,Fernando José Torres Sanz,22.0,Right Center Forward,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,327.954,3.834000000000003,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.8448017290542373
7704e783-4f6b-4058-9055-9e4297e9a2b9,242,1,00:05:27.954,5,27,17,0.0,23,Goal Keeper,215,Athletic Club,8,From Keeper,215,Athletic Club,,,['8c81b70e-cb43-4c4b-abe5-f3fc249b9ea8'],"[16.1, 46.8]",6576.0,Gorka Iraizoz Moreno,1.0,Goalkeeper,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.0,Keeper Sweeper,47.0,Claim,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,327.954,0.0,0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,0.6287787161759095
7ea27ff1-592d-4ee0-8d75-7c846690bdc8,243,1,00:05:30.228,5,30,17,3.055326,30,Pass,215,Athletic Club,8,From Keeper,215,Athletic Club,,,['29b2388c-da6a-4c0d-ba38-ea8720463787'],"[16.4, 46.3]",6576.0,Gorka Iraizoz Moreno,1.0,Goalkeeper,6788.0,Xabier Etxeita Gorritxategi,31.607752,-0.9494435,2.0,Low Pass,"[34.8, 20.6]",,,69.0,Keeper Arm,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,330.228,2.274000000000001,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,0.5015829145500215
29b2388c-da6a-4c0d-ba38-ea8720463787,244,1,00:05:33.283,5,33,17,,42,Ball Receipt*,215,Athletic Club,8,From Keeper,215,Athletic Club,,,['7ea27ff1-592d-4ee0-8d75-7c846690bdc8'],"[34.8, 20.6]",6788.0,Xabier Etxeita Gorritxategi,5.0,Left Center Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,333.283,3.055000000000007,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.004672824245336438
de99d7ca-6aa6-49b7-9872-9ecae1b063f5,245,1,00:05:34.051,5,34,17,1.490903,30,Pass,215,Athletic Club,8,From Keeper,215,Athletic Club,,,['98fdb356-7d3e-4dc9-a055-a24c87019926'],"[37.6, 19.5]",6788.0,Xabier Etxeita Gorritxategi,5.0,Left Center Back,23833.0,Borja Viguera Manzanares,28.714108,-0.12219517,2.0,Low Pass,"[66.1, 16.0]",,,38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,334.051,0.7679999999999723,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,0.1898763941975693
867622be-9db0-4969-8365-0abc6ddc2a9a,246,1,00:05:35.361,5,35,17,1.435407,17,Pressure,215,Athletic Club,8,From Keeper,212,Atlético Madrid,,,"['81c64dd0-e27f-412c-9323-ae5f3d167175', '98fdb356-7d3e-4dc9-a055-a24c87019926']","[52.8, 64.5]",6376.0,Stefan Savić,3.0,Right Center Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,335.361,1.3100000000000023,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.15261131780077086
98fdb356-7d3e-4dc9-a055-a24c87019926,247,1,00:05:35.542,5,35,17,,42,Ball Receipt*,215,Athletic Club,8,From Keeper,215,Athletic Club,,,"['867622be-9db0-4969-8365-0abc6ddc2a9a', 'de99d7ca-6aa6-49b7-9872-9ecae1b063f5']","[66.1, 16.0]",23833.0,Borja Viguera Manzanares,23.0,Center Forward,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,335.54200000000003,0.18100000000004002,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.7378484837337997
81c64dd0-e27f-412c-9323-ae5f3d167175,248,1,00:05:35.542,5,35,17,1.783893,43,Carry,215,Athletic Club,8,From Keeper,215,Athletic Club,,,"['867622be-9db0-4969-8365-0abc6ddc2a9a', '98fdb356-7d3e-4dc9-a055-a24c87019926', 'c96d3a98-e846-48fc-9e34-eb5ab1b29f76']","[66.1, 16.0]",23833.0,Borja Viguera Manzanares,23.0,Center Forward,,,,,,,,,,,,"[58.2, 13.8]",,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,335.54200000000003,0.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.2796125599054782
c96d3a98-e846-48fc-9e34-eb5ab1b29f76,249,1,00:05:37.326,5,37,17,1.23237,30,Pass,215,Athletic Club,8,From Keeper,215,Athletic Club,,,['5df961e6-d57e-418c-aa2a-cacc9b85e65c'],"[58.2, 13.8]",23833.0,Borja Viguera Manzanares,23.0,Center Forward,6789.0,Mikel Balenziaga Oruesagasti,11.960351,-1.671297,1.0,Ground Pass,"[57.0, 1.9]",,,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,337.326,1.7839999999999918,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,0.06817622545334201
5df961e6-d57e-418c-aa2a-cacc9b85e65c,250,1,00:05:38.558,5,38,17,,42,Ball Receipt*,215,Athletic Club,8,From Keeper,215,Athletic Club,,,['c96d3a98-e846-48fc-9e34-eb5ab1b29f76'],"[57.0, 1.9]",6789.0,Mikel Balenziaga Oruesagasti,6.0,Left Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,338.558,1.231999999999971,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.3531207079360853
