id,index,period,timestamp,minute,second,possession,duration,type_id,type_name,possession_team_id,possession_team_name,play_pattern_id,play_pattern_name,team_id,team_name,tactics_formation,tactics_lineup,related_events,location,player_id,player_name,position_id,position_name,pass_recipient_id,pass_recipient_name,pass_length,pass_angle,pass_height_id,pass_height_name,pass_end_location,pass_type_id,pass_type_name,pass_body_part_id,pass_body_part_name,carry_end_location,under_pressure,pass_outcome_id,pass_outcome_name,ball_receipt_outcome_id,ball_receipt_outcome_name,counterpress,interception_outcome_id,interception_outcome_name,dribble_outcome_id,dribble_outcome_name,duel_type_id,duel_type_name,duel_outcome_id,duel_outcome_name,pass_technique_id,pass_technique_name,pass_through_ball,pass_aerial_won,out,clearance_body_part_id,clearance_body_part_name,clearance_left_foot,off_camera,clearance_right_foot,pass_assisted_shot_id,pass_shot_assist,shot_statsbomb_xg,shot_end_location,shot_key_pass_id,shot_outcome_id,shot_outcome_name,shot_technique_id,shot_technique_name,shot_body_part_id,shot_body_part_name,shot_type_id,shot_type_name,shot_freeze_frame,goalkeeper_outcome_id,goalkeeper_outcome_name,goalkeeper_type_id,goalkeeper_type_name,goalkeeper_body_part_id,goalkeeper_body_part_name,goalkeeper_position_id,goalkeeper_position_name,goalkeeper_technique_id,goalkeeper_technique_name,pass_cross,pass_switch,shot_first_time,goalkeeper_end_location,ball_recovery_recovery_failure,foul_committed_type_id,foul_committed_type_name,block_offensive,foul_won_defensive,pass_miscommunication,foul_committed_advantage,foul_won_advantage,pass_outswinging,miscontrol_aerial_won,pass_cut_back,pass_inswinging,dribble_nutmeg,pass_goal_assist,shot_open_goal,clearance_head,injury_stoppage_in_chain,pass_no_touch,clearance_aerial_won,dribble_overrun,block_save_block,substitution_outcome_id,substitution_outcome_name,substitution_replacement_id,substitution_replacement_name,shot_one_on_one,foul_committed_card_id,foul_committed_card_name,foul_committed_offensive,bad_behaviour_card_id,bad_behaviour_card_name,50_50_outcome_id,50_50_outcome_name,timestamp_seconds,time_since_last_event,distance_to_goal,event_type_50/50,event_type_Bad Behaviour,event_type_Ball Receipt*,event_type_Ball Recovery,event_type_Block,event_type_Carry,event_type_Clearance,event_type_Dispossessed,event_type_Dribble,event_type_Dribbled Past,event_type_Duel,event_type_Foul Committed,event_type_Foul Won,event_type_Goal Keeper,event_type_Half End,event_type_Half Start,event_type_Injury Stoppage,event_type_Interception,event_type_Miscontrol,event_type_Pass,event_type_Pressure,event_type_Referee Ball-Drop,event_type_Shot,event_type_Starting XI,event_type_Substitution,pitch_control_score
0f84cb40-4009-4dcf-95f3-e68207963568,1008,1,00:25:19.257,25,19,63,,42,Ball Receipt*,217,Barcelona,2,From Corner,217,Barcelona,,,['a7f8a596-8e79-4e5c-aed9-0644741ff4e9'],"[99.3, 62.6]",4324.0,Daniel Alves da Silva,2.0,Right Back,,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1519.257,1.0199999999999818,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.1922638944814392
79401a1f-7ba1-4cad-841c-cafdc83bbfc8,1009,1,00:25:19.257,25,19,63,0.0,10,Interception,217,Barcelona,2,From Corner,322,Eibar,,,['a7f8a596-8e79-4e5c-aed9-0644741ff4e9'],"[16.5, 17.1]",6776.0,David Juncà Reñé,6.0,Left Back,,,,,,,,,,,,,,,,,,,16.0,Success In Play,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1519.257,0.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,0.6595126938048645
2c3fef56-fd20-4a15-9d9d-d425749258d2,1010,1,00:25:21.160,25,21,64,0.0,2,Ball Recovery,322,Eibar,6,From Counter,322,Eibar,,,,"[34.1, 23.3]",6742.0,Sergio Gontán Gallardo,17.0,Right Wing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1521.16,1.90300000000002,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.21870706718505217
f239038d-2575-4c8b-bc4a-812afaca85c1,1011,1,00:25:21.160,25,21,64,1.321798,43,Carry,322,Eibar,6,From Counter,322,Eibar,,,"['2c3fef56-fd20-4a15-9d9d-d425749258d2', '6b5416f8-afce-4973-ae91-26dcd4b08053', 'ff1ef2f8-23a8-4464-bb32-ce393fa1224a']","[34.1, 23.3]",6742.0,Sergio Gontán Gallardo,17.0,Right Wing,,,,,,,,,,,,"[37.9, 24.8]",True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1521.16,0.0,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.5103500751079296
6b5416f8-afce-4973-ae91-26dcd4b08053,1012,1,00:25:21.757,25,21,64,0.440408,17,Pressure,322,Eibar,6,From Counter,217,Barcelona,,,['f239038d-2575-4c8b-bc4a-812afaca85c1'],"[81.1, 55.5]",5203.0,Sergio Busquets i Burgos,15.0,Left Center Midfield,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1521.757,0.59699999999998,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,0.7984411182968184
a4977328-04a4-48a9-b9b4-e36d8996fe30,1013,1,00:25:22.482,25,22,64,0.0,39,Dribbled Past,322,Eibar,6,From Counter,217,Barcelona,,,"['c8d85fe2-4d35-405d-a96a-3fbd5f267a67', 'ff1ef2f8-23a8-4464-bb32-ce393fa1224a']","[82.2, 55.3]",5203.0,Sergio Busquets i Burgos,15.0,Left Center Midfield,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1522.482,0.724999999999909,0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.03723570663215603
ff1ef2f8-23a8-4464-bb32-ce393fa1224a,1014,1,00:25:22.482,25,22,64,0.0,14,Dribble,322,Eibar,6,From Counter,322,Eibar,,,['a4977328-04a4-48a9-b9b4-e36d8996fe30'],"[37.9, 24.8]",6742.0,Sergio Gontán Gallardo,17.0,Right Wing,,,,,,,,,,,,,True,,,,,,,,8.0,Complete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1522.482,0.0,0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.5700472622589771
c8d85fe2-4d35-405d-a96a-3fbd5f267a67,1015,1,00:25:22.482,25,22,64,4.481087,43,Carry,322,Eibar,6,From Counter,322,Eibar,,,"['8cbadfc4-d160-4b3a-b982-8d659f9b8a99', 'a4977328-04a4-48a9-b9b4-e36d8996fe30', 'b5e004fa-6160-4b36-96b8-11c710a20e8b', 'ff1ef2f8-23a8-4464-bb32-ce393fa1224a']","[37.9, 24.8]",6742.0,Sergio Gontán Gallardo,17.0,Right Wing,,,,,,,,,,,,"[82.6, 29.7]",True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1522.482,0.0,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.13930254191155622
8cbadfc4-d160-4b3a-b982-8d659f9b8a99,1016,1,00:25:23.358,25,23,64,3.722436,17,Pressure,322,Eibar,6,From Counter,217,Barcelona,,,"['b5e004fa-6160-4b36-96b8-11c710a20e8b', 'c8d85fe2-4d35-405d-a96a-3fbd5f267a67']","[73.4, 52.6]",5470.0,Ivan Rakitić,13.0,Right Center Midfield,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1523.358,0.8759999999999764,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,0.44889176674289155
b5e004fa-6160-4b36-96b8-11c710a20e8b,1017,1,00:25:26.963,25,26,64,1.749114,30,Pass,322,Eibar,6,From Counter,322,Eibar,,,"['1ffc28e8-e32c-41e6-9638-77efa1b133fe', '8cbadfc4-d160-4b3a-b982-8d659f9b8a99']","[82.6, 29.7]",6742.0,Sergio Gontán Gallardo,17.0,Right Wing,5687.0,Takashi Inui,22.94014,-0.93078256,1.0,Ground Pass,"[96.3, 11.3]",,,40.0,Right Foot,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1526.963,3.605000000000018,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0.8837618315871187
1ffc28e8-e32c-41e6-9638-77efa1b133fe,1018,1,00:25:28.712,25,28,64,,42,Ball Receipt*,322,Eibar,6,From Counter,322,Eibar,,,['b5e004fa-6160-4b36-96b8-11c710a20e8b'],"[96.3, 11.3]",5687.0,Takashi Inui,21.0,Left Wing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1528.712,1.7490000000000236,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.8752974275814712
9feaf35a-8572-406d-a6c2-79a63ae79ccf,1019,1,00:25:28.712,25,28,64,3.164786,43,Carry,322,Eibar,6,From Counter,322,Eibar,,,"['1ffc28e8-e32c-41e6-9638-77efa1b133fe', '771064af-b5a2-42da-aa5c-dd4ff57b3da7', 'efa94821-9492-469e-8566-969079e9f8f4']","[96.3, 11.3]",5687.0,Takashi Inui,21.0,Left Wing,,,,,,,,,,,,"[104.9, 22.2]",True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1528.712,0.0,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.8728208448669047
771064af-b5a2-42da-aa5c-dd4ff57b3da7,1020,1,00:25:30.250,25,30,64,0.414581,17,Pressure,322,Eibar,6,From Counter,217,Barcelona,,,['9feaf35a-8572-406d-a6c2-79a63ae79ccf'],"[15.5, 63.2]",5506.0,Javier Alejandro Mascherano,10.0,Center Defensive Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1530.25,1.538000000000011,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,0.29767875269695254
d4c53fb7-b019-4e9b-b4cc-8174b1e035ac,1021,1,00:25:31.629,25,31,64,0.927523,17,Pressure,322,Eibar,6,From Counter,217,Barcelona,,,"['02fae16f-b53f-41f6-a290-94df6ad1c521', '57bbf0b9-4b25-4d8a-94ab-7fbe0e2e20bb', 'efa94821-9492-469e-8566-969079e9f8f4']","[15.9, 56.0]",5506.0,Javier Alejandro Mascherano,10.0,Center Defensive Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1531.629,1.3789999999999054,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,0.6726781756726758
09d94dfc-0850-4f23-bbd1-24e15d4b3065,1022,1,00:25:31.877,25,31,64,0.0,39,Dribbled Past,322,Eibar,6,From Counter,217,Barcelona,,,"['57bbf0b9-4b25-4d8a-94ab-7fbe0e2e20bb', 'efa94821-9492-469e-8566-969079e9f8f4']","[15.2, 57.9]",5506.0,Javier Alejandro Mascherano,10.0,Center Defensive Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1531.877,0.2480000000000473,0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.7700694703834695
efa94821-9492-469e-8566-969079e9f8f4,1023,1,00:25:31.877,25,31,64,0.0,14,Dribble,322,Eibar,6,From Counter,322,Eibar,,,"['09d94dfc-0850-4f23-bbd1-24e15d4b3065', 'd4c53fb7-b019-4e9b-b4cc-8174b1e035ac']","[104.9, 22.2]",5687.0,Takashi Inui,21.0,Left Wing,,,,,,,,,,,,,True,,,,,,,,8.0,Complete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1531.877,0.0,0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.7224155701554525
57bbf0b9-4b25-4d8a-94ab-7fbe0e2e20bb,1024,1,00:25:31.877,25,31,64,0.67599,43,Carry,322,Eibar,6,From Counter,322,Eibar,,,"['02fae16f-b53f-41f6-a290-94df6ad1c521', '09d94dfc-0850-4f23-bbd1-24e15d4b3065', 'b28af65d-a342-49f5-a652-1cba348e1138', 'd4c53fb7-b019-4e9b-b4cc-8174b1e035ac', 'efa94821-9492-469e-8566-969079e9f8f4']","[104.9, 22.2]",5687.0,Takashi Inui,21.0,Left Wing,,,,,,,,,,,,"[104.9, 22.0]",True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1531.877,0.0,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.43275068024540864
b28af65d-a342-49f5-a652-1cba348e1138,1025,1,00:25:31.925,25,31,64,0.627573,17,Pressure,322,Eibar,6,From Counter,217,Barcelona,,,"['02fae16f-b53f-41f6-a290-94df6ad1c521', '57bbf0b9-4b25-4d8a-94ab-7fbe0e2e20bb']","[15.2, 57.3]",4324.0,Daniel Alves da Silva,2.0,Right Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1531.925,0.04800000000000182,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,0.09612603096593997
02fae16f-b53f-41f6-a290-94df6ad1c521,1026,1,00:25:32.553,25,32,64,0.0,3,Dispossessed,322,Eibar,6,From Counter,322,Eibar,,,"['b28af65d-a342-49f5-a652-1cba348e1138', 'd4c53fb7-b019-4e9b-b4cc-8174b1e035ac', 'f71888e1-3fde-4f2a-acc5-99aef31f81e3']","[104.9, 22.0]",5687.0,Takashi Inui,21.0,Left Wing,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1532.553,0.6280000000001564,0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.7629208663965105
f71888e1-3fde-4f2a-acc5-99aef31f81e3,1027,1,00:25:32.553,25,32,65,0.0,4,Duel,217,Barcelona,1,Regular Play,217,Barcelona,,,['02fae16f-b53f-41f6-a290-94df6ad1c521'],"[15.2, 58.1]",5506.0,Javier Alejandro Mascherano,10.0,Center Defensive Midfield,,,,,,,,,,,,,True,,,,,True,,,,,11.0,Tackle,16.0,Success In Play,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1532.553,0.0,0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.5334776502415394
cfaeb4d8-0bac-4290-ab78-ed53bf21ae64,1028,1,00:25:32.788,25,32,65,0.0,2,Ball Recovery,217,Barcelona,1,Regular Play,217,Barcelona,,,,"[18.0, 57.7]",4324.0,Daniel Alves da Silva,2.0,Right Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1532.788,0.23499999999989996,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.6235770007736031
112b96a5-898f-4032-8469-67cbb54d1168,1029,1,00:25:32.788,25,32,65,0.811042,43,Carry,217,Barcelona,1,Regular Play,217,Barcelona,,,"['a307f5e4-31a8-4ec1-9096-1ddd1819d0e1', 'cfaeb4d8-0bac-4290-ab78-ed53bf21ae64']","[18.0, 57.7]",4324.0,Daniel Alves da Silva,2.0,Right Back,,,,,,,,,,,,"[19.1, 58.1]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1532.788,0.0,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.8924863062385411
a307f5e4-31a8-4ec1-9096-1ddd1819d0e1,1030,1,00:25:33.599,25,33,65,0.498596,30,Pass,217,Barcelona,1,Regular Play,217,Barcelona,,,['a4dc5a22-89a3-4a4d-9fab-f7eab7434bf2'],"[19.1, 58.1]",4324.0,Daniel Alves da Silva,2.0,Right Back,5506.0,Javier Alejandro Mascherano,2.641969,-1.056345,1.0,Ground Pass,"[20.4, 55.8]",,,38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1533.599,0.8109999999999218,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0.6008865747339267
a4dc5a22-89a3-4a4d-9fab-f7eab7434bf2,1031,1,00:25:34.097,25,34,65,,42,Ball Receipt*,217,Barcelona,1,Regular Play,217,Barcelona,,,['a307f5e4-31a8-4ec1-9096-1ddd1819d0e1'],"[20.4, 55.8]",5506.0,Javier Alejandro Mascherano,10.0,Center Defensive Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1534.097,0.4980000000000473,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.41118924100970233
433eddb2-802e-4eae-bf6e-9508d5549c20,1032,1,00:25:34.097,25,34,65,3.8513,43,Carry,217,Barcelona,1,Regular Play,217,Barcelona,,,"['a4dc5a22-89a3-4a4d-9fab-f7eab7434bf2', 'e879fdda-6cd4-494e-a6b0-8a0e5a16f837']","[20.4, 55.8]",5506.0,Javier Alejandro Mascherano,10.0,Center Defensive Midfield,,,,,,,,,,,,"[37.7, 45.7]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1534.097,0.0,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.24014694864682695
e879fdda-6cd4-494e-a6b0-8a0e5a16f837,1033,1,00:25:37.948,25,37,65,1.111529,30,Pass,217,Barcelona,1,Regular Play,217,Barcelona,,,['9ca54773-7441-4eb3-93f1-5a86d7c7d37f'],"[37.7, 45.7]",5506.0,Javier Alejandro Mascherano,10.0,Center Defensive Midfield,5211.0,Jordi Alba Ramos,18.984203,-1.2823668,1.0,Ground Pass,"[43.1, 27.5]",,,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1537.948,3.8510000000001128,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0.15383020226976274
ff73e9fb-041a-4402-8f89-604dbb1cfe6c,1034,1,00:25:38.875,25,38,65,0.474366,17,Pressure,217,Barcelona,1,Regular Play,322,Eibar,,,"['9ca54773-7441-4eb3-93f1-5a86d7c7d37f', 'a9a93cae-da00-4274-8072-f3b7e30eeb03']","[80.5, 52.8]",7170.0,Simone Verdi,19.0,Center Attacking Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1538.875,0.9269999999999072,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,0.7049910589220402
9ca54773-7441-4eb3-93f1-5a86d7c7d37f,1035,1,00:25:39.060,25,39,65,,42,Ball Receipt*,217,Barcelona,1,Regular Play,217,Barcelona,,,"['e879fdda-6cd4-494e-a6b0-8a0e5a16f837', 'ff73e9fb-041a-4402-8f89-604dbb1cfe6c']","[43.1, 27.5]",5211.0,Jordi Alba Ramos,6.0,Left Back,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1539.06,0.18499999999994543,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.6181345738133367
a9a93cae-da00-4274-8072-f3b7e30eeb03,1036,1,00:25:39.060,25,39,65,2.89473,43,Carry,217,Barcelona,1,Regular Play,217,Barcelona,,,"['9ca54773-7441-4eb3-93f1-5a86d7c7d37f', 'e44f2c7a-5799-4a6a-ae23-2f5d3c4dad2b', 'ff73e9fb-041a-4402-8f89-604dbb1cfe6c']","[43.1, 27.5]",5211.0,Jordi Alba Ramos,6.0,Left Back,,,,,,,,,,,,"[43.7, 14.5]",True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1539.06,0.0,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.9239303710434302
e44f2c7a-5799-4a6a-ae23-2f5d3c4dad2b,1037,1,00:25:41.955,25,41,65,1.046421,30,Pass,217,Barcelona,1,Regular Play,217,Barcelona,,,['c9498e42-ede4-4b4a-a7d9-bcfbbd363bf4'],"[43.7, 14.5]",5211.0,Jordi Alba Ramos,6.0,Left Back,5246.0,Luis Alberto Suárez Díaz,10.716809,-1.5147802,1.0,Ground Pass,"[44.3, 3.8]",,,38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1541.955,2.894999999999982,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0.8207444860166585
c9498e42-ede4-4b4a-a7d9-bcfbbd363bf4,1038,1,00:25:43.001,25,43,65,,42,Ball Receipt*,217,Barcelona,1,Regular Play,217,Barcelona,,,['e44f2c7a-5799-4a6a-ae23-2f5d3c4dad2b'],"[44.3, 3.8]",5246.0,Luis Alberto Suárez Díaz,23.0,Center Forward,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1543.001,1.0460000000000491,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.3174071386143166
c6abfc4b-a670-4945-b9cf-cc12d263ce7e,1039,1,00:25:43.001,25,43,65,0.331549,43,Carry,217,Barcelona,1,Regular Play,217,Barcelona,,,"['446ae4de-4edf-4cb8-8558-15d509ba1af4', 'c9498e42-ede4-4b4a-a7d9-bcfbbd363bf4']","[44.3, 3.8]",5246.0,Luis Alberto Suárez Díaz,23.0,Center Forward,,,,,,,,,,,,"[43.5, 6.8]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1543.001,0.0,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.3007544898556753
446ae4de-4edf-4cb8-8558-15d509ba1af4,1040,1,00:25:43.333,25,43,65,1.661658,30,Pass,217,Barcelona,1,Regular Play,217,Barcelona,,,['d60400d0-6bcb-49b5-90f7-3b42283d073a'],"[43.5, 6.8]",5246.0,Luis Alberto Suárez Díaz,23.0,Center Forward,5203.0,Sergio Busquets i Burgos,19.808079,1.3674603,1.0,Ground Pass,"[47.5, 26.2]",,,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1543.333,0.3320000000001073,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0.2923285626593265
d60400d0-6bcb-49b5-90f7-3b42283d073a,1041,1,00:25:44.994,25,44,65,,42,Ball Receipt*,217,Barcelona,1,Regular Play,217,Barcelona,,,['446ae4de-4edf-4cb8-8558-15d509ba1af4'],"[47.5, 26.2]",5203.0,Sergio Busquets i Burgos,15.0,Left Center Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1544.994,1.6609999999998308,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.8417972048637143
1d69ba31-3513-41df-84e0-7ae306641a8d,1042,1,00:25:44.994,25,44,65,1.901628,43,Carry,217,Barcelona,1,Regular Play,217,Barcelona,,,"['d60400d0-6bcb-49b5-90f7-3b42283d073a', 'e092772b-6037-4de1-93f2-8e9b61f609cb']","[47.5, 26.2]",5203.0,Sergio Busquets i Burgos,15.0,Left Center Midfield,,,,,,,,,,,,"[54.0, 33.3]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1544.994,0.0,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.2233123400701963
