id,index,period,timestamp,minute,second,possession,duration,type_id,type_name,possession_team_id,possession_team_name,play_pattern_id,play_pattern_name,team_id,team_name,tactics_formation,tactics_lineup,related_events,location,player_id,player_name,position_id,position_name,pass_recipient_id,pass_recipient_name,pass_length,pass_angle,pass_height_id,pass_height_name,pass_end_location,pass_body_part_id,pass_body_part_name,pass_type_id,pass_type_name,carry_end_location,under_pressure,duel_type_id,duel_type_name,miscontrol_aerial_won,goalkeeper_type_id,goalkeeper_type_name,goalkeeper_outcome_id,goalkeeper_outcome_name,off_camera,pass_outcome_id,pass_outcome_name,ball_receipt_outcome_id,ball_receipt_outcome_name,interception_outcome_id,interception_outcome_name,out,clearance_right_foot,clearance_body_part_id,clearance_body_part_name,pass_aerial_won,counterpress,pass_switch,dribble_outcome_id,dribble_outcome_name,duel_outcome_id,duel_outcome_name,shot_statsbomb_xg,shot_end_location,shot_technique_id,shot_technique_name,shot_body_part_id,shot_body_part_name,shot_type_id,shot_type_name,shot_outcome_id,shot_outcome_name,shot_first_time,shot_freeze_frame,goalkeeper_end_location,goalkeeper_position_id,goalkeeper_position_name,dribble_nutmeg,pass_cross,clearance_head,foul_committed_advantage,foul_won_advantage,block_deflection,block_offensive,clearance_aerial_won,clearance_left_foot,pass_assisted_shot_id,pass_shot_assist,shot_one_on_one,shot_key_pass_id,pass_cut_back,ball_recovery_recovery_failure,foul_won_defensive,goalkeeper_body_part_id,goalkeeper_body_part_name,goalkeeper_technique_id,goalkeeper_technique_name,dribble_overrun,bad_behaviour_card_id,bad_behaviour_card_name,pass_inswinging,pass_technique_id,pass_technique_name,shot_aerial_won,pass_through_ball,substitution_outcome_id,substitution_outcome_name,substitution_replacement_id,substitution_replacement_name,pass_outswinging,foul_committed_card_id,foul_committed_card_name,timestamp_seconds,time_since_last_event,distance_to_goal,event_type_Bad Behaviour,event_type_Ball Receipt*,event_type_Ball Recovery,event_type_Block,event_type_Carry,event_type_Clearance,event_type_Dispossessed,event_type_Dribble,event_type_Dribbled Past,event_type_Duel,event_type_Foul Committed,event_type_Foul Won,event_type_Goal Keeper,event_type_Half End,event_type_Half Start,event_type_Injury Stoppage,event_type_Interception,event_type_Miscontrol,event_type_Pass,event_type_Player Off,event_type_Player On,event_type_Pressure,event_type_Shield,event_type_Shot,event_type_Starting XI,event_type_Substitution,event_type_Tactical Shift,pitch_control_score
c17ceafd-8eab-4afa-9a55-2b5210b56a73,2187,2,00:06:19.804,51,19,103,2.316405,30,Pass,1041,Sporting Gijón,1,Regular Play,1041,Sporting Gijón,,,['bba3fb23-40a7-4684-a842-2302893b26c5'],"[12.8, 37.2]",6610.0,Iván Cuéllar Sacristán,1.0,Goalkeeper,24263.0,Ismael López Blanco,29.430767,-1.090433,2.0,Low Pass,"[26.4, 11.1]",69.0,Keeper Arm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,379.804,5.625999999999976,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0.18938889362210254
bba3fb23-40a7-4684-a842-2302893b26c5,2188,2,00:06:22.121,51,22,103,,42,Ball Receipt*,1041,Sporting Gijón,1,Regular Play,1041,Sporting Gijón,,,['c17ceafd-8eab-4afa-9a55-2b5210b56a73'],"[26.4, 11.1]",24263.0,Ismael López Blanco,6.0,Left Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,382.121,2.3170000000000073,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.7322870927716199
43ff23d2-1441-4a05-8c32-8dfb63d2dcbf,2189,2,00:06:22.121,51,22,103,1.444027,43,Carry,1041,Sporting Gijón,1,Regular Play,1041,Sporting Gijón,,,"['3bc321cb-03d8-4580-b162-f1b0fb98025c', 'adf40ae0-c6ee-491a-ae8b-e7690894b31b', 'bba3fb23-40a7-4684-a842-2302893b26c5']","[26.4, 11.1]",24263.0,Ismael López Blanco,6.0,Left Back,,,,,,,,,,,,"[38.7, 5.6]",True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,382.121,0.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.07813770235335704
adf40ae0-c6ee-491a-ae8b-e7690894b31b,2190,2,00:06:23.431,51,23,103,0.355215,17,Pressure,1041,Sporting Gijón,1,Regular Play,220,Real Madrid,,,"['3bc321cb-03d8-4580-b162-f1b0fb98025c', '43ff23d2-1441-4a05-8c32-8dfb63d2dcbf']","[80.6, 73.9]",4926.0,Francisco Román Alarcón Suárez,17.0,Right Wing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,383.431,1.3100000000000023,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0.4116744141853703
3bc321cb-03d8-4580-b162-f1b0fb98025c,2191,2,00:06:23.565,51,23,103,0.759505,30,Pass,1041,Sporting Gijón,1,Regular Play,1041,Sporting Gijón,,,"['adf40ae0-c6ee-491a-ae8b-e7690894b31b', 'fb884de5-8ffe-4636-94af-e60f565013d4']","[38.7, 5.6]",24263.0,Ismael López Blanco,6.0,Left Back,6581.0,Jonathan Rodríguez Menéndez,9.570789,-0.18919902,1.0,Ground Pass,"[48.1, 3.8]",38.0,Left Foot,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,383.565,0.13400000000001455,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0.8759198644023635
fb884de5-8ffe-4636-94af-e60f565013d4,2192,2,00:06:24.324,51,24,103,,42,Ball Receipt*,1041,Sporting Gijón,1,Regular Play,1041,Sporting Gijón,,,['3bc321cb-03d8-4580-b162-f1b0fb98025c'],"[48.1, 3.8]",6581.0,Jonathan Rodríguez Menéndez,16.0,Left Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,384.324,0.7590000000000146,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.25078026501720474
eb71714a-dbec-4e34-b3e7-103509a94b1d,2193,2,00:06:24.324,51,24,103,0.185363,43,Carry,1041,Sporting Gijón,1,Regular Play,1041,Sporting Gijón,,,"['27278f97-bd55-4453-9454-38b0f2665ac6', 'fb884de5-8ffe-4636-94af-e60f565013d4']","[48.1, 3.8]",6581.0,Jonathan Rodríguez Menéndez,16.0,Left Midfield,,,,,,,,,,,,"[48.1, 3.8]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,384.324,0.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.6919158983557232
27278f97-bd55-4453-9454-38b0f2665ac6,2194,2,00:06:24.510,51,24,103,0.653625,30,Pass,1041,Sporting Gijón,1,Regular Play,1041,Sporting Gijón,,,['1e9477b2-225a-4ccc-a40d-41d477fc62cc'],"[48.1, 3.8]",6581.0,Jonathan Rodríguez Menéndez,16.0,Left Midfield,24263.0,Ismael López Blanco,10.837435,1.487655,1.0,Ground Pass,"[49.0, 14.6]",38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,384.51,0.18599999999997863,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0.6411636369722832
1e9477b2-225a-4ccc-a40d-41d477fc62cc,2195,2,00:06:25.163,51,25,103,,42,Ball Receipt*,1041,Sporting Gijón,1,Regular Play,1041,Sporting Gijón,,,['27278f97-bd55-4453-9454-38b0f2665ac6'],"[49.0, 14.6]",24263.0,Ismael López Blanco,6.0,Left Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,385.163,0.65300000000002,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.7599032704922931
08917b76-1e6a-4281-aabc-554454c073c5,2196,2,00:06:25.163,51,25,103,1.194771,43,Carry,1041,Sporting Gijón,1,Regular Play,1041,Sporting Gijón,,,"['1e9477b2-225a-4ccc-a40d-41d477fc62cc', '963e0984-f68f-49f3-a80f-f7935bcaa9f3', 'e1193e9a-1d9b-4d84-a93b-cda925a10b0b']","[49.0, 14.6]",24263.0,Ismael López Blanco,6.0,Left Back,,,,,,,,,,,,"[52.8, 13.2]",True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,385.163,0.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.7444312266326799
963e0984-f68f-49f3-a80f-f7935bcaa9f3,2197,2,00:06:25.213,51,25,103,1.064732,17,Pressure,1041,Sporting Gijón,1,Regular Play,220,Real Madrid,,,['08917b76-1e6a-4281-aabc-554454c073c5'],"[67.3, 63.3]",3063.0,Danilo Luiz da Silva,2.0,Right Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,385.213,0.05000000000001137,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0.299604018184807
e1193e9a-1d9b-4d84-a93b-cda925a10b0b,2198,2,00:06:26.358,51,26,103,0.0,3,Dispossessed,1041,Sporting Gijón,1,Regular Play,1041,Sporting Gijón,,,['ed6926e8-257d-4de3-bc9b-ad3a23786176'],"[52.8, 13.2]",24263.0,Ismael López Blanco,6.0,Left Back,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,386.358,1.1449999999999818,0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.43458057270157613
ed6926e8-257d-4de3-bc9b-ad3a23786176,2199,2,00:06:26.358,51,26,104,0.0,4,Duel,220,Real Madrid,1,Regular Play,220,Real Madrid,,,['e1193e9a-1d9b-4d84-a93b-cda925a10b0b'],"[67.3, 66.9]",3063.0,Danilo Luiz da Silva,2.0,Right Back,,,,,,,,,,,,,True,11.0,Tackle,,,,,,,,,,,,,,,,,,True,,,,16.0,Success In Play,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,386.358,0.0,0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.2861313322686162
676af09d-4e0b-4554-b1e3-30c4fd76e44b,2200,2,00:06:27.093,51,27,104,0.0,2,Ball Recovery,220,Real Madrid,1,Regular Play,220,Real Madrid,,,,"[67.9, 68.1]",5574.0,Toni Kroos,13.0,Right Center Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,387.093,0.7350000000000136,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.5178115643015061
a4922263-fe3e-49e9-bbff-ab56a564e51b,2201,2,00:06:27.093,51,27,104,1.005182,43,Carry,220,Real Madrid,1,Regular Play,220,Real Madrid,,,"['676af09d-4e0b-4554-b1e3-30c4fd76e44b', '699cea02-a73d-40be-83aa-aafa56ba6d0e', '755eb125-eb1b-4cf6-a762-f9faadd4abc2']","[67.9, 68.1]",5574.0,Toni Kroos,13.0,Right Center Midfield,,,,,,,,,,,,"[63.3, 63.3]",True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,387.093,0.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.19540030148487253
699cea02-a73d-40be-83aa-aafa56ba6d0e,2202,2,00:06:27.538,51,27,104,0.717479,17,Pressure,220,Real Madrid,1,Regular Play,1041,Sporting Gijón,,,"['755eb125-eb1b-4cf6-a762-f9faadd4abc2', 'a4922263-fe3e-49e9-bbff-ab56a564e51b']","[54.6, 16.4]",24263.0,Ismael López Blanco,6.0,Left Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,387.538,0.4449999999999932,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0.7082444254357114
755eb125-eb1b-4cf6-a762-f9faadd4abc2,2203,2,00:06:28.098,51,28,104,1.157703,30,Pass,220,Real Madrid,1,Regular Play,220,Real Madrid,,,"['699cea02-a73d-40be-83aa-aafa56ba6d0e', '88387ab4-d8c0-4fee-8eaf-963c746d242a']","[63.3, 63.3]",5574.0,Toni Kroos,13.0,Right Center Midfield,5463.0,Luka Modrić,14.21267,-1.8123621,1.0,Ground Pass,"[59.9, 49.5]",40.0,Right Foot,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,388.098,0.5600000000000023,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0.3026974127327704
88387ab4-d8c0-4fee-8eaf-963c746d242a,2204,2,00:06:29.256,51,29,104,,42,Ball Receipt*,220,Real Madrid,1,Regular Play,220,Real Madrid,,,['755eb125-eb1b-4cf6-a762-f9faadd4abc2'],"[59.9, 49.5]",5463.0,Luka Modrić,15.0,Left Center Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,389.256,1.1579999999999586,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.4315460136469548
73008d10-6d43-47e6-b1b9-3cb633ea44f7,2205,2,00:06:29.256,51,29,104,4.068228,43,Carry,220,Real Madrid,1,Regular Play,220,Real Madrid,,,"['88387ab4-d8c0-4fee-8eaf-963c746d242a', 'fb902377-e589-41fd-bdbe-82620882c87a']","[59.9, 49.5]",5463.0,Luka Modrić,15.0,Left Center Midfield,,,,,,,,,,,,"[78.0, 31.9]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,389.256,0.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.08152243335338194
fb902377-e589-41fd-bdbe-82620882c87a,2206,2,00:06:33.324,51,33,104,0.833033,30,Pass,220,Real Madrid,1,Regular Play,220,Real Madrid,,,['97e3ef90-8502-44db-ad51-567388182900'],"[78.0, 31.9]",5463.0,Luka Modrić,15.0,Left Center Midfield,5207.0,Cristiano Ronaldo dos Santos Aveiro,6.8,1.080839,1.0,Ground Pass,"[81.2, 37.9]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,393.324,4.0680000000000405,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0.025225486054116786
97e3ef90-8502-44db-ad51-567388182900,2207,2,00:06:34.157,51,34,104,,42,Ball Receipt*,220,Real Madrid,1,Regular Play,220,Real Madrid,,,['fb902377-e589-41fd-bdbe-82620882c87a'],"[81.2, 37.9]",5207.0,Cristiano Ronaldo dos Santos Aveiro,21.0,Left Wing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,394.157,0.83299999999997,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.9053707443501753
6b6334ed-1a97-45f3-a9a5-8172a8f2bb2e,2208,2,00:06:34.157,51,34,104,0.342096,43,Carry,220,Real Madrid,1,Regular Play,220,Real Madrid,,,"['97e3ef90-8502-44db-ad51-567388182900', 'f5f455fa-0db9-4158-9e44-624411ae7c01']","[81.2, 37.9]",5207.0,Cristiano Ronaldo dos Santos Aveiro,21.0,Left Wing,,,,,,,,,,,,"[81.2, 37.9]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,394.157,0.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.34882645273293655
f5f455fa-0db9-4158-9e44-624411ae7c01,2209,2,00:06:34.499,51,34,104,0.838981,30,Pass,220,Real Madrid,1,Regular Play,220,Real Madrid,,,['00b33840-d89d-4dc7-b084-35e31a04dba0'],"[81.2, 37.9]",5207.0,Cristiano Ronaldo dos Santos Aveiro,21.0,Left Wing,5574.0,Toni Kroos,6.68431,2.25021,1.0,Ground Pass,"[77.0, 43.1]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,394.499,0.3420000000000414,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0.11212660168416344
00b33840-d89d-4dc7-b084-35e31a04dba0,2210,2,00:06:35.338,51,35,104,,42,Ball Receipt*,220,Real Madrid,1,Regular Play,220,Real Madrid,,,['f5f455fa-0db9-4158-9e44-624411ae7c01'],"[77.0, 43.1]",5574.0,Toni Kroos,13.0,Right Center Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,395.338,0.8389999999999986,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.8846662164736651
38d08f04-8c4d-4d0c-b548-43d30d6d01e9,2211,2,00:06:35.338,51,35,104,0.845501,43,Carry,220,Real Madrid,1,Regular Play,220,Real Madrid,,,"['00b33840-d89d-4dc7-b084-35e31a04dba0', '024326f1-3ac2-47fd-9bf8-dd5e68eb1202']","[77.0, 43.1]",5574.0,Toni Kroos,13.0,Right Center Midfield,,,,,,,,,,,,"[77.4, 45.7]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,395.338,0.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.4408042405871839
024326f1-3ac2-47fd-9bf8-dd5e68eb1202,2212,2,00:06:36.183,51,36,104,0.996235,30,Pass,220,Real Madrid,1,Regular Play,220,Real Madrid,,,['722e0e2a-7c4e-4ac9-af1e-0d33db834e43'],"[77.4, 45.7]",5574.0,Toni Kroos,13.0,Right Center Midfield,6399.0,Gareth Frank Bale,17.564169,0.5579958,1.0,Ground Pass,"[92.3, 55.0]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,396.183,0.8449999999999704,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0.15961418384421389
722e0e2a-7c4e-4ac9-af1e-0d33db834e43,2213,2,00:06:37.180,51,37,104,,42,Ball Receipt*,220,Real Madrid,1,Regular Play,220,Real Madrid,,,['024326f1-3ac2-47fd-9bf8-dd5e68eb1202'],"[92.3, 55.0]",6399.0,Gareth Frank Bale,19.0,Center Attacking Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,397.18,0.9970000000000141,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.39173584464780675
1f79c250-4fad-4e4a-8c0a-2fb127179835,2214,2,00:06:37.180,51,37,104,1.440801,43,Carry,220,Real Madrid,1,Regular Play,220,Real Madrid,,,"['722e0e2a-7c4e-4ac9-af1e-0d33db834e43', 'bd076c80-74f9-404c-bd9b-515b65d91a26', 'cd925f2a-35af-427e-b589-8deb8655af94']","[92.3, 55.0]",6399.0,Gareth Frank Bale,19.0,Center Attacking Midfield,,,,,,,,,,,,"[95.7, 55.8]",True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,397.18,0.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.5830446744194782
cd925f2a-35af-427e-b589-8deb8655af94,2215,2,00:06:38.236,51,38,104,0.454416,17,Pressure,220,Real Madrid,1,Regular Play,1041,Sporting Gijón,,,"['1f79c250-4fad-4e4a-8c0a-2fb127179835', 'bd076c80-74f9-404c-bd9b-515b65d91a26']","[25.0, 25.4]",24263.0,Ismael López Blanco,6.0,Left Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,398.236,1.0559999999999832,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0.3018775456143189
3b7ca942-eeb5-4b09-aa9c-8928b165f43c,2216,2,00:06:38.292,51,38,104,1.530223,17,Pressure,220,Real Madrid,1,Regular Play,1041,Sporting Gijón,,,"['5351d854-cd37-45e9-8c96-19dcb30a3a0a', 'bd076c80-74f9-404c-bd9b-515b65d91a26']","[25.0, 25.1]",6581.0,Jonathan Rodríguez Menéndez,16.0,Left Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,398.292,0.055999999999983174,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0.0441977871091932
abc70bdc-8ba7-41d5-9d0d-c88d9449834b,2217,2,00:06:38.620,51,38,104,0.0,39,Dribbled Past,220,Real Madrid,1,Regular Play,1041,Sporting Gijón,,,['bd076c80-74f9-404c-bd9b-515b65d91a26'],"[24.4, 24.3]",24263.0,Ismael López Blanco,6.0,Left Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,398.62,0.3280000000000314,0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.950044333355837
bd076c80-74f9-404c-bd9b-515b65d91a26,2218,2,00:06:38.620,51,38,104,0.0,14,Dribble,220,Real Madrid,1,Regular Play,220,Real Madrid,,,"['3b7ca942-eeb5-4b09-aa9c-8928b165f43c', 'abc70bdc-8ba7-41d5-9d0d-c88d9449834b', 'cd925f2a-35af-427e-b589-8deb8655af94']","[95.7, 55.8]",6399.0,Gareth Frank Bale,19.0,Center Attacking Midfield,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,398.62,0.0,0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.7885614756982744
5351d854-cd37-45e9-8c96-19dcb30a3a0a,2219,2,00:06:39.720,51,39,104,2.234167,17,Pressure,220,Real Madrid,1,Regular Play,220,Real Madrid,,,"['267c305e-0938-4604-9a44-ee1a9843ab07', '3b7ca942-eeb5-4b09-aa9c-8928b165f43c', '47a4cc33-2a3c-426a-8dc5-ff1a36fcee6e', 'bb0ec0f7-e877-4a90-bb2c-a9a01d961090']","[103.8, 56.8]",6399.0,Gareth Frank Bale,19.0,Center Attacking Midfield,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,399.72,1.1000000000000227,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0.8702000708449373
267c305e-0938-4604-9a44-ee1a9843ab07,2220,2,00:06:40.982,51,40,104,0.0,2,Ball Recovery,220,Real Madrid,1,Regular Play,1041,Sporting Gijón,,,['5351d854-cd37-45e9-8c96-19dcb30a3a0a'],"[8.6, 16.3]",6581.0,Jonathan Rodríguez Menéndez,16.0,Left Midfield,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,400.982,1.2620000000000005,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.7019472264387692
47a4cc33-2a3c-426a-8dc5-ff1a36fcee6e,2221,2,00:06:40.982,51,40,104,0.803555,43,Carry,220,Real Madrid,1,Regular Play,1041,Sporting Gijón,,,"['267c305e-0938-4604-9a44-ee1a9843ab07', '5351d854-cd37-45e9-8c96-19dcb30a3a0a', 'bb0ec0f7-e877-4a90-bb2c-a9a01d961090']","[8.6, 16.3]",6581.0,Jonathan Rodríguez Menéndez,16.0,Left Midfield,,,,,,,,,,,,"[6.3, 8.4]",True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,400.982,0.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.12604617325205003
