id,index,period,timestamp,minute,second,possession,duration,type_id,type_name,possession_team_id,possession_team_name,play_pattern_id,play_pattern_name,team_id,team_name,tactics_formation,tactics_lineup,related_events,location,player_id,player_name,position_id,position_name,pass_recipient_id,pass_recipient_name,pass_length,pass_angle,pass_height_id,pass_height_name,pass_end_location,pass_body_part_id,pass_body_part_name,pass_type_id,pass_type_name,carry_end_location,pass_switch,under_pressure,pass_outcome_id,pass_outcome_name,ball_receipt_outcome_id,ball_receipt_outcome_name,interception_outcome_id,interception_outcome_name,out,pass_technique_id,pass_technique_name,pass_outswinging,clearance_body_part_id,clearance_body_part_name,clearance_head,pass_through_ball,counterpress,off_camera,dribble_outcome_id,dribble_outcome_name,foul_committed_advantage,foul_won_advantage,duel_type_id,duel_type_name,pass_aerial_won,miscontrol_aerial_won,pass_cross,clearance_aerial_won,duel_outcome_id,duel_outcome_name,foul_won_defensive,clearance_left_foot,foul_committed_type_id,foul_committed_type_name,dribble_nutmeg,pass_assisted_shot_id,pass_shot_assist,shot_statsbomb_xg,shot_end_location,shot_key_pass_id,shot_deflected,shot_technique_id,shot_technique_name,shot_body_part_id,shot_body_part_name,shot_type_id,shot_type_name,shot_outcome_id,shot_outcome_name,shot_freeze_frame,block_deflection,goalkeeper_body_part_id,goalkeeper_body_part_name,goalkeeper_type_id,goalkeeper_type_name,goalkeeper_outcome_id,goalkeeper_outcome_name,goalkeeper_technique_id,goalkeeper_technique_name,goalkeeper_position_id,goalkeeper_position_name,shot_first_time,goalkeeper_end_location,foul_committed_offensive,clearance_right_foot,ball_recovery_recovery_failure,dribble_overrun,ball_recovery_offensive,pass_miscommunication,pass_straight,foul_committed_card_id,foul_committed_card_name,pass_no_touch,pass_goal_assist,pass_deflected,shot_aerial_won,bad_behaviour_card_id,bad_behaviour_card_name,substitution_outcome_id,substitution_outcome_name,substitution_replacement_id,substitution_replacement_name,shot_one_on_one,foul_committed_penalty,foul_won_penalty,injury_stoppage_in_chain,timestamp_seconds,time_since_last_event,distance_to_goal,event_type_Bad Behaviour,event_type_Ball Receipt*,event_type_Ball Recovery,event_type_Block,event_type_Carry,event_type_Clearance,event_type_Dispossessed,event_type_Dribble,event_type_Dribbled Past,event_type_Duel,event_type_Foul Committed,event_type_Foul Won,event_type_Goal Keeper,event_type_Half End,event_type_Half Start,event_type_Injury Stoppage,event_type_Interception,event_type_Miscontrol,event_type_Pass,event_type_Player Off,event_type_Player On,event_type_Pressure,event_type_Referee Ball-Drop,event_type_Shield,event_type_Shot,event_type_Starting XI,event_type_Substitution,event_type_Tactical Shift,pitch_control_score
1c4ba5de-4250-4c58-80e3-4ddc4051d3ee,358,1,00:06:48.188,6,48,16,,42,Ball Receipt*,220,Real Madrid,1,Regular Play,220,Real Madrid,,,['c87127d4-df1f-4d9a-af30-f092debb809f'],"[50.7, 53.3]",5463.0,Luka Modrić,9.0,Right Defensive Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,408.188,1.4139999999999873,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.759116394266107
630bad5f-f98a-4268-b0ee-95108863e1b7,359,1,00:06:48.188,6,48,16,1.744874,43,Carry,220,Real Madrid,1,Regular Play,220,Real Madrid,,,"['1c4ba5de-4250-4c58-80e3-4ddc4051d3ee', '82f8b40a-d468-4f3b-be6b-0eb809d0fc2b']","[50.7, 53.3]",5463.0,Luka Modrić,9.0,Right Defensive Midfield,,,,,,,,,,,,"[54.2, 54.6]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,408.188,0.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.9899913930890388
82f8b40a-d468-4f3b-be6b-0eb809d0fc2b,360,1,00:06:49.933,6,49,16,2.579616,30,Pass,220,Real Madrid,1,Regular Play,220,Real Madrid,,,"['135509b4-ff88-4bb7-bb75-2652ccb9c3f7', 'b9533e09-93b4-4779-96e1-ea1d9624b98d']","[54.2, 54.6]",5463.0,Luka Modrić,9.0,Right Defensive Midfield,6399.0,Gareth Frank Bale,55.21974,-0.7367187,3.0,High Pass,"[95.1, 17.5]",40.0,Right Foot,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,409.933,1.7450000000000045,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,0.43805542880119364
b9533e09-93b4-4779-96e1-ea1d9624b98d,361,1,00:06:52.512,6,52,16,,42,Ball Receipt*,220,Real Madrid,1,Regular Play,220,Real Madrid,,,['82f8b40a-d468-4f3b-be6b-0eb809d0fc2b'],"[99.4, 13.6]",6399.0,Gareth Frank Bale,22.0,Right Center Forward,,,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,412.512,2.5790000000000077,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.5631407310718306
135509b4-ff88-4bb7-bb75-2652ccb9c3f7,362,1,00:06:52.512,6,52,16,1.318056,30,Pass,220,Real Madrid,1,Regular Play,322,Eibar,,,"['82f8b40a-d468-4f3b-be6b-0eb809d0fc2b', 'bc277d43-198e-4105-8c94-1465ec880379', 'e4143287-cbdd-48e3-9b0e-fcdd9b07390a']","[25.0, 62.6]",6699.0,Ander Capa Rodríguez,2.0,Right Back,24070.0,Saúl Berjón Pérez,13.776793,0.23441568,3.0,High Pass,"[38.4, 65.8]",37.0,Head,64.0,Interception,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,412.512,0.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,0.5445191930194686
e4143287-cbdd-48e3-9b0e-fcdd9b07390a,363,1,00:06:53.830,6,53,16,,42,Ball Receipt*,220,Real Madrid,1,Regular Play,322,Eibar,,,['135509b4-ff88-4bb7-bb75-2652ccb9c3f7'],"[37.8, 68.6]",24070.0,Saúl Berjón Pérez,17.0,Right Wing,,,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,413.83,1.3179999999999836,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.36388746771056335
bc277d43-198e-4105-8c94-1465ec880379,364,1,00:06:53.830,6,53,16,2.202289,30,Pass,220,Real Madrid,1,Regular Play,220,Real Madrid,,,"['135509b4-ff88-4bb7-bb75-2652ccb9c3f7', 'a912e60d-e959-46f4-b3fc-a1c9387f3257']","[81.7, 14.3]",5456.0,Mateo Kovačić,16.0,Left Midfield,3063.0,Danilo Luiz da Silva,8.508819,-2.730528,2.0,Low Pass,"[73.9, 10.9]",38.0,Left Foot,66.0,Recovery,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,413.83,0.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,0.9700657456616884
a912e60d-e959-46f4-b3fc-a1c9387f3257,365,1,00:06:56.033,6,56,16,,42,Ball Receipt*,220,Real Madrid,1,Regular Play,220,Real Madrid,,,['bc277d43-198e-4105-8c94-1465ec880379'],"[73.9, 10.9]",3063.0,Danilo Luiz da Silva,6.0,Left Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,416.033,2.2030000000000314,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.7279251695760934
cd649fa6-666f-457e-a50e-99afaae042e3,366,1,00:06:56.033,6,56,16,0.865726,30,Pass,220,Real Madrid,1,Regular Play,220,Real Madrid,,,['1c78649c-0840-47e6-a821-5530cfe36f56'],"[73.2, 10.9]",3063.0,Danilo Luiz da Silva,6.0,Left Back,5574.0,Toni Kroos,11.955334,2.3266172,1.0,Ground Pass,"[65.0, 19.6]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,416.033,0.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,0.11621132328736439
1c78649c-0840-47e6-a821-5530cfe36f56,367,1,00:06:56.898,6,56,16,,42,Ball Receipt*,220,Real Madrid,1,Regular Play,220,Real Madrid,,,['cd649fa6-666f-457e-a50e-99afaae042e3'],"[65.0, 19.6]",5574.0,Toni Kroos,11.0,Left Defensive Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,416.898,0.8650000000000091,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.9212190276516559
ec1f680f-4e24-4355-bfc5-2f4b1846ac9e,368,1,00:06:56.898,6,56,16,2.597357,43,Carry,220,Real Madrid,1,Regular Play,220,Real Madrid,,,"['1c78649c-0840-47e6-a821-5530cfe36f56', '5b95c781-bb29-4a22-ac0d-aafb2d041ff7']","[65.0, 19.6]",5574.0,Toni Kroos,11.0,Left Defensive Midfield,,,,,,,,,,,,"[66.5, 20.0]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,416.898,0.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.3452193078599548
5b95c781-bb29-4a22-ac0d-aafb2d041ff7,369,1,00:06:59.496,6,59,16,1.202998,30,Pass,220,Real Madrid,1,Regular Play,220,Real Madrid,,,['db017241-6373-490e-bb6e-cb3ffc0a7e89'],"[66.5, 20.0]",5574.0,Toni Kroos,11.0,Left Defensive Midfield,5202.0,José Ignacio Fernández Iglesias,15.345683,2.3700185,1.0,Ground Pass,"[55.5, 30.7]",38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,419.496,2.5979999999999563,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,0.3535092100455327
db017241-6373-490e-bb6e-cb3ffc0a7e89,370,1,00:07:00.699,7,0,16,,42,Ball Receipt*,220,Real Madrid,1,Regular Play,220,Real Madrid,,,['5b95c781-bb29-4a22-ac0d-aafb2d041ff7'],"[55.5, 30.7]",5202.0,José Ignacio Fernández Iglesias,5.0,Left Center Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,420.699,1.2030000000000314,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.55150951154572
e6d2f21c-666b-4e6d-9b12-d803a7a436ba,371,1,00:07:00.699,7,0,16,0.981162,30,Pass,220,Real Madrid,1,Regular Play,220,Real Madrid,,,['965269a7-7a2b-4ea1-a246-13cc2087884d'],"[54.4, 29.5]",5202.0,José Ignacio Fernández Iglesias,5.0,Left Center Back,5463.0,Luka Modrić,14.928162,0.8185614,1.0,Ground Pass,"[64.6, 40.4]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,420.699,0.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,0.8655607533901842
965269a7-7a2b-4ea1-a246-13cc2087884d,372,1,00:07:01.680,7,1,16,,42,Ball Receipt*,220,Real Madrid,1,Regular Play,220,Real Madrid,,,['e6d2f21c-666b-4e6d-9b12-d803a7a436ba'],"[64.6, 40.4]",5463.0,Luka Modrić,9.0,Right Defensive Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,421.68,0.9809999999999945,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.6543416769379128
f34feb05-6175-4e5a-bdc4-9eea8e4bb94b,373,1,00:07:01.680,7,1,16,1.509096,43,Carry,220,Real Madrid,1,Regular Play,220,Real Madrid,,,"['965269a7-7a2b-4ea1-a246-13cc2087884d', 'b75f7170-84e1-435b-94fb-26fdade77046']","[64.6, 40.4]",5463.0,Luka Modrić,9.0,Right Defensive Midfield,,,,,,,,,,,,"[64.4, 39.0]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,421.68,0.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.642837329256915
b75f7170-84e1-435b-94fb-26fdade77046,374,1,00:07:03.189,7,3,16,2.674492,30,Pass,220,Real Madrid,1,Regular Play,220,Real Madrid,,,['266f61ee-b4b8-4bd1-a957-e85201fa7f70'],"[64.4, 39.0]",5463.0,Luka Modrić,9.0,Right Defensive Midfield,6399.0,Gareth Frank Bale,38.184814,-0.3980143,3.0,High Pass,"[99.6, 24.2]",40.0,Right Foot,,,,,,76.0,Pass Offside,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,423.189,1.5090000000000146,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,0.036882723449589316
266f61ee-b4b8-4bd1-a957-e85201fa7f70,375,1,00:07:05.863,7,5,16,,42,Ball Receipt*,220,Real Madrid,1,Regular Play,220,Real Madrid,,,['b75f7170-84e1-435b-94fb-26fdade77046'],"[99.6, 24.2]",6399.0,Gareth Frank Bale,22.0,Right Center Forward,,,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,425.863,2.673999999999978,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.4961131540635124
df7ff9b8-2835-47ec-ba01-92977875be78,376,1,00:07:31.040,7,31,17,3.241295,30,Pass,322,Eibar,3,From Free Kick,322,Eibar,,,"['75512e12-8fb9-470f-92bd-f2a8a2015320', 'c262a74e-5818-4adc-9b47-8938458d7253']","[20.7, 54.6]",10763.0,Asier Riesgo Unamuno,1.0,Goalkeeper,6700.0,Sergio Enrich Ametller,72.80474,-0.429242,3.0,High Pass,"[86.9, 24.3]",40.0,Right Foot,62.0,Free Kick,,,,9.0,Incomplete,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,451.04,25.17700000000002,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,0.33297059495105297
75512e12-8fb9-470f-92bd-f2a8a2015320,377,1,00:07:34.282,7,34,17,,42,Ball Receipt*,322,Eibar,3,From Free Kick,322,Eibar,,,['df7ff9b8-2835-47ec-ba01-92977875be78'],"[86.9, 23.0]",6700.0,Sergio Enrich Ametller,23.0,Center Forward,,,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,454.282,3.241999999999962,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.3363125411688256
815a31af-e3f9-4a14-9c63-7f27d0bb6273,378,1,00:07:34.282,7,34,17,0.0,4,Duel,322,Eibar,3,From Free Kick,322,Eibar,,,['c262a74e-5818-4adc-9b47-8938458d7253'],"[86.9, 24.3]",6700.0,Sergio Enrich Ametller,23.0,Center Forward,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,10.0,Aerial Lost,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,454.282,0.0,0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.8969633677181943
c262a74e-5818-4adc-9b47-8938458d7253,379,1,00:07:34.282,7,34,17,0.0,9,Clearance,322,Eibar,3,From Free Kick,220,Real Madrid,,,"['815a31af-e3f9-4a14-9c63-7f27d0bb6273', 'df7ff9b8-2835-47ec-ba01-92977875be78']","[33.2, 55.8]",20016.0,Kléper Laveran Lima Ferreira,3.0,Right Center Back,,,,,,,,,,,,,,True,,,,,,,,,,,37.0,Head,True,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,454.282,0.0,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.8216680829302998
5cc1a1da-463a-4fa9-baee-4d4150a171de,380,1,00:07:36.454,7,36,17,1.09803,30,Pass,322,Eibar,3,From Free Kick,322,Eibar,,,['150150cf-5291-401a-9d7b-47f991745c3a'],"[84.6, 7.4]",6557.0,Adrián González Morales,15.0,Left Center Midfield,5687.0,Takashi Inui,14.808105,0.28757584,2.0,Low Pass,"[98.8, 11.6]",38.0,Left Foot,66.0,Recovery,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,456.454,2.1720000000000255,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,0.1664891096328035
150150cf-5291-401a-9d7b-47f991745c3a,381,1,00:07:37.553,7,37,17,,42,Ball Receipt*,322,Eibar,3,From Free Kick,322,Eibar,,,['5cc1a1da-463a-4fa9-baee-4d4150a171de'],"[98.8, 11.6]",5687.0,Takashi Inui,21.0,Left Wing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,457.553,1.0989999999999895,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.14954789004781988
a207a75e-ced4-41ce-aca4-44f256a00ba3,382,1,00:07:37.553,7,37,17,0.196531,43,Carry,322,Eibar,3,From Free Kick,322,Eibar,,,"['150150cf-5291-401a-9d7b-47f991745c3a', '35d96396-248c-4a72-81df-e072307e31ac', '6530851b-6369-477e-9d17-696352dc1c49']","[98.8, 11.6]",5687.0,Takashi Inui,21.0,Left Wing,,,,,,,,,,,,"[96.4, 11.6]",,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,457.553,0.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.09700924687147838
35d96396-248c-4a72-81df-e072307e31ac,383,1,00:07:37.660,7,37,17,0.153263,17,Pressure,322,Eibar,3,From Free Kick,220,Real Madrid,,,"['6530851b-6369-477e-9d17-696352dc1c49', 'a207a75e-ced4-41ce-aca4-44f256a00ba3']","[19.0, 68.1]",5721.0,Daniel Carvajal Ramos,2.0,Right Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,457.66,0.10700000000002774,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.5534505591908474
6530851b-6369-477e-9d17-696352dc1c49,384,1,00:07:37.749,7,37,17,0.427244,30,Pass,322,Eibar,3,From Free Kick,322,Eibar,,,"['145737a1-e5a1-4d98-ba33-86c569653473', '35d96396-248c-4a72-81df-e072307e31ac']","[96.4, 11.6]",5687.0,Takashi Inui,21.0,Left Wing,6557.0,Adrián González Morales,7.430343,-2.6358013,1.0,Ground Pass,"[89.9, 8.0]",40.0,Right Foot,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,457.749,0.08899999999999864,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,0.16617558523265197
145737a1-e5a1-4d98-ba33-86c569653473,385,1,00:07:38.176,7,38,17,,42,Ball Receipt*,322,Eibar,3,From Free Kick,322,Eibar,,,['6530851b-6369-477e-9d17-696352dc1c49'],"[89.9, 8.0]",6557.0,Adrián González Morales,15.0,Left Center Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,458.176,0.4269999999999641,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.27893594601689986
f0805ccf-740f-4ec4-a65b-1eca29dcffce,386,1,00:07:38.176,7,38,17,0.633809,30,Pass,322,Eibar,3,From Free Kick,322,Eibar,,,['932ef962-0c4b-48fb-8e4c-7af45f3f51db'],"[91.0, 8.4]",6557.0,Adrián González Morales,15.0,Left Center Midfield,5687.0,Takashi Inui,7.2111025,0.98279375,1.0,Ground Pass,"[95.0, 14.4]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,458.176,0.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,0.4752837058836811
932ef962-0c4b-48fb-8e4c-7af45f3f51db,387,1,00:07:38.810,7,38,17,,42,Ball Receipt*,322,Eibar,3,From Free Kick,322,Eibar,,,['f0805ccf-740f-4ec4-a65b-1eca29dcffce'],"[95.0, 14.4]",5687.0,Takashi Inui,21.0,Left Wing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,458.81,0.6340000000000146,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.6040932345677255
6f34c7d2-11e2-43b8-b442-7675380fc55c,388,1,00:07:40.052,7,40,17,1.459477,30,Pass,322,Eibar,3,From Free Kick,322,Eibar,,,['20e9f87f-d4a1-4bf0-a101-bdc7532481e1'],"[91.4, 7.6]",5687.0,Takashi Inui,21.0,Left Wing,6776.0,David Juncà Reñé,12.637246,-2.910049,1.0,Ground Pass,"[79.1, 4.7]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,460.052,1.2420000000000186,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,0.26854619908976407
20e9f87f-d4a1-4bf0-a101-bdc7532481e1,389,1,00:07:41.512,7,41,17,,42,Ball Receipt*,322,Eibar,3,From Free Kick,322,Eibar,,,['6f34c7d2-11e2-43b8-b442-7675380fc55c'],"[79.1, 4.7]",6776.0,David Juncà Reñé,6.0,Left Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,461.512,1.4599999999999795,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.3477948996528729
ecfcba89-857b-4ae2-9a00-7d45aa969c67,390,1,00:07:41.512,7,41,17,1.26909,43,Carry,322,Eibar,3,From Free Kick,322,Eibar,,,"['20e9f87f-d4a1-4bf0-a101-bdc7532481e1', 'c6390114-a444-4db4-8da9-96301107a6c4']","[79.1, 4.7]",6776.0,David Juncà Reñé,6.0,Left Back,,,,,,,,,,,,"[86.5, 5.5]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,461.512,0.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.3003707619273812
c6390114-a444-4db4-8da9-96301107a6c4,391,1,00:07:42.781,7,42,17,0.658007,30,Pass,322,Eibar,3,From Free Kick,322,Eibar,,,['8702f2a5-1f34-4841-81db-b6d030e63d0a'],"[86.5, 5.5]",6776.0,David Juncà Reñé,6.0,Left Back,5687.0,Takashi Inui,6.5734315,-0.23021959,1.0,Ground Pass,"[92.9, 4.0]",38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,462.781,1.2690000000000055,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,0.6425234060708174
3e00fa77-ed5f-495c-ac45-87391824ddfc,392,1,00:07:42.994,7,42,17,0.748296,17,Pressure,322,Eibar,3,From Free Kick,220,Real Madrid,,,"['017a6977-0ff6-411f-a410-6c839674ae35', '8702f2a5-1f34-4841-81db-b6d030e63d0a']","[27.4, 73.6]",5695.0,James David Rodríguez Rubio,12.0,Right Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,462.994,0.21300000000002228,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.7164293935154297
