id,index,period,timestamp,minute,second,possession,duration,type_id,type_name,possession_team_id,possession_team_name,play_pattern_id,play_pattern_name,team_id,team_name,tactics_formation,tactics_lineup,related_events,off_camera,location,player_id,player_name,position_id,position_name,pass_recipient_id,pass_recipient_name,pass_length,pass_angle,pass_height_id,pass_height_name,pass_end_location,pass_body_part_id,pass_body_part_name,pass_type_id,pass_type_name,carry_end_location,under_pressure,pass_outcome_id,pass_outcome_name,ball_receipt_outcome_id,ball_receipt_outcome_name,out,pass_switch,clearance_head,clearance_body_part_id,clearance_body_part_name,clearance_left_foot,counterpress,dribble_outcome_id,dribble_outcome_name,pass_cross,duel_type_id,duel_type_name,clearance_aerial_won,duel_outcome_id,duel_outcome_name,ball_recovery_recovery_failure,pass_assisted_shot_id,pass_shot_assist,shot_statsbomb_xg,shot_end_location,shot_key_pass_id,shot_outcome_id,shot_outcome_name,shot_technique_id,shot_technique_name,shot_body_part_id,shot_body_part_name,shot_type_id,shot_type_name,shot_freeze_frame,goalkeeper_technique_id,goalkeeper_technique_name,goalkeeper_position_id,goalkeeper_position_name,goalkeeper_body_part_id,goalkeeper_body_part_name,goalkeeper_type_id,goalkeeper_type_name,goalkeeper_outcome_id,goalkeeper_outcome_name,pass_goal_assist,pass_through_ball,pass_technique_id,pass_technique_name,clearance_right_foot,foul_won_defensive,interception_outcome_id,interception_outcome_name,shot_aerial_won,goalkeeper_end_location,50_50_outcome_id,50_50_outcome_name,pass_aerial_won,bad_behaviour_card_id,bad_behaviour_card_name,pass_outswinging,miscontrol_aerial_won,foul_committed_card_id,foul_committed_card_name,pass_cut_back,shot_first_time,foul_committed_advantage,foul_won_advantage,dribble_nutmeg,shot_one_on_one,substitution_outcome_id,substitution_outcome_name,substitution_replacement_id,substitution_replacement_name,dribble_overrun,pass_inswinging,block_deflection,ball_recovery_offensive,pass_no_touch,foul_committed_type_id,foul_committed_type_name,timestamp_seconds,time_since_last_event,distance_to_goal,event_type_50/50,event_type_Bad Behaviour,event_type_Ball Receipt*,event_type_Ball Recovery,event_type_Block,event_type_Carry,event_type_Clearance,event_type_Dispossessed,event_type_Dribble,event_type_Dribbled Past,event_type_Duel,event_type_Foul Committed,event_type_Foul Won,event_type_Goal Keeper,event_type_Half End,event_type_Half Start,event_type_Injury Stoppage,event_type_Interception,event_type_Miscontrol,event_type_Pass,event_type_Player Off,event_type_Player On,event_type_Pressure,event_type_Shield,event_type_Shot,event_type_Starting XI,event_type_Substitution,event_type_Tactical Shift,pitch_control_score
5d38f072-dfca-4697-a5c6-8b0e2f7e2095,549,1,00:13:46.473,13,46,35,,42,Ball Receipt*,222,Villarreal,1,Regular Play,222,Villarreal,,,['c8c3058e-98ea-4ce9-ac80-f26578418367'],,"[42.9, 19.6]",6771.0,Manuel Trigueros Muñoz,11.0,Left Defensive Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,826.473,0.8579999999999472,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.004500431001424499
c4ca3690-f591-4fd8-bb10-9c33ef5e57a7,550,1,00:13:46.473,13,46,35,1.25547,30,Pass,222,Villarreal,1,Regular Play,222,Villarreal,,,['350673a0-29f0-4a33-b222-931314c6a99a'],,"[42.9, 19.6]",6771.0,Manuel Trigueros Muñoz,11.0,Left Defensive Midfield,,,10.960383,1.0131642,2.0,Low Pass,"[48.7, 28.9]",37.0,Head,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,826.473,0.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0.02434823803120012
c5d9e94e-db18-453c-ade5-d1c9ab3eec35,551,1,00:13:47.630,13,47,35,0.159999,17,Pressure,222,Villarreal,1,Regular Play,222,Villarreal,,,['350673a0-29f0-4a33-b222-931314c6a99a'],,"[45.5, 29.4]",6622.0,Tomás Pina Isla,9.0,Right Defensive Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,827.63,1.157000000000039,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0.42984629404836683
350673a0-29f0-4a33-b222-931314c6a99a,552,1,00:13:47.729,13,47,35,2.068706,30,Pass,222,Villarreal,1,Regular Play,214,Espanyol,,,"['3e9d5b39-6604-4932-9304-beae3d5aa837', '6dc08e48-79b2-4ccd-93d3-1ceded776103', 'c4ca3690-f591-4fd8-bb10-9c33ef5e57a7', 'c5d9e94e-db18-453c-ade5-d1c9ab3eec35']",,"[71.4, 51.2]",6766.0,Gerard Moreno Balaguero,24.0,Left Center Forward,7781.0,Felipe Salvador Caicedo Corozo,24.681168,-0.08112239,3.0,High Pass,"[96.0, 49.2]",38.0,Left Foot,66.0,Recovery,,True,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,827.729,0.09900000000004638,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0.7856265376635553
3e9d5b39-6604-4932-9304-beae3d5aa837,553,1,00:13:49.798,13,49,35,,42,Ball Receipt*,222,Villarreal,1,Regular Play,214,Espanyol,,,['350673a0-29f0-4a33-b222-931314c6a99a'],,"[89.4, 47.1]",7781.0,Felipe Salvador Caicedo Corozo,22.0,Right Center Forward,,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,829.798,2.06899999999996,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.5679582215122092
6dc08e48-79b2-4ccd-93d3-1ceded776103,554,1,00:13:49.798,13,49,35,1.938228,30,Pass,222,Villarreal,1,Regular Play,222,Villarreal,,,"['248bcb07-2ffd-4203-931a-0beac1ce3e72', '350673a0-29f0-4a33-b222-931314c6a99a']",,"[24.1, 30.9]",6752.0,Víctor Ruíz Torre,5.0,Left Center Back,,,13.591173,0.57575834,3.0,High Pass,"[35.5, 38.3]",37.0,Head,66.0,Recovery,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,829.798,0.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0.8232593761829475
248bcb07-2ffd-4203-931a-0beac1ce3e72,555,1,00:13:51.736,13,51,36,1.373784,30,Pass,214,Espanyol,1,Regular Play,214,Espanyol,,,"['6dc08e48-79b2-4ccd-93d3-1ceded776103', 'e6632260-ece6-43fb-9c06-9e3139ff12ac']",,"[84.6, 41.8]",6766.0,Gerard Moreno Balaguero,24.0,Left Center Forward,6791.0,Javier López Rodríguez,12.163059,-2.762613,2.0,Low Pass,"[73.3, 37.3]",37.0,Head,66.0,Recovery,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,831.736,1.9379999999999882,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0.5591479206589677
7cba11d4-22cb-4dea-ab05-d0c229c1dea3,556,1,00:13:52.964,13,52,36,0.105035,17,Pressure,214,Espanyol,1,Regular Play,222,Villarreal,,,,,"[46.4, 45.2]",18867.0,Matías Nahuel Leiva Esquivel,12.0,Right Midfield,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,832.9639999999999,1.2279999999999518,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0.2767685960564926
e6632260-ece6-43fb-9c06-9e3139ff12ac,557,1,00:13:53.110,13,53,36,,42,Ball Receipt*,214,Espanyol,1,Regular Play,214,Espanyol,,,['248bcb07-2ffd-4203-931a-0beac1ce3e72'],,"[73.3, 37.3]",6791.0,Javier López Rodríguez,11.0,Left Defensive Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,833.11,0.14600000000007185,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.15854715005165665
f8ccac92-359a-49b2-a7fb-c86516482dcb,558,1,00:13:53.110,13,53,36,0.038284,43,Carry,214,Espanyol,1,Regular Play,214,Espanyol,,,"['e6632260-ece6-43fb-9c06-9e3139ff12ac', 'fa02090b-2567-4e39-932a-0221899890d7']",,"[73.3, 37.3]",6791.0,Javier López Rodríguez,11.0,Left Defensive Midfield,,,,,,,,,,,,"[73.7, 37.3]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,833.11,0.0,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.8320442361555734
fa02090b-2567-4e39-932a-0221899890d7,559,1,00:13:53.148,13,53,36,0.7,30,Pass,214,Espanyol,1,Regular Play,214,Espanyol,,,['d74846bf-2155-4577-9913-18943d31c987'],,"[73.7, 37.3]",6791.0,Javier López Rodríguez,11.0,Left Defensive Midfield,6758.0,Víctor Sánchez Mata,12.560255,1.4108832,3.0,High Pass,"[75.7, 49.7]",38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,833.148,0.038000000000010914,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0.7351086686871545
d74846bf-2155-4577-9913-18943d31c987,560,1,00:13:53.848,13,53,36,,42,Ball Receipt*,214,Espanyol,1,Regular Play,214,Espanyol,,,['fa02090b-2567-4e39-932a-0221899890d7'],,"[75.7, 49.7]",6758.0,Víctor Sánchez Mata,9.0,Right Defensive Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,833.848,0.6999999999999318,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.8543559003171642
eca29a48-a32f-4f0f-979d-0c2feb055ab3,561,1,00:13:55.075,13,55,36,2.094129,30,Pass,214,Espanyol,1,Regular Play,214,Espanyol,,,['888fe052-2f87-4bdd-bfc5-6ec0c6048cc8'],,"[77.9, 46.8]",6758.0,Víctor Sánchez Mata,9.0,Right Defensive Midfield,6612.0,Rubén Duarte Sánchez,33.70534,-1.552994,2.0,Low Pass,"[78.5, 13.1]",37.0,Head,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,835.075,1.2270000000000891,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0.1335650483639964
888fe052-2f87-4bdd-bfc5-6ec0c6048cc8,562,1,00:13:57.169,13,57,36,,42,Ball Receipt*,214,Espanyol,1,Regular Play,214,Espanyol,,,['eca29a48-a32f-4f0f-979d-0c2feb055ab3'],,"[78.5, 13.1]",6612.0,Rubén Duarte Sánchez,6.0,Left Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,837.169,2.0939999999999372,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.628711958814221
d2be8a9b-3625-43e2-b3c1-8deeea677eed,563,1,00:13:57.169,13,57,36,1.358283,43,Carry,214,Espanyol,1,Regular Play,214,Espanyol,,,"['6ab65a67-8119-41dc-a07e-96bb64a0d2c0', '888fe052-2f87-4bdd-bfc5-6ec0c6048cc8']",,"[78.5, 13.1]",6612.0,Rubén Duarte Sánchez,6.0,Left Back,,,,,,,,,,,,"[87.0, 11.8]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,837.169,0.0,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.3693867134284199
6ab65a67-8119-41dc-a07e-96bb64a0d2c0,564,1,00:13:58.527,13,58,36,0.894791,30,Pass,214,Espanyol,1,Regular Play,214,Espanyol,,,['e07b6a38-a67c-45cd-86ed-f1c095c40d7d'],,"[87.0, 11.8]",6612.0,Rubén Duarte Sánchez,6.0,Left Back,27241.0,Víctor Guillermo Álvarez Delgado,16.776472,0.73901796,1.0,Ground Pass,"[99.4, 23.1]",38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,838.527,1.358000000000061,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0.1489702568956307
e07b6a38-a67c-45cd-86ed-f1c095c40d7d,565,1,00:13:59.422,13,59,36,,42,Ball Receipt*,214,Espanyol,1,Regular Play,214,Espanyol,,,['6ab65a67-8119-41dc-a07e-96bb64a0d2c0'],,"[99.4, 23.1]",27241.0,Víctor Guillermo Álvarez Delgado,16.0,Left Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,839.422,0.8949999999999818,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.6545822043074397
716addfd-231e-4368-960b-7af2bbc9b9e2,566,1,00:13:59.422,13,59,36,0.739404,43,Carry,214,Espanyol,1,Regular Play,214,Espanyol,,,"['838de561-d733-4096-b737-2a91f6cb3529', 'b58d2e0a-fd5e-4148-8054-23803a59bca3', 'e07b6a38-a67c-45cd-86ed-f1c095c40d7d']",,"[99.4, 23.1]",27241.0,Víctor Guillermo Álvarez Delgado,16.0,Left Midfield,,,,,,,,,,,,"[102.9, 25.1]",True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,839.422,0.0,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.6486675010797984
838de561-d733-4096-b737-2a91f6cb3529,567,1,00:13:59.928,13,59,36,0.239998,17,Pressure,214,Espanyol,1,Regular Play,222,Villarreal,,,"['716addfd-231e-4368-960b-7af2bbc9b9e2', 'b58d2e0a-fd5e-4148-8054-23803a59bca3']",,"[15.4, 53.9]",3324.0,Eric Bertrand Bailly,3.0,Right Center Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,839.928,0.5059999999999718,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0.5377808240500311
b58d2e0a-fd5e-4148-8054-23803a59bca3,568,1,00:14:00.162,14,0,36,0.0,38,Miscontrol,214,Espanyol,1,Regular Play,214,Espanyol,,,['838de561-d733-4096-b737-2a91f6cb3529'],,"[102.9, 25.1]",27241.0,Víctor Guillermo Álvarez Delgado,16.0,Left Midfield,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,840.162,0.2340000000000373,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,0.43067153770417843
cc752f76-f902-4f00-a3b2-9e4de06b9d7f,569,1,00:14:01.461,14,1,37,0.0,2,Ball Recovery,222,Villarreal,1,Regular Play,222,Villarreal,,,,,"[17.6, 55.2]",3324.0,Eric Bertrand Bailly,3.0,Right Center Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,841.461,1.2989999999999782,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.15740919673064468
0b9b471d-7b52-4a74-bebf-b80fd5434f6c,570,1,00:14:01.461,14,1,37,1.499512,43,Carry,222,Villarreal,1,Regular Play,222,Villarreal,,,"['b254ce63-2d6e-4073-827f-d1cc323e968a', 'bc2a67b9-8d2a-4f33-8e2d-c76dc3699679', 'cc752f76-f902-4f00-a3b2-9e4de06b9d7f']",,"[17.6, 55.2]",3324.0,Eric Bertrand Bailly,3.0,Right Center Back,,,,,,,,,,,,"[20.0, 58.3]",True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,841.461,0.0,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.5657308143567625
bc2a67b9-8d2a-4f33-8e2d-c76dc3699679,571,1,00:14:02.045,14,2,37,0.468171,17,Pressure,222,Villarreal,1,Regular Play,214,Espanyol,,,['0b9b471d-7b52-4a74-bebf-b80fd5434f6c'],,"[99.6, 23.6]",6612.0,Rubén Duarte Sánchez,6.0,Left Back,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,842.045,0.5839999999999463,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0.6611232395589612
91fc0adb-be23-4ee1-b9a6-c6f33818c497,572,1,00:14:02.960,14,2,37,0.0,22,Foul Committed,222,Villarreal,1,Regular Play,214,Espanyol,,,['b254ce63-2d6e-4073-827f-d1cc323e968a'],,"[100.1, 21.8]",6612.0,Rubén Duarte Sánchez,6.0,Left Back,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,842.96,0.9150000000000773,0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.7819025673312892
b254ce63-2d6e-4073-827f-d1cc323e968a,573,1,00:14:02.960,14,2,37,0.0,21,Foul Won,222,Villarreal,1,Regular Play,222,Villarreal,,,['91fc0adb-be23-4ee1-b9a6-c6f33818c497'],,"[20.0, 58.3]",3324.0,Eric Bertrand Bailly,3.0,Right Center Back,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,842.96,0.0,0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.2598596764326784
00b346d2-3374-49c8-8462-3b0bc06a4295,574,1,00:14:29.885,14,29,38,1.446568,30,Pass,222,Villarreal,3,From Free Kick,222,Villarreal,,,['2676c1e5-614d-4fe1-993b-673a7ed29fce'],True,"[20.9, 58.1]",3324.0,Eric Bertrand Bailly,3.0,Right Center Back,6752.0,Víctor Ruíz Torre,33.167,-0.8003224,1.0,Ground Pass,"[44.0, 34.3]",40.0,Right Foot,62.0,Free Kick,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,869.885,26.924999999999955,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0.7782890351372742
2676c1e5-614d-4fe1-993b-673a7ed29fce,575,1,00:14:31.332,14,31,38,,42,Ball Receipt*,222,Villarreal,3,From Free Kick,222,Villarreal,,,['00b346d2-3374-49c8-8462-3b0bc06a4295'],,"[44.0, 34.3]",6752.0,Víctor Ruíz Torre,5.0,Left Center Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,871.332,1.4470000000000027,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.6000039407228963
36f0254d-91a7-45b8-9e4c-a929b4eb1708,576,1,00:14:32.355,14,32,38,1.685598,30,Pass,222,Villarreal,3,From Free Kick,222,Villarreal,,,['88d04aa5-4c58-42ff-9deb-054bc2365f98'],,"[47.9, 33.1]",6752.0,Víctor Ruíz Torre,5.0,Left Center Back,3324.0,Eric Bertrand Bailly,28.900692,1.5777166,1.0,Ground Pass,"[47.7, 62.0]",38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,872.355,1.0230000000000246,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0.10630250382677287
88d04aa5-4c58-42ff-9deb-054bc2365f98,577,1,00:14:34.040,14,34,38,,42,Ball Receipt*,222,Villarreal,3,From Free Kick,222,Villarreal,,,['36f0254d-91a7-45b8-9e4c-a929b4eb1708'],,"[47.7, 62.0]",3324.0,Eric Bertrand Bailly,3.0,Right Center Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,874.04,1.6849999999999454,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.970076038965991
2f293613-20dc-4012-a86d-06cd2b175cd7,578,1,00:14:34.040,14,34,38,2.671413,43,Carry,222,Villarreal,3,From Free Kick,222,Villarreal,,,"['88d04aa5-4c58-42ff-9deb-054bc2365f98', 'd4dbf971-9f41-4227-9285-394e0875a247']",,"[47.7, 62.0]",3324.0,Eric Bertrand Bailly,3.0,Right Center Back,,,,,,,,,,,,"[55.7, 64.4]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,874.04,0.0,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.471381286077149
d4dbf971-9f41-4227-9285-394e0875a247,579,1,00:14:36.712,14,36,38,1.283902,30,Pass,222,Villarreal,3,From Free Kick,222,Villarreal,,,['cde982fa-dfa4-4d75-a807-7893c5b6c289'],,"[55.7, 64.4]",3324.0,Eric Bertrand Bailly,3.0,Right Center Back,6772.0,Mario Gaspar Pérez Martínez,20.72414,0.7615119,1.0,Ground Pass,"[70.7, 78.7]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,876.712,2.6720000000000255,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0.7904283129854003
cde982fa-dfa4-4d75-a807-7893c5b6c289,580,1,00:14:37.996,14,37,38,,42,Ball Receipt*,222,Villarreal,3,From Free Kick,222,Villarreal,,,['d4dbf971-9f41-4227-9285-394e0875a247'],,"[70.7, 78.7]",6772.0,Mario Gaspar Pérez Martínez,2.0,Right Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,877.996,1.2839999999999918,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.19666020170136367
1a8c9353-4265-4838-9566-c8ce3ede35ef,581,1,00:14:37.996,14,37,38,1.915509,43,Carry,222,Villarreal,3,From Free Kick,222,Villarreal,,,"['b7c2d40b-42a8-405a-a024-e0fe4258af33', 'cde982fa-dfa4-4d75-a807-7893c5b6c289']",,"[70.7, 78.7]",6772.0,Mario Gaspar Pérez Martínez,2.0,Right Back,,,,,,,,,,,,"[64.6, 77.8]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,877.996,0.0,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.4335527475408085
b7c2d40b-42a8-405a-a024-e0fe4258af33,582,1,00:14:39.911,14,39,38,1.119209,30,Pass,222,Villarreal,3,From Free Kick,222,Villarreal,,,['67f3718a-d7b8-414d-b6f2-2820752900aa'],,"[64.6, 77.8]",6772.0,Mario Gaspar Pérez Martínez,2.0,Right Back,3324.0,Eric Bertrand Bailly,13.994642,-2.2600453,1.0,Ground Pass,"[55.7, 67.0]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,879.9110000000001,1.9150000000000773,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0.7669097914677203
67f3718a-d7b8-414d-b6f2-2820752900aa,583,1,00:14:41.030,14,41,38,,42,Ball Receipt*,222,Villarreal,3,From Free Kick,222,Villarreal,,,['b7c2d40b-42a8-405a-a024-e0fe4258af33'],,"[55.7, 67.0]",3324.0,Eric Bertrand Bailly,3.0,Right Center Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,881.03,1.1189999999999145,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.28364599306861915
