id,index,period,timestamp,minute,second,possession,duration,type_id,type_name,possession_team_id,possession_team_name,play_pattern_id,play_pattern_name,team_id,team_name,tactics_formation,tactics_lineup,related_events,off_camera,location,player_id,player_name,position_id,position_name,pass_recipient_id,pass_recipient_name,pass_length,pass_angle,pass_height_id,pass_height_name,pass_end_location,pass_body_part_id,pass_body_part_name,pass_type_id,pass_type_name,carry_end_location,under_pressure,pass_outcome_id,pass_outcome_name,ball_receipt_outcome_id,ball_receipt_outcome_name,interception_outcome_id,interception_outcome_name,dribble_outcome_id,dribble_outcome_name,duel_type_id,duel_type_name,pass_aerial_won,counterpress,duel_outcome_id,duel_outcome_name,clearance_body_part_id,clearance_body_part_name,clearance_left_foot,pass_cross,out,clearance_head,pass_technique_id,pass_technique_name,pass_inswinging,foul_won_defensive,goalkeeper_type_id,goalkeeper_type_name,goalkeeper_outcome_id,goalkeeper_outcome_name,goalkeeper_body_part_id,goalkeeper_body_part_name,foul_committed_offensive,foul_committed_advantage,foul_won_advantage,pass_switch,pass_cut_back,pass_assisted_shot_id,pass_shot_assist,shot_statsbomb_xg,shot_end_location,shot_key_pass_id,shot_technique_id,shot_technique_name,shot_body_part_id,shot_body_part_name,shot_type_id,shot_type_name,shot_outcome_id,shot_outcome_name,shot_first_time,shot_freeze_frame,goalkeeper_technique_id,goalkeeper_technique_name,goalkeeper_position_id,goalkeeper_position_name,goalkeeper_end_location,clearance_aerial_won,clearance_right_foot,pass_through_ball,substitution_outcome_id,substitution_outcome_name,substitution_replacement_id,substitution_replacement_name,shot_one_on_one,pass_miscommunication,pass_outswinging,shot_aerial_won,pass_no_touch,dribble_overrun,pass_deflected,block_deflection,foul_committed_card_id,foul_committed_card_name,ball_recovery_recovery_failure,50_50_outcome_id,50_50_outcome_name,dribble_no_touch,foul_committed_type_id,foul_committed_type_name,shot_deflected,timestamp_seconds,time_since_last_event,distance_to_goal,event_type_50/50,event_type_Ball Receipt*,event_type_Ball Recovery,event_type_Block,event_type_Carry,event_type_Clearance,event_type_Dispossessed,event_type_Dribble,event_type_Dribbled Past,event_type_Duel,event_type_Error,event_type_Foul Committed,event_type_Foul Won,event_type_Goal Keeper,event_type_Half End,event_type_Half Start,event_type_Injury Stoppage,event_type_Interception,event_type_Miscontrol,event_type_Offside,event_type_Pass,event_type_Pressure,event_type_Shield,event_type_Shot,event_type_Starting XI,event_type_Substitution,event_type_Tactical Shift,pitch_control_score
cf44fd5a-91b9-48ff-9c5a-e012d0ade38a,2192,2,00:16:32.623,61,32,129,0.763739,17,Pressure,217,Barcelona,1,Regular Play,223,Málaga,,,"['14a5de8d-720a-4f4c-b52a-ed88046b42e9', '991d8c02-a68e-4c1f-9d7e-04d74540424e']",,"[26.4, 34.9]",19431.0,Fernando Damián Tissone,9.0,Right Defensive Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,992.623,0.6840000000000828,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0.8110944711652979
991d8c02-a68e-4c1f-9d7e-04d74540424e,2193,2,00:16:32.820,61,32,129,,42,Ball Receipt*,217,Barcelona,1,Regular Play,217,Barcelona,,,"['0b1f568a-a439-443a-8885-4231cbd1d378', 'cf44fd5a-91b9-48ff-9c5a-e012d0ade38a']",,"[89.0, 44.9]",5216.0,Andrés Iniesta Luján,15.0,Left Center Midfield,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,992.82,0.19700000000000273,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.28446784004556636
14a5de8d-720a-4f4c-b52a-ed88046b42e9,2194,2,00:16:32.820,61,32,129,0.6194,43,Carry,217,Barcelona,1,Regular Play,217,Barcelona,,,"['991d8c02-a68e-4c1f-9d7e-04d74540424e', 'cf44fd5a-91b9-48ff-9c5a-e012d0ade38a', 'f4f4e23b-c8ab-440c-b496-f80cc3bb8ade']",,"[89.0, 44.9]",5216.0,Andrés Iniesta Luján,15.0,Left Center Midfield,,,,,,,,,,,,"[91.7, 42.3]",True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,992.82,0.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.6278342299853696
f4f4e23b-c8ab-440c-b496-f80cc3bb8ade,2195,2,00:16:33.439,61,33,129,1.0584,30,Pass,217,Barcelona,1,Regular Play,217,Barcelona,,,['5f3c7508-2ee3-4192-8377-a4fcb1a6c4c2'],,"[91.7, 42.3]",5216.0,Andrés Iniesta Luján,15.0,Left Center Midfield,5246.0,Luis Alberto Suárez Díaz,11.759677,-0.5856441,1.0,Ground Pass,"[101.5, 35.8]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,993.439,0.6189999999999145,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.9327153682981258
d5808b0f-6f59-4300-92ac-f4fc043a3e49,2196,2,00:16:34.405,61,34,129,1.1001,17,Pressure,217,Barcelona,1,Regular Play,223,Málaga,,,"['5f3c7508-2ee3-4192-8377-a4fcb1a6c4c2', '62661d51-a1d5-4a70-a453-9c54ff64edec', '95e53fe0-ece3-4817-99f8-5fd7f6779d41']",,"[14.7, 44.1]",6727.0,Raúl Albentosa Redal,3.0,Right Center Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,994.405,0.9660000000000082,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0.30527334232534764
5f3c7508-2ee3-4192-8377-a4fcb1a6c4c2,2197,2,00:16:34.498,61,34,129,,42,Ball Receipt*,217,Barcelona,1,Regular Play,217,Barcelona,,,"['d5808b0f-6f59-4300-92ac-f4fc043a3e49', 'f4f4e23b-c8ab-440c-b496-f80cc3bb8ade']",,"[101.5, 35.8]",5246.0,Luis Alberto Suárez Díaz,23.0,Center Forward,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,994.498,0.09300000000007458,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.7715715322229103
95e53fe0-ece3-4817-99f8-5fd7f6779d41,2198,2,00:16:34.498,61,34,129,1.0078,43,Carry,217,Barcelona,1,Regular Play,217,Barcelona,,,"['5f3c7508-2ee3-4192-8377-a4fcb1a6c4c2', '62661d51-a1d5-4a70-a453-9c54ff64edec', 'd5808b0f-6f59-4300-92ac-f4fc043a3e49']",,"[101.5, 35.8]",5246.0,Luis Alberto Suárez Díaz,23.0,Center Forward,,,,,,,,,,,,"[107.0, 32.9]",True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,994.498,0.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.9903707308267072
62661d51-a1d5-4a70-a453-9c54ff64edec,2199,2,00:16:35.505,61,35,129,0.0,3,Dispossessed,217,Barcelona,1,Regular Play,217,Barcelona,,,"['cfb89eae-5f1e-4e39-91f0-0eb6b465787b', 'd5808b0f-6f59-4300-92ac-f4fc043a3e49']",,"[107.0, 32.9]",5246.0,Luis Alberto Suárez Díaz,23.0,Center Forward,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,995.505,1.0069999999999482,0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.6891130440160678
cfb89eae-5f1e-4e39-91f0-0eb6b465787b,2200,2,00:16:35.505,61,35,129,0.0,4,Duel,217,Barcelona,1,Regular Play,223,Málaga,,,['62661d51-a1d5-4a70-a453-9c54ff64edec'],,"[13.1, 47.2]",6569.0,Roberto José Rosales Altuve,2.0,Right Back,,,,,,,,,,,,,True,,,,,,,,,11.0,Tackle,,,16.0,Success In Play,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,995.505,0.0,0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.6424755415800932
263d758e-67b5-48fb-961c-11c13726605c,2201,2,00:16:36.338,61,36,129,0.0,33,50/50,217,Barcelona,1,Regular Play,223,Málaga,,,['0c797ffa-e86b-4508-9587-d1e406073075'],,"[17.0, 42.7]",19431.0,Fernando Damián Tissone,9.0,Right Defensive Midfield,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,Lost,,,,,996.338,0.83299999999997,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.7541786899437499
0c797ffa-e86b-4508-9587-d1e406073075,2202,2,00:16:36.338,61,36,129,0.0,33,50/50,217,Barcelona,1,Regular Play,217,Barcelona,,,['263d758e-67b5-48fb-961c-11c13726605c'],,"[103.1, 37.4]",5216.0,Andrés Iniesta Luján,15.0,Left Center Midfield,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,Success To Team,,,,,996.338,0.0,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.8078004887435477
ff72051f-51c1-40e5-a3bc-7d4afbe8b876,2203,2,00:16:37.728,61,37,129,0.0,2,Ball Recovery,217,Barcelona,1,Regular Play,217,Barcelona,,,,,"[114.1, 26.2]",4320.0,Neymar da Silva Santos Junior,21.0,Left Wing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,997.728,1.3899999999999864,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.30445685588153193
ca092bca-3c9d-4123-89a5-957d805c343a,2204,2,00:16:37.808,61,37,129,0.2075,16,Shot,217,Barcelona,1,Regular Play,217,Barcelona,,,"['4428ded6-9207-4e34-8754-2162c57ffd91', 'a606a3a3-192b-4316-b8fe-8c0d4f3c426e']",,"[113.2, 29.2]",4320.0,Neymar da Silva Santos Junior,21.0,Left Wing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.11950513,"[114.4, 30.7]",,93.0,Normal,38.0,Left Foot,87.0,Open Play,96.0,Blocked,True,"[{'location': [107.6, 31.1], 'player': {'id': 5216, 'name': 'Andrés Iniesta Luján'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': True}, {'location': [112.6, 38.8], 'player': {'id': 6332, 'name': 'Thomas Vermaelen'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': True}, {'location': [112.2, 33.6], 'player': {'id': 5246, 'name': 'Luis Alberto Suárez Díaz'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [107.9, 35.4], 'player': {'id': 6569, 'name': 'Roberto José Rosales Altuve'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [105.1, 36.1], 'player': {'id': 19431, 'name': 'Fernando Damián Tissone'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [107.4, 38.1], 'player': {'id': 6580, 'name': 'José Luis García del Pozo'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [101.2, 30.7], 'player': {'id': 10868, 'name': 'Ricardo Jorge Luz Horta'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': False}, {'location': [101.8, 53.6], 'player': {'id': 6559, 'name': 'Juan Carlos Pérez López'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': False}, {'location': [112.5, 38.0], 'player': {'id': 6878, 'name': 'Miguel Torres Gómez'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [119.2, 37.3], 'player': {'id': 26103, 'name': 'Idriss Carlos Kameni'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [111.8, 34.4], 'player': {'id': 27184, 'name': 'Marcos Alberto Angeleri'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [113.3, 31.2], 'player': {'id': 6727, 'name': 'Raúl Albentosa Redal'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,997.808,0.08000000000004093,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,0.25553938425893297
a606a3a3-192b-4316-b8fe-8c0d4f3c426e,2205,2,00:16:38.016,61,38,129,0.0,6,Block,217,Barcelona,1,Regular Play,223,Málaga,,,['ca092bca-3c9d-4123-89a5-957d805c343a'],,"[5.7, 49.4]",6727.0,Raúl Albentosa Redal,3.0,Right Center Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,998.016,0.20799999999997,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.5064539238481787
4428ded6-9207-4e34-8754-2162c57ffd91,2206,2,00:16:38.169,61,38,129,0.0,23,Goal Keeper,217,Barcelona,1,Regular Play,223,Málaga,,,['ca092bca-3c9d-4123-89a5-957d805c343a'],,"[0.9, 42.8]",26103.0,Idriss Carlos Kameni,1.0,Goalkeeper,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32.0,Shot Faced,,,,,,,,,,,,,,,,,,,,,,,,,,,44.0,Set,"[0.9, 42.8]",,,,,,,,,,,,,,,,,,,,,,,,,998.169,0.15300000000002,0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,0.46579732228620196
27985053-0162-4004-9030-f59e4f0b790a,2207,2,00:17:07.398,62,7,130,1.9358,30,Pass,217,Barcelona,2,From Corner,217,Barcelona,,,['24b82538-7675-464c-be82-8142b515e468'],,"[120.0, 0.1]",5470.0,Ivan Rakitić,13.0,Right Center Midfield,,,44.149406,1.7553095,3.0,High Pass,"[111.9, 43.5]",40.0,Right Foot,61.0,Corner,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,104.0,Inswinging,True,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1027.398,29.228999999999928,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.6041169105379108
24b82538-7675-464c-be82-8142b515e468,2208,2,00:17:09.334,62,9,131,0.0,23,Goal Keeper,223,Málaga,8,From Keeper,223,Málaga,,,['27985053-0162-4004-9030-f59e4f0b790a'],,"[8.2, 36.6]",26103.0,Idriss Carlos Kameni,1.0,Goalkeeper,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.0,Collected,15.0,Success,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1029.334,1.9360000000001492,0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,0.7286055652945505
fcabbd21-2618-44fb-aefb-31956d1d7437,2209,2,00:17:09.334,62,9,131,7.3333,43,Carry,223,Málaga,8,From Keeper,223,Málaga,,,"['24b82538-7675-464c-be82-8142b515e468', 'df5bbb3f-e2eb-4acc-b11e-15d847550d6e']",,"[8.2, 36.6]",26103.0,Idriss Carlos Kameni,1.0,Goalkeeper,,,,,,,,,,,,"[12.7, 31.1]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1029.334,0.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.4788486401161066
df5bbb3f-e2eb-4acc-b11e-15d847550d6e,2210,2,00:17:16.668,62,16,131,4.823884,30,Pass,223,Málaga,8,From Keeper,223,Málaga,,,,,"[12.7, 31.1]",26103.0,Idriss Carlos Kameni,1.0,Goalkeeper,,,34.58916,-1.0735263,3.0,High Pass,"[29.2, 0.7]",69.0,Keeper Arm,,,,,74.0,Injury Clearance,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1036.668,7.333999999999833,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.7442104369066396
ccff05b4-384e-47a3-af22-d64d7c50a901,2211,2,00:17:45.704,62,45,131,0.0,19,Substitution,223,Málaga,8,From Keeper,217,Barcelona,,,,,,5470.0,Ivan Rakitić,13.0,Right Center Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,103.0,Tactical,6998.0,Rafael Alcântara do Nascimento,,,,,,,,,,,,,,,,,,1065.704,29.036000000000058,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,0.515104490540512
10de3658-8330-42a6-adb3-534f4dccc822,2212,2,00:17:57.876,62,57,132,0.508482,30,Pass,217,Barcelona,4,From Throw In,217,Barcelona,,,['7fe3e50c-8534-4be9-8ee6-3d54f3dab3ef'],True,"[91.5, 80.0]",6379.0,Sergi Roberto Carnicer,2.0,Right Back,5203.0,Sergio Busquets i Burgos,16.475437,-2.1486983,2.0,Low Pass,"[82.5, 66.2]",,,67.0,Throw-in,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1077.876,12.172000000000025,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.4837090811021071
7fe3e50c-8534-4be9-8ee6-3d54f3dab3ef,2213,2,00:17:58.384,62,58,132,,42,Ball Receipt*,217,Barcelona,4,From Throw In,217,Barcelona,,,['10de3658-8330-42a6-adb3-534f4dccc822'],,"[82.5, 66.2]",5203.0,Sergio Busquets i Burgos,10.0,Center Defensive Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1078.384,0.5080000000000382,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.6258537770426174
ab36b9a9-2a8c-43bf-832c-cab6fd60fee7,2214,2,00:17:58.979,62,58,132,0.652082,30,Pass,217,Barcelona,4,From Throw In,217,Barcelona,,,,True,"[82.7, 67.0]",5203.0,Sergio Busquets i Burgos,10.0,Center Defensive Midfield,,,15.4402075,0.9324765,3.0,High Pass,"[91.9, 79.4]",40.0,Right Foot,,,,,74.0,Injury Clearance,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1078.979,0.5950000000000273,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.15371071494752242
2863f88f-e3a0-4981-9ab9-9611351f9c25,2215,2,00:18:11.660,63,11,133,1.3944,30,Pass,223,Málaga,4,From Throw In,223,Málaga,,,"['70663410-4b52-4547-b4c9-8a0e336b5c4f', '826bf4af-cd9f-4b5b-908b-4c38d7c2d90f']",,"[27.6, 0.1]",6878.0,Miguel Torres Gómez,6.0,Left Back,6707.0,Charles Días Barbosa de Oliveira,19.131388,0.67800623,3.0,High Pass,"[42.5, 12.1]",,,67.0,Throw-in,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1091.66,12.68100000000004,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.8850079571107805
70663410-4b52-4547-b4c9-8a0e336b5c4f,2216,2,00:18:13.054,63,13,133,,42,Ball Receipt*,223,Málaga,4,From Throw In,223,Málaga,,,['2863f88f-e3a0-4981-9ab9-9611351f9c25'],,"[47.2, 10.0]",6707.0,Charles Días Barbosa de Oliveira,23.0,Center Forward,,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1093.054,1.3940000000000055,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.27887107348982454
826bf4af-cd9f-4b5b-908b-4c38d7c2d90f,2217,2,00:18:13.054,63,13,133,0.0,10,Interception,223,Málaga,4,From Throw In,217,Barcelona,,,['2863f88f-e3a0-4981-9ab9-9611351f9c25'],,"[77.6, 68.0]",6998.0,Rafael Alcântara do Nascimento,13.0,Right Center Midfield,,,,,,,,,,,,,,,,,,4.0,Won,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1093.054,0.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,0.9048550732000444
e56b670f-6f10-4445-a2ca-1f1804cb4fa2,2218,2,00:18:13.054,63,13,133,1.3126,43,Carry,223,Málaga,4,From Throw In,217,Barcelona,,,"['826bf4af-cd9f-4b5b-908b-4c38d7c2d90f', 'bbbe63a3-ce56-4ede-a152-66445ec7e37e']",,"[77.6, 68.0]",6998.0,Rafael Alcântara do Nascimento,13.0,Right Center Midfield,,,,,,,,,,,,"[76.6, 75.8]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1093.054,0.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.37066365057837414
bbbe63a3-ce56-4ede-a152-66445ec7e37e,2219,2,00:18:14.367,63,14,133,0.5704,30,Pass,223,Málaga,4,From Throw In,217,Barcelona,,,['6482c736-441a-4a14-9e5d-2cc50bfcd630'],,"[76.6, 75.8]",6998.0,Rafael Alcântara do Nascimento,13.0,Right Center Midfield,5503.0,Lionel Andrés Messi Cuccittini,4.119466,-0.097253196,1.0,Ground Pass,"[80.7, 75.4]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1094.367,1.3129999999998745,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.4357336669412075
6482c736-441a-4a14-9e5d-2cc50bfcd630,2220,2,00:18:14.937,63,14,133,,42,Ball Receipt*,223,Málaga,4,From Throw In,217,Barcelona,,,['bbbe63a3-ce56-4ede-a152-66445ec7e37e'],,"[80.7, 75.4]",5503.0,Lionel Andrés Messi Cuccittini,17.0,Right Wing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1094.937,0.5699999999999363,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.7589161699648133
e041697c-6403-4c03-a853-17d4ee522bfb,2221,2,00:18:14.937,63,14,133,2.7978,43,Carry,223,Málaga,4,From Throw In,217,Barcelona,,,"['0f49b0c0-1fbe-407b-a455-82e3ff43b804', '6482c736-441a-4a14-9e5d-2cc50bfcd630', 'fa4b233c-c849-40ae-8ee4-89a1cb275557']",,"[80.7, 75.4]",5503.0,Lionel Andrés Messi Cuccittini,17.0,Right Wing,,,,,,,,,,,,"[78.0, 69.2]",True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1094.937,0.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.4482812724268904
fa4b233c-c849-40ae-8ee4-89a1cb275557,2222,2,00:18:15.257,63,15,133,1.429961,17,Pressure,223,Málaga,4,From Throw In,223,Málaga,,,['e041697c-6403-4c03-a853-17d4ee522bfb'],,"[37.0, 5.3]",6878.0,Miguel Torres Gómez,6.0,Left Back,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1095.257,0.3200000000001637,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0.3244452969274957
0f49b0c0-1fbe-407b-a455-82e3ff43b804,2223,2,00:18:17.735,63,17,133,0.0029,30,Pass,223,Málaga,4,From Throw In,217,Barcelona,,,['c64f7f11-2f0e-4477-b31f-daaf02e52aa9'],,"[78.0, 69.2]",5503.0,Lionel Andrés Messi Cuccittini,17.0,Right Wing,,,5.93043,-1.6721429,1.0,Ground Pass,"[77.4, 63.3]",38.0,Left Foot,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1097.735,2.477999999999838,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.5593245741666324
c64f7f11-2f0e-4477-b31f-daaf02e52aa9,2224,2,00:18:17.738,63,17,133,0.0,2,Ball Recovery,223,Málaga,4,From Throw In,223,Málaga,,,['0f49b0c0-1fbe-407b-a455-82e3ff43b804'],,"[42.7, 16.8]",6707.0,Charles Días Barbosa de Oliveira,23.0,Center Forward,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1097.738,0.003000000000156433,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.4634459603743144
