id,index,period,timestamp,minute,second,possession,duration,type_id,type_name,possession_team_id,possession_team_name,play_pattern_id,play_pattern_name,team_id,team_name,tactics_formation,tactics_lineup,related_events,location,player_id,player_name,position_id,position_name,pass_recipient_id,pass_recipient_name,pass_length,pass_angle,pass_height_id,pass_height_name,pass_end_location,pass_body_part_id,pass_body_part_name,pass_type_id,pass_type_name,carry_end_location,off_camera,pass_outcome_id,pass_outcome_name,under_pressure,clearance_head,clearance_body_part_id,clearance_body_part_name,counterpress,ball_receipt_outcome_id,ball_receipt_outcome_name,dribble_outcome_id,dribble_outcome_name,ball_recovery_recovery_failure,clearance_left_foot,out,pass_switch,foul_won_defensive,duel_type_id,duel_type_name,pass_aerial_won,pass_cross,pass_assisted_shot_id,pass_shot_assist,shot_statsbomb_xg,shot_end_location,shot_key_pass_id,shot_type_id,shot_type_name,shot_outcome_id,shot_outcome_name,shot_technique_id,shot_technique_name,shot_body_part_id,shot_body_part_name,shot_freeze_frame,goalkeeper_end_location,goalkeeper_position_id,goalkeeper_position_name,goalkeeper_type_id,goalkeeper_type_name,duel_outcome_id,duel_outcome_name,interception_outcome_id,interception_outcome_name,shot_first_time,clearance_aerial_won,shot_aerial_won,goalkeeper_outcome_id,goalkeeper_outcome_name,goalkeeper_body_part_id,goalkeeper_body_part_name,goalkeeper_technique_id,goalkeeper_technique_name,clearance_right_foot,pass_inswinging,pass_technique_id,pass_technique_name,pass_outswinging,dribble_nutmeg,pass_cut_back,foul_committed_advantage,foul_committed_type_id,foul_committed_type_name,foul_won_advantage,pass_through_ball,foul_committed_card_id,foul_committed_card_name,foul_committed_offensive,bad_behaviour_card_id,bad_behaviour_card_name,pass_goal_assist,substitution_outcome_id,substitution_outcome_name,substitution_replacement_id,substitution_replacement_name,miscontrol_aerial_won,pass_deflected,dribble_overrun,pass_no_touch,clearance_other,block_offensive,timestamp_seconds,time_since_last_event,distance_to_goal,event_type_Bad Behaviour,event_type_Ball Receipt*,event_type_Ball Recovery,event_type_Block,event_type_Carry,event_type_Clearance,event_type_Dispossessed,event_type_Dribble,event_type_Dribbled Past,event_type_Duel,event_type_Foul Committed,event_type_Foul Won,event_type_Goal Keeper,event_type_Half End,event_type_Half Start,event_type_Interception,event_type_Miscontrol,event_type_Pass,event_type_Pressure,event_type_Shield,event_type_Shot,event_type_Starting XI,event_type_Substitution,event_type_Tactical Shift,pitch_control_score
c118df2d-f514-4a61-af3f-1c86aeb6a362,915,1,00:26:33.931,26,33,62,1.136885,43,Carry,210,Real Sociedad,7,From Goal Kick,210,Real Sociedad,,,"['52278ba1-3900-4c14-aacb-3013987f2199', '533151c6-ebd1-4e74-b857-604580ad5078', 'c57d7e2d-fa8e-4927-9123-7eb4e89a437d', 'f08d0a5c-31e0-427d-b1a0-838749018569']","[69.2, 16.8]",6690.0,Xabier Prieto Argarate,21.0,Left Wing,,,,,,,,,,,,"[68.0, 20.1]",,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1593.931,0.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.09015252624708736
f08d0a5c-31e0-427d-b1a0-838749018569,916,1,00:26:34.340,26,34,62,0.459387,17,Pressure,210,Real Sociedad,7,From Goal Kick,218,Real Betis,,,['c118df2d-f514-4a61-af3f-1c86aeb6a362'],"[52.1, 61.3]",5671.0,Alfred John Momar N''Diaye,11.0,Left Defensive Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1594.34,0.4089999999998781,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0.5695543931071215
e64d89df-6156-4d91-bf58-8f259985dc81,917,1,00:26:35.068,26,35,62,0.0,22,Foul Committed,210,Real Sociedad,7,From Goal Kick,218,Real Betis,,,['533151c6-ebd1-4e74-b857-604580ad5078'],"[52.1, 60.0]",5671.0,Alfred John Momar N''Diaye,11.0,Left Defensive Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.0,Yellow Card,,,,,,,,,,,,,,,1595.068,0.7280000000000655,0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,0.6721076504928362
533151c6-ebd1-4e74-b857-604580ad5078,918,1,00:26:35.068,26,35,62,0.0,21,Foul Won,210,Real Sociedad,7,From Goal Kick,210,Real Sociedad,,,['e64d89df-6156-4d91-bf58-8f259985dc81'],"[68.0, 20.1]",6690.0,Xabier Prieto Argarate,21.0,Left Wing,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1595.068,0.0,0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,0.19323083161319443
6538cbc5-e6c8-4ebb-9154-13d064f1abf0,919,1,00:27:01.921,27,1,63,1.466841,30,Pass,210,Real Sociedad,3,From Free Kick,210,Real Sociedad,,,['c5d3a8d8-94fd-41f9-8a0e-8eba228e8c32'],"[68.6, 21.9]",6671.0,Asier Illarramendi Andonegi,11.0,Left Defensive Midfield,6674.0,Alberto De La Bella Madureño,9.402127,-1.549523,1.0,Ground Pass,"[68.8, 12.5]",40.0,Right Foot,62.0,Free Kick,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1621.921,26.853000000000065,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.7385197472254043
c5d3a8d8-94fd-41f9-8a0e-8eba228e8c32,920,1,00:27:03.388,27,3,63,,42,Ball Receipt*,210,Real Sociedad,3,From Free Kick,210,Real Sociedad,,,['6538cbc5-e6c8-4ebb-9154-13d064f1abf0'],"[68.8, 12.5]",6674.0,Alberto De La Bella Madureño,6.0,Left Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1623.388,1.4669999999998709,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.28100603775352906
a49f28d8-f433-48f0-b430-936514903469,921,1,00:27:04.301,27,4,63,1.207371,30,Pass,210,Real Sociedad,3,From Free Kick,210,Real Sociedad,,,['ea189ee8-cf9b-4e26-b8b2-14809c86e5c8'],"[69.2, 12.5]",6674.0,Alberto De La Bella Madureño,6.0,Left Back,6690.0,Xabier Prieto Argarate,16.019987,-0.049958397,1.0,Ground Pass,"[85.2, 11.7]",38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1624.301,0.9130000000000109,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.42391488359904117
ea189ee8-cf9b-4e26-b8b2-14809c86e5c8,922,1,00:27:05.508,27,5,63,,42,Ball Receipt*,210,Real Sociedad,3,From Free Kick,210,Real Sociedad,,,['a49f28d8-f433-48f0-b430-936514903469'],"[85.2, 11.7]",6690.0,Xabier Prieto Argarate,21.0,Left Wing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1625.508,1.2070000000001073,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.8306569442694711
9d5db321-edcd-473c-8a95-907e236d437c,923,1,00:27:05.508,27,5,63,2.283244,43,Carry,210,Real Sociedad,3,From Free Kick,210,Real Sociedad,,,"['b6dcd0d0-3ba3-4f7e-9886-c7bbaea2c170', 'ba918d67-75cb-4040-93f4-468500f8fc6f', 'ea189ee8-cf9b-4e26-b8b2-14809c86e5c8']","[85.2, 11.7]",6690.0,Xabier Prieto Argarate,21.0,Left Wing,,,,,,,,,,,,"[83.3, 7.4]",,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1625.508,0.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.08452707055906472
ba918d67-75cb-4040-93f4-468500f8fc6f,924,1,00:27:06.277,27,6,63,0.490341,17,Pressure,210,Real Sociedad,3,From Free Kick,218,Real Betis,,,['9d5db321-edcd-473c-8a95-907e236d437c'],"[34.9, 67.8]",11634.0,Cristiano Piccini,2.0,Right Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1626.277,0.7690000000000055,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0.8794028740388218
c122659d-9485-41bb-97af-5affbc876b24,925,1,00:27:06.645,27,6,63,1.14651,17,Pressure,210,Real Sociedad,3,From Free Kick,218,Real Betis,,,['b6dcd0d0-3ba3-4f7e-9886-c7bbaea2c170'],"[37.8, 69.0]",6651.0,Joaquín Sánchez Rodríguez,12.0,Right Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1626.645,0.36799999999993815,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0.958567339703921
b6dcd0d0-3ba3-4f7e-9886-c7bbaea2c170,926,1,00:27:07.791,27,7,63,0.0,3,Dispossessed,210,Real Sociedad,3,From Free Kick,210,Real Sociedad,,,"['c122659d-9485-41bb-97af-5affbc876b24', 'cc0f721f-52d1-401a-8e24-d0cf217af0cc']","[83.3, 7.4]",6690.0,Xabier Prieto Argarate,21.0,Left Wing,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1627.791,1.1459999999999582,0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.6072477142478601
cc0f721f-52d1-401a-8e24-d0cf217af0cc,927,1,00:27:07.791,27,7,63,0.0,4,Duel,210,Real Sociedad,3,From Free Kick,218,Real Betis,,,['b6dcd0d0-3ba3-4f7e-9886-c7bbaea2c170'],"[36.8, 72.7]",6651.0,Joaquín Sánchez Rodríguez,12.0,Right Midfield,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,11.0,Tackle,,,,,,,,,,,,,,,,,,,,,,14.0,Lost Out,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1627.791,0.0,0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.7043608906486339
bb0ba876-9bf5-4e57-8b1f-d082a69a2c2b,928,1,00:27:15.779,27,15,64,1.472041,30,Pass,210,Real Sociedad,4,From Throw In,210,Real Sociedad,,,['d0710557-581c-4b76-988c-ebb45719fdef'],"[83.3, 0.1]",6674.0,Alberto De La Bella Madureño,6.0,Left Back,8522.0,Armindo Tué Na Bangna,17.544516,0.54530704,3.0,High Pass,"[98.3, 9.2]",,,67.0,Throw-in,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1635.779,7.988000000000056,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.7400865106352662
d0710557-581c-4b76-988c-ebb45719fdef,929,1,00:27:17.251,27,17,64,,42,Ball Receipt*,210,Real Sociedad,4,From Throw In,210,Real Sociedad,,,['bb0ba876-9bf5-4e57-8b1f-d082a69a2c2b'],"[98.3, 9.2]",8522.0,Armindo Tué Na Bangna,17.0,Right Wing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1637.251,1.47199999999998,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.6439222661834542
a780f23c-3819-42f5-94ad-20b205c8ea3c,930,1,00:27:17.654,27,17,64,0.0,22,Foul Committed,210,Real Sociedad,4,From Throw In,210,Real Sociedad,,,,"[98.3, 9.2]",8522.0,Armindo Tué Na Bangna,17.0,Right Wing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.0,Handball,,,,,True,,,,,,,,,,,,,,1637.654,0.40300000000002,0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,0.3537174166947856
5d518152-f23f-4248-82a1-0f0e470fac5b,931,1,00:27:42.478,27,42,65,3.135578,30,Pass,218,Real Betis,3,From Free Kick,218,Real Betis,,,,"[15.7, 68.2]",6654.0,Antonio Adán Garrido,1.0,Goalkeeper,,,62.5048,0.18829635,3.0,High Pass,"[77.1, 79.9]",38.0,Left Foot,62.0,Free Kick,,,75.0,Out,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1662.478,24.82400000000007,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.23732563746043567
b733c7a8-a8b7-428c-819d-a8f0af455eb5,932,1,00:27:55.673,27,55,66,1.527731,30,Pass,210,Real Sociedad,4,From Throw In,210,Real Sociedad,,,"['01190865-60eb-4eb2-9f1d-34c550c8918d', '90448500-ef2f-497f-a177-d628ab02e6ca']","[57.9, 0.1]",6674.0,Alberto De La Bella Madureño,6.0,Left Back,6690.0,Xabier Prieto Argarate,17.773014,0.6817707,3.0,High Pass,"[71.7, 11.3]",,,67.0,Throw-in,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1675.673,13.194999999999936,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.3168309987267647
01190865-60eb-4eb2-9f1d-34c550c8918d,933,1,00:27:57.201,27,57,66,,42,Ball Receipt*,210,Real Sociedad,4,From Throw In,210,Real Sociedad,,,['b733c7a8-a8b7-428c-819d-a8f0af455eb5'],"[70.0, 10.5]",6690.0,Xabier Prieto Argarate,21.0,Left Wing,,,,,,,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1677.201,1.52800000000002,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.42913349327434724
90448500-ef2f-497f-a177-d628ab02e6ca,934,1,00:27:57.201,27,57,66,2.080667,30,Pass,210,Real Sociedad,4,From Throw In,218,Real Betis,,,"['525ac6eb-bf4c-4a69-96e0-dcf6f7991f1e', '5880672a-de48-4e8c-84ca-42b168e0e3fd', 'b733c7a8-a8b7-428c-819d-a8f0af455eb5']","[48.4, 68.8]",11634.0,Cristiano Piccini,2.0,Right Back,,,11.067972,-0.6055447,3.0,High Pass,"[57.5, 62.5]",,,66.0,Recovery,,,9.0,Incomplete,True,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1677.201,0.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.038227653774853376
5880672a-de48-4e8c-84ca-42b168e0e3fd,935,1,00:27:57.201,27,57,66,0.0,4,Duel,210,Real Sociedad,4,From Throw In,210,Real Sociedad,,,['90448500-ef2f-497f-a177-d628ab02e6ca'],"[71.7, 11.3]",6690.0,Xabier Prieto Argarate,21.0,Left Wing,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,10.0,Aerial Lost,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1677.201,0.0,0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.13507301632810909
525ac6eb-bf4c-4a69-96e0-dcf6f7991f1e,936,1,00:27:59.282,27,59,66,0.0,2,Ball Recovery,210,Real Sociedad,4,From Throw In,210,Real Sociedad,,,['90448500-ef2f-497f-a177-d628ab02e6ca'],"[62.6, 17.6]",6671.0,Asier Illarramendi Andonegi,11.0,Left Defensive Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1679.282,2.0809999999999036,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.6749444437263347
d1167f24-620a-4a5a-a4bb-099a3eccd6b9,937,1,00:27:59.282,27,59,66,0.856904,43,Carry,210,Real Sociedad,4,From Throw In,210,Real Sociedad,,,"['4fcb077e-6f25-4d1a-a705-5fdd20db31ac', '525ac6eb-bf4c-4a69-96e0-dcf6f7991f1e', '891973b0-0374-4cbe-a3bf-b07dad847978']","[62.6, 17.6]",6671.0,Asier Illarramendi Andonegi,11.0,Left Defensive Midfield,,,,,,,,,,,,"[59.0, 20.1]",,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1679.282,0.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.30191923635980256
891973b0-0374-4cbe-a3bf-b07dad847978,938,1,00:27:59.553,27,59,66,0.455597,17,Pressure,210,Real Sociedad,4,From Throw In,218,Real Betis,,,['d1167f24-620a-4a5a-a4bb-099a3eccd6b9'],"[55.4, 59.8]",27346.0,Petros Matheus dos Santos Araújo,9.0,Right Defensive Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1679.553,0.27100000000018554,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0.980968848698533
4fcb077e-6f25-4d1a-a705-5fdd20db31ac,939,1,00:28:00.139,28,0,66,2.117465,30,Pass,210,Real Sociedad,4,From Throw In,210,Real Sociedad,,,['9f8ff43f-1905-4011-89d5-476b88771c82'],"[59.0, 20.1]",6671.0,Asier Illarramendi Andonegi,11.0,Left Defensive Midfield,6679.0,Aritz Elustondo Irribaria,30.351606,1.6996466,1.0,Ground Pass,"[55.1, 50.2]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1680.139,0.5859999999997854,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.9638736319999357
9f8ff43f-1905-4011-89d5-476b88771c82,940,1,00:28:02.256,28,2,66,,42,Ball Receipt*,210,Real Sociedad,4,From Throw In,210,Real Sociedad,,,['4fcb077e-6f25-4d1a-a705-5fdd20db31ac'],"[55.1, 50.2]",6679.0,Aritz Elustondo Irribaria,2.0,Right Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1682.256,2.117000000000189,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.19169739758208326
801be558-2232-434b-a827-05a7a16e94fb,941,1,00:28:02.256,28,2,66,1.195465,43,Carry,210,Real Sociedad,4,From Throw In,210,Real Sociedad,,,"['74560dac-f60d-46c5-a067-6c50d38edf17', '9f8ff43f-1905-4011-89d5-476b88771c82']","[55.1, 50.2]",6679.0,Aritz Elustondo Irribaria,2.0,Right Back,,,,,,,,,,,,"[63.7, 55.9]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1682.256,0.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.752822201478003
74560dac-f60d-46c5-a067-6c50d38edf17,942,1,00:28:03.452,28,3,66,1.439655,30,Pass,210,Real Sociedad,4,From Throw In,210,Real Sociedad,,,['b0340c78-5c8e-4dfc-97ac-7f7fb9952570'],"[63.7, 55.9]",6679.0,Aritz Elustondo Irribaria,2.0,Right Back,5560.0,Carlos Alberto Vela Garrido,16.450228,0.9625604,1.0,Ground Pass,"[73.1, 69.4]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1683.452,1.1959999999999127,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.07749035497630496
b0340c78-5c8e-4dfc-97ac-7f7fb9952570,943,1,00:28:04.891,28,4,66,,42,Ball Receipt*,210,Real Sociedad,4,From Throw In,210,Real Sociedad,,,['74560dac-f60d-46c5-a067-6c50d38edf17'],"[73.1, 69.4]",5560.0,Carlos Alberto Vela Garrido,19.0,Center Attacking Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1684.891,1.4390000000000782,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.41632658403065104
52748652-db2f-4fc1-8574-24a20b7edb98,944,1,00:28:04.891,28,4,66,3.013567,43,Carry,210,Real Sociedad,4,From Throw In,210,Real Sociedad,,,"['b0340c78-5c8e-4dfc-97ac-7f7fb9952570', 'e2d83abd-0d8c-4c6a-896d-8a4431905815']","[73.1, 69.4]",5560.0,Carlos Alberto Vela Garrido,19.0,Center Attacking Midfield,,,,,,,,,,,,"[81.1, 66.6]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1684.891,0.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.41983750412946685
e2d83abd-0d8c-4c6a-896d-8a4431905815,945,1,00:28:07.905,28,7,66,0.916451,30,Pass,210,Real Sociedad,4,From Throw In,210,Real Sociedad,,,['0fe172db-12a9-444f-bba0-294311e5bf81'],"[81.1, 66.6]",5560.0,Carlos Alberto Vela Garrido,19.0,Center Attacking Midfield,8522.0,Armindo Tué Na Bangna,6.670832,0.87029994,1.0,Ground Pass,"[85.4, 71.7]",38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1687.905,3.0139999999998963,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.42923160592295584
0fe172db-12a9-444f-bba0-294311e5bf81,946,1,00:28:08.821,28,8,66,,42,Ball Receipt*,210,Real Sociedad,4,From Throw In,210,Real Sociedad,,,['e2d83abd-0d8c-4c6a-896d-8a4431905815'],"[85.4, 71.7]",8522.0,Armindo Tué Na Bangna,17.0,Right Wing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1688.821,0.91599999999994,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.5800311721876129
df94261f-5d86-4bd0-a99d-2cf46873969a,947,1,00:28:08.821,28,8,66,0.490884,43,Carry,210,Real Sociedad,4,From Throw In,210,Real Sociedad,,,"['0fe172db-12a9-444f-bba0-294311e5bf81', 'b2f15f23-5236-48ce-84d6-f65778604085']","[85.4, 71.7]",8522.0,Armindo Tué Na Bangna,17.0,Right Wing,,,,,,,,,,,,"[85.4, 71.7]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1688.821,0.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.33157450237341846
b2f15f23-5236-48ce-84d6-f65778604085,948,1,00:28:09.312,28,9,66,1.550356,30,Pass,210,Real Sociedad,4,From Throw In,210,Real Sociedad,,,['6782d870-997c-491e-afdf-bb3541e3c767'],"[85.4, 71.7]",8522.0,Armindo Tué Na Bangna,17.0,Right Wing,6671.0,Asier Illarramendi Andonegi,16.546904,-2.6779451,1.0,Ground Pass,"[70.6, 64.3]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1689.312,0.49099999999998545,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.19158213564069715
6782d870-997c-491e-afdf-bb3541e3c767,949,1,00:28:10.863,28,10,66,,42,Ball Receipt*,210,Real Sociedad,4,From Throw In,210,Real Sociedad,,,['b2f15f23-5236-48ce-84d6-f65778604085'],"[70.6, 64.3]",6671.0,Asier Illarramendi Andonegi,11.0,Left Defensive Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1690.863,1.5510000000001583,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.9779828854279865
bc615789-bfff-4471-8b4d-7e06b5363fc3,950,1,00:28:10.863,28,10,66,0.945998,43,Carry,210,Real Sociedad,4,From Throw In,210,Real Sociedad,,,"['2f36dd14-07f9-4f64-8041-7535aee06be2', '6782d870-997c-491e-afdf-bb3541e3c767']","[70.6, 64.3]",6671.0,Asier Illarramendi Andonegi,11.0,Left Defensive Midfield,,,,,,,,,,,,"[70.0, 61.8]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1690.863,0.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.22813598821983572
