id,index,period,timestamp,minute,second,possession,duration,type_id,type_name,possession_team_id,possession_team_name,play_pattern_id,play_pattern_name,team_id,team_name,tactics_formation,tactics_lineup,related_events,location,player_id,player_name,position_id,position_name,pass_recipient_id,pass_recipient_name,pass_length,pass_angle,pass_height_id,pass_height_name,pass_end_location,pass_body_part_id,pass_body_part_name,pass_type_id,pass_type_name,carry_end_location,under_pressure,pass_outcome_id,pass_outcome_name,ball_receipt_outcome_id,ball_receipt_outcome_name,interception_outcome_id,interception_outcome_name,dribble_outcome_id,dribble_outcome_name,duel_type_id,duel_type_name,duel_outcome_id,duel_outcome_name,pass_cross,pass_cut_back,foul_won_defensive,off_camera,clearance_right_foot,clearance_body_part_id,clearance_body_part_name,shot_statsbomb_xg,shot_end_location,shot_outcome_id,shot_outcome_name,shot_type_id,shot_type_name,shot_body_part_id,shot_body_part_name,shot_first_time,shot_technique_id,shot_technique_name,shot_freeze_frame,goalkeeper_outcome_id,goalkeeper_outcome_name,goalkeeper_type_id,goalkeeper_type_name,goalkeeper_technique_id,goalkeeper_technique_name,goalkeeper_position_id,goalkeeper_position_name,pass_aerial_won,counterpress,foul_committed_advantage,foul_won_advantage,pass_switch,dribble_overrun,dribble_nutmeg,out,clearance_aerial_won,clearance_head,pass_through_ball,pass_technique_id,pass_technique_name,pass_assisted_shot_id,pass_shot_assist,shot_key_pass_id,goalkeeper_end_location,goalkeeper_body_part_id,goalkeeper_body_part_name,pass_inswinging,shot_aerial_won,pass_goal_assist,shot_one_on_one,ball_recovery_recovery_failure,pass_outswinging,foul_committed_card_id,foul_committed_card_name,clearance_left_foot,clearance_other,substitution_outcome_id,substitution_outcome_name,substitution_replacement_id,substitution_replacement_name,dribble_no_touch,miscontrol_aerial_won,foul_committed_type_id,foul_committed_type_name,block_deflection,goalkeeper_punched_out,pass_deflected,bad_behaviour_card_id,bad_behaviour_card_name,timestamp_seconds,time_since_last_event,distance_to_goal,event_type_Bad Behaviour,event_type_Ball Receipt*,event_type_Ball Recovery,event_type_Block,event_type_Carry,event_type_Clearance,event_type_Dispossessed,event_type_Dribble,event_type_Dribbled Past,event_type_Duel,event_type_Foul Committed,event_type_Foul Won,event_type_Goal Keeper,event_type_Half End,event_type_Half Start,event_type_Injury Stoppage,event_type_Interception,event_type_Miscontrol,event_type_Offside,event_type_Pass,event_type_Pressure,event_type_Shield,event_type_Shot,event_type_Starting XI,event_type_Substitution,event_type_Tactical Shift,pitch_control_score
09b09f5a-b1e6-46c4-8178-559ed32d666b,124,1,00:02:10.133,2,10,5,0.870684,30,Pass,222,Villarreal,1,Regular Play,222,Villarreal,,,['b81d67a9-33a2-43a7-a5ef-63b30af6a6b6'],"[114.9, 15.8]",6828.0,Jaume Vicent Costa Jordá,6.0,Left Back,,,17.994722,1.9048486,1.0,Ground Pass,"[109.0, 32.8]",38.0,Left Foot,,,,,9.0,Incomplete,,,,,,,,,,,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,130.133,0.804000000000002,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.2836407736879015
b81d67a9-33a2-43a7-a5ef-63b30af6a6b6,125,1,00:02:11.004,2,11,5,0.0,2,Ball Recovery,222,Villarreal,1,Regular Play,214,Espanyol,,,['09b09f5a-b1e6-46c4-8178-559ed32d666b'],"[11.1, 47.3]",6762.0,Álvaro González Soberón,3.0,Right Center Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,131.004,0.8709999999999809,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.5253675545165785
123e8e4c-095c-4ad4-8822-7ebc75fd5f74,126,1,00:02:11.004,2,11,5,0.869331,43,Carry,222,Villarreal,1,Regular Play,214,Espanyol,,,"['b81d67a9-33a2-43a7-a5ef-63b30af6a6b6', 'e0fdff77-0ea5-420c-9d23-d4bdc2b5bea9']","[11.1, 47.3]",6762.0,Álvaro González Soberón,3.0,Right Center Back,,,,,,,,,,,,"[11.1, 47.3]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,131.004,0.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.751607751652748
e0fdff77-0ea5-420c-9d23-d4bdc2b5bea9,127,1,00:02:11.873,2,11,5,1.765768,30,Pass,222,Villarreal,1,Regular Play,214,Espanyol,,,['6fb820b5-6c9f-4d90-9ba9-3446a6663e37'],"[11.1, 47.3]",6762.0,Álvaro González Soberón,3.0,Right Center Back,6766.0,Gerard Moreno Balaguero,16.754702,1.1659045,2.0,Low Pass,"[17.7, 62.7]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,131.873,0.8689999999999998,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.28898784076328976
6fb820b5-6c9f-4d90-9ba9-3446a6663e37,128,1,00:02:13.639,2,13,5,,42,Ball Receipt*,222,Villarreal,1,Regular Play,214,Espanyol,,,['e0fdff77-0ea5-420c-9d23-d4bdc2b5bea9'],"[17.7, 62.7]",6766.0,Gerard Moreno Balaguero,17.0,Right Wing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,133.639,1.7660000000000196,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.477921312365992
f5ca008b-342d-4b43-83c3-fcac1ea665cc,129,1,00:02:13.639,2,13,5,0.718705,43,Carry,222,Villarreal,1,Regular Play,214,Espanyol,,,"['6fb820b5-6c9f-4d90-9ba9-3446a6663e37', 'cbfbce92-a325-4971-94cf-3ea3c6a1e9d7']","[17.7, 62.7]",6766.0,Gerard Moreno Balaguero,17.0,Right Wing,,,,,,,,,,,,"[26.0, 65.5]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,133.639,0.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.5393533439679025
cbfbce92-a325-4971-94cf-3ea3c6a1e9d7,130,1,00:02:14.358,2,14,5,2.745143,30,Pass,222,Villarreal,1,Regular Play,214,Espanyol,,,"['cd8f580f-7bd8-4cfe-93f4-22d6b7bf8ce4', 'd45fcd76-1feb-4c72-ae8e-3b2f661b8e16']","[26.0, 65.5]",6766.0,Gerard Moreno Balaguero,17.0,Right Wing,5719.0,Marco Asensio Willemsen,31.75437,0.3038242,1.0,Ground Pass,"[56.3, 75.0]",38.0,Left Foot,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,134.358,0.7189999999999941,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.9683390628413601
d45fcd76-1feb-4c72-ae8e-3b2f661b8e16,131,1,00:02:17.103,2,17,5,,42,Ball Receipt*,222,Villarreal,1,Regular Play,214,Espanyol,,,['cbfbce92-a325-4971-94cf-3ea3c6a1e9d7'],"[49.6, 76.8]",5719.0,Marco Asensio Willemsen,19.0,Center Attacking Midfield,,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,137.103,2.7450000000000045,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.5316016319652238
cd8f580f-7bd8-4cfe-93f4-22d6b7bf8ce4,132,1,00:02:17.103,2,17,5,1.482085,30,Pass,222,Villarreal,1,Regular Play,222,Villarreal,,,"['7798dcff-b03c-4852-957a-d6a8dfa2ac14', 'cbfbce92-a325-4971-94cf-3ea3c6a1e9d7']","[63.8, 5.1]",3324.0,Eric Bertrand Bailly,5.0,Left Center Back,6609.0,Denis Suárez Fernández,22.314344,0.035859063,2.0,Low Pass,"[86.1, 5.9]",38.0,Left Foot,66.0,Recovery,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,137.103,0.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.7263847613007145
7798dcff-b03c-4852-957a-d6a8dfa2ac14,133,1,00:02:18.585,2,18,5,,42,Ball Receipt*,222,Villarreal,1,Regular Play,222,Villarreal,,,['cd8f580f-7bd8-4cfe-93f4-22d6b7bf8ce4'],"[86.1, 5.9]",6609.0,Denis Suárez Fernández,16.0,Left Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,138.585,1.4819999999999993,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.16527842594696163
04607fe2-2cf5-43b7-b959-24bbd32c0ff0,134,1,00:02:18.585,2,18,5,0.04,43,Carry,222,Villarreal,1,Regular Play,222,Villarreal,,,"['216b70c9-814a-4fb5-94e2-0cb27dad74a0', '7798dcff-b03c-4852-957a-d6a8dfa2ac14']","[86.1, 5.9]",6609.0,Denis Suárez Fernández,16.0,Left Midfield,,,,,,,,,,,,"[86.1, 5.9]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,138.585,0.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.24488781993777387
216b70c9-814a-4fb5-94e2-0cb27dad74a0,135,1,00:02:18.625,2,18,5,0.931764,30,Pass,222,Villarreal,1,Regular Play,222,Villarreal,,,['a61cedc5-41ad-4aba-a02a-5e2e2761f5da'],"[86.1, 5.9]",6609.0,Denis Suárez Fernández,16.0,Left Midfield,6828.0,Jaume Vicent Costa Jordá,6.5863495,2.616797,3.0,High Pass,"[80.4, 9.2]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,138.625,0.03999999999999204,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.525094220995397
a61cedc5-41ad-4aba-a02a-5e2e2761f5da,136,1,00:02:19.557,2,19,5,,42,Ball Receipt*,222,Villarreal,1,Regular Play,222,Villarreal,,,['216b70c9-814a-4fb5-94e2-0cb27dad74a0'],"[80.4, 9.2]",6828.0,Jaume Vicent Costa Jordá,6.0,Left Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,139.557,0.931999999999988,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.9099154259314666
eaca15f3-7e9c-409d-a791-d26f59115d33,137,1,00:02:19.557,2,19,5,5.933933,43,Carry,222,Villarreal,1,Regular Play,222,Villarreal,,,"['002d3488-3fc8-4dab-87d0-2a0452089412', 'a61cedc5-41ad-4aba-a02a-5e2e2761f5da', 'cc4af755-8d84-4f46-b4da-a7b7fa384f57']","[80.4, 9.2]",6828.0,Jaume Vicent Costa Jordá,6.0,Left Back,,,,,,,,,,,,"[82.3, 9.2]",True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,139.557,0.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.8200221590934664
002d3488-3fc8-4dab-87d0-2a0452089412,138,1,00:02:20.063,2,20,5,1.589885,17,Pressure,222,Villarreal,1,Regular Play,214,Espanyol,,,['eaca15f3-7e9c-409d-a791-d26f59115d33'],"[39.7, 70.9]",6766.0,Gerard Moreno Balaguero,17.0,Right Wing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,140.063,0.5060000000000002,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0.46481403055444204
cc4af755-8d84-4f46-b4da-a7b7fa384f57,139,1,00:02:25.491,2,25,5,0.810001,30,Pass,222,Villarreal,1,Regular Play,222,Villarreal,,,['21b9baf1-4525-4c5a-8356-017552ba41bc'],"[82.3, 9.2]",6828.0,Jaume Vicent Costa Jordá,6.0,Left Back,22819.0,Bruno Soriano Llido,17.404022,3.0322044,1.0,Ground Pass,"[65.0, 11.1]",38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,145.491,5.428000000000026,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.1043398422370182
21b9baf1-4525-4c5a-8356-017552ba41bc,140,1,00:02:26.301,2,26,5,,42,Ball Receipt*,222,Villarreal,1,Regular Play,222,Villarreal,,,['cc4af755-8d84-4f46-b4da-a7b7fa384f57'],"[65.0, 11.1]",22819.0,Bruno Soriano Llido,11.0,Left Defensive Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,146.301,0.8099999999999739,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.6237708382129817
50774952-4172-49a5-b5a5-2cff042213fe,141,1,00:02:26.301,2,26,5,0.794872,43,Carry,222,Villarreal,1,Regular Play,222,Villarreal,,,"['21b9baf1-4525-4c5a-8356-017552ba41bc', 'aee7b851-1978-4c02-98e7-8891a07a4e78']","[65.0, 11.1]",22819.0,Bruno Soriano Llido,11.0,Left Defensive Midfield,,,,,,,,,,,,"[65.9, 11.0]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,146.301,0.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.3257508794931592
aee7b851-1978-4c02-98e7-8891a07a4e78,142,1,00:02:27.096,2,27,5,1.699806,30,Pass,222,Villarreal,1,Regular Play,222,Villarreal,,,['a285e091-a863-4973-a8c9-46656d473880'],"[65.9, 11.0]",22819.0,Bruno Soriano Llido,11.0,Left Defensive Midfield,6862.0,Cédric Bakambu,44.1905,0.16366059,1.0,Ground Pass,"[109.5, 18.2]",38.0,Left Foot,,,,,77.0,Unknown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,147.096,0.7950000000000159,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.743570917348652
a285e091-a863-4973-a8c9-46656d473880,143,1,00:02:28.420,2,28,5,,42,Ball Receipt*,222,Villarreal,1,Regular Play,222,Villarreal,,,['aee7b851-1978-4c02-98e7-8891a07a4e78'],"[104.3, 18.2]",6862.0,Cédric Bakambu,22.0,Right Center Forward,,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,148.42000000000002,1.3240000000000123,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.07296527054188062
48cf0ec2-a742-439b-b595-2ad739517740,144,1,00:02:28.420,2,28,5,0.0,22,Foul Committed,222,Villarreal,1,Regular Play,222,Villarreal,,,['9ae7557c-13fd-4bf4-b936-562401099584'],"[102.6, 20.8]",6862.0,Cédric Bakambu,22.0,Right Center Forward,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,148.42000000000002,0.0,0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.06386947753441674
9ae7557c-13fd-4bf4-b936-562401099584,145,1,00:02:28.420,2,28,5,0.0,21,Foul Won,222,Villarreal,1,Regular Play,214,Espanyol,,,['48cf0ec2-a742-439b-b595-2ad739517740'],"[17.5, 59.3]",6762.0,Álvaro González Soberón,3.0,Right Center Back,,,,,,,,,,,,,True,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,148.42000000000002,0.0,0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.1882875188806894
e202207b-8f20-45df-a671-970c2f6ad8ba,146,1,00:02:47.239,2,47,6,2.508414,30,Pass,214,Espanyol,3,From Free Kick,214,Espanyol,,,['8b3094db-1a68-431f-8b0a-c72d95434db6'],"[17.5, 59.3]",6762.0,Álvaro González Soberón,3.0,Right Center Back,6792.0,Pau López Sabata,9.464143,-1.849096,1.0,Ground Pass,"[14.9, 50.2]",40.0,Right Foot,62.0,Free Kick,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,167.239,18.81899999999999,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.7892309299380109
8b3094db-1a68-431f-8b0a-c72d95434db6,147,1,00:02:49.747,2,49,6,,42,Ball Receipt*,214,Espanyol,3,From Free Kick,214,Espanyol,,,['e202207b-8f20-45df-a671-970c2f6ad8ba'],"[14.9, 50.2]",6792.0,Pau López Sabata,1.0,Goalkeeper,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,169.747,2.5080000000000098,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.9883597952414385
5d2eb825-392a-4ec1-bd04-fac43b9f5fc5,148,1,00:02:51.199,2,51,6,1.588573,30,Pass,214,Espanyol,3,From Free Kick,214,Espanyol,,,['bdc29bf8-5b86-4d80-9bc1-0ab20c336255'],"[14.9, 50.2]",6792.0,Pau López Sabata,1.0,Goalkeeper,16456.0,Enzo Pablo Roco Roco,25.339693,-1.3842362,1.0,Ground Pass,"[19.6, 25.3]",38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,171.199,1.4519999999999982,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.42383875603911436
bdc29bf8-5b86-4d80-9bc1-0ab20c336255,149,1,00:02:52.787,2,52,6,,42,Ball Receipt*,214,Espanyol,3,From Free Kick,214,Espanyol,,,['5d2eb825-392a-4ec1-bd04-fac43b9f5fc5'],"[19.6, 25.3]",16456.0,Enzo Pablo Roco Roco,5.0,Left Center Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,172.787,1.5879999999999939,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.4135998779604676
9e216896-a728-443d-aea2-bc4aab3d3ea3,150,1,00:02:52.787,2,52,6,3.485361,43,Carry,214,Espanyol,3,From Free Kick,214,Espanyol,,,"['61604cb4-f629-42a3-afde-d6df2569f386', 'bdc29bf8-5b86-4d80-9bc1-0ab20c336255']","[19.6, 25.3]",16456.0,Enzo Pablo Roco Roco,5.0,Left Center Back,,,,,,,,,,,,"[32.1, 24.1]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,172.787,0.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.7413201026458062
61604cb4-f629-42a3-afde-d6df2569f386,151,1,00:02:56.272,2,56,6,2.039265,30,Pass,214,Espanyol,3,From Free Kick,214,Espanyol,,,['86c3edb3-57e2-4bd6-99d0-ec6bf59e8ba2'],"[32.1, 24.1]",16456.0,Enzo Pablo Roco Roco,5.0,Left Center Back,6762.0,Álvaro González Soberón,38.808247,1.5501807,1.0,Ground Pass,"[32.9, 62.9]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,176.272,3.484999999999985,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.19693087914076346
86c3edb3-57e2-4bd6-99d0-ec6bf59e8ba2,152,1,00:02:58.312,2,58,6,,42,Ball Receipt*,214,Espanyol,3,From Free Kick,214,Espanyol,,,['61604cb4-f629-42a3-afde-d6df2569f386'],"[32.9, 62.9]",6762.0,Álvaro González Soberón,3.0,Right Center Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,178.312,2.0400000000000205,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.41431078614834727
17a5ce6e-8a31-47cd-a147-b17c010351f4,153,1,00:02:58.312,2,58,6,1.980801,43,Carry,214,Espanyol,3,From Free Kick,214,Espanyol,,,"['86c3edb3-57e2-4bd6-99d0-ec6bf59e8ba2', 'a9e03102-94c1-4dcf-a265-044f0634ab9d']","[32.9, 62.9]",6762.0,Álvaro González Soberón,3.0,Right Center Back,,,,,,,,,,,,"[37.1, 69.1]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,178.312,0.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.4743038437067565
a9e03102-94c1-4dcf-a265-044f0634ab9d,154,1,00:03:00.293,3,0,6,1.756705,30,Pass,214,Espanyol,3,From Free Kick,214,Espanyol,,,['595b7236-802f-499d-b73a-67a10c915972'],"[37.1, 69.1]",6762.0,Álvaro González Soberón,3.0,Right Center Back,6867.0,Papa Kouly Diop,15.730543,0.36397895,1.0,Ground Pass,"[51.8, 74.7]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,180.293,1.9809999999999945,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.2563618988456944
595b7236-802f-499d-b73a-67a10c915972,155,1,00:03:02.049,3,2,6,,42,Ball Receipt*,214,Espanyol,3,From Free Kick,214,Espanyol,,,['a9e03102-94c1-4dcf-a265-044f0634ab9d'],"[51.8, 74.7]",6867.0,Papa Kouly Diop,9.0,Right Defensive Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,182.049,1.7560000000000002,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.08896182844101574
cfad6184-03b8-4072-b4ca-b9046125265d,156,1,00:03:02.049,3,2,6,0.21604,43,Carry,214,Espanyol,3,From Free Kick,214,Espanyol,,,"['595b7236-802f-499d-b73a-67a10c915972', '81f18749-87a5-4a81-b3db-62381d50711e']","[51.8, 74.7]",6867.0,Papa Kouly Diop,9.0,Right Defensive Midfield,,,,,,,,,,,,"[51.8, 74.7]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,182.049,0.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.13125733124316008
81f18749-87a5-4a81-b3db-62381d50711e,157,1,00:03:02.265,3,2,6,1.162887,30,Pass,214,Espanyol,3,From Free Kick,214,Espanyol,,,['97d24a92-1ba8-4571-963b-467aa9e6a160'],"[51.8, 74.7]",6867.0,Papa Kouly Diop,9.0,Right Defensive Midfield,7781.0,Felipe Salvador Caicedo Corozo,26.341791,-0.32055008,2.0,Low Pass,"[76.8, 66.4]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,182.265,0.21599999999997976,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.5854690238200508
97d24a92-1ba8-4571-963b-467aa9e6a160,158,1,00:03:03.428,3,3,6,,42,Ball Receipt*,214,Espanyol,3,From Free Kick,214,Espanyol,,,['81f18749-87a5-4a81-b3db-62381d50711e'],"[76.8, 66.4]",7781.0,Felipe Salvador Caicedo Corozo,23.0,Center Forward,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,183.428,1.163000000000011,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.3829852878892007
343003d6-b3ff-4efa-96e2-d5039bf2d5f3,159,1,00:03:03.428,3,3,6,3.155255,43,Carry,214,Espanyol,3,From Free Kick,214,Espanyol,,,"['8f9ce9e4-473a-439d-9d47-b64df605c4e1', '8fe04a07-34d0-4023-940f-51fae3ebb031', '97d24a92-1ba8-4571-963b-467aa9e6a160']","[76.8, 66.4]",7781.0,Felipe Salvador Caicedo Corozo,23.0,Center Forward,,,,,,,,,,,,"[85.4, 57.7]",True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,183.428,0.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.6632339849730076
