id,index,period,timestamp,minute,second,possession,duration,type_id,type_name,possession_team_id,possession_team_name,play_pattern_id,play_pattern_name,team_id,team_name,tactics_formation,tactics_lineup,related_events,off_camera,location,player_id,player_name,position_id,position_name,pass_recipient_id,pass_recipient_name,pass_length,pass_angle,pass_height_id,pass_height_name,pass_end_location,pass_type_id,pass_type_name,pass_body_part_id,pass_body_part_name,carry_end_location,pass_switch,out,under_pressure,pass_outcome_id,pass_outcome_name,ball_receipt_outcome_id,ball_receipt_outcome_name,interception_outcome_id,interception_outcome_name,counterpress,dribble_outcome_id,dribble_outcome_name,duel_type_id,duel_type_name,duel_outcome_id,duel_outcome_name,foul_won_defensive,pass_aerial_won,foul_committed_advantage,foul_won_advantage,ball_recovery_offensive,pass_cross,clearance_body_part_id,clearance_body_part_name,clearance_left_foot,shot_statsbomb_xg,shot_end_location,shot_outcome_id,shot_outcome_name,shot_type_id,shot_type_name,shot_body_part_id,shot_body_part_name,shot_technique_id,shot_technique_name,shot_first_time,shot_freeze_frame,goalkeeper_end_location,goalkeeper_position_id,goalkeeper_position_name,goalkeeper_type_id,goalkeeper_type_name,ball_recovery_recovery_failure,clearance_right_foot,pass_technique_id,pass_technique_name,pass_through_ball,foul_committed_card_id,foul_committed_card_name,clearance_other,substitution_outcome_id,substitution_outcome_name,substitution_replacement_id,substitution_replacement_name,goalkeeper_outcome_id,goalkeeper_outcome_name,clearance_aerial_won,clearance_head,pass_inswinging,miscontrol_aerial_won,pass_assisted_shot_id,pass_shot_assist,shot_key_pass_id,shot_aerial_won,dribble_overrun,foul_committed_type_id,foul_committed_type_name,goalkeeper_body_part_id,goalkeeper_body_part_name,goalkeeper_technique_id,goalkeeper_technique_name,pass_outswinging,foul_committed_penalty,foul_won_penalty,bad_behaviour_card_id,bad_behaviour_card_name,shot_one_on_one,pass_no_touch,pass_goal_assist,block_offensive,timestamp_seconds,time_since_last_event,distance_to_goal,event_type_Bad Behaviour,event_type_Ball Receipt*,event_type_Ball Recovery,event_type_Block,event_type_Carry,event_type_Clearance,event_type_Dispossessed,event_type_Dribble,event_type_Dribbled Past,event_type_Duel,event_type_Foul Committed,event_type_Foul Won,event_type_Goal Keeper,event_type_Half End,event_type_Half Start,event_type_Injury Stoppage,event_type_Interception,event_type_Miscontrol,event_type_Pass,event_type_Player Off,event_type_Player On,event_type_Pressure,event_type_Shield,event_type_Shot,event_type_Starting XI,event_type_Substitution,event_type_Tactical Shift,pitch_control_score
3683643d-6e05-42e4-92ba-93adbf1b48ed,1289,1,00:38:21.265,38,21,78,0.656924,16,Shot,222,Villarreal,4,From Throw In,222,Villarreal,,,['2b320ec5-676b-44d0-bbcb-76d491654e76'],,"[104.2, 44.9]",6622.0,Tomás Pina Isla,9.0,Right Defensive Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.106170826,"[118.9, 37.5, 0.2]",100.0,Saved,87.0,Open Play,38.0,Left Foot,93.0,Normal,,"[{'location': [118.5, 40.8], 'player': {'id': 6576, 'name': 'Gorka Iraizoz Moreno'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [100.8, 60.2], 'player': {'id': 6606, 'name': 'Javier Eraso Goñi'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': False}, {'location': [103.6, 57.9], 'player': {'id': 6845, 'name': 'Ager Aketxe Barrutia'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': False}, {'location': [101.6, 51.1], 'player': {'id': 6656, 'name': 'Mikel Rico Moreno'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [106.8, 58.8], 'player': {'id': 6789, 'name': 'Mikel Balenziaga Oruesagasti'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [99.8, 40.4], 'player': {'id': 6666, 'name': 'Sabin Merino Zuloaga'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': False}, {'location': [107.5, 50.3], 'player': {'id': 6389, 'name': 'Mikel San José Domínguez'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [106.0, 45.5], 'player': {'id': 4353, 'name': 'Aymeric Laporte'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [107.6, 42.2], 'player': {'id': 26087, 'name': 'Carlos Gurpegi Nausia'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [103.6, 33.1], 'player': {'id': 6829, 'name': 'Samuel Castillejo Azuaga'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'teammate': True}, {'location': [105.0, 39.2], 'player': {'id': 26009, 'name': 'Roberto Soldado Rillo'}, 'position': {'id': 22, 'name': 'Right Center Forward'}, 'teammate': True}, {'location': [91.6, 39.2], 'player': {'id': 6828, 'name': 'Jaume Vicent Costa Jordá'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': True}, {'location': [107.2, 52.6], 'player': {'id': 6761, 'name': 'Leonardo Carrilho Baptistão'}, 'position': {'id': 24, 'name': 'Left Center Forward'}, 'teammate': True}, {'location': [104.7, 67.3], 'player': {'id': 6772, 'name': 'Mario Gaspar Pérez Martínez'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': True}, {'location': [99.3, 59.2], 'player': {'id': 18867, 'name': 'Matías Nahuel Leiva Esquivel'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'teammate': True}, {'location': [93.1, 47.5], 'player': {'id': 22819, 'name': 'Bruno Soriano Llido'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': True}, {'location': [108.6, 37.3], 'player': {'id': 6649, 'name': 'Óscar de Marcos Arana'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}]",,,,,,,,,,,,,,,,,,,,,,,,,,68f9d78d-e555-438a-bf6f-ac9f3409776c,,,,,,,,,,,,,,,,,,2301.265,0.5650000000000546,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,0.30228299038303064
2b320ec5-676b-44d0-bbcb-76d491654e76,1290,1,00:38:21.922,38,21,78,0.0,23,Goal Keeper,222,Villarreal,4,From Throw In,215,Athletic Club,,,['3683643d-6e05-42e4-92ba-93adbf1b48ed'],,"[1.6, 39.3]",6576.0,Gorka Iraizoz Moreno,1.0,Goalkeeper,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44.0,Set,33.0,Shot Saved,,,,,,,,,,,,,59.0,Touched Out,,,,,,,,,,,,41.0,Right Hand,45.0,Diving,,,,,,,,,,2301.922,0.6570000000001528,0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.16361777542239075
d9542147-e371-48ba-892b-35444ceecf12,1291,1,00:38:30.099,38,30,79,2.34255,30,Pass,222,Villarreal,2,From Corner,222,Villarreal,,,['42a69e8a-3b48-4db3-a1c5-c79e31594577'],True,"[120.0, 0.1]",6829.0,Samuel Castillejo Azuaga,16.0,Left Midfield,6828.0,Jaume Vicent Costa Jordá,10.700467,2.488746,1.0,Ground Pass,"[111.5, 6.6]",61.0,Corner,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2310.099,8.177000000000135,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0.8752747321911012
42a69e8a-3b48-4db3-a1c5-c79e31594577,1292,1,00:38:32.442,38,32,79,,42,Ball Receipt*,222,Villarreal,2,From Corner,222,Villarreal,,,['d9542147-e371-48ba-892b-35444ceecf12'],,"[111.5, 6.6]",6828.0,Jaume Vicent Costa Jordá,6.0,Left Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2312.442,2.342999999999847,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.670872129623293
653eef3d-9b9f-40bb-a2d5-e3d6ec7d0d75,1293,1,00:38:32.642,38,32,79,1.307736,30,Pass,222,Villarreal,2,From Corner,222,Villarreal,,,['4fbe41d7-cfa5-4966-83e2-f166051de13f'],,"[111.5, 6.6]",6828.0,Jaume Vicent Costa Jordá,6.0,Left Back,6829.0,Samuel Castillejo Azuaga,6.842514,0.47018346,1.0,Ground Pass,"[117.6, 9.7]",,,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2312.642,0.1999999999998181,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0.6361628293213711
4fbe41d7-cfa5-4966-83e2-f166051de13f,1294,1,00:38:33.949,38,33,79,,42,Ball Receipt*,222,Villarreal,2,From Corner,222,Villarreal,,,['653eef3d-9b9f-40bb-a2d5-e3d6ec7d0d75'],,"[117.6, 9.7]",6829.0,Samuel Castillejo Azuaga,16.0,Left Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2313.949,1.3070000000002437,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.8764357011798152
11c9ae11-41c0-460e-bd79-a9ce7bdc99aa,1295,1,00:38:33.949,38,33,79,3.229326,43,Carry,222,Villarreal,2,From Corner,222,Villarreal,,,"['4fbe41d7-cfa5-4966-83e2-f166051de13f', 'f29da27a-29af-407c-98a6-9cc0767cd59d']",,"[117.6, 9.7]",6829.0,Samuel Castillejo Azuaga,16.0,Left Midfield,,,,,,,,,,,,"[117.6, 9.9]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2313.949,0.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.7088861177915466
f29da27a-29af-407c-98a6-9cc0767cd59d,1296,1,00:38:37.179,38,37,79,0.098386,30,Pass,222,Villarreal,2,From Corner,222,Villarreal,,,['b5c290c7-5969-4d4d-954c-6a2987373cd5'],,"[117.6, 9.9]",6829.0,Samuel Castillejo Azuaga,16.0,Left Midfield,,,5.0487623,1.7098923,2.0,Low Pass,"[116.9, 14.9]",,,38.0,Left Foot,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2317.179,3.230000000000018,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0.33263939662431075
b5c290c7-5969-4d4d-954c-6a2987373cd5,1297,1,00:38:37.277,38,37,79,0.0,6,Block,222,Villarreal,2,From Corner,215,Athletic Club,,,['f29da27a-29af-407c-98a6-9cc0767cd59d'],,"[3.2, 65.2]",6389.0,Mikel San José Domínguez,9.0,Right Defensive Midfield,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2317.277,0.09799999999995634,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.790178186520791
f0aefa44-1d4e-4585-bd87-729073af7bd4,1298,1,00:38:59.838,38,59,80,2.102048,30,Pass,222,Villarreal,2,From Corner,222,Villarreal,,,['c9a82e9f-2812-4139-a89c-b9b952797097'],,"[120.0, 0.1]",6829.0,Samuel Castillejo Azuaga,16.0,Left Midfield,3324.0,Eric Bertrand Bailly,48.104053,1.7420967,3.0,High Pass,"[111.8, 47.5]",61.0,Corner,38.0,Left Foot,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,105.0,Outswinging,,,,,,,,,,,,,,,c7211f6d-5115-4e25-be68-c8882de167fc,True,,,,,,,,,,True,,,,,,,,,2339.838,22.56100000000015,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0.9881742757288776
c9a82e9f-2812-4139-a89c-b9b952797097,1299,1,00:39:01.940,39,1,80,,42,Ball Receipt*,222,Villarreal,2,From Corner,222,Villarreal,,,['f0aefa44-1d4e-4585-bd87-729073af7bd4'],,"[111.8, 47.5]",3324.0,Eric Bertrand Bailly,3.0,Right Center Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2341.94,2.1019999999998618,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.797171706636352
fa43c691-f5b1-478d-9705-e6fcd2f04136,1300,1,00:39:01.940,39,1,80,0.0,4,Duel,222,Villarreal,2,From Corner,215,Athletic Club,,,['c7211f6d-5115-4e25-be68-c8882de167fc'],,"[11.0, 36.1]",4353.0,Aymeric Laporte,5.0,Left Center Back,,,,,,,,,,,,,,,True,,,,,,,,,,10.0,Aerial Lost,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2341.94,0.0,0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.5943077805901529
c7211f6d-5115-4e25-be68-c8882de167fc,1301,1,00:39:01.940,39,1,80,1.778562,16,Shot,222,Villarreal,2,From Corner,222,Villarreal,,,"['3b37d669-467e-417a-9828-0a54d3abe167', 'fa43c691-f5b1-478d-9705-e6fcd2f04136']",,"[109.1, 44.0]",3324.0,Eric Bertrand Bailly,3.0,Right Center Back,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,0.050200846,"[120.0, 36.8, 4.9]",98.0,Off T,87.0,Open Play,37.0,Head,93.0,Normal,,"[{'location': [110.1, 31.9], 'player': {'id': 22819, 'name': 'Bruno Soriano Llido'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': True}, {'location': [108.5, 41.3], 'player': {'id': 26518, 'name': 'Enrique Sola Clemente'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': False}, {'location': [109.0, 40.1], 'player': {'id': 6656, 'name': 'Mikel Rico Moreno'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [103.7, 33.5], 'player': {'id': 6666, 'name': 'Sabin Merino Zuloaga'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': False}, {'location': [109.0, 37.7], 'player': {'id': 6606, 'name': 'Javier Eraso Goñi'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': False}, {'location': [114.4, 41.5], 'player': {'id': 6789, 'name': 'Mikel Balenziaga Oruesagasti'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [113.3, 36.2], 'player': {'id': 4353, 'name': 'Aymeric Laporte'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [113.3, 35.3], 'player': {'id': 26087, 'name': 'Carlos Gurpegi Nausia'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [119.6, 40.7], 'player': {'id': 6576, 'name': 'Gorka Iraizoz Moreno'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [111.7, 32.1], 'player': {'id': 6649, 'name': 'Óscar de Marcos Arana'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [108.1, 42.8], 'player': {'id': 18867, 'name': 'Matías Nahuel Leiva Esquivel'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'teammate': True}, {'location': [108.6, 38.0], 'player': {'id': 6752, 'name': 'Víctor Ruíz Torre'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': True}, {'location': [113.7, 37.3], 'player': {'id': 6761, 'name': 'Leonardo Carrilho Baptistão'}, 'position': {'id': 24, 'name': 'Left Center Forward'}, 'teammate': True}, {'location': [114.1, 41.7], 'player': {'id': 26009, 'name': 'Roberto Soldado Rillo'}, 'position': {'id': 22, 'name': 'Right Center Forward'}, 'teammate': True}, {'location': [97.5, 32.3], 'player': {'id': 6829, 'name': 'Samuel Castillejo Azuaga'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'teammate': True}, {'location': [103.0, 43.6], 'player': {'id': 6845, 'name': 'Ager Aketxe Barrutia'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': False}, {'location': [108.9, 43.4], 'player': {'id': 6389, 'name': 'Mikel San José Domínguez'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}]",,,,,,,,,,,,,,,,,,,,,,,,,,f0aefa44-1d4e-4585-bd87-729073af7bd4,True,,,,,,,,,,,,,,,,,2341.94,0.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,0.45640916661431885
3b37d669-467e-417a-9828-0a54d3abe167,1302,1,00:39:03.719,39,3,80,0.0,23,Goal Keeper,222,Villarreal,2,From Corner,215,Athletic Club,,,['c7211f6d-5115-4e25-be68-c8882de167fc'],,"[0.5, 39.4]",6576.0,Gorka Iraizoz Moreno,1.0,Goalkeeper,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[0.5, 39.4]",44.0,Set,32.0,Shot Faced,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2343.719,1.7789999999999964,0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.903718527439092
9f476d3a-8416-48cc-aa35-e0a7d8993e00,1303,1,00:39:27.152,39,27,81,5.446884,30,Pass,215,Athletic Club,7,From Goal Kick,215,Athletic Club,,,"['0c0a4e9a-2f10-4af5-90f2-f8ef16d664b2', 'a4e37383-3aa5-49e3-92d9-9111e612336e']",,"[6.0, 36.0]",6576.0,Gorka Iraizoz Moreno,1.0,Goalkeeper,6649.0,Óscar de Marcos Arana,74.68768,0.4726294,3.0,High Pass,"[72.5, 70.0]",63.0,Goal Kick,40.0,Right Foot,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2367.152,23.432999999999993,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0.5138877889983945
0c0a4e9a-2f10-4af5-90f2-f8ef16d664b2,1304,1,00:39:32.599,39,32,81,,42,Ball Receipt*,215,Athletic Club,7,From Goal Kick,215,Athletic Club,,,['9f476d3a-8416-48cc-aa35-e0a7d8993e00'],,"[73.1, 72.8]",6649.0,Óscar de Marcos Arana,2.0,Right Back,,,,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2372.599,5.447000000000116,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.17990934025107796
a4e37383-3aa5-49e3-92d9-9111e612336e,1305,1,00:39:32.599,39,32,82,1.057726,30,Pass,222,Villarreal,6,From Counter,222,Villarreal,,,"['9f476d3a-8416-48cc-aa35-e0a7d8993e00', 'ee0b31c0-40e4-4312-8a09-9ab5f0180b19']",,"[47.6, 10.1]",22819.0,Bruno Soriano Llido,11.0,Left Defensive Midfield,26009.0,Roberto Soldado Rillo,33.702374,0.011868879,1.0,Ground Pass,"[81.3, 10.5]",66.0,Recovery,38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2372.599,0.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0.800227440503988
ee0b31c0-40e4-4312-8a09-9ab5f0180b19,1306,1,00:39:33.657,39,33,82,,42,Ball Receipt*,222,Villarreal,6,From Counter,222,Villarreal,,,['a4e37383-3aa5-49e3-92d9-9111e612336e'],,"[81.3, 10.5]",26009.0,Roberto Soldado Rillo,22.0,Right Center Forward,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2373.657,1.0579999999999927,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.3847520419224859
31be4747-e7ad-4893-87e8-c8d03e41f2cf,1307,1,00:39:33.657,39,33,82,0.08,43,Carry,222,Villarreal,6,From Counter,222,Villarreal,,,"['317d140f-f1c0-4418-a033-c33df9e41bab', 'ee0b31c0-40e4-4312-8a09-9ab5f0180b19']",,"[81.3, 10.5]",26009.0,Roberto Soldado Rillo,22.0,Right Center Forward,,,,,,,,,,,,"[83.5, 10.5]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2373.657,0.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.46095044035461086
317d140f-f1c0-4418-a033-c33df9e41bab,1308,1,00:39:33.737,39,33,82,0.739027,30,Pass,222,Villarreal,6,From Counter,222,Villarreal,,,['79f0a85e-5278-44fa-bd75-4ca1ca26b568'],,"[83.5, 10.5]",26009.0,Roberto Soldado Rillo,22.0,Right Center Forward,6829.0,Samuel Castillejo Azuaga,13.2,1.5707964,1.0,Ground Pass,"[83.5, 23.7]",,,38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2373.737,0.07999999999992724,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0.6110958147959058
79f0a85e-5278-44fa-bd75-4ca1ca26b568,1309,1,00:39:34.476,39,34,82,,42,Ball Receipt*,222,Villarreal,6,From Counter,222,Villarreal,,,['317d140f-f1c0-4418-a033-c33df9e41bab'],,"[83.5, 23.7]",6829.0,Samuel Castillejo Azuaga,16.0,Left Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2374.476,0.7390000000000327,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.4585374711270209
4ec9c0bf-4525-4f1f-8321-427638526d7c,1310,1,00:39:34.476,39,34,82,0.001889,43,Carry,222,Villarreal,6,From Counter,222,Villarreal,,,"['66a6706a-6182-48e5-b886-a1919c8ea714', '79f0a85e-5278-44fa-bd75-4ca1ca26b568']",,"[83.5, 23.7]",6829.0,Samuel Castillejo Azuaga,16.0,Left Midfield,,,,,,,,,,,,"[83.5, 24.1]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2374.476,0.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.4037058834755246
66a6706a-6182-48e5-b886-a1919c8ea714,1311,1,00:39:34.478,39,34,82,1.39296,30,Pass,222,Villarreal,6,From Counter,222,Villarreal,,,['49629319-b16b-4ef3-a7d1-a61ce24245a2'],,"[83.5, 24.1]",6829.0,Samuel Castillejo Azuaga,16.0,Left Midfield,6761.0,Leonardo Carrilho Baptistão,15.155857,0.08588095,1.0,Ground Pass,"[98.6, 25.4]",,,40.0,Right Foot,,,,,76.0,Pass Offside,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2374.478,0.0019999999999527063,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0.5378270766223768
49629319-b16b-4ef3-a7d1-a61ce24245a2,1312,1,00:39:35.871,39,35,82,,42,Ball Receipt*,222,Villarreal,1,Regular Play,222,Villarreal,,,['66a6706a-6182-48e5-b886-a1919c8ea714'],,"[98.6, 25.4]",6761.0,Leonardo Carrilho Baptistão,24.0,Left Center Forward,,,,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2375.871,1.393000000000029,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.969590390392507
65f7e13b-b123-4d80-9990-c9f5307bf4d5,1313,1,00:40:03.105,40,3,83,3.409391,30,Pass,215,Athletic Club,3,From Free Kick,215,Athletic Club,,,['121d5f0b-79d3-46ca-9c5b-89ff7cc61f16'],,"[26.9, 56.0]",6576.0,Gorka Iraizoz Moreno,1.0,Goalkeeper,6606.0,Javier Eraso Goñi,73.453384,0.03812865,3.0,High Pass,"[100.3, 58.8]",62.0,Free Kick,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2403.105,27.233999999999924,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0.5185301504042767
121d5f0b-79d3-46ca-9c5b-89ff7cc61f16,1314,1,00:40:06.514,40,6,83,,42,Ball Receipt*,215,Athletic Club,3,From Free Kick,215,Athletic Club,,,['65f7e13b-b123-4d80-9990-c9f5307bf4d5'],,"[100.3, 58.8]",6606.0,Javier Eraso Goñi,19.0,Center Attacking Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2406.514,3.4090000000001055,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.6856502300181612
da0358df-a391-4695-a347-3374669e7f76,1315,1,00:40:06.514,40,6,83,1.005018,30,Pass,215,Athletic Club,3,From Free Kick,215,Athletic Club,,,['28145083-18e0-42c4-b486-c2668c758c5d'],,"[100.3, 58.8]",6606.0,Javier Eraso Goñi,19.0,Center Attacking Midfield,6656.0,Mikel Rico Moreno,8.612201,2.9191453,2.0,Low Pass,"[91.9, 60.7]",,,37.0,Head,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2406.514,0.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0.12722998495234195
