id,index,period,timestamp,minute,second,possession,duration,type_id,type_name,possession_team_id,possession_team_name,play_pattern_id,play_pattern_name,team_id,team_name,tactics_formation,tactics_lineup,related_events,location,player_id,player_name,position_id,position_name,pass_recipient_id,pass_recipient_name,pass_length,pass_angle,pass_height_id,pass_height_name,pass_end_location,pass_body_part_id,pass_body_part_name,pass_type_id,pass_type_name,carry_end_location,under_pressure,pass_outcome_id,pass_outcome_name,ball_receipt_outcome_id,ball_receipt_outcome_name,out,pass_switch,interception_outcome_id,interception_outcome_name,pass_cross,counterpress,pass_assisted_shot_id,pass_shot_assist,shot_statsbomb_xg,shot_end_location,shot_key_pass_id,shot_technique_id,shot_technique_name,shot_body_part_id,shot_body_part_name,shot_type_id,shot_type_name,shot_outcome_id,shot_outcome_name,shot_freeze_frame,goalkeeper_end_location,goalkeeper_position_id,goalkeeper_position_name,goalkeeper_type_id,goalkeeper_type_name,off_camera,pass_technique_id,pass_technique_name,pass_through_ball,shot_first_time,goalkeeper_outcome_id,goalkeeper_outcome_name,goalkeeper_technique_id,goalkeeper_technique_name,goalkeeper_body_part_id,goalkeeper_body_part_name,pass_deflected,block_deflection,duel_type_id,duel_type_name,duel_outcome_id,duel_outcome_name,dribble_outcome_id,dribble_outcome_name,pass_aerial_won,ball_recovery_recovery_failure,clearance_body_part_id,clearance_body_part_name,clearance_head,clearance_right_foot,pass_inswinging,shot_one_on_one,foul_committed_advantage,foul_won_advantage,pass_miscommunication,clearance_aerial_won,pass_goal_assist,dribble_nutmeg,foul_committed_card_id,foul_committed_card_name,dribble_overrun,clearance_left_foot,foul_won_defensive,pass_cut_back,pass_outswinging,shot_deflected,substitution_outcome_id,substitution_outcome_name,substitution_replacement_id,substitution_replacement_name,50_50_outcome_id,50_50_outcome_name,foul_committed_type_id,foul_committed_type_name,shot_open_goal,timestamp_seconds,time_since_last_event,distance_to_goal,event_type_50/50,event_type_Ball Receipt*,event_type_Ball Recovery,event_type_Block,event_type_Carry,event_type_Clearance,event_type_Dispossessed,event_type_Dribble,event_type_Dribbled Past,event_type_Duel,event_type_Error,event_type_Foul Committed,event_type_Foul Won,event_type_Goal Keeper,event_type_Half End,event_type_Half Start,event_type_Injury Stoppage,event_type_Interception,event_type_Miscontrol,event_type_Pass,event_type_Player Off,event_type_Player On,event_type_Pressure,event_type_Shield,event_type_Shot,event_type_Starting XI,event_type_Substitution,event_type_Tactical Shift,pitch_control_score
f9eabc6a-91e3-46c0-b2be-963cbc9dd312,1491,1,00:38:10.518,38,10,67,,42,Ball Receipt*,217,Barcelona,4,From Throw In,217,Barcelona,,,"['103caf2f-b460-4ac3-8604-04556b0a7c10', '98c01f96-c9d6-4b65-b6e9-d9236bcf1cb7']","[6.7, 49.8]",4691.0,Claudio Andrés Bravo Muñoz,1.0,Goalkeeper,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2290.518,0.04899999999997817,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.7013469337041481
a422a702-e5ad-43f2-96ae-809a733bc54d,1492,1,00:38:10.518,38,10,67,1.171481,43,Carry,217,Barcelona,4,From Throw In,217,Barcelona,,,"['103caf2f-b460-4ac3-8604-04556b0a7c10', 'de5dcbcd-25dd-428b-99c3-df9c744957f8', 'f9eabc6a-91e3-46c0-b2be-963cbc9dd312']","[6.7, 49.8]",4691.0,Claudio Andrés Bravo Muñoz,1.0,Goalkeeper,,,,,,,,,,,,"[6.2, 50.2]",True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2290.518,0.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.18206534463749213
de5dcbcd-25dd-428b-99c3-df9c744957f8,1493,1,00:38:11.689,38,11,67,3.505044,30,Pass,217,Barcelona,4,From Throw In,217,Barcelona,,,['ccdca1cb-3f1d-478d-8c97-a0f4c17f7d86'],"[6.2, 50.2]",4691.0,Claudio Andrés Bravo Muñoz,1.0,Goalkeeper,5213.0,Gerard Piqué Bernabéu,22.364704,1.6468823,3.0,High Pass,"[4.5, 72.5]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2291.689,1.1709999999998217,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0.6033762211515041
49d328b4-aca9-4f6a-aa7d-650896646aa0,1494,1,00:38:13.202,38,13,67,1.456016,17,Pressure,217,Barcelona,4,From Throw In,210,Real Sociedad,,,,"[108.6, 9.0]",6690.0,Xabier Prieto Argarate,16.0,Left Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2293.202,1.5130000000003747,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0.15164748517657312
ccdca1cb-3f1d-478d-8c97-a0f4c17f7d86,1495,1,00:38:15.194,38,15,67,,42,Ball Receipt*,217,Barcelona,4,From Throw In,217,Barcelona,,,['de5dcbcd-25dd-428b-99c3-df9c744957f8'],"[4.5, 72.5]",5213.0,Gerard Piqué Bernabéu,3.0,Right Center Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2295.194,1.9919999999997344,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.8922694802870051
371b427e-df59-420c-9860-d8d840f72bc5,1496,1,00:38:15.194,38,15,67,0.565056,43,Carry,217,Barcelona,4,From Throw In,217,Barcelona,,,"['94aa28dc-62cd-4b78-a14e-de346045d580', 'ccdca1cb-3f1d-478d-8c97-a0f4c17f7d86']","[4.5, 72.5]",5213.0,Gerard Piqué Bernabéu,3.0,Right Center Back,,,,,,,,,,,,"[4.9, 74.6]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2295.194,0.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.21659880241556007
94aa28dc-62cd-4b78-a14e-de346045d580,1497,1,00:38:15.759,38,15,67,3.6095,30,Pass,217,Barcelona,4,From Throw In,217,Barcelona,,,['03efa5a5-4e5a-4beb-a9c3-2f409813369b'],"[4.9, 74.6]",5213.0,Gerard Piqué Bernabéu,3.0,Right Center Back,4324.0,Daniel Alves da Silva,10.900458,0.0091740545,3.0,High Pass,"[15.8, 74.7]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2295.759,0.5650000000000546,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0.8166674076045216
03efa5a5-4e5a-4beb-a9c3-2f409813369b,1498,1,00:38:19.369,38,19,67,,42,Ball Receipt*,217,Barcelona,4,From Throw In,217,Barcelona,,,['94aa28dc-62cd-4b78-a14e-de346045d580'],"[15.8, 74.7]",4324.0,Daniel Alves da Silva,2.0,Right Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2299.369,3.6100000000001273,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.48297839367849715
b7365a6a-3f19-407e-9a79-dd86542d3e5a,1499,1,00:38:19.369,38,19,67,0.2322,43,Carry,217,Barcelona,4,From Throw In,217,Barcelona,,,"['03efa5a5-4e5a-4beb-a9c3-2f409813369b', 'e9417829-f284-4532-afa7-5ace4980fd38']","[15.8, 74.7]",4324.0,Daniel Alves da Silva,2.0,Right Back,,,,,,,,,,,,"[16.2, 74.7]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2299.369,0.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.40246794545611175
e9417829-f284-4532-afa7-5ace4980fd38,1500,1,00:38:19.601,38,19,67,0.0,38,Miscontrol,217,Barcelona,4,From Throw In,217,Barcelona,,,,"[16.2, 74.7]",4324.0,Daniel Alves da Silva,2.0,Right Back,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2299.601,0.2319999999999709,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,0.11346016655262325
a61c23c4-570f-4741-96d9-2bc063d95fb1,1501,1,00:38:29.006,38,29,68,0.992234,30,Pass,210,Real Sociedad,4,From Throw In,210,Real Sociedad,,,['89455593-091d-4355-9461-33559904df89'],"[105.3, 0.1]",3023.0,Yuri Berchiche Izeta,6.0,Left Back,6690.0,Xabier Prieto Argarate,8.266196,0.60477954,2.0,Low Pass,"[112.1, 4.8]",,,67.0,Throw-in,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2309.006,9.404999999999745,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0.9562870413862904
89455593-091d-4355-9461-33559904df89,1502,1,00:38:29.998,38,29,68,,42,Ball Receipt*,210,Real Sociedad,4,From Throw In,210,Real Sociedad,,,['a61c23c4-570f-4741-96d9-2bc063d95fb1'],"[112.1, 4.8]",6690.0,Xabier Prieto Argarate,16.0,Left Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2309.998,0.9920000000001892,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.8849893613779126
cd3e3e55-c2f6-4b1d-baa2-99913f92ef16,1503,1,00:38:29.998,38,29,68,2.181766,43,Carry,210,Real Sociedad,4,From Throw In,210,Real Sociedad,,,"['89455593-091d-4355-9461-33559904df89', 'bdccaa9c-21fd-4ddb-ba42-dba0b0da4abb', 'd9cf0141-12ec-4624-b82f-ca66a43a4eb3']","[112.1, 4.8]",6690.0,Xabier Prieto Argarate,16.0,Left Midfield,,,,,,,,,,,,"[113.2, 4.8]",True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2309.998,0.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.6286985094478963
d9cf0141-12ec-4624-b82f-ca66a43a4eb3,1504,1,00:38:31.115,38,31,68,0.967475,17,Pressure,210,Real Sociedad,4,From Throw In,217,Barcelona,,,['cd3e3e55-c2f6-4b1d-baa2-99913f92ef16'],"[5.3, 73.8]",4324.0,Daniel Alves da Silva,2.0,Right Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2311.115,1.1169999999997344,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0.7961307474985271
bdccaa9c-21fd-4ddb-ba42-dba0b0da4abb,1505,1,00:38:32.180,38,32,68,1.080394,30,Pass,210,Real Sociedad,4,From Throw In,210,Real Sociedad,,,['4bffc06c-d782-4a87-8b5e-8838414af43d'],"[113.2, 4.8]",6690.0,Xabier Prieto Argarate,16.0,Left Midfield,3023.0,Yuri Berchiche Izeta,8.876936,1.8212395,1.0,Ground Pass,"[111.0, 13.4]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2312.18,1.0650000000000546,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0.3145921061583148
4bffc06c-d782-4a87-8b5e-8838414af43d,1506,1,00:38:33.261,38,33,68,,42,Ball Receipt*,210,Real Sociedad,4,From Throw In,210,Real Sociedad,,,['bdccaa9c-21fd-4ddb-ba42-dba0b0da4abb'],"[111.0, 13.4]",3023.0,Yuri Berchiche Izeta,6.0,Left Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2313.261,1.081000000000131,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.6554183073205714
8f6af407-450a-4f0b-be21-02faea2c0349,1507,1,00:38:33.261,38,33,68,0.868806,43,Carry,210,Real Sociedad,4,From Throw In,210,Real Sociedad,,,"['20b74bb1-836e-4089-a784-d0e0d875a673', '4bffc06c-d782-4a87-8b5e-8838414af43d']","[111.0, 13.4]",3023.0,Yuri Berchiche Izeta,6.0,Left Back,,,,,,,,,,,,"[112.0, 17.1]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2313.261,0.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.8947494754914633
20b74bb1-836e-4089-a784-d0e0d875a673,1508,1,00:38:34.129,38,34,68,0.0,3,Dispossessed,210,Real Sociedad,4,From Throw In,210,Real Sociedad,,,['b6331f2b-d6f6-4da6-9e0f-2e6b33d3b277'],"[112.0, 17.1]",3023.0,Yuri Berchiche Izeta,6.0,Left Back,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2314.129,0.8679999999999382,0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.3795341465235913
b6331f2b-d6f6-4da6-9e0f-2e6b33d3b277,1509,1,00:38:34.129,38,34,68,0.0,4,Duel,210,Real Sociedad,4,From Throw In,217,Barcelona,,,['20b74bb1-836e-4089-a784-d0e0d875a673'],"[8.1, 63.0]",5203.0,Sergio Busquets i Burgos,10.0,Center Defensive Midfield,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.0,Tackle,14.0,Lost Out,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2314.129,0.0,0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.3131274075115803
0e8e2cc7-e5a8-4f1d-9e04-a08a602e4204,1510,1,00:38:36.885,38,36,68,0.0,28,Shield,210,Real Sociedad,4,From Throw In,210,Real Sociedad,,,,"[117.8, 9.4]",3023.0,Yuri Berchiche Izeta,6.0,Left Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2316.885,2.756000000000313,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,0.5134210583861735
e8873e37-26dc-488a-8142-4f749c8282af,1511,1,00:39:00.130,39,0,69,1.2209,30,Pass,210,Real Sociedad,2,From Corner,210,Real Sociedad,,,['ab7ba9f6-cd3c-438a-a7b8-da8f7bc6f543'],"[120.0, 0.1]",6673.0,Sergio Canales Madrazo,12.0,Right Midfield,,,30.21655,1.7370331,3.0,High Pass,"[115.0, 29.9]",38.0,Left Foot,61.0,Corner,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,105.0,Outswinging,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,2340.13,23.24499999999989,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0.360076431274424
ab7ba9f6-cd3c-438a-a7b8-da8f7bc6f543,1512,1,00:39:01.351,39,1,69,0.0,9,Clearance,210,Real Sociedad,2,From Corner,217,Barcelona,,,['e8873e37-26dc-488a-8142-4f749c8282af'],"[5.1, 50.2]",4324.0,Daniel Alves da Silva,2.0,Right Back,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40.0,Right Foot,,True,,,,,,,,,,,,,,,,,,,,,,,,,,2341.351,1.2210000000000036,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.11010902117602017
086ca6d2-f827-49aa-acc9-86cb2edaf069,1513,1,00:39:04.015,39,4,69,2.001651,30,Pass,210,Real Sociedad,2,From Corner,210,Real Sociedad,,,,"[85.1, 7.0]",3023.0,Yuri Berchiche Izeta,6.0,Left Back,,,14.453373,-0.49769017,3.0,High Pass,"[97.8, 0.1]",37.0,Head,66.0,Recovery,,,75.0,Out,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2344.015,2.66399999999976,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0.5367231292036464
e340efe7-1794-4c3f-8d09-8159d9fe8487,1514,1,00:39:16.630,39,16,70,1.4359,30,Pass,217,Barcelona,4,From Throw In,217,Barcelona,,,['8c1739b6-aa45-4dcb-895e-f01f666b5ab7'],"[27.4, 80.0]",4324.0,Daniel Alves da Silva,2.0,Right Back,5503.0,Lionel Andrés Messi Cuccittini,12.599206,-0.8303118,3.0,High Pass,"[35.9, 70.7]",,,67.0,Throw-in,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2356.63,12.615000000000236,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0.10441189131800477
8c1739b6-aa45-4dcb-895e-f01f666b5ab7,1515,1,00:39:18.066,39,18,70,,42,Ball Receipt*,217,Barcelona,4,From Throw In,217,Barcelona,,,['e340efe7-1794-4c3f-8d09-8159d9fe8487'],"[35.9, 70.7]",5503.0,Lionel Andrés Messi Cuccittini,17.0,Right Wing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2358.066,1.4359999999996944,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.2182103615925961
d9b1e915-8ce9-4686-bfc1-4b6c7ea9241a,1516,1,00:39:18.066,39,18,70,0.7477,30,Pass,217,Barcelona,4,From Throw In,217,Barcelona,,,['24f571f6-3d68-4d31-9815-0b345cfefa7c'],"[35.9, 72.9]",5503.0,Lionel Andrés Messi Cuccittini,17.0,Right Wing,4324.0,Daniel Alves da Silva,7.653104,3.0237205,2.0,Low Pass,"[28.3, 73.8]",37.0,Head,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2358.066,0.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0.19678430208461628
24f571f6-3d68-4d31-9815-0b345cfefa7c,1517,1,00:39:18.814,39,18,70,,42,Ball Receipt*,217,Barcelona,4,From Throw In,217,Barcelona,,,['d9b1e915-8ce9-4686-bfc1-4b6c7ea9241a'],"[28.3, 73.8]",4324.0,Daniel Alves da Silva,2.0,Right Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2358.814,0.7480000000000473,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.3629757167251306
0e814ba3-b4f3-4484-8374-7089c425dd4d,1518,1,00:39:18.814,39,18,70,0.6613,30,Pass,217,Barcelona,4,From Throw In,217,Barcelona,,,['f6af12c6-5cce-4b62-ba9b-b11784a76a59'],"[27.4, 74.3]",4324.0,Daniel Alves da Silva,2.0,Right Back,,,13.764084,-1.2835149,3.0,High Pass,"[31.3, 61.1]",40.0,Right Foot,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2358.814,0.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0.3191256858655599
f6af12c6-5cce-4b62-ba9b-b11784a76a59,1519,1,00:39:19.475,39,19,70,0.0,10,Interception,217,Barcelona,4,From Throw In,210,Real Sociedad,,,['0e814ba3-b4f3-4484-8374-7089c425dd4d'],"[88.8, 19.0]",6673.0,Sergio Canales Madrazo,12.0,Right Midfield,,,,,,,,,,,,,,,,,,,,13.0,Lost In Play,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2359.475,0.6610000000000582,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,0.17277840364525954
7c7bf6d7-e845-4833-b885-6d7191587da4,1520,1,00:39:20.698,39,20,70,0.0,2,Ball Recovery,217,Barcelona,4,From Throw In,217,Barcelona,,,,"[42.4, 63.3]",5470.0,Ivan Rakitić,13.0,Right Center Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2360.698,1.2229999999999563,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.16025640486993742
e620b75d-a567-4ab2-ab93-9a7e55309429,1521,1,00:39:21.817,39,21,71,0.0,2,Ball Recovery,210,Real Sociedad,1,Regular Play,210,Real Sociedad,,,,"[69.9, 17.8]",6899.0,Rubén Pardo Gutiérrez,13.0,Right Center Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2361.817,1.1190000000001419,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.8132379059174226
5ac24fa2-d6fc-4646-8772-d9b2c3fd59cf,1522,1,00:39:21.817,39,21,71,0.607004,43,Carry,210,Real Sociedad,1,Regular Play,210,Real Sociedad,,,"['42abcfa7-a13d-47a4-a1f5-f26ad5699238', 'e620b75d-a567-4ab2-ab93-9a7e55309429']","[69.9, 17.8]",6899.0,Rubén Pardo Gutiérrez,13.0,Right Center Midfield,,,,,,,,,,,,"[70.8, 15.4]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2361.817,0.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.24889771281593331
42abcfa7-a13d-47a4-a1f5-f26ad5699238,1523,1,00:39:22.424,39,22,71,0.716092,30,Pass,210,Real Sociedad,1,Regular Play,210,Real Sociedad,,,['8d14462d-ecd3-4c8f-b2c4-99784a938ddc'],"[70.8, 15.4]",6899.0,Rubén Pardo Gutiérrez,13.0,Right Center Midfield,5560.0,Carlos Alberto Vela Garrido,8.481155,-0.9107873,1.0,Ground Pass,"[76.0, 8.7]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2362.424,0.6069999999999709,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0.595369864854664
8d14462d-ecd3-4c8f-b2c4-99784a938ddc,1524,1,00:39:23.141,39,23,71,,42,Ball Receipt*,210,Real Sociedad,1,Regular Play,210,Real Sociedad,,,['42abcfa7-a13d-47a4-a1f5-f26ad5699238'],"[76.0, 8.7]",5560.0,Carlos Alberto Vela Garrido,22.0,Right Center Forward,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2363.141,0.7170000000000982,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.17223566239269672
c7b442a9-b347-4219-994e-65c56bf077d2,1525,1,00:39:23.141,39,23,71,0.267264,43,Carry,210,Real Sociedad,1,Regular Play,210,Real Sociedad,,,"['821169a7-0e4d-4950-b47a-3c705db9eae5', '8d14462d-ecd3-4c8f-b2c4-99784a938ddc', 'a69e18af-a5b7-4139-821a-31764c1fe1d1']","[76.0, 8.7]",5560.0,Carlos Alberto Vela Garrido,22.0,Right Center Forward,,,,,,,,,,,,"[75.6, 10.0]",True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2363.141,0.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.5149761054804558
a69e18af-a5b7-4139-821a-31764c1fe1d1,1526,1,00:39:23.408,39,23,71,0.0,39,Dribbled Past,210,Real Sociedad,1,Regular Play,217,Barcelona,,,"['809587de-329f-4941-bed8-2da8626ef05a', '821169a7-0e4d-4950-b47a-3c705db9eae5', 'c7b442a9-b347-4219-994e-65c56bf077d2']","[44.5, 70.1]",5216.0,Andrés Iniesta Luján,15.0,Left Center Midfield,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2363.408,0.2669999999998254,0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.973499196222603
