id,index,period,timestamp,minute,second,possession,duration,type_id,type_name,possession_team_id,possession_team_name,play_pattern_id,play_pattern_name,team_id,team_name,tactics_formation,tactics_lineup,related_events,location,player_id,player_name,position_id,position_name,pass_recipient_id,pass_recipient_name,pass_length,pass_angle,pass_height_id,pass_height_name,pass_end_location,pass_body_part_id,pass_body_part_name,pass_type_id,pass_type_name,carry_end_location,under_pressure,pass_cross,pass_assisted_shot_id,pass_shot_assist,duel_type_id,duel_type_name,shot_statsbomb_xg,shot_end_location,shot_key_pass_id,shot_body_part_id,shot_body_part_name,shot_type_id,shot_type_name,shot_outcome_id,shot_outcome_name,shot_technique_id,shot_technique_name,shot_aerial_won,shot_freeze_frame,goalkeeper_outcome_id,goalkeeper_outcome_name,goalkeeper_type_id,goalkeeper_type_name,goalkeeper_technique_id,goalkeeper_technique_name,goalkeeper_position_id,goalkeeper_position_name,goalkeeper_body_part_id,goalkeeper_body_part_name,out,off_camera,pass_outcome_id,pass_outcome_name,ball_receipt_outcome_id,ball_receipt_outcome_name,clearance_aerial_won,clearance_body_part_id,clearance_body_part_name,clearance_head,interception_outcome_id,interception_outcome_name,clearance_left_foot,foul_won_defensive,dribble_outcome_id,dribble_outcome_name,pass_technique_id,pass_technique_name,pass_inswinging,counterpress,pass_switch,pass_aerial_won,dribble_overrun,foul_committed_advantage,foul_won_advantage,ball_recovery_offensive,clearance_right_foot,pass_deflected,duel_outcome_id,duel_outcome_name,shot_first_time,goalkeeper_end_location,ball_recovery_recovery_failure,dribble_nutmeg,pass_through_ball,miscontrol_aerial_won,foul_committed_card_id,foul_committed_card_name,50_50_outcome_id,50_50_outcome_name,pass_cut_back,pass_no_touch,pass_miscommunication,shot_one_on_one,pass_straight,foul_committed_type_id,foul_committed_type_name,pass_outswinging,substitution_outcome_id,substitution_outcome_name,substitution_replacement_id,substitution_replacement_name,goalkeeper_lost_out,foul_committed_offensive,timestamp_seconds,time_since_last_event,distance_to_goal,event_type_50/50,event_type_Ball Receipt*,event_type_Ball Recovery,event_type_Block,event_type_Carry,event_type_Clearance,event_type_Dispossessed,event_type_Dribble,event_type_Dribbled Past,event_type_Duel,event_type_Foul Committed,event_type_Foul Won,event_type_Goal Keeper,event_type_Half End,event_type_Half Start,event_type_Injury Stoppage,event_type_Interception,event_type_Miscontrol,event_type_Pass,event_type_Player Off,event_type_Player On,event_type_Pressure,event_type_Shield,event_type_Shot,event_type_Starting XI,event_type_Substitution,event_type_Tactical Shift,pitch_control_score
b2b07bf5-4f03-44af-b84e-2b1741fa7f6b,964,1,00:27:06.609,27,6,49,,42,Ball Receipt*,223,Málaga,4,From Throw In,223,Málaga,,,"['127f8294-18e4-480b-a6b7-d5b63c49a739', 'f60271d3-8c26-4698-b46d-2c0cc65e79d6']","[49.5, 11.5]",8419.0,Duje Čop,24.0,Left Center Forward,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1626.609,0.6159999999999854,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.9445608819487353
9a78b4ca-5189-4939-b126-15c775167915,965,1,00:27:06.609,27,6,49,0.04703,43,Carry,223,Málaga,4,From Throw In,223,Málaga,,,"['127f8294-18e4-480b-a6b7-d5b63c49a739', 'b2b07bf5-4f03-44af-b84e-2b1741fa7f6b', 'fb3c7b7d-5ffd-452c-8b43-cfd2354653f4']","[49.5, 11.5]",8419.0,Duje Čop,24.0,Left Center Forward,,,,,,,,,,,,"[49.9, 11.6]",True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1626.609,0.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.24041895133205404
fb3c7b7d-5ffd-452c-8b43-cfd2354653f4,966,1,00:27:06.656,27,6,49,2.99579,30,Pass,223,Málaga,4,From Throw In,223,Málaga,,,"['127f8294-18e4-480b-a6b7-d5b63c49a739', '51cdde45-4405-4de2-b4f9-40af50d58c16', 'dc43d768-f182-4b21-8b13-3d3cf9815c78']","[49.9, 11.6]",8419.0,Duje Čop,24.0,Left Center Forward,6563.0,Juan Pablo Añor Acosta,26.214882,0.56789947,1.0,Ground Pass,"[72.0, 25.7]",40.0,Right Foot,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1626.656,0.047000000000025466,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0.43352587439925827
51cdde45-4405-4de2-b4f9-40af50d58c16,967,1,00:27:09.652,27,9,49,,42,Ball Receipt*,223,Málaga,4,From Throw In,223,Málaga,,,['fb3c7b7d-5ffd-452c-8b43-cfd2354653f4'],"[65.2, 20.6]",6563.0,Juan Pablo Añor Acosta,12.0,Right Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1629.652,2.9960000000000946,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.32002857860014955
dc43d768-f182-4b21-8b13-3d3cf9815c78,968,1,00:27:09.652,27,9,50,2.912897,30,Pass,1049,Granada,1,Regular Play,1049,Granada,,,"['e200a394-da6b-43ee-9c9b-794afda04370', 'fb3c7b7d-5ffd-452c-8b43-cfd2354653f4']","[48.1, 54.4]",7158.0,Cristiano Biraghi,6.0,Left Back,8697.0,Andrés Eduardo Fernández Moreno,36.892548,-2.909105,1.0,Ground Pass,"[12.2, 45.9]",38.0,Left Foot,66.0,Recovery,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1629.652,0.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0.6297912407338874
e200a394-da6b-43ee-9c9b-794afda04370,969,1,00:27:12.565,27,12,50,,42,Ball Receipt*,1049,Granada,1,Regular Play,1049,Granada,,,['dc43d768-f182-4b21-8b13-3d3cf9815c78'],"[12.2, 45.9]",8697.0,Andrés Eduardo Fernández Moreno,1.0,Goalkeeper,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1632.565,2.913000000000011,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.8575649576264737
2dab464c-7d6d-48c2-8fe6-2a904473dd1c,970,1,00:27:12.565,27,12,50,1.566901,43,Carry,1049,Granada,1,Regular Play,1049,Granada,,,"['13f467ae-825b-4aef-ba1e-3baf4cc58a8e', 'e200a394-da6b-43ee-9c9b-794afda04370']","[12.2, 45.9]",8697.0,Andrés Eduardo Fernández Moreno,1.0,Goalkeeper,,,,,,,,,,,,"[14.6, 47.6]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1632.565,0.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.1838567748953327
13f467ae-825b-4aef-ba1e-3baf4cc58a8e,971,1,00:27:14.132,27,14,50,1.171875,30,Pass,1049,Granada,1,Regular Play,1049,Granada,,,['33cab062-48c0-497b-8398-a840e9faeeb2'],"[14.6, 47.6]",8697.0,Andrés Eduardo Fernández Moreno,1.0,Goalkeeper,4498.0,Jean-Sylvain Claude Babin,17.82414,0.76159316,1.0,Ground Pass,"[27.5, 59.9]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1634.132,1.5670000000000073,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0.7445176965340521
33cab062-48c0-497b-8398-a840e9faeeb2,972,1,00:27:15.303,27,15,50,,42,Ball Receipt*,1049,Granada,1,Regular Play,1049,Granada,,,['13f467ae-825b-4aef-ba1e-3baf4cc58a8e'],"[27.5, 59.9]",4498.0,Jean-Sylvain Claude Babin,3.0,Right Center Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1635.303,1.1710000000000491,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.838625766604967
f474521e-6ca6-4e56-98de-06bbfaf36284,973,1,00:27:15.303,27,15,50,0.267637,43,Carry,1049,Granada,1,Regular Play,1049,Granada,,,"['33cab062-48c0-497b-8398-a840e9faeeb2', 'b720662a-1107-425c-9499-36c58ddc9c2b']","[27.5, 59.9]",4498.0,Jean-Sylvain Claude Babin,3.0,Right Center Back,,,,,,,,,,,,"[27.9, 59.4]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1635.303,0.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.19344330954040356
b720662a-1107-425c-9499-36c58ddc9c2b,974,1,00:27:15.571,27,15,50,1.824024,30,Pass,1049,Granada,1,Regular Play,1049,Granada,,,['b9070d64-89f9-494a-b4bd-3a46031114fb'],"[27.9, 59.4]",4498.0,Jean-Sylvain Claude Babin,3.0,Right Center Back,8697.0,Andrés Eduardo Fernández Moreno,20.056171,-2.4232316,1.0,Ground Pass,"[12.8, 46.2]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1635.571,0.26799999999980173,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0.7280949469492379
b9070d64-89f9-494a-b4bd-3a46031114fb,975,1,00:27:17.395,27,17,50,,42,Ball Receipt*,1049,Granada,1,Regular Play,1049,Granada,,,['b720662a-1107-425c-9499-36c58ddc9c2b'],"[12.8, 46.2]",8697.0,Andrés Eduardo Fernández Moreno,1.0,Goalkeeper,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1637.395,1.8240000000000691,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.5001861321773866
35c251e5-9ce5-4616-9e46-394078f68826,976,1,00:27:17.395,27,17,50,4.938292,43,Carry,1049,Granada,1,Regular Play,1049,Granada,,,"['a81ed1c7-5e19-43ad-9e53-0cc09ccefb9d', 'b9070d64-89f9-494a-b4bd-3a46031114fb']","[12.8, 46.2]",8697.0,Andrés Eduardo Fernández Moreno,1.0,Goalkeeper,,,,,,,,,,,,"[15.4, 46.5]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1637.395,0.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.4983482744493436
a81ed1c7-5e19-43ad-9e53-0cc09ccefb9d,977,1,00:27:22.333,27,22,50,3.690519,30,Pass,1049,Granada,1,Regular Play,1049,Granada,,,['a1c46d2d-a2c3-45fd-a9b7-47320a383329'],"[15.4, 46.5]",8697.0,Andrés Eduardo Fernández Moreno,1.0,Goalkeeper,,,55.854095,0.19458658,3.0,High Pass,"[70.2, 57.3]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1642.333,4.938000000000102,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0.7783344318636319
6b25d4df-6fe4-466a-b7fb-9ba0c7ffc880,978,1,00:27:26.024,27,26,50,0.0,4,Duel,1049,Granada,1,Regular Play,1049,Granada,,,['a1c46d2d-a2c3-45fd-a9b7-47320a383329'],"[70.2, 57.3]",6680.0,Rubén Rochina Naixes,19.0,Center Attacking Midfield,,,,,,,,,,,,,True,,,,10.0,Aerial Lost,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1646.024,3.6909999999998035,0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.9197138769494987
a1c46d2d-a2c3-45fd-a9b7-47320a383329,979,1,00:27:26.024,27,26,50,1.005017,30,Pass,1049,Granada,1,Regular Play,223,Málaga,,,"['480df885-4c7d-4301-87d4-2f2dff20e7e0', '6b25d4df-6fe4-466a-b7fb-9ba0c7ffc880', 'a81ed1c7-5e19-43ad-9e53-0cc09ccefb9d']","[49.9, 22.8]",8234.0,Ignacio Camacho Barnola,11.0,Left Defensive Midfield,8419.0,Duje Čop,10.770329,-0.5467888,2.0,Low Pass,"[59.1, 17.2]",,,66.0,Recovery,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1646.024,0.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0.7788859822742159
480df885-4c7d-4301-87d4-2f2dff20e7e0,980,1,00:27:27.029,27,27,50,,42,Ball Receipt*,1049,Granada,1,Regular Play,223,Málaga,,,['a1c46d2d-a2c3-45fd-a9b7-47320a383329'],"[59.1, 17.2]",8419.0,Duje Čop,24.0,Left Center Forward,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1647.029,1.0050000000001091,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.14875809793520456
7e4099e9-6c61-40ba-9551-1861da8a9042,981,1,00:27:27.029,27,27,50,0.045792002,43,Carry,1049,Granada,1,Regular Play,223,Málaga,,,"['1a751824-4f05-4d74-be79-c60dc89cecba', '480df885-4c7d-4301-87d4-2f2dff20e7e0']","[59.1, 17.2]",8419.0,Duje Čop,24.0,Left Center Forward,,,,,,,,,,,,"[59.1, 17.2]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1647.029,0.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.35356344183217325
1a751824-4f05-4d74-be79-c60dc89cecba,982,1,00:27:27.075,27,27,50,0.0,38,Miscontrol,1049,Granada,1,Regular Play,223,Málaga,,,,"[59.1, 17.2]",8419.0,Duje Čop,24.0,Left Center Forward,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1647.075,0.04600000000004911,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,0.6303368351628524
3e0aa828-39e9-4320-a08c-9107c1169e94,983,1,00:27:30.641,27,30,50,2.974924,30,Pass,1049,Granada,1,Regular Play,1049,Granada,,,['fe2319cc-4766-4b2d-a5f2-1e479c0fe47f'],"[36.1, 75.7]",4498.0,Jean-Sylvain Claude Babin,3.0,Right Center Back,6918.0,Isaac Ajayi Success,41.80048,-0.0047846525,3.0,High Pass,"[77.9, 75.5]",40.0,Right Foot,66.0,Recovery,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1650.641,3.566000000000031,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0.01788911723012221
fe2319cc-4766-4b2d-a5f2-1e479c0fe47f,984,1,00:27:33.616,27,33,50,,42,Ball Receipt*,1049,Granada,1,Regular Play,1049,Granada,,,['3e0aa828-39e9-4320-a08c-9107c1169e94'],"[77.9, 75.5]",6918.0,Isaac Ajayi Success,17.0,Right Wing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1653.616,2.974999999999909,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.5797440252533664
9bd91fe6-6942-4477-90b0-3ee169ab8cbb,985,1,00:27:33.616,27,33,50,1.029852,43,Carry,1049,Granada,1,Regular Play,1049,Granada,,,"['15ec2f3c-27c3-4c42-80d3-55b56160bdb1', '774a239c-29d0-4649-8d69-e3ec5f59e517', 'fe2319cc-4766-4b2d-a5f2-1e479c0fe47f']","[77.9, 75.5]",6918.0,Isaac Ajayi Success,17.0,Right Wing,,,,,,,,,,,,"[77.0, 75.7]",True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1653.616,0.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.524811525701906
15ec2f3c-27c3-4c42-80d3-55b56160bdb1,986,1,00:27:34.262,27,34,50,0.612577,17,Pressure,1049,Granada,1,Regular Play,223,Málaga,,,"['774a239c-29d0-4649-8d69-e3ec5f59e517', '9bd91fe6-6942-4477-90b0-3ee169ab8cbb']","[40.1, 4.6]",6844.0,Federico Ricca Rostagnol,6.0,Left Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1654.262,0.6459999999999582,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0.415899159460985
774a239c-29d0-4649-8d69-e3ec5f59e517,987,1,00:27:34.646,27,34,50,0.388643,30,Pass,1049,Granada,1,Regular Play,1049,Granada,,,"['15ec2f3c-27c3-4c42-80d3-55b56160bdb1', 'a9a4b7dd-7748-43eb-bcc3-ece2ac5b1833', 'df7dcf9e-7f8b-46ba-a075-6f1a0a0d9cc2']","[77.0, 75.7]",6918.0,Isaac Ajayi Success,17.0,Right Wing,6680.0,Rubén Rochina Naixes,2.8178005,-2.6620734,2.0,Low Pass,"[74.5, 74.4]",40.0,Right Foot,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1654.646,0.38400000000001455,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0.09467042108795443
a9a4b7dd-7748-43eb-bcc3-ece2ac5b1833,988,1,00:27:35.035,27,35,50,,42,Ball Receipt*,1049,Granada,1,Regular Play,1049,Granada,,,['774a239c-29d0-4649-8d69-e3ec5f59e517'],"[70.1, 70.2]",6680.0,Rubén Rochina Naixes,19.0,Center Attacking Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1655.035,0.3890000000001237,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.7605726969473233
df7dcf9e-7f8b-46ba-a075-6f1a0a0d9cc2,989,1,00:27:35.035,27,35,50,0.0,10,Interception,1049,Granada,1,Regular Play,223,Málaga,,,['774a239c-29d0-4649-8d69-e3ec5f59e517'],"[45.6, 5.7]",8234.0,Ignacio Camacho Barnola,11.0,Left Defensive Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.0,Lost In Play,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1655.035,0.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,0.754549113520515
ef45a5b9-00db-4abb-a645-387ad2e6715b,990,1,00:27:35.843,27,35,50,0.0,2,Ball Recovery,1049,Granada,1,Regular Play,1049,Granada,,,,"[75.4, 75.5]",6918.0,Isaac Ajayi Success,17.0,Right Wing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1655.843,0.8079999999999927,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.11233835943413673
5beda62a-ca7d-4bb2-83c7-21436b3098c1,991,1,00:27:35.843,27,35,50,0.850161,43,Carry,1049,Granada,1,Regular Play,1049,Granada,,,"['6a2aa2b0-752b-42a2-a2b5-c7d2b9205231', 'ef45a5b9-00db-4abb-a645-387ad2e6715b']","[75.4, 75.5]",6918.0,Isaac Ajayi Success,17.0,Right Wing,,,,,,,,,,,,"[76.2, 71.5]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1655.843,0.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.7746652508689866
6a2aa2b0-752b-42a2-a2b5-c7d2b9205231,992,1,00:27:36.693,27,36,50,0.399259,30,Pass,1049,Granada,1,Regular Play,1049,Granada,,,"['ec3ece86-71c3-4d1e-8ba3-2d345b9b0a49', 'f738c1f1-b059-414c-829b-2dbed1fff88a']","[76.2, 71.5]",6918.0,Isaac Ajayi Success,17.0,Right Wing,27109.0,Youssef El-Arabi,4.9396358,-1.0164888,1.0,Ground Pass,"[78.8, 67.3]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1656.693,0.849999999999909,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0.1055499788286911
f738c1f1-b059-414c-829b-2dbed1fff88a,993,1,00:27:37.093,27,37,50,,42,Ball Receipt*,1049,Granada,1,Regular Play,1049,Granada,,,['6a2aa2b0-752b-42a2-a2b5-c7d2b9205231'],"[82.6, 64.9]",27109.0,Youssef El-Arabi,23.0,Center Forward,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1657.093,0.40000000000009095,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.3773317731624519
ec3ece86-71c3-4d1e-8ba3-2d345b9b0a49,994,1,00:27:37.093,27,37,51,0.0,10,Interception,223,Málaga,1,Regular Play,223,Málaga,,,['6a2aa2b0-752b-42a2-a2b5-c7d2b9205231'],"[41.3, 12.8]",6580.0,José Luis García del Pozo,9.0,Right Defensive Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,Won,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1657.093,0.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,0.5510245729202279
a4505f27-bacc-4590-b237-85a9ceaee8a6,995,1,00:27:37.093,27,37,51,1.318953,43,Carry,223,Málaga,1,Regular Play,223,Málaga,,,"['ec3ece86-71c3-4d1e-8ba3-2d345b9b0a49', 'ecac444f-b8bc-410e-a71f-c78e16599691']","[41.3, 12.8]",6580.0,José Luis García del Pozo,9.0,Right Defensive Midfield,,,,,,,,,,,,"[40.4, 9.9]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1657.093,0.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.3409722807210419
ecac444f-b8bc-410e-a71f-c78e16599691,996,1,00:27:38.412,27,38,51,0.867348,30,Pass,223,Málaga,1,Regular Play,223,Málaga,,,['f55012cd-49ba-401e-92cb-3e24be145136'],"[40.4, 9.9]",6580.0,José Luis García del Pozo,9.0,Right Defensive Midfield,6740.0,Gonzalo Castro Irizábal,6.5802736,-0.9364135,1.0,Ground Pass,"[44.3, 4.6]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1658.412,1.31899999999996,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0.21959260196728758
f55012cd-49ba-401e-92cb-3e24be145136,997,1,00:27:39.279,27,39,51,,42,Ball Receipt*,223,Málaga,1,Regular Play,223,Málaga,,,['ecac444f-b8bc-410e-a71f-c78e16599691'],"[44.3, 4.6]",6740.0,Gonzalo Castro Irizábal,16.0,Left Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1659.279,0.8669999999999618,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.06013233498599646
c814745a-05cc-4cfd-9429-45168880e6c4,998,1,00:27:39.279,27,39,51,0.776256,43,Carry,223,Málaga,1,Regular Play,223,Málaga,,,"['da88b7cc-0d34-43fb-844c-09b6fb7fc977', 'f55012cd-49ba-401e-92cb-3e24be145136']","[44.3, 4.6]",6740.0,Gonzalo Castro Irizábal,16.0,Left Midfield,,,,,,,,,,,,"[48.7, 4.2]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1659.279,0.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.7475164887852143
