id,index,period,timestamp,minute,second,possession,duration,type_id,type_name,possession_team_id,possession_team_name,play_pattern_id,play_pattern_name,team_id,team_name,tactics_formation,tactics_lineup,related_events,location,player_id,player_name,position_id,position_name,pass_recipient_id,pass_recipient_name,pass_length,pass_angle,pass_height_id,pass_height_name,pass_end_location,pass_body_part_id,pass_body_part_name,pass_type_id,pass_type_name,carry_end_location,pass_outcome_id,pass_outcome_name,under_pressure,ball_receipt_outcome_id,ball_receipt_outcome_name,clearance_body_part_id,clearance_body_part_name,clearance_head,duel_type_id,duel_type_name,clearance_aerial_won,counterpress,out,ball_recovery_recovery_failure,off_camera,duel_outcome_id,duel_outcome_name,clearance_left_foot,pass_switch,dribble_outcome_id,dribble_outcome_name,interception_outcome_id,interception_outcome_name,pass_miscommunication,miscontrol_aerial_won,pass_aerial_won,50_50_outcome_id,50_50_outcome_name,pass_no_touch,foul_won_defensive,pass_assisted_shot_id,pass_shot_assist,shot_statsbomb_xg,shot_end_location,shot_key_pass_id,shot_body_part_id,shot_body_part_name,shot_type_id,shot_type_name,shot_outcome_id,shot_outcome_name,shot_first_time,shot_technique_id,shot_technique_name,shot_freeze_frame,goalkeeper_outcome_id,goalkeeper_outcome_name,goalkeeper_technique_id,goalkeeper_technique_name,goalkeeper_position_id,goalkeeper_position_name,goalkeeper_body_part_id,goalkeeper_body_part_name,goalkeeper_type_id,goalkeeper_type_name,clearance_right_foot,pass_deflected,block_deflection,substitution_outcome_id,substitution_outcome_name,substitution_replacement_id,substitution_replacement_name,pass_cross,goalkeeper_end_location,foul_committed_type_id,foul_committed_type_name,dribble_nutmeg,shot_aerial_won,foul_committed_penalty,foul_won_penalty,pass_technique_id,pass_technique_name,pass_inswinging,foul_committed_card_id,foul_committed_card_name,bad_behaviour_card_id,bad_behaviour_card_name,pass_outswinging,pass_through_ball,foul_committed_advantage,foul_won_advantage,pass_goal_assist,dribble_overrun,pass_cut_back,clearance_other,timestamp_seconds,time_since_last_event,distance_to_goal,event_type_50/50,event_type_Bad Behaviour,event_type_Ball Receipt*,event_type_Ball Recovery,event_type_Block,event_type_Carry,event_type_Clearance,event_type_Dispossessed,event_type_Dribble,event_type_Dribbled Past,event_type_Duel,event_type_Foul Committed,event_type_Foul Won,event_type_Goal Keeper,event_type_Half End,event_type_Half Start,event_type_Injury Stoppage,event_type_Interception,event_type_Miscontrol,event_type_Pass,event_type_Player Off,event_type_Player On,event_type_Pressure,event_type_Shield,event_type_Shot,event_type_Starting XI,event_type_Substitution,event_type_Tactical Shift,pitch_control_score
7e51f1ca-fefd-479a-9d25-eac218a85715,436,1,00:07:27.620,7,27,13,1.2886,30,Pass,217,Barcelona,3,From Free Kick,217,Barcelona,,,['8d74b30c-91ec-4c4b-a37a-214365404397'],"[43.2, 48.5]",5506.0,Javier Alejandro Mascherano,3.0,Right Center Back,5203.0,Sergio Busquets i Burgos,18.55694,-1.0396187,1.0,Ground Pass,"[52.6, 32.5]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,447.62,1.6859999999999786,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0.5138083420094949
8d74b30c-91ec-4c4b-a37a-214365404397,437,1,00:07:28.909,7,28,13,,42,Ball Receipt*,217,Barcelona,3,From Free Kick,217,Barcelona,,,['7e51f1ca-fefd-479a-9d25-eac218a85715'],"[52.6, 32.5]",5203.0,Sergio Busquets i Burgos,10.0,Center Defensive Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,448.909,1.2889999999999873,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.32575341517652767
c182aa4c-8202-4b49-9f06-aaa5fd55b9a4,438,1,00:07:28.909,7,28,13,1.9494,43,Carry,217,Barcelona,3,From Free Kick,217,Barcelona,,,"['36148203-27e1-4085-acf1-a52c9fb6523c', '8d74b30c-91ec-4c4b-a37a-214365404397']","[52.6, 32.5]",5203.0,Sergio Busquets i Burgos,10.0,Center Defensive Midfield,,,,,,,,,,,,"[51.0, 36.7]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,448.909,0.0,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.07069478977867283
36148203-27e1-4085-acf1-a52c9fb6523c,439,1,00:07:30.858,7,30,13,1.59,30,Pass,217,Barcelona,3,From Free Kick,217,Barcelona,,,['09858513-809e-42b9-a8e1-f1c14b86fbbd'],"[51.0, 36.7]",5203.0,Sergio Busquets i Burgos,10.0,Center Defensive Midfield,5503.0,Lionel Andrés Messi Cuccittini,24.085266,1.3147405,1.0,Ground Pass,"[57.1, 60.0]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,450.858,1.9490000000000123,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0.10119826869231496
d8bcdf45-77c1-49cb-bb91-b33fcd0b8f50,440,1,00:07:31.982,7,31,13,1.300832,17,Pressure,217,Barcelona,3,From Free Kick,215,Athletic Club,,,"['09858513-809e-42b9-a8e1-f1c14b86fbbd', 'b685dd48-deda-4e9d-9690-0cec09a75c23', 'c125fd3f-0be9-48ed-808f-186d2dc50673']","[63.0, 23.8]",6396.0,Beñat Etxebarria Urkiaga,15.0,Left Center Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,451.982,1.1240000000000236,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0.18558491030409296
09858513-809e-42b9-a8e1-f1c14b86fbbd,441,1,00:07:32.448,7,32,13,,42,Ball Receipt*,217,Barcelona,3,From Free Kick,217,Barcelona,,,"['36148203-27e1-4085-acf1-a52c9fb6523c', 'd8bcdf45-77c1-49cb-bb91-b33fcd0b8f50']","[57.1, 60.0]",5503.0,Lionel Andrés Messi Cuccittini,17.0,Right Wing,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,452.448,0.46599999999995134,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.1473763848404559
c125fd3f-0be9-48ed-808f-186d2dc50673,442,1,00:07:32.448,7,32,13,0.5848,43,Carry,217,Barcelona,3,From Free Kick,217,Barcelona,,,"['09858513-809e-42b9-a8e1-f1c14b86fbbd', 'b685dd48-deda-4e9d-9690-0cec09a75c23', 'd8bcdf45-77c1-49cb-bb91-b33fcd0b8f50']","[57.1, 60.0]",5503.0,Lionel Andrés Messi Cuccittini,17.0,Right Wing,,,,,,,,,,,,"[55.0, 63.8]",,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,452.448,0.0,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.6528517191919102
b685dd48-deda-4e9d-9690-0cec09a75c23,443,1,00:07:33.033,7,33,13,0.8633,30,Pass,217,Barcelona,3,From Free Kick,217,Barcelona,,,"['02941f8a-2049-4801-9046-6c72c102364b', 'd8bcdf45-77c1-49cb-bb91-b33fcd0b8f50']","[55.0, 63.8]",5503.0,Lionel Andrés Messi Cuccittini,17.0,Right Wing,5470.0,Ivan Rakitić,9.402127,-1.549523,1.0,Ground Pass,"[55.2, 54.4]",38.0,Left Foot,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,453.033,0.5850000000000364,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0.47902964911642476
02941f8a-2049-4801-9046-6c72c102364b,444,1,00:07:33.896,7,33,13,,42,Ball Receipt*,217,Barcelona,3,From Free Kick,217,Barcelona,,,['b685dd48-deda-4e9d-9690-0cec09a75c23'],"[55.2, 54.4]",5470.0,Ivan Rakitić,13.0,Right Center Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,453.896,0.8629999999999995,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.9771565950846471
7ebcd0ff-63a0-46a2-82ca-6a521800a7c8,445,1,00:07:33.896,7,33,13,1.2668,43,Carry,217,Barcelona,3,From Free Kick,217,Barcelona,,,"['02941f8a-2049-4801-9046-6c72c102364b', 'ef3377b7-ad15-49dd-bc15-7ba773e7c2db']","[55.2, 54.4]",5470.0,Ivan Rakitić,13.0,Right Center Midfield,,,,,,,,,,,,"[55.4, 54.4]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,453.896,0.0,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0762389446860795
ef3377b7-ad15-49dd-bc15-7ba773e7c2db,446,1,00:07:35.163,7,35,13,1.3749,30,Pass,217,Barcelona,3,From Free Kick,217,Barcelona,,,['cfe21793-ab99-464e-8113-654e6663d154'],"[55.4, 54.4]",5470.0,Ivan Rakitić,13.0,Right Center Midfield,5203.0,Sergio Busquets i Burgos,19.226025,-1.51876,1.0,Ground Pass,"[56.4, 35.2]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,455.163,1.266999999999996,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0.8919495443281176
5a952ded-00de-4537-90d5-f1e8e93bf63f,447,1,00:07:36.508,7,36,13,0.9612,17,Pressure,217,Barcelona,3,From Free Kick,215,Athletic Club,,,"['c6e9d44b-0f92-493f-b5cf-db8567a54eaa', 'cfe21793-ab99-464e-8113-654e6663d154', 'e143110e-d512-4d4d-a8fb-433dc73cbdd9']","[67.9, 43.2]",6394.0,Aritz Aduriz Zubeldia,23.0,Center Forward,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,456.508,1.3449999999999704,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0.9501223780524949
cfe21793-ab99-464e-8113-654e6663d154,448,1,00:07:36.538,7,36,13,,42,Ball Receipt*,217,Barcelona,3,From Free Kick,217,Barcelona,,,"['5a952ded-00de-4537-90d5-f1e8e93bf63f', 'ef3377b7-ad15-49dd-bc15-7ba773e7c2db']","[56.4, 35.2]",5203.0,Sergio Busquets i Burgos,10.0,Center Defensive Midfield,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,456.538,0.03000000000002956,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.09417264882421306
e143110e-d512-4d4d-a8fb-433dc73cbdd9,449,1,00:07:36.538,7,36,13,0.6675,43,Carry,217,Barcelona,3,From Free Kick,217,Barcelona,,,"['5a952ded-00de-4537-90d5-f1e8e93bf63f', 'c6e9d44b-0f92-493f-b5cf-db8567a54eaa', 'cfe21793-ab99-464e-8113-654e6663d154']","[56.4, 35.2]",5203.0,Sergio Busquets i Burgos,10.0,Center Defensive Midfield,,,,,,,,,,,,"[56.4, 35.0]",,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,456.538,0.0,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.8823969481810845
c6e9d44b-0f92-493f-b5cf-db8567a54eaa,450,1,00:07:37.205,7,37,13,1.6765,30,Pass,217,Barcelona,3,From Free Kick,217,Barcelona,,,"['27d404af-4b01-4405-8625-7e534f0e19f6', '5a952ded-00de-4537-90d5-f1e8e93bf63f']","[56.4, 35.0]",5203.0,Sergio Busquets i Burgos,10.0,Center Defensive Midfield,5216.0,Andrés Iniesta Luján,11.980818,-0.6551867,1.0,Ground Pass,"[65.9, 27.7]",40.0,Right Foot,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,457.205,0.6669999999999732,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0.36711319228310013
585242cd-c1d3-4313-8ab9-7eaf62c7b86f,451,1,00:07:38.462,7,38,13,1.1125,17,Pressure,217,Barcelona,3,From Free Kick,215,Athletic Club,,,"['27b45425-9489-4b10-82b5-e4f0a8f63ffb', '27d404af-4b01-4405-8625-7e534f0e19f6']","[52.3, 51.0]",6656.0,Mikel Rico Moreno,13.0,Right Center Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,458.462,1.257000000000005,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0.4200719325492729
27d404af-4b01-4405-8625-7e534f0e19f6,452,1,00:07:38.882,7,38,13,,42,Ball Receipt*,217,Barcelona,3,From Free Kick,217,Barcelona,,,"['585242cd-c1d3-4313-8ab9-7eaf62c7b86f', 'c6e9d44b-0f92-493f-b5cf-db8567a54eaa']","[65.9, 27.7]",5216.0,Andrés Iniesta Luján,15.0,Left Center Midfield,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,458.882,0.4200000000000159,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.18329881053430008
27b45425-9489-4b10-82b5-e4f0a8f63ffb,453,1,00:07:38.882,7,38,13,0.9999,43,Carry,217,Barcelona,3,From Free Kick,217,Barcelona,,,"['27d404af-4b01-4405-8625-7e534f0e19f6', '4cf235a3-edc0-4f67-84f3-33d6a5515719', '585242cd-c1d3-4313-8ab9-7eaf62c7b86f', '79e118f8-3dee-44b9-a4f3-85302a8ef5f8']","[65.9, 27.7]",5216.0,Andrés Iniesta Luján,15.0,Left Center Midfield,,,,,,,,,,,,"[64.0, 33.3]",,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,458.882,0.0,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.09083928353824033
79e118f8-3dee-44b9-a4f3-85302a8ef5f8,454,1,00:07:39.882,7,39,13,0.0,22,Foul Committed,217,Barcelona,3,From Free Kick,215,Athletic Club,,,"['27b45425-9489-4b10-82b5-e4f0a8f63ffb', '4cf235a3-edc0-4f67-84f3-33d6a5515719']","[56.1, 46.8]",6394.0,Aritz Aduriz Zubeldia,23.0,Center Forward,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,459.882,1.0,0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.5129241949490488
4cf235a3-edc0-4f67-84f3-33d6a5515719,455,1,00:07:39.882,7,39,13,0.0,21,Foul Won,217,Barcelona,3,From Free Kick,217,Barcelona,,,['79e118f8-3dee-44b9-a4f3-85302a8ef5f8'],"[64.0, 33.3]",5216.0,Andrés Iniesta Luján,15.0,Left Center Midfield,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,459.882,0.0,0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.7812047707602031
ebb3b36c-1b50-46b3-8bac-c0e99cfb6c47,456,1,00:07:48.391,7,48,13,0.0,40,Injury Stoppage,217,Barcelona,3,From Free Kick,215,Athletic Club,,,,,6394.0,Aritz Aduriz Zubeldia,23.0,Center Forward,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,468.391,8.509000000000015,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,0.9481235351685842
faaecc8b-bd31-4881-85cb-22c4895fac20,457,1,00:08:37.199,8,37,13,0.0,27,Player Off,217,Barcelona,3,From Free Kick,215,Athletic Club,,,['bf607d4f-2631-4f71-bac9-e49320a77d6a'],,6394.0,Aritz Aduriz Zubeldia,23.0,Center Forward,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,517.199,48.807999999999936,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,0.4533228107327758
fea0f3cf-e216-4f0d-b8b7-d3d293ed8e65,458,1,00:08:39.086,8,39,14,2.1662,30,Pass,217,Barcelona,3,From Free Kick,217,Barcelona,,,['52dd32b3-923a-4c3d-ba53-7904bb8dc11d'],"[63.2, 34.0]",5203.0,Sergio Busquets i Burgos,10.0,Center Defensive Midfield,5470.0,Ivan Rakitić,21.40841,1.5427663,1.0,Ground Pass,"[63.8, 55.4]",40.0,Right Foot,62.0,Free Kick,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,519.086,1.8870000000000573,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0.9208887065566148
52dd32b3-923a-4c3d-ba53-7904bb8dc11d,459,1,00:08:41.252,8,41,14,,42,Ball Receipt*,217,Barcelona,3,From Free Kick,217,Barcelona,,,['fea0f3cf-e216-4f0d-b8b7-d3d293ed8e65'],"[63.8, 55.4]",5470.0,Ivan Rakitić,13.0,Right Center Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,521.252,2.16599999999994,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.6698712326387981
6a48936f-8586-46fb-b380-0dcb0cf05d8b,460,1,00:08:41.300,8,41,14,1.334685,17,Pressure,217,Barcelona,3,From Free Kick,215,Athletic Club,,,['5a45cd2e-8f51-42ba-bf7b-1ffd4fcefe42'],"[50.6, 24.7]",6666.0,Sabin Merino Zuloaga,21.0,Left Wing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,521.3,0.04800000000000182,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0.7452476071315488
5a45cd2e-8f51-42ba-bf7b-1ffd4fcefe42,461,1,00:08:42.317,8,42,14,1.700898,30,Pass,217,Barcelona,3,From Free Kick,217,Barcelona,,,"['6a48936f-8586-46fb-b380-0dcb0cf05d8b', 'aa51f6a8-477e-487f-8651-9160188e30a6']","[62.9, 53.7]",5470.0,Ivan Rakitić,13.0,Right Center Midfield,5203.0,Sergio Busquets i Burgos,20.802164,-1.5563742,1.0,Ground Pass,"[63.2, 32.9]",40.0,Right Foot,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,522.317,1.0170000000000528,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0.8884890661003004
aa51f6a8-477e-487f-8651-9160188e30a6,462,1,00:08:44.018,8,44,14,,42,Ball Receipt*,217,Barcelona,3,From Free Kick,217,Barcelona,,,['5a45cd2e-8f51-42ba-bf7b-1ffd4fcefe42'],"[63.2, 32.9]",5203.0,Sergio Busquets i Burgos,10.0,Center Defensive Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,524.018,1.7010000000000218,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.801905799136702
42e44650-00cb-4883-bf7b-0928aba11a95,463,1,00:08:44.018,8,44,14,0.17670201,43,Carry,217,Barcelona,3,From Free Kick,217,Barcelona,,,"['96deaaf4-3a07-4f55-836d-a422d5705cb3', 'aa51f6a8-477e-487f-8651-9160188e30a6']","[63.2, 32.9]",5203.0,Sergio Busquets i Burgos,10.0,Center Defensive Midfield,,,,,,,,,,,,"[62.7, 33.8]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,524.018,0.0,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.2809342395386386
96deaaf4-3a07-4f55-836d-a422d5705cb3,464,1,00:08:44.195,8,44,14,0.9126,30,Pass,217,Barcelona,3,From Free Kick,217,Barcelona,,,['27cb6d45-2600-4db6-8422-4f3c44a618ce'],"[62.7, 33.8]",5203.0,Sergio Busquets i Burgos,10.0,Center Defensive Midfield,5216.0,Andrés Iniesta Luján,19.293781,-1.188365,1.0,Ground Pass,"[69.9, 15.9]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,524.195,0.17700000000002092,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0.18921060819233793
27cb6d45-2600-4db6-8422-4f3c44a618ce,465,1,00:08:45.108,8,45,14,,42,Ball Receipt*,217,Barcelona,3,From Free Kick,217,Barcelona,,,['96deaaf4-3a07-4f55-836d-a422d5705cb3'],"[69.9, 15.9]",5216.0,Andrés Iniesta Luján,15.0,Left Center Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,525.108,0.9129999999998972,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.11159183602915568
8ad83d9a-c91a-4700-b56c-1679bc52e31c,466,1,00:08:45.108,8,45,14,2.5535,43,Carry,217,Barcelona,3,From Free Kick,217,Barcelona,,,"['27cb6d45-2600-4db6-8422-4f3c44a618ce', '652431c5-91d5-4d5e-af6a-670dcc5eec95']","[69.9, 15.9]",5216.0,Andrés Iniesta Luján,15.0,Left Center Midfield,,,,,,,,,,,,"[64.8, 28.9]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,525.108,0.0,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.4452284997118111
652431c5-91d5-4d5e-af6a-670dcc5eec95,467,1,00:08:47.661,8,47,14,1.6061,30,Pass,217,Barcelona,3,From Free Kick,217,Barcelona,,,['bf75c460-f675-4972-bb8c-113e2937b538'],"[64.8, 28.9]",5216.0,Andrés Iniesta Luján,15.0,Left Center Midfield,5506.0,Javier Alejandro Mascherano,26.137522,1.6243848,1.0,Ground Pass,"[63.4, 55.0]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,527.6610000000001,2.553000000000111,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0.0036073383281456373
bf75c460-f675-4972-bb8c-113e2937b538,468,1,00:08:49.267,8,49,14,,42,Ball Receipt*,217,Barcelona,3,From Free Kick,217,Barcelona,,,['652431c5-91d5-4d5e-af6a-670dcc5eec95'],"[63.4, 55.0]",5506.0,Javier Alejandro Mascherano,3.0,Right Center Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,529.267,1.6059999999999945,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.9908660305772586
89e10af3-e9c3-4add-9ace-12fda380447b,469,1,00:08:49.267,8,49,14,1.647798,43,Carry,217,Barcelona,3,From Free Kick,217,Barcelona,,,"['27cd8d6e-23f9-46c0-a062-f6f03e29ea0f', 'bf75c460-f675-4972-bb8c-113e2937b538']","[63.4, 55.0]",5506.0,Javier Alejandro Mascherano,3.0,Right Center Back,,,,,,,,,,,,"[64.6, 58.4]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,529.267,0.0,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.10503880658047493
