id,index,period,timestamp,minute,second,possession,duration,type_id,type_name,possession_team_id,possession_team_name,play_pattern_id,play_pattern_name,team_id,team_name,tactics_formation,tactics_lineup,related_events,off_camera,location,player_id,player_name,position_id,position_name,pass_recipient_id,pass_recipient_name,pass_length,pass_angle,pass_height_id,pass_height_name,pass_end_location,pass_body_part_id,pass_body_part_name,pass_type_id,pass_type_name,carry_end_location,under_pressure,pass_outcome_id,pass_outcome_name,ball_receipt_outcome_id,ball_receipt_outcome_name,foul_won_defensive,pass_switch,dribble_outcome_id,dribble_outcome_name,pass_cross,duel_type_id,duel_type_name,pass_aerial_won,counterpress,out,clearance_aerial_won,clearance_body_part_id,clearance_body_part_name,clearance_head,duel_outcome_id,duel_outcome_name,interception_outcome_id,interception_outcome_name,pass_assisted_shot_id,pass_shot_assist,shot_statsbomb_xg,shot_end_location,shot_key_pass_id,shot_technique_id,shot_technique_name,shot_body_part_id,shot_body_part_name,shot_type_id,shot_type_name,shot_outcome_id,shot_outcome_name,shot_freeze_frame,goalkeeper_body_part_id,goalkeeper_body_part_name,goalkeeper_position_id,goalkeeper_position_name,goalkeeper_type_id,goalkeeper_type_name,goalkeeper_outcome_id,goalkeeper_outcome_name,goalkeeper_technique_id,goalkeeper_technique_name,shot_first_time,goalkeeper_end_location,dribble_overrun,clearance_right_foot,shot_aerial_won,pass_technique_id,pass_technique_name,pass_inswinging,clearance_left_foot,pass_outswinging,pass_no_touch,block_deflection,substitution_outcome_id,substitution_outcome_name,substitution_replacement_id,substitution_replacement_name,foul_committed_type_id,foul_committed_type_name,ball_recovery_recovery_failure,miscontrol_aerial_won,foul_committed_advantage,foul_won_advantage,foul_committed_card_id,foul_committed_card_name,pass_cut_back,foul_committed_penalty,shot_one_on_one,ball_recovery_offensive,shot_open_goal,dribble_nutmeg,bad_behaviour_card_id,bad_behaviour_card_name,clearance_other,timestamp_seconds,time_since_last_event,distance_to_goal,event_type_Bad Behaviour,event_type_Ball Receipt*,event_type_Ball Recovery,event_type_Block,event_type_Carry,event_type_Clearance,event_type_Dispossessed,event_type_Dribble,event_type_Dribbled Past,event_type_Duel,event_type_Error,event_type_Foul Committed,event_type_Foul Won,event_type_Goal Keeper,event_type_Half End,event_type_Half Start,event_type_Injury Stoppage,event_type_Interception,event_type_Miscontrol,event_type_Pass,event_type_Pressure,event_type_Shield,event_type_Shot,event_type_Starting XI,event_type_Substitution,event_type_Tactical Shift,pitch_control_score
845edd1b-4137-479c-a98a-55f718586f1d,97,1,00:02:07.970,2,7,6,2.314254,43,Carry,360,Rayo Vallecano,4,From Throw In,1041,Sporting Gijón,,,"['35137b0e-c484-4516-b3d9-612ee60532ff', '7a0c4552-891d-4ba6-a8f6-95133d8e719e', '8beea4f7-8264-4534-a5e9-53c6426036da']",,"[9.2, 1.6]",24686.0,Roberto Canella Suárez,6.0,Left Back,,,,,,,,,,,,"[1.4, 6.1]",True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,127.97,0.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.21337748513176302
35137b0e-c484-4516-b3d9-612ee60532ff,98,1,00:02:08.510,2,8,6,0.145222,17,Pressure,360,Rayo Vallecano,4,From Throw In,360,Rayo Vallecano,,,['845edd1b-4137-479c-a98a-55f718586f1d'],,"[110.9, 77.5]",7900.0,Tiago Manuel Dias Correia,17.0,Right Wing,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,128.51,0.539999999999992,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0.43196764930349363
7a0c4552-891d-4ba6-a8f6-95133d8e719e,99,1,00:02:10.284,2,10,6,2.760084,30,Pass,360,Rayo Vallecano,4,From Throw In,1041,Sporting Gijón,,,,,"[1.4, 6.1]",24686.0,Roberto Canella Suárez,6.0,Left Back,,,35.313454,-0.17073521,3.0,High Pass,"[36.2, 0.1]",38.0,Left Foot,,,,,75.0,Out,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,130.284,1.774000000000001,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.3202106244575059
76502641-8881-4f38-b828-89253719a04f,100,1,00:02:14.880,2,14,7,2.311854,30,Pass,360,Rayo Vallecano,4,From Throw In,360,Rayo Vallecano,,,['0025eab3-9d5c-4380-81ba-50a2e8ec8e03'],True,"[90.8, 80.0]",11298.0,José Ignacio Martínez García,2.0,Right Back,26848.0,Roberto Trashorras Gayoso,9.436631,-2.2736754,2.0,Low Pass,"[84.7, 72.8]",,,67.0,Throw-in,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,134.88,4.596000000000004,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.07930230891349921
0025eab3-9d5c-4380-81ba-50a2e8ec8e03,101,1,00:02:17.192,2,17,7,,42,Ball Receipt*,360,Rayo Vallecano,4,From Throw In,360,Rayo Vallecano,,,['76502641-8881-4f38-b828-89253719a04f'],,"[84.7, 72.8]",26848.0,Roberto Trashorras Gayoso,11.0,Left Defensive Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,137.192,2.312000000000012,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.032059849038456045
6a5699d1-eb88-46e8-b425-ff1221f68a1d,102,1,00:02:17.884,2,17,7,1.931239,30,Pass,360,Rayo Vallecano,4,From Throw In,360,Rayo Vallecano,,,['01082954-e871-4dd1-aa72-e7631ddfe5bd'],,"[86.7, 71.8]",26848.0,Roberto Trashorras Gayoso,11.0,Left Defensive Midfield,4711.0,Pablo Hernández Domínguez,31.145144,-1.9352039,1.0,Ground Pass,"[75.6, 42.7]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,137.884,0.6919999999999789,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.9142463215170782
139692e7-ab81-4e54-92d1-29b0e588ffd5,103,1,00:02:19.195,2,19,7,0.723337,17,Pressure,360,Rayo Vallecano,4,From Throw In,1041,Sporting Gijón,,,"['01082954-e871-4dd1-aa72-e7631ddfe5bd', '753d09cc-12ad-45de-8dc1-e339b5c4eb75']",,"[44.0, 34.7]",6602.0,Miguel Ángel Guerrero Martín,22.0,Right Center Forward,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,139.195,1.311000000000007,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0.2314359260660962
01082954-e871-4dd1-aa72-e7631ddfe5bd,104,1,00:02:19.815,2,19,7,,42,Ball Receipt*,360,Rayo Vallecano,4,From Throw In,360,Rayo Vallecano,,,"['139692e7-ab81-4e54-92d1-29b0e588ffd5', '6a5699d1-eb88-46e8-b425-ff1221f68a1d']",,"[75.6, 42.7]",4711.0,Pablo Hernández Domínguez,21.0,Left Wing,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,139.815,0.6200000000000045,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.28425910908939256
753d09cc-12ad-45de-8dc1-e339b5c4eb75,105,1,00:02:19.815,2,19,7,1.18268,30,Pass,360,Rayo Vallecano,4,From Throw In,360,Rayo Vallecano,,,"['139692e7-ab81-4e54-92d1-29b0e588ffd5', 'bece9c76-9b55-4f5d-a102-0e6c38f4d2de']",,"[75.7, 40.6]",4711.0,Pablo Hernández Domínguez,21.0,Left Wing,26607.0,José Raúl Baena Urdiales,15.700318,2.3381784,1.0,Ground Pass,"[64.8, 51.9]",40.0,Right Foot,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,139.815,0.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.34465393114085396
bece9c76-9b55-4f5d-a102-0e6c38f4d2de,106,1,00:02:20.998,2,20,7,,42,Ball Receipt*,360,Rayo Vallecano,4,From Throw In,360,Rayo Vallecano,,,['753d09cc-12ad-45de-8dc1-e339b5c4eb75'],,"[64.8, 51.9]",26607.0,José Raúl Baena Urdiales,9.0,Right Defensive Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,140.998,1.1829999999999927,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.49167872221327846
6f498cee-2243-4a59-a1c2-cea641400307,107,1,00:02:20.998,2,20,7,4.311498,43,Carry,360,Rayo Vallecano,4,From Throw In,360,Rayo Vallecano,,,"['104f63b4-05a9-4cd0-8cf3-47d3cf09aa49', 'bece9c76-9b55-4f5d-a102-0e6c38f4d2de']",,"[64.8, 51.9]",26607.0,José Raúl Baena Urdiales,9.0,Right Defensive Midfield,,,,,,,,,,,,"[64.0, 50.1]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,140.998,0.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.4726365708891833
104f63b4-05a9-4cd0-8cf3-47d3cf09aa49,108,1,00:02:25.309,2,25,7,1.626985,30,Pass,360,Rayo Vallecano,4,From Throw In,360,Rayo Vallecano,,,['6263b10d-e535-4260-badc-d3f693faed56'],,"[64.0, 50.1]",26607.0,José Raúl Baena Urdiales,9.0,Right Defensive Midfield,6713.0,Diego Javier Llorente Ríos,30.742968,-1.7407578,1.0,Ground Pass,"[58.8, 19.8]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,145.309,4.311000000000007,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.7925984842969279
6263b10d-e535-4260-badc-d3f693faed56,109,1,00:02:26.936,2,26,7,,42,Ball Receipt*,360,Rayo Vallecano,4,From Throw In,360,Rayo Vallecano,,,['104f63b4-05a9-4cd0-8cf3-47d3cf09aa49'],,"[58.8, 19.8]",6713.0,Diego Javier Llorente Ríos,5.0,Left Center Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,146.936,1.6270000000000095,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.27501310607528684
229ec4fe-93b4-47d4-b256-3d40618f8fc1,110,1,00:02:26.936,2,26,7,1.063096,43,Carry,360,Rayo Vallecano,4,From Throw In,360,Rayo Vallecano,,,"['6263b10d-e535-4260-badc-d3f693faed56', '68eea167-6bab-40cd-a7f5-2fbd68ff8d3c']",,"[58.8, 19.8]",6713.0,Diego Javier Llorente Ríos,5.0,Left Center Back,,,,,,,,,,,,"[58.9, 17.4]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,146.936,0.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.3077158775523562
68eea167-6bab-40cd-a7f5-2fbd68ff8d3c,111,1,00:02:28.000,2,28,7,1.502102,30,Pass,360,Rayo Vallecano,4,From Throw In,360,Rayo Vallecano,,,['68b9508f-3137-4550-9665-4d851c642ea7'],,"[58.9, 17.4]",6713.0,Diego Javier Llorente Ríos,5.0,Left Center Back,10727.0,Răzvan Dincă Raț,28.177473,-0.54468,1.0,Ground Pass,"[83.0, 2.8]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,148.0,1.063999999999993,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.2156856372621334
68b9508f-3137-4550-9665-4d851c642ea7,112,1,00:02:29.502,2,29,7,,42,Ball Receipt*,360,Rayo Vallecano,4,From Throw In,360,Rayo Vallecano,,,['68eea167-6bab-40cd-a7f5-2fbd68ff8d3c'],,"[83.0, 2.8]",10727.0,Răzvan Dincă Raț,6.0,Left Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,149.502,1.5020000000000095,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.1980929483499153
ddd39bd8-1034-4037-b26d-fccf6eae7dbf,113,1,00:02:29.502,2,29,7,0.329051,30,Pass,360,Rayo Vallecano,4,From Throw In,360,Rayo Vallecano,,,"['45789d40-18be-49e6-8bd9-f75ae5e2946c', '57b96b57-6767-47bf-ab0d-9b73b6b37618']",,"[83.0, 2.8]",10727.0,Răzvan Dincă Raț,6.0,Left Back,4711.0,Pablo Hernández Domínguez,4.5221677,0.95825875,3.0,High Pass,"[85.6, 6.5]",38.0,Left Foot,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,149.502,0.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.8068125854932443
45789d40-18be-49e6-8bd9-f75ae5e2946c,114,1,00:02:29.831,2,29,7,,42,Ball Receipt*,360,Rayo Vallecano,4,From Throw In,360,Rayo Vallecano,,,['ddd39bd8-1034-4037-b26d-fccf6eae7dbf'],,"[92.7, 14.6]",4711.0,Pablo Hernández Domínguez,21.0,Left Wing,,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,149.831,0.3289999999999793,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.16169115511871535
57b96b57-6767-47bf-ab0d-9b73b6b37618,115,1,00:02:29.831,2,29,8,1.985872,30,Pass,1041,Sporting Gijón,1,Regular Play,1041,Sporting Gijón,,,"['631d5625-53a9-4a95-bd2d-3e239b1374fa', 'ddd39bd8-1034-4037-b26d-fccf6eae7dbf']",,"[34.5, 73.6]",6561.0,Luis Hernández Rodríguez,2.0,Right Back,8818.0,Jorge Meré Pérez,21.535551,-1.9866633,3.0,High Pass,"[25.8, 53.9]",37.0,Head,64.0,Interception,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,149.831,0.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.32621338491028684
8668e79e-957c-442a-92a8-dd170bc22c72,116,1,00:02:31.755,2,31,8,0.279999,17,Pressure,1041,Sporting Gijón,1,Regular Play,360,Rayo Vallecano,,,"['631d5625-53a9-4a95-bd2d-3e239b1374fa', 'bca38719-dadc-457d-94dc-3fd7a01c8611']",,"[94.7, 24.6]",6852.0,Jozabed Sánchez Ruiz,19.0,Center Attacking Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,151.755,1.9240000000000066,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0.2718851023312536
631d5625-53a9-4a95-bd2d-3e239b1374fa,117,1,00:02:31.817,2,31,8,,42,Ball Receipt*,1041,Sporting Gijón,1,Regular Play,1041,Sporting Gijón,,,"['57b96b57-6767-47bf-ab0d-9b73b6b37618', '8668e79e-957c-442a-92a8-dd170bc22c72']",,"[25.8, 53.9]",8818.0,Jorge Meré Pérez,3.0,Right Center Back,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,151.817,0.06200000000001182,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.5218557978903182
bca38719-dadc-457d-94dc-3fd7a01c8611,118,1,00:02:31.817,2,31,8,1.440989,30,Pass,1041,Sporting Gijón,1,Regular Play,1041,Sporting Gijón,,,"['58513880-1755-4e3d-930e-f3fdd8e74398', '8668e79e-957c-442a-92a8-dd170bc22c72', 'f4a65af3-f403-4cb8-b973-11e5c646662d']",,"[24.0, 54.7]",8818.0,Jorge Meré Pérez,3.0,Right Center Back,,,7.6655073,-1.3068326,3.0,High Pass,"[26.0, 47.3]",,,,,,True,9.0,Incomplete,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,151.817,0.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.20149434762933016
f4a65af3-f403-4cb8-b973-11e5c646662d,119,1,00:02:31.817,2,31,8,0.0,4,Duel,1041,Sporting Gijón,1,Regular Play,360,Rayo Vallecano,,,['bca38719-dadc-457d-94dc-3fd7a01c8611'],,"[96.1, 25.4]",6852.0,Jozabed Sánchez Ruiz,19.0,Center Attacking Midfield,,,,,,,,,,,,,True,,,,,,,,,,10.0,Aerial Lost,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,151.817,0.0,0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.36557096817273926
8a216135-7b36-48f2-b4bd-2aaa5ad002fe,120,1,00:02:32.735,2,32,8,0.477772,17,Pressure,1041,Sporting Gijón,1,Regular Play,1041,Sporting Gijón,,,,,"[26.9, 46.0]",18398.0,Omar Mascarell González,9.0,Right Defensive Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,152.735,0.9180000000000064,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0.6038429470224194
58513880-1755-4e3d-930e-f3fdd8e74398,121,1,00:02:33.258,2,33,8,0.0,10,Interception,1041,Sporting Gijón,1,Regular Play,360,Rayo Vallecano,,,['bca38719-dadc-457d-94dc-3fd7a01c8611'],,"[94.1, 32.8]",11542.0,Javier Guerra Rodríguez,23.0,Center Forward,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,13.0,Lost In Play,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,153.258,0.5229999999999961,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0.6151976314788533
7737c272-3a3e-4725-bc7b-5a8019f77133,122,1,00:02:34.406,2,34,8,0.843792,17,Pressure,1041,Sporting Gijón,1,Regular Play,360,Rayo Vallecano,,,"['a2bd0ab6-a691-4f89-98f7-d630ae622e25', 'c59b9c94-a3a0-4112-8d41-e8e9b28ce579', 'fd63ab27-2455-4abc-b290-873dd181eda7']",,"[87.0, 19.5]",11542.0,Javier Guerra Rodríguez,23.0,Center Forward,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,154.406,1.1479999999999961,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0.4668776945077402
a2bd0ab6-a691-4f89-98f7-d630ae622e25,123,1,00:02:34.406,2,34,8,0.0,2,Ball Recovery,1041,Sporting Gijón,1,Regular Play,1041,Sporting Gijón,,,['7737c272-3a3e-4725-bc7b-5a8019f77133'],,"[33.8, 57.8]",27526.0,Rachid Aït-Atmane,11.0,Left Defensive Midfield,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,154.406,0.0,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.08048758811957091
c59b9c94-a3a0-4112-8d41-e8e9b28ce579,124,1,00:02:34.406,2,34,8,0.78284,43,Carry,1041,Sporting Gijón,1,Regular Play,1041,Sporting Gijón,,,"['7737c272-3a3e-4725-bc7b-5a8019f77133', 'a2bd0ab6-a691-4f89-98f7-d630ae622e25', 'fd63ab27-2455-4abc-b290-873dd181eda7']",,"[33.8, 57.8]",27526.0,Rachid Aït-Atmane,11.0,Left Defensive Midfield,,,,,,,,,,,,"[36.0, 64.2]",True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,154.406,0.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.07053920057094287
fd63ab27-2455-4abc-b290-873dd181eda7,125,1,00:02:35.189,2,35,8,1.006265,30,Pass,1041,Sporting Gijón,1,Regular Play,1041,Sporting Gijón,,,"['7737c272-3a3e-4725-bc7b-5a8019f77133', 'fb524616-c422-4d3e-9925-86695d3f691f']",,"[36.0, 64.2]",27526.0,Rachid Aït-Atmane,11.0,Left Defensive Midfield,6926.0,Alen Halilović,11.940268,1.1934004,1.0,Ground Pass,"[40.4, 75.3]",40.0,Right Foot,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,155.189,0.782999999999987,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.21008866892773748
fb524616-c422-4d3e-9925-86695d3f691f,126,1,00:02:36.195,2,36,8,,42,Ball Receipt*,1041,Sporting Gijón,1,Regular Play,1041,Sporting Gijón,,,['fd63ab27-2455-4abc-b290-873dd181eda7'],,"[40.4, 75.3]",6926.0,Alen Halilović,12.0,Right Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,156.195,1.0060000000000002,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.6227194153048594
a948d1ee-352f-4844-8bb0-c721a57cd021,127,1,00:02:36.195,2,36,8,2.104266,43,Carry,1041,Sporting Gijón,1,Regular Play,1041,Sporting Gijón,,,"['076c1c90-95d2-4c77-90ea-32927ef42774', 'fb524616-c422-4d3e-9925-86695d3f691f']",,"[40.4, 75.3]",6926.0,Alen Halilović,12.0,Right Midfield,,,,,,,,,,,,"[44.0, 75.1]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,156.195,0.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.28132595398665794
076c1c90-95d2-4c77-90ea-32927ef42774,128,1,00:02:38.300,2,38,8,0.43443,30,Pass,1041,Sporting Gijón,1,Regular Play,1041,Sporting Gijón,,,['430509c1-18ca-47de-a5f9-6c1128685b23'],,"[44.0, 75.1]",6926.0,Alen Halilović,12.0,Right Midfield,27526.0,Rachid Aït-Atmane,13.118308,-1.154894,1.0,Ground Pass,"[49.3, 63.1]",38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,158.3,2.105000000000018,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.5375213335552302
430509c1-18ca-47de-a5f9-6c1128685b23,129,1,00:02:38.734,2,38,8,,42,Ball Receipt*,1041,Sporting Gijón,1,Regular Play,1041,Sporting Gijón,,,['076c1c90-95d2-4c77-90ea-32927ef42774'],,"[49.3, 63.1]",27526.0,Rachid Aït-Atmane,11.0,Left Defensive Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,158.734,0.4339999999999975,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.5825610739201175
ac6df010-abf4-4e5e-9df3-9961b7eb4f30,130,1,00:02:38.734,2,38,8,0.895874,43,Carry,1041,Sporting Gijón,1,Regular Play,1041,Sporting Gijón,,,"['430509c1-18ca-47de-a5f9-6c1128685b23', '5c8590f4-acd4-423e-8656-15f7874b42ef']",,"[49.3, 63.1]",27526.0,Rachid Aït-Atmane,11.0,Left Defensive Midfield,,,,,,,,,,,,"[51.7, 66.4]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,158.734,0.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.17588556203167494
5c8590f4-acd4-423e-8656-15f7874b42ef,131,1,00:02:39.630,2,39,8,1.6,30,Pass,1041,Sporting Gijón,1,Regular Play,1041,Sporting Gijón,,,['120d2faa-31e3-44e3-a390-ed14ff0ca253'],,"[51.7, 66.4]",27526.0,Rachid Aït-Atmane,11.0,Left Defensive Midfield,6926.0,Alen Halilović,13.155227,0.8069002,1.0,Ground Pass,"[60.8, 75.9]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,a4d0e226-02c6-4cf8-949e-62305317d163,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,159.63,0.8959999999999866,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.8232710398304159
