id,index,period,timestamp,minute,second,possession,duration,type_id,type_name,possession_team_id,possession_team_name,play_pattern_id,play_pattern_name,team_id,team_name,tactics_formation,tactics_lineup,related_events,location,player_id,player_name,position_id,position_name,pass_recipient_id,pass_recipient_name,pass_length,pass_angle,pass_height_id,pass_height_name,pass_end_location,pass_body_part_id,pass_body_part_name,pass_type_id,pass_type_name,carry_end_location,pass_outcome_id,pass_outcome_name,under_pressure,counterpress,duel_outcome_id,duel_outcome_name,duel_type_id,duel_type_name,ball_receipt_outcome_id,ball_receipt_outcome_name,dribble_outcome_id,dribble_outcome_name,pass_cross,pass_cut_back,pass_assisted_shot_id,pass_shot_assist,shot_statsbomb_xg,shot_end_location,shot_key_pass_id,shot_technique_id,shot_technique_name,shot_body_part_id,shot_body_part_name,shot_type_id,shot_type_name,shot_outcome_id,shot_outcome_name,shot_freeze_frame,out,goalkeeper_end_location,goalkeeper_position_id,goalkeeper_position_name,goalkeeper_type_id,goalkeeper_type_name,pass_outswinging,pass_technique_id,pass_technique_name,clearance_aerial_won,clearance_head,clearance_body_part_id,clearance_body_part_name,off_camera,clearance_right_foot,interception_outcome_id,interception_outcome_name,goalkeeper_outcome_id,goalkeeper_outcome_name,pass_aerial_won,foul_committed_advantage,foul_won_advantage,clearance_left_foot,pass_switch,pass_through_ball,shot_first_time,goalkeeper_technique_id,goalkeeper_technique_name,goalkeeper_body_part_id,goalkeeper_body_part_name,shot_one_on_one,foul_committed_type_id,foul_committed_type_name,foul_committed_penalty,foul_won_penalty,ball_recovery_recovery_failure,dribble_nutmeg,pass_no_touch,foul_won_defensive,bad_behaviour_card_id,bad_behaviour_card_name,goalkeeper_punched_out,pass_inswinging,shot_aerial_won,foul_committed_offensive,block_offensive,substitution_outcome_id,substitution_outcome_name,substitution_replacement_id,substitution_replacement_name,50_50_outcome_id,50_50_outcome_name,clearance_other,shot_redirect,pass_goal_assist,timestamp_seconds,time_since_last_event,distance_to_goal,event_type_50/50,event_type_Bad Behaviour,event_type_Ball Receipt*,event_type_Ball Recovery,event_type_Block,event_type_Carry,event_type_Clearance,event_type_Dispossessed,event_type_Dribble,event_type_Dribbled Past,event_type_Duel,event_type_Foul Committed,event_type_Foul Won,event_type_Goal Keeper,event_type_Half End,event_type_Half Start,event_type_Interception,event_type_Miscontrol,event_type_Pass,event_type_Pressure,event_type_Shield,event_type_Shot,event_type_Starting XI,event_type_Substitution,event_type_Tactical Shift,pitch_control_score
4c52bcc0-c788-450c-a331-2df46373b93e,870,1,00:23:09.659,23,9,45,,42,Ball Receipt*,209,Celta Vigo,3,From Free Kick,1049,Granada,,,['fb85e87b-594f-425e-aee7-3b939c00776a'],"[20.4, 44.6]",6702.0,David Rodríguez Lombán,3.0,Right Center Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1389.659,0.9890000000000327,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.8946758794394604
53d6c6bd-0f78-4d3e-84c8-5353e9ce30e0,871,1,00:23:09.659,23,9,45,3.889465,43,Carry,209,Celta Vigo,3,From Free Kick,1049,Granada,,,"['4c52bcc0-c788-450c-a331-2df46373b93e', '6622605f-97da-4528-9805-72497109c49b', 'e931f1f1-75de-48a0-bcc2-36e04387d3ee']","[20.4, 44.6]",6702.0,David Rodríguez Lombán,3.0,Right Center Back,,,,,,,,,,,,"[31.5, 55.0]",,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1389.659,0.0,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.6080923630726836
e931f1f1-75de-48a0-bcc2-36e04387d3ee,872,1,00:23:12.945,23,12,45,0.649462,17,Pressure,209,Celta Vigo,3,From Free Kick,209,Celta Vigo,,,"['53d6c6bd-0f78-4d3e-84c8-5353e9ce30e0', '6622605f-97da-4528-9805-72497109c49b']","[91.9, 33.0]",6038.0,John Guidetti,23.0,Center Forward,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1392.945,3.285999999999831,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0.17917977181765876
6622605f-97da-4528-9805-72497109c49b,873,1,00:23:13.548,23,13,45,3.317622,30,Pass,209,Celta Vigo,3,From Free Kick,1049,Granada,,,"['32cd6811-fac1-4dd9-9e2c-bb61ba6246c5', 'e931f1f1-75de-48a0-bcc2-36e04387d3ee', 'f1c977ba-1c54-4c81-9c22-740a73d533e5']","[31.5, 55.0]",6702.0,David Rodríguez Lombán,3.0,Right Center Back,6847.0,Adalberto Peñaranda Maestre,58.658672,-0.6182677,3.0,High Pass,"[79.3, 21.0]",40.0,Right Foot,,,,9.0,Incomplete,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1393.548,0.6030000000000655,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.9060069891911908
32cd6811-fac1-4dd9-9e2c-bb61ba6246c5,874,1,00:23:16.866,23,16,45,,42,Ball Receipt*,209,Celta Vigo,3,From Free Kick,1049,Granada,,,['6622605f-97da-4528-9805-72497109c49b'],"[78.4, 22.1]",6847.0,Adalberto Peñaranda Maestre,22.0,Right Center Forward,,,,,,,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1396.866,3.3179999999999836,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.4422098394968089
f1c977ba-1c54-4c81-9c22-740a73d533e5,875,1,00:23:16.866,23,16,45,3.254408,30,Pass,209,Celta Vigo,3,From Free Kick,209,Celta Vigo,,,"['6622605f-97da-4528-9805-72497109c49b', 'd9023502-2fdf-4332-8132-b43b054bf253']","[40.8, 59.1]",6794.0,Gustavo Daniel Cabral Cáceres,3.0,Right Center Back,6805.0,Hugo Mallo Novegil,21.087437,2.5246508,2.0,Low Pass,"[23.6, 71.3]",40.0,Right Foot,64.0,Interception,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1396.866,0.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.3071455043969247
d9023502-2fdf-4332-8132-b43b054bf253,876,1,00:23:20.120,23,20,45,,42,Ball Receipt*,209,Celta Vigo,3,From Free Kick,209,Celta Vigo,,,['f1c977ba-1c54-4c81-9c22-740a73d533e5'],"[23.6, 71.3]",6805.0,Hugo Mallo Novegil,2.0,Right Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1400.12,3.2539999999999054,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.970362988901889
3241ddba-b16d-4121-8502-7af804d1a991,877,1,00:23:20.120,23,20,45,0.04,43,Carry,209,Celta Vigo,3,From Free Kick,209,Celta Vigo,,,"['1086c914-56bb-4131-802b-fbbb4ab3abe4', 'd9023502-2fdf-4332-8132-b43b054bf253']","[23.6, 71.3]",6805.0,Hugo Mallo Novegil,2.0,Right Back,,,,,,,,,,,,"[20.9, 70.8]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1400.12,0.0,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.2558457028877672
1086c914-56bb-4131-802b-fbbb4ab3abe4,878,1,00:23:20.160,23,20,45,1.96902,30,Pass,209,Celta Vigo,3,From Free Kick,209,Celta Vigo,,,['ba897085-8c40-4db6-b5db-63aeea9fa7ae'],"[20.9, 70.8]",6805.0,Hugo Mallo Novegil,2.0,Right Back,6795.0,Rubén Blanco Veiga,22.601992,-2.227571,1.0,Ground Pass,"[7.1, 52.9]",38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1400.16,0.040000000000190994,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.8354336357469776
ba897085-8c40-4db6-b5db-63aeea9fa7ae,879,1,00:23:22.129,23,22,45,,42,Ball Receipt*,209,Celta Vigo,3,From Free Kick,209,Celta Vigo,,,['1086c914-56bb-4131-802b-fbbb4ab3abe4'],"[7.1, 52.9]",6795.0,Rubén Blanco Veiga,1.0,Goalkeeper,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1402.129,1.9689999999998236,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.8025506744462622
9b26f742-1352-4bf1-b074-12999d0fac56,880,1,00:23:22.129,23,22,45,1.682401,43,Carry,209,Celta Vigo,3,From Free Kick,209,Celta Vigo,,,"['8fdf7793-6a7c-4264-aee1-133e03f3eee2', 'a8d2e95e-4655-4125-997d-1369925fdb27', 'ba897085-8c40-4db6-b5db-63aeea9fa7ae']","[7.1, 52.9]",6795.0,Rubén Blanco Veiga,1.0,Goalkeeper,,,,,,,,,,,,"[8.1, 53.4]",,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1402.129,0.0,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.3815412758420609
8fdf7793-6a7c-4264-aee1-133e03f3eee2,881,1,00:23:23.343,23,23,45,0.577117,17,Pressure,209,Celta Vigo,3,From Free Kick,1049,Granada,,,"['9b26f742-1352-4bf1-b074-12999d0fac56', 'a8d2e95e-4655-4125-997d-1369925fdb27']","[105.8, 33.8]",27109.0,Youssef El-Arabi,24.0,Left Center Forward,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1403.343,1.2140000000001692,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0.9835534898536666
a8d2e95e-4655-4125-997d-1369925fdb27,882,1,00:23:23.812,23,23,45,2.734764,30,Pass,209,Celta Vigo,3,From Free Kick,209,Celta Vigo,,,"['6f37a962-f6ca-4d4a-8001-e5669a79f5f2', '8fdf7793-6a7c-4264-aee1-133e03f3eee2', 'e207256e-f0d5-408a-8587-c1bc58bdf941']","[8.1, 53.4]",6795.0,Rubén Blanco Veiga,1.0,Goalkeeper,5217.0,Iago Aspas Juncal,57.66151,0.3431406,3.0,High Pass,"[62.4, 72.8]",40.0,Right Foot,,,,9.0,Incomplete,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1403.812,0.46899999999982356,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.04064709605446404
e207256e-f0d5-408a-8587-c1bc58bdf941,883,1,00:23:26.547,23,26,45,,42,Ball Receipt*,209,Celta Vigo,3,From Free Kick,209,Celta Vigo,,,['a8d2e95e-4655-4125-997d-1369925fdb27'],"[57.4, 71.0]",5217.0,Iago Aspas Juncal,17.0,Right Wing,,,,,,,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1406.547,2.7350000000001273,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.8614009096331421
6f37a962-f6ca-4d4a-8001-e5669a79f5f2,884,1,00:23:26.547,23,26,46,1.358424,30,Pass,1049,Granada,1,Regular Play,1049,Granada,,,"['9f70dd80-bf69-493d-b8ac-d7fe05389064', 'a8d2e95e-4655-4125-997d-1369925fdb27']","[57.7, 7.3]",7158.0,Cristiano Biraghi,6.0,Left Back,3292.0,Abdoulaye Doucouré,9.476286,0.8003224,2.0,Low Pass,"[64.3, 14.1]",37.0,Head,66.0,Recovery,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1406.547,0.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.33507446987948686
9f70dd80-bf69-493d-b8ac-d7fe05389064,885,1,00:23:27.905,23,27,46,,42,Ball Receipt*,1049,Granada,1,Regular Play,1049,Granada,,,['6f37a962-f6ca-4d4a-8001-e5669a79f5f2'],"[64.3, 14.1]",3292.0,Abdoulaye Doucouré,11.0,Left Defensive Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1407.905,1.3579999999999472,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.7087978857156496
9cdbb791-5091-4d13-bbda-84cb2f76fd6b,886,1,00:23:27.905,23,27,46,1.367335,43,Carry,1049,Granada,1,Regular Play,1049,Granada,,,"['65c97d13-64df-406d-b495-5342d7ef022f', '9f70dd80-bf69-493d-b8ac-d7fe05389064', 'ec896b90-66f0-4b17-a9d0-5e81efdd14bd']","[64.3, 14.1]",3292.0,Abdoulaye Doucouré,11.0,Left Defensive Midfield,,,,,,,,,,,,"[63.7, 11.3]",,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1407.905,0.0,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.08081674864476229
ec896b90-66f0-4b17-a9d0-5e81efdd14bd,887,1,00:23:29.077,23,29,46,0.319671,17,Pressure,1049,Granada,1,Regular Play,209,Celta Vigo,,,"['65c97d13-64df-406d-b495-5342d7ef022f', '673d7183-fca8-4fab-b7b0-664556716344', '9cdbb791-5091-4d13-bbda-84cb2f76fd6b']","[56.9, 67.7]",5217.0,Iago Aspas Juncal,17.0,Right Wing,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1409.077,1.1720000000000255,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0.10763004443616431
9937cda6-61d8-485a-8d11-0c9409d72068,888,1,00:23:29.272,23,29,46,0.0,39,Dribbled Past,1049,Granada,1,Regular Play,209,Celta Vigo,,,"['65c97d13-64df-406d-b495-5342d7ef022f', '673d7183-fca8-4fab-b7b0-664556716344']","[56.4, 68.8]",5217.0,Iago Aspas Juncal,17.0,Right Wing,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1409.272,0.19499999999993634,0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.9652233509151409
65c97d13-64df-406d-b495-5342d7ef022f,889,1,00:23:29.272,23,29,46,0.0,14,Dribble,1049,Granada,1,Regular Play,1049,Granada,,,"['9937cda6-61d8-485a-8d11-0c9409d72068', 'ec896b90-66f0-4b17-a9d0-5e81efdd14bd']","[63.7, 11.3]",3292.0,Abdoulaye Doucouré,11.0,Left Defensive Midfield,,,,,,,,,,,,,,,True,,,,,,,,8.0,Complete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1409.272,0.0,0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.9663379639514148
673d7183-fca8-4fab-b7b0-664556716344,890,1,00:23:29.272,23,29,46,0.40909,43,Carry,1049,Granada,1,Regular Play,1049,Granada,,,"['65c97d13-64df-406d-b495-5342d7ef022f', '70f17631-cc0d-44ff-a1be-1ac04422fe73', '7a474c13-688f-4f31-81a3-90583c6e57e1', '9937cda6-61d8-485a-8d11-0c9409d72068', 'ec896b90-66f0-4b17-a9d0-5e81efdd14bd']","[63.7, 11.3]",3292.0,Abdoulaye Doucouré,11.0,Left Defensive Midfield,,,,,,,,,,,,"[65.9, 10.0]",,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1409.272,0.0,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.27588194719544856
70f17631-cc0d-44ff-a1be-1ac04422fe73,891,1,00:23:29.479,23,29,46,0.267995,17,Pressure,1049,Granada,1,Regular Play,209,Celta Vigo,,,"['673d7183-fca8-4fab-b7b0-664556716344', '7a474c13-688f-4f31-81a3-90583c6e57e1']","[54.6, 68.3]",6801.0,Pedro Pablo Hernández,13.0,Right Center Midfield,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1409.479,0.20700000000010732,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0.6326681757650839
7a474c13-688f-4f31-81a3-90583c6e57e1,892,1,00:23:29.681,23,29,46,0.597671,30,Pass,1049,Granada,1,Regular Play,1049,Granada,,,"['70f17631-cc0d-44ff-a1be-1ac04422fe73', 'fe37d8de-3658-4717-a417-150bd3c64ff9']","[65.9, 10.0]",3292.0,Abdoulaye Doucouré,11.0,Left Defensive Midfield,26776.0,Juan Isaac Cuenca López,7.5802374,-1.0303768,1.0,Ground Pass,"[69.8, 3.5]",40.0,Right Foot,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1409.681,0.20199999999999818,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.5313745431408502
fe37d8de-3658-4717-a417-150bd3c64ff9,893,1,00:23:30.279,23,30,46,,42,Ball Receipt*,1049,Granada,1,Regular Play,1049,Granada,,,['7a474c13-688f-4f31-81a3-90583c6e57e1'],"[69.8, 3.5]",26776.0,Juan Isaac Cuenca López,16.0,Left Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1410.279,0.5979999999999563,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.39994764293667895
fb02f5d4-3baf-4e85-8d32-ec5696d5c0f4,894,1,00:23:30.279,23,30,46,3.016522,43,Carry,1049,Granada,1,Regular Play,1049,Granada,,,"['0e06c14b-d59f-4cd0-8039-6bb52a04f847', 'fe37d8de-3658-4717-a417-150bd3c64ff9']","[69.8, 3.5]",26776.0,Juan Isaac Cuenca López,16.0,Left Midfield,,,,,,,,,,,,"[70.2, 11.5]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1410.279,0.0,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.9342923716319871
0e06c14b-d59f-4cd0-8039-6bb52a04f847,895,1,00:23:33.296,23,33,46,1.052723,30,Pass,1049,Granada,1,Regular Play,1049,Granada,,,['9114760e-7ac2-4a86-a356-a790e6b1cb3d'],"[70.2, 11.5]",26776.0,Juan Isaac Cuenca López,16.0,Left Midfield,3160.0,Rene Krhin,10.020978,2.2003262,2.0,Low Pass,"[64.3, 19.6]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1413.296,3.0170000000000528,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.7519152588984167
9114760e-7ac2-4a86-a356-a790e6b1cb3d,896,1,00:23:34.348,23,34,46,,42,Ball Receipt*,1049,Granada,1,Regular Play,1049,Granada,,,['0e06c14b-d59f-4cd0-8039-6bb52a04f847'],"[64.3, 19.6]",3160.0,Rene Krhin,9.0,Right Defensive Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1414.348,1.0519999999999072,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.17176587936123433
3c313695-3dea-47da-a32c-21c120b66bec,897,1,00:23:34.348,23,34,46,0.879997,43,Carry,1049,Granada,1,Regular Play,1049,Granada,,,"['9114760e-7ac2-4a86-a356-a790e6b1cb3d', 'a7eedcad-d64f-459e-a1f6-03a13c9335d1']","[64.3, 19.6]",3160.0,Rene Krhin,9.0,Right Defensive Midfield,,,,,,,,,,,,"[64.3, 18.6]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1414.348,0.0,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.8565858186833444
a7eedcad-d64f-459e-a1f6-03a13c9335d1,898,1,00:23:35.228,23,35,46,2.022232,30,Pass,1049,Granada,1,Regular Play,1049,Granada,,,['16743e86-1487-427f-bd1d-6707d59611d3'],"[64.3, 18.6]",3160.0,Rene Krhin,9.0,Right Defensive Midfield,7158.0,Cristiano Biraghi,15.76864,-2.3606787,1.0,Ground Pass,"[53.1, 7.5]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1415.228,0.8800000000001091,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.9940321196284511
16743e86-1487-427f-bd1d-6707d59611d3,899,1,00:23:37.251,23,37,46,,42,Ball Receipt*,1049,Granada,1,Regular Play,1049,Granada,,,['a7eedcad-d64f-459e-a1f6-03a13c9335d1'],"[53.1, 7.5]",7158.0,Cristiano Biraghi,6.0,Left Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1417.251,2.022999999999911,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.8421170579935463
81f62d43-21bb-4294-b51e-3983270b9b47,900,1,00:23:37.251,23,37,46,1.38714,43,Carry,1049,Granada,1,Regular Play,1049,Granada,,,"['16743e86-1487-427f-bd1d-6707d59611d3', 'd442be67-6eef-4c85-b87a-b4426d56629b']","[53.1, 7.5]",7158.0,Cristiano Biraghi,6.0,Left Back,,,,,,,,,,,,"[53.5, 7.8]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1417.251,0.0,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.7104406091616122
d442be67-6eef-4c85-b87a-b4426d56629b,901,1,00:23:38.638,23,38,46,2.818846,30,Pass,1049,Granada,1,Regular Play,1049,Granada,,,"['ca772838-07f0-4fdb-bb87-35daa8f5de62', 'cb4b1a77-bea7-4e8d-8807-4cc0fd43a1f7']","[53.5, 7.8]",7158.0,Cristiano Biraghi,6.0,Left Back,6847.0,Adalberto Peñaranda Maestre,51.720016,0.16705586,3.0,High Pass,"[104.5, 16.4]",38.0,Left Foot,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1418.638,1.3869999999999436,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.7649129170622139
cb4b1a77-bea7-4e8d-8807-4cc0fd43a1f7,902,1,00:23:41.457,23,41,46,,42,Ball Receipt*,1049,Granada,1,Regular Play,1049,Granada,,,['d442be67-6eef-4c85-b87a-b4426d56629b'],"[103.6, 16.6]",6847.0,Adalberto Peñaranda Maestre,22.0,Right Center Forward,,,,,,,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1421.457,2.8190000000001874,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.21840499144124825
ca772838-07f0-4fdb-bb87-35daa8f5de62,903,1,00:23:41.457,23,41,47,0.0,2,Ball Recovery,209,Celta Vigo,1,Regular Play,209,Celta Vigo,,,['d442be67-6eef-4c85-b87a-b4426d56629b'],"[15.6, 63.7]",6794.0,Gustavo Daniel Cabral Cáceres,3.0,Right Center Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1421.457,0.0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.8567213681120662
f3bab54b-8869-42d0-b00e-7bf315773e0b,904,1,00:23:41.457,23,41,47,1.744116,43,Carry,209,Celta Vigo,1,Regular Play,209,Celta Vigo,,,"['54f37deb-674d-4735-84e5-78dbefd8b994', 'a1fbf64e-48b7-4760-90c5-5b4c47551a2e', 'ca772838-07f0-4fdb-bb87-35daa8f5de62']","[15.6, 63.7]",6794.0,Gustavo Daniel Cabral Cáceres,3.0,Right Center Back,,,,,,,,,,,,"[12.4, 56.2]",,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1421.457,0.0,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.08659049602604185
