id,index,period,timestamp,minute,second,possession,duration,type_id,type_name,possession_team_id,possession_team_name,play_pattern_id,play_pattern_name,team_id,team_name,tactics_formation,tactics_lineup,related_events,off_camera,location,player_id,player_name,position_id,position_name,pass_recipient_id,pass_recipient_name,pass_length,pass_angle,pass_height_id,pass_height_name,pass_end_location,pass_body_part_id,pass_body_part_name,pass_type_id,pass_type_name,carry_end_location,under_pressure,duel_type_id,duel_type_name,out,miscontrol_aerial_won,pass_outcome_id,pass_outcome_name,ball_receipt_outcome_id,ball_receipt_outcome_name,interception_outcome_id,interception_outcome_name,counterpress,pass_cross,clearance_body_part_id,clearance_body_part_name,clearance_head,ball_recovery_recovery_failure,clearance_left_foot,pass_switch,dribble_outcome_id,dribble_outcome_name,pass_aerial_won,pass_technique_id,pass_technique_name,pass_through_ball,goalkeeper_type_id,goalkeeper_type_name,goalkeeper_outcome_id,goalkeeper_outcome_name,pass_assisted_shot_id,pass_shot_assist,shot_statsbomb_xg,shot_end_location,shot_key_pass_id,shot_body_part_id,shot_body_part_name,shot_type_id,shot_type_name,shot_outcome_id,shot_outcome_name,shot_technique_id,shot_technique_name,shot_freeze_frame,goalkeeper_end_location,goalkeeper_position_id,goalkeeper_position_name,clearance_right_foot,pass_outswinging,shot_first_time,foul_committed_card_id,foul_committed_card_name,foul_won_defensive,shot_aerial_won,pass_miscommunication,duel_outcome_id,duel_outcome_name,dribble_overrun,bad_behaviour_card_id,bad_behaviour_card_name,clearance_aerial_won,pass_goal_assist,shot_open_goal,goalkeeper_technique_id,goalkeeper_technique_name,foul_committed_type_id,foul_committed_type_name,foul_committed_offensive,dribble_nutmeg,goalkeeper_body_part_id,goalkeeper_body_part_name,foul_committed_penalty,foul_won_penalty,shot_one_on_one,substitution_outcome_id,substitution_outcome_name,substitution_replacement_id,substitution_replacement_name,pass_inswinging,goalkeeper_punched_out,pass_straight,pass_cut_back,pass_deflected,block_deflection,shot_deflected,block_save_block,ball_recovery_offensive,foul_committed_advantage,foul_won_advantage,timestamp_seconds,time_since_last_event,distance_to_goal,event_type_Bad Behaviour,event_type_Ball Receipt*,event_type_Ball Recovery,event_type_Block,event_type_Carry,event_type_Clearance,event_type_Dispossessed,event_type_Dribble,event_type_Dribbled Past,event_type_Duel,event_type_Foul Committed,event_type_Foul Won,event_type_Goal Keeper,event_type_Half End,event_type_Half Start,event_type_Injury Stoppage,event_type_Interception,event_type_Miscontrol,event_type_Pass,event_type_Pressure,event_type_Shield,event_type_Shot,event_type_Starting XI,event_type_Substitution,event_type_Tactical Shift,pitch_control_score
577a6584-0fed-450b-86d9-9ba6053fbf44,164,1,00:04:13.969,4,13,13,0.0,2,Ball Recovery,1041,Sporting Gijón,7,From Goal Kick,1041,Sporting Gijón,,,['90be7622-3aec-4726-87ca-18e967c1bd5e'],,"[31.6, 54.1]",6573.0,Bernardo José Espinosa Zúñiga,5.0,Left Center Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,253.969,0.0,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0749248243322228
cc052144-ddcd-4ddc-a468-5f62db93eaa5,165,1,00:04:13.969,4,13,13,3.197255,43,Carry,1041,Sporting Gijón,7,From Goal Kick,1041,Sporting Gijón,,,"['577a6584-0fed-450b-86d9-9ba6053fbf44', '73fb4b4b-1ee6-497b-ba13-dce12ee6ae6a']",,"[31.6, 54.1]",6573.0,Bernardo José Espinosa Zúñiga,5.0,Left Center Back,,,,,,,,,,,,"[29.3, 56.0]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,253.969,0.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.13015165354134395
73fb4b4b-1ee6-497b-ba13-dce12ee6ae6a,166,1,00:04:17.166,4,17,13,0.976259,30,Pass,1041,Sporting Gijón,7,From Goal Kick,1041,Sporting Gijón,,,['28ec640f-1838-460d-8037-897f1e35b638'],,"[29.3, 56.0]",6573.0,Bernardo José Espinosa Zúñiga,5.0,Left Center Back,6561.0,Luis Hernández Rodríguez,18.967604,1.4863416,1.0,Ground Pass,"[30.9, 74.9]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,257.166,3.1970000000000027,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.9413824767913368
28ec640f-1838-460d-8037-897f1e35b638,167,1,00:04:18.142,4,18,13,,42,Ball Receipt*,1041,Sporting Gijón,7,From Goal Kick,1041,Sporting Gijón,,,['73fb4b4b-1ee6-497b-ba13-dce12ee6ae6a'],,"[30.9, 74.9]",6561.0,Luis Hernández Rodríguez,3.0,Right Center Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,258.142,0.9759999999999991,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.9190490143372667
c6f07e92-aa0e-48da-a14c-f13779de327e,168,1,00:04:18.142,4,18,13,1.383808,43,Carry,1041,Sporting Gijón,7,From Goal Kick,1041,Sporting Gijón,,,"['28ec640f-1838-460d-8037-897f1e35b638', '6c5168aa-2fc4-4b01-aa74-7c1e5741f8b2']",,"[30.9, 74.9]",6561.0,Luis Hernández Rodríguez,3.0,Right Center Back,,,,,,,,,,,,"[33.6, 76.5]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,258.142,0.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.7794219193972298
6c5168aa-2fc4-4b01-aa74-7c1e5741f8b2,169,1,00:04:19.526,4,19,13,3.072359,30,Pass,1041,Sporting Gijón,7,From Goal Kick,1041,Sporting Gijón,,,"['affb25d9-bf65-40c2-bfb6-1dc629864342', 'db1cb8ec-d855-455a-ab79-835e7c3092fb']",,"[33.6, 76.5]",6561.0,Luis Hernández Rodríguez,3.0,Right Center Back,6602.0,Miguel Ángel Guerrero Martín,47.79843,-0.18303463,3.0,High Pass,"[80.6, 67.8]",40.0,Right Foot,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,259.526,1.3840000000000146,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.9936414955807255
db1cb8ec-d855-455a-ab79-835e7c3092fb,170,1,00:04:22.598,4,22,13,,42,Ball Receipt*,1041,Sporting Gijón,7,From Goal Kick,1041,Sporting Gijón,,,['6c5168aa-2fc4-4b01-aa74-7c1e5741f8b2'],,"[82.0, 67.3]",6602.0,Miguel Ángel Guerrero Martín,23.0,Center Forward,,,,,,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,262.598,3.0720000000000027,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.002189542330503169
affb25d9-bf65-40c2-bfb6-1dc629864342,171,1,00:04:22.598,4,22,13,2.329207,30,Pass,1041,Sporting Gijón,7,From Goal Kick,215,Athletic Club,,,"['6b089e99-8d45-4a94-9b3d-1d1a51b9edaf', '6c5168aa-2fc4-4b01-aa74-7c1e5741f8b2', 'e7684168-16dc-4d24-bc3b-06923009d6ea']",,"[39.5, 12.3]",4353.0,Aymeric Laporte,5.0,Left Center Back,,,19.902262,1.1183842,3.0,High Pass,"[48.2, 30.2]",,,66.0,Recovery,,True,,,,,9.0,Incomplete,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,262.598,0.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.6887715441074506
e7684168-16dc-4d24-bc3b-06923009d6ea,172,1,00:04:22.598,4,22,13,0.0,4,Duel,1041,Sporting Gijón,7,From Goal Kick,1041,Sporting Gijón,,,['affb25d9-bf65-40c2-bfb6-1dc629864342'],,"[80.6, 67.8]",6602.0,Miguel Ángel Guerrero Martín,23.0,Center Forward,,,,,,,,,,,,,True,10.0,Aerial Lost,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,262.598,0.0,0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.4203376945596917
6b089e99-8d45-4a94-9b3d-1d1a51b9edaf,173,1,00:04:24.928,4,24,13,0.0,2,Ball Recovery,1041,Sporting Gijón,7,From Goal Kick,1041,Sporting Gijón,,,['affb25d9-bf65-40c2-bfb6-1dc629864342'],,"[71.9, 49.9]",18925.0,Ignacio Cases Mora,15.0,Left Center Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,264.928,2.329999999999984,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.33238840069478415
474b52e9-55e8-4dc5-857e-c215ec3ec891,174,1,00:04:24.928,4,24,13,1.1009,43,Carry,1041,Sporting Gijón,7,From Goal Kick,1041,Sporting Gijón,,,"['6b089e99-8d45-4a94-9b3d-1d1a51b9edaf', '723acc50-6b5a-4c46-aca4-b29d4dd9c57e']",,"[71.9, 49.9]",18925.0,Ignacio Cases Mora,15.0,Left Center Midfield,,,,,,,,,,,,"[75.4, 42.2]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,264.928,0.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.02778692234728164
723acc50-6b5a-4c46-aca4-b29d4dd9c57e,175,1,00:04:26.028,4,26,13,1.757374,30,Pass,1041,Sporting Gijón,7,From Goal Kick,1041,Sporting Gijón,,,['a81f5334-c90e-4fbb-9bb3-eb08fc256652'],,"[75.4, 42.2]",18925.0,Ignacio Cases Mora,15.0,Left Center Midfield,6581.0,Jonathan Rodríguez Menéndez,25.984995,-1.4898922,1.0,Ground Pass,"[77.5, 16.3]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,266.028,1.1000000000000227,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.9928046350236335
a81f5334-c90e-4fbb-9bb3-eb08fc256652,176,1,00:04:27.786,4,27,13,,42,Ball Receipt*,1041,Sporting Gijón,7,From Goal Kick,1041,Sporting Gijón,,,['723acc50-6b5a-4c46-aca4-b29d4dd9c57e'],,"[77.5, 16.3]",6581.0,Jonathan Rodríguez Menéndez,21.0,Left Wing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,267.786,1.7579999999999814,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.019770268631242427
ebc97c74-a70e-417c-8d01-ac2ca702cdee,177,1,00:04:27.786,4,27,13,1.056413,43,Carry,1041,Sporting Gijón,7,From Goal Kick,1041,Sporting Gijón,,,"['60ae9133-a881-408e-b946-76c6ce07e130', 'a81f5334-c90e-4fbb-9bb3-eb08fc256652', 'f99b82e5-2928-41e6-b470-592516653b6a']",,"[77.5, 16.3]",6581.0,Jonathan Rodríguez Menéndez,21.0,Left Wing,,,,,,,,,,,,"[86.1, 26.3]",True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,267.786,0.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.13498667103017126
60ae9133-a881-408e-b946-76c6ce07e130,178,1,00:04:28.065,4,28,13,1.350318,17,Pressure,1041,Sporting Gijón,7,From Goal Kick,215,Athletic Club,,,"['ebc97c74-a70e-417c-8d01-ac2ca702cdee', 'f6688317-00e2-4bf8-962e-ca91cc91218a', 'f99b82e5-2928-41e6-b470-592516653b6a']",,"[40.7, 60.1]",6649.0,Óscar de Marcos Arana,2.0,Right Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,268.065,0.27899999999999636,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0.8444048966723994
12b0b7cd-e854-495f-bfac-e46ae45697f9,179,1,00:04:28.697,4,28,13,0.757474,17,Pressure,1041,Sporting Gijón,7,From Goal Kick,215,Athletic Club,,,"['f6688317-00e2-4bf8-962e-ca91cc91218a', 'f99b82e5-2928-41e6-b470-592516653b6a']",,"[36.4, 51.1]",6396.0,Beñat Etxebarria Urkiaga,11.0,Left Defensive Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,268.697,0.632000000000005,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0.43562061227258053
5d2c9fbb-cbc4-44fe-8f03-a7ebb8020ad1,180,1,00:04:28.842,4,28,13,0.0,39,Dribbled Past,1041,Sporting Gijón,7,From Goal Kick,215,Athletic Club,,,"['f6688317-00e2-4bf8-962e-ca91cc91218a', 'f99b82e5-2928-41e6-b470-592516653b6a']",,"[34.0, 53.8]",6396.0,Beñat Etxebarria Urkiaga,11.0,Left Defensive Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,268.842,0.1449999999999818,0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.6002206777016625
f99b82e5-2928-41e6-b470-592516653b6a,181,1,00:04:28.842,4,28,13,0.0,14,Dribble,1041,Sporting Gijón,7,From Goal Kick,1041,Sporting Gijón,,,"['12b0b7cd-e854-495f-bfac-e46ae45697f9', '5d2c9fbb-cbc4-44fe-8f03-a7ebb8020ad1', '60ae9133-a881-408e-b946-76c6ce07e130']",,"[86.1, 26.3]",6581.0,Jonathan Rodríguez Menéndez,21.0,Left Wing,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,8.0,Complete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,268.842,0.0,0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.4254228544820332
f6688317-00e2-4bf8-962e-ca91cc91218a,182,1,00:04:28.842,4,28,13,0.76637,43,Carry,1041,Sporting Gijón,7,From Goal Kick,1041,Sporting Gijón,,,"['12b0b7cd-e854-495f-bfac-e46ae45697f9', '222b4c42-d320-4fe1-99ff-d49285000ca0', '51291bc1-c0e7-4f94-a883-a93a3322600b', '5d2c9fbb-cbc4-44fe-8f03-a7ebb8020ad1', '60ae9133-a881-408e-b946-76c6ce07e130', 'f99b82e5-2928-41e6-b470-592516653b6a']",,"[86.1, 26.3]",6581.0,Jonathan Rodríguez Menéndez,21.0,Left Wing,,,,,,,,,,,,"[86.7, 28.1]",True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,268.842,0.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.30751730819703127
51291bc1-c0e7-4f94-a883-a93a3322600b,183,1,00:04:29.609,4,29,13,0.0,39,Dribbled Past,1041,Sporting Gijón,7,From Goal Kick,215,Athletic Club,,,"['12f1ce3a-c173-4abd-9a9e-d1d06f5a9316', '222b4c42-d320-4fe1-99ff-d49285000ca0', 'f6688317-00e2-4bf8-962e-ca91cc91218a']",,"[33.4, 52.0]",6649.0,Óscar de Marcos Arana,2.0,Right Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,269.609,0.7669999999999959,0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.21486356156810082
222b4c42-d320-4fe1-99ff-d49285000ca0,184,1,00:04:29.609,4,29,13,0.0,14,Dribble,1041,Sporting Gijón,7,From Goal Kick,1041,Sporting Gijón,,,['51291bc1-c0e7-4f94-a883-a93a3322600b'],,"[86.7, 28.1]",6581.0,Jonathan Rodríguez Menéndez,21.0,Left Wing,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,8.0,Complete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,269.609,0.0,0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.3239428142826155
12f1ce3a-c173-4abd-9a9e-d1d06f5a9316,185,1,00:04:29.609,4,29,13,1.200715,43,Carry,1041,Sporting Gijón,7,From Goal Kick,1041,Sporting Gijón,,,"['222b4c42-d320-4fe1-99ff-d49285000ca0', '51291bc1-c0e7-4f94-a883-a93a3322600b', '5ced3193-76a0-45df-a426-c8fdbf2fce85']",,"[86.7, 28.1]",6581.0,Jonathan Rodríguez Menéndez,21.0,Left Wing,,,,,,,,,,,,"[90.1, 31.3]",True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,269.609,0.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.9730391913853086
5ced3193-76a0-45df-a426-c8fdbf2fce85,186,1,00:04:30.809,4,30,13,0.805649,30,Pass,1041,Sporting Gijón,7,From Goal Kick,1041,Sporting Gijón,,,['85248f84-b7e9-419b-81d4-82d49a955b00'],,"[90.1, 31.3]",6581.0,Jonathan Rodríguez Menéndez,21.0,Left Wing,6602.0,Miguel Ángel Guerrero Martín,24.365755,0.88131285,1.0,Ground Pass,"[105.6, 50.1]",38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,270.809,1.2000000000000455,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.050998109727020124
85248f84-b7e9-419b-81d4-82d49a955b00,187,1,00:04:31.615,4,31,13,,42,Ball Receipt*,1041,Sporting Gijón,7,From Goal Kick,1041,Sporting Gijón,,,['5ced3193-76a0-45df-a426-c8fdbf2fce85'],,"[105.6, 50.1]",6602.0,Miguel Ángel Guerrero Martín,23.0,Center Forward,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,271.615,0.8059999999999832,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.639720432985102
7a0f3882-b732-4c72-a6bc-3ea0ea95f5f7,188,1,00:04:31.615,4,31,13,0.393611,43,Carry,1041,Sporting Gijón,7,From Goal Kick,1041,Sporting Gijón,,,"['74a8293e-5499-4a54-bcb3-c7dbc052b395', '85248f84-b7e9-419b-81d4-82d49a955b00']",,"[105.6, 50.1]",6602.0,Miguel Ángel Guerrero Martín,23.0,Center Forward,,,,,,,,,,,,"[106.4, 50.8]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,271.615,0.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.26991384689606324
74a8293e-5499-4a54-bcb3-c7dbc052b395,189,1,00:04:32.009,4,32,13,0.0,38,Miscontrol,1041,Sporting Gijón,7,From Goal Kick,1041,Sporting Gijón,,,,,"[106.4, 50.8]",6602.0,Miguel Ángel Guerrero Martín,23.0,Center Forward,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,272.009,0.39400000000000546,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,0.4988341597157189
9eeff769-1b36-4366-9902-4be005eb2321,190,1,00:04:33.273,4,33,13,0.687726,17,Pressure,1041,Sporting Gijón,7,From Goal Kick,1041,Sporting Gijón,,,['a6e1dd94-da2a-4b2f-a5b9-16ed9ca3ae09'],,"[115.4, 57.4]",6602.0,Miguel Ángel Guerrero Martín,23.0,Center Forward,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,273.273,1.26400000000001,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0.6834142398878602
a6e1dd94-da2a-4b2f-a5b9-16ed9ca3ae09,191,1,00:04:33.430,4,33,13,0.0,28,Shield,1041,Sporting Gijón,7,From Goal Kick,215,Athletic Club,,,['9eeff769-1b36-4366-9902-4be005eb2321'],,"[3.1, 28.6]",6789.0,Mikel Balenziaga Oruesagasti,6.0,Left Back,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,273.43,0.15699999999998226,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,0.869347226372896
4b6cf428-a711-4734-9aa1-750bf21f6f6a,192,1,00:04:57.891,4,57,14,3.551362,30,Pass,215,Athletic Club,7,From Goal Kick,215,Athletic Club,,,['0dbd8238-092a-42df-b59b-3c34babfe184'],,"[6.0, 36.0]",6576.0,Gorka Iraizoz Moreno,1.0,Goalkeeper,6396.0,Beñat Etxebarria Urkiaga,68.0909,-0.30735305,3.0,High Pass,"[70.9, 15.4]",40.0,Right Foot,63.0,Goal Kick,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,297.891,24.461000000000013,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.4164516033835175
0dbd8238-092a-42df-b59b-3c34babfe184,193,1,00:05:01.443,5,1,14,,42,Ball Receipt*,215,Athletic Club,7,From Goal Kick,215,Athletic Club,,,['4b6cf428-a711-4734-9aa1-750bf21f6f6a'],,"[70.9, 15.4]",6396.0,Beñat Etxebarria Urkiaga,11.0,Left Defensive Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,301.443,3.551999999999964,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.11483177816660373
3c22ac74-2916-4a26-8d4d-7f7277f79fc4,194,1,00:05:01.483,5,1,14,0.703376,30,Pass,215,Athletic Club,7,From Goal Kick,215,Athletic Club,,,"['1bd10fd3-f025-428e-9cee-b455b4a0035a', '3b2ea143-4ac3-478f-859e-a653d43be971']",,"[70.9, 15.4]",6396.0,Beñat Etxebarria Urkiaga,11.0,Left Defensive Midfield,,,7.299315,0.16514868,2.0,Low Pass,"[78.1, 16.6]",,,,,,True,,,,,9.0,Incomplete,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,301.483,0.040000000000020464,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.17778802264897164
1bd10fd3-f025-428e-9cee-b455b4a0035a,195,1,00:05:01.483,5,1,14,0.0,4,Duel,215,Athletic Club,7,From Goal Kick,1041,Sporting Gijón,,,['3c22ac74-2916-4a26-8d4d-7f7277f79fc4'],,"[49.2, 64.7]",13107.0,Sergio Álvarez Díaz,13.0,Right Center Midfield,,,,,,,,,,,,,True,10.0,Aerial Lost,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,301.483,0.0,0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.4068008156362881
3b2ea143-4ac3-478f-859e-a653d43be971,196,1,00:05:02.186,5,2,15,1.669382,30,Pass,1041,Sporting Gijón,1,Regular Play,1041,Sporting Gijón,,,"['3c22ac74-2916-4a26-8d4d-7f7277f79fc4', '51e3be11-9cf6-4d40-9360-903d70289c81']",,"[42.0, 63.5]",6561.0,Luis Hernández Rodríguez,3.0,Right Center Back,6926.0,Alen Halilović,19.849686,0.67474097,3.0,High Pass,"[57.5, 75.9]",37.0,Head,66.0,Recovery,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,302.186,0.7029999999999745,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.4178493684647163
