id,index,period,timestamp,minute,second,possession,duration,type_id,type_name,possession_team_id,possession_team_name,play_pattern_id,play_pattern_name,team_id,team_name,tactics_formation,tactics_lineup,related_events,off_camera,location,player_id,player_name,position_id,position_name,pass_recipient_id,pass_recipient_name,pass_length,pass_angle,pass_height_id,pass_height_name,pass_end_location,pass_type_id,pass_type_name,pass_body_part_id,pass_body_part_name,pass_outcome_id,pass_outcome_name,ball_receipt_outcome_id,ball_receipt_outcome_name,goalkeeper_type_id,goalkeeper_type_name,goalkeeper_outcome_id,goalkeeper_outcome_name,carry_end_location,under_pressure,interception_outcome_id,interception_outcome_name,counterpress,duel_type_id,duel_type_name,duel_outcome_id,duel_outcome_name,out,ball_recovery_recovery_failure,pass_aerial_won,pass_switch,pass_cross,clearance_head,clearance_body_part_id,clearance_body_part_name,clearance_aerial_won,dribble_outcome_id,dribble_outcome_name,shot_statsbomb_xg,shot_end_location,shot_outcome_id,shot_outcome_name,shot_technique_id,shot_technique_name,shot_body_part_id,shot_body_part_name,shot_type_id,shot_type_name,shot_freeze_frame,goalkeeper_technique_id,goalkeeper_technique_name,goalkeeper_position_id,goalkeeper_position_name,goalkeeper_body_part_id,goalkeeper_body_part_name,pass_inswinging,pass_technique_id,pass_technique_name,clearance_left_foot,pass_outswinging,pass_assisted_shot_id,pass_shot_assist,shot_key_pass_id,shot_aerial_won,goalkeeper_end_location,clearance_right_foot,foul_won_defensive,pass_no_touch,pass_through_ball,foul_committed_advantage,foul_won_advantage,shot_first_time,50_50_outcome_id,50_50_outcome_name,dribble_overrun,substitution_outcome_id,substitution_outcome_name,substitution_replacement_id,substitution_replacement_name,foul_committed_card_id,foul_committed_card_name,miscontrol_aerial_won,pass_cut_back,timestamp_seconds,time_since_last_event,distance_to_goal,event_type_50/50,event_type_Ball Receipt*,event_type_Ball Recovery,event_type_Block,event_type_Carry,event_type_Clearance,event_type_Dispossessed,event_type_Dribble,event_type_Dribbled Past,event_type_Duel,event_type_Foul Committed,event_type_Foul Won,event_type_Goal Keeper,event_type_Half End,event_type_Half Start,event_type_Injury Stoppage,event_type_Interception,event_type_Miscontrol,event_type_Pass,event_type_Player Off,event_type_Player On,event_type_Pressure,event_type_Shield,event_type_Shot,event_type_Starting XI,event_type_Substitution,event_type_Tactical Shift,pitch_control_score
a7e69d40-b603-4c57-86be-b83d276fc6cd,137,1,00:02:52.971,2,52,6,0.001322,43,Carry,222,Villarreal,4,From Throw In,222,Villarreal,,,"['282879eb-84c3-461d-83f6-11e3ae88c87d', 'b23d08b9-93bf-4351-9be3-0f7eae42d3e9']",,"[58.3, 61.6]",22819.0,Bruno Soriano Llido,11.0,Left Defensive Midfield,,,,,,,,,,,,,,,,,,,,"[57.1, 60.4]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,172.971,0.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.320318967353987
b23d08b9-93bf-4351-9be3-0f7eae42d3e9,138,1,00:02:52.973,2,52,6,2.791125,30,Pass,222,Villarreal,4,From Throw In,222,Villarreal,,,['06291940-2d17-4a32-83be-f845875e3fa6'],,"[57.1, 60.4]",22819.0,Bruno Soriano Llido,11.0,Left Defensive Midfield,6827.0,Daniele Bonera,21.411213,2.2834752,2.0,Low Pass,"[43.1, 76.6]",,,38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,172.973,0.0020000000000095497,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0.5580040298383673
06291940-2d17-4a32-83be-f845875e3fa6,139,1,00:02:55.764,2,55,6,,42,Ball Receipt*,222,Villarreal,4,From Throw In,222,Villarreal,,,['b23d08b9-93bf-4351-9be3-0f7eae42d3e9'],,"[43.1, 76.6]",6827.0,Daniele Bonera,3.0,Right Center Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,175.764,2.790999999999997,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.5708047143624235
37b20070-8529-47fc-b5cc-95c4f54fcf3f,140,1,00:02:55.764,2,55,6,0.057456,43,Carry,222,Villarreal,4,From Throw In,222,Villarreal,,,"['06291940-2d17-4a32-83be-f845875e3fa6', '648f8a2d-e8b6-4404-9b54-3bc1cb84a26b']",,"[43.1, 76.6]",6827.0,Daniele Bonera,3.0,Right Center Back,,,,,,,,,,,,,,,,,,,,"[42.8, 78.3]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,175.764,0.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.3966054035533694
648f8a2d-e8b6-4404-9b54-3bc1cb84a26b,141,1,00:02:55.821,2,55,6,1.574928,30,Pass,222,Villarreal,4,From Throw In,222,Villarreal,,,['f79c722e-17ad-494b-afb9-48c382fe3d3e'],,"[42.8, 78.3]",6827.0,Daniele Bonera,3.0,Right Center Back,18867.0,Matías Nahuel Leiva Esquivel,22.28946,-0.13047624,1.0,Ground Pass,"[64.9, 75.4]",,,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,175.821,0.05699999999998795,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0.9364039641842522
47eb6f75-d5a1-4ac0-8948-ee7c84f2a023,142,1,00:02:57.327,2,57,6,0.57284,17,Pressure,222,Villarreal,4,From Throw In,208,Las Palmas,,,"['0a917252-2306-4796-b0ba-4680752bfc6f', 'a56da093-186f-40f4-a7f8-923b2354f022', 'f79c722e-17ad-494b-afb9-48c382fe3d3e']",,"[49.9, 4.7]",26448.0,Javier Garrido Behovide,6.0,Left Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,177.327,1.5060000000000002,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0.9085826053418791
f79c722e-17ad-494b-afb9-48c382fe3d3e,143,1,00:02:57.396,2,57,6,,42,Ball Receipt*,222,Villarreal,4,From Throw In,222,Villarreal,,,"['47eb6f75-d5a1-4ac0-8948-ee7c84f2a023', '648f8a2d-e8b6-4404-9b54-3bc1cb84a26b']",,"[64.9, 75.4]",18867.0,Matías Nahuel Leiva Esquivel,12.0,Right Midfield,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,177.39600000000002,0.06900000000001683,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.21027605270295724
a56da093-186f-40f4-a7f8-923b2354f022,144,1,00:02:57.396,2,57,6,0.073522,43,Carry,222,Villarreal,4,From Throw In,222,Villarreal,,,"['0a917252-2306-4796-b0ba-4680752bfc6f', '47eb6f75-d5a1-4ac0-8948-ee7c84f2a023', 'f79c722e-17ad-494b-afb9-48c382fe3d3e']",,"[64.9, 75.4]",18867.0,Matías Nahuel Leiva Esquivel,12.0,Right Midfield,,,,,,,,,,,,,,,,,,,,"[64.9, 75.4]",True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,177.39600000000002,0.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.7982622653462957
0a917252-2306-4796-b0ba-4680752bfc6f,145,1,00:02:57.470,2,57,6,0.608421,30,Pass,222,Villarreal,4,From Throw In,222,Villarreal,,,"['47eb6f75-d5a1-4ac0-8948-ee7c84f2a023', '82853885-27b4-4bdb-b903-7d2b6720cbfa']",,"[64.9, 75.4]",18867.0,Matías Nahuel Leiva Esquivel,12.0,Right Midfield,6357.0,Jonathan dos Santos Ramírez,11.205802,-2.1464233,1.0,Ground Pass,"[58.8, 66.0]",,,38.0,Left Foot,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,177.47,0.07399999999998386,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0.37876715152099893
82853885-27b4-4bdb-b903-7d2b6720cbfa,146,1,00:02:58.078,2,58,6,,42,Ball Receipt*,222,Villarreal,4,From Throw In,222,Villarreal,,,['0a917252-2306-4796-b0ba-4680752bfc6f'],,"[58.8, 66.0]",6357.0,Jonathan dos Santos Ramírez,9.0,Right Defensive Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,178.078,0.6080000000000041,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.6095164869051549
1d7d158b-6136-497b-8293-71d362933dd0,147,1,00:02:58.078,2,58,6,3.479137,43,Carry,222,Villarreal,4,From Throw In,222,Villarreal,,,"['087adec9-4320-4d9c-aba0-26406408ef6e', '2572c8ba-d483-4c1c-9c4d-7b48b204804c', '82853885-27b4-4bdb-b903-7d2b6720cbfa']",,"[58.8, 66.0]",6357.0,Jonathan dos Santos Ramírez,9.0,Right Defensive Midfield,,,,,,,,,,,,,,,,,,,,"[63.2, 61.6]",True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,178.078,0.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.24035008743102615
2572c8ba-d483-4c1c-9c4d-7b48b204804c,148,1,00:02:58.539,2,58,6,3.066346,17,Pressure,222,Villarreal,4,From Throw In,208,Las Palmas,,,"['087adec9-4320-4d9c-aba0-26406408ef6e', '1d7d158b-6136-497b-8293-71d362933dd0']",,"[61.4, 11.3]",6928.0,Pedro Taunausú Domínguez Placeres,19.0,Center Attacking Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,178.539,0.4609999999999843,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0.7120122631936276
087adec9-4320-4d9c-aba0-26406408ef6e,149,1,00:03:01.557,3,1,6,1.121764,30,Pass,222,Villarreal,4,From Throw In,222,Villarreal,,,"['2572c8ba-d483-4c1c-9c4d-7b48b204804c', '64094bad-9e4a-4cbe-9c2d-507bfcf9599b']",,"[63.2, 61.6]",6357.0,Jonathan dos Santos Ramírez,9.0,Right Defensive Midfield,6829.0,Samuel Castillejo Azuaga,23.546762,-1.4258963,2.0,Low Pass,"[66.6, 38.3]",,,40.0,Right Foot,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,181.557,3.0180000000000007,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0.22576266017826863
64094bad-9e4a-4cbe-9c2d-507bfcf9599b,150,1,00:03:02.679,3,2,6,,42,Ball Receipt*,222,Villarreal,4,From Throw In,222,Villarreal,,,['087adec9-4320-4d9c-aba0-26406408ef6e'],,"[66.6, 38.3]",6829.0,Samuel Castillejo Azuaga,16.0,Left Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,182.679,1.122000000000014,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.14063571931028007
9532f55a-873e-42df-a5cf-6af1d20e1c7f,151,1,00:03:02.679,3,2,6,1.661966,43,Carry,222,Villarreal,4,From Throw In,222,Villarreal,,,"['64094bad-9e4a-4cbe-9c2d-507bfcf9599b', 'daf1c970-a58f-4bd5-a1c6-aca75c2691af', 'ef3403f2-23a4-4be2-8f47-cfa745e4cfc4']",,"[66.6, 38.3]",6829.0,Samuel Castillejo Azuaga,16.0,Left Midfield,,,,,,,,,,,,,,,,,,,,"[66.1, 46.7]",True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,182.679,0.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.4947224846166096
ef3403f2-23a4-4be2-8f47-cfa745e4cfc4,152,1,00:03:03.703,3,3,6,0.719525,17,Pressure,222,Villarreal,4,From Throw In,208,Las Palmas,,,"['9532f55a-873e-42df-a5cf-6af1d20e1c7f', 'daf1c970-a58f-4bd5-a1c6-aca75c2691af']",,"[56.9, 39.1]",6608.0,Nabil El Zhar,12.0,Right Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,183.703,1.024000000000001,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0.520591910920917
daf1c970-a58f-4bd5-a1c6-aca75c2691af,153,1,00:03:04.341,3,4,6,0.680497,30,Pass,222,Villarreal,4,From Throw In,222,Villarreal,,,"['2029a4bb-5056-4d74-abfb-8375f133234c', 'ef3403f2-23a4-4be2-8f47-cfa745e4cfc4']",,"[66.1, 46.7]",6829.0,Samuel Castillejo Azuaga,16.0,Left Midfield,22819.0,Bruno Soriano Llido,6.129437,-2.6487563,3.0,High Pass,"[60.7, 43.8]",,,38.0,Left Foot,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,184.341,0.6380000000000052,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0.6980435461319191
2029a4bb-5056-4d74-abfb-8375f133234c,154,1,00:03:05.021,3,5,6,,42,Ball Receipt*,222,Villarreal,4,From Throw In,222,Villarreal,,,['daf1c970-a58f-4bd5-a1c6-aca75c2691af'],,"[60.7, 43.8]",22819.0,Bruno Soriano Llido,11.0,Left Defensive Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,185.021,0.6799999999999784,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.33933063272213493
a9c047cc-6118-40f8-9b5a-39c456707cf0,155,1,00:03:05.225,3,5,6,1.585163,30,Pass,222,Villarreal,4,From Throw In,222,Villarreal,,,['7adc1b55-68d0-4b12-9c5c-21dfb86210fd'],,"[60.7, 43.8]",22819.0,Bruno Soriano Llido,11.0,Left Defensive Midfield,6828.0,Jaume Vicent Costa Jordá,19.131388,-1.1679635,3.0,High Pass,"[68.2, 26.2]",,,37.0,Head,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,185.225,0.20400000000000773,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0.5290949669382932
7adc1b55-68d0-4b12-9c5c-21dfb86210fd,156,1,00:03:06.810,3,6,6,,42,Ball Receipt*,222,Villarreal,4,From Throw In,222,Villarreal,,,['a9c047cc-6118-40f8-9b5a-39c456707cf0'],,"[68.2, 26.2]",6828.0,Jaume Vicent Costa Jordá,6.0,Left Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,186.81,1.585000000000008,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.5472643827419902
322cc187-bcd3-481e-be35-1f25f5035784,157,1,00:03:06.810,3,6,6,2.465088,43,Carry,222,Villarreal,4,From Throw In,222,Villarreal,,,"['1aadc29d-a667-4b0b-92af-f6a976a259b0', '7adc1b55-68d0-4b12-9c5c-21dfb86210fd']",,"[68.2, 26.2]",6828.0,Jaume Vicent Costa Jordá,6.0,Left Back,,,,,,,,,,,,,,,,,,,,"[88.3, 22.6]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,186.81,0.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.5202075274966846
1aadc29d-a667-4b0b-92af-f6a976a259b0,158,1,00:03:09.275,3,9,6,1.375483,30,Pass,222,Villarreal,4,From Throw In,222,Villarreal,,,['635fe3ee-9db8-41f0-af8c-9a4cc8399324'],,"[88.3, 22.6]",6828.0,Jaume Vicent Costa Jordá,6.0,Left Back,6609.0,Denis Suárez Fernández,17.24094,-1.0552473,1.0,Ground Pass,"[96.8, 7.6]",,,38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,189.275,2.4650000000000034,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0.49918349923124206
635fe3ee-9db8-41f0-af8c-9a4cc8399324,159,1,00:03:10.651,3,10,6,,42,Ball Receipt*,222,Villarreal,4,From Throw In,222,Villarreal,,,['1aadc29d-a667-4b0b-92af-f6a976a259b0'],,"[96.8, 7.6]",6609.0,Denis Suárez Fernández,24.0,Left Center Forward,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,190.651,1.3760000000000048,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.8624942909536532
5eecdc27-c54d-44fa-8c97-c3916e7efae9,160,1,00:03:10.651,3,10,6,2.217237,43,Carry,222,Villarreal,4,From Throw In,222,Villarreal,,,"['635fe3ee-9db8-41f0-af8c-9a4cc8399324', '64e024db-eb6c-42ec-8d33-d1f2b9edebba', 'bf6f268f-449b-4042-921d-6c1abbd463da']",,"[96.8, 7.6]",6609.0,Denis Suárez Fernández,24.0,Left Center Forward,,,,,,,,,,,,,,,,,,,,"[90.2, 21.9]",True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,190.651,0.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.18230261913694534
bf6f268f-449b-4042-921d-6c1abbd463da,161,1,00:03:12.229,3,12,6,0.727384,17,Pressure,222,Villarreal,4,From Throw In,208,Las Palmas,,,"['5eecdc27-c54d-44fa-8c97-c3916e7efae9', '64e024db-eb6c-42ec-8d33-d1f2b9edebba']",,"[27.4, 65.6]",7906.0,David Simón Rodríguez Santana,2.0,Right Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,192.229,1.578000000000003,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0.879800849825528
64e024db-eb6c-42ec-8d33-d1f2b9edebba,162,1,00:03:12.868,3,12,6,1.309769,30,Pass,222,Villarreal,4,From Throw In,222,Villarreal,,,"['6ce3e78c-fa17-4708-946d-f8823d3f8309', '6e2e9416-c546-4f1e-aa4c-09e29d878ffc', 'bf6f268f-449b-4042-921d-6c1abbd463da']",,"[90.2, 21.9]",6609.0,Denis Suárez Fernández,24.0,Left Center Forward,6862.0,Cédric Bakambu,25.06392,0.83620185,2.0,Low Pass,"[107.0, 40.5]",,,40.0,Right Foot,9.0,Incomplete,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,192.868,0.6389999999999816,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0.10541795720550085
26985944-449b-4fa8-9227-8c58ae8b3951,163,1,00:03:13.960,3,13,6,0.331568,17,Pressure,222,Villarreal,4,From Throw In,222,Villarreal,,,['6e2e9416-c546-4f1e-aa4c-09e29d878ffc'],,"[105.8, 39.8]",6862.0,Cédric Bakambu,22.0,Right Center Forward,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,193.96,1.092000000000013,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0.7090694170644345
6ce3e78c-fa17-4708-946d-f8823d3f8309,164,1,00:03:14.178,3,14,6,,42,Ball Receipt*,222,Villarreal,4,From Throw In,222,Villarreal,,,['64e024db-eb6c-42ec-8d33-d1f2b9edebba'],,"[107.0, 42.6]",6862.0,Cédric Bakambu,22.0,Right Center Forward,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,194.178,0.2179999999999893,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.47456064785223684
6e2e9416-c546-4f1e-aa4c-09e29d878ffc,165,1,00:03:14.178,3,14,6,0.0,10,Interception,222,Villarreal,4,From Throw In,208,Las Palmas,,,"['26985944-449b-4fa8-9227-8c58ae8b3951', '64e024db-eb6c-42ec-8d33-d1f2b9edebba']",,"[13.1, 39.6]",7907.0,Pedro Bigas Rigo,5.0,Left Center Back,,,,,,,,,,,,,,,,,,,,,True,16.0,Success In Play,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,194.178,0.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,0.39109391169356966
3a304e51-5595-4db8-9f87-7129c1dcf832,166,1,00:03:15.559,3,15,7,0.0,2,Ball Recovery,208,Las Palmas,1,Regular Play,208,Las Palmas,,,,,"[27.8, 51.0]",6928.0,Pedro Taunausú Domínguez Placeres,19.0,Center Attacking Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,195.559,1.3810000000000002,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.5027529359357162
f0d2db54-b8f8-43b6-8ad9-2ae003f040f1,167,1,00:03:15.559,3,15,7,1.238507,43,Carry,208,Las Palmas,1,Regular Play,208,Las Palmas,,,"['085312b0-5832-4b97-b210-6612446de2c3', '3a304e51-5595-4db8-9f87-7129c1dcf832', '901d7cc5-315b-47e4-bd29-a19f55396674']",,"[27.8, 51.0]",6928.0,Pedro Taunausú Domínguez Placeres,19.0,Center Attacking Midfield,,,,,,,,,,,,,,,,,,,,"[28.1, 49.8]",True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,195.559,0.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.6251605168400604
085312b0-5832-4b97-b210-6612446de2c3,168,1,00:03:15.651,3,15,7,0.592006,17,Pressure,208,Las Palmas,1,Regular Play,222,Villarreal,,,['f0d2db54-b8f8-43b6-8ad9-2ae003f040f1'],,"[92.3, 25.5]",6609.0,Denis Suárez Fernández,24.0,Left Center Forward,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,195.651,0.09200000000001296,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0.028907415814487636
9e4af73e-c88f-46ff-94c6-d15394cc2959,169,1,00:03:16.798,3,16,7,0.0,22,Foul Committed,208,Las Palmas,1,Regular Play,222,Villarreal,,,['901d7cc5-315b-47e4-bd29-a19f55396674'],,"[92.0, 30.3]",6609.0,Denis Suárez Fernández,24.0,Left Center Forward,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,196.798,1.1469999999999914,0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.46016311142428534
901d7cc5-315b-47e4-bd29-a19f55396674,170,1,00:03:16.798,3,16,7,0.0,21,Foul Won,208,Las Palmas,1,Regular Play,208,Las Palmas,,,['9e4af73e-c88f-46ff-94c6-d15394cc2959'],,"[28.1, 49.8]",6928.0,Pedro Taunausú Domínguez Placeres,19.0,Center Attacking Midfield,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,196.798,0.0,0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.6178275632776418
5327d990-5a28-4431-917b-2c4e7015ab1e,171,1,00:03:29.179,3,29,8,0.463796,30,Pass,208,Las Palmas,3,From Free Kick,208,Las Palmas,,,['c6676770-c12b-4722-bb5c-e7d184656465'],True,"[39.2, 35.3]",7907.0,Pedro Bigas Rigo,5.0,Left Center Back,8440.0,Aythami Artiles Oliva,19.313208,2.1272004,1.0,Ground Pass,"[29.0, 51.7]",62.0,Free Kick,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,209.179,12.381,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0.14078640585057844
c6676770-c12b-4722-bb5c-e7d184656465,172,1,00:03:29.643,3,29,8,,42,Ball Receipt*,208,Las Palmas,3,From Free Kick,208,Las Palmas,,,['5327d990-5a28-4431-917b-2c4e7015ab1e'],,"[29.0, 51.7]",8440.0,Aythami Artiles Oliva,3.0,Right Center Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,209.643,0.46399999999999864,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.3432102341879344
