id,index,period,timestamp,minute,second,possession,duration,type_id,type_name,possession_team_id,possession_team_name,play_pattern_id,play_pattern_name,team_id,team_name,tactics_formation,tactics_lineup,related_events,location,player_id,player_name,position_id,position_name,pass_recipient_id,pass_recipient_name,pass_length,pass_angle,pass_height_id,pass_height_name,pass_end_location,pass_body_part_id,pass_body_part_name,pass_type_id,pass_type_name,carry_end_location,pass_switch,under_pressure,pass_outcome_id,pass_outcome_name,ball_receipt_outcome_id,ball_receipt_outcome_name,50_50_outcome_id,50_50_outcome_name,pass_cross,duel_type_id,duel_type_name,clearance_aerial_won,clearance_head,clearance_body_part_id,clearance_body_part_name,pass_no_touch,counterpress,dribble_outcome_id,dribble_outcome_name,duel_outcome_id,duel_outcome_name,off_camera,interception_outcome_id,interception_outcome_name,ball_recovery_recovery_failure,pass_aerial_won,pass_cut_back,pass_assisted_shot_id,pass_shot_assist,shot_statsbomb_xg,shot_end_location,shot_key_pass_id,shot_body_part_id,shot_body_part_name,shot_technique_id,shot_technique_name,shot_deflected,shot_first_time,shot_outcome_id,shot_outcome_name,shot_type_id,shot_type_name,shot_freeze_frame,block_deflection,goalkeeper_outcome_id,goalkeeper_outcome_name,goalkeeper_type_id,goalkeeper_type_name,goalkeeper_body_part_id,goalkeeper_body_part_name,goalkeeper_technique_id,goalkeeper_technique_name,goalkeeper_position_id,goalkeeper_position_name,pass_outswinging,pass_technique_id,pass_technique_name,goalkeeper_end_location,out,clearance_right_foot,foul_committed_card_id,foul_committed_card_name,clearance_left_foot,pass_inswinging,shot_aerial_won,foul_won_defensive,pass_goal_assist,dribble_overrun,miscontrol_aerial_won,foul_committed_advantage,foul_won_advantage,pass_deflected,substitution_outcome_id,substitution_outcome_name,substitution_replacement_id,substitution_replacement_name,foul_committed_offensive,dribble_nutmeg,shot_one_on_one,ball_recovery_offensive,foul_committed_type_id,foul_committed_type_name,pass_straight,timestamp_seconds,time_since_last_event,distance_to_goal,event_type_50/50,event_type_Ball Receipt*,event_type_Ball Recovery,event_type_Block,event_type_Carry,event_type_Clearance,event_type_Dispossessed,event_type_Dribble,event_type_Dribbled Past,event_type_Duel,event_type_Error,event_type_Foul Committed,event_type_Foul Won,event_type_Goal Keeper,event_type_Half End,event_type_Half Start,event_type_Injury Stoppage,event_type_Interception,event_type_Miscontrol,event_type_Offside,event_type_Pass,event_type_Player Off,event_type_Player On,event_type_Pressure,event_type_Shot,event_type_Starting XI,event_type_Substitution,event_type_Tactical Shift,pitch_control_score
f19a8981-9996-47d1-8a69-5703073b67e4,1,1,00:00:00.000,0,0,1,0.0,35,Starting XI,220,Real Madrid,1,Regular Play,220,Real Madrid,433.0,"[{'player': {'id': 5597, 'name': 'Keylor Navas Gamboa'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'jersey_number': 1}, {'player': {'id': 3063, 'name': 'Danilo Luiz da Silva'}, 'position': {'id': 2, 'name': 'Right Back'}, 'jersey_number': 23}, {'player': {'id': 5485, 'name': 'Raphaël Varane'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'jersey_number': 2}, {'player': {'id': 5202, 'name': 'José Ignacio Fernández Iglesias'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'jersey_number': 6}, {'player': {'id': 5552, 'name': 'Marcelo Vieira da Silva Júnior'}, 'position': {'id': 6, 'name': 'Left Back'}, 'jersey_number': 12}, {'player': {'id': 5539, 'name': 'Carlos Henrique Casimiro'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'jersey_number': 14}, {'player': {'id': 5574, 'name': 'Toni Kroos'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'jersey_number': 8}, {'player': {'id': 5456, 'name': 'Mateo Kovačić'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'jersey_number': 16}, {'player': {'id': 4926, 'name': 'Francisco Román Alarcón Suárez'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'jersey_number': 22}, {'player': {'id': 6399, 'name': 'Gareth Frank Bale'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'jersey_number': 11}, {'player': {'id': 5207, 'name': 'Cristiano Ronaldo dos Santos Aveiro'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'jersey_number': 7}]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,0.45427615089505524
c0be3a84-89ff-4b81-a2d1-368e808406bb,2,1,00:00:00.000,0,0,1,0.0,35,Starting XI,220,Real Madrid,1,Regular Play,221,Levante UD,352.0,"[{'player': {'id': 6730, 'name': 'Rubén Iván Martínez Andrade'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'jersey_number': 13}, {'player': {'id': 27122, 'name': 'Simão Mate'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'jersey_number': 5}, {'player': {'id': 6647, 'name': 'Zouhair Feddal'}, 'position': {'id': 4, 'name': 'Center Back'}, 'jersey_number': 24}, {'player': {'id': 26023, 'name': 'Juan Francisco García García'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'jersey_number': 12}, {'player': {'id': 6668, 'name': 'José Luis Morales Nogales'}, 'position': {'id': 7, 'name': 'Right Wing Back'}, 'jersey_number': 11}, {'player': {'id': 6784, 'name': 'Antonio García Aranda'}, 'position': {'id': 8, 'name': 'Left Wing Back'}, 'jersey_number': 3}, {'player': {'id': 23970, 'name': 'José María Martín-Bejarano Serrano'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'jersey_number': 22}, {'player': {'id': 23791, 'name': 'Víctor Casadesús Castaño'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'jersey_number': 18}, {'player': {'id': 6659, 'name': 'Víctor Camarasa Ferrando'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'jersey_number': 6}, {'player': {'id': 6684, 'name': 'Roger Martí Salvador'}, 'position': {'id': 22, 'name': 'Right Center Forward'}, 'jersey_number': 14}, {'player': {'id': 25134, 'name': 'Deyverson Brum Silva Acosta'}, 'position': {'id': 24, 'name': 'Left Center Forward'}, 'jersey_number': 20}]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,0.9287465337743126
5854e1c4-e746-42a8-9714-fee973439c81,3,1,00:00:00.000,0,0,1,0.0,18,Half Start,220,Real Madrid,1,Regular Play,220,Real Madrid,,,['389a0824-900c-487a-a152-213606bd5e49'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,0.044786956482387064
389a0824-900c-487a-a152-213606bd5e49,4,1,00:00:00.000,0,0,1,0.0,18,Half Start,220,Real Madrid,1,Regular Play,221,Levante UD,,,['5854e1c4-e746-42a8-9714-fee973439c81'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,0.5325931899978664
7f537dc3-fe1d-41ca-8907-fa38a25769ce,5,1,00:00:00.582,0,0,2,0.325364,30,Pass,221,Levante UD,9,From Kick Off,221,Levante UD,,,['eccb0de7-94a8-4253-a030-ed7ad16d1cd4'],"[61.0, 40.1]",6684.0,Roger Martí Salvador,22.0,Right Center Forward,25134.0,Deyverson Brum Silva Acosta,3.0083218,1.8399638,1.0,Ground Pass,"[60.2, 43.0]",38.0,Left Foot,65.0,Kick Off,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.582,0.582,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,0.006843614525164243
eccb0de7-94a8-4253-a030-ed7ad16d1cd4,6,1,00:00:00.907,0,0,2,,42,Ball Receipt*,221,Levante UD,9,From Kick Off,221,Levante UD,,,['7f537dc3-fe1d-41ca-8907-fa38a25769ce'],"[60.2, 43.0]",25134.0,Deyverson Brum Silva Acosta,24.0,Left Center Forward,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.907,0.32500000000000007,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.3932591893075581
94b1e7c8-696c-4fce-88d3-7a0116265239,7,1,00:00:00.907,0,0,2,1.686115,30,Pass,221,Levante UD,9,From Kick Off,221,Levante UD,,,['51f06924-cb18-4618-ac34-c10ce23c5c64'],"[60.2, 43.0]",25134.0,Deyverson Brum Silva Acosta,24.0,Left Center Forward,26023.0,Juan Francisco García García,26.086395,-2.7105236,1.0,Ground Pass,"[36.5, 32.1]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.907,0.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,0.6624671484452397
51f06924-cb18-4618-ac34-c10ce23c5c64,8,1,00:00:02.594,0,2,2,,42,Ball Receipt*,221,Levante UD,9,From Kick Off,221,Levante UD,,,['94b1e7c8-696c-4fce-88d3-7a0116265239'],"[36.5, 32.1]",26023.0,Juan Francisco García García,5.0,Left Center Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.594,1.6869999999999998,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.2142027875627619
e8139b2b-530c-4d09-8277-8f1dfc94dce0,9,1,00:00:02.594,0,2,2,1.293705,43,Carry,221,Levante UD,9,From Kick Off,221,Levante UD,,,"['5111030b-c9ee-4629-ade2-a75887522704', '51f06924-cb18-4618-ac34-c10ce23c5c64']","[36.5, 32.1]",26023.0,Juan Francisco García García,5.0,Left Center Back,,,,,,,,,,,,"[40.5, 28.5]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.594,0.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.9484547232585623
5111030b-c9ee-4629-ade2-a75887522704,10,1,00:00:03.887,0,3,2,1.65958,30,Pass,221,Levante UD,9,From Kick Off,221,Levante UD,,,['c44cd455-d5cc-4366-b66d-471deaef97ea'],"[40.5, 28.5]",26023.0,Juan Francisco García García,5.0,Left Center Back,6784.0,Antonio García Aranda,33.801777,-0.6932231,1.0,Ground Pass,"[66.5, 6.9]",38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.887,1.2930000000000001,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,0.531551942719094
c44cd455-d5cc-4366-b66d-471deaef97ea,11,1,00:00:05.547,0,5,2,,42,Ball Receipt*,221,Levante UD,9,From Kick Off,221,Levante UD,,,['5111030b-c9ee-4629-ade2-a75887522704'],"[66.5, 6.9]",6784.0,Antonio García Aranda,8.0,Left Wing Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.547,1.6599999999999997,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.11231813746610142
bfb3bdbb-9799-486f-bc62-b7775632508c,12,1,00:00:05.547,0,5,2,0.645168,43,Carry,221,Levante UD,9,From Kick Off,221,Levante UD,,,"['6f7a1691-3c45-44a8-8d10-03a5feafcfbc', 'c44cd455-d5cc-4366-b66d-471deaef97ea']","[66.5, 6.9]",6784.0,Antonio García Aranda,8.0,Left Wing Back,,,,,,,,,,,,"[63.8, 8.8]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.547,0.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.10514901429812695
6f7a1691-3c45-44a8-8d10-03a5feafcfbc,13,1,00:00:06.192,0,6,2,1.832137,30,Pass,221,Levante UD,9,From Kick Off,221,Levante UD,,,['9e963235-e6b2-4805-940e-f108aab5e28d'],"[63.8, 8.8]",6784.0,Antonio García Aranda,8.0,Left Wing Back,26023.0,Juan Francisco García García,22.313448,2.589644,2.0,Low Pass,"[44.8, 20.5]",38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.192,0.6450000000000005,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,0.8104968763720488
9e963235-e6b2-4805-940e-f108aab5e28d,14,1,00:00:08.024,0,8,2,,42,Ball Receipt*,221,Levante UD,9,From Kick Off,221,Levante UD,,,['6f7a1691-3c45-44a8-8d10-03a5feafcfbc'],"[44.8, 20.5]",26023.0,Juan Francisco García García,5.0,Left Center Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.024,1.831999999999999,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.5479603592892518
a10c2b51-ee37-484a-85b7-33b39a7e5b78,15,1,00:00:08.024,0,8,2,1.099368,43,Carry,221,Levante UD,9,From Kick Off,221,Levante UD,,,"['440842d6-1cb5-4883-87b5-ec185eeb70a3', '9e963235-e6b2-4805-940e-f108aab5e28d']","[44.8, 20.5]",26023.0,Juan Francisco García García,5.0,Left Center Back,,,,,,,,,,,,"[44.8, 20.5]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.024,0.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.9058144797629571
440842d6-1cb5-4883-87b5-ec185eeb70a3,16,1,00:00:09.124,0,9,2,0.859125,30,Pass,221,Levante UD,9,From Kick Off,221,Levante UD,,,['6ba7a3f8-76c3-44fd-8b98-de719b4d91bb'],"[44.8, 20.5]",26023.0,Juan Francisco García García,5.0,Left Center Back,23970.0,José María Martín-Bejarano Serrano,8.621485,0.66206044,1.0,Ground Pass,"[51.6, 25.8]",38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.124,1.1000000000000014,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,0.21534971691175708
6ba7a3f8-76c3-44fd-8b98-de719b4d91bb,17,1,00:00:09.983,0,9,2,,42,Ball Receipt*,221,Levante UD,9,From Kick Off,221,Levante UD,,,['440842d6-1cb5-4883-87b5-ec185eeb70a3'],"[51.6, 25.8]",23970.0,José María Martín-Bejarano Serrano,10.0,Center Defensive Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.983,0.859,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.6549022691293961
537d8580-f129-4258-9a23-04f20f1047c0,18,1,00:00:09.983,0,9,2,0.835322,43,Carry,221,Levante UD,9,From Kick Off,221,Levante UD,,,"['67cd01e9-05eb-4024-9b65-390763fc6fed', '6ba7a3f8-76c3-44fd-8b98-de719b4d91bb']","[51.6, 25.8]",23970.0,José María Martín-Bejarano Serrano,10.0,Center Defensive Midfield,,,,,,,,,,,,"[47.8, 30.5]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.983,0.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.37353313838680824
67cd01e9-05eb-4024-9b65-390763fc6fed,19,1,00:00:10.818,0,10,2,1.675946,30,Pass,221,Levante UD,9,From Kick Off,221,Levante UD,,,['9cced1e9-005b-44d9-ac02-2a53a4cbb80a'],"[47.8, 30.5]",23970.0,José María Martín-Bejarano Serrano,10.0,Center Defensive Midfield,6647.0,Zouhair Feddal,18.999474,2.5433714,1.0,Ground Pass,"[32.1, 41.2]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.818,0.8349999999999991,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,0.541830502536089
9cced1e9-005b-44d9-ac02-2a53a4cbb80a,20,1,00:00:12.494,0,12,2,,42,Ball Receipt*,221,Levante UD,9,From Kick Off,221,Levante UD,,,['67cd01e9-05eb-4024-9b65-390763fc6fed'],"[32.1, 41.2]",6647.0,Zouhair Feddal,4.0,Center Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.494,1.6760000000000002,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.8328469206053906
2fc967f6-dd9c-411f-9cee-708c72e23ef9,21,1,00:00:12.494,0,12,2,2.71842,43,Carry,221,Levante UD,9,From Kick Off,221,Levante UD,,,"['0a2c79e3-661f-4b7f-9497-300b54d445c9', '9cced1e9-005b-44d9-ac02-2a53a4cbb80a']","[32.1, 41.2]",6647.0,Zouhair Feddal,4.0,Center Back,,,,,,,,,,,,"[38.5, 36.5]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.494,0.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.5498673442246476
0a2c79e3-661f-4b7f-9497-300b54d445c9,22,1,00:00:15.212,0,15,2,2.843697,30,Pass,221,Levante UD,9,From Kick Off,221,Levante UD,,,['db66ea1c-9328-46d2-bddf-161f88c35d79'],"[38.5, 36.5]",6647.0,Zouhair Feddal,4.0,Center Back,6668.0,José Luis Morales Nogales,50.522274,0.95698947,2.0,Low Pass,"[67.6, 77.8]",38.0,Left Foot,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.212,2.718,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,0.9456676928684704
db66ea1c-9328-46d2-bddf-161f88c35d79,23,1,00:00:18.056,0,18,2,,42,Ball Receipt*,221,Levante UD,9,From Kick Off,221,Levante UD,,,['0a2c79e3-661f-4b7f-9497-300b54d445c9'],"[67.6, 77.8]",6668.0,José Luis Morales Nogales,7.0,Right Wing Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.056,2.844000000000001,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.03215919410064072
eeefd0bd-5aad-44cc-8e33-68b4c3a3ba14,24,1,00:00:18.056,0,18,2,5.708516,43,Carry,221,Levante UD,9,From Kick Off,221,Levante UD,,,"['8eed37c0-6696-41b8-b18a-b65e06af89fb', 'bf505357-355c-485c-8b1d-ce60e7d5a1bf', 'db66ea1c-9328-46d2-bddf-161f88c35d79']","[67.6, 77.8]",6668.0,José Luis Morales Nogales,7.0,Right Wing Back,,,,,,,,,,,,"[93.5, 60.9]",,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.056,0.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.6775392873098335
8eed37c0-6696-41b8-b18a-b65e06af89fb,25,1,00:00:23.441,0,23,2,0.487585,17,Pressure,221,Levante UD,9,From Kick Off,220,Real Madrid,,,"['b04b45bc-f258-4005-9362-0eb9a2e488a5', 'bf505357-355c-485c-8b1d-ce60e7d5a1bf', 'eeefd0bd-5aad-44cc-8e33-68b4c3a3ba14']","[24.0, 20.7]",5539.0,Carlos Henrique Casimiro,10.0,Center Defensive Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.441,5.384999999999998,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,0.2007302556837256
bf505357-355c-485c-8b1d-ce60e7d5a1bf,26,1,00:00:23.765,0,23,2,0.163593,30,Pass,221,Levante UD,9,From Kick Off,221,Levante UD,,,"['8eed37c0-6696-41b8-b18a-b65e06af89fb', 'b04b45bc-f258-4005-9362-0eb9a2e488a5', 'e2f9da3a-5147-455c-8194-379faddb23d4']","[93.5, 60.9]",6668.0,José Luis Morales Nogales,7.0,Right Wing Back,25134.0,Deyverson Brum Silva Acosta,2.6172504,-0.81241864,1.0,Ground Pass,"[95.3, 59.0]",38.0,Left Foot,,,,,True,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.765,0.3240000000000016,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,0.7766434032371782
b04b45bc-f258-4005-9362-0eb9a2e488a5,27,1,00:00:23.928,0,23,2,,42,Ball Receipt*,221,Levante UD,9,From Kick Off,221,Levante UD,,,"['8eed37c0-6696-41b8-b18a-b65e06af89fb', 'bf505357-355c-485c-8b1d-ce60e7d5a1bf']","[99.1, 50.0]",25134.0,Deyverson Brum Silva Acosta,24.0,Left Center Forward,,,,,,,,,,,,,,True,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.928,0.16300000000000026,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.7243964132419928
e2f9da3a-5147-455c-8194-379faddb23d4,28,1,00:00:23.928,0,23,2,0.0,6,Block,221,Levante UD,9,From Kick Off,220,Real Madrid,,,['bf505357-355c-485c-8b1d-ce60e7d5a1bf'],"[24.8, 21.1]",5539.0,Carlos Henrique Casimiro,10.0,Center Defensive Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.928,0.0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.2931390003301946
886acd9a-f735-4cd0-959f-9041a5e6efed,29,1,00:00:24.529,0,24,2,0.0,33,50/50,221,Levante UD,9,From Kick Off,220,Real Madrid,,,"['923a5021-1123-4658-bb22-883ddeed339e', 'd3a7d8e3-9b12-4002-b981-6e4d81fbdc1d']","[27.0, 22.8]",5539.0,Carlos Henrique Casimiro,10.0,Center Defensive Midfield,,,,,,,,,,,,,,True,,,,,1.0,Lost,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.529,0.6009999999999991,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.2184311646337842
923a5021-1123-4658-bb22-883ddeed339e,30,1,00:00:24.529,0,24,2,0.0,33,50/50,221,Levante UD,9,From Kick Off,221,Levante UD,,,['886acd9a-f735-4cd0-959f-9041a5e6efed'],"[93.1, 57.3]",6668.0,José Luis Morales Nogales,7.0,Right Wing Back,,,,,,,,,,,,,,True,,,,,4.0,Won,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.529,0.0,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.22180897188015058
d3a7d8e3-9b12-4002-b981-6e4d81fbdc1d,31,1,00:00:24.529,0,24,2,1.49119,43,Carry,221,Levante UD,9,From Kick Off,221,Levante UD,,,"['886acd9a-f735-4cd0-959f-9041a5e6efed', '923a5021-1123-4658-bb22-883ddeed339e', 'a46b0d1c-1c91-42d5-9241-a6cb7f52ac1f', 'b5443efe-87a9-4541-ab28-d7c8f556d2f6']","[93.1, 57.3]",6668.0,José Luis Morales Nogales,7.0,Right Wing Back,,,,,,,,,,,,"[87.9, 49.4]",,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.529,0.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.17404767932823806
