id,index,period,timestamp,minute,second,possession,duration,type_id,type_name,possession_team_id,possession_team_name,play_pattern_id,play_pattern_name,team_id,team_name,tactics_formation,tactics_lineup,related_events,off_camera,location,player_id,player_name,position_id,position_name,pass_recipient_id,pass_recipient_name,pass_length,pass_angle,pass_height_id,pass_height_name,pass_end_location,pass_body_part_id,pass_body_part_name,pass_type_id,pass_type_name,pass_outcome_id,pass_outcome_name,ball_receipt_outcome_id,ball_receipt_outcome_name,carry_end_location,under_pressure,pass_cross,goalkeeper_type_id,goalkeeper_type_name,goalkeeper_outcome_id,goalkeeper_outcome_name,pass_switch,ball_recovery_recovery_failure,interception_outcome_id,interception_outcome_name,counterpress,duel_type_id,duel_type_name,duel_outcome_id,duel_outcome_name,shot_statsbomb_xg,shot_end_location,shot_body_part_id,shot_body_part_name,shot_type_id,shot_type_name,shot_outcome_id,shot_outcome_name,shot_technique_id,shot_technique_name,shot_freeze_frame,goalkeeper_end_location,goalkeeper_position_id,goalkeeper_position_name,pass_aerial_won,pass_cut_back,foul_won_defensive,dribble_outcome_id,dribble_outcome_name,shot_first_time,goalkeeper_body_part_id,goalkeeper_body_part_name,goalkeeper_technique_id,goalkeeper_technique_name,pass_assisted_shot_id,pass_shot_assist,shot_key_pass_id,out,pass_inswinging,pass_technique_id,pass_technique_name,clearance_head,clearance_body_part_id,clearance_body_part_name,clearance_aerial_won,clearance_right_foot,shot_saved_to_post,goalkeeper_shot_saved_to_post,foul_committed_advantage,foul_won_advantage,pass_outswinging,dribble_overrun,clearance_left_foot,shot_one_on_one,shot_aerial_won,injury_stoppage_in_chain,pass_goal_assist,pass_through_ball,foul_committed_card_id,foul_committed_card_name,foul_committed_penalty,foul_won_penalty,substitution_outcome_id,substitution_outcome_name,substitution_replacement_id,substitution_replacement_name,timestamp_seconds,time_since_last_event,distance_to_goal,event_type_Ball Receipt*,event_type_Ball Recovery,event_type_Block,event_type_Carry,event_type_Clearance,event_type_Dispossessed,event_type_Dribble,event_type_Dribbled Past,event_type_Duel,event_type_Foul Committed,event_type_Foul Won,event_type_Goal Keeper,event_type_Half End,event_type_Half Start,event_type_Injury Stoppage,event_type_Interception,event_type_Miscontrol,event_type_Pass,event_type_Player Off,event_type_Player On,event_type_Pressure,event_type_Referee Ball-Drop,event_type_Shot,event_type_Starting XI,event_type_Substitution,event_type_Tactical Shift,pitch_control_score
acbff8cb-a87f-41ea-964c-01b7287beafc,465,1,00:11:37.895,11,37,29,1.665272,30,Pass,213,Sevilla,7,From Goal Kick,213,Sevilla,,,['6b8a08b5-09fb-4b5f-a58c-c16d8d32db10'],,"[12.2, 10.8]",10476.0,Timothée Kolodziejczak,5.0,Left Center Back,6823.0,Sergio Rico González,23.296352,1.849096,1.0,Ground Pass,"[5.8, 33.2]",38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,697.895,0.1069999999999709,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0.8314349368302127
6b8a08b5-09fb-4b5f-a58c-c16d8d32db10,466,1,00:11:39.561,11,39,29,,42,Ball Receipt*,213,Sevilla,7,From Goal Kick,213,Sevilla,,,['acbff8cb-a87f-41ea-964c-01b7287beafc'],,"[5.8, 33.2]",6823.0,Sergio Rico González,1.0,Goalkeeper,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,699.561,1.6660000000000537,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.25911159527142247
e391b46a-c45f-4814-919f-b3b81f8e9b6a,467,1,00:11:39.561,11,39,29,1.710809,43,Carry,213,Sevilla,7,From Goal Kick,213,Sevilla,,,"['32f86a1e-b2a9-4d75-accb-7a8074ab9331', '6b8a08b5-09fb-4b5f-a58c-c16d8d32db10']",,"[5.8, 33.2]",6823.0,Sergio Rico González,1.0,Goalkeeper,,,,,,,,,,,,,,,,"[6.3, 25.6]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,699.561,0.0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.21471258187148878
32f86a1e-b2a9-4d75-accb-7a8074ab9331,468,1,00:11:41.271,11,41,29,3.045403,30,Pass,213,Sevilla,7,From Goal Kick,213,Sevilla,,,['06174063-23ab-4ad9-970f-b76e5cdd99af'],,"[6.3, 25.6]",6823.0,Sergio Rico González,1.0,Goalkeeper,3497.0,Vicente Iborra De La Fuente,58.03835,0.3026793,3.0,High Pass,"[61.7, 42.9]",38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,701.271,1.7099999999999227,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0.8665919106441348
06174063-23ab-4ad9-970f-b76e5cdd99af,469,1,00:11:44.317,11,44,29,,42,Ball Receipt*,213,Sevilla,7,From Goal Kick,213,Sevilla,,,['32f86a1e-b2a9-4d75-accb-7a8074ab9331'],,"[61.7, 42.9]",3497.0,Vicente Iborra De La Fuente,9.0,Right Defensive Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,704.317,3.046000000000049,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.7005675974299848
1f6591f2-50b7-4a9b-95f3-ab6fb108d4ad,470,1,00:11:44.317,11,44,29,0.024858,43,Carry,213,Sevilla,7,From Goal Kick,213,Sevilla,,,"['06174063-23ab-4ad9-970f-b76e5cdd99af', '06720719-9ca0-4e47-ba13-8a5acebc097f']",,"[61.7, 42.9]",3497.0,Vicente Iborra De La Fuente,9.0,Right Defensive Midfield,,,,,,,,,,,,,,,,"[61.7, 42.9]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,704.317,0.0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.5630272153727064
06720719-9ca0-4e47-ba13-8a5acebc097f,471,1,00:11:44.342,11,44,29,1.087343,30,Pass,213,Sevilla,7,From Goal Kick,213,Sevilla,,,['4c5d3b14-9bf9-46b4-ad07-7a836c67f532'],,"[61.7, 42.9]",3497.0,Vicente Iborra De La Fuente,9.0,Right Defensive Midfield,6841.0,Víctor Machín Pérez,4.2579336,2.976444,2.0,Low Pass,"[57.5, 43.6]",70.0,Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,704.342,0.024999999999977263,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0.5591688178965145
4c5d3b14-9bf9-46b4-ad07-7a836c67f532,472,1,00:11:45.429,11,45,29,,42,Ball Receipt*,213,Sevilla,7,From Goal Kick,213,Sevilla,,,['06720719-9ca0-4e47-ba13-8a5acebc097f'],,"[57.5, 43.6]",6841.0,Víctor Machín Pérez,17.0,Right Wing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,705.429,1.086999999999989,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.7821275495423168
1ac547ab-a1cd-4280-bd6d-feb6e98bb947,473,1,00:11:45.429,11,45,29,0.731961,43,Carry,213,Sevilla,7,From Goal Kick,213,Sevilla,,,"['17fbd896-b068-4b7d-8bbd-f6359f9ca8e1', '4c5d3b14-9bf9-46b4-ad07-7a836c67f532']",,"[57.5, 43.6]",6841.0,Víctor Machín Pérez,17.0,Right Wing,,,,,,,,,,,,,,,,"[57.5, 43.6]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,705.429,0.0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.04626381883824826
17fbd896-b068-4b7d-8bbd-f6359f9ca8e1,474,1,00:11:46.161,11,46,29,0.766058,30,Pass,213,Sevilla,7,From Goal Kick,213,Sevilla,,,['453755ca-c185-4be7-9743-30151fe1d098'],,"[57.5, 43.6]",6841.0,Víctor Machín Pérez,17.0,Right Wing,6401.0,Kevin Gameiro,18.242807,-0.90975314,1.0,Ground Pass,"[68.7, 29.2]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,706.1610000000001,0.7320000000000846,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0.27188455668692757
453755ca-c185-4be7-9743-30151fe1d098,475,1,00:11:46.927,11,46,29,,42,Ball Receipt*,213,Sevilla,7,From Goal Kick,213,Sevilla,,,['17fbd896-b068-4b7d-8bbd-f6359f9ca8e1'],,"[68.7, 29.2]",6401.0,Kevin Gameiro,23.0,Center Forward,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,706.927,0.7659999999999627,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.6848247664896495
25cfb666-44d8-4af7-a72e-b1fae7e42083,476,1,00:11:46.927,11,46,29,0.024358,43,Carry,213,Sevilla,7,From Goal Kick,213,Sevilla,,,"['453755ca-c185-4be7-9743-30151fe1d098', 'c5fd1b6f-2118-4ed3-9fa0-2bfc39db83d7']",,"[68.7, 29.2]",6401.0,Kevin Gameiro,23.0,Center Forward,,,,,,,,,,,,,,,,"[68.7, 29.2]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,706.927,0.0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.5827455325481373
c5fd1b6f-2118-4ed3-9fa0-2bfc39db83d7,477,1,00:11:46.951,11,46,29,0.587605,30,Pass,213,Sevilla,7,From Goal Kick,213,Sevilla,,,['fd664f06-acf1-4ea0-b0a3-43003a55f35c'],,"[68.7, 29.2]",6401.0,Kevin Gameiro,23.0,Center Forward,5504.0,Éver Maximiliano David Banega,6.618912,2.6711884,1.0,Ground Pass,"[62.8, 32.2]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,706.951,0.02400000000000091,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0.8622921121586222
fd664f06-acf1-4ea0-b0a3-43003a55f35c,478,1,00:11:47.539,11,47,29,,42,Ball Receipt*,213,Sevilla,7,From Goal Kick,213,Sevilla,,,['c5fd1b6f-2118-4ed3-9fa0-2bfc39db83d7'],,"[62.8, 32.2]",5504.0,Éver Maximiliano David Banega,19.0,Center Attacking Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,707.539,0.5879999999999654,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.963245290317375
12e1bfef-bfd6-438d-90ed-5f8e1b8c69fb,479,1,00:11:47.539,11,47,29,0.819253,43,Carry,213,Sevilla,7,From Goal Kick,213,Sevilla,,,"['a7635bf1-7fa3-482a-a82b-37f9fe334afa', 'fd664f06-acf1-4ea0-b0a3-43003a55f35c']",,"[62.8, 32.2]",5504.0,Éver Maximiliano David Banega,19.0,Center Attacking Midfield,,,,,,,,,,,,,,,,"[70.0, 27.1]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,707.539,0.0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.764301345780593
a7635bf1-7fa3-482a-a82b-37f9fe334afa,480,1,00:11:48.358,11,48,29,1.502546,30,Pass,213,Sevilla,7,From Goal Kick,213,Sevilla,,,['99254f8d-66f8-4b08-834a-52507e355c46'],,"[70.0, 27.1]",5504.0,Éver Maximiliano David Banega,19.0,Center Attacking Midfield,8523.0,Yevhen Konoplyanka,23.910667,-0.755821,1.0,Ground Pass,"[87.4, 10.7]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,708.358,0.81899999999996,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0.9394948608818989
99254f8d-66f8-4b08-834a-52507e355c46,481,1,00:11:49.861,11,49,29,,42,Ball Receipt*,213,Sevilla,7,From Goal Kick,213,Sevilla,,,['a7635bf1-7fa3-482a-a82b-37f9fe334afa'],,"[87.4, 10.7]",8523.0,Yevhen Konoplyanka,21.0,Left Wing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,709.861,1.5030000000000427,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.6848585376087748
4cf13712-5a1d-4bd2-8a4d-2be9c4622b9f,482,1,00:11:49.861,11,49,29,2.009282,43,Carry,213,Sevilla,7,From Goal Kick,213,Sevilla,,,"['99254f8d-66f8-4b08-834a-52507e355c46', 'd10714c0-8b2f-4647-90b9-dffdf08f0dd5']",,"[87.4, 10.7]",8523.0,Yevhen Konoplyanka,21.0,Left Wing,,,,,,,,,,,,,,,,"[99.0, 14.2]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,709.861,0.0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.5448882548398751
d10714c0-8b2f-4647-90b9-dffdf08f0dd5,483,1,00:11:51.870,11,51,29,1.103056,30,Pass,213,Sevilla,7,From Goal Kick,213,Sevilla,,,['dba52e4f-859c-4cb3-ae40-a645e0c5bee1'],,"[99.0, 14.2]",8523.0,Yevhen Konoplyanka,21.0,Left Wing,27483.0,Benoît Trémoulinas,11.552056,-0.36282334,1.0,Ground Pass,"[109.8, 10.1]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,711.87,2.0090000000000146,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0.24296903424973304
dba52e4f-859c-4cb3-ae40-a645e0c5bee1,484,1,00:11:52.973,11,52,29,,42,Ball Receipt*,213,Sevilla,7,From Goal Kick,213,Sevilla,,,['d10714c0-8b2f-4647-90b9-dffdf08f0dd5'],,"[109.8, 10.1]",27483.0,Benoît Trémoulinas,6.0,Left Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,712.973,1.1029999999999518,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.43903910039291083
d425d0fe-2ded-43ae-9fd2-cd922d1ca213,485,1,00:11:52.973,11,52,29,0.159997,43,Carry,213,Sevilla,7,From Goal Kick,213,Sevilla,,,"['cc271bc5-1385-4215-a75d-c24980082908', 'dba52e4f-859c-4cb3-ae40-a645e0c5bee1']",,"[109.8, 10.1]",27483.0,Benoît Trémoulinas,6.0,Left Back,,,,,,,,,,,,,,,,"[109.8, 10.1]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,712.973,0.0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.23285923308860768
cc271bc5-1385-4215-a75d-c24980082908,486,1,00:11:53.133,11,53,29,0.240887,30,Pass,213,Sevilla,7,From Goal Kick,213,Sevilla,,,['f983acac-6e47-4977-ab7c-c735e781baf3'],,"[109.8, 10.1]",27483.0,Benoît Trémoulinas,6.0,Left Back,,,4.539824,1.4382448,2.0,Low Pass,"[110.4, 14.6]",38.0,Left Foot,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,713.133,0.16000000000008185,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0.8518603404141717
f983acac-6e47-4977-ab7c-c735e781baf3,487,1,00:11:53.374,11,53,29,0.0,6,Block,213,Sevilla,7,From Goal Kick,216,Getafe,,,['cc271bc5-1385-4215-a75d-c24980082908'],,"[9.7, 65.5]",6856.0,Carlos Martín Vigaray,2.0,Right Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,713.374,0.24099999999998545,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.11907413598913352
718f7d77-970e-428c-b8bf-3bbecb5a1d1b,488,1,00:12:19.072,12,19,30,1.042377,30,Pass,213,Sevilla,2,From Corner,213,Sevilla,,,['c994be7e-aa5b-41f1-a995-4e20c17103e1'],,"[120.0, 0.1]",8523.0,Yevhen Konoplyanka,21.0,Left Wing,6841.0,Víctor Machín Pérez,16.791962,2.8141925,1.0,Ground Pass,"[104.1, 5.5]",40.0,Right Foot,61.0,Corner,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,739.072,25.69799999999998,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0.8082452881728444
c994be7e-aa5b-41f1-a995-4e20c17103e1,489,1,00:12:20.115,12,20,30,,42,Ball Receipt*,213,Sevilla,2,From Corner,213,Sevilla,,,['718f7d77-970e-428c-b8bf-3bbecb5a1d1b'],,"[104.1, 5.5]",6841.0,Víctor Machín Pérez,17.0,Right Wing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,740.115,1.0430000000000064,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.7469461769124909
61462776-5602-43a7-94cf-72cc5b8558cf,490,1,00:12:20.115,12,20,30,1.345209,43,Carry,213,Sevilla,2,From Corner,213,Sevilla,,,"['891b65d2-2687-460e-bc45-af1866de26df', 'c994be7e-aa5b-41f1-a995-4e20c17103e1']",,"[104.1, 5.5]",6841.0,Víctor Machín Pérez,17.0,Right Wing,,,,,,,,,,,,,,,,"[104.9, 12.0]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,740.115,0.0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.24687874107526497
891b65d2-2687-460e-bc45-af1866de26df,491,1,00:12:21.460,12,21,30,1.546774,30,Pass,213,Sevilla,2,From Corner,213,Sevilla,,,['ed963889-7050-40eb-9b32-e7fafefba9c7'],,"[104.9, 12.0]",6841.0,Víctor Machín Pérez,17.0,Right Wing,8523.0,Yevhen Konoplyanka,13.406342,0.86459726,1.0,Ground Pass,"[113.6, 22.2]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1fe0992c-52d3-4614-83d3-f2a3c331c192,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,741.46,1.3450000000000273,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0.6463395176583973
ed963889-7050-40eb-9b32-e7fafefba9c7,492,1,00:12:23.007,12,23,30,,42,Ball Receipt*,213,Sevilla,2,From Corner,213,Sevilla,,,['891b65d2-2687-460e-bc45-af1866de26df'],,"[113.6, 22.2]",8523.0,Yevhen Konoplyanka,21.0,Left Wing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,743.007,1.5469999999999118,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.996967821819243
6151ff3d-2604-4f0d-a861-94d017e0f785,493,1,00:12:23.007,12,23,30,0.771652,43,Carry,213,Sevilla,2,From Corner,213,Sevilla,,,"['1fe0992c-52d3-4614-83d3-f2a3c331c192', 'ed963889-7050-40eb-9b32-e7fafefba9c7']",,"[113.6, 22.2]",8523.0,Yevhen Konoplyanka,21.0,Left Wing,,,,,,,,,,,,,,,,"[114.8, 24.6]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,743.007,0.0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.359173371338546
1fe0992c-52d3-4614-83d3-f2a3c331c192,494,1,00:12:23.778,12,23,30,0.389134,16,Shot,213,Sevilla,2,From Corner,213,Sevilla,,,['1d972bce-a1e3-4f0f-b0ad-d1969abaa25a'],,"[114.8, 24.6]",8523.0,Yevhen Konoplyanka,21.0,Left Wing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.014093198,"[119.3, 36.0, 0.2]",40.0,Right Foot,87.0,Open Play,116.0,Saved to Post,93.0,Normal,"[{'location': [115.8, 37.2], 'player': {'id': 27054, 'name': 'Roberto Lago Soto'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [113.2, 35.4], 'player': {'id': 25881, 'name': 'Juan Antonio Rodríguez Villamuela'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [103.7, 41.3], 'player': {'id': 6856, 'name': 'Carlos Martín Vigaray'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [118.8, 36.9], 'player': {'id': 6625, 'name': 'Vicente Guaita Panadero'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [102.5, 18.1], 'player': {'id': 6841, 'name': 'Víctor Machín Pérez'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': True}, {'location': [95.5, 25.0], 'player': {'id': 5504, 'name': 'Éver Maximiliano David Banega'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': True}, {'location': [115.0, 40.2], 'player': {'id': 6401, 'name': 'Kevin Gameiro'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [114.2, 38.4], 'player': {'id': 3497, 'name': 'Vicente Iborra De La Fuente'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': True}, {'location': [103.9, 38.2], 'player': {'id': 3637, 'name': 'Grzegorz Krychowiak'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': True}, {'location': [101.1, 38.9], 'player': {'id': 10476, 'name': 'Timothée Kolodziejczak'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': True}, {'location': [112.1, 47.2], 'player': {'id': 3253, 'name': 'Adil Rami'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': True}, {'location': [113.0, 25.0], 'player': {'id': 6907, 'name': 'Pedro León Sánchez Gil'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': False}, {'location': [115.8, 30.6], 'player': {'id': 23416, 'name': 'Stefan Šćepović'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': False}, {'location': [107.3, 32.1], 'player': {'id': 6745, 'name': 'Mehdi Lacen'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [114.4, 44.4], 'player': {'id': 27403, 'name': 'Santiago Vergini'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [107.8, 39.3], 'player': {'id': 6614, 'name': 'Alexis Ruano Delgado'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [94.0, 28.1], 'player': {'id': 6720, 'name': 'Pablo Sarabia García'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': False}]",,,,,,,,,,,,,,,,891b65d2-2687-460e-bc45-af1866de26df,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,743.778,0.7710000000000719,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,0.15636590101591008
1d972bce-a1e3-4f0f-b0ad-d1969abaa25a,495,1,00:12:24.168,12,24,30,0.0,23,Goal Keeper,213,Sevilla,2,From Corner,216,Getafe,,,['1fe0992c-52d3-4614-83d3-f2a3c331c192'],,"[1.3, 43.2]",6625.0,Vicente Guaita Panadero,1.0,Goalkeeper,,,,,,,,,,,,,,,,,,,114.0,Shot Saved to Post,53.0,In Play Safe,,,,,,,,,,,,,,,,,,,,,,44.0,Set,,,,,,,41.0,Right Hand,46.0,Standing,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,744.168,0.38999999999998636,0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.24220293975276985
581d7e16-9b60-4bd8-aaa5-1dbae80800a5,496,1,00:12:26.069,12,26,30,5.172293,30,Pass,213,Sevilla,2,From Corner,216,Getafe,,,['7516f809-ea81-4634-96bf-cfdc95eaf3ec'],,"[8.4, 47.9]",23416.0,Stefan Šćepović,23.0,Center Forward,,,67.73573,-0.1750998,3.0,High Pass,"[75.1, 36.1]",40.0,Right Foot,66.0,Recovery,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,746.069,1.9009999999999536,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0.9191633559457361
