id,index,period,timestamp,minute,second,possession,duration,type_id,type_name,possession_team_id,possession_team_name,play_pattern_id,play_pattern_name,team_id,team_name,tactics_formation,tactics_lineup,related_events,location,player_id,player_name,position_id,position_name,pass_recipient_id,pass_recipient_name,pass_length,pass_angle,pass_height_id,pass_height_name,pass_end_location,pass_body_part_id,pass_body_part_name,pass_type_id,pass_type_name,carry_end_location,pass_outcome_id,pass_outcome_name,ball_receipt_outcome_id,ball_receipt_outcome_name,under_pressure,duel_type_id,duel_type_name,out,clearance_aerial_won,clearance_body_part_id,clearance_body_part_name,clearance_head,block_deflection,pass_deflected,pass_cross,clearance_right_foot,counterpress,interception_outcome_id,interception_outcome_name,dribble_outcome_id,dribble_outcome_name,duel_outcome_id,duel_outcome_name,pass_switch,pass_technique_id,pass_technique_name,pass_inswinging,goalkeeper_type_id,goalkeeper_type_name,goalkeeper_outcome_id,goalkeeper_outcome_name,off_camera,pass_aerial_won,ball_recovery_recovery_failure,pass_assisted_shot_id,pass_shot_assist,shot_statsbomb_xg,shot_end_location,shot_key_pass_id,shot_aerial_won,shot_technique_id,shot_technique_name,shot_outcome_id,shot_outcome_name,shot_body_part_id,shot_body_part_name,shot_type_id,shot_type_name,shot_freeze_frame,goalkeeper_end_location,goalkeeper_position_id,goalkeeper_position_name,clearance_left_foot,shot_first_time,goalkeeper_body_part_id,goalkeeper_body_part_name,goalkeeper_technique_id,goalkeeper_technique_name,foul_committed_card_id,foul_committed_card_name,foul_won_defensive,pass_cut_back,miscontrol_aerial_won,pass_through_ball,pass_outswinging,foul_committed_advantage,foul_won_advantage,substitution_outcome_id,substitution_outcome_name,substitution_replacement_id,substitution_replacement_name,dribble_nutmeg,dribble_overrun,shot_one_on_one,ball_recovery_offensive,timestamp_seconds,time_since_last_event,distance_to_goal,event_type_Ball Receipt*,event_type_Ball Recovery,event_type_Block,event_type_Carry,event_type_Clearance,event_type_Dispossessed,event_type_Dribble,event_type_Dribbled Past,event_type_Duel,event_type_Error,event_type_Foul Committed,event_type_Foul Won,event_type_Goal Keeper,event_type_Half End,event_type_Half Start,event_type_Injury Stoppage,event_type_Interception,event_type_Miscontrol,event_type_Pass,event_type_Player Off,event_type_Player On,event_type_Pressure,event_type_Referee Ball-Drop,event_type_Shield,event_type_Shot,event_type_Starting XI,event_type_Substitution,event_type_Tactical Shift,pitch_control_score
15a3fa4d-ada0-4660-a54c-0cf17dc44ffd,981,1,00:22:21.323,22,21,49,0.0,23,Goal Keeper,212,Atlético Madrid,1,Regular Play,218,Real Betis,,,['97e2714b-5c7e-4139-90ed-d4bcce4ab1b6'],"[2.8, 44.3]",6654.0,Antonio Adán Garrido,1.0,Goalkeeper,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32.0,Shot Faced,,,,,,,,,,,,,,,,,,,,,"[2.8, 44.3]",44.0,Set,,,,,,,,,,,,,,,,,,,,,,,,1341.323,0.42800000000011096,0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.7020584442066844
4583c9e5-ab90-4dd4-971a-8e0b88bcf030,982,1,00:22:47.295,22,47,50,5.007501,30,Pass,218,Real Betis,7,From Goal Kick,218,Real Betis,,,['679f153b-b992-4b2c-a01e-1d82a45c8699'],"[6.0, 44.0]",6654.0,Antonio Adán Garrido,1.0,Goalkeeper,5671.0,Alfred John Momar N''Diaye,67.8684,0.25927362,3.0,High Pass,"[71.6, 61.4]",40.0,Right Foot,63.0,Goal Kick,,77.0,Unknown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1367.295,25.97199999999998,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,0.882110960549314
679f153b-b992-4b2c-a01e-1d82a45c8699,983,1,00:22:52.302,22,52,50,,42,Ball Receipt*,218,Real Betis,7,From Goal Kick,218,Real Betis,,,['4583c9e5-ab90-4dd4-971a-8e0b88bcf030'],"[73.9, 59.5]",5671.0,Alfred John Momar N''Diaye,15.0,Left Center Midfield,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1372.302,5.0069999999998345,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.7536662395422223
988dcfd6-b918-4525-9604-3c6f89772407,984,1,00:22:52.418,22,52,50,0.0,22,Foul Committed,218,Real Betis,7,From Goal Kick,218,Real Betis,,,['42a37893-fcb9-45aa-a6e0-e8cfdcad87ab'],"[73.9, 59.5]",5671.0,Alfred John Momar N''Diaye,15.0,Left Center Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1372.418,0.11599999999998545,0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.7728800003465042
42a37893-fcb9-45aa-a6e0-e8cfdcad87ab,985,1,00:22:52.418,22,52,50,0.0,21,Foul Won,218,Real Betis,7,From Goal Kick,212,Atlético Madrid,,,['988dcfd6-b918-4525-9604-3c6f89772407'],"[46.2, 20.6]",20669.0,Tiago Cardoso Mendes,10.0,Center Defensive Midfield,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,1372.418,0.0,0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.2444005607705586
0aa93ecd-6520-4e90-9dbf-738cb7e783a6,986,1,00:23:13.870,23,13,51,1.765541,30,Pass,212,Atlético Madrid,3,From Free Kick,212,Atlético Madrid,,,['dd695a08-90b2-42d0-98db-b8d765797478'],"[49.2, 27.4]",20669.0,Tiago Cardoso Mendes,10.0,Center Defensive Midfield,6376.0,Stefan Savić,28.246239,1.9631364,1.0,Ground Pass,"[38.4, 53.5]",40.0,Right Foot,62.0,Free Kick,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1393.87,21.451999999999998,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,0.21125825514072893
dd695a08-90b2-42d0-98db-b8d765797478,987,1,00:23:15.635,23,15,51,,42,Ball Receipt*,212,Atlético Madrid,3,From Free Kick,212,Atlético Madrid,,,['0aa93ecd-6520-4e90-9dbf-738cb7e783a6'],"[38.4, 53.5]",6376.0,Stefan Savić,3.0,Right Center Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1395.635,1.7650000000001,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.7946269010661192
c16f91e2-fe5e-4e9c-b521-1b3bb8318f6e,988,1,00:23:15.635,23,15,51,1.383471,43,Carry,212,Atlético Madrid,3,From Free Kick,212,Atlético Madrid,,,"['db4c62bb-a8af-466d-ad0c-75dade0f7fce', 'dd695a08-90b2-42d0-98db-b8d765797478']","[38.4, 53.5]",6376.0,Stefan Savić,3.0,Right Center Back,,,,,,,,,,,,"[42.1, 55.1]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1395.635,0.0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.01240909982450733
db4c62bb-a8af-466d-ad0c-75dade0f7fce,989,1,00:23:17.019,23,17,51,0.896059,30,Pass,212,Atlético Madrid,3,From Free Kick,212,Atlético Madrid,,,['ecd3abd6-d042-4206-9268-235613e9addc'],"[42.1, 55.1]",6376.0,Stefan Savić,3.0,Right Center Back,6384.0,Gabriel Fernández Arenas,14.4,0.0,1.0,Ground Pass,"[56.5, 55.1]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1397.019,1.3840000000000146,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,0.6718957567760512
ecd3abd6-d042-4206-9268-235613e9addc,990,1,00:23:17.915,23,17,51,,42,Ball Receipt*,212,Atlético Madrid,3,From Free Kick,212,Atlético Madrid,,,['db4c62bb-a8af-466d-ad0c-75dade0f7fce'],"[56.5, 55.1]",6384.0,Gabriel Fernández Arenas,13.0,Right Center Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1397.915,0.8959999999999582,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.026389006874811716
f7de7bcf-0eb6-4d60-8138-467f291cff53,991,1,00:23:17.915,23,17,51,2.161822,43,Carry,212,Atlético Madrid,3,From Free Kick,212,Atlético Madrid,,,"['6833c33e-873a-47c1-8fd7-62c331f61e22', 'ecd3abd6-d042-4206-9268-235613e9addc']","[56.5, 55.1]",6384.0,Gabriel Fernández Arenas,13.0,Right Center Midfield,,,,,,,,,,,,"[64.3, 55.6]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1397.915,0.0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.5711698894139944
6833c33e-873a-47c1-8fd7-62c331f61e22,992,1,00:23:20.076,23,20,51,3.901212,30,Pass,212,Atlético Madrid,3,From Free Kick,212,Atlético Madrid,,,['95b6b15d-c1fc-49a8-a6bc-84460cde09b3'],"[64.3, 55.6]",6384.0,Gabriel Fernández Arenas,13.0,Right Center Midfield,5633.0,Yannick Ferreira Carrasco,59.369774,-0.95896643,3.0,High Pass,"[98.4, 7.0]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1400.076,2.161000000000058,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,0.0034567539057910324
95b6b15d-c1fc-49a8-a6bc-84460cde09b3,993,1,00:23:23.978,23,23,51,,42,Ball Receipt*,212,Atlético Madrid,3,From Free Kick,212,Atlético Madrid,,,['6833c33e-873a-47c1-8fd7-62c331f61e22'],"[98.4, 7.0]",5633.0,Yannick Ferreira Carrasco,21.0,Left Wing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1403.978,3.9020000000000437,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.9752271464409009
87afa7d3-d8fe-4aff-8e9a-1ef927614607,994,1,00:23:23.978,23,23,51,2.348352,43,Carry,212,Atlético Madrid,3,From Free Kick,212,Atlético Madrid,,,"['129d18f1-2eee-4ec6-add6-eb8b80d3d86f', '95b6b15d-c1fc-49a8-a6bc-84460cde09b3']","[98.4, 7.0]",5633.0,Yannick Ferreira Carrasco,21.0,Left Wing,,,,,,,,,,,,"[101.4, 11.4]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1403.978,0.0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.33106594287215996
129d18f1-2eee-4ec6-add6-eb8b80d3d86f,995,1,00:23:26.326,23,26,51,0.716388,30,Pass,212,Atlético Madrid,3,From Free Kick,212,Atlético Madrid,,,['f5d5f289-022c-4500-8015-16c461874c5b'],"[101.4, 11.4]",5633.0,Yannick Ferreira Carrasco,21.0,Left Wing,5199.0,Jorge Resurrección Merodio,8.273452,2.3476477,1.0,Ground Pass,"[95.6, 17.3]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1406.326,2.3479999999999563,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,0.7277476121401188
f5d5f289-022c-4500-8015-16c461874c5b,996,1,00:23:27.042,23,27,51,,42,Ball Receipt*,212,Atlético Madrid,3,From Free Kick,212,Atlético Madrid,,,['129d18f1-2eee-4ec6-add6-eb8b80d3d86f'],"[95.6, 17.3]",5199.0,Jorge Resurrección Merodio,15.0,Left Center Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1407.042,0.7159999999998945,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.25164028469583244
66be9841-26e2-4626-9378-ea767daa4a08,997,1,00:23:27.042,23,27,51,0.51296,43,Carry,212,Atlético Madrid,3,From Free Kick,212,Atlético Madrid,,,"['57d6e0d0-d37b-4f25-a73a-1db8f5a6f98c', 'f5d5f289-022c-4500-8015-16c461874c5b']","[95.6, 17.3]",5199.0,Jorge Resurrección Merodio,15.0,Left Center Midfield,,,,,,,,,,,,"[94.7, 12.8]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1407.042,0.0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.6223488556602942
57d6e0d0-d37b-4f25-a73a-1db8f5a6f98c,998,1,00:23:27.555,23,27,51,0.839931,30,Pass,212,Atlético Madrid,3,From Free Kick,212,Atlético Madrid,,,['b85ff4e3-95d6-4745-8d18-f15d9a9c5f40'],"[94.7, 12.8]",5199.0,Jorge Resurrección Merodio,15.0,Left Center Midfield,6320.0,Filipe Luís Kasmirski,9.682975,-0.6682894,1.0,Ground Pass,"[102.3, 6.8]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1407.555,0.5130000000001473,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,0.37948357892083684
b85ff4e3-95d6-4745-8d18-f15d9a9c5f40,999,1,00:23:28.395,23,28,51,,42,Ball Receipt*,212,Atlético Madrid,3,From Free Kick,212,Atlético Madrid,,,['57d6e0d0-d37b-4f25-a73a-1db8f5a6f98c'],"[102.3, 6.8]",6320.0,Filipe Luís Kasmirski,6.0,Left Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1408.395,0.8399999999999181,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.6179755400661393
d885e571-2256-4cf3-b02b-38b273820ee7,1000,1,00:23:28.395,23,28,51,4.386496,43,Carry,212,Atlético Madrid,3,From Free Kick,212,Atlético Madrid,,,"['8b500516-df64-4d40-99d9-6e77f9441a8f', 'b85ff4e3-95d6-4745-8d18-f15d9a9c5f40']","[102.3, 6.8]",6320.0,Filipe Luís Kasmirski,6.0,Left Back,,,,,,,,,,,,"[97.7, 13.5]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1408.395,0.0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.9413978969765501
8b500516-df64-4d40-99d9-6e77f9441a8f,1001,1,00:23:32.782,23,32,51,1.130508,30,Pass,212,Atlético Madrid,3,From Free Kick,212,Atlético Madrid,,,['cd57b374-a4e4-4fcb-8383-62b073514c9e'],"[97.7, 13.5]",6320.0,Filipe Luís Kasmirski,6.0,Left Back,5199.0,Jorge Resurrección Merodio,11.703419,-2.43482,1.0,Ground Pass,"[88.8, 5.9]",38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1412.782,4.386999999999944,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,0.5241816214430299
cd57b374-a4e4-4fcb-8383-62b073514c9e,1002,1,00:23:33.912,23,33,51,,42,Ball Receipt*,212,Atlético Madrid,3,From Free Kick,212,Atlético Madrid,,,['8b500516-df64-4d40-99d9-6e77f9441a8f'],"[88.8, 5.9]",5199.0,Jorge Resurrección Merodio,15.0,Left Center Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1413.912,1.1300000000001091,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.26496951260259827
f77826bb-3020-411d-a758-172a58dee6f0,1003,1,00:23:33.912,23,33,51,0.883882,43,Carry,212,Atlético Madrid,3,From Free Kick,212,Atlético Madrid,,,"['cd57b374-a4e4-4fcb-8383-62b073514c9e', 'd2dd5f29-9725-48af-b41e-60aa1a38d9bf']","[88.8, 5.9]",5199.0,Jorge Resurrección Merodio,15.0,Left Center Midfield,,,,,,,,,,,,"[88.1, 10.5]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1413.912,0.0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.7427381854168328
d2dd5f29-9725-48af-b41e-60aa1a38d9bf,1004,1,00:23:34.796,23,34,51,1.410934,30,Pass,212,Atlético Madrid,3,From Free Kick,212,Atlético Madrid,,,"['0e83fdc0-9031-49ef-856f-f45c740c0a04', '83fda1bb-6b58-4084-8325-e0cd47c92c52']","[88.1, 10.5]",5199.0,Jorge Resurrección Merodio,15.0,Left Center Midfield,6382.0,Fernando José Torres Sanz,32.82697,1.1166853,3.0,High Pass,"[102.5, 40.0]",40.0,Right Foot,,,,9.0,Incomplete,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1414.796,0.8840000000000146,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,0.15667506619129612
83fda1bb-6b58-4084-8325-e0cd47c92c52,1005,1,00:23:36.207,23,36,51,,42,Ball Receipt*,212,Atlético Madrid,3,From Free Kick,212,Atlético Madrid,,,['d2dd5f29-9725-48af-b41e-60aa1a38d9bf'],"[103.4, 44.4]",6382.0,Fernando José Torres Sanz,23.0,Center Forward,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1416.207,1.4110000000000582,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.11477457574841887
0e83fdc0-9031-49ef-856f-f45c740c0a04,1006,1,00:23:36.207,23,36,51,0.0,9,Clearance,212,Atlético Madrid,3,From Free Kick,218,Real Betis,,,['d2dd5f29-9725-48af-b41e-60aa1a38d9bf'],"[17.6, 40.1]",27349.0,Heiko Westermann,5.0,Left Center Back,,,,,,,,,,,,,,,,,True,,,,,37.0,Head,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1416.207,0.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.9635219993107166
19e8fdf0-91b0-46c4-a79f-9c3ec950b5dc,1007,1,00:23:38.300,23,38,51,2.974133,30,Pass,212,Atlético Madrid,3,From Free Kick,218,Real Betis,,,"['06d1d04b-a3b7-4075-8a30-52db6b902439', '0e0d05b8-5548-490b-98a9-b135f7209837', '6ec78bdc-60b3-459e-a81f-af7cf8d5e432']","[43.2, 37.3]",26723.0,Álvaro Cejudo Carmona,21.0,Left Wing,6832.0,Rubén Castro Martín,23.047125,0.113053,3.0,High Pass,"[66.1, 39.9]",,,66.0,Recovery,,9.0,Incomplete,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1418.3,2.092999999999847,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,0.8342546246050483
06d1d04b-a3b7-4075-8a30-52db6b902439,1008,1,00:23:38.300,23,38,51,0.0,4,Duel,212,Atlético Madrid,3,From Free Kick,212,Atlético Madrid,,,['19e8fdf0-91b0-46c4-a79f-9c3ec950b5dc'],"[76.9, 42.8]",6384.0,Gabriel Fernández Arenas,13.0,Right Center Midfield,,,,,,,,,,,,,,,,,True,10.0,Aerial Lost,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1418.3,0.0,0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.7180931080592771
6ec78bdc-60b3-459e-a81f-af7cf8d5e432,1009,1,00:23:41.274,23,41,51,,42,Ball Receipt*,212,Atlético Madrid,3,From Free Kick,218,Real Betis,,,['19e8fdf0-91b0-46c4-a79f-9c3ec950b5dc'],"[61.6, 40.3]",6832.0,Rubén Castro Martín,23.0,Center Forward,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1421.274,2.9739999999999327,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.8978800352679429
0e0d05b8-5548-490b-98a9-b135f7209837,1010,1,00:23:41.274,23,41,51,0.0,9,Clearance,212,Atlético Madrid,3,From Free Kick,212,Atlético Madrid,,,['19e8fdf0-91b0-46c4-a79f-9c3ec950b5dc'],"[54.0, 40.2]",5249.0,Diego Roberto Godín Leal,5.0,Left Center Back,,,,,,,,,,,,,,,,,True,,,,,40.0,Right Foot,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1421.274,0.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.9171761562784505
764ccca9-85d9-4ba7-8446-a1b2a3509415,1011,1,00:23:45.136,23,45,51,0.0,4,Duel,212,Atlético Madrid,3,From Free Kick,218,Real Betis,,,['15703c3f-01c9-4297-8920-04118c19d788'],"[39.1, 63.9]",6651.0,Joaquín Sánchez Rodríguez,17.0,Right Wing,,,,,,,,,,,,,,,,,True,10.0,Aerial Lost,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1425.136,3.86200000000008,0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.5490161869894898
15703c3f-01c9-4297-8920-04118c19d788,1012,1,00:23:45.136,23,45,51,4.839825,30,Pass,212,Atlético Madrid,3,From Free Kick,212,Atlético Madrid,,,"['764ccca9-85d9-4ba7-8446-a1b2a3509415', 'ee171049-5a6f-44f8-a662-c6370d150441']","[81.0, 16.2]",5633.0,Yannick Ferreira Carrasco,21.0,Left Wing,,,31.689116,-0.3077794,2.0,Low Pass,"[111.2, 6.6]",,,66.0,Recovery,,9.0,Incomplete,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1425.136,0.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,0.28285243819127004
ee171049-5a6f-44f8-a662-c6370d150441,1013,1,00:23:49.976,23,49,51,0.0,2,Ball Recovery,212,Atlético Madrid,3,From Free Kick,218,Real Betis,,,['15703c3f-01c9-4297-8920-04118c19d788'],"[8.9, 73.5]",11634.0,Cristiano Piccini,2.0,Right Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1429.976,4.8400000000001455,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.7055060297654996
e04a653f-95a0-4816-9768-afc4a137f374,1014,1,00:23:49.976,23,49,51,1.092077,43,Carry,212,Atlético Madrid,3,From Free Kick,218,Real Betis,,,"['6eca0196-9e37-4bdb-9df2-ebe6bfb36a2f', 'ee171049-5a6f-44f8-a662-c6370d150441']","[8.9, 73.5]",11634.0,Cristiano Piccini,2.0,Right Back,,,,,,,,,,,,"[10.3, 69.6]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1429.976,0.0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.643915386243146
6eca0196-9e37-4bdb-9df2-ebe6bfb36a2f,1015,1,00:23:51.068,23,51,51,1.284418,30,Pass,212,Atlético Madrid,3,From Free Kick,218,Real Betis,,,['80defe0e-a1fd-40ea-af5e-08e98438eb01'],"[10.3, 69.6]",11634.0,Cristiano Piccini,2.0,Right Back,6872.0,Bruno González Cabrera,13.1041975,-1.2924967,1.0,Ground Pass,"[13.9, 57.0]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1431.068,1.0919999999998709,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,0.9559724692795705
