id,index,period,timestamp,minute,second,possession,duration,type_id,type_name,possession_team_id,possession_team_name,play_pattern_id,play_pattern_name,team_id,team_name,tactics_formation,tactics_lineup,related_events,location,player_id,player_name,position_id,position_name,pass_recipient_id,pass_recipient_name,pass_length,pass_angle,pass_height_id,pass_height_name,pass_end_location,pass_type_id,pass_type_name,pass_body_part_id,pass_body_part_name,carry_end_location,pass_outcome_id,pass_outcome_name,ball_receipt_outcome_id,ball_receipt_outcome_name,ball_recovery_recovery_failure,counterpress,under_pressure,duel_outcome_id,duel_outcome_name,duel_type_id,duel_type_name,out,interception_outcome_id,interception_outcome_name,pass_cross,pass_switch,pass_aerial_won,pass_technique_id,pass_technique_name,pass_outswinging,clearance_body_part_id,clearance_body_part_name,clearance_head,off_camera,clearance_aerial_won,block_offensive,clearance_right_foot,miscontrol_aerial_won,clearance_left_foot,dribble_outcome_id,dribble_outcome_name,pass_assisted_shot_id,pass_shot_assist,pass_deflected,shot_statsbomb_xg,shot_end_location,shot_key_pass_id,shot_body_part_id,shot_body_part_name,shot_type_id,shot_type_name,shot_outcome_id,shot_outcome_name,shot_technique_id,shot_technique_name,shot_freeze_frame,goalkeeper_end_location,goalkeeper_position_id,goalkeeper_position_name,goalkeeper_type_id,goalkeeper_type_name,goalkeeper_outcome_id,goalkeeper_outcome_name,dribble_nutmeg,shot_first_time,goalkeeper_body_part_id,goalkeeper_body_part_name,goalkeeper_technique_id,goalkeeper_technique_name,foul_committed_advantage,foul_won_defensive,bad_behaviour_card_id,bad_behaviour_card_name,block_deflection,foul_won_advantage,pass_through_ball,pass_goal_assist,shot_open_goal,pass_inswinging,pass_straight,pass_no_touch,pass_cut_back,foul_committed_card_id,foul_committed_card_name,substitution_outcome_id,substitution_outcome_name,substitution_replacement_id,substitution_replacement_name,dribble_overrun,injury_stoppage_in_chain,shot_aerial_won,timestamp_seconds,time_since_last_event,distance_to_goal,event_type_Bad Behaviour,event_type_Ball Receipt*,event_type_Ball Recovery,event_type_Block,event_type_Carry,event_type_Clearance,event_type_Dispossessed,event_type_Dribble,event_type_Dribbled Past,event_type_Duel,event_type_Foul Committed,event_type_Foul Won,event_type_Goal Keeper,event_type_Half End,event_type_Half Start,event_type_Injury Stoppage,event_type_Interception,event_type_Miscontrol,event_type_Offside,event_type_Pass,event_type_Player Off,event_type_Player On,event_type_Pressure,event_type_Referee Ball-Drop,event_type_Shield,event_type_Shot,event_type_Starting XI,event_type_Substitution,event_type_Tactical Shift,pitch_control_score
11e1d76e-a635-4255-bbe7-3c9f906913c5,1315,1,00:38:28.744,38,28,94,,42,Ball Receipt*,209,Celta Vigo,1,Regular Play,209,Celta Vigo,,,['97b98e66-d4df-47cc-9831-804c3294c095'],"[42.6, 47.7]",6805.0,Hugo Mallo Novegil,3.0,Right Center Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2308.744,1.643000000000029,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.5850683746253232
28f3c0b0-7a0c-4bf4-b9c5-e496ae6888fd,1316,1,00:38:28.744,38,28,94,1.300642,43,Carry,209,Celta Vigo,1,Regular Play,209,Celta Vigo,,,"['11e1d76e-a635-4255-bbe7-3c9f906913c5', 'fa2d3b32-0788-4175-9cd6-10b35120d4ec']","[42.6, 47.7]",6805.0,Hugo Mallo Novegil,3.0,Right Center Back,,,,,,,,,,,,"[51.3, 50.9]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2308.744,0.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.757087499008116
fa2d3b32-0788-4175-9cd6-10b35120d4ec,1317,1,00:38:30.045,38,30,94,0.969288,30,Pass,209,Celta Vigo,1,Regular Play,209,Celta Vigo,,,['5c0a5ea1-1ee3-4997-97ec-2dca9b1c3ba6'],"[51.3, 50.9]",6805.0,Hugo Mallo Novegil,3.0,Right Center Back,5217.0,Iago Aspas Juncal,21.224985,0.10857606,1.0,Ground Pass,"[72.4, 53.2]",,,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2310.045,1.3009999999999309,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,0.39691068091452175
5c0a5ea1-1ee3-4997-97ec-2dca9b1c3ba6,1318,1,00:38:31.014,38,31,94,,42,Ball Receipt*,209,Celta Vigo,1,Regular Play,209,Celta Vigo,,,['fa2d3b32-0788-4175-9cd6-10b35120d4ec'],"[72.4, 53.2]",5217.0,Iago Aspas Juncal,23.0,Center Forward,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2311.014,0.9690000000000509,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.32071057461952823
efbf286b-94cc-482c-a859-6a2da2c3d7cd,1319,1,00:38:31.014,38,31,94,1.418267,43,Carry,209,Celta Vigo,1,Regular Play,209,Celta Vigo,,,"['5c0a5ea1-1ee3-4997-97ec-2dca9b1c3ba6', '8f42f850-30a2-4816-b66a-9436e9f05dce']","[72.4, 53.2]",5217.0,Iago Aspas Juncal,23.0,Center Forward,,,,,,,,,,,,"[68.6, 52.2]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2311.014,0.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.1377134417497229
8f42f850-30a2-4816-b66a-9436e9f05dce,1320,1,00:38:32.432,38,32,94,2.943628,30,Pass,209,Celta Vigo,1,Regular Play,209,Celta Vigo,,,['23e95827-7323-4746-8fb8-a35e0ef8465b'],"[68.6, 52.2]",5217.0,Iago Aspas Juncal,23.0,Center Forward,6794.0,Gustavo Daniel Cabral Cáceres,44.340725,-2.4552283,3.0,High Pass,"[34.3, 24.1]",,,38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2312.432,1.4179999999996653,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,0.6763620120890476
23e95827-7323-4746-8fb8-a35e0ef8465b,1321,1,00:38:35.376,38,35,94,,42,Ball Receipt*,209,Celta Vigo,1,Regular Play,209,Celta Vigo,,,['8f42f850-30a2-4816-b66a-9436e9f05dce'],"[34.3, 24.1]",6794.0,Gustavo Daniel Cabral Cáceres,5.0,Left Center Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2315.376,2.9440000000004147,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.6419972492639617
186c5541-07b6-4311-8b56-3fe42a806e53,1322,1,00:38:35.376,38,35,94,2.233329,43,Carry,209,Celta Vigo,1,Regular Play,209,Celta Vigo,,,"['23e95827-7323-4746-8fb8-a35e0ef8465b', '6d99d835-a953-4334-9e09-6679acdcd0fe']","[34.3, 24.1]",6794.0,Gustavo Daniel Cabral Cáceres,5.0,Left Center Back,,,,,,,,,,,,"[32.1, 22.9]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2315.376,0.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.4308816912080703
6d99d835-a953-4334-9e09-6679acdcd0fe,1323,1,00:38:37.609,38,37,94,1.773949,30,Pass,209,Celta Vigo,1,Regular Play,209,Celta Vigo,,,['4ef15dd1-c248-40bc-8dff-f492b776464d'],"[32.1, 22.9]",6794.0,Gustavo Daniel Cabral Cáceres,5.0,Left Center Back,6795.0,Rubén Blanco Veiga,28.066528,2.4546096,1.0,Ground Pass,"[10.4, 40.7]",,,38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2317.609,2.23299999999972,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,0.322209073633397
4ef15dd1-c248-40bc-8dff-f492b776464d,1324,1,00:38:39.383,38,39,94,,42,Ball Receipt*,209,Celta Vigo,1,Regular Play,209,Celta Vigo,,,['6d99d835-a953-4334-9e09-6679acdcd0fe'],"[10.4, 40.7]",6795.0,Rubén Blanco Veiga,1.0,Goalkeeper,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2319.383,1.7739999999998872,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.3387086360002953
e8b1bcc9-96f2-423b-ba98-20725b2de52d,1325,1,00:38:39.383,38,39,94,0.12,43,Carry,209,Celta Vigo,1,Regular Play,209,Celta Vigo,,,"['4ef15dd1-c248-40bc-8dff-f492b776464d', 'e2a89d27-faf5-4a37-9506-4cc305c0d30a']","[10.4, 40.7]",6795.0,Rubén Blanco Veiga,1.0,Goalkeeper,,,,,,,,,,,,"[10.4, 32.1]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2319.383,0.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.7363924547017475
e2a89d27-faf5-4a37-9506-4cc305c0d30a,1326,1,00:38:39.503,38,39,94,1.645343,30,Pass,209,Celta Vigo,1,Regular Play,209,Celta Vigo,,,['bb89e571-83fc-4863-bce4-458388c0bf1a'],"[10.4, 32.1]",6795.0,Rubén Blanco Veiga,1.0,Goalkeeper,6794.0,Gustavo Daniel Cabral Cáceres,21.023796,-0.9748783,1.0,Ground Pass,"[22.2, 14.7]",,,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2319.503,0.12000000000034561,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,0.30307900349194494
bb89e571-83fc-4863-bce4-458388c0bf1a,1327,1,00:38:41.149,38,41,94,,42,Ball Receipt*,209,Celta Vigo,1,Regular Play,209,Celta Vigo,,,['e2a89d27-faf5-4a37-9506-4cc305c0d30a'],"[22.2, 14.7]",6794.0,Gustavo Daniel Cabral Cáceres,5.0,Left Center Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2321.149,1.6459999999997308,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.43394769642718856
490266d0-6307-4e11-bb28-1b0738f3262d,1328,1,00:38:41.149,38,41,94,3.007379,43,Carry,209,Celta Vigo,1,Regular Play,209,Celta Vigo,,,"['1b1c1c79-347b-4a5c-a9ce-a14bf1380798', 'bb89e571-83fc-4863-bce4-458388c0bf1a', 'c2596dcd-5618-4e74-9abe-5d764af23ec1']","[22.2, 14.7]",6794.0,Gustavo Daniel Cabral Cáceres,5.0,Left Center Back,,,,,,,,,,,,"[24.8, 13.0]",,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2321.149,0.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.21578593171697313
1b1c1c79-347b-4a5c-a9ce-a14bf1380798,1329,1,00:38:42.198,38,42,94,0.773858,17,Pressure,209,Celta Vigo,1,Regular Play,1049,Granada,,,['490266d0-6307-4e11-bb28-1b0738f3262d'],"[91.3, 69.5]",25707.0,Francisco Manuel Rico Castro,13.0,Right Center Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2322.198,1.0489999999999782,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.020255418720845464
c2596dcd-5618-4e74-9abe-5d764af23ec1,1330,1,00:38:44.156,38,44,94,1.662477,30,Pass,209,Celta Vigo,1,Regular Play,209,Celta Vigo,,,['e2bdc008-fa28-4e4f-a0bf-471479fe6d07'],"[24.8, 13.0]",6794.0,Gustavo Daniel Cabral Cáceres,5.0,Left Center Back,6795.0,Rubén Blanco Veiga,21.120605,2.490516,1.0,Ground Pass,"[8.0, 25.8]",,,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2324.156,1.9580000000000837,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,0.5242809977404671
e2bdc008-fa28-4e4f-a0bf-471479fe6d07,1331,1,00:38:45.818,38,45,94,,42,Ball Receipt*,209,Celta Vigo,1,Regular Play,209,Celta Vigo,,,['c2596dcd-5618-4e74-9abe-5d764af23ec1'],"[8.0, 25.8]",6795.0,Rubén Blanco Veiga,1.0,Goalkeeper,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2325.818,1.662000000000262,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.035681713049511954
2456e1ac-2a4b-4734-a174-c5fae496bad0,1332,1,00:38:45.818,38,45,94,4.714157,43,Carry,209,Celta Vigo,1,Regular Play,209,Celta Vigo,,,"['9cd43b21-fffc-43ae-b01b-483de95d552d', 'e2bdc008-fa28-4e4f-a0bf-471479fe6d07']","[8.0, 25.8]",6795.0,Rubén Blanco Veiga,1.0,Goalkeeper,,,,,,,,,,,,"[9.7, 30.3]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2325.818,0.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.5788410333491681
9cd43b21-fffc-43ae-b01b-483de95d552d,1333,1,00:38:50.533,38,50,94,2.874152,30,Pass,209,Celta Vigo,1,Regular Play,209,Celta Vigo,,,['0e87ec2e-1151-4dcc-a41c-8d6fbcb7e73a'],"[9.7, 30.3]",6795.0,Rubén Blanco Veiga,1.0,Goalkeeper,23785.0,Théo Bongonda Mbul''Ofeko Batombo,54.558685,-0.5539364,3.0,High Pass,"[56.1, 1.6]",,,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2330.533,4.714999999999691,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,0.30462358646696774
0e87ec2e-1151-4dcc-a41c-8d6fbcb7e73a,1334,1,00:38:53.407,38,53,94,,42,Ball Receipt*,209,Celta Vigo,1,Regular Play,209,Celta Vigo,,,['9cd43b21-fffc-43ae-b01b-483de95d552d'],"[56.1, 1.6]",23785.0,Théo Bongonda Mbul''Ofeko Batombo,21.0,Left Wing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2333.407,2.874000000000251,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.4313212941724729
96430286-e342-4455-b113-0316e560b36e,1335,1,00:38:53.407,38,53,94,1.809473,43,Carry,209,Celta Vigo,1,Regular Play,209,Celta Vigo,,,"['0be6a03e-d1dd-4d9e-b800-54a96e5eac1f', '0e87ec2e-1151-4dcc-a41c-8d6fbcb7e73a', 'bcc2caef-db64-4a52-b97b-59a09457e8f5']","[56.1, 1.6]",23785.0,Théo Bongonda Mbul''Ofeko Batombo,21.0,Left Wing,,,,,,,,,,,,"[46.4, 4.7]",,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2333.407,0.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.3600891212093854
0be6a03e-d1dd-4d9e-b800-54a96e5eac1f,1336,1,00:38:54.471,38,54,94,0.437575,17,Pressure,209,Celta Vigo,1,Regular Play,1049,Granada,,,['96430286-e342-4455-b113-0316e560b36e'],"[73.1, 77.5]",6680.0,Rubén Rochina Naixes,17.0,Right Wing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2334.471,1.0639999999998508,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.12814335716258551
124081eb-611a-4a2e-a227-9667556fdb59,1337,1,00:38:55.216,38,55,94,0.0,39,Dribbled Past,209,Celta Vigo,1,Regular Play,1049,Granada,,,"['bcc2caef-db64-4a52-b97b-59a09457e8f5', 'cb90aef6-1e3e-4e2e-8446-79a5dec91be7']","[73.7, 75.4]",6680.0,Rubén Rochina Naixes,17.0,Right Wing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2335.216,0.7449999999998909,0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.9402522156075812
bcc2caef-db64-4a52-b97b-59a09457e8f5,1338,1,00:38:55.216,38,55,94,0.0,14,Dribble,209,Celta Vigo,1,Regular Play,209,Celta Vigo,,,['124081eb-611a-4a2e-a227-9667556fdb59'],"[46.4, 4.7]",23785.0,Théo Bongonda Mbul''Ofeko Batombo,21.0,Left Wing,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,8.0,Complete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2335.216,0.0,0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.1875944279631866
cb90aef6-1e3e-4e2e-8446-79a5dec91be7,1339,1,00:38:55.216,38,55,94,3.930927,43,Carry,209,Celta Vigo,1,Regular Play,209,Celta Vigo,,,"['124081eb-611a-4a2e-a227-9667556fdb59', '98e18c6d-3bd5-4dc5-a196-ad073e1b5255', 'bcc2caef-db64-4a52-b97b-59a09457e8f5']","[46.4, 4.7]",23785.0,Théo Bongonda Mbul''Ofeko Batombo,21.0,Left Wing,,,,,,,,,,,,"[53.9, 16.5]",,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2335.216,0.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.37710989561357955
98e18c6d-3bd5-4dc5-a196-ad073e1b5255,1340,1,00:38:59.147,38,59,94,0.944408,30,Pass,209,Celta Vigo,1,Regular Play,209,Celta Vigo,,,"['03fb225d-a983-4487-808c-f7f365c48469', '10ca034b-669f-481c-b711-d1404759529e']","[53.9, 16.5]",23785.0,Théo Bongonda Mbul''Ofeko Batombo,21.0,Left Wing,7105.0,Fabián Ariel Orellana Valenzuela,18.796808,1.2120256,1.0,Ground Pass,"[60.5, 34.1]",,,38.0,Left Foot,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2339.147,3.93100000000004,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,0.062295986659526514
10ca034b-669f-481c-b711-d1404759529e,1341,1,00:39:00.091,39,0,94,,42,Ball Receipt*,209,Celta Vigo,1,Regular Play,209,Celta Vigo,,,['98e18c6d-3bd5-4dc5-a196-ad073e1b5255'],"[62.2, 36.2]",7105.0,Fabián Ariel Orellana Valenzuela,19.0,Center Attacking Midfield,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2340.091,0.94399999999996,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.9076760587798078
03fb225d-a983-4487-808c-f7f365c48469,1342,1,00:39:00.091,39,0,95,0.0,10,Interception,1049,Granada,1,Regular Play,1049,Granada,,,['98e18c6d-3bd5-4dc5-a196-ad073e1b5255'],"[59.6, 46.0]",24783.0,Javier Márquez Moreno,15.0,Left Center Midfield,,,,,,,,,,,,,,,,,,,,,,,,,4.0,Won,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2340.091,0.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,0.34507460696823966
c46b550e-845a-41bd-aa1f-58a311bd6829,1343,1,00:39:00.091,39,0,95,1.706711,43,Carry,1049,Granada,1,Regular Play,1049,Granada,,,"['03fb225d-a983-4487-808c-f7f365c48469', 'aa77ec81-13c6-4fd3-b0b9-c92bae357414', 'ee56447c-24ef-407d-8905-790c9668ce94']","[59.6, 46.0]",24783.0,Javier Márquez Moreno,15.0,Left Center Midfield,,,,,,,,,,,,"[52.7, 41.8]",,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2340.091,0.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.7883448180898354
ee56447c-24ef-407d-8905-790c9668ce94,1344,1,00:39:01.273,39,1,95,0.696382,17,Pressure,1049,Granada,1,Regular Play,209,Celta Vigo,,,"['aa77ec81-13c6-4fd3-b0b9-c92bae357414', 'c46b550e-845a-41bd-aa1f-58a311bd6829']","[64.6, 39.7]",7105.0,Fabián Ariel Orellana Valenzuela,19.0,Center Attacking Midfield,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2341.273,1.1820000000002437,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.9652433687444565
aa77ec81-13c6-4fd3-b0b9-c92bae357414,1345,1,00:39:01.798,39,1,95,0.723023,30,Pass,1049,Granada,1,Regular Play,1049,Granada,,,"['9b763965-ea1a-43f8-9d9c-7e73e98f8e7f', 'ee56447c-24ef-407d-8905-790c9668ce94']","[52.7, 41.8]",24783.0,Javier Márquez Moreno,15.0,Left Center Midfield,6702.0,David Rodríguez Lombán,4.8507733,-1.4259838,1.0,Ground Pass,"[53.4, 37.0]",,,38.0,Left Foot,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2341.798,0.5249999999996362,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,0.6160606031186101
9b763965-ea1a-43f8-9d9c-7e73e98f8e7f,1346,1,00:39:02.521,39,2,95,,42,Ball Receipt*,1049,Granada,1,Regular Play,1049,Granada,,,['aa77ec81-13c6-4fd3-b0b9-c92bae357414'],"[53.4, 37.0]",6702.0,David Rodríguez Lombán,5.0,Left Center Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2342.521,0.7230000000004111,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.8753709537652392
d7b9eef7-4606-4dff-aedd-04f438f2d023,1347,1,00:39:02.521,39,2,95,2.525129,43,Carry,1049,Granada,1,Regular Play,1049,Granada,,,"['9b763965-ea1a-43f8-9d9c-7e73e98f8e7f', 'e4f8b37b-133f-4705-b27f-73c1e6205dd3']","[53.4, 37.0]",6702.0,David Rodríguez Lombán,5.0,Left Center Back,,,,,,,,,,,,"[58.4, 39.4]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2342.521,0.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.982797279002532
e4f8b37b-133f-4705-b27f-73c1e6205dd3,1348,1,00:39:05.046,39,5,95,0.791002,30,Pass,1049,Granada,1,Regular Play,1049,Granada,,,['9a818ab1-6c5f-42ec-98eb-9b3ae485e84a'],"[58.4, 39.4]",6702.0,David Rodríguez Lombán,5.0,Left Center Back,25707.0,Francisco Manuel Rico Castro,16.707483,1.0509079,1.0,Ground Pass,"[66.7, 53.9]",,,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2345.046,2.524999999999636,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,0.5268698266071689
