id,index,period,timestamp,minute,second,possession,duration,type_id,type_name,possession_team_id,possession_team_name,play_pattern_id,play_pattern_name,team_id,team_name,tactics_formation,tactics_lineup,related_events,location,player_id,player_name,position_id,position_name,pass_recipient_id,pass_recipient_name,pass_length,pass_angle,pass_height_id,pass_height_name,pass_end_location,pass_body_part_id,pass_body_part_name,pass_type_id,pass_type_name,carry_end_location,under_pressure,duel_outcome_id,duel_outcome_name,duel_type_id,duel_type_name,pass_outcome_id,pass_outcome_name,ball_receipt_outcome_id,ball_receipt_outcome_name,pass_switch,interception_outcome_id,interception_outcome_name,shot_statsbomb_xg,shot_end_location,shot_type_id,shot_type_name,shot_body_part_id,shot_body_part_name,shot_outcome_id,shot_outcome_name,shot_first_time,shot_technique_id,shot_technique_name,shot_freeze_frame,goalkeeper_end_location,goalkeeper_position_id,goalkeeper_position_name,goalkeeper_type_id,goalkeeper_type_name,counterpress,pass_aerial_won,pass_assisted_shot_id,pass_shot_assist,pass_inswinging,pass_technique_id,pass_technique_name,shot_key_pass_id,out,pass_outswinging,pass_cross,dribble_outcome_id,dribble_outcome_name,shot_aerial_won,miscontrol_aerial_won,clearance_right_foot,clearance_body_part_id,clearance_body_part_name,goalkeeper_body_part_id,goalkeeper_body_part_name,goalkeeper_outcome_id,goalkeeper_outcome_name,goalkeeper_technique_id,goalkeeper_technique_name,off_camera,clearance_head,pass_through_ball,pass_cut_back,clearance_aerial_won,ball_recovery_recovery_failure,foul_committed_advantage,foul_won_advantage,dribble_nutmeg,pass_goal_assist,clearance_other,shot_one_on_one,dribble_overrun,clearance_left_foot,block_offensive,shot_deflected,block_deflection,foul_won_defensive,foul_committed_type_id,foul_committed_type_name,foul_committed_card_id,foul_committed_card_name,injury_stoppage_in_chain,substitution_outcome_id,substitution_outcome_name,substitution_replacement_id,substitution_replacement_name,pass_miscommunication,foul_committed_penalty,foul_won_penalty,pass_deflected,timestamp_seconds,time_since_last_event,distance_to_goal,event_type_Ball Receipt*,event_type_Ball Recovery,event_type_Block,event_type_Carry,event_type_Clearance,event_type_Dispossessed,event_type_Dribble,event_type_Dribbled Past,event_type_Duel,event_type_Error,event_type_Foul Committed,event_type_Foul Won,event_type_Goal Keeper,event_type_Half End,event_type_Half Start,event_type_Injury Stoppage,event_type_Interception,event_type_Miscontrol,event_type_Pass,event_type_Player Off,event_type_Player On,event_type_Pressure,event_type_Referee Ball-Drop,event_type_Shot,event_type_Starting XI,event_type_Substitution,pitch_control_score
a432e614-bd76-4747-a772-44c49cea988f,811,1,00:22:41.814,22,41,51,2.806336,30,Pass,214,Espanyol,4,From Throw In,214,Espanyol,,,['36a7eea1-92f5-4c26-abe0-8f8d6c958ba1'],"[8.1, 31.0]",6792.0,Pau López Sabata,1.0,Goalkeeper,6791.0,Javier López Rodríguez,57.46251,1.0112747,3.0,High Pass,"[38.6, 79.7]",38.0,Left Foot,,,,,,,,,75.0,Out,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1361.814,2.5340000000001055,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,0.34315510730192644
36a7eea1-92f5-4c26-abe0-8f8d6c958ba1,812,1,00:22:44.620,22,44,51,,42,Ball Receipt*,214,Espanyol,4,From Throw In,214,Espanyol,,,['a432e614-bd76-4747-a772-44c49cea988f'],"[32.8, 75.5]",6791.0,Javier López Rodríguez,2.0,Right Back,,,,,,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1364.62,2.8059999999998126,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.10737799776421708
702856d1-e065-44af-86c1-761e88b0d4b1,813,1,00:22:58.568,22,58,52,2.403843,30,Pass,322,Eibar,4,From Throw In,322,Eibar,,,['0b553800-82dd-4698-8a45-436843a03a11'],"[80.9, 0.1]",6675.0,Antonio Manuel Luna Rodríguez,6.0,Left Back,6778.0,Iván Ramis Barrios,35.995556,2.8831377,2.0,Low Pass,"[46.1, 9.3]",,,67.0,Throw-in,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1378.568,13.948000000000093,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,0.1872226263355925
0b553800-82dd-4698-8a45-436843a03a11,814,1,00:23:00.971,23,0,52,,42,Ball Receipt*,322,Eibar,4,From Throw In,322,Eibar,,,['702856d1-e065-44af-86c1-761e88b0d4b1'],"[46.1, 9.3]",6778.0,Iván Ramis Barrios,5.0,Left Center Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1380.971,2.40300000000002,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0874934822726453
6295a5b4-4ebd-4ad7-83dd-981fc22cf0b1,815,1,00:23:00.971,23,0,52,0.834322,43,Carry,322,Eibar,4,From Throw In,322,Eibar,,,"['0b553800-82dd-4698-8a45-436843a03a11', 'd2ed882e-445b-4934-85e3-dc15d2d3e195']","[46.1, 9.3]",6778.0,Iván Ramis Barrios,5.0,Left Center Back,,,,,,,,,,,,"[42.9, 19.1]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1380.971,0.0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.7043907654596402
d2ed882e-445b-4934-85e3-dc15d2d3e195,816,1,00:23:01.806,23,1,52,1.941421,30,Pass,322,Eibar,4,From Throw In,322,Eibar,,,['3a642aa8-aef2-42fd-9b1e-3d3f6105cdb5'],"[42.9, 19.1]",6778.0,Iván Ramis Barrios,5.0,Left Center Back,27239.0,Aleksandar Pantić,33.319065,1.7092978,1.0,Ground Pass,"[38.3, 52.1]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1381.806,0.8350000000000364,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,0.31798035206249275
3a642aa8-aef2-42fd-9b1e-3d3f6105cdb5,817,1,00:23:03.747,23,3,52,,42,Ball Receipt*,322,Eibar,4,From Throw In,322,Eibar,,,['d2ed882e-445b-4934-85e3-dc15d2d3e195'],"[38.3, 52.1]",27239.0,Aleksandar Pantić,3.0,Right Center Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1383.747,1.941000000000031,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.6102364117870307
2dff33a8-ca7a-4b4a-a06f-0c0e3e039edc,818,1,00:23:03.747,23,3,52,1.28453,43,Carry,322,Eibar,4,From Throw In,322,Eibar,,,"['3a642aa8-aef2-42fd-9b1e-3d3f6105cdb5', 'e86d315d-0581-4add-9d70-754e2f1d1bdb']","[38.3, 52.1]",27239.0,Aleksandar Pantić,3.0,Right Center Back,,,,,,,,,,,,"[43.4, 58.7]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1383.747,0.0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.7867330646739722
e86d315d-0581-4add-9d70-754e2f1d1bdb,819,1,00:23:05.032,23,5,52,1.756606,30,Pass,322,Eibar,4,From Throw In,322,Eibar,,,['2bea69ac-eb35-468c-ae71-793c291db67d'],"[43.4, 58.7]",27239.0,Aleksandar Pantić,3.0,Right Center Back,6699.0,Ander Capa Rodríguez,18.721111,1.2558024,1.0,Ground Pass,"[49.2, 76.5]",38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1385.032,1.2849999999998545,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,0.5352837085306952
2bea69ac-eb35-468c-ae71-793c291db67d,820,1,00:23:06.788,23,6,52,,42,Ball Receipt*,322,Eibar,4,From Throw In,322,Eibar,,,['e86d315d-0581-4add-9d70-754e2f1d1bdb'],"[49.2, 76.5]",6699.0,Ander Capa Rodríguez,2.0,Right Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1386.788,1.7560000000000855,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.6249860483058676
c0635443-08f7-441d-b094-7964b0c35710,821,1,00:23:06.788,23,6,52,0.977376,43,Carry,322,Eibar,4,From Throw In,322,Eibar,,,"['2bea69ac-eb35-468c-ae71-793c291db67d', 'e5360b59-9ec4-46e1-ab97-1fb06d3eea10']","[49.2, 76.5]",6699.0,Ander Capa Rodríguez,2.0,Right Back,,,,,,,,,,,,"[52.2, 78.5]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1386.788,0.0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.2406015336471936
e5360b59-9ec4-46e1-ab97-1fb06d3eea10,822,1,00:23:07.766,23,7,52,1.066884,30,Pass,322,Eibar,4,From Throw In,322,Eibar,,,['d0b5cbf1-ddd6-4d3c-8eb4-d99783b45581'],"[52.2, 78.5]",6699.0,Ander Capa Rodríguez,2.0,Right Back,6742.0,Sergio Gontán Gallardo,14.21267,-0.0422284,1.0,Ground Pass,"[66.4, 77.9]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1387.766,0.9780000000000655,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,0.7245952395727105
d0b5cbf1-ddd6-4d3c-8eb4-d99783b45581,823,1,00:23:08.833,23,8,52,,42,Ball Receipt*,322,Eibar,4,From Throw In,322,Eibar,,,['e5360b59-9ec4-46e1-ab97-1fb06d3eea10'],"[66.4, 77.9]",6742.0,Sergio Gontán Gallardo,12.0,Right Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1388.833,1.0670000000000073,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.8419725708215915
cfd247eb-bf0d-4a45-b243-e11a019ba8eb,824,1,00:23:08.833,23,8,52,0.154392,43,Carry,322,Eibar,4,From Throw In,322,Eibar,,,"['42acf562-b640-4aa4-9ad5-8f3dcc2a1692', 'd0b5cbf1-ddd6-4d3c-8eb4-d99783b45581']","[66.4, 77.9]",6742.0,Sergio Gontán Gallardo,12.0,Right Midfield,,,,,,,,,,,,"[66.4, 77.9]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1388.833,0.0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.5783384379725262
42acf562-b640-4aa4-9ad5-8f3dcc2a1692,825,1,00:23:08.987,23,8,52,1.600774,30,Pass,322,Eibar,4,From Throw In,322,Eibar,,,['7946afa7-6119-4140-8772-caca77544bc1'],"[66.4, 77.9]",6742.0,Sergio Gontán Gallardo,12.0,Right Midfield,6699.0,Ander Capa Rodríguez,14.883883,-2.475246,1.0,Ground Pass,"[54.7, 68.7]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1388.987,0.15399999999999636,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,0.4223541973132813
7946afa7-6119-4140-8772-caca77544bc1,826,1,00:23:10.588,23,10,52,,42,Ball Receipt*,322,Eibar,4,From Throw In,322,Eibar,,,['42acf562-b640-4aa4-9ad5-8f3dcc2a1692'],"[54.7, 68.7]",6699.0,Ander Capa Rodríguez,2.0,Right Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1390.588,1.6009999999998854,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.422109105390704
65845ced-a20b-4daa-85fc-fcccd6be0575,827,1,00:23:10.588,23,10,52,2.549841,43,Carry,322,Eibar,4,From Throw In,322,Eibar,,,"['00d7cdee-69eb-4713-96de-644ad52592ec', '7946afa7-6119-4140-8772-caca77544bc1']","[54.7, 68.7]",6699.0,Ander Capa Rodríguez,2.0,Right Back,,,,,,,,,,,,"[55.1, 78.4]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1390.588,0.0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.4196517710302684
00d7cdee-69eb-4713-96de-644ad52592ec,828,1,00:23:13.138,23,13,52,3.356612,30,Pass,322,Eibar,4,From Throw In,322,Eibar,,,"['01070954-b131-4322-8202-f7b952b4a07c', 'e4cfa7de-cfff-46ad-8c1e-05bd2fa757fb']","[55.1, 78.4]",6699.0,Ander Capa Rodríguez,2.0,Right Back,6742.0,Sergio Gontán Gallardo,49.686718,-0.30456573,3.0,High Pass,"[102.5, 63.5]",40.0,Right Foot,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1393.138,2.5499999999999545,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,0.07446307608423341
e4cfa7de-cfff-46ad-8c1e-05bd2fa757fb,829,1,00:23:16.494,23,16,52,,42,Ball Receipt*,322,Eibar,4,From Throw In,322,Eibar,,,['00d7cdee-69eb-4713-96de-644ad52592ec'],"[98.4, 73.8]",6742.0,Sergio Gontán Gallardo,12.0,Right Midfield,,,,,,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1396.494,3.3559999999999945,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.2867127833932902
01070954-b131-4322-8202-f7b952b4a07c,830,1,00:23:16.494,23,16,52,0.0,9,Clearance,322,Eibar,4,From Throw In,214,Espanyol,,,['00d7cdee-69eb-4713-96de-644ad52592ec'],"[17.6, 16.6]",16456.0,Enzo Pablo Roco Roco,5.0,Left Center Back,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38.0,Left Foot,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,1396.494,0.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.34946850402858354
1de4bbcc-ef45-4852-9608-c2a521b5ec94,831,1,00:23:20.062,23,20,52,3.538038,30,Pass,322,Eibar,4,From Throw In,322,Eibar,,,['e5e4d639-d321-4151-ad69-e5cfabd0b96e'],"[84.5, 77.6]",6712.0,Gonzalo Escalante,9.0,Right Defensive Midfield,6742.0,Sergio Gontán Gallardo,35.5,0.0,3.0,High Pass,"[120.0, 77.6]",40.0,Right Foot,66.0,Recovery,,,,,,,75.0,Out,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1400.062,3.5679999999999836,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,0.9683885250344487
e5e4d639-d321-4151-ad69-e5cfabd0b96e,832,1,00:23:23.600,23,23,52,,42,Ball Receipt*,322,Eibar,4,From Throw In,322,Eibar,,,['1de4bbcc-ef45-4852-9608-c2a521b5ec94'],"[104.0, 79.5]",6742.0,Sergio Gontán Gallardo,12.0,Right Midfield,,,,,,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1403.6,3.538000000000011,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.2657025594132002
4d399d07-86df-415e-a195-ffe226a8c9de,833,1,00:23:45.795,23,45,53,3.515561,30,Pass,214,Espanyol,7,From Goal Kick,214,Espanyol,,,"['4cbcc609-1e57-48c3-8874-42672d9fe8b4', '90e6323f-3553-4eec-903b-4efa1e7902f7']","[6.0, 36.0]",6792.0,Pau López Sabata,1.0,Goalkeeper,7781.0,Felipe Salvador Caicedo Corozo,67.301414,-0.122143425,3.0,High Pass,"[72.8, 27.8]",38.0,Left Foot,63.0,Goal Kick,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1425.795,22.195000000000164,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,0.04114643208657065
4cbcc609-1e57-48c3-8874-42672d9fe8b4,834,1,00:23:49.311,23,49,53,,42,Ball Receipt*,214,Espanyol,7,From Goal Kick,214,Espanyol,,,['4d399d07-86df-415e-a195-ffe226a8c9de'],"[71.8, 27.7]",7781.0,Felipe Salvador Caicedo Corozo,23.0,Center Forward,,,,,,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1429.311,3.515999999999849,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.774324696996406
90e6323f-3553-4eec-903b-4efa1e7902f7,835,1,00:23:49.311,23,49,53,1.523726,30,Pass,214,Espanyol,7,From Goal Kick,322,Eibar,,,"['4d399d07-86df-415e-a195-ffe226a8c9de', '5c157284-6e08-4975-84ae-c8437baec8b3', 'ac76927a-4106-4392-9107-f24b9a8d5f7e']","[47.3, 52.3]",27239.0,Aleksandar Pantić,3.0,Right Center Back,,,17.980545,-0.73818916,3.0,High Pass,"[60.6, 40.2]",,,66.0,Recovery,,True,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1429.311,0.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,0.3483340156905145
ac76927a-4106-4392-9107-f24b9a8d5f7e,836,1,00:23:49.311,23,49,53,0.0,4,Duel,214,Espanyol,7,From Goal Kick,214,Espanyol,,,['90e6323f-3553-4eec-903b-4efa1e7902f7'],"[72.8, 27.8]",7781.0,Felipe Salvador Caicedo Corozo,23.0,Center Forward,,,,,,,,,,,,,True,,,10.0,Aerial Lost,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1429.311,0.0,0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.4079119086475762
5c157284-6e08-4975-84ae-c8437baec8b3,837,1,00:23:50.834,23,50,53,2.524153,30,Pass,214,Espanyol,7,From Goal Kick,214,Espanyol,,,"['87082118-2284-482d-8f45-a5931f35512a', '90e6323f-3553-4eec-903b-4efa1e7902f7']","[59.5, 39.9]",6867.0,Papa Kouly Diop,9.0,Right Defensive Midfield,7781.0,Felipe Salvador Caicedo Corozo,17.988886,-0.4984594,3.0,High Pass,"[75.3, 31.3]",40.0,Right Foot,64.0,Interception,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1430.834,1.5230000000001382,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,0.8212387579001494
87082118-2284-482d-8f45-a5931f35512a,838,1,00:23:53.359,23,53,53,,42,Ball Receipt*,214,Espanyol,7,From Goal Kick,214,Espanyol,,,['5c157284-6e08-4975-84ae-c8437baec8b3'],"[75.3, 31.3]",7781.0,Felipe Salvador Caicedo Corozo,23.0,Center Forward,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1433.359,2.5249999999998636,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.17264897236403054
bb4b1fb8-93e5-4223-a036-1b139003c0ab,839,1,00:23:53.399,23,53,53,0.0,4,Duel,214,Espanyol,7,From Goal Kick,322,Eibar,,,['77057314-56a1-4c8e-a1e4-e65b6cf84d04'],"[44.8, 48.8]",6712.0,Gonzalo Escalante,9.0,Right Defensive Midfield,,,,,,,,,,,,,True,,,10.0,Aerial Lost,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1433.399,0.03999999999996362,0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.6662660420005152
77057314-56a1-4c8e-a1e4-e65b6cf84d04,840,1,00:23:53.399,23,53,53,1.096077,30,Pass,214,Espanyol,7,From Goal Kick,214,Espanyol,,,"['6bcea563-1143-4250-9158-17fcbdd2fe11', 'bb4b1fb8-93e5-4223-a036-1b139003c0ab']","[75.3, 31.3]",7781.0,Felipe Salvador Caicedo Corozo,23.0,Center Forward,6766.0,Gerard Moreno Balaguero,8.633076,0.44292518,2.0,Low Pass,"[83.1, 35.0]",,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1433.399,0.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,0.999036574330036
3d2bdaf5-9b06-4ae1-941a-d4f0b1802cbb,841,1,00:23:54.449,23,54,53,0.652613,17,Pressure,214,Espanyol,7,From Goal Kick,322,Eibar,,,"['6bcea563-1143-4250-9158-17fcbdd2fe11', '9f4375c8-0468-4707-9a08-4fe8d0dd147e']","[35.1, 44.6]",6778.0,Iván Ramis Barrios,5.0,Left Center Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1434.449,1.050000000000182,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,0.7146342685541691
6bcea563-1143-4250-9158-17fcbdd2fe11,842,1,00:23:54.495,23,54,53,,42,Ball Receipt*,214,Espanyol,7,From Goal Kick,214,Espanyol,,,"['3d2bdaf5-9b06-4ae1-941a-d4f0b1802cbb', '77057314-56a1-4c8e-a1e4-e65b6cf84d04']","[83.1, 35.0]",6766.0,Gerard Moreno Balaguero,19.0,Center Attacking Midfield,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1434.495,0.04599999999982174,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.2873260351975363
9f4375c8-0468-4707-9a08-4fe8d0dd147e,843,1,00:23:54.495,23,54,53,0.873115,43,Carry,214,Espanyol,7,From Goal Kick,214,Espanyol,,,"['3d2bdaf5-9b06-4ae1-941a-d4f0b1802cbb', '6bcea563-1143-4250-9158-17fcbdd2fe11', '7f8f69ac-381c-47db-b602-f30a45f32b0b']","[83.1, 35.0]",6766.0,Gerard Moreno Balaguero,19.0,Center Attacking Midfield,,,,,,,,,,,,"[75.7, 37.5]",True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1434.495,0.0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.45096836429743425
7f8f69ac-381c-47db-b602-f30a45f32b0b,844,1,00:23:55.368,23,55,53,0.836688,30,Pass,214,Espanyol,7,From Goal Kick,214,Espanyol,,,['4de31a86-8b98-43df-93f8-e73ad3d8fad8'],"[75.7, 37.5]",6766.0,Gerard Moreno Balaguero,19.0,Center Attacking Midfield,6867.0,Papa Kouly Diop,10.347947,2.2878082,1.0,Ground Pass,"[68.9, 45.3]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1435.368,0.8730000000000473,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,0.44134755567737893
0d5d883d-c5b4-446d-b4b8-25d88c972006,845,1,00:23:55.887,23,55,53,0.354349,17,Pressure,214,Espanyol,7,From Goal Kick,322,Eibar,,,"['3e8f2c25-cb5d-43e1-b179-2d6a15b9f98a', '4de31a86-8b98-43df-93f8-e73ad3d8fad8']","[50.6, 37.3]",6712.0,Gonzalo Escalante,9.0,Right Defensive Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1435.887,0.5190000000000055,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,0.9889706773641872
