id,index,period,timestamp,minute,second,possession,duration,type_id,type_name,possession_team_id,possession_team_name,play_pattern_id,play_pattern_name,team_id,team_name,tactics_formation,tactics_lineup,related_events,location,player_id,player_name,position_id,position_name,pass_recipient_id,pass_recipient_name,pass_length,pass_angle,pass_height_id,pass_height_name,pass_end_location,pass_type_id,pass_type_name,pass_body_part_id,pass_body_part_name,carry_end_location,under_pressure,pass_outcome_id,pass_outcome_name,ball_receipt_outcome_id,ball_receipt_outcome_name,pass_switch,counterpress,goalkeeper_type_id,goalkeeper_type_name,goalkeeper_outcome_id,goalkeeper_outcome_name,dribble_outcome_id,dribble_outcome_name,pass_aerial_won,duel_type_id,duel_type_name,foul_committed_type_id,foul_committed_type_name,duel_outcome_id,duel_outcome_name,off_camera,clearance_right_foot,clearance_body_part_id,clearance_body_part_name,pass_assisted_shot_id,pass_shot_assist,shot_statsbomb_xg,shot_end_location,shot_key_pass_id,shot_outcome_id,shot_outcome_name,shot_technique_id,shot_technique_name,shot_body_part_id,shot_body_part_name,shot_type_id,shot_type_name,shot_freeze_frame,goalkeeper_end_location,goalkeeper_position_id,goalkeeper_position_name,foul_won_defensive,pass_cross,interception_outcome_id,interception_outcome_name,shot_first_time,goalkeeper_technique_id,goalkeeper_technique_name,goalkeeper_body_part_id,goalkeeper_body_part_name,out,clearance_head,pass_miscommunication,pass_cut_back,ball_recovery_recovery_failure,shot_aerial_won,dribble_overrun,foul_committed_card_id,foul_committed_card_name,bad_behaviour_card_id,bad_behaviour_card_name,foul_committed_offensive,clearance_aerial_won,dribble_no_touch,pass_through_ball,pass_technique_id,pass_technique_name,pass_goal_assist,pass_deflected,clearance_left_foot,pass_outswinging,pass_inswinging,foul_committed_advantage,foul_won_advantage,shot_one_on_one,substitution_outcome_id,substitution_outcome_name,substitution_replacement_id,substitution_replacement_name,dribble_nutmeg,clearance_other,timestamp_seconds,time_since_last_event,distance_to_goal,event_type_Bad Behaviour,event_type_Ball Receipt*,event_type_Ball Recovery,event_type_Block,event_type_Carry,event_type_Clearance,event_type_Dispossessed,event_type_Dribble,event_type_Dribbled Past,event_type_Duel,event_type_Error,event_type_Foul Committed,event_type_Foul Won,event_type_Goal Keeper,event_type_Half End,event_type_Half Start,event_type_Injury Stoppage,event_type_Interception,event_type_Miscontrol,event_type_Pass,event_type_Pressure,event_type_Shot,event_type_Starting XI,event_type_Substitution,event_type_Tactical Shift,pitch_control_score
7ffaef18-250d-4014-8053-7d97fb399ae6,475,1,00:11:59.432,11,59,25,,42,Ball Receipt*,213,Sevilla,1,Regular Play,213,Sevilla,,,['56900a74-db9d-4baa-aba7-841430770a2e'],"[70.6, 19.6]",6356.0,Michael Krohn-Dehli,21.0,Left Wing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,719.432,1.6309999999999718,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.9585007409058773
d93fd0d9-aebe-4fe7-a717-4a32d25e3f16,476,1,00:11:59.432,11,59,25,0.896499,30,Pass,213,Sevilla,1,Regular Play,213,Sevilla,,,['1d4d1416-08d5-45bf-82f9-17eeef2beaf9'],"[70.2, 19.6]",6356.0,Michael Krohn-Dehli,21.0,Left Wing,5737.0,Steven N''Kemboanza Mike Christopher Nzonzi,14.266745,2.668541,1.0,Ground Pass,"[57.5, 26.1]",,,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,719.432,0.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0.36300024631585515
1d4d1416-08d5-45bf-82f9-17eeef2beaf9,477,1,00:12:00.328,12,0,25,,42,Ball Receipt*,213,Sevilla,1,Regular Play,213,Sevilla,,,['d93fd0d9-aebe-4fe7-a717-4a32d25e3f16'],"[57.5, 26.1]",5737.0,Steven N''Kemboanza Mike Christopher Nzonzi,9.0,Right Defensive Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,720.328,0.8959999999999582,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.8333497073046795
b828569c-4a43-42d5-96b0-421dc4f95590,478,1,00:12:00.328,12,0,25,0.16333,43,Carry,213,Sevilla,1,Regular Play,213,Sevilla,,,"['1d4d1416-08d5-45bf-82f9-17eeef2beaf9', '6668fabd-fe75-4333-8631-16e217d6daa4']","[57.5, 26.1]",5737.0,Steven N''Kemboanza Mike Christopher Nzonzi,9.0,Right Defensive Midfield,,,,,,,,,,,,"[57.5, 26.1]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,720.328,0.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.08817973300318338
6668fabd-fe75-4333-8631-16e217d6daa4,479,1,00:12:00.492,12,0,25,1.800556,30,Pass,213,Sevilla,1,Regular Play,213,Sevilla,,,['46e7ad8b-998a-433d-a634-7ef56a8e33da'],"[57.5, 26.1]",5737.0,Steven N''Kemboanza Mike Christopher Nzonzi,9.0,Right Defensive Midfield,10476.0,Timothée Kolodziejczak,11.335784,-1.6502745,1.0,Ground Pass,"[56.6, 14.8]",,,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,720.492,0.16399999999998727,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0.16389294048190461
46e7ad8b-998a-433d-a634-7ef56a8e33da,480,1,00:12:02.292,12,2,25,,42,Ball Receipt*,213,Sevilla,1,Regular Play,213,Sevilla,,,['6668fabd-fe75-4333-8631-16e217d6daa4'],"[56.6, 14.8]",10476.0,Timothée Kolodziejczak,5.0,Left Center Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,722.292,1.8000000000000682,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.12329771758719676
f8a5e594-31fd-41c7-ae1f-619016504a71,481,1,00:12:02.292,12,2,25,1.725541,43,Carry,213,Sevilla,1,Regular Play,213,Sevilla,,,"['46e7ad8b-998a-433d-a634-7ef56a8e33da', '9e8dd49d-77b6-4e0b-9fa6-62840890be34']","[56.6, 14.8]",10476.0,Timothée Kolodziejczak,5.0,Left Center Back,,,,,,,,,,,,"[62.0, 12.4]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,722.292,0.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.48273040916184495
9e8dd49d-77b6-4e0b-9fa6-62840890be34,482,1,00:12:04.018,12,4,25,1.031558,30,Pass,213,Sevilla,1,Regular Play,213,Sevilla,,,['c6edb0f9-d456-4a6b-9344-68ed191aece8'],"[62.0, 12.4]",10476.0,Timothée Kolodziejczak,5.0,Left Center Back,6356.0,Michael Krohn-Dehli,13.251792,1.2323409,1.0,Ground Pass,"[66.4, 24.9]",,,38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,724.018,1.725999999999999,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0.7808984107109227
c6edb0f9-d456-4a6b-9344-68ed191aece8,483,1,00:12:05.049,12,5,25,,42,Ball Receipt*,213,Sevilla,1,Regular Play,213,Sevilla,,,['9e8dd49d-77b6-4e0b-9fa6-62840890be34'],"[66.4, 24.9]",6356.0,Michael Krohn-Dehli,21.0,Left Wing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,725.049,1.030999999999949,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.4140572732819866
10231dda-3efc-4c53-bb65-6caa6bbce2e1,484,1,00:12:05.049,12,5,25,0.983388,43,Carry,213,Sevilla,1,Regular Play,213,Sevilla,,,"['c6edb0f9-d456-4a6b-9344-68ed191aece8', 'e9e26182-2b48-4235-8ab4-9f823b983bac']","[66.4, 24.9]",6356.0,Michael Krohn-Dehli,21.0,Left Wing,,,,,,,,,,,,"[69.2, 25.2]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,725.049,0.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.6725697587052646
e9e26182-2b48-4235-8ab4-9f823b983bac,485,1,00:12:06.033,12,6,25,1.886385,30,Pass,213,Sevilla,1,Regular Play,213,Sevilla,,,['8f9d231f-5330-4168-b61e-ed6140c597c7'],"[69.2, 25.2]",6356.0,Michael Krohn-Dehli,21.0,Left Wing,3637.0,Grzegorz Krychowiak,21.39369,1.6644186,1.0,Ground Pass,"[67.2, 46.5]",,,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,726.033,0.9840000000000373,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0.36608249779918944
8f9d231f-5330-4168-b61e-ed6140c597c7,486,1,00:12:07.919,12,7,25,,42,Ball Receipt*,213,Sevilla,1,Regular Play,213,Sevilla,,,['e9e26182-2b48-4235-8ab4-9f823b983bac'],"[67.2, 46.5]",3637.0,Grzegorz Krychowiak,11.0,Left Defensive Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,727.919,1.8859999999999673,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.8785794044673679
f9d9c116-74d1-4a58-8f3c-ce1e5004ba8b,487,1,00:12:07.919,12,7,25,1.931745,43,Carry,213,Sevilla,1,Regular Play,213,Sevilla,,,"['28d49d20-7ab0-492b-9b71-9b7c9ace0daf', '8f9d231f-5330-4168-b61e-ed6140c597c7']","[67.2, 46.5]",3637.0,Grzegorz Krychowiak,11.0,Left Defensive Midfield,,,,,,,,,,,,"[80.4, 55.7]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,727.919,0.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.10569338186230459
28d49d20-7ab0-492b-9b71-9b7c9ace0daf,488,1,00:12:09.851,12,9,25,1.577135,30,Pass,213,Sevilla,1,Regular Play,213,Sevilla,,,['bcf464a7-75cc-41cf-a506-163cb9db58bf'],"[80.4, 55.7]",3637.0,Grzegorz Krychowiak,11.0,Left Defensive Midfield,23816.0,José Antonio Reyes Calderón,30.573845,-0.61340547,3.0,High Pass,"[105.4, 38.1]",,,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,06b59cd3-d6d0-494a-8fca-162901766456,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,729.851,1.9320000000000164,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0.5696511794667588
bcf464a7-75cc-41cf-a506-163cb9db58bf,489,1,00:12:11.428,12,11,25,,42,Ball Receipt*,213,Sevilla,1,Regular Play,213,Sevilla,,,['28d49d20-7ab0-492b-9b71-9b7c9ace0daf'],"[105.4, 38.1]",23816.0,José Antonio Reyes Calderón,17.0,Right Wing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,731.428,1.5769999999999982,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.5111215930077702
d82f7b5d-30ac-4186-92ba-6a9cee18d6c6,490,1,00:12:11.481,12,11,25,0.0,4,Duel,213,Sevilla,1,Regular Play,360,Rayo Vallecano,,,['06b59cd3-d6d0-494a-8fca-162901766456'],"[15.8, 41.7]",11298.0,José Ignacio Martínez García,2.0,Right Back,,,,,,,,,,,,,True,,,,,,,,,,,,,,10.0,Aerial Lost,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,731.481,0.05299999999999727,0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.2547063781031761
06b59cd3-d6d0-494a-8fca-162901766456,491,1,00:12:11.481,12,11,25,1.377004,16,Shot,213,Sevilla,1,Regular Play,213,Sevilla,,,"['d82f7b5d-30ac-4186-92ba-6a9cee18d6c6', 'e2442223-500d-4d61-9a4c-8f024d6ab971']","[104.3, 38.4]",23816.0,José Antonio Reyes Calderón,17.0,Right Wing,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,0.030118302,"[116.8, 40.0, 0.4]",28d49d20-7ab0-492b-9b71-9b7c9ace0daf,100.0,Saved,93.0,Normal,37.0,Head,87.0,Open Play,"[{'location': [104.2, 39.6], 'player': {'id': 6713, 'name': 'Diego Javier Llorente Ríos'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [104.3, 40.4], 'player': {'id': 6401, 'name': 'Kevin Gameiro'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [102.7, 45.4], 'player': {'id': 3497, 'name': 'Vicente Iborra De La Fuente'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': True}, {'location': [91.0, 36.5], 'player': {'id': 6356, 'name': 'Michael Krohn-Dehli'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': True}, {'location': [97.8, 69.5], 'player': {'id': 6672, 'name': 'Jorge Andújar Moreno'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': True}, {'location': [86.4, 49.0], 'player': {'id': 5737, 'name': ""Steven N''Kemboanza Mike Christopher Nzonzi""}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': True}, {'location': [116.8, 39.9], 'player': {'id': 26070, 'name': 'Antonio Rodríguez Martínez'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [98.8, 23.0], 'player': {'id': 7900, 'name': 'Tiago Manuel Dias Correia'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': False}, {'location': [104.3, 37.8], 'player': {'id': 11298, 'name': 'José Ignacio Martínez García'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [104.5, 43.9], 'player': {'id': 27144, 'name': 'Antonio Amaya Carazo'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [92.8, 32.0], 'player': {'id': 26607, 'name': 'José Raúl Baena Urdiales'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [93.8, 43.6], 'player': {'id': 26848, 'name': 'Roberto Trashorras Gayoso'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [100.5, 59.1], 'player': {'id': 11539, 'name': 'Adrián Embarba Blázquez'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': False}, {'location': [92.5, 48.3], 'player': {'id': 10727, 'name': 'Răzvan Dincă Raț'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [94.6, 20.8], 'player': {'id': 27483, 'name': 'Benoît Trémoulinas'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': True}]",,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,731.481,0.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,0.5720303031972562
e2442223-500d-4d61-9a4c-8f024d6ab971,492,1,00:12:12.858,12,12,25,0.0,23,Goal Keeper,213,Sevilla,1,Regular Play,360,Rayo Vallecano,,,['06b59cd3-d6d0-494a-8fca-162901766456'],"[3.3, 40.2]",26070.0,Antonio Rodríguez Martínez,1.0,Goalkeeper,,,,,,,,,,,,,,,,,,,,33.0,Shot Saved,15.0,Success,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44.0,Set,,,,,,46.0,Standing,35.0,Both Hands,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,732.858,1.3769999999999527,0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,0.3363873093949017
d8a67391-ad4f-49fb-884b-fbe4b93403f3,493,1,00:12:16.096,12,16,26,2.676472,30,Pass,360,Rayo Vallecano,8,From Keeper,360,Rayo Vallecano,,,['b7053591-ed8b-4f0a-90d2-3cfd1b0604eb'],"[3.2, 34.3]",26070.0,Antonio Rodríguez Martínez,1.0,Goalkeeper,10727.0,Răzvan Dincă Raț,34.564865,-0.9105144,2.0,Low Pass,"[24.4, 7.0]",,,69.0,Keeper Arm,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,736.096,3.2380000000000564,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0.3775999003507019
b7053591-ed8b-4f0a-90d2-3cfd1b0604eb,494,1,00:12:18.772,12,18,26,,42,Ball Receipt*,360,Rayo Vallecano,8,From Keeper,360,Rayo Vallecano,,,['d8a67391-ad4f-49fb-884b-fbe4b93403f3'],"[24.4, 7.0]",10727.0,Răzvan Dincă Raț,6.0,Left Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,738.772,2.6760000000000446,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.048898507155567095
47febbf3-1847-4352-8bfb-78b9c622f2df,495,1,00:12:20.189,12,20,26,0.653336,17,Pressure,360,Rayo Vallecano,8,From Keeper,213,Sevilla,,,,"[86.8, 74.7]",23816.0,José Antonio Reyes Calderón,17.0,Right Wing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,740.189,1.4169999999999163,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,0.2519029304159376
872ae025-947e-4922-946d-f32f973aa889,496,1,00:12:22.805,12,22,26,0.0,3,Dispossessed,360,Rayo Vallecano,8,From Keeper,360,Rayo Vallecano,,,['eb73d10c-5808-4a02-b202-b450653c67da'],"[35.0, 5.0]",10727.0,Răzvan Dincă Raț,6.0,Left Back,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,742.805,2.6159999999999854,0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.5827948918763982
eb73d10c-5808-4a02-b202-b450653c67da,497,1,00:12:22.805,12,22,26,0.0,4,Duel,360,Rayo Vallecano,8,From Keeper,213,Sevilla,,,['872ae025-947e-4922-946d-f32f973aa889'],"[85.1, 75.1]",23816.0,José Antonio Reyes Calderón,17.0,Right Wing,,,,,,,,,,,,,True,,,,,,,,,,,,,,11.0,Tackle,,,4.0,Won,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,742.805,0.0,0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.8563361475436012
063912bb-4cdb-40cc-8479-5bdaef022a23,498,1,00:12:22.805,12,22,26,2.069432,43,Carry,360,Rayo Vallecano,8,From Keeper,213,Sevilla,,,"['d18efdc2-bc81-4a40-bb99-9c7a08dd1e85', 'eb73d10c-5808-4a02-b202-b450653c67da']","[85.1, 75.1]",23816.0,José Antonio Reyes Calderón,17.0,Right Wing,,,,,,,,,,,,"[81.2, 75.1]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,742.805,0.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.02409398153240372
d18efdc2-bc81-4a40-bb99-9c7a08dd1e85,499,1,00:12:24.875,12,24,26,3.341551,30,Pass,360,Rayo Vallecano,8,From Keeper,213,Sevilla,,,"['7631b902-621b-4ead-a29d-caadd1ff2cb1', '953232b7-88fe-440d-927f-4e98f79313b7']","[81.2, 75.1]",23816.0,José Antonio Reyes Calderón,17.0,Right Wing,6401.0,Kevin Gameiro,44.653442,-0.74579924,1.0,Ground Pass,"[114.0, 44.8]",,,38.0,Left Foot,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,744.875,2.07000000000005,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0.24422367294480773
953232b7-88fe-440d-927f-4e98f79313b7,500,1,00:12:28.216,12,28,26,,42,Ball Receipt*,360,Rayo Vallecano,8,From Keeper,213,Sevilla,,,['d18efdc2-bc81-4a40-bb99-9c7a08dd1e85'],"[106.4, 50.6]",6401.0,Kevin Gameiro,23.0,Center Forward,,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,748.216,3.341000000000008,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.6832906513983503
7631b902-621b-4ead-a29d-caadd1ff2cb1,501,1,00:12:28.216,12,28,26,0.0,2,Ball Recovery,360,Rayo Vallecano,8,From Keeper,360,Rayo Vallecano,,,['d18efdc2-bc81-4a40-bb99-9c7a08dd1e85'],"[6.1, 35.3]",26070.0,Antonio Rodríguez Martínez,1.0,Goalkeeper,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,748.216,0.0,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.654487396425205
7f6794ae-b8e9-4013-8e0e-8e09516ed7cc,502,1,00:12:28.216,12,28,26,15.614101,43,Carry,360,Rayo Vallecano,8,From Keeper,360,Rayo Vallecano,,,"['0fef8549-5ed9-4877-abcd-709c69c87abe', '7631b902-621b-4ead-a29d-caadd1ff2cb1', 'aac23ecb-1e7f-4a39-994c-d8337df1af87']","[6.1, 35.3]",26070.0,Antonio Rodríguez Martínez,1.0,Goalkeeper,,,,,,,,,,,,"[19.6, 51.2]",True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,748.216,0.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.10073474644601788
aac23ecb-1e7f-4a39-994c-d8337df1af87,503,1,00:12:31.958,12,31,26,0.957736,17,Pressure,360,Rayo Vallecano,8,From Keeper,213,Sevilla,,,['7f6794ae-b8e9-4013-8e0e-8e09516ed7cc'],"[107.3, 41.7]",6401.0,Kevin Gameiro,23.0,Center Forward,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,751.958,3.741999999999962,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,0.4492386893981408
0fef8549-5ed9-4877-abcd-709c69c87abe,504,1,00:12:43.831,12,43,26,2.946864,30,Pass,360,Rayo Vallecano,8,From Keeper,360,Rayo Vallecano,,,"['4497cc23-e491-44dd-a6ca-5f8fc00f70e3', 'df87586a-b6ff-4039-b938-b8acd1830487']","[19.6, 51.2]",26070.0,Antonio Rodríguez Martínez,1.0,Goalkeeper,7900.0,Tiago Manuel Dias Correia,66.94304,0.23519637,3.0,High Pass,"[84.7, 66.8]",,,40.0,Right Foot,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,763.831,11.873000000000047,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0.5712738167215846
df87586a-b6ff-4039-b938-b8acd1830487,505,1,00:12:46.777,12,46,26,,42,Ball Receipt*,360,Rayo Vallecano,8,From Keeper,360,Rayo Vallecano,,,['0fef8549-5ed9-4877-abcd-709c69c87abe'],"[83.1, 70.1]",7900.0,Tiago Manuel Dias Correia,17.0,Right Wing,,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,766.777,2.9460000000000264,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.018256715802045465
4497cc23-e491-44dd-a6ca-5f8fc00f70e3,506,1,00:12:46.777,12,46,26,0.0,10,Interception,360,Rayo Vallecano,8,From Keeper,213,Sevilla,,,['0fef8549-5ed9-4877-abcd-709c69c87abe'],"[35.4, 13.3]",27483.0,Benoît Trémoulinas,6.0,Left Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.0,Lost Out,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,766.777,0.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,0.5092433932141514
