id,index,period,timestamp,minute,second,possession,duration,type_id,type_name,possession_team_id,possession_team_name,play_pattern_id,play_pattern_name,team_id,team_name,tactics_formation,tactics_lineup,related_events,off_camera,location,player_id,player_name,position_id,position_name,pass_recipient_id,pass_recipient_name,pass_length,pass_angle,pass_height_id,pass_height_name,pass_end_location,pass_body_part_id,pass_body_part_name,pass_type_id,pass_type_name,pass_outcome_id,pass_outcome_name,ball_receipt_outcome_id,ball_receipt_outcome_name,under_pressure,clearance_body_part_id,clearance_body_part_name,clearance_left_foot,duel_type_id,duel_type_name,pass_aerial_won,counterpress,ball_recovery_recovery_failure,carry_end_location,pass_cross,goalkeeper_outcome_id,goalkeeper_outcome_name,goalkeeper_type_id,goalkeeper_type_name,dribble_outcome_id,dribble_outcome_name,out,clearance_head,pass_switch,duel_outcome_id,duel_outcome_name,foul_won_defensive,shot_statsbomb_xg,shot_end_location,shot_body_part_id,shot_body_part_name,shot_technique_id,shot_technique_name,shot_type_id,shot_type_name,shot_outcome_id,shot_outcome_name,shot_first_time,shot_freeze_frame,goalkeeper_end_location,goalkeeper_position_id,goalkeeper_position_name,clearance_aerial_won,interception_outcome_id,interception_outcome_name,clearance_right_foot,pass_technique_id,pass_technique_name,pass_outswinging,goalkeeper_body_part_id,goalkeeper_body_part_name,foul_committed_card_id,foul_committed_card_name,substitution_outcome_id,substitution_outcome_name,substitution_replacement_id,substitution_replacement_name,pass_assisted_shot_id,pass_shot_assist,shot_key_pass_id,goalkeeper_technique_id,goalkeeper_technique_name,pass_cut_back,foul_committed_type_id,foul_committed_type_name,pass_inswinging,shot_aerial_won,pass_no_touch,pass_through_ball,pass_miscommunication,foul_committed_advantage,foul_won_advantage,miscontrol_aerial_won,timestamp_seconds,time_since_last_event,distance_to_goal,event_type_Ball Receipt*,event_type_Ball Recovery,event_type_Block,event_type_Carry,event_type_Clearance,event_type_Dispossessed,event_type_Dribble,event_type_Dribbled Past,event_type_Duel,event_type_Error,event_type_Foul Committed,event_type_Foul Won,event_type_Goal Keeper,event_type_Half End,event_type_Half Start,event_type_Injury Stoppage,event_type_Interception,event_type_Miscontrol,event_type_Offside,event_type_Pass,event_type_Pressure,event_type_Shot,event_type_Starting XI,event_type_Substitution,event_type_Tactical Shift,pitch_control_score
2e0f4f0a-607e-47ca-a274-159f19b12df1,1769,2,00:04:12.226,49,12,119,,42,Ball Receipt*,210,Real Sociedad,4,From Throw In,210,Real Sociedad,,,['44731fea-4046-45c4-bc0b-042509e987d5'],,"[60.4, 59.9]",6677.0,Imanol Agirretxe Arruti,23.0,Center Forward,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,252.226,2.943000000000012,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.11244694394550159
ad884411-48de-4d4e-b6e7-19d845df799b,1770,2,00:04:12.226,49,12,119,2.701799,30,Pass,210,Real Sociedad,4,From Throw In,213,Sevilla,,,"['0b401ca6-31e7-417d-a994-9dab06844a6e', '44731fea-4046-45c4-bc0b-042509e987d5', '699a7094-8034-428c-a7a2-f526d4c98deb']",,"[58.7, 27.8]",3253.0,Adil Rami,3.0,Right Center Back,3497.0,Vicente Iborra De La Fuente,32.96013,-0.46907496,3.0,High Pass,"[88.1, 12.9]",40.0,Right Foot,66.0,Recovery,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,252.226,0.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0.03448960512576149
699a7094-8034-428c-a7a2-f526d4c98deb,1771,2,00:04:14.928,49,14,119,,42,Ball Receipt*,210,Real Sociedad,4,From Throw In,213,Sevilla,,,['ad884411-48de-4d4e-b6e7-19d845df799b'],,"[87.3, 12.9]",3497.0,Vicente Iborra De La Fuente,19.0,Center Attacking Midfield,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,254.928,2.701999999999998,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.6676723006473702
0b401ca6-31e7-417d-a994-9dab06844a6e,1772,2,00:04:14.928,49,14,119,1.561191,30,Pass,210,Real Sociedad,4,From Throw In,210,Real Sociedad,,,"['1e324b80-9793-466c-be1a-a5ca9c4ad61d', '56db7cae-5fa0-4276-823f-cb768c727a39', 'ad884411-48de-4d4e-b6e7-19d845df799b', 'b5f2e374-76a0-4e8f-b93d-a305fc84787c']",,"[32.0, 67.2]",6679.0,Aritz Elustondo Irribaria,2.0,Right Back,6690.0,Xabier Prieto Argarate,13.961734,-0.6277431,2.0,Low Pass,"[43.3, 59.0]",,,66.0,Recovery,9.0,Incomplete,,,True,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,254.928,0.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0.8760480724050722
56db7cae-5fa0-4276-823f-cb768c727a39,1773,2,00:04:14.928,49,14,119,0.0,4,Duel,210,Real Sociedad,4,From Throw In,213,Sevilla,,,['0b401ca6-31e7-417d-a994-9dab06844a6e'],,"[88.1, 12.9]",3497.0,Vicente Iborra De La Fuente,19.0,Center Attacking Midfield,,,,,,,,,,,,,,,,True,,,,10.0,Aerial Lost,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,254.928,0.0,0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.6277890385341799
1e324b80-9793-466c-be1a-a5ca9c4ad61d,1774,2,00:04:16.489,49,16,119,,42,Ball Receipt*,210,Real Sociedad,4,From Throw In,210,Real Sociedad,,,['0b401ca6-31e7-417d-a994-9dab06844a6e'],,"[44.1, 59.7]",6690.0,Xabier Prieto Argarate,19.0,Center Attacking Midfield,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,256.489,1.5609999999999786,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.3582626490855175
b5f2e374-76a0-4e8f-b93d-a305fc84787c,1775,2,00:04:16.489,49,16,119,0.0,10,Interception,210,Real Sociedad,4,From Throw In,213,Sevilla,,,['0b401ca6-31e7-417d-a994-9dab06844a6e'],,"[76.8, 21.1]",3637.0,Grzegorz Krychowiak,11.0,Left Defensive Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.0,Lost In Play,,,,,,,,,,,,,,,,,,,,,,,,,,,,,256.489,0.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0.9865330172510285
1d7ac413-6ea2-43fd-ab2b-83b7e3b55db2,1776,2,00:04:17.171,49,17,119,0.795402,17,Pressure,210,Real Sociedad,4,From Throw In,213,Sevilla,,,['4dfa5eec-c355-42c0-8653-dcb99f837859'],,"[79.9, 21.8]",3637.0,Grzegorz Krychowiak,11.0,Left Defensive Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,257.171,0.6820000000000164,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,0.19416295771297676
4dfa5eec-c355-42c0-8653-dcb99f837859,1777,2,00:04:17.620,49,17,119,5.813196,30,Pass,210,Real Sociedad,4,From Throw In,210,Real Sociedad,,,"['1d7ac413-6ea2-43fd-ab2b-83b7e3b55db2', '3f6c63bd-a174-4bbf-9299-d1afd99e7621', 'e15bc895-af74-4bd1-b385-3742295d62b6']",,"[37.8, 57.6]",6899.0,Rubén Pardo Gutiérrez,11.0,Left Defensive Midfield,8522.0,Armindo Tué Na Bangna,61.96975,0.2528063,3.0,High Pass,"[97.8, 73.1]",40.0,Right Foot,66.0,Recovery,9.0,Incomplete,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,257.62,0.4490000000000123,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0.7192925485128823
e15bc895-af74-4bd1-b385-3742295d62b6,1778,2,00:04:23.433,49,23,119,,42,Ball Receipt*,210,Real Sociedad,4,From Throw In,210,Real Sociedad,,,['4dfa5eec-c355-42c0-8653-dcb99f837859'],,"[92.0, 74.1]",8522.0,Armindo Tué Na Bangna,17.0,Right Wing,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,263.433,5.812999999999988,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.7184111220054796
3f6c63bd-a174-4bbf-9299-d1afd99e7621,1779,2,00:04:23.433,49,23,119,2.357781,30,Pass,210,Real Sociedad,4,From Throw In,213,Sevilla,,,"['4dfa5eec-c355-42c0-8653-dcb99f837859', 'a8b0e778-bac0-4c28-b2fd-789fd74b1ce8']",,"[22.3, 7.0]",10476.0,Timothée Kolodziejczak,5.0,Left Center Back,27483.0,Benoît Trémoulinas,7.1168814,-0.3439691,2.0,Low Pass,"[29.0, 4.6]",38.0,Left Foot,66.0,Recovery,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,263.433,0.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0.15797593524586606
2f857b6b-8c26-48f4-b66c-ed0202849f18,1780,2,00:04:25.318,49,25,119,0.592369,17,Pressure,210,Real Sociedad,4,From Throw In,210,Real Sociedad,,,"['a8b0e778-bac0-4c28-b2fd-789fd74b1ce8', 'a9c7f707-4bd9-439a-a988-3383003cbb12']",,"[92.5, 73.6]",8522.0,Armindo Tué Na Bangna,17.0,Right Wing,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,265.318,1.884999999999991,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,0.192114625339321
a8b0e778-bac0-4c28-b2fd-789fd74b1ce8,1781,2,00:04:25.791,49,25,119,,42,Ball Receipt*,210,Real Sociedad,4,From Throw In,213,Sevilla,,,"['2f857b6b-8c26-48f4-b66c-ed0202849f18', '3f6c63bd-a174-4bbf-9299-d1afd99e7621']",,"[29.0, 4.6]",27483.0,Benoît Trémoulinas,6.0,Left Back,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,265.791,0.4730000000000132,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.8458240764282805
a9c7f707-4bd9-439a-a988-3383003cbb12,1782,2,00:04:25.791,49,25,119,2.490548,30,Pass,210,Real Sociedad,4,From Throw In,213,Sevilla,,,"['21862158-99a2-4f6a-ba3a-77290cd7b061', '2f857b6b-8c26-48f4-b66c-ed0202849f18', 'e2196322-a41f-4b5b-be14-52a8fb7e69ad']",,"[29.2, 4.3]",27483.0,Benoît Trémoulinas,6.0,Left Back,3497.0,Vicente Iborra De La Fuente,43.352047,0.2852704,3.0,High Pass,"[70.8, 16.5]",38.0,Left Foot,,,9.0,Incomplete,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,265.791,0.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0.28599855046161915
21862158-99a2-4f6a-ba3a-77290cd7b061,1783,2,00:04:28.281,49,28,119,,42,Ball Receipt*,210,Real Sociedad,4,From Throw In,213,Sevilla,,,['a9c7f707-4bd9-439a-a988-3383003cbb12'],,"[68.9, 15.1]",3497.0,Vicente Iborra De La Fuente,19.0,Center Attacking Midfield,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,268.281,2.490000000000009,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.04777997608077322
e2196322-a41f-4b5b-be14-52a8fb7e69ad,1784,2,00:04:28.281,49,28,119,1.78582,30,Pass,210,Real Sociedad,4,From Throw In,210,Real Sociedad,,,"['a9c7f707-4bd9-439a-a988-3383003cbb12', 'c7a19261-c5e3-4b00-a1d8-489200d18978']",,"[49.3, 63.6]",16622.0,Mikel González de Martín Martínez,3.0,Right Center Back,6690.0,Xabier Prieto Argarate,25.88629,0.120042615,3.0,High Pass,"[75.0, 66.7]",37.0,Head,66.0,Recovery,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,268.281,0.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0.5174607915481488
c7a19261-c5e3-4b00-a1d8-489200d18978,1785,2,00:04:30.067,49,30,119,,42,Ball Receipt*,210,Real Sociedad,4,From Throw In,210,Real Sociedad,,,['e2196322-a41f-4b5b-be14-52a8fb7e69ad'],,"[75.0, 66.7]",6690.0,Xabier Prieto Argarate,19.0,Center Attacking Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,270.067,1.7860000000000014,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.25707753446557047
1532f074-4538-4ac1-a2e9-ab3b6325a7df,1786,2,00:04:30.067,49,30,119,0.0,38,Miscontrol,210,Real Sociedad,4,From Throw In,210,Real Sociedad,,,,,"[75.5, 67.2]",6690.0,Xabier Prieto Argarate,19.0,Center Attacking Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,270.067,0.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,0.03396739899687695
54086e2c-fbc4-4e50-8315-41b6d00e87db,1787,2,00:04:30.766,49,30,119,2.419865,30,Pass,210,Real Sociedad,4,From Throw In,213,Sevilla,,,"['d8a53a06-3799-4136-92cf-d87f36350bcd', 'd953d28a-e488-4083-9230-fa6f73036eb4']",,"[37.9, 12.0]",27483.0,Benoît Trémoulinas,6.0,Left Back,23816.0,José Antonio Reyes Calderón,15.815183,-0.5599398,2.0,Low Pass,"[51.3, 3.6]",37.0,Head,66.0,Recovery,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,270.766,0.6990000000000123,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0.8712672131568558
d953d28a-e488-4083-9230-fa6f73036eb4,1788,2,00:04:33.186,49,33,119,,42,Ball Receipt*,210,Real Sociedad,4,From Throw In,213,Sevilla,,,['54086e2c-fbc4-4e50-8315-41b6d00e87db'],,"[52.1, 3.6]",23816.0,José Antonio Reyes Calderón,21.0,Left Wing,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,273.186,2.419999999999959,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.30982523115649907
d8a53a06-3799-4136-92cf-d87f36350bcd,1789,2,00:04:33.186,49,33,119,0.0,10,Interception,210,Real Sociedad,4,From Throw In,210,Real Sociedad,,,['54086e2c-fbc4-4e50-8315-41b6d00e87db'],,"[68.8, 76.5]",6671.0,Asier Illarramendi Andonegi,9.0,Right Defensive Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,Won,,,,,,,,,,,,,,,,,,,,,,,,,,,,,273.186,0.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0.23227663131064258
4e030a38-1b4d-40e7-97be-6218e47513c4,1790,2,00:04:33.186,49,33,119,3.270307,43,Carry,210,Real Sociedad,4,From Throw In,210,Real Sociedad,,,"['182d7675-421e-4ff0-8adb-1cd7fc8f35db', '25b2735e-94bb-41d1-ae99-170e995c0fd7', 'd8a53a06-3799-4136-92cf-d87f36350bcd']",,"[68.8, 76.5]",6671.0,Asier Illarramendi Andonegi,9.0,Right Defensive Midfield,,,,,,,,,,,,,,,,True,,,,,,,,,"[86.0, 72.6]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,273.186,0.0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.6097953427282805
25b2735e-94bb-41d1-ae99-170e995c0fd7,1791,2,00:04:33.215,49,33,119,3.635703,17,Pressure,210,Real Sociedad,4,From Throw In,213,Sevilla,,,"['182d7675-421e-4ff0-8adb-1cd7fc8f35db', '4e030a38-1b4d-40e7-97be-6218e47513c4']",,"[51.3, 3.3]",23816.0,José Antonio Reyes Calderón,21.0,Left Wing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,273.21500000000003,0.029000000000053205,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,0.8546984625225316
182d7675-421e-4ff0-8adb-1cd7fc8f35db,1792,2,00:04:36.456,49,36,119,1.101108,30,Pass,210,Real Sociedad,4,From Throw In,210,Real Sociedad,,,"['067d5de2-489b-4d34-9857-f1017f5f58d8', '25b2735e-94bb-41d1-ae99-170e995c0fd7']",,"[86.0, 72.6]",6671.0,Asier Illarramendi Andonegi,9.0,Right Defensive Midfield,8522.0,Armindo Tué Na Bangna,14.159802,0.19185545,1.0,Ground Pass,"[99.9, 75.3]",40.0,Right Foot,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,276.456,3.2409999999999854,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0.40463961453573194
067d5de2-489b-4d34-9857-f1017f5f58d8,1793,2,00:04:37.558,49,37,119,,42,Ball Receipt*,210,Real Sociedad,4,From Throw In,210,Real Sociedad,,,['182d7675-421e-4ff0-8adb-1cd7fc8f35db'],,"[99.9, 75.3]",8522.0,Armindo Tué Na Bangna,17.0,Right Wing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,277.558,1.1019999999999754,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.9634477625691842
f282217f-e065-422a-8465-a701643ee029,1794,2,00:04:37.558,49,37,119,3.886049,43,Carry,210,Real Sociedad,4,From Throw In,210,Real Sociedad,,,"['067d5de2-489b-4d34-9857-f1017f5f58d8', '9b52ddc0-0322-4007-aa0c-8bff5a4bef4f']",,"[99.9, 75.3]",8522.0,Armindo Tué Na Bangna,17.0,Right Wing,,,,,,,,,,,,,,,,,,,,,,,,,"[117.0, 68.6]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,277.558,0.0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.8797712458064537
9b52ddc0-0322-4007-aa0c-8bff5a4bef4f,1795,2,00:04:41.444,49,41,119,1.377602,30,Pass,210,Real Sociedad,4,From Throw In,210,Real Sociedad,,,['1ede86e4-6617-46e5-912d-02bbd1ca62ab'],,"[117.0, 68.6]",8522.0,Armindo Tué Na Bangna,17.0,Right Wing,,,29.349276,-1.6287519,3.0,High Pass,"[115.3, 39.3]",40.0,Right Foot,,,9.0,Incomplete,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,281.444,3.886000000000024,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0.24374479004268013
1ede86e4-6617-46e5-912d-02bbd1ca62ab,1796,2,00:04:42.821,49,42,119,0.0,9,Clearance,210,Real Sociedad,4,From Throw In,213,Sevilla,,,['9b52ddc0-0322-4007-aa0c-8bff5a4bef4f'],,"[4.8, 40.8]",3253.0,Adil Rami,3.0,Right Center Back,,,,,,,,,,,,,,,,True,37.0,Head,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,282.821,1.3770000000000095,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.6295157936180925
1d6d6ed4-88be-4c48-8390-f9b9dba4f937,1797,2,00:04:44.069,49,44,119,0.448792,17,Pressure,210,Real Sociedad,4,From Throw In,213,Sevilla,,,['e7f305ed-f643-47ab-afdc-93a08915311a'],,"[20.2, 50.6]",6841.0,Víctor Machín Pérez,17.0,Right Wing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,284.069,1.2479999999999905,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,0.09669256076780719
e7f305ed-f643-47ab-afdc-93a08915311a,1798,2,00:04:44.480,49,44,119,0.0,2,Ball Recovery,210,Real Sociedad,4,From Throw In,210,Real Sociedad,,,['1d6d6ed4-88be-4c48-8390-f9b9dba4f937'],,"[99.9, 26.7]",3023.0,Yuri Berchiche Izeta,6.0,Left Back,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,284.48,0.41100000000000136,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.25594099813457305
9e2c1c79-7d02-48c1-983b-a779228c23c0,1799,2,00:04:44.560,49,44,119,0.341712,16,Shot,210,Real Sociedad,4,From Throw In,210,Real Sociedad,,,['7a7b38bf-3995-49d8-ae2f-f4222e6f8f23'],,"[102.2, 29.9]",3023.0,Yuri Berchiche Izeta,6.0,Left Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.03456641,"[120.0, 34.8, 4.4]",38.0,Left Foot,95.0,Volley,87.0,Open Play,98.0,Off T,True,"[{'location': [115.4, 64.4], 'player': {'id': 8522, 'name': 'Armindo Tué Na Bangna'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': True}, {'location': [114.4, 62.7], 'player': {'id': 27483, 'name': 'Benoît Trémoulinas'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [102.3, 30.6], 'player': {'id': 6841, 'name': 'Víctor Machín Pérez'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': False}, {'location': [119.0, 38.6], 'player': {'id': 6823, 'name': 'Sergio Rico González'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [109.8, 47.9], 'player': {'id': 6671, 'name': 'Asier Illarramendi Andonegi'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': True}, {'location': [110.0, 36.4], 'player': {'id': 6677, 'name': 'Imanol Agirretxe Arruti'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [94.5, 54.8], 'player': {'id': 6690, 'name': 'Xabier Prieto Argarate'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': True}, {'location': [101.8, 31.7], 'player': {'id': 6673, 'name': 'Sergio Canales Madrazo'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': True}, {'location': [91.0, 40.9], 'player': {'id': 6899, 'name': 'Rubén Pardo Gutiérrez'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': True}, {'location': [106.3, 61.3], 'player': {'id': 23816, 'name': 'José Antonio Reyes Calderón'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': False}, {'location': [112.1, 48.2], 'player': {'id': 10476, 'name': 'Timothée Kolodziejczak'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [115.5, 39.7], 'player': {'id': 3253, 'name': 'Adil Rami'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [105.5, 47.6], 'player': {'id': 3637, 'name': 'Grzegorz Krychowiak'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [110.0, 34.0], 'player': {'id': 21210, 'name': 'Mariano Ferreira Filho'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [106.9, 37.0], 'player': {'id': 5737, 'name': ""Steven N''Kemboanza Mike Christopher Nzonzi""}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [86.7, 57.3], 'player': {'id': 3497, 'name': 'Vicente Iborra De La Fuente'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': False}]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,284.56,0.07999999999998408,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,0.36348796005033657
7a7b38bf-3995-49d8-ae2f-f4222e6f8f23,1800,2,00:04:44.901,49,44,119,0.0,23,Goal Keeper,210,Real Sociedad,4,From Throw In,213,Sevilla,,,['9e2c1c79-7d02-48c1-983b-a779228c23c0'],,"[1.1, 41.5]",6823.0,Sergio Rico González,1.0,Goalkeeper,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32.0,Shot Faced,,,,,,,,,,,,,,,,,,,,,"[1.1, 41.5]",44.0,Set,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,284.901,0.3410000000000082,0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,0.5187215670782672
