id,index,period,timestamp,minute,second,possession,duration,type_id,type_name,possession_team_id,possession_team_name,play_pattern_id,play_pattern_name,team_id,team_name,tactics_formation,tactics_lineup,related_events,off_camera,location,player_id,player_name,position_id,position_name,pass_recipient_id,pass_recipient_name,pass_length,pass_angle,pass_height_id,pass_height_name,pass_end_location,pass_type_id,pass_type_name,pass_body_part_id,pass_body_part_name,carry_end_location,under_pressure,pass_outcome_id,pass_outcome_name,ball_receipt_outcome_id,ball_receipt_outcome_name,counterpress,dribble_outcome_id,dribble_outcome_name,duel_type_id,duel_type_name,duel_outcome_id,duel_outcome_name,pass_switch,out,interception_outcome_id,interception_outcome_name,pass_aerial_won,clearance_left_foot,clearance_body_part_id,clearance_body_part_name,pass_cross,dribble_nutmeg,foul_committed_advantage,foul_won_advantage,pass_assisted_shot_id,pass_shot_assist,shot_statsbomb_xg,shot_end_location,shot_key_pass_id,shot_outcome_id,shot_outcome_name,shot_type_id,shot_type_name,shot_first_time,shot_technique_id,shot_technique_name,shot_body_part_id,shot_body_part_name,shot_freeze_frame,goalkeeper_end_location,goalkeeper_position_id,goalkeeper_position_name,goalkeeper_type_id,goalkeeper_type_name,clearance_right_foot,goalkeeper_outcome_id,goalkeeper_outcome_name,clearance_head,ball_recovery_recovery_failure,pass_outswinging,pass_technique_id,pass_technique_name,block_deflection,shot_aerial_won,shot_deflected,goalkeeper_technique_id,goalkeeper_technique_name,goalkeeper_body_part_id,goalkeeper_body_part_name,pass_deflected,pass_through_ball,pass_no_touch,50_50_outcome_id,50_50_outcome_name,clearance_aerial_won,pass_miscommunication,dribble_overrun,foul_committed_card_id,foul_committed_card_name,foul_won_defensive,miscontrol_aerial_won,pass_cut_back,dribble_no_touch,pass_goal_assist,shot_one_on_one,shot_open_goal,pass_inswinging,substitution_outcome_id,substitution_outcome_name,substitution_replacement_id,substitution_replacement_name,foul_committed_type_id,foul_committed_type_name,timestamp_seconds,time_since_last_event,distance_to_goal,event_type_50/50,event_type_Ball Receipt*,event_type_Ball Recovery,event_type_Block,event_type_Carry,event_type_Clearance,event_type_Dispossessed,event_type_Dribble,event_type_Dribbled Past,event_type_Duel,event_type_Foul Committed,event_type_Foul Won,event_type_Goal Keeper,event_type_Half End,event_type_Half Start,event_type_Injury Stoppage,event_type_Interception,event_type_Miscontrol,event_type_Pass,event_type_Pressure,event_type_Shield,event_type_Shot,event_type_Starting XI,event_type_Substitution,event_type_Tactical Shift,pitch_control_score
92d81374-9865-4328-acbf-9c7b87811682,328,1,00:05:59.468,5,59,14,0.258866,17,Pressure,220,Real Madrid,3,From Free Kick,1049,Granada,,,['f894f86d-e79e-485d-8b25-0e8c29d418f2'],,"[28.1, 77.0]",6918.0,Isaac Ajayi Success,17.0,Right Wing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,359.468,3.0200000000000387,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0.7465963194596963
667ac51f-150c-4b9e-842b-99fa95ad3c07,329,1,00:05:59.819,5,59,14,0.0,39,Dribbled Past,220,Real Madrid,3,From Free Kick,1049,Granada,,,"['3b7a0d24-75d8-4e9a-9b08-033911c49f37', '485c034a-123f-4168-81f1-502c9ca7dc88']",,"[28.1, 75.0]",6918.0,Isaac Ajayi Success,17.0,Right Wing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,359.819,0.3509999999999991,0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.8422909646745673
3b7a0d24-75d8-4e9a-9b08-033911c49f37,330,1,00:05:59.819,5,59,14,0.0,14,Dribble,220,Real Madrid,3,From Free Kick,220,Real Madrid,,,['667ac51f-150c-4b9e-842b-99fa95ad3c07'],,"[92.0, 5.1]",5552.0,Marcelo Vieira da Silva Júnior,6.0,Left Back,,,,,,,,,,,,,True,,,,,,8.0,Complete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,359.819,0.0,0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.9421996428286448
485c034a-123f-4168-81f1-502c9ca7dc88,331,1,00:05:59.819,5,59,14,2.227041,43,Carry,220,Real Madrid,3,From Free Kick,220,Real Madrid,,,"['3b7a0d24-75d8-4e9a-9b08-033911c49f37', '667ac51f-150c-4b9e-842b-99fa95ad3c07', '8900039e-a3d7-4ae0-88a9-838fdfbc2c01']",,"[92.0, 5.1]",5552.0,Marcelo Vieira da Silva Júnior,6.0,Left Back,,,,,,,,,,,,"[95.7, 11.7]",True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,359.819,0.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.9715202131005276
8900039e-a3d7-4ae0-88a9-838fdfbc2c01,332,1,00:06:02.046,6,2,14,1.319303,30,Pass,220,Real Madrid,3,From Free Kick,220,Real Madrid,,,['775b7625-64bd-4f4f-bb3d-7b1e12e6a136'],,"[95.7, 11.7]",5552.0,Marcelo Vieira da Silva Júnior,6.0,Left Back,19677.0,Karim Benzema,33.370796,1.0843644,3.0,High Pass,"[111.3, 41.2]",,,38.0,Left Foot,,,76.0,Pass Offside,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,362.046,2.2269999999999754,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.8163581224197471
775b7625-64bd-4f4f-bb3d-7b1e12e6a136,333,1,00:06:03.365,6,3,14,,42,Ball Receipt*,220,Real Madrid,3,From Free Kick,220,Real Madrid,,,['8900039e-a3d7-4ae0-88a9-838fdfbc2c01'],,"[111.3, 41.2]",19677.0,Karim Benzema,23.0,Center Forward,,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,363.365,1.3190000000000168,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.8080300830168761
ec8ee12a-461b-4e3a-9876-f6946d96cbb8,334,1,00:06:33.818,6,33,15,2.902159,30,Pass,1049,Granada,3,From Free Kick,1049,Granada,,,['1612597d-065f-4d64-b515-43c5127290cf'],,"[17.6, 37.6]",8697.0,Andrés Eduardo Fernández Moreno,1.0,Goalkeeper,6918.0,Isaac Ajayi Success,64.58243,0.63482994,3.0,High Pass,"[69.6, 75.9]",62.0,Free Kick,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,393.818,30.452999999999975,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.9094564673813219
1612597d-065f-4d64-b515-43c5127290cf,335,1,00:06:36.720,6,36,15,,42,Ball Receipt*,1049,Granada,3,From Free Kick,1049,Granada,,,['ec8ee12a-461b-4e3a-9876-f6946d96cbb8'],,"[69.6, 75.9]",6918.0,Isaac Ajayi Success,17.0,Right Wing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,396.72,2.9020000000000437,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.48011756091335
08df66c5-2682-4759-8249-721e5c0c06bd,336,1,00:06:36.720,6,36,15,2.03265,43,Carry,1049,Granada,3,From Free Kick,1049,Granada,,,"['1612597d-065f-4d64-b515-43c5127290cf', '5e78f0a1-94b0-4963-9c22-4a56438967c3', 'ecb3c3fd-b333-496b-8e7b-d3517a3b6b29']",,"[69.6, 75.9]",6918.0,Isaac Ajayi Success,17.0,Right Wing,,,,,,,,,,,,"[75.3, 74.6]",True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,396.72,0.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.622375966908853
ecb3c3fd-b333-496b-8e7b-d3517a3b6b29,337,1,00:06:38.491,6,38,15,0.2,17,Pressure,1049,Granada,3,From Free Kick,220,Real Madrid,,,['08df66c5-2682-4759-8249-721e5c0c06bd'],,"[43.5, 7.6]",5552.0,Marcelo Vieira da Silva Júnior,6.0,Left Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,398.491,1.7709999999999582,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0.599116064762498
5e78f0a1-94b0-4963-9c22-4a56438967c3,338,1,00:06:38.753,6,38,15,0.0,14,Dribble,1049,Granada,3,From Free Kick,1049,Granada,,,['00ecf162-d2e1-4339-81c5-a0ee7fc1478c'],,"[75.3, 74.6]",6918.0,Isaac Ajayi Success,17.0,Right Wing,,,,,,,,,,,,,True,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,398.753,0.26200000000000045,0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.24753489466420597
00ecf162-d2e1-4339-81c5-a0ee7fc1478c,339,1,00:06:38.753,6,38,15,0.0,4,Duel,1049,Granada,3,From Free Kick,220,Real Madrid,,,['5e78f0a1-94b0-4963-9c22-4a56438967c3'],,"[44.8, 5.5]",5552.0,Marcelo Vieira da Silva Júnior,6.0,Left Back,,,,,,,,,,,,,True,,,,,,,,11.0,Tackle,13.0,Lost In Play,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,398.753,0.0,0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.00626779532008559
e806c622-6674-435e-92f7-8d557662cc54,340,1,00:06:39.377,6,39,15,1.170252,17,Pressure,1049,Granada,3,From Free Kick,220,Real Madrid,,,"['1e07ffa2-c127-4831-a46f-37997a81ccce', '4cec3b89-962d-4b72-9f44-dcecb6c640b1']",,"[52.5, 6.4]",4926.0,Francisco Román Alarcón Suárez,19.0,Center Attacking Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,399.377,0.6240000000000236,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0.7467627167322861
1e07ffa2-c127-4831-a46f-37997a81ccce,341,1,00:06:39.579,6,39,15,0.0,2,Ball Recovery,1049,Granada,3,From Free Kick,1049,Granada,,,['e806c622-6674-435e-92f7-8d557662cc54'],,"[69.3, 77.4]",20064.0,Hugo Miguel Almeida Costa Lopes,2.0,Right Back,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,399.579,0.20199999999999818,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.5507991529966172
4cec3b89-962d-4b72-9f44-dcecb6c640b1,342,1,00:06:39.579,6,39,15,1.377952,43,Carry,1049,Granada,3,From Free Kick,1049,Granada,,,"['1e07ffa2-c127-4831-a46f-37997a81ccce', '73217bdc-3a20-4dbc-a96b-2d1dfa2d95e6', 'e806c622-6674-435e-92f7-8d557662cc54', 'fccc2dbf-1f7e-4053-8839-8bfa3212f3b7']",,"[69.3, 77.4]",20064.0,Hugo Miguel Almeida Costa Lopes,2.0,Right Back,,,,,,,,,,,,"[72.1, 76.5]",True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,399.579,0.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.32587229102254767
fccc2dbf-1f7e-4053-8839-8bfa3212f3b7,343,1,00:06:40.957,6,40,15,0.0,39,Dribbled Past,1049,Granada,3,From Free Kick,220,Real Madrid,,,"['091730b6-dea9-4018-b15b-d948f78d27e5', '4cec3b89-962d-4b72-9f44-dcecb6c640b1', '73217bdc-3a20-4dbc-a96b-2d1dfa2d95e6']",,"[48.0, 3.6]",4926.0,Francisco Román Alarcón Suárez,19.0,Center Attacking Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,400.957,1.377999999999986,0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.22077469102415737
73217bdc-3a20-4dbc-a96b-2d1dfa2d95e6,344,1,00:06:40.957,6,40,15,0.0,14,Dribble,1049,Granada,3,From Free Kick,1049,Granada,,,['fccc2dbf-1f7e-4053-8839-8bfa3212f3b7'],,"[72.1, 76.5]",20064.0,Hugo Miguel Almeida Costa Lopes,2.0,Right Back,,,,,,,,,,,,,True,,,,,,8.0,Complete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,400.957,0.0,0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.42629841697487425
091730b6-dea9-4018-b15b-d948f78d27e5,345,1,00:06:40.957,6,40,15,1.956211,43,Carry,1049,Granada,3,From Free Kick,1049,Granada,,,"['4521b9a0-15e0-4053-9f74-11c1670c4d71', '73217bdc-3a20-4dbc-a96b-2d1dfa2d95e6', 'fccc2dbf-1f7e-4053-8839-8bfa3212f3b7']",,"[72.1, 76.5]",20064.0,Hugo Miguel Almeida Costa Lopes,2.0,Right Back,,,,,,,,,,,,"[80.7, 72.5]",True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,400.957,0.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.8834886864459095
4521b9a0-15e0-4053-9f74-11c1670c4d71,346,1,00:06:42.913,6,42,15,2.861029,30,Pass,1049,Granada,3,From Free Kick,1049,Granada,,,['a6a0c9f6-9028-452d-9595-4305df93ca1d'],,"[80.7, 72.5]",20064.0,Hugo Miguel Almeida Costa Lopes,2.0,Right Back,6918.0,Isaac Ajayi Success,24.287033,0.3139382,1.0,Ground Pass,"[103.8, 80.0]",,,40.0,Right Foot,,,75.0,Out,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,402.913,1.9560000000000173,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.2329174801122057
a6a0c9f6-9028-452d-9595-4305df93ca1d,347,1,00:06:45.775,6,45,15,,42,Ball Receipt*,1049,Granada,3,From Free Kick,1049,Granada,,,['4521b9a0-15e0-4053-9f74-11c1670c4d71'],,"[98.0, 78.5]",6918.0,Isaac Ajayi Success,17.0,Right Wing,,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,405.775,2.8619999999999663,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.31259316717395547
f7535567-e1cf-4196-9824-f5abd77c63a7,348,1,00:06:51.823,6,51,16,1.503303,30,Pass,220,Real Madrid,4,From Throw In,220,Real Madrid,,,['263962d0-7240-47f0-9064-131019306ac0'],True,"[19.1, 0.1]",5552.0,Marcelo Vieira da Silva Júnior,6.0,Left Back,5485.0,Raphaël Varane,16.524527,1.6252878,2.0,Low Pass,"[18.2, 16.6]",67.0,Throw-in,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,411.823,6.048000000000002,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.9432801689409319
263962d0-7240-47f0-9064-131019306ac0,349,1,00:06:53.327,6,53,16,,42,Ball Receipt*,220,Real Madrid,4,From Throw In,220,Real Madrid,,,['f7535567-e1cf-4196-9824-f5abd77c63a7'],,"[18.2, 16.6]",5485.0,Raphaël Varane,5.0,Left Center Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,413.327,1.504000000000019,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.2962042173817623
c5373c06-8fd3-4fb5-8912-4cec9e5b2362,350,1,00:06:57.805,6,57,16,1.954345,30,Pass,220,Real Madrid,4,From Throw In,220,Real Madrid,,,['99040c84-cf17-4051-9b3a-200ea3626a2b'],,"[20.8, 25.4]",5485.0,Raphaël Varane,5.0,Left Center Back,5721.0,Daniel Carvajal Ramos,41.394806,1.6384894,2.0,Low Pass,"[18.0, 66.7]",,,40.0,Right Foot,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,417.805,4.478000000000009,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.007534980238236955
99040c84-cf17-4051-9b3a-200ea3626a2b,351,1,00:06:59.760,6,59,16,,42,Ball Receipt*,220,Real Madrid,4,From Throw In,220,Real Madrid,,,['c5373c06-8fd3-4fb5-8912-4cec9e5b2362'],,"[18.0, 66.7]",5721.0,Daniel Carvajal Ramos,2.0,Right Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,419.76,1.954999999999984,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.5240403204342965
fb9bb3dc-2f41-407b-ae77-7f2630120b42,352,1,00:06:59.760,6,59,16,2.501287,43,Carry,220,Real Madrid,4,From Throw In,220,Real Madrid,,,"['7f489f00-18f0-4b57-aa9e-f27234b9123f', '99040c84-cf17-4051-9b3a-200ea3626a2b']",,"[18.0, 66.7]",5721.0,Daniel Carvajal Ramos,2.0,Right Back,,,,,,,,,,,,"[21.0, 69.0]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,419.76,0.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.3050023987674362
7f489f00-18f0-4b57-aa9e-f27234b9123f,353,1,00:07:02.261,7,2,16,2.693341,30,Pass,220,Real Madrid,4,From Throw In,220,Real Madrid,,,"['5596d5e6-13b2-49aa-a209-38c99bb2283d', '6de11151-457d-4ef9-9fb9-92c1597d71a7']",,"[21.0, 69.0]",5721.0,Daniel Carvajal Ramos,2.0,Right Back,19677.0,Karim Benzema,51.476208,-0.05442092,3.0,High Pass,"[72.4, 66.2]",,,40.0,Right Foot,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,422.261,2.501000000000033,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.6906672392572456
6de11151-457d-4ef9-9fb9-92c1597d71a7,354,1,00:07:04.954,7,4,16,,42,Ball Receipt*,220,Real Madrid,4,From Throw In,220,Real Madrid,,,['7f489f00-18f0-4b57-aa9e-f27234b9123f'],,"[71.7, 66.5]",19677.0,Karim Benzema,23.0,Center Forward,,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,424.954,2.6929999999999836,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.8782388520141579
5596d5e6-13b2-49aa-a209-38c99bb2283d,355,1,00:07:04.954,7,4,16,0.0,10,Interception,220,Real Madrid,4,From Throw In,1049,Granada,,,['7f489f00-18f0-4b57-aa9e-f27234b9123f'],,"[47.7, 13.9]",4418.0,Matheus Dória Macedo,5.0,Left Center Back,,,,,,,,,,,,,,,,,,,,,,,,,,,13.0,Lost In Play,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,424.954,0.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0.9096895923869751
b89eef38-6a2f-4c7c-a666-073d01fb7a8e,356,1,00:07:06.181,7,6,16,0.347381,17,Pressure,220,Real Madrid,4,From Throw In,1049,Granada,,,"['328326f1-3442-44cf-9073-f3cc363a9138', '45e34baf-4636-4e22-96c6-af8174a845a0']",,"[48.8, 10.0]",7158.0,Cristiano Biraghi,6.0,Left Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,426.181,1.2269999999999754,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0.19119857334422352
45e34baf-4636-4e22-96c6-af8174a845a0,357,1,00:07:06.231,7,6,16,0.27712,17,Pressure,220,Real Madrid,4,From Throw In,220,Real Madrid,,,['b89eef38-6a2f-4c7c-a666-073d01fb7a8e'],,"[70.9, 73.3]",5200.0,Lucas Vázquez Iglesias,17.0,Right Wing,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,426.231,0.05000000000001137,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0.953717597636251
328326f1-3442-44cf-9073-f3cc363a9138,358,1,00:07:06.508,7,6,16,0.0,6,Block,220,Real Madrid,4,From Throw In,220,Real Madrid,,,['b89eef38-6a2f-4c7c-a666-073d01fb7a8e'],,"[72.1, 73.7]",5200.0,Lucas Vázquez Iglesias,17.0,Right Wing,,,,,,,,,,,,,True,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,426.508,0.2769999999999868,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.36381177575791324
609b069b-fc87-4abf-a5e3-a8ba5c36728e,359,1,00:07:06.569,7,6,16,0.0,9,Clearance,220,Real Madrid,4,From Throw In,1049,Granada,,,,,"[47.7, 8.7]",7158.0,Cristiano Biraghi,6.0,Left Back,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,True,38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,426.569,0.06100000000003547,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.4466466166737366
2bda8caa-5deb-4a2b-8521-44e4b07ead94,360,1,00:07:15.956,7,15,17,1.337632,30,Pass,1049,Granada,4,From Throw In,1049,Granada,,,['43b6faf2-9560-441c-84ee-ade48450fa26'],,"[48.8, 0.1]",7158.0,Cristiano Biraghi,6.0,Left Back,6680.0,Rubén Rochina Naixes,17.69548,0.58016574,2.0,Low Pass,"[63.6, 9.8]",67.0,Throw-in,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,435.956,9.387,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.0053955572509607475
c3c5afed-eb3b-422f-81a1-a96ec4334031,361,1,00:07:17.143,7,17,17,0.488491,17,Pressure,1049,Granada,4,From Throw In,220,Real Madrid,,,"['43b6faf2-9560-441c-84ee-ade48450fa26', 'efe6b738-8915-49b8-bca2-d30d5d406484']",,"[56.1, 67.3]",5463.0,Luka Modrić,9.0,Right Defensive Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,437.143,1.186999999999955,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0.25129947246487616
43b6faf2-9560-441c-84ee-ade48450fa26,362,1,00:07:17.294,7,17,17,,42,Ball Receipt*,1049,Granada,4,From Throw In,1049,Granada,,,"['2bda8caa-5deb-4a2b-8521-44e4b07ead94', 'c3c5afed-eb3b-422f-81a1-a96ec4334031']",,"[63.6, 9.8]",6680.0,Rubén Rochina Naixes,19.0,Center Attacking Midfield,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,437.294,0.15100000000001046,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.19713228699560637
efe6b738-8915-49b8-bca2-d30d5d406484,363,1,00:07:17.294,7,17,17,0.493327,43,Carry,1049,Granada,4,From Throw In,1049,Granada,,,"['03f67b10-e381-4bb6-9f0f-df37ae7cefc7', '43b6faf2-9560-441c-84ee-ade48450fa26', '65ff25cc-e265-4d60-a3c3-1159a3d193b4', 'c3c5afed-eb3b-422f-81a1-a96ec4334031']",,"[63.6, 9.8]",6680.0,Rubén Rochina Naixes,19.0,Center Attacking Midfield,,,,,,,,,,,,"[64.0, 11.9]",True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,437.294,0.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.4403951490407644
