id,index,period,timestamp,minute,second,possession,duration,type_id,type_name,possession_team_id,possession_team_name,play_pattern_id,play_pattern_name,team_id,team_name,tactics_formation,tactics_lineup,related_events,off_camera,location,player_id,player_name,position_id,position_name,pass_recipient_id,pass_recipient_name,pass_length,pass_angle,pass_height_id,pass_height_name,pass_end_location,pass_body_part_id,pass_body_part_name,pass_type_id,pass_type_name,carry_end_location,pass_outcome_id,pass_outcome_name,ball_receipt_outcome_id,ball_receipt_outcome_name,under_pressure,duel_type_id,duel_type_name,pass_aerial_won,counterpress,duel_outcome_id,duel_outcome_name,pass_deflected,block_deflection,dribble_outcome_id,dribble_outcome_name,pass_cross,out,clearance_aerial_won,clearance_head,clearance_body_part_id,clearance_body_part_name,pass_switch,interception_outcome_id,interception_outcome_name,clearance_right_foot,foul_won_defensive,pass_outswinging,pass_technique_id,pass_technique_name,shot_statsbomb_xg,shot_end_location,shot_technique_id,shot_technique_name,shot_body_part_id,shot_body_part_name,shot_type_id,shot_type_name,shot_outcome_id,shot_outcome_name,shot_freeze_frame,goalkeeper_end_location,goalkeeper_type_id,goalkeeper_type_name,goalkeeper_position_id,goalkeeper_position_name,goalkeeper_body_part_id,goalkeeper_body_part_name,goalkeeper_outcome_id,goalkeeper_outcome_name,50_50_outcome_id,50_50_outcome_name,foul_committed_advantage,foul_won_advantage,pass_assisted_shot_id,pass_shot_assist,pass_inswinging,shot_key_pass_id,shot_aerial_won,shot_first_time,goalkeeper_technique_id,goalkeeper_technique_name,clearance_left_foot,pass_through_ball,foul_committed_card_id,foul_committed_card_name,pass_miscommunication,foul_committed_offensive,bad_behaviour_card_id,bad_behaviour_card_name,pass_no_touch,pass_goal_assist,ball_recovery_recovery_failure,foul_committed_type_id,foul_committed_type_name,substitution_outcome_id,substitution_outcome_name,substitution_replacement_id,substitution_replacement_name,dribble_nutmeg,miscontrol_aerial_won,block_offensive,timestamp_seconds,time_since_last_event,distance_to_goal,event_type_50/50,event_type_Bad Behaviour,event_type_Ball Receipt*,event_type_Ball Recovery,event_type_Block,event_type_Carry,event_type_Clearance,event_type_Dispossessed,event_type_Dribble,event_type_Dribbled Past,event_type_Duel,event_type_Error,event_type_Foul Committed,event_type_Foul Won,event_type_Goal Keeper,event_type_Half End,event_type_Half Start,event_type_Injury Stoppage,event_type_Interception,event_type_Miscontrol,event_type_Pass,event_type_Player Off,event_type_Player On,event_type_Pressure,event_type_Shield,event_type_Shot,event_type_Starting XI,event_type_Substitution,pitch_control_score
91fb76a6-745b-44fd-b572-90413531b6f6,1724,2,00:02:46.254,47,46,95,0.0,23,Goal Keeper,213,Sevilla,2,From Corner,223,Málaga,,,['635b040b-9038-472a-8800-02135288c7f4'],,"[2.0, 40.9]",26103.0,Idriss Carlos Kameni,1.0,Goalkeeper,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[2.0, 40.9]",32.0,Shot Faced,44.0,Set,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,166.254,0.8700000000000045,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,0.21705727295727995
a2967df9-6871-44b1-89a5-0f491d5ac9fa,1725,2,00:03:06.023,48,6,96,2.97632,30,Pass,223,Málaga,7,From Goal Kick,223,Málaga,,,['b78eb660-f93b-4b69-ba6f-4ecb839cfc26'],,"[7.0, 44.1]",26103.0,Idriss Carlos Kameni,1.0,Goalkeeper,6740.0,Gonzalo Castro Irizábal,49.45594,-0.13589197,3.0,High Pass,"[56.0, 37.4]",40.0,Right Foot,63.0,Goal Kick,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,186.023,19.769000000000005,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,0.6555741944054692
b78eb660-f93b-4b69-ba6f-4ecb839cfc26,1726,2,00:03:08.999,48,8,96,,42,Ball Receipt*,223,Málaga,7,From Goal Kick,223,Málaga,,,['a2967df9-6871-44b1-89a5-0f491d5ac9fa'],,"[56.0, 37.4]",6740.0,Gonzalo Castro Irizábal,16.0,Left Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,188.999,2.975999999999999,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.9326418563026818
37748169-023b-4115-af5a-46972d0f7e7a,1727,2,00:03:08.999,48,8,96,0.079998,43,Carry,223,Málaga,7,From Goal Kick,223,Málaga,,,"['70a14456-5c27-4b73-91c1-c107deb495bf', 'b78eb660-f93b-4b69-ba6f-4ecb839cfc26']",,"[56.0, 37.4]",6740.0,Gonzalo Castro Irizábal,16.0,Left Midfield,,,,,,,,,,,,"[56.0, 37.4]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,188.999,0.0,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.29375611852810124
70a14456-5c27-4b73-91c1-c107deb495bf,1728,2,00:03:09.079,48,9,96,2.104216,30,Pass,223,Málaga,7,From Goal Kick,223,Málaga,,,['d0d2b400-4624-4b26-8d02-345b3b088e15'],,"[56.0, 37.4]",6740.0,Gonzalo Castro Irizábal,16.0,Left Midfield,6707.0,Charles Días Barbosa de Oliveira,10.46518,0.7853982,3.0,High Pass,"[63.4, 44.8]",38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,189.079,0.0800000000000125,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,0.28885901949083237
d0d2b400-4624-4b26-8d02-345b3b088e15,1729,2,00:03:11.184,48,11,96,,42,Ball Receipt*,223,Málaga,7,From Goal Kick,223,Málaga,,,['70a14456-5c27-4b73-91c1-c107deb495bf'],,"[63.4, 44.8]",6707.0,Charles Días Barbosa de Oliveira,22.0,Right Center Forward,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,191.184,2.1049999999999898,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.9348811617212571
b3131a95-47d5-43ae-8eac-5cde39851eb7,1730,2,00:03:11.184,48,11,96,1.153326,30,Pass,223,Málaga,7,From Goal Kick,223,Málaga,,,"['2b529ee6-ebda-4f9c-a4b4-aeddd73d909c', '8c6189ab-d4fa-4e27-8254-5b1acc9cf46c']",,"[63.4, 44.8]",6707.0,Charles Días Barbosa de Oliveira,22.0,Right Center Forward,,,5.135173,-1.4536875,2.0,Low Pass,"[64.0, 39.7]",,,,,,9.0,Incomplete,,,True,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,191.184,0.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,0.43930727325089725
2b529ee6-ebda-4f9c-a4b4-aeddd73d909c,1731,2,00:03:11.184,48,11,96,0.0,4,Duel,223,Málaga,7,From Goal Kick,213,Sevilla,,,['b3131a95-47d5-43ae-8eac-5cde39851eb7'],,"[56.7, 35.3]",3637.0,Grzegorz Krychowiak,9.0,Right Defensive Midfield,,,,,,,,,,,,,,,,,True,10.0,Aerial Lost,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,191.184,0.0,0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.17700196716883176
9d575ddf-8f80-4fbc-8d10-e4512d22679f,1732,2,00:03:12.123,48,12,96,0.341362,17,Pressure,223,Málaga,7,From Goal Kick,223,Málaga,,,['8c6189ab-d4fa-4e27-8254-5b1acc9cf46c'],,"[65.9, 39.5]",8419.0,Duje Čop,24.0,Left Center Forward,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,192.123,0.938999999999993,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,0.2901595534324505
8c6189ab-d4fa-4e27-8254-5b1acc9cf46c,1733,2,00:03:12.337,48,12,97,1.653081,30,Pass,213,Sevilla,1,Regular Play,213,Sevilla,,,"['4ec338b7-a86c-456a-adad-c3f5f6736c07', '9d575ddf-8f80-4fbc-8d10-e4512d22679f', 'b3131a95-47d5-43ae-8eac-5cde39851eb7']",,"[56.1, 40.4]",6841.0,Víctor Machín Pérez,17.0,Right Wing,6672.0,Jorge Andújar Moreno,10.716809,2.4420755,2.0,Low Pass,"[47.9, 47.3]",40.0,Right Foot,64.0,Interception,,,,,,True,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,192.337,0.21399999999999864,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,0.26182205347615306
4ec338b7-a86c-456a-adad-c3f5f6736c07,1734,2,00:03:13.990,48,13,97,,42,Ball Receipt*,213,Sevilla,1,Regular Play,213,Sevilla,,,['8c6189ab-d4fa-4e27-8254-5b1acc9cf46c'],,"[47.9, 47.3]",6672.0,Jorge Andújar Moreno,2.0,Right Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,193.99,1.65300000000002,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.8015693399413278
2f3131b9-9f25-4db3-8b9a-29b273b77be3,1735,2,00:03:13.990,48,13,97,0.034599002,43,Carry,213,Sevilla,1,Regular Play,213,Sevilla,,,"['4ec338b7-a86c-456a-adad-c3f5f6736c07', 'd950e13a-137a-42c4-a905-5395f2827d94']",,"[47.9, 47.3]",6672.0,Jorge Andújar Moreno,2.0,Right Back,,,,,,,,,,,,"[47.9, 47.3]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,193.99,0.0,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.41941430255262335
d950e13a-137a-42c4-a905-5395f2827d94,1736,2,00:03:14.025,48,14,97,2.80339,30,Pass,213,Sevilla,1,Regular Play,213,Sevilla,,,['b743c412-7c9b-4823-94ec-900e9cc0c906'],,"[47.9, 47.3]",6672.0,Jorge Andújar Moreno,2.0,Right Back,6401.0,Kevin Gameiro,40.162792,0.16760467,3.0,High Pass,"[87.5, 54.0]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,194.025,0.03499999999999659,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,0.3943138420048107
b743c412-7c9b-4823-94ec-900e9cc0c906,1737,2,00:03:16.828,48,16,97,,42,Ball Receipt*,213,Sevilla,1,Regular Play,213,Sevilla,,,['d950e13a-137a-42c4-a905-5395f2827d94'],,"[87.5, 54.0]",6401.0,Kevin Gameiro,23.0,Center Forward,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,196.828,2.8029999999999973,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.229732183184302
c0613d5e-8d03-4ee3-a647-3a0309363cdb,1738,2,00:03:16.828,48,16,97,2.422936,43,Carry,213,Sevilla,1,Regular Play,213,Sevilla,,,"['a4dce172-5750-4f45-acfb-f5a2ad395d00', 'b743c412-7c9b-4823-94ec-900e9cc0c906', 'bc82a596-867e-4bf6-8f5d-784fb17f8ae9']",,"[87.5, 54.0]",6401.0,Kevin Gameiro,23.0,Center Forward,,,,,,,,,,,,"[100.1, 70.3]",,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,196.828,0.0,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.9589874716447655
a4dce172-5750-4f45-acfb-f5a2ad395d00,1739,2,00:03:18.477,48,18,97,0.546341,17,Pressure,213,Sevilla,1,Regular Play,223,Málaga,,,['c0613d5e-8d03-4ee3-a647-3a0309363cdb'],,"[20.2, 19.2]",26669.0,Weligton Róbson Pena de Oliveira,5.0,Left Center Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,198.477,1.649000000000001,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,0.3587903521086192
bc82a596-867e-4bf6-8f5d-784fb17f8ae9,1740,2,00:03:19.251,48,19,97,0.0,14,Dribble,213,Sevilla,1,Regular Play,213,Sevilla,,,['337a2c51-c1bc-4801-abd8-9451f73678b1'],,"[100.1, 70.3]",6401.0,Kevin Gameiro,23.0,Center Forward,,,,,,,,,,,,,,,,,True,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,199.251,0.7740000000000009,0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.5895371481155397
337a2c51-c1bc-4801-abd8-9451f73678b1,1741,2,00:03:19.251,48,19,98,0.0,4,Duel,223,Málaga,1,Regular Play,223,Málaga,,,['bc82a596-867e-4bf6-8f5d-784fb17f8ae9'],,"[20.0, 9.8]",26669.0,Weligton Róbson Pena de Oliveira,5.0,Left Center Back,,,,,,,,,,,,,,,,,True,11.0,Tackle,,True,16.0,Success In Play,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,199.251,0.0,0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.9952859761467054
88726566-2676-4eef-9172-0e19b01cf730,1742,2,00:03:19.734,48,19,98,0.0,2,Ball Recovery,223,Málaga,1,Regular Play,223,Málaga,,,,,"[23.6, 11.9]",27335.0,Arthur Etienne Boka,6.0,Left Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,199.734,0.4830000000000041,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.31306991817812424
d16df9de-aa79-4218-9719-933c267cea8b,1743,2,00:03:19.734,48,19,98,2.192,43,Carry,223,Málaga,1,Regular Play,223,Málaga,,,"['233f0b5a-9182-4464-ba66-f7c806d75663', '88726566-2676-4eef-9172-0e19b01cf730']",,"[23.6, 11.9]",27335.0,Arthur Etienne Boka,6.0,Left Back,,,,,,,,,,,,"[23.6, 11.9]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,199.734,0.0,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.953698545572649
233f0b5a-9182-4464-ba66-f7c806d75663,1744,2,00:03:21.926,48,21,98,1.103511,30,Pass,223,Málaga,1,Regular Play,223,Málaga,,,['30dd8cb0-3885-489e-b300-70b2a99ad28c'],,"[23.6, 11.9]",27335.0,Arthur Etienne Boka,6.0,Left Back,6580.0,José Luis García del Pozo,8.4,1.5707964,1.0,Ground Pass,"[23.6, 20.3]",38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,201.926,2.191999999999979,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,0.2299457779296159
30dd8cb0-3885-489e-b300-70b2a99ad28c,1745,2,00:03:23.030,48,23,98,,42,Ball Receipt*,223,Málaga,1,Regular Play,223,Málaga,,,['233f0b5a-9182-4464-ba66-f7c806d75663'],,"[23.6, 20.3]",6580.0,José Luis García del Pozo,11.0,Left Defensive Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,203.03,1.1040000000000134,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.8600610788969012
baf43e91-34a1-45cb-8aeb-26ff27a45514,1746,2,00:03:23.030,48,23,98,3.585605,43,Carry,223,Málaga,1,Regular Play,223,Málaga,,,"['30dd8cb0-3885-489e-b300-70b2a99ad28c', '53585670-2654-4a00-acec-64bdab96d3c0', 'd6bf890b-d172-42e7-9509-b6107914e641']",,"[23.6, 20.3]",6580.0,José Luis García del Pozo,11.0,Left Defensive Midfield,,,,,,,,,,,,"[28.0, 5.4]",,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,203.03,0.0,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.027490841147422063
d6bf890b-d172-42e7-9509-b6107914e641,1747,2,00:03:23.164,48,23,98,0.633522,17,Pressure,223,Málaga,1,Regular Play,213,Sevilla,,,['baf43e91-34a1-45cb-8aeb-26ff27a45514'],,"[91.3, 58.8]",6356.0,Michael Krohn-Dehli,21.0,Left Wing,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,203.164,0.13399999999998613,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,0.007024249075734179
06d97a8a-3338-4cdf-ab70-2f954d9189d8,1748,2,00:03:24.123,48,24,98,2.54932,17,Pressure,223,Málaga,1,Regular Play,213,Sevilla,,,['53585670-2654-4a00-acec-64bdab96d3c0'],,"[104.4, 64.7]",6401.0,Kevin Gameiro,23.0,Center Forward,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,204.123,0.9590000000000032,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,0.6677015129032958
53585670-2654-4a00-acec-64bdab96d3c0,1749,2,00:03:26.616,48,26,98,1.252437,30,Pass,223,Málaga,1,Regular Play,223,Málaga,,,"['06d97a8a-3338-4cdf-ab70-2f954d9189d8', 'dd297e57-1907-4573-85d2-c3449feed78c']",,"[28.0, 5.4]",6580.0,José Luis García del Pozo,11.0,Left Defensive Midfield,6740.0,Gonzalo Castro Irizábal,20.652603,0.1850505,1.0,Ground Pass,"[48.3, 9.2]",38.0,Left Foot,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,206.616,2.4930000000000234,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,0.3058922699105874
d445bbd9-157c-4991-a78c-d0defbc75ad7,1750,2,00:03:27.573,48,27,98,1.086016,17,Pressure,223,Málaga,1,Regular Play,213,Sevilla,,,"['1bd7e085-e717-4007-824e-e883f26b4a97', '9cdf82f7-ce92-4a82-ac1f-7cd5fd1fdfcb', 'dd297e57-1907-4573-85d2-c3449feed78c']",,"[70.8, 72.0]",6672.0,Jorge Andújar Moreno,2.0,Right Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,207.573,0.9569999999999936,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,0.7299544588983514
dd297e57-1907-4573-85d2-c3449feed78c,1751,2,00:03:27.868,48,27,98,,42,Ball Receipt*,223,Málaga,1,Regular Play,223,Málaga,,,"['53585670-2654-4a00-acec-64bdab96d3c0', 'd445bbd9-157c-4991-a78c-d0defbc75ad7']",,"[48.3, 9.2]",6740.0,Gonzalo Castro Irizábal,16.0,Left Midfield,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,207.868,0.2949999999999875,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.7948862821721152
1bd7e085-e717-4007-824e-e883f26b4a97,1752,2,00:03:27.868,48,27,98,0.264304,43,Carry,223,Málaga,1,Regular Play,223,Málaga,,,"['9cdf82f7-ce92-4a82-ac1f-7cd5fd1fdfcb', 'd445bbd9-157c-4991-a78c-d0defbc75ad7', 'dd297e57-1907-4573-85d2-c3449feed78c']",,"[48.3, 9.2]",6740.0,Gonzalo Castro Irizábal,16.0,Left Midfield,,,,,,,,,,,,"[45.8, 10.8]",,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,207.868,0.0,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.13465555478465607
9cdf82f7-ce92-4a82-ac1f-7cd5fd1fdfcb,1753,2,00:03:28.132,48,28,98,0.581022,30,Pass,223,Málaga,1,Regular Play,223,Málaga,,,"['d445bbd9-157c-4991-a78c-d0defbc75ad7', 'f417545b-6112-4347-a189-452538558eaf']",,"[45.8, 10.8]",6740.0,Gonzalo Castro Irizábal,16.0,Left Midfield,8419.0,Duje Čop,8.302409,1.7280244,1.0,Ground Pass,"[44.5, 19.0]",40.0,Right Foot,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,208.132,0.26400000000001,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,0.8070503192335495
f417545b-6112-4347-a189-452538558eaf,1754,2,00:03:28.713,48,28,98,,42,Ball Receipt*,223,Málaga,1,Regular Play,223,Málaga,,,['9cdf82f7-ce92-4a82-ac1f-7cd5fd1fdfcb'],,"[44.5, 19.0]",8419.0,Duje Čop,24.0,Left Center Forward,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,208.713,0.5809999999999889,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.5007566639473493
4ae27a75-4277-47fd-be89-ce65127d6e3a,1755,2,00:03:28.713,48,28,98,0.074608,43,Carry,223,Málaga,1,Regular Play,223,Málaga,,,"['b8a2fa54-acdb-4609-9cd0-0942a2ddad91', 'f417545b-6112-4347-a189-452538558eaf']",,"[44.5, 19.0]",8419.0,Duje Čop,24.0,Left Center Forward,,,,,,,,,,,,"[44.5, 19.0]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,208.713,0.0,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.28902622383016785
b8a2fa54-acdb-4609-9cd0-0942a2ddad91,1756,2,00:03:28.788,48,28,98,0.0,38,Miscontrol,223,Málaga,1,Regular Play,223,Málaga,,,,,"[44.5, 19.0]",8419.0,Duje Čop,24.0,Left Center Forward,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,208.788,0.07500000000001705,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0.7886956956232671
e70112ca-7d53-4662-a2be-8db6e1a73126,1757,2,00:03:29.729,48,29,98,1.194861,17,Pressure,223,Málaga,1,Regular Play,223,Málaga,,,"['94681925-8375-44a0-bdcd-64a1ff077e6d', 'd57c7802-b16d-45d3-adc8-1fa9bbb361f3']",,"[52.5, 19.6]",8419.0,Duje Čop,24.0,Left Center Forward,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,209.729,0.9410000000000025,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,0.3641488065105857
d57c7802-b16d-45d3-adc8-1fa9bbb361f3,1758,2,00:03:30.552,48,30,99,0.0,2,Ball Recovery,213,Sevilla,1,Regular Play,213,Sevilla,,,['e70112ca-7d53-4662-a2be-8db6e1a73126'],,"[58.8, 58.4]",7154.0,Sebastián Carlos Cristóforo Pepe,11.0,Left Defensive Midfield,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,210.552,0.8229999999999791,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.08731471945928648
