id,index,period,timestamp,minute,second,possession,duration,type_id,type_name,possession_team_id,possession_team_name,play_pattern_id,play_pattern_name,team_id,team_name,tactics_formation,tactics_lineup,related_events,location,player_id,player_name,position_id,position_name,pass_recipient_id,pass_recipient_name,pass_length,pass_angle,pass_height_id,pass_height_name,pass_end_location,pass_body_part_id,pass_body_part_name,pass_type_id,pass_type_name,under_pressure,carry_end_location,pass_cross,pass_outcome_id,pass_outcome_name,ball_receipt_outcome_id,ball_receipt_outcome_name,clearance_body_part_id,clearance_body_part_name,clearance_head,counterpress,block_deflection,pass_deflected,duel_type_id,duel_type_name,miscontrol_aerial_won,clearance_left_foot,pass_switch,out,off_camera,pass_aerial_won,dribble_outcome_id,dribble_outcome_name,duel_outcome_id,duel_outcome_name,interception_outcome_id,interception_outcome_name,foul_committed_advantage,foul_won_advantage,foul_won_defensive,pass_technique_id,pass_technique_name,pass_through_ball,pass_assisted_shot_id,pass_shot_assist,shot_statsbomb_xg,shot_end_location,shot_key_pass_id,shot_outcome_id,shot_outcome_name,shot_type_id,shot_type_name,shot_technique_id,shot_technique_name,shot_body_part_id,shot_body_part_name,shot_freeze_frame,goalkeeper_outcome_id,goalkeeper_outcome_name,goalkeeper_type_id,goalkeeper_type_name,goalkeeper_technique_id,goalkeeper_technique_name,goalkeeper_position_id,goalkeeper_position_name,goalkeeper_body_part_id,goalkeeper_body_part_name,clearance_right_foot,clearance_aerial_won,goalkeeper_end_location,ball_recovery_recovery_failure,foul_committed_type_id,foul_committed_type_name,shot_first_time,foul_committed_card_id,foul_committed_card_name,shot_one_on_one,substitution_outcome_id,substitution_outcome_name,substitution_replacement_id,substitution_replacement_name,pass_inswinging,shot_deflected,injury_stoppage_in_chain,50_50_outcome_id,50_50_outcome_name,shot_saved_off_target,goalkeeper_shot_saved_off_target,pass_goal_assist,pass_outswinging,shot_aerial_won,bad_behaviour_card_id,bad_behaviour_card_name,timestamp_seconds,time_since_last_event,distance_to_goal,event_type_50/50,event_type_Bad Behaviour,event_type_Ball Receipt*,event_type_Ball Recovery,event_type_Block,event_type_Carry,event_type_Clearance,event_type_Dispossessed,event_type_Dribble,event_type_Dribbled Past,event_type_Duel,event_type_Error,event_type_Foul Committed,event_type_Foul Won,event_type_Goal Keeper,event_type_Half End,event_type_Half Start,event_type_Injury Stoppage,event_type_Interception,event_type_Miscontrol,event_type_Offside,event_type_Pass,event_type_Player Off,event_type_Player On,event_type_Pressure,event_type_Referee Ball-Drop,event_type_Shot,event_type_Starting XI,event_type_Substitution,event_type_Tactical Shift,pitch_control_score
13c57996-b934-44ed-a670-f2ec9a2925f2,613,1,00:14:52.701,14,52,45,0.0,22,Foul Committed,219,RC Deportivo La Coruña,1,Regular Play,214,Espanyol,,,['9199e3e3-6b5d-41ab-ae2d-2b425a703131'],"[75.9, 64.9]",6791.0,Javier López Rodríguez,2.0,Right Back,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.0,Handball,,,,,,,,,,,,,,,,,,,,,892.701,0.4339999999999691,0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.34505383982346627
5f548664-f370-4d62-b732-7e69a4e8b344,614,1,00:14:53.009,14,53,45,0.0,39,Dribbled Past,219,RC Deportivo La Coruña,1,Regular Play,214,Espanyol,,,"['5649fb8d-9077-4fea-9fd2-bdb18faa3db5', '5bef519c-842e-4d54-a96e-39c4708daa42']","[75.9, 64.9]",6791.0,Javier López Rodríguez,2.0,Right Back,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,893.009,0.3079999999999927,0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.5790219999082277
5649fb8d-9077-4fea-9fd2-bdb18faa3db5,615,1,00:14:53.009,14,53,45,0.0,14,Dribble,219,RC Deportivo La Coruña,1,Regular Play,219,RC Deportivo La Coruña,,,['5f548664-f370-4d62-b732-7e69a4e8b344'],"[44.2, 15.2]",7782.0,Luis Alberto Romero Alconchel,21.0,Left Wing,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,8.0,Complete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,893.009,0.0,0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.6107924608314289
5bef519c-842e-4d54-a96e-39c4708daa42,616,1,00:14:53.009,14,53,45,1.727922,43,Carry,219,RC Deportivo La Coruña,1,Regular Play,219,RC Deportivo La Coruña,,,"['1a0c08ce-27f7-48cc-8f31-c2c3850ba445', '5649fb8d-9077-4fea-9fd2-bdb18faa3db5', '5f548664-f370-4d62-b732-7e69a4e8b344']","[44.2, 15.2]",7782.0,Luis Alberto Romero Alconchel,21.0,Left Wing,,,,,,,,,,,,True,"[49.2, 28.2]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,893.009,0.0,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.041074856486159717
1a0c08ce-27f7-48cc-8f31-c2c3850ba445,617,1,00:14:54.737,14,54,45,1.383449,30,Pass,219,RC Deportivo La Coruña,1,Regular Play,219,RC Deportivo La Coruña,,,['d48b21f9-0ee9-4707-b513-9ce1fbd5599b'],"[49.2, 28.2]",7782.0,Luis Alberto Romero Alconchel,21.0,Left Wing,5724.0,Fayçal Fajr,9.304837,1.9333405,1.0,Ground Pass,"[45.9, 36.9]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,894.737,1.7279999999999518,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0.3712549118428927
d48b21f9-0ee9-4707-b513-9ce1fbd5599b,618,1,00:14:56.120,14,56,45,,42,Ball Receipt*,219,RC Deportivo La Coruña,1,Regular Play,219,RC Deportivo La Coruña,,,['1a0c08ce-27f7-48cc-8f31-c2c3850ba445'],"[45.9, 36.9]",5724.0,Fayçal Fajr,17.0,Right Wing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,896.12,1.3830000000000382,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.5042985390607336
6d1168f7-12c5-4e94-885e-160b8a59eca0,619,1,00:14:56.120,14,56,45,3.639997,43,Carry,219,RC Deportivo La Coruña,1,Regular Play,219,RC Deportivo La Coruña,,,"['47778fc5-7e66-4a83-88eb-93d905734bc7', 'd48b21f9-0ee9-4707-b513-9ce1fbd5599b']","[45.9, 36.9]",5724.0,Fayçal Fajr,17.0,Right Wing,,,,,,,,,,,,,"[50.1, 31.1]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,896.12,0.0,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.6717175369248916
47778fc5-7e66-4a83-88eb-93d905734bc7,620,1,00:14:59.760,14,59,45,0.8,30,Pass,219,RC Deportivo La Coruña,1,Regular Play,219,RC Deportivo La Coruña,,,['de79a2b4-d3d3-4b9f-b2e6-d73f944522b4'],"[50.1, 31.1]",5724.0,Fayçal Fajr,17.0,Right Wing,6733.0,Pedro Mosquera Parada,4.565085,-2.6387494,1.0,Ground Pass,"[46.1, 28.9]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,899.76,3.6399999999999864,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0.012106242515466104
de79a2b4-d3d3-4b9f-b2e6-d73f944522b4,621,1,00:15:00.560,15,0,45,,42,Ball Receipt*,219,RC Deportivo La Coruña,1,Regular Play,219,RC Deportivo La Coruña,,,['47778fc5-7e66-4a83-88eb-93d905734bc7'],"[46.1, 28.9]",6733.0,Pedro Mosquera Parada,10.0,Center Defensive Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,900.56,0.7999999999999545,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.7872925927209243
880d2b10-8f99-405b-a507-293aeb32cbe2,622,1,00:15:00.560,15,0,45,0.67601,43,Carry,219,RC Deportivo La Coruña,1,Regular Play,219,RC Deportivo La Coruña,,,"['6e1be424-f52a-424c-962a-5a028276885f', 'de79a2b4-d3d3-4b9f-b2e6-d73f944522b4']","[46.1, 28.9]",6733.0,Pedro Mosquera Parada,10.0,Center Defensive Midfield,,,,,,,,,,,,,"[46.1, 28.9]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,900.56,0.0,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.01863394137435259
6e1be424-f52a-424c-962a-5a028276885f,623,1,00:15:01.236,15,1,45,1.457592,30,Pass,219,RC Deportivo La Coruña,1,Regular Play,219,RC Deportivo La Coruña,,,['4b084c74-8edb-49ef-8897-1ed5d00b482c'],"[46.1, 28.9]",6733.0,Pedro Mosquera Parada,10.0,Center Defensive Midfield,7782.0,Luis Alberto Romero Alconchel,28.008034,1.2095183,2.0,Low Pass,"[56.0, 55.1]",38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,901.236,0.6760000000000446,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0.05162362031754775
4b084c74-8edb-49ef-8897-1ed5d00b482c,624,1,00:15:02.694,15,2,45,,42,Ball Receipt*,219,RC Deportivo La Coruña,1,Regular Play,219,RC Deportivo La Coruña,,,['6e1be424-f52a-424c-962a-5a028276885f'],"[56.0, 55.1]",7782.0,Luis Alberto Romero Alconchel,21.0,Left Wing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,902.694,1.45799999999997,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.23552013562831842
a13efa0b-f6cd-445c-84bc-5174aa2f28ee,625,1,00:15:02.694,15,2,45,4.209505,43,Carry,219,RC Deportivo La Coruña,1,Regular Play,219,RC Deportivo La Coruña,,,"['4b084c74-8edb-49ef-8897-1ed5d00b482c', 'f7db27e8-657b-4058-974b-075b690248c5']","[56.0, 55.1]",7782.0,Luis Alberto Romero Alconchel,21.0,Left Wing,,,,,,,,,,,,,"[75.5, 67.1]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,902.694,0.0,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.6260668987122234
f7db27e8-657b-4058-974b-075b690248c5,626,1,00:15:06.903,15,6,45,1.344801,30,Pass,219,RC Deportivo La Coruña,1,Regular Play,219,RC Deportivo La Coruña,,,"['5d806103-bed2-4886-8d85-570b8fa6552c', '6da81fbc-28d7-40bc-ad0c-1c7fe21d8778']","[75.5, 67.1]",7782.0,Luis Alberto Romero Alconchel,21.0,Left Wing,27243.0,Oriol Riera Magem,40.1005,-0.7660003,3.0,High Pass,"[104.4, 39.3]",40.0,Right Foot,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,906.903,4.20900000000006,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0.3247680382081751
5d806103-bed2-4886-8d85-570b8fa6552c,627,1,00:15:08.248,15,8,45,,42,Ball Receipt*,219,RC Deportivo La Coruña,1,Regular Play,219,RC Deportivo La Coruña,,,['f7db27e8-657b-4058-974b-075b690248c5'],"[105.5, 35.0]",27243.0,Oriol Riera Magem,23.0,Center Forward,,,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,908.248,1.3450000000000273,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0006383272911183457
6da81fbc-28d7-40bc-ad0c-1c7fe21d8778,628,1,00:15:08.248,15,8,45,0.0,9,Clearance,219,RC Deportivo La Coruña,1,Regular Play,214,Espanyol,,,['f7db27e8-657b-4058-974b-075b690248c5'],"[15.7, 40.8]",6762.0,Álvaro González Soberón,3.0,Right Center Back,,,,,,,,,,,,True,,,,,,,37.0,Head,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,908.248,0.0,0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.8852992029990823
191c1eac-482b-4ee7-a8a9-509506a3c02e,629,1,00:15:10.956,15,10,45,0.0,9,Clearance,219,RC Deportivo La Coruña,1,Regular Play,214,Espanyol,,,,"[16.5, 23.3]",27241.0,Víctor Guillermo Álvarez Delgado,6.0,Left Back,,,,,,,,,,,,True,,,,,,,37.0,Head,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,910.956,2.70799999999997,0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.9003504130545473
8eae30eb-1e7c-4e1a-9d71-6541c85717bc,630,1,00:15:12.336,15,12,45,0.0,10,Interception,219,RC Deportivo La Coruña,1,Regular Play,219,RC Deportivo La Coruña,,,,"[93.8, 56.5]",6738.0,Juan Francisco Moreno Fuertes,2.0,Right Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.0,Success In Play,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,912.336,1.3799999999999955,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,0.10182377712381108
5d20fa26-353e-49cc-9e9e-bbd03d030d59,631,1,00:15:13.096,15,13,45,0.0,2,Ball Recovery,219,RC Deportivo La Coruña,1,Regular Play,219,RC Deportivo La Coruña,,,,"[92.5, 56.9]",7782.0,Luis Alberto Romero Alconchel,21.0,Left Wing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,913.096,0.7599999999999909,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.4529248182587574
5f28d5fb-68b2-42fa-b8e1-c3264765be2a,632,1,00:15:13.096,15,13,45,0.741529,43,Carry,219,RC Deportivo La Coruña,1,Regular Play,219,RC Deportivo La Coruña,,,"['5d20fa26-353e-49cc-9e9e-bbd03d030d59', '8b974d35-9fe1-4870-ac97-553cc0d3b6fa']","[92.5, 56.9]",7782.0,Luis Alberto Romero Alconchel,21.0,Left Wing,,,,,,,,,,,,,"[92.5, 56.9]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,913.096,0.0,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.4641219523053549
8b974d35-9fe1-4870-ac97-553cc0d3b6fa,633,1,00:15:13.837,15,13,45,0.218513,30,Pass,219,RC Deportivo La Coruña,1,Regular Play,219,RC Deportivo La Coruña,,,"['62e91f41-1848-4ced-91cb-7a64ef1b7970', 'abf81cd9-97d9-407a-89c1-42c4e062c89f']","[92.5, 56.9]",7782.0,Luis Alberto Romero Alconchel,21.0,Left Wing,6738.0,Juan Francisco Moreno Fuertes,5.1264024,0.35877067,2.0,Low Pass,"[97.3, 58.7]",40.0,Right Foot,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,913.837,0.7409999999999854,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0.5121457550787019
abf81cd9-97d9-407a-89c1-42c4e062c89f,634,1,00:15:14.056,15,14,45,,42,Ball Receipt*,219,RC Deportivo La Coruña,1,Regular Play,219,RC Deportivo La Coruña,,,['8b974d35-9fe1-4870-ac97-553cc0d3b6fa'],"[99.9, 60.9]",6738.0,Juan Francisco Moreno Fuertes,2.0,Right Back,,,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,914.056,0.21900000000005093,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.04837973440781285
62e91f41-1848-4ced-91cb-7a64ef1b7970,635,1,00:15:14.056,15,14,45,0.0,6,Block,219,RC Deportivo La Coruña,1,Regular Play,214,Espanyol,,,['8b974d35-9fe1-4870-ac97-553cc0d3b6fa'],"[22.8, 21.4]",27241.0,Víctor Guillermo Álvarez Delgado,6.0,Left Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,914.056,0.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.5090664181841795
1a932c46-0f5d-4c1d-902e-fa684608c30c,636,1,00:15:14.813,15,14,46,1.014596,30,Pass,214,Espanyol,1,Regular Play,214,Espanyol,,,['a0a1ac56-46eb-4bae-927d-9950cb8bd972'],"[25.4, 24.9]",6867.0,Papa Kouly Diop,9.0,Right Defensive Midfield,27148.0,Abraham González Casanova,7.31642,-0.17863101,1.0,Ground Pass,"[32.6, 23.6]",40.0,Right Foot,66.0,Recovery,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,914.813,0.7569999999999482,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0.9214322232926763
84781a21-9518-441c-b832-ef58fc98c069,637,1,00:15:15.681,15,15,46,0.212815,17,Pressure,214,Espanyol,1,Regular Play,219,RC Deportivo La Coruña,,,"['a0a1ac56-46eb-4bae-927d-9950cb8bd972', 'b1118d08-691c-487c-88bc-b569d966be7e']","[90.7, 55.8]",6738.0,Juan Francisco Moreno Fuertes,2.0,Right Back,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,915.681,0.8680000000000518,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0.1875118788278337
a0a1ac56-46eb-4bae-927d-9950cb8bd972,638,1,00:15:15.828,15,15,46,,42,Ball Receipt*,214,Espanyol,1,Regular Play,214,Espanyol,,,"['1a932c46-0f5d-4c1d-902e-fa684608c30c', '84781a21-9518-441c-b832-ef58fc98c069']","[32.6, 23.6]",27148.0,Abraham González Casanova,11.0,Left Defensive Midfield,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,915.828,0.14699999999993452,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.76921885364318
b1118d08-691c-487c-88bc-b569d966be7e,639,1,00:15:15.828,15,15,46,1.228151,30,Pass,214,Espanyol,1,Regular Play,214,Espanyol,,,"['84781a21-9518-441c-b832-ef58fc98c069', '8f53c2ad-1490-4bab-a5c4-24202585aa7b']","[31.9, 24.2]",27148.0,Abraham González Casanova,11.0,Left Defensive Midfield,6758.0,Víctor Sánchez Mata,13.994642,0.68924886,1.0,Ground Pass,"[42.7, 33.1]",40.0,Right Foot,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,915.828,0.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0.6055946074925573
8f53c2ad-1490-4bab-a5c4-24202585aa7b,640,1,00:15:17.056,15,17,46,,42,Ball Receipt*,214,Espanyol,1,Regular Play,214,Espanyol,,,['b1118d08-691c-487c-88bc-b569d966be7e'],"[42.7, 33.1]",6758.0,Víctor Sánchez Mata,19.0,Center Attacking Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,917.056,1.2280000000000655,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.061927427751680364
98f87100-a0b3-41ea-97e9-696f8306c659,641,1,00:15:17.056,15,17,46,0.833674,43,Carry,214,Espanyol,1,Regular Play,214,Espanyol,,,"['8f53c2ad-1490-4bab-a5c4-24202585aa7b', 'ebe2ae80-fbea-4aaf-af93-d0e9ff22f09a']","[42.7, 33.1]",6758.0,Víctor Sánchez Mata,19.0,Center Attacking Midfield,,,,,,,,,,,,,"[52.0, 36.7]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,917.056,0.0,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.8486402152740714
ebe2ae80-fbea-4aaf-af93-d0e9ff22f09a,642,1,00:15:17.890,15,17,46,1.419343,30,Pass,214,Espanyol,1,Regular Play,214,Espanyol,,,['e333879b-c65a-47b3-9f47-8c3e1026466f'],"[52.0, 36.7]",6758.0,Víctor Sánchez Mata,19.0,Center Attacking Midfield,7781.0,Felipe Salvador Caicedo Corozo,20.717142,0.8674056,1.0,Ground Pass,"[65.4, 52.5]",38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,917.89,0.8339999999999463,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0.38808689487665604
caa5e8a2-c2e6-4301-995b-0b12fe39f264,643,1,00:15:19.224,15,19,46,0.32399,17,Pressure,214,Espanyol,1,Regular Play,219,RC Deportivo La Coruña,,,"['c6d9237b-66cd-4f8f-a5dc-eac0b4f2afad', 'e333879b-c65a-47b3-9f47-8c3e1026466f']","[52.0, 29.2]",6777.0,Sidnei Rechel da Silva Júnior,5.0,Left Center Back,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,919.224,1.33400000000006,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0.1261031701290547
e333879b-c65a-47b3-9f47-8c3e1026466f,644,1,00:15:19.309,15,19,46,,42,Ball Receipt*,214,Espanyol,1,Regular Play,214,Espanyol,,,"['caa5e8a2-c2e6-4301-995b-0b12fe39f264', 'ebe2ae80-fbea-4aaf-af93-d0e9ff22f09a']","[65.4, 52.5]",7781.0,Felipe Salvador Caicedo Corozo,23.0,Center Forward,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,919.309,0.08499999999992269,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.505170102272821
c6d9237b-66cd-4f8f-a5dc-eac0b4f2afad,645,1,00:15:19.309,15,19,46,0.238686,43,Carry,214,Espanyol,1,Regular Play,214,Espanyol,,,"['caa5e8a2-c2e6-4301-995b-0b12fe39f264', 'e333879b-c65a-47b3-9f47-8c3e1026466f', 'fc927a29-6f17-4095-bd74-d3bcb613843f']","[65.4, 52.5]",7781.0,Felipe Salvador Caicedo Corozo,23.0,Center Forward,,,,,,,,,,,,True,"[65.7, 54.0]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,919.309,0.0,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.8833965385136627
fc927a29-6f17-4095-bd74-d3bcb613843f,646,1,00:15:19.548,15,19,46,0.0,14,Dribble,214,Espanyol,1,Regular Play,214,Espanyol,,,['abf9309c-f2b3-4b16-9b44-06a7586e9cf2'],"[65.7, 54.0]",7781.0,Felipe Salvador Caicedo Corozo,23.0,Center Forward,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,919.548,0.23900000000003274,0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.37525776320184145
