id,index,period,timestamp,minute,second,possession,duration,type_id,type_name,possession_team_id,possession_team_name,play_pattern_id,play_pattern_name,team_id,team_name,tactics_formation,tactics_lineup,related_events,location,player_id,player_name,position_id,position_name,pass_recipient_id,pass_recipient_name,pass_length,pass_angle,pass_height_id,pass_height_name,pass_end_location,pass_body_part_id,pass_body_part_name,pass_type_id,pass_type_name,carry_end_location,pass_outcome_id,pass_outcome_name,under_pressure,ball_receipt_outcome_id,ball_receipt_outcome_name,counterpress,pass_switch,dribble_outcome_id,dribble_outcome_name,interception_outcome_id,interception_outcome_name,foul_committed_card_id,foul_committed_card_name,foul_won_defensive,pass_assisted_shot_id,pass_goal_assist,shot_one_on_one,shot_statsbomb_xg,shot_end_location,shot_key_pass_id,shot_body_part_id,shot_body_part_name,shot_technique_id,shot_technique_name,shot_outcome_id,shot_outcome_name,shot_type_id,shot_type_name,shot_freeze_frame,goalkeeper_outcome_id,goalkeeper_outcome_name,goalkeeper_type_id,goalkeeper_type_name,goalkeeper_technique_id,goalkeeper_technique_name,goalkeeper_position_id,goalkeeper_position_name,off_camera,duel_type_id,duel_type_name,duel_outcome_id,duel_outcome_name,pass_cross,clearance_body_part_id,clearance_body_part_name,clearance_head,pass_technique_id,pass_technique_name,pass_through_ball,goalkeeper_end_location,pass_aerial_won,out,clearance_left_foot,clearance_aerial_won,shot_first_time,clearance_right_foot,foul_committed_advantage,foul_won_advantage,pass_inswinging,pass_shot_assist,shot_aerial_won,foul_committed_offensive,foul_committed_type_id,foul_committed_type_name,goalkeeper_body_part_id,goalkeeper_body_part_name,pass_outswinging,pass_cut_back,substitution_outcome_id,substitution_outcome_name,substitution_replacement_id,substitution_replacement_name,miscontrol_aerial_won,ball_recovery_recovery_failure,dribble_nutmeg,dribble_overrun,timestamp_seconds,time_since_last_event,distance_to_goal,event_type_Ball Receipt*,event_type_Ball Recovery,event_type_Block,event_type_Carry,event_type_Clearance,event_type_Dispossessed,event_type_Dribble,event_type_Dribbled Past,event_type_Duel,event_type_Foul Committed,event_type_Foul Won,event_type_Goal Keeper,event_type_Half End,event_type_Half Start,event_type_Injury Stoppage,event_type_Interception,event_type_Miscontrol,event_type_Pass,event_type_Player Off,event_type_Player On,event_type_Pressure,event_type_Shield,event_type_Shot,event_type_Starting XI,event_type_Substitution,pitch_control_score
86dc20c6-8884-470e-b6ac-2ed46e954718,150,1,00:04:07.300,4,7,6,,42,Ball Receipt*,208,Las Palmas,7,From Goal Kick,208,Las Palmas,,,['5a69a51c-c762-41f5-beae-00f5244f8577'],"[8.4, 38.6]",26753.0,Javier Varas Herrera,1.0,Goalkeeper,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,247.3,1.882000000000005,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.09311441083308991
3b5846cb-c875-41be-8a8d-5f05c74a62fb,151,1,00:04:07.300,4,7,6,1.69953,43,Carry,208,Las Palmas,7,From Goal Kick,208,Las Palmas,,,"['86dc20c6-8884-470e-b6ac-2ed46e954718', 'dc4e0e51-99bf-41d3-9ec2-ffc34b58d741']","[8.4, 38.6]",26753.0,Javier Varas Herrera,1.0,Goalkeeper,,,,,,,,,,,,"[8.4, 42.5]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,247.3,0.0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.4489523848483301
dc4e0e51-99bf-41d3-9ec2-ffc34b58d741,152,1,00:04:08.999,4,8,6,2.97248,30,Pass,208,Las Palmas,7,From Goal Kick,208,Las Palmas,,,['f0b007ba-11d0-47a1-beb3-d94682bbf6b1'],"[8.4, 42.5]",26753.0,Javier Varas Herrera,1.0,Goalkeeper,,,51.0,0.4373379,3.0,High Pass,"[54.6, 64.1]",40.0,Right Foot,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,248.999,1.6989999999999839,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,0.9730913386761941
f0b007ba-11d0-47a1-beb3-d94682bbf6b1,153,1,00:04:11.972,4,11,6,0.0,2,Ball Recovery,208,Las Palmas,7,From Goal Kick,1041,Sporting Gijón,,,['dc4e0e51-99bf-41d3-9ec2-ffc34b58d741'],"[65.5, 16.0]",6581.0,Jonathan Rodríguez Menéndez,16.0,Left Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,251.972,2.973000000000013,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.09829305868065907
c4ff0c5a-134a-487f-af49-57263f13b9e2,154,1,00:04:11.972,4,11,6,2.337226,43,Carry,208,Las Palmas,7,From Goal Kick,1041,Sporting Gijón,,,"['22d0816d-98c7-4df9-ad02-4983579b75fc', '45ca4d4d-54d1-459d-880b-2b41660881c1', 'f0b007ba-11d0-47a1-beb3-d94682bbf6b1']","[65.5, 16.0]",6581.0,Jonathan Rodríguez Menéndez,16.0,Left Midfield,,,,,,,,,,,,"[54.8, 12.1]",,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,251.972,0.0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.8355975760441021
45ca4d4d-54d1-459d-880b-2b41660881c1,155,1,00:04:13.516,4,13,6,0.771081,17,Pressure,208,Las Palmas,7,From Goal Kick,208,Las Palmas,,,['c4ff0c5a-134a-487f-af49-57263f13b9e2'],"[60.6, 71.2]",6929.0,José Vicente Gómez Umpiérrez,11.0,Left Defensive Midfield,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,253.516,1.5439999999999827,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,0.9586932178123329
22d0816d-98c7-4df9-ad02-4983579b75fc,156,1,00:04:14.309,4,14,6,0.0,3,Dispossessed,208,Las Palmas,7,From Goal Kick,1041,Sporting Gijón,,,['617bbcb1-c6d3-46a8-8f85-dd2c098023a0'],"[54.8, 12.1]",6581.0,Jonathan Rodríguez Menéndez,16.0,Left Midfield,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,254.309,0.7930000000000064,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.41882477034865817
617bbcb1-c6d3-46a8-8f85-dd2c098023a0,157,1,00:04:14.309,4,14,6,0.0,4,Duel,208,Las Palmas,7,From Goal Kick,208,Las Palmas,,,['22d0816d-98c7-4df9-ad02-4983579b75fc'],"[65.3, 68.0]",6929.0,José Vicente Gómez Umpiérrez,11.0,Left Defensive Midfield,,,,,,,,,,,,,,,True,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.0,Tackle,16.0,Success In Play,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,254.309,0.0,0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.8092991839567348
e916df01-d309-4ef7-8dd4-af1e3aca589a,158,1,00:04:15.324,4,15,6,0.606191,17,Pressure,208,Las Palmas,7,From Goal Kick,1041,Sporting Gijón,,,['83934b84-5247-4e6d-a53f-ecf9c938e004'],"[54.4, 17.9]",6581.0,Jonathan Rodríguez Menéndez,16.0,Left Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,255.324,1.0150000000000148,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,0.4377373852173386
83934b84-5247-4e6d-a53f-ecf9c938e004,159,1,00:04:15.733,4,15,6,0.591942,30,Pass,208,Las Palmas,7,From Goal Kick,208,Las Palmas,,,"['be1ed0af-954f-4d65-bfdf-f22efa56b659', 'e916df01-d309-4ef7-8dd4-af1e3aca589a']","[69.8, 60.9]",6608.0,Nabil El Zhar,17.0,Right Wing,3610.0,Roque Mesa Quevedo,10.840664,-2.6201582,1.0,Ground Pass,"[60.4, 55.5]",40.0,Right Foot,66.0,Recovery,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,255.733,0.4089999999999918,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,0.07544598592996599
be1ed0af-954f-4d65-bfdf-f22efa56b659,160,1,00:04:16.325,4,16,6,,42,Ball Receipt*,208,Las Palmas,7,From Goal Kick,208,Las Palmas,,,['83934b84-5247-4e6d-a53f-ecf9c938e004'],"[60.4, 55.5]",3610.0,Roque Mesa Quevedo,9.0,Right Defensive Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,256.325,0.5919999999999845,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.4952397068307208
49d1f738-8ead-490c-ad8a-cd97e3bfd53d,161,1,00:04:16.325,4,16,6,1.383022,30,Pass,208,Las Palmas,7,From Goal Kick,208,Las Palmas,,,['23841584-dbee-4015-8e8f-891fa30b1091'],"[60.2, 56.6]",3610.0,Roque Mesa Quevedo,9.0,Right Defensive Midfield,6927.0,David García Santana,12.347064,1.4162997,1.0,Ground Pass,"[62.1, 68.8]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,256.325,0.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,0.782753956205263
23841584-dbee-4015-8e8f-891fa30b1091,162,1,00:04:17.708,4,17,6,,42,Ball Receipt*,208,Las Palmas,7,From Goal Kick,208,Las Palmas,,,['49d1f738-8ead-490c-ad8a-cd97e3bfd53d'],"[62.1, 68.8]",6927.0,David García Santana,2.0,Right Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,257.708,1.3830000000000382,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.37149065130888204
c842e1b4-c9d2-432d-8fde-0d93a5829afb,163,1,00:04:17.708,4,17,6,0.13234,43,Carry,208,Las Palmas,7,From Goal Kick,208,Las Palmas,,,"['0b4511be-8268-4360-911b-616660524c84', '23841584-dbee-4015-8e8f-891fa30b1091']","[62.1, 68.8]",6927.0,David García Santana,2.0,Right Back,,,,,,,,,,,,"[62.3, 72.4]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,257.708,0.0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.7130578826556695
0b4511be-8268-4360-911b-616660524c84,164,1,00:04:17.840,4,17,6,0.730558,30,Pass,208,Las Palmas,7,From Goal Kick,208,Las Palmas,,,"['3d7e79ee-f62b-431e-b93d-c6e9f3b535e1', 'f4e2116d-2b80-4258-bb15-3c722bbc30d8']","[62.3, 72.4]",6927.0,David García Santana,2.0,Right Back,6608.0,Nabil El Zhar,7.072482,-0.98671526,1.0,Ground Pass,"[66.2, 66.5]",40.0,Right Foot,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,257.84,0.13199999999994816,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,0.03956534080033991
3d7e79ee-f62b-431e-b93d-c6e9f3b535e1,165,1,00:04:18.571,4,18,6,,42,Ball Receipt*,208,Las Palmas,7,From Goal Kick,208,Las Palmas,,,['0b4511be-8268-4360-911b-616660524c84'],"[69.6, 60.9]",6608.0,Nabil El Zhar,17.0,Right Wing,,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,258.571,0.7310000000000514,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.5993102605546023
f4e2116d-2b80-4258-bb15-3c722bbc30d8,166,1,00:04:18.571,4,18,6,0.0,10,Interception,208,Las Palmas,7,From Goal Kick,1041,Sporting Gijón,,,['0b4511be-8268-4360-911b-616660524c84'],"[53.9, 13.6]",24263.0,Ismael López Blanco,6.0,Left Back,,,,,,,,,,,,,,,,,,,,,,13.0,Lost In Play,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,258.571,0.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,0.6579135322197166
84ba3239-2233-4e6a-97aa-ea4e54e8bde0,167,1,00:04:19.373,4,19,6,1.233549,17,Pressure,208,Las Palmas,7,From Goal Kick,1041,Sporting Gijón,,,"['727d0b41-ada2-47bd-984e-febd4fc0dc9e', '7879cace-b433-41f9-8865-d1f6c756df95']","[52.4, 12.8]",24263.0,Ismael López Blanco,6.0,Left Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,259.373,0.8019999999999641,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,0.3732233758540755
727d0b41-ada2-47bd-984e-febd4fc0dc9e,168,1,00:04:19.787,4,19,6,0.0,2,Ball Recovery,208,Las Palmas,7,From Goal Kick,208,Las Palmas,,,['84ba3239-2233-4e6a-97aa-ea4e54e8bde0'],"[64.9, 61.5]",6928.0,Pedro Taunausú Domínguez Placeres,19.0,Center Attacking Midfield,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,259.787,0.41399999999998727,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.7758729314737817
7879cace-b433-41f9-8865-d1f6c756df95,169,1,00:04:19.787,4,19,6,2.950095,43,Carry,208,Las Palmas,7,From Goal Kick,208,Las Palmas,,,"['727d0b41-ada2-47bd-984e-febd4fc0dc9e', '84ba3239-2233-4e6a-97aa-ea4e54e8bde0', '902270a6-e3cf-4caf-a899-4db5400a974d']","[64.9, 61.5]",6928.0,Pedro Taunausú Domínguez Placeres,19.0,Center Attacking Midfield,,,,,,,,,,,,"[52.9, 67.1]",,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,259.787,0.0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.31209728304112394
902270a6-e3cf-4caf-a899-4db5400a974d,170,1,00:04:22.737,4,22,6,2.628814,30,Pass,208,Las Palmas,7,From Goal Kick,208,Las Palmas,,,['69f09f91-ffb2-4857-bb46-c3c3f70b4b30'],"[52.9, 67.1]",6928.0,Pedro Taunausú Domínguez Placeres,19.0,Center Attacking Midfield,6932.0,Dani Castellano Betancor,45.87134,-1.7972684,1.0,Ground Pass,"[42.6, 22.4]",40.0,Right Foot,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,262.737,2.9500000000000455,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,0.36423244152557865
69f09f91-ffb2-4857-bb46-c3c3f70b4b30,171,1,00:04:25.366,4,25,6,,42,Ball Receipt*,208,Las Palmas,7,From Goal Kick,208,Las Palmas,,,['902270a6-e3cf-4caf-a899-4db5400a974d'],"[42.6, 22.4]",6932.0,Dani Castellano Betancor,6.0,Left Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,265.366,2.6289999999999623,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.7224208588363644
1250a4cd-9218-4a40-b6b3-8e7dd1944167,172,1,00:04:25.366,4,25,6,0.399998,43,Carry,208,Las Palmas,7,From Goal Kick,208,Las Palmas,,,"['5b6274f3-6913-4bc0-a629-334bef063d27', '69f09f91-ffb2-4857-bb46-c3c3f70b4b30']","[42.6, 22.4]",6932.0,Dani Castellano Betancor,6.0,Left Back,,,,,,,,,,,,"[43.9, 22.0]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,265.366,0.0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.8780511999119894
5b6274f3-6913-4bc0-a629-334bef063d27,173,1,00:04:25.766,4,25,6,1.948685,30,Pass,208,Las Palmas,7,From Goal Kick,208,Las Palmas,,,['39bce70a-8a9f-4426-90d8-0242e209148e'],"[43.9, 22.0]",6932.0,Dani Castellano Betancor,6.0,Left Back,10755.0,Jonathan Viera Ramos,18.38532,-0.777706,1.0,Ground Pass,"[57.0, 9.1]",38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,265.766,0.4000000000000341,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,0.2727742856092169
39bce70a-8a9f-4426-90d8-0242e209148e,174,1,00:04:27.715,4,27,6,,42,Ball Receipt*,208,Las Palmas,7,From Goal Kick,208,Las Palmas,,,['5b6274f3-6913-4bc0-a629-334bef063d27'],"[57.0, 9.1]",10755.0,Jonathan Viera Ramos,21.0,Left Wing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,267.715,1.9489999999999554,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.8172594289537649
e8663358-4547-4464-bdbe-db51d24b4049,175,1,00:04:27.715,4,27,6,2.433853,43,Carry,208,Las Palmas,7,From Goal Kick,208,Las Palmas,,,"['1a3c1b6f-39b9-40bb-86f2-25bfd3b31f46', '39bce70a-8a9f-4426-90d8-0242e209148e']","[57.0, 9.1]",10755.0,Jonathan Viera Ramos,21.0,Left Wing,,,,,,,,,,,,"[76.2, 11.5]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,267.715,0.0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.9320328948800842
1a3c1b6f-39b9-40bb-86f2-25bfd3b31f46,176,1,00:04:30.149,4,30,6,4.134309,30,Pass,208,Las Palmas,7,From Goal Kick,208,Las Palmas,,,['fe298727-24c5-490c-85bc-061e84727d49'],"[76.2, 11.5]",10755.0,Jonathan Viera Ramos,21.0,Left Wing,6932.0,Dani Castellano Betancor,32.1,0.0,3.0,High Pass,"[108.3, 11.5]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,270.149,2.434000000000026,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,0.7913693658878879
8aade9af-c478-46bb-bd98-63014a3b78c0,177,1,00:04:34.193,4,34,6,1.190103,17,Pressure,208,Las Palmas,7,From Goal Kick,1041,Sporting Gijón,,,"['7c2f1aa4-fa86-4346-8b7a-1877031c324f', 'e1c79154-b038-49a3-b99d-20bf03060018', 'fe298727-24c5-490c-85bc-061e84727d49']","[9.0, 68.8]",23838.0,Pablo Pérez Rodríguez,12.0,Right Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,274.193,4.043999999999983,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,0.0469593639219541
fe298727-24c5-490c-85bc-061e84727d49,178,1,00:04:34.283,4,34,6,,42,Ball Receipt*,208,Las Palmas,7,From Goal Kick,208,Las Palmas,,,"['1a3c1b6f-39b9-40bb-86f2-25bfd3b31f46', '8aade9af-c478-46bb-bd98-63014a3b78c0']","[108.3, 11.5]",6932.0,Dani Castellano Betancor,6.0,Left Back,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,274.283,0.09000000000003183,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.14904159860124322
e1c79154-b038-49a3-b99d-20bf03060018,179,1,00:04:34.283,4,34,6,1.099747,43,Carry,208,Las Palmas,7,From Goal Kick,208,Las Palmas,,,"['7c2f1aa4-fa86-4346-8b7a-1877031c324f', '8aade9af-c478-46bb-bd98-63014a3b78c0', 'fe298727-24c5-490c-85bc-061e84727d49']","[108.3, 11.5]",6932.0,Dani Castellano Betancor,6.0,Left Back,,,,,,,,,,,,"[113.6, 12.1]",,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,274.283,0.0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.8130993197669046
7c2f1aa4-fa86-4346-8b7a-1877031c324f,180,1,00:04:35.383,4,35,6,0.0,14,Dribble,208,Las Palmas,7,From Goal Kick,208,Las Palmas,,,"['69c84aa8-e76a-48d4-8ca5-03db81d97cc7', '8aade9af-c478-46bb-bd98-63014a3b78c0']","[113.6, 12.1]",6932.0,Dani Castellano Betancor,6.0,Left Back,,,,,,,,,,,,,,,True,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,275.383,1.099999999999966,0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.2692663740699299
69c84aa8-e76a-48d4-8ca5-03db81d97cc7,181,1,00:04:35.383,4,35,6,0.0,4,Duel,208,Las Palmas,7,From Goal Kick,1041,Sporting Gijón,,,['7c2f1aa4-fa86-4346-8b7a-1877031c324f'],"[6.5, 68.0]",23838.0,Pablo Pérez Rodríguez,12.0,Right Midfield,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.0,Tackle,14.0,Lost Out,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,275.383,0.0,0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.3168530905684458
3aa1e27f-9b56-4ad5-a689-873ab9a94a34,182,1,00:04:45.046,4,45,7,1.729277,30,Pass,208,Las Palmas,2,From Corner,208,Las Palmas,,,['06225748-ba7c-410f-ac04-f0f8b0bb26cb'],"[120.0, 0.1]",10755.0,Jonathan Viera Ramos,21.0,Left Wing,6608.0,Nabil El Zhar,28.666706,2.519721,1.0,Ground Pass,"[96.7, 16.8]",40.0,Right Foot,61.0,Corner,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,285.046,9.663000000000011,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,0.050380901190678284
06225748-ba7c-410f-ac04-f0f8b0bb26cb,183,1,00:04:46.776,4,46,7,,42,Ball Receipt*,208,Las Palmas,2,From Corner,208,Las Palmas,,,['3aa1e27f-9b56-4ad5-a689-873ab9a94a34'],"[96.7, 16.8]",6608.0,Nabil El Zhar,17.0,Right Wing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,286.776,1.7300000000000182,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.8816974445330626
6c7c9952-dd24-4b90-9a94-db66d539a6aa,184,1,00:04:46.776,4,46,7,1.465094,43,Carry,208,Las Palmas,2,From Corner,208,Las Palmas,,,"['06225748-ba7c-410f-ac04-f0f8b0bb26cb', 'd4334597-b53f-4117-b24b-75aa61a821da']","[96.7, 16.8]",6608.0,Nabil El Zhar,17.0,Right Wing,,,,,,,,,,,,"[94.0, 19.6]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,286.776,0.0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.29375304191764173
d4334597-b53f-4117-b24b-75aa61a821da,185,1,00:04:48.241,4,48,7,1.238191,30,Pass,208,Las Palmas,2,From Corner,208,Las Palmas,,,['45e3e641-79ec-4dbb-8014-9a140d60f12a'],"[94.0, 19.6]",6608.0,Nabil El Zhar,17.0,Right Wing,10755.0,Jonathan Viera Ramos,16.311039,-0.116750576,1.0,Ground Pass,"[110.2, 17.7]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,288.241,1.464999999999975,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,0.48353857278455015
45e3e641-79ec-4dbb-8014-9a140d60f12a,186,1,00:04:49.479,4,49,7,,42,Ball Receipt*,208,Las Palmas,2,From Corner,208,Las Palmas,,,['d4334597-b53f-4117-b24b-75aa61a821da'],"[110.2, 17.7]",10755.0,Jonathan Viera Ramos,21.0,Left Wing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,289.479,1.2379999999999995,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.40935380047727943
